"inctype","inctypecode","loctype","date","longitude","latitude","id"
"NOISE","243","S","2019-09-25T11:52:00.000","-71.0931846","42.3912659","19055144"
"ANIMALS","550","S","2016-05-06T21:10:20.000","-71.0931846","42.3912659","16025574"
"GROUPS","242","S","2019-09-30T12:35:26.000","-71.0931846","42.3912659","19056232"
"GROUPS","242","S","2016-09-10T23:37:03.000","-71.0885129","42.398699","16057238"
"ROAD RAGE","617","S","2019-02-04T20:10:07.000","-71.0885129","42.398699","19006325"
"DRUGS","2","S","2017-09-17T01:50:51.000","-71.0941106","42.3871223","17057470"
"GROUPS","242","S","2018-10-21T00:41:21.000","-71.0941106","42.3871223","18062434"
"MV VANDL","139","S","2017-07-13T12:24:33.000","-71.0941106","42.3871223","17042379"
"MV VANDL","139","S","2017-09-23T10:44:34.000","-71.0941106","42.3871223","17059006"
"MV VANDL","139","S","2017-01-16T19:07:44.000","-71.0941106","42.3871223","17003159"
"GROUPS","242","S","2018-05-06T00:13:26.000","-71.1051816","42.377306","18026671"
"ROAD RAGE","617","S","2017-06-02T19:06:37.000","-71.1024254","42.3821249","17032799"
"ANIMALS","550","S","2016-04-03T18:01:46.000","-71.1024254","42.3821249","16018565"
"ROAD RAGE","617","S","2018-10-30T18:16:04.000","-71.1024254","42.3821249","18064385"
"NOISE","243","B","2021-07-26T03:59:18.000","-71.1310996","42.4061988","21038448"
"NOISE","243","S","2022-06-20T13:59:27.000","-71.09696","42.375943","22034574"
"UNWANTED","703","B","2022-03-01T07:21:01.000","-71.093004","42.397113","22010507"
"UNWANTED","703","B","2022-03-15T22:21:19.000","-71.093004","42.397113","22013729"
"UNWANTED","703","B","2021-05-17T05:23:25.000","-71.084001","42.38793","21024556"
"UNWANTED","703","B","2021-08-10T04:01:25.000","-71.084001","42.38793","21041388"
"ANIMALS","550","B","2022-06-18T22:52:09.000",,,"22034333"
"HYPO-FND","4","B","2021-10-13T21:56:41.000",,,"21053950"
"HYPO-FND","4","B","2022-07-07T13:38:42.000",,,"22037737"
"GROUPS","242","S","2021-06-29T02:42:19.000","-71.091842","42.39583","21032730"
"NOISE","243","B","2021-08-13T04:03:21.000","-71.091842","42.39583","21041982"
"MV VANDL","139","S","2021-09-10T12:18:33.000","-71.083774","42.388032","21047319"
"MV VANDL","139","S","2022-04-11T12:37:40.000","-71.094177","42.390419","22019267"
"NOISE","243","S","2021-10-30T03:21:41.000","-71.111144","42.390231","21056998"
