"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2014-01-17T00:00:00.000","Izmir tramway","Summary of Investment Information (AIP Policy 2012)","34306","https://disclosures.ifc.org/project-detail/SII/34306/izmir-tramway","Loan","Izmir Metropolitan Municipality","Türkiye",,"Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2014-02-19T00:00:00.000","2014-02-19T00:00:00.000","2014-03-04T00:00:00.000","2014-10-20T00:00:00.000",,,"74.52",,"74.52",,"2022-08-30T03:05:00.000"
"2015-05-14T00:00:00.000","Izsu Sewerage","Summary of Investment Information (AIP Policy 2012)","36080","https://disclosures.ifc.org/project-detail/SII/36080/izsu-sewerage","Loan","IZMIR SU VE KANALIZASYON IDARESI GENEL MUDURLUGU","Türkiye",,"Infrastructure","B","Regional Industry - INF ECA","Active","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","2015-06-26T00:00:00.000","2015-12-09T00:00:00.000",,,"16.44",,"16.44",,"2022-08-30T03:05:00.000"
"2013-03-25T00:00:00.000","Izsu Wastewater","Summary of Investment Information (AIP Policy 2012)","32078","https://disclosures.ifc.org/project-detail/SII/32078/izsu-wastewater","Loan","IZMIR SU VE KANALIZASYON IDARESI GENEL MUDURLUGU","Türkiye",,"Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2013-04-26T00:00:00.000","2013-04-26T00:00:00.000","2013-04-30T00:00:00.000","2014-09-23T00:00:00.000",,,"35.89",,"35.89",,"2022-08-30T03:05:00.000"
"2005-04-18T00:00:00.000","Jamaica Energy Partners Expansion","Summary of Proposed Investment (Disclosure Policy 2006)","23524","https://disclosures.ifc.org/project-detail/SPI/23524/jamaica-energy-partners-expansion","Loan","Jamaica Energy Partners Limited","Jamaica","JAM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2005-05-20T00:00:00.000","2005-06-10T00:00:00.000","2005-06-29T00:00:00.000","2006-01-11T00:00:00.000",,,"28.0",,"28.0","JM","2022-08-30T03:05:00.000"
"2002-08-29T00:00:00.000","Jamaica Pubic Service Co.","Summary of Proposed Investment (Disclosure Policy 2006)","11367","https://disclosures.ifc.org/project-detail/SPI/11367/jamaica-pubic-service-co-","Loan","Jamaica Public Service Company, Limited","Jamaica","JAM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2002-10-31T00:00:00.000","2003-03-04T00:00:00.000","2003-05-16T00:00:00.000","2003-05-23T00:00:00.000",,,"45.0",,"45.0","JM","2022-08-30T03:05:00.000"
"2013-04-24T00:00:00.000","Jelinak","Summary of Investment Information (AIP Policy 2012)","32218","https://disclosures.ifc.org/project-detail/SII/32218/jelinak","Loan","VJETROELEKTRANA JELINAK d.o.o.","Croatia","HRV","Infrastructure","B","Regional Industry - INF ECA","Active","2013-05-24T00:00:00.000","2013-05-24T00:00:00.000","2013-05-30T00:00:00.000","2013-07-17T00:00:00.000",,,"24.85",,"24.85","HR","2022-08-30T03:05:00.000"
"2010-06-29T00:00:00.000","JEP 3: WKPP 66MW","Summary of Proposed Investment (Disclosure Policy 2006)","28153","https://disclosures.ifc.org/project-detail/SPI/28153/jep-3:-wkpp-66mw","Loan","West Kingston Power Partners","Jamaica","JAM","Infrastructure","B","Regional Industry - INF LAC","Completed","2010-09-15T00:00:00.000","2010-12-06T00:00:00.000","2010-12-10T00:00:00.000","2011-02-24T00:00:00.000",,,"28.0",,"28.0","JM","2022-08-30T03:05:00.000"
"2000-05-16T00:00:00.000","Jet Airways (P) Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","9883","https://disclosures.ifc.org/project-detail/SPI/9883/jet-airways-p-ltd-","Equity","JET AIRWAYS (INDIA) LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2000-06-23T00:00:00.000","2000-09-07T00:00:00.000","2001-02-08T00:00:00.000","2001-02-14T00:00:00.000",,,,"15.0","15.0","IN","2022-08-30T03:05:00.000"
"2009-10-09T00:00:00.000","JICT","Summary of Proposed Investment (Disclosure Policy 2006)","27117","https://disclosures.ifc.org/project-detail/SPI/27117/jict","Loan","JAKARTA INTERNATIONAL CONTAINER TERMINAL, PT","Indonesia","INS","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2009-11-09T00:00:00.000","2009-11-26T00:00:00.000","2009-12-10T00:00:00.000","2010-01-14T00:00:00.000",,,"30.0",,"30.0","ID","2022-08-30T03:05:00.000"
"2014-08-01T00:00:00.000","Jordan Solar One","Summary of Investment Information (AIP Policy 2012)","35479","https://disclosures.ifc.org/project-detail/SII/35479/jordan-solar-one","Loan","JORDAN SOLAR ONE (CAYMAN) JORDAN PSC","Jordan","JOR","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2014-09-05T00:00:00.000","2014-09-25T00:00:00.000","2014-10-01T00:00:00.000","2015-09-10T00:00:00.000",,,"22.50",,"22.5","JO","2022-08-30T03:05:00.000"
"2010-05-28T00:00:00.000","JPS Co. II","Summary of Proposed Investment (Disclosure Policy 2006)","29088","https://disclosures.ifc.org/project-detail/SPI/29088/jps-co--ii","Loan","Jamaica Public Service Company, Limited","Jamaica","JAM","Infrastructure","B","Regional Industry - INF LAC","Completed","2010-06-30T00:00:00.000","2010-10-21T00:00:00.000","2010-12-08T00:00:00.000","2010-12-22T00:00:00.000",,,"30.0",,"30.0","JM","2022-08-30T03:05:00.000"
"2012-03-23T00:00:00.000","Kalkitech 1","Summary of Investment Information (AIP Policy 2012)","31750","https://disclosures.ifc.org/project-detail/SII/31750/kalkitech-1","Equity","KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2012-05-15T00:00:00.000","2012-05-04T00:00:00.000","2012-05-31T00:00:00.000","2012-09-06T00:00:00.000",,,,"1.28","1.28","IN","2022-08-30T03:05:00.000"
"2021-01-26T00:00:00.000","Kampong Solar","Summary of Investment Information (AIP Policy 2012)","42750","https://disclosures.ifc.org/project-detail/SII/42750/kampong-solar","Risk Management","PRIME ROAD ALTERNATIVE (CAMBODIA) CO., LTD.","Cambodia","KAM","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-03-01T00:00:00.000","2021-03-23T00:00:00.000","2021-08-25T00:00:00.000","2022-05-20T00:00:00.000","0.50",,"4.0",,"4.5","KH","2022-08-30T03:05:00.000"
"2016-04-04T00:00:00.000","Karaca Hydro","Summary of Investment Information (AIP Policy 2012)","37872","https://disclosures.ifc.org/project-detail/SII/37872/karaca-hydro","Loan","KREMNA ENERJI URETIM VE TICARET A.S.","Türkiye",,"Infrastructure","B","Regional Industry - INF ECA","Active","2016-05-06T00:00:00.000","2016-05-27T00:00:00.000","2016-06-10T00:00:00.000","2016-06-17T00:00:00.000",,,"47.0",,"47.0",,"2022-08-30T03:05:00.000"
"2012-01-20T00:00:00.000","Karadzhalovo SPP","Summary of Proposed Investment (Disclosure Policy 2006)","31543","https://disclosures.ifc.org/project-detail/SPI/31543/karadzhalovo-spp","Loan","ACWA POWER CF KARAD PV PARK EAD","Bulgaria","BUL","Infrastructure","B","Regional Industry - INF ECA","Completed","2012-02-20T00:00:00.000","2012-03-08T00:00:00.000","2012-03-09T00:00:00.000","2012-03-28T00:00:00.000",,,"61.97",,"61.97","BG","2022-08-30T03:05:00.000"
"2015-08-20T00:00:00.000","Karot Hydro","Summary of Investment Information (AIP Policy 2012)","36008","https://disclosures.ifc.org/project-detail/SII/36008/karot-hydro","Loan","KAROT POWER COMPANY (PVT.) LIMITED","Pakistan","PAK","Infrastructure","A","Regional Industry INF MCT","Active","2015-10-22T00:00:00.000","2016-05-19T00:00:00.000","2016-11-25T00:00:00.000","2017-04-12T00:00:00.000",,,"100.0",,"100.0","PK","2022-08-30T03:05:00.000"
"2008-04-10T00:00:00.000","KEC Jordan","Summary of Proposed Investment (Disclosure Policy 2006)","26760","https://disclosures.ifc.org/project-detail/SPI/26760/kec-jordan","Loan","KINGDOM ELECTRICITY COMPANY PSC","Jordan","JOR","Infrastructure","B","Regional Industry INF MCT","Completed","2008-05-15T00:00:00.000","2009-03-13T00:00:00.000","2009-03-26T00:00:00.000","2009-04-17T00:00:00.000",,,"40.0",,"40.0","JO","2022-08-30T03:05:00.000"
"2002-12-20T00:00:00.000","Kenya Airways","Summary of Proposed Investment (Disclosure Policy 2006)","20280","https://disclosures.ifc.org/project-detail/SPI/20280/kenya-airways","Loan","KENYA AIRWAYS PLC","Kenya","KEN","Infrastructure","C","Regional Industry - INF Africa","Completed","2003-01-20T00:00:00.000","2003-02-05T00:00:00.000","2003-03-13T00:00:00.000","2003-10-31T00:00:00.000",,,"15.0",,"15.0","KE","2022-08-30T03:05:00.000"
"2006-07-12T00:00:00.000","KenyaUganda Rail","Summary of Proposed Investment (Disclosure Policy 2006)","24766","https://disclosures.ifc.org/project-detail/SPI/24766/kenyauganda-rail","Loan","RVR INVESTMENTS (PTY) LIMITED","Kenya","KEN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2006-08-07T00:00:00.000","2006-10-12T00:00:00.000","2006-12-12T00:00:00.000","2006-12-18T00:00:00.000",,,"32.0",,"32.0","KE","2022-08-30T03:05:00.000"
"2018-03-26T00:00:00.000","Kerry Myanmar","Summary of Investment Information (AIP Policy 2012)","39743","https://disclosures.ifc.org/project-detail/SII/39743/kerry-myanmar","Loan","KM TERMINAL AND LOGISTICS LIMITED","Myanmar","BUA","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-04-26T00:00:00.000","2018-05-11T00:00:00.000","2018-05-28T00:00:00.000","2018-06-26T00:00:00.000",,,"15.0",,"15.0","MM","2022-08-30T03:05:00.000"
"2007-01-31T00:00:00.000","KESC","Summary of Proposed Investment (Disclosure Policy 2006)","25396","https://disclosures.ifc.org/project-detail/SPI/25396/kesc","Loan","K-ELECTRIC LIMITED","Pakistan","PAK","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2007-03-08T00:00:00.000","2007-03-15T00:00:00.000","2007-03-22T00:00:00.000","2007-07-24T00:00:00.000",,,"125.0","0.0","125.0","PK","2022-08-30T03:05:00.000"
"1998-04-27T00:00:00.000","Khulna Power Project","Summary of Proposed Investment (Disclosure Policy 2006)","8750","https://disclosures.ifc.org/project-detail/SPI/8750/khulna-power-project","Loan","Khulna Power Company Limited","Bangladesh","BAN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1998-06-04T00:00:00.000","1999-05-27T00:00:00.000","1999-08-04T00:00:00.000",,,"22.50","3.30","25.8","BD","2022-08-30T03:05:00.000"
"2021-08-11T00:00:00.000","KICT","Summary of Investment Information (AIP Policy 2012)","45328","https://disclosures.ifc.org/project-detail/SII/45328/kict","Loan","KANDLA INTERNATIONAL CONTAINER TERMINAL PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-09-21T00:00:00.000","2021-09-28T00:00:00.000","2022-04-07T00:00:00.000","2022-05-06T00:00:00.000",,,"30.84",,"30.84","IN","2022-08-30T03:05:00.000"
"2020-08-18T00:00:00.000","KINGUELE AVAL HYDRO","Summary of Investment Information (AIP Policy 2012)","41172","https://disclosures.ifc.org/project-detail/SII/41172/kinguele-aval-hydro","Risk Management","ASONHA ENERGIE SA","Gabon","GAB","Infrastructure","A","Regional Industry - INF Africa","Active","2020-10-30T00:00:00.000","2021-06-17T00:00:00.000","2021-07-02T00:00:00.000","2022-07-25T00:00:00.000","8.50",,"40.23",,"48.73","GA","2022-08-30T03:05:00.000"
"1999-06-25T00:00:00.000","Kipevu II Power Project","Summary of Proposed Investment (Disclosure Policy 2006)","8917","https://disclosures.ifc.org/project-detail/SPI/8917/kipevu-ii-power-project","Loan","Tsavo Power Company Limited","Kenya","KEN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1999-09-16T00:00:00.000","2000-05-10T00:00:00.000","2000-08-11T00:00:00.000",,,"20.0","1.05","21.05","KE","2022-08-30T03:05:00.000"
"2012-09-11T00:00:00.000","KKS-Group","Summary of Investment Information (AIP Policy 2012)","31759","https://disclosures.ifc.org/project-detail/SII/31759/kks-group","Loan","PJSC CCS GROUP","Russian Federation","RUS","Infrastructure","B","Regional Industry - INF ECA","Active","2012-10-12T00:00:00.000","2012-11-28T00:00:00.000","2012-12-20T00:00:00.000","2013-10-29T00:00:00.000",,,"18.22","7.67","25.89","RU","2022-08-30T03:05:00.000"
"2018-09-11T00:00:00.000","Kobo360","Summary of Investment Information (AIP Policy 2012)","41760","https://disclosures.ifc.org/project-detail/SII/41760/kobo360","Equity","KOBO360 INC","Nigeria","NIR","Infrastructure","B","Disruptive Technologies and Funds","Active","2018-10-13T00:00:00.000","2018-10-23T00:00:00.000","2018-11-23T00:00:00.000","2018-11-27T00:00:00.000",,,,"3.0","3.0","NG","2022-08-30T03:05:00.000"
"2005-04-06T00:00:00.000","Kounoune Power S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","22410","https://disclosures.ifc.org/project-detail/SPI/22410/kounoune-power-s-a-","Loan","KOUNOUNE POWER","Senegal","SEN","Infrastructure","B","Regional Industry - INF Africa","Completed","2005-05-12T00:00:00.000","2005-05-17T00:00:00.000","2005-12-07T00:00:00.000","2006-12-22T00:00:00.000",,,"19.90",,"19.9","SN","2022-08-30T03:05:00.000"
"2011-09-26T00:00:00.000","KPLC","Summary of Proposed Investment (Disclosure Policy 2006)","28550","https://disclosures.ifc.org/project-detail/SPI/28550/kplc","Loan","KENYA POWER AND LIGHTING COMPANY LIMITED","Kenya","KEN","Infrastructure","B","Regional Industry - INF Africa","Completed","2011-10-31T00:00:00.000","2012-03-23T00:00:00.000","2012-08-08T00:00:00.000","2013-04-02T00:00:00.000",,,"50.0",,"50.0","KE","2022-08-30T03:05:00.000"
"2012-04-17T00:00:00.000","KQ Airways","Summary of Investment Information (AIP Policy 2012)","31650","https://disclosures.ifc.org/project-detail/SII/31650/kq-airways","Loan","KENYA AIRWAYS PLC","Kenya","KEN","Infrastructure","B","Regional Industry - INF Africa","Active","2012-05-29T00:00:00.000","2012-03-29T00:00:00.000","2012-04-17T00:00:00.000","2012-06-14T00:00:00.000",,,"80.0","25.0","105.0","KE","2022-08-30T03:05:00.000"
"2010-04-02T00:00:00.000","Kribi","Summary of Proposed Investment (Disclosure Policy 2006)","25978","https://disclosures.ifc.org/project-detail/SPI/25978/kribi","Loan","KRIBI POWER DEVELOPMENT COMPANY S.A.","Cameroon","CAM","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2010-06-03T00:00:00.000","2011-11-10T00:00:00.000","2011-12-22T00:00:00.000","2012-09-10T00:00:00.000",,,"85.20",,"85.2","CM","2022-08-30T03:05:00.000"
"2015-09-16T00:00:00.000","KTDA Small Hydro","Summary of Investment Information (AIP Policy 2012)","36402","https://disclosures.ifc.org/project-detail/SII/36402/ktda-small-hydro","Loan","KTDA POWER COMPANY LTD","Kenya","KEN","Infrastructure","B","Regional Industry - MAS ME & Africa","Active","2015-10-20T00:00:00.000","2015-11-11T00:00:00.000","2015-12-18T00:00:00.000","2017-09-14T00:00:00.000",,,"12.50",,"12.5","KE","2022-08-30T03:05:00.000"
"2003-07-02T00:00:00.000","Kulon","Summary of Proposed Investment (Disclosure Policy 2006)","20337","https://disclosures.ifc.org/project-detail/SPI/20337/kulon","Loan","ZAO KULON YUGROS","Russian Federation","RUS","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2003-08-21T00:00:00.000","2003-12-14T00:00:00.000","2004-04-01T00:00:00.000","2004-05-24T00:00:00.000",,,"7.50",,"7.5","RU","2022-08-30T03:05:00.000"
"2009-07-06T00:00:00.000","Kulon Yugros","Summary of Proposed Investment (Disclosure Policy 2006)","27869","https://disclosures.ifc.org/project-detail/SPI/27869/kulon-yugros","Loan","KULON YUGROS, ZAO","Russian Federation","RUS","Infrastructure","B","Regional Industry - INF ECA","Completed","2009-08-07T00:00:00.000","2009-10-05T00:00:00.000","2009-10-12T00:00:00.000","2010-06-30T00:00:00.000",,,"14.44",,"14.44","RU","2022-08-30T03:05:00.000"
"2013-04-29T00:00:00.000","Kurum International SH.A.","Summary of Investment Information (AIP Policy 2012)","33378","https://disclosures.ifc.org/project-detail/SII/33378/kurum-international-sh-a-","Loan","KURUM INTERNATIONAL SH.A.","Albania","ALB","Infrastructure","B","Regional Industry - MAS ECA","Active","2013-05-31T00:00:00.000","2013-09-12T00:00:00.000","2013-12-19T00:00:00.000","2014-03-12T00:00:00.000",,,"44.91",,"44.91","AL","2022-08-30T03:05:00.000"
"2004-03-18T00:00:00.000","Kusadasi Cruise Ship Terminal","Summary of Proposed Investment (Disclosure Policy 2006)","21495","https://disclosures.ifc.org/project-detail/SPI/21495/kusadasi-cruise-ship-terminal","Loan","Ege Liman Isletmeleri A.S.","Türkiye",,"Infrastructure","B","Regional Industry INF MCT","Completed","2004-04-30T00:00:00.000","2004-05-10T00:00:00.000","2004-06-22T00:00:00.000","2004-11-04T00:00:00.000",,,"10.0",,"10.0",,"2022-08-30T03:05:00.000"
"2017-04-13T00:00:00.000","La Castellana","Summary of Investment Information (AIP Policy 2012)","39065","https://disclosures.ifc.org/project-detail/SII/39065/la-castellana","Risk Management","CP LA CASTELLANA, S.A.U.","Argentina","ARG","Infrastructure","A","Regional Industry - INF LAC","Active","2017-06-15T00:00:00.000","2017-08-04T00:00:00.000","2017-10-20T00:00:00.000","2018-01-09T00:00:00.000","0.75",,"36.60",,"37.35","AR","2022-08-30T03:05:00.000"
"2007-07-25T00:00:00.000","La Confluencia","Summary of Proposed Investment (Disclosure Policy 2006)","25472","https://disclosures.ifc.org/project-detail/SPI/25472/la-confluencia","Loan","Hidroelectrica La Confluencia S.A.","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Active","2007-09-14T00:00:00.000","2007-10-04T00:00:00.000","2007-10-23T00:00:00.000","2008-12-29T00:00:00.000",,,"83.0",,"83.0","CL","2022-08-30T03:05:00.000"
"2003-04-28T00:00:00.000","LAC SME Program","Summary of Proposed Investment (Disclosure Policy 2006)","520204","https://disclosures.ifc.org/project-detail/SPI/520204/lac-sme-program",,"INTERNATIONAL FINANCE CORPORATION","Latin America Region","LAC","Infrastructure","C","Advisory Services","Completed","2003-05-29T00:00:00.000",,,,,,,,,"33","2022-08-30T03:05:00.000"
"2018-11-30T00:00:00.000","La Genoveva","Summary of Investment Information (AIP Policy 2012)","41190","https://disclosures.ifc.org/project-detail/SII/41190/la-genoveva","Loan","VIENTOS LA GENOVEVA S.A.U.","Argentina","ARG","Infrastructure","A","Regional Industry - INF LAC","Active","2019-02-28T00:00:00.000","2019-05-21T00:00:00.000","2019-06-21T00:00:00.000","2019-11-22T00:00:00.000",,,"30.0",,"30.0","AR","2022-08-30T03:05:00.000"
"2004-12-22T00:00:00.000","La Higuera","Summary of Proposed Investment (Disclosure Policy 2006)","21315","https://disclosures.ifc.org/project-detail/SPI/21315/la-higuera","Loan","Hidroelectrica La Higuera S.A.","Chile","CHL","Infrastructure","A","Regional Industry - INF LAC","Completed","2005-03-03T00:00:00.000","2005-03-30T00:00:00.000","2005-11-02T00:00:00.000","2007-05-25T00:00:00.000",,,"45.0","0.0","45.0","CL","2022-08-30T03:05:00.000"
"2013-05-21T00:00:00.000","La Huayca II","Summary of Investment Information (AIP Policy 2012)","33192","https://disclosures.ifc.org/project-detail/SII/33192/la-huayca-ii","Loan","SPS LA HUAYCA S.A.","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Active","2013-06-28T00:00:00.000","2013-06-28T00:00:00.000","2013-10-31T00:00:00.000","2013-12-16T00:00:00.000",,,"14.30",,"14.3","CL","2022-08-30T03:05:00.000"
"2013-03-25T00:00:00.000","Lakeshore Capital","Summary of Investment Information (AIP Policy 2012)","33357","https://disclosures.ifc.org/project-detail/SII/33357/lakeshore-capital","Equity","LAKESHORE CAPITAL I LP","Thailand","THL","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2013-04-26T00:00:00.000","2013-05-13T00:00:00.000","2013-06-11T00:00:00.000","2014-07-15T00:00:00.000",,,,"20.0","20.0","TH","2022-08-30T03:05:00.000"
"2007-03-16T00:00:00.000","Lanco Amarkantak Thermal Power Station","Summary of Proposed Investment (Disclosure Policy 2006)","24880","https://disclosures.ifc.org/project-detail/SPI/24880/lanco-amarkantak-thermal-power-station","Equity","LANCO AMARKANTAK POWER PRIVATE LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2007-05-17T00:00:00.000","2007-06-01T00:00:00.000","2007-06-05T00:00:00.000","2007-11-29T00:00:00.000",,,,"8.0","8.0","IN","2022-08-30T03:05:00.000"
"2000-02-10T00:00:00.000","Land Transportation Office- Information Technology Project","Summary of Proposed Investment (Disclosure Policy 2006)","9896","https://disclosures.ifc.org/project-detail/SPI/9896/land-transportation-office--information-technology-project","Risk Management","STRADCOM Corporation","Philippines","PHL","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed",,"2000-03-28T00:00:00.000","2000-07-27T00:00:00.000","2001-12-26T00:00:00.000","4.0",,"12.0","8.0","24.0","PH","2022-08-30T03:05:00.000"
"2009-04-02T00:00:00.000","Laraib Energy","Summary of Proposed Investment (Disclosure Policy 2006)","28010","https://disclosures.ifc.org/project-detail/SPI/28010/laraib-energy","Loan","LARAIB ENERGY LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2009-05-04T00:00:00.000","2009-07-30T00:00:00.000","2009-11-05T00:00:00.000","2009-12-29T00:00:00.000",,,"35.0",,"35.0","PK","2022-08-30T03:05:00.000"
"2010-11-11T00:00:00.000","La Vegona","Summary of Proposed Investment (Disclosure Policy 2006)","28139","https://disclosures.ifc.org/project-detail/SPI/28139/la-vegona","Loan","COMPANIA HONDURENA DE ENERGIA RENOVABLE SA DE CV","Honduras","HDS","Infrastructure","B","Regional Industry - INF LAC","Active","2010-12-13T00:00:00.000","2011-04-19T00:00:00.000","2011-09-23T00:00:00.000","2012-06-12T00:00:00.000",,,"30.0",,"30.0","HN","2022-08-30T03:05:00.000"
"2018-10-22T00:00:00.000","Lekela EG Wind 1","Summary of Investment Information (AIP Policy 2012)","40137","https://disclosures.ifc.org/project-detail/SII/40137/lekela-eg-wind-1","Risk Management","LEKELA EGYPT WIND POWER BOO S.A.E","Egypt, Arab Republic of","EGT","Infrastructure","A","Regional Industry - INF ME & Africa","Active","2019-01-10T00:00:00.000","2019-06-12T00:00:00.000","2019-07-11T00:00:00.000","2019-08-23T00:00:00.000","4.0",,"99.10",,"103.1","EG","2022-08-30T03:05:00.000"
"2013-04-04T00:00:00.000","Lereko Metier Sustainable Capital Fund Trust","Summary of Investment Information (AIP Policy 2012)","33116","https://disclosures.ifc.org/project-detail/SII/33116/lereko-metier-sustainable-capital-fund-trust","Equity","LEREKO METIER SUSTAINABLE CAPITAL FUND","Southern Africa Region","AFS","Infrastructure","FI-1","Disruptive Technologies and Funds","Active","2013-05-06T00:00:00.000","2013-06-11T00:00:00.000","2013-11-01T00:00:00.000","2013-12-12T00:00:00.000",,,,"20.0","20.0","43","2022-08-30T03:05:00.000"
"2006-07-10T00:00:00.000","Lima Airport Partners S.R.L.","Summary of Proposed Investment (Disclosure Policy 2006)","24489","https://disclosures.ifc.org/project-detail/SPI/24489/lima-airport-partners-s-r-l-","Equity","Lima Airport Partners S.R.L.","Peru","PER","Infrastructure","B","Regional Industry - INF LAC","Active","2006-08-30T00:00:00.000","2007-05-03T00:00:00.000","2007-06-18T00:00:00.000","2008-05-30T00:00:00.000",,,,"20.0","20.0","PE","2022-08-30T03:05:00.000"
"2020-07-10T00:00:00.000","Linyang Grid-Parity Solar","Summary of Investment Information (AIP Policy 2012)","41370","https://disclosures.ifc.org/project-detail/SII/41370/linyang-grid-parity-solar","Loan","JIANGSU LINYANG ENERGY CO., LTD.","China","CHA","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2020-05-11T00:00:00.000","2020-05-11T00:00:00.000","2020-06-30T00:00:00.000","2020-09-14T00:00:00.000",,,"14.0",,"14.0","CN","2022-08-30T03:05:00.000"
"2018-04-27T00:00:00.000","Lithium","Summary of Investment Information (AIP Policy 2012)","40171","https://disclosures.ifc.org/project-detail/SII/40171/lithium","Equity","LITHIUM URBAN TECHNOLOGIES PVT LTD","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2018-05-29T00:00:00.000","2018-06-07T00:00:00.000","2018-06-21T00:00:00.000","2019-03-26T00:00:00.000",,,,"7.83","7.83","IN","2022-08-30T03:05:00.000"
"2016-12-24T00:00:00.000","Loggi Technology International","Summary of Investment Information (AIP Policy 2012)","39134","https://disclosures.ifc.org/project-detail/SII/39134/loggi-technology-international","Equity","LOGGI TECHNOLOGY INTERNATIONAL","Brazil","BRA","Infrastructure","B","TMT, Venture Capital & Funds","Active","2016-12-26T00:00:00.000","2017-01-24T00:00:00.000","2017-02-03T00:00:00.000","2017-02-06T00:00:00.000",,,,"5.0","5.0","BR","2022-08-30T03:05:00.000"
"2012-02-03T00:00:00.000","Lombard Asia IV","Summary of Proposed Investment (Disclosure Policy 2006)","31631","https://disclosures.ifc.org/project-detail/SPI/31631/lombard-asia-iv","Equity","LOMBARD INVESTMENTS INC","Thailand","THL","Infrastructure","FI","Disruptive Technologies and Funds","Active","2012-03-07T00:00:00.000","2012-03-27T00:00:00.000","2012-03-30T00:00:00.000","2012-11-01T00:00:00.000",,,,"25.0","25.0","TH","2022-08-30T03:05:00.000"
"2014-05-13T00:00:00.000","Luz del Norte","Summary of Investment Information (AIP Policy 2012)","34405","https://disclosures.ifc.org/project-detail/SII/34405/luz-del-norte","Loan","Parque Fotovoltaico Luz del Norte SpA","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Active","2014-06-16T00:00:00.000","2014-06-13T00:00:00.000","2014-08-22T00:00:00.000","2014-09-24T00:00:00.000",,,"60.0",,"60.0","CL","2022-08-30T03:05:00.000"
"2002-04-10T00:00:00.000","Macae","Summary of Proposed Investment (Disclosure Policy 2006)","11495","https://disclosures.ifc.org/project-detail/SPI/11495/macae","Loan","Termomacae Ltda","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2002-06-20T00:00:00.000","2002-06-20T00:00:00.000","2002-12-03T00:00:00.000","2003-03-05T00:00:00.000",,,"75.0",,"75.0","BR","2022-08-30T03:05:00.000"
"2007-07-30T00:00:00.000","Magat Hydro","Summary of Proposed Investment (Disclosure Policy 2006)","26041","https://disclosures.ifc.org/project-detail/SPI/26041/magat-hydro","Loan","SN ABOITIZ POWER-RES, INC.","Philippines","PHL","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2007-09-06T00:00:00.000","2007-09-06T00:00:00.000","2007-09-28T00:00:00.000","2007-10-22T00:00:00.000",,,"105.0",,"105.0","PH","2022-08-30T03:05:00.000"
"2010-12-17T00:00:00.000","Magerwa 1","Summary of Proposed Investment (Disclosure Policy 2006)","30381","https://disclosures.ifc.org/project-detail/SPI/30381/magerwa-1","Loan","Magerwa","Rwanda","RWA","Infrastructure","B","Regional Industry - INF Africa","Completed","2011-01-17T00:00:00.000","2011-04-19T00:00:00.000","2011-05-18T00:00:00.000","2011-05-26T00:00:00.000",,,"11.0",,"11.0","RW","2022-08-30T03:05:00.000"
