"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1709280","Elaborar el mapa de precios comerciales de la tierra rural en Arauca, a partir de la recolecci&#243;n en campo, tratamiento y an&#225;lisis de informaci&#243;n requerida a escala 1:100.000, de acuerdo con el m&#233;todo","2022-06-01T00:00:00.000","Republic of Colombia","CO","10831.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1711080","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica, apoyando a la Subdirecci&#243;n de Ecosistemas e Informaci&#243;n Ambiental del Instituto de Hidrolog&#237;a, Meteorolog&#237;a y Estudios Ambientales IDEAM, en","2022-06-21T00:00:00.000","Republic of Colombia","CO","11454.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1709281","Elaborar el mapa de precios comerciales de la tierra rural en Arauca, a partir de la recolecci&#243;n en campo, tratamiento y an&#225;lisis de informaci&#243;n requerida a escala 1:100.000, de acuerdo con el m&#233;todo","2022-06-01T00:00:00.000","Republic of Colombia","CO","10831.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1709282","Elaborar el mapa de precios comerciales de la tierra rural en Arauca, a partir de la recolecci&#243;n en campo, tratamiento y an&#225;lisis de informaci&#243;n requerida a escala 1:100.000, de acuerdo con el m&#233;todo","2022-06-01T00:00:00.000","Republic of Colombia","CO","10831.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1710013","Prestar servicios profesionales en el &#225;rea de cooperaci&#243;n y asuntos internacionales de la direcci&#243;n general del Instituto de Hidrolog&#237;a, Meteorolog&#237;a y Estudios Ambientales-IDEAM para la gesti&#243;n con e","2022-05-12T00:00:00.000","Republic of Colombia","CO","20450.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1711134","Adquisici&#243;n de equipos de c&#243;mputo para el procesamiento de informaci&#243;n geogr&#225;fica y piezas de comunicaci&#243;n de las estrategias de regeneraci&#243;n natural comunitaria y de incentivos de retribuci&#243;n ambient","2021-08-27T00:00:00.000","Republic of Colombia","CO","6033.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707524","Brindar apoyo t&#233;cnico al proyecto &#8220;Financiamiento adicional para el apoyo a la preparaci&#243;n para REDD+ del Fondo Cooperativo para el Carbono de los Bosques (FCPF) en Colombia&#8221;.ID POA 122","2021-09-07T00:00:00.000","Republic of Colombia","CO","19774.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707543","L&#237;der ind&#237;gena de la cuenca del rio Atrato con conocimiento de la lengua wounan y el idioma espa&#241;ol.","2021-05-01T00:00:00.000","Republic of Colombia","CO","867.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry","1707506","Profesional para el fortalecimiento de capacidades en manejo sostenible de sistemas productivos asociados al manejo forestal sostenible comunitario en Vig&#237;a del Fuerte","2021-08-31T00:00:00.000","Republic of Colombia","CO","11795.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707323","Ingeniero para fortalecer el Mecanismo de Atenci&#243;n Ciudadana en la atenci&#243;n a personas con discapacidad y personas que hablen lenguas nativas en el MAC","2022-04-04T00:00:00.000","Republic of Colombia","CO","4676.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707314","Ingeniero ambiental para desplegar el chatbot al Mecanismo de Atenci&#243;n Ciudadana y articularlo con los sistemas de atenci&#243;n de entidades del SINA y generaci&#243;n de contenidos REDD+.","2022-03-25T00:00:00.000","Republic of Colombia","CO","3857.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707196","ID 105 Asesor T&#233;cnico para el Viceministro para la gesti&#243;n de la biodiversidad y servicios ecosistemicos","2021-04-15T00:00:00.000","Republic of Colombia","CO","22743.0"
"2022-09-12T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1707190","Prestar sus servicios profesionales como especialista en comunicaciones y gesti&#243;n del conocimiento del Proyecto GEF Coraz&#243;n de la Amazonia para que oriente y desarrolle la estrategia de informaci&#243;n,","2022-08-12T00:00:00.000","Republic of Colombia","CO","13896.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707168","ID 95 Profesional para escenarios de referencia y de mitigaci&#243;n de GEI del sector AFOLU.Establecer el marco conceptual de los diferentes indicadores econ&#243;micos y/o macroecon&#243;micos de los escenarios de","2021-05-20T00:00:00.000","Republic of Colombia","CO","9144.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1709279","Elaborar el mapa de precios comerciales de la tierra rural en Arauca, a partir de la recolecci&#243;n en campo, tratamiento y an&#225;lisis de informaci&#243;n requerida a escala 1:100.000, de acuerdo con el m&#233;todo","2022-06-01T00:00:00.000","Republic of Colombia","CO","10831.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707073","Elaborar el Marco de Planificaci&#243;n de Pueblos Ind&#237;genas y el Marco de Procedimientos de la Estrategia Integral de Control a la Deforestaci&#243;n y Gesti&#243;n de los Bosques de acuerdo a los lineamientos","2021-12-03T00:00:00.000","Republic of Colombia","CO","9151.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707072","Prestar servicios profesionales para liderar el dise&#241;o, ajuste y producci&#243;n de piezas y planes de
comunicaci&#243;n en el marco del proyecto &#8220;Financiamiento adicional del apoyo a la preparaci&#243;n para REDD+","2022-03-28T00:00:00.000","Republic of Colombia","CO","4804.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1707055","Prestar servicios profesionales apoyando a la Direcci&#243;n de Cambio Clim&#225;tico y Gesti&#243;n del Riesgo
(DCCGR) del Minambiente en la implementaci&#243;n y reglamentaci&#243;n de las salvaguardas de Canc&#250;n.","2021-10-12T00:00:00.000","Republic of Colombia","CO","12354.0"
"2022-09-12T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1706983","Prestar sus servicios profesionales para realizar el proceso de concertaci&#243;n social e identificaci&#243;n de usuarios en &#225;reas prioritarias estrat&#233;gicas que podr&#237;an ser objeto de acuerdos de conservaci&#243;n","2022-08-12T00:00:00.000","Republic of Colombia","CO","14139.0"
"2022-09-12T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1706980","Prestar servicios profesionales como enlace t&#233;cnico y jurisdiccional en la Corporaci&#243;n para el Desarrollo Sostenible del Norte y el Oriente Amaz&#243;nico - CDA para la ejecuci&#243;n de las l&#237;neas de acci&#243;n","2022-08-10T00:00:00.000","Republic of Colombia","CO","17323.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1706976","Prestar servicios de log&#237;stica (los servicios de sal&#243;n, alimentaci&#243;n, equipos audiovisuales y port&#225;tiles), para el desarrollo del Evento de lanzamiento y presentaci&#243;n del desarrollo del Libro de Opera","2022-06-07T00:00:00.000","Republic of Colombia","CO","1663.0"
"2022-09-12T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1706864","Adquirir elementos de ferreter&#237;a e insumos agr&#237;colas necesarios para el establecimiento de viveros con especies de &#225;rboles nativos en zonas de alimentaci&#243;n de peces","2022-08-17T00:00:00.000","Republic of Colombia","CO","1884.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706805","Elaborar el informe R-Package de Colombia para autoevaluar los progresos y la capacidad nacional para la preparaci&#243;n de la Estrategia Nacional REDD+, siguiendo la metodolog&#237;a del Marco de Evaluaci&#243;n.","2021-12-02T00:00:00.000","Republic of Colombia","CO","13559.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706799","Prestar Servicios Profesionales como &#8220;Analista de Adquisiciones&#8221; del proyecto &#8220;Financiamiento adicional para el apoyo a la preparaci&#243;n para REDD+ del Fondo Cooperativo para el Carbono de los Bosques","2021-08-03T00:00:00.000","Republic of Colombia","CO","22256.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Enhancing Waterway Connectivity and Water Service Provision in Colombia&#8217;s Plan Pazcifico","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management","1700908","Interventor&#237;a de Estudios y Dise&#241;os Acueducto y Alcantarillado de Timbiqu&#237; y Francisco Pizarro - Especialista Electromec&#225;nico","2020-08-26T00:00:00.000","Republic of Colombia","CO","4509.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706668","Profesional ambiental para la caracterizaci&#243;n y an&#225;lisis de conflictos socioambientales (Invemar)","2022-02-23T00:00:00.000","Republic of Colombia","CO","5581.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706461","Enlace t&#233;cnico- fortalecimiento de los sistemas de conocimiento tradicional asociados al uso y conservaci&#243;n de la biodiversidad del pueblo Kankuamo.","2022-01-20T00:00:00.000","Republic of Colombia","CO","5385.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706452","Profesional ambiental para la caracterizaci&#243;n y an&#225;lisis de conflictos socioambientales (SINCHI).","2022-02-24T00:00:00.000","Republic of Colombia","CO","5551.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706445","Profesional social para la caracterizaci&#243;n y an&#225;lisis de conflictos socioambientales (Sinchi)","2022-04-01T00:00:00.000","Republic of Colombia","CO","5551.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706276","Profesional social para la caracterizaci&#243;n y an&#225;lisis de conflictos socioambientales (IIAP) - Profesional 1.","2022-02-15T00:00:00.000","Republic of Colombia","CO","5554.0"
"2022-09-12T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1706275","Prestar sus servicios profesionales para realizar el proceso de concertaci&#243;n social e identificaci&#243;n de usuarios en &#225;reas prioritarias estrat&#233;gicas que podr&#237;an ser objeto de acuerdos de conservaci&#243;n","2022-08-03T00:00:00.000","Republic of Colombia","CO","5087.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1706269","Enlace t&#233;cnico NAD- fortalecimiento de los sistemas de conocimiento tradicional asociados al uso y conservaci&#243;n de la biodiversidad.","2022-04-01T00:00:00.000","Republic of Colombia","CO","5375.0"
