"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575620","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Quintana Roo, para el POP-4 y PAC-4, para el POP-4 y PAC-4, que ejecuta la AP (24) Alianza Selva Maya de Quintana Roo UE de","2018-05-16T00:00:00.000","ALIANZA SELVA MAYA DE QUINTANA ROO UE DE R.L., EN EL ESTADO DE QUINTANA R","United Mexican States","MX","15722.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575617","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Caf&#233; en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (11) Comercializadora Agropecuaria del Estado de Oaxaca, S. A. de C. V.","2018-05-02T00:00:00.000","FUNDACIÓN PARA LA SEGURIDAD AGROALIMENTARIA DEL SUR SURESTE, A.C.","United Mexican States","MX","17417.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575609","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Silvopastoril en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (10) Red de Organizaciones Agropecuarias Silvopastoriles en el Estado","2018-05-02T00:00:00.000","CAPACITACIÓN, ASESORÍA, MEDIO AMBIENTE Y DEFENSA DEL DERECHO A LA SALUD, A.C.,","United Mexican States","MX","15722.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575605","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Miel en Campeche, para el POP-4 y PAC-4, que ejecuta la AP (04) Asociaci&#243;n de Apicultores de Yuum Can, S.A. de C.V., en la regi&#243;n Pen&#237;n","2018-05-16T00:00:00.000","ASOCIACIÓN DE APICULTORES DE YUUM CAN, S.A. DE C.V","United Mexican States","MX","15722.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575446","DESARROLLO DE INSTRUMENTOS DE VISIBILIDAD DE LOS IMPACTOS DE LA PRACTICAS AB, CON EL SEMINARIO UNIVERSITARIO DE SOCIEDAD MEDIO AMBIENTE E INSTITUCIONES (SUSMAI).","2017-11-01T00:00:00.000","UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM)","United Mexican States","MX","26867.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575444","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Caf&#233; en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (14) Red Biocaf&#233; de la Sierra Ju&#225;rez de Oaxaca, S.A. de C.V., en el Estado de O","2018-05-16T00:00:00.000","RED BIOCAFÉ DE LA SIERRA JUÁREZ DE OAXACA, S.A. DE C.V.","United Mexican States","MX","15704.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574392","Consultor para apoyar la gesti&#243;n y el seguimiento del Programa de cooperaci&#243;n sur-sur y transferencia tecnol&#243;gica","2018-11-01T00:00:00.000","JUANA OSORIO EVIA","United Mexican States","MX","13115.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574388","Contrataci&#243;n del Enlace Regional en el Estado de Oaxaca. (Vacante) Periodo: 01 de septiembre al 31 de diciembre de 2018.","2017-12-01T00:00:00.000","LUCÍA DENISSE PÁEZ PONCE","United Mexican States","MX","33548.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574376","Auditoria externa a los estados financieros del a&#241;o 2017 correspondiente al periodo del 01 de enero de 2017 al 31 de diciembre de 2017, del proyecto Sistemas Productivos Sostenibles y Biodiversidad","2018-04-01T00:00:00.000","CASTILLO MIRANDA Y COMPANIA S.C","United Mexican States","MX","28852.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574289","Auditor&#237;a externa a los estados financieros del ejercicio 2018, periodo del 1&#176; de enero al 31 de diciembre de 2018, del proyecto ""Sistemas Productivos Sostenibles y Biodiversidad"" (SPSB).","2018-11-01T00:00:00.000","CASTILLO MIRANDA Y COMPANIA S.C","United Mexican States","MX","31686.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574282","Apoyo log&#237;stico para la participaci&#243;n de productores y eventos de cierre en el marco de la exposici&#243;n de UNIVERSUM","2018-11-16T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","75162.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574270","Coordinaci&#243;n t&#233;cnica para la realizaci&#243;n de talleres regionales para el intercambio de experiencias en el monitoreo biol&#243;gico.","2018-11-16T00:00:00.000","Individual Consultant","United Mexican States","MX","7922.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1574266","Acompa&#241;amiento para el mantenimiento y actualizaci&#243;n de la operaci&#243;n del Sistema Integral de Gesti&#243;n de Informaci&#243;n y Evaluaci&#243;n del Proyecto (SIGIEP).","2018-11-01T00:00:00.000","MIGUEL AGUSTÍN RUIZ VELASCO SOBRINO","United Mexican States","MX","8978.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1569964","Contrataci&#243;n del Enlace Regional en el Estado de Oaxaca. (Vacante) Periodo: 01 de septiembre al 31 de diciembre de 2018.","2018-05-16T00:00:00.000","ASOCIACIÓN MEXICANA DE LA CADENA PRODUCTIVA DEL CAFÉ, A.C.","United Mexican States","MX","31635.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1569902","An&#225;lisis de las condiciones de gobernanza de las asociaciones de productores y sus implicaciones en el desarrollo y sostenibilidad de las iniciativas de mercado amigables con la biodiversidad.","2017-12-08T00:00:00.000","Individual Consultant","United Mexican States","MX","6.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1569899","Asistente t&#233;cnico para el apoyo del seguimiento y evaluaci&#243;n de procesos de monitoreo biol&#243;gico y an&#225;lisis territorial en espacios productivos de corredores biol&#243;gicos donde incida el proyecto SPSB.","2018-05-02T00:00:00.000","MIROSLAVA CÁRDENAS SANDOVAL","United Mexican States","MX","10630.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149858","Mexico Reducing Inequality of Educational Opportunity Project","Consultant Services","Direct Selection","Education","1567925","DISENO, APLICACION Y PRUEBA EN CAMPO DE UNA METODOLOGIA PARA MEJORAR EL TRABAJO SOBRE PRACTICAS DE CRIANZA EN EL PROGRAMA DE EDUCACION INICIAL DEL CONAFE.","2017-10-16T00:00:00.000","HACIA UNA CULTURA DEMOCRATICA, A.C.","United Mexican States","MX","73476.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149858","Mexico Reducing Inequality of Educational Opportunity Project","Consultant Services","Direct Selection","Education","1567924","LEVANTAMIENTO DEL INSTRUMENTO HOME PARA ATENDER EL COMPROMISO ADQUIRIDO EN EL MARCO DE RESULTADOS CON EL BANCO MUNDIAL (2017).","2017-10-16T00:00:00.000","SISTEMAS DE INTELIGENCIA EN MERCADOS Y OPINION, S.C.","United Mexican States","MX","83040.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1566076","ADQUISICION DE EQUIPO DE IMPRESION, COPIADO Y ESCANEADO PARA OFICINAS REGIONALES DE CHIAPAS-TABASCO Y OAXACA.","2017-09-18T00:00:00.000","MAYORISTAS EN CÓMPUTO DE ANTEQUERA, S.A. DE C.V.","United Mexican States","MX","377.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P147212","Mexico Social Protection System Project","Consultant Services","Direct Selection","Social Protection","1564590","LEVANTAMIENTO, INTEGRACION, SISTEMATIZACION Y ANALISIS DESCRIPTIVO INFORMACION RECOLECTADA EN EL MARCO ENNViH RONDA 4 FASE 2.","2018-05-11T00:00:00.000","CENTRO DE ANALISIS Y MEDICION DEL BIENESTAR SOCIAL, A.C.","United Mexican States","MX","527136.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563846","UNIDAD DE TRANSFERENCIA TECNOLOGICA (UTT) DEL SISTEMA PRODUCTIVO DE CAFE.","2018-03-01T00:00:00.000","ASOCIACIÓN MEXICANA DE LA CADENA PRODUCTIVA DEL CAFÉ, A.C.","United Mexican States","MX","136025.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563844","UNIDAD DE TRANSFERENCIA TECNOLOGICA (UTT) DEL SISTEMA PRODUCTIVO DE MIEL.","2018-03-01T00:00:00.000","EL COLEGIO DE LA FRONTERA SUR (ECOSUR).","United Mexican States","MX","125331.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563843","UNIDAD DE TRANSFERENCIA TECNOLOGICA (UTT) DEL SISTEMA PRODUCTIVO DE CACAO.","2018-03-01T00:00:00.000","UNIVERSIDAD AUTÓNOMA DE CHIAPAS","United Mexican States","MX","56331.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563841","UNIDAD DE TRANSFERENCIA TECNOLOGICA (UTT) DEL SISTEMA PRODUCTIVO DE ECOTURISMO.","2018-03-01T00:00:00.000","IDENTIDAD Y DESARROLLO, S.C","United Mexican States","MX","33348.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563763","APOYO LOGISTICO PARA LA PARTICIPACION DE PRODUCTORES DE CAFE Y PERSONAL DE LA CONABIO EN LA EXPO GLOBAL SPECIALITY COFFEE.","2018-04-16T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","28590.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563760","Apoyo log&#237;stico para Participaci&#243;n en el ""Di&#225;logo Mesoamericano sobre Paisajes Sostenibles"" (Mesoamerican Landscapes Dialogue) en Costa Rica (16 al 20 de abril de 2018).","2018-05-21T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","19141.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563759","EVALUACION DE LA EXPERIENCIA DE VIAJE DE LA OFERTA DE ECOTURISMO EN LOS DESTINOS DE LOS ESTADOS DE OAXACA Y QUINTANA ROO.","2017-09-11T00:00:00.000","Individual Consultant","United Mexican States","MX","17355.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563758","MX-CONABIO-058A-2017-NC-RFQ / APOYO LOG&#205;STICO PARA LA PARTICIPACI&#211;N DE ASOCIACIONES DE PRODUCTORES EN MISIONES COMERCIALES PARA MIEL, CAF&#201;, CACAO Y OTROS PRODUCTOS AB (Se incluyen dos procesos )","2018-02-09T00:00:00.000","MÉXICO ORGÁNICO, ASESORÍA Y CAPACITACIÓN S.C.","United Mexican States","MX","43842.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1563118","APOYO LOGISTICO PARA REUNIONES DE SEGUIMIENTO DE LAS PROPUESTAS DE LA BIOFACH 2017 Y REUNIONES PARA PREPARAR LA BIOFACH 2018.","2017-08-07T00:00:00.000","MÉXICO ORGÁNICO, ASESORÍA Y CAPACITACIÓN S.C.","United Mexican States","MX","36385.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1561621","APOYO LOGISTICO PARA LA PARTICIPACION DE PRODUCTORES FORESTALES, PERSONAL DE LA UCP Y DE LA CONABIO A LA ASAMBLEA ANUAL DEL FSC EN VANCOUVER, CANADA.","2017-10-03T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","13649.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1561575","APOYO A LA ORGANIZACI&#211;N DEL FORO AGRICULTURA FAMILIAR: CAMBIO CLIM&#193;TICO, BIODIVERSIDAD E INNOVACI&#211;N EN LAS CADENAS DE VALOR.","2017-09-06T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","16210.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1561498","APOYO LOG&#205;STICO PARA EL EVENTO REGIONAL DE FORMACI&#211;N DE FORMADORES EN MANEJO DE SUELOS Y AGUA PARA EL SISTEMA PRODUCTIVO DE CAF&#201;.","2017-10-09T00:00:00.000","INTERNATIONAL MEETING SERVICES S.A. DE C.V.","United Mexican States","MX","12253.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1561493","APOYO LOG&#205;STICO PARA EL TALLER MESOAMERICANO DE BIOCOMERCIO: INTERCAMBIAR EXPERIENCIAS SOBRE PROMOCI&#211;N Y MERCADEO DE PRODUCTOS DIFERENCIADOS","2017-09-18T00:00:00.000","ANFITRIONES NACIONALES APR, S.A. DE C.V.","United Mexican States","MX","43663.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1560637","COMPRA DE EQUIPO DE C&#211;MPUTO PORTATIL (LAP TOP).","2017-01-20T00:00:00.000","SEARS OPERADORA MEXICO S.A. DE C.V.","United Mexican States","MX","4363.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1557650","Servicios de la Unidad de Transferencia Tecnol&#243;gica (UTT) para el Sistema Productivo Forestal en el periodo 2018.","2018-03-01T00:00:00.000","CONSEJO CIVIL MEXICANO PARA LA SILVICULTURA SOSTENIBLE, A.C.","United Mexican States","MX","136119.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry","1557132","MUESTREO DE CAMPO INVENTARIO NACIONAL FORESTAL Y DE SUELOS CICLO 3 2015 - 2019 ANO 3 FASE 2 PARTIDAS 1, 2, Y 3","2018-02-19T00:00:00.000","CONSULTORES PARA LA INVESTIGACION APLICADA Y EL DESARROLLO, S.A. DE C.V.","United Mexican States","MX","1397702.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry","1557127","MUESTREO DE CAMPO INVENTARIO NACIONAL FORESTAL Y DE SUELOS CICLO 3 2015 - 2019 ANO 3 FASE 2 - PARTIDA 4","2018-02-15T00:00:00.000","DIAAPROY, S.A. DE C.V.","United Mexican States","MX","442258.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P120417","Mexico FCPF Readiness Preparation Grant","Non-consulting Services","Request for Bids","Agriculture, Fishing and Forestry","1557116","MUESTREO DE CAMPO INVENTARIO NACIONAL FORESTAL Y DE SUELOS CICLO 3 2015-2019 ANO 3, FASE 2 - PARTIDA 5","2018-02-13T00:00:00.000","AMAREF, S.A. DE C.V.","United Mexican States","MX","512472.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P147212","Mexico Social Protection System Project","Consultant Services","Quality And Cost-Based Selection","Social Protection","1544995","DATA WAREHOUES, BI PARA EL SISTEMA DE INFORMACION SOCIAL, ASISTENCIA TECNICA Y MANTENIMIENTO","2016-12-30T00:00:00.000","SERVICIOS, TECNOLOGIA Y ORGANIZACION SA DE CV","United Mexican States","MX","2124545.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P107159","MX Urban Transport Transformation Progr","Consultant Services","Quality And Cost-Based Selection","Transportation","1544584","SUPERVISION TECNICA, ADMINISTRATIVA Y FINANCIERA PARA LA CONSTRUCCION DEL CORREDOR VIAL PARA EL TRANSPORTE PUBLICO LINEA 5 METROBUS, SEGUNDA ETAPA, EJE 3 ORIENTE TRAMO SAN LAZARO A GLORIETA VAQUERITOS","2016-12-30T00:00:00.000","BUFETE DE CONSTRUCCIONES DELTA","United Mexican States","MX","5091796.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P147212","Mexico Social Protection System Project","Goods","Direct Selection","Social Protection","1544533","Software Estadistico ArcGis para Procesamiento de Informacion Geografica","2016-12-13T00:00:00.000","SISTEMAS DE INFORMACION GEOGRAFICA, S.A. DE C.V.","United Mexican States","MX","279582.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Consultant Services","Single Source Selection","Agriculture, Fishing and Forestry","1543387","Encuesta Nacional de Personas Beneficiarias de la CONAFOR 2016","2016-10-27T00:00:00.000","UNIVERSIDAD AUTONOMA CHAPINGO","United Mexican States","MX","363114.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Consultant Services","Single Source Selection","Agriculture, Fishing and Forestry","1543386","Analisis a muestras botanicas colectadas durante las actividades de campo del Invetario Nacional Forestal y de Suelos.","2016-10-28T00:00:00.000","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","United Mexican States","MX","237105.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Consultant Services","Single Source Selection","Agriculture, Fishing and Forestry","1543358","Remediacion de sitios permanents de monitoreo en paisajes productivos forestales","2016-10-28T00:00:00.000","UNIVERS. JUAREZ DEL ESTADO DE DURANGO","United Mexican States","MX","481519.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1542282","Evaluacion de Necesidad Regional 2","2016-08-22T00:00:00.000","BIOSFERA DESARROLLOS, S.A. DE C.V.","United Mexican States","MX","243851.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P147212","Mexico Social Protection System Project","Consultant Services","Direct Selection","Social Protection","1541892","ASISTENCIA TECNICA Y ACOMPANAMIENTO A PROYECTOS PRODUCTIVOS IMPLEMENTADOS","2016-08-04T00:00:00.000","UNIVERSIDAD AUTONOMA CHAPINGO","United Mexican States","MX","152985.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1541806","Evaluacion de Necesidad Regional 1 (Estados de Aguascalientes, San Luis Potosi, Guanajuato y Zacatecas)","2016-08-02T00:00:00.000","CORPORATIVO ADFERI, CONSULTORES AMBIENTALES, S.A. DE C.V.","United Mexican States","MX","214283.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P123760","Mexico Forests and Climate Change Project","Non-consulting Services","National Competitive Bidding","Agriculture, Fishing and Forestry","1541797","Servicio de Ejecucion de Remuestreo e Inventarios Estatales","2016-07-12T00:00:00.000","AMAREF, S.A. DE C.V.","United Mexican States","MX","916686.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P131709","Coastal Watersheds Conservation in the Context of Climate Change Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1596917","SOSTENIBILIDAD FINANCIERA PARA LA EVALUACI&#211;N FINAL DEL PROYECTO C6","2019-03-01T00:00:00.000","Individual Consultant","Republic of Peru","PE","20000.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1645394","L&#237;der de Proyecto Componente 2","2020-01-02T00:00:00.000","Individual Consultant","Principality of Monaco","MC","21488.0"
