"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120427","Public Financial Management Reform II","Consultant Services","Quality Based Selection","Financial Sector","1546071","FINEUROP SUPPORT (Eurosupport) Italian (lead partner)","2017-04-22T00:00:00.000","FINEUROP SUPPORT (EUROSUPPORT) ITALIAN","Italian Republic","IT","1274764.0","NPA/AOP/CS - 1076/QCBS (C-2)"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541650","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Kunar Province","2016-07-13T00:00:00.000","SALAAM ORGANIZATION FOR AFGHANISTAN REHABILITATION (SOFAR)","Islamic  Republic of Afghanistan","AF","111170.0","MAIL/ARTF/NHLP/RFP-4247/S.249"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1542493","International Monitoring and Evaluation Specialist","2016-08-28T00:00:00.000","BISMARCK SAKUNDA NDHLOVU","Islamic  Republic of Afghanistan","AF","158100.0","MAIL/ARTF/NHLP/IC/CONT-9373/S.27"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P112872","Second Customs Reform and Trade Facilitation Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Transportation;Industry, Trade and Services","1545154","Senior Public Procurement Advisor","2016-09-01T00:00:00.000","Individual Consultant","World","1W","120000.0","PIU/ACD-2016-045"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546022","Snr. Advisor to SEHAT Coordinator Acting Director of Health Economic","2016-07-01T00:00:00.000","FARHAD FEREWAR","Islamic  Republic of Afghanistan","AF","108680.0","IC#21"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Individual Consultant Selection","Financial Sector","1545537","This is a grant agreement signed between MISFA and AMA, not a specific service contract, which covers AMA's staff salaries and operation cost for FY-2017","2017-02-27T00:00:00.000","Individual Consultant","World","1W","250007.0","M9506"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Fixed Budget Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1546190","Selection of Consulting Services as the Facilitating Partner for the CCAP for Selected Urban Communities in theMazar e Sharif City","2017-05-03T00:00:00.000","COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE (CARE)","Czech Republic","CZ","1717500.0","CCEP-IDLG/CS-FP-3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546004","Consultant Services for Implementing Basic Package of Health Services in FARAH Province","2017-01-01T00:00:00.000","AFG/MOPH/GCMU/SEHAT/109","Islamic  Republic of Afghanistan","AF","1124476.0","AFG/MOPH/GCMU/SEHAT/109"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P120397","Afghanistan Agricultural Inputs Project (AAIP)","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1318576","Legal Specialst for Quarantine","2016-11-01T00:00:00.000","Individual Consultant","World","1W","27007.0","MAIL/WB/IAIDS/IC/012"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","Financial Sector","1650888","AMA annual external audit for 2016; CS-11","2017-06-12T00:00:00.000","GRANT THORNTON AFGHANISTAN","Islamic  Republic of Afghanistan","AF","1800.0","CS-11"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P118028","AF: ARTF-2nd Judicial Reform Project","Consultant Services","Single Source Selection","Public Administration","1548764","Renovation of MOJ old building at MOJ complex Darul Aman","2016-12-04T00:00:00.000","MS. HARRIROD CONSTRACTION COMPANY","Islamic  Republic of Afghanistan","AF","366943.0","MOJ/W-4"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P113421","Afghanistan Pension Administration and Safety Net Project","Consultant Services","Individual Consultant Selection","Social Protection","1543033","Senior Financial Management Specialist","2016-07-20T00:00:00.000","Individual Consultant","World","1W","32582.0","SPP/C-94"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541966","Senior Procurement Specialist","2016-08-01T00:00:00.000","MOHAMMD QAIS AQAEE","Islamic  Republic of Afghanistan","AF","20779.0","NHLP/C-618"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P123845","Afghanistan Capacity Building for Results Facility (CBR)","Consultant Services","Quality And Cost-Based Selection","Public Administration","1541439","M&E Firm Contract (Contract No. CBR/MoF/95/CS-005)","2016-08-15T00:00:00.000","GEOPOLICITY INC., BRITISH VIRGIN ISLAN","United Kingdom of Great Britain and Nort","GB","3143736.0","CBR/MOF/94/CS-005"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Fixed Budget Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1546435","Contract for Consultant's Services (As Facilitating Partner for the CCAP in select rural communities in the provinces of Nuristan, Konar and Laghman)","2017-05-16T00:00:00.000","DANISH COMMITTEE FOR AID TO AFGHAN REFUGEES","Kingdom of Denmark","DK","4850731.0","CCEP-I/MRRD/CS/FP-11"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546018","Snr. Advisor to International Relation Directorate moPH","2016-07-01T00:00:00.000","DR. WAHID MAJROOH","Islamic  Republic of Afghanistan","AF","99624.0","IC#02"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Fixed Budget Selection","Financial Sector","1543918","Technical  Assistant  for  SME Capcity  Building : FINCA Afghanistan and  OXUSE  Afghanistan","2016-11-09T00:00:00.000","SME CLIENT SUPPORT AFGHANISTAN","Islamic  Republic of Afghanistan","AF","188010.0","MISFA/CS-6/2016"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1546164","Hiring of Implementation Partner for Implementation of 30 Layer Improved Backyard Poultry Production for Kabul and Logar Provinces","2017-04-22T00:00:00.000","BESO","Islamic  Republic of Afghanistan","AF","555967.0","MAIL/ARTF/NHLP/RFP-4424/S.262"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1541647","Implementing Partner for Commercial Broiler Poultry Production (CBPP) of NHLP/MAIL for Takhar Province","2016-07-20T00:00:00.000","AFGHAN DEVELOPMENT ASSOCIATION (ADA)","Islamic  Republic of Afghanistan","AF","121897.0","MAIL/ARTF/NHLP/RFP-4247/S.249"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P160567","Citizens' Charter Afghanistan Project","Consultant Services","Fixed Budget Selection","Education;Transportation;Energy and Extractives;Water, Sanitation and Waste Management;Social Protection","1546145","Contract for Consultant's Services (as Facilitating Partner for the CCAP in select rural communities in the provinces of Nimroz and Farah)","2017-05-06T00:00:00.000","COORDINATION FOR HUMANITARIAN ASSISTANCE (CHA)","Islamic  Republic of Afghanistan","AF","3070500.0","CCEP-I/MRRD/CS/FP-3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1546166","Consultant Services ( Hiring of Implementing Partner for the NHLP/MAIL 30 Layer Improved Backyard Poultry Production (IBPP) model fo r Jawzjan & Sari-i-Pul Provinces of Afghanistan)","2017-04-22T00:00:00.000","TLO","Islamic  Republic of Afghanistan","AF","563338.0","MAIL/ARTF/NHLP/RFP-4425/S.263"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P128048","Afghanistan Access to Finance","Consultant Services","Consultant Qualification  Selection","Financial Sector","1546226","Training and Technology Transfer (TTT)","2017-04-06T00:00:00.000","TRAINING & TECHNOLOGY TRANSFER (TTT)","New Zealand","NZ","151145.0","MISFA/AFP/CS-3"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1543275","Consultancy Services","2016-10-02T00:00:00.000","KOH-I-NOOR (KNF)","Islamic  Republic of Afghanistan","AF","542332.0","MAIL/ARTF/NHLP/QCBS/CONT-9386"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1543423","Consultant Services (  Hiring of Implementation Partner for Implementation of 30 Layer Improved Backyard Poultry Production for Balk h Province )","2016-10-02T00:00:00.000","AFGHANISTAN SOCIAL IMPROVEMENT ORGANIZATION (ASIO)","Islamic  Republic of Afghanistan","AF","551127.0","MAIL/ARTF/NHLP/QCBS/CONT-9389"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P143841","Afghanistan: National Horticulture and Livestock Productivity Project","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1546184","Consultancy Services ( Hiring of International Partner for Implementation of 30 Layer Improved Backyard Poultry Production for Kanda har & Helmand Provinces)","2017-04-22T00:00:00.000","WELFARE AND DEVELOPMENT ORGANIZATION FOR SOCIAL SERVICES (WDOSS)","Islamic  Republic of Afghanistan","AF","549552.0","MAIL/ARTF/NHLP/RFP-4426/S.264"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Single Source Selection","Health","1546010","Sr. Grant Management Specialist GCMU/MoPH","2016-07-01T00:00:00.000","SAHIBULLAH","Islamic  Republic of Afghanistan","AF","71601.0","IC# 15"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Afghanistan","AF","P129663","Afghanistan: System Enhancement for Health Action in Transition Project","Consultant Services","Quality And Cost-Based Selection","Health","1545739","Provision of Quality Mental Health Services in Kabul Mental Health Hospital","2016-07-01T00:00:00.000","HEALTH NET-TPO","Islamic  Republic of Afghanistan","AF","2525705.0","AFG/MOPH/GCMU/SEHAT/RFP/80"
"2022-09-12T00:00:00.000","2017","AFRICA","Africa",,"P055120","Tanzania-Transport Sector Support Project","Consultant Services","Quality Based Selection","Transportation","1545554","Consulting Management and Organization Study for the Dar Rapid Transit Agency","2016-12-18T00:00:00.000","WS ATKINS INTERNATIONAL","United Kingdom of Great Britain and Nort","GB","901914.0","AE/053/2016-17/CS/74"
"2022-09-12T00:00:00.000","2017","AFRICA","Africa",,"P097201","AFCC2/RI-Regional and Domestic Power Markets Development Project  (Southern Africa Power Market Project:  APL-1b)","Consultant Services","Single Source Selection","Energy and Extractives;Public Administration","1543905","FORMATION THEORIQUE ET PRATIQUE SUR LA GESTION ET LE TRAITEMENT DES PCB ET DES DECHETS CONTENANT DE L'AMIANTE AVEC VISITE DE SITES EN FRANCE.","2016-10-14T00:00:00.000","DEMOCRITUS / SECHE - TREDI","Republic of South Africa","ZA","138883.0","109/PMEDE/SNEL/DG/DEQ/CDP/CPM/KN"
"2022-09-12T00:00:00.000","2017","AFRICA","Africa",,"P097201","AFCC2/RI-Regional and Domestic Power Markets Development Project  (Southern Africa Power Market Project:  APL-1b)","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1543907","MISE EN OEUVRE DES ACTIONS PRIORITAIRES DU PLAN DE GESTION ET D'ELIMINATION DES DECHETS DANGEREUX (PGEDD).","2016-10-27T00:00:00.000","DEMOCRITUS / ENVIROIL","Republic of South Africa","ZA","986093.0","110/PMEDE/SNEL/DG/DEQ/CDP/CPM/KN"
"2022-09-12T00:00:00.000","2017","AFRICA","Africa",,"P108879","AFCC2/RI-Nyika Transfrontier Conservation Area Project","Consultant Services","Single Source Selection","Social Protection;Agriculture, Fishing and Forestry;Industry, Trade and Services","1542589","Employment contract","2016-07-30T00:00:00.000","LEO LWIZI","Republic of Zambia","ZM","69788.0","01-2011/ZAWA/FD/DNPW"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Albania","AL","P155875","Project for Integrated Urban and Tourism Development (PIUTD)","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1689393","Individual Consultants &#8220;Tourism Expert&#8221;","2017-05-11T00:00:00.000","Individual Consultant","Republic of Albania","AL","116925.0","AL-ADF-15576-CS-INDV"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Albania","AL","P122233","Social Assistance Modernization Project","Consultant Services","Individual Consultant Selection","Social Protection","1544615","Procurement Expert","2017-01-03T00:00:00.000","Individual Consultant","World","1W","5134.0","SAMP /CS/IC/11-2015"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Albania","AL","P122233","Social Assistance Modernization Project","Consultant Services","Direct Selection","Social Protection","1541429","Disability International expert to assist MSWY to carry out the activities for starting the implementation of pilot phase of the DA reform","2016-07-01T00:00:00.000","MARITA NIKA FLAGLER","United States of America","US","7014.0","SAMP/CS/SS/01-2016"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Albania","AL","P128412","ENVIRONMENTAL SERVICES","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1536964","STUDY ON SEDIMENT MEASUREMENT AND MONITORING IN ULZA BASIN","2016-10-26T00:00:00.000","DIAVA CONSULTING SHPK","Republic of Albania","AL","193197.0","ESP-CS-CQ-26"
