"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2020-07-30T00:00:00.000","ElCat","Summary of Investment Information (AIP Policy 2012)","42532","https://disclosures.ifc.org/project-detail/SII/42532/elcat","Loan","ELCAT LLC","Kyrgyz Republic","KGZ","Telecommunications, Media, and Technology","B","Regional Industry INF MCT","Active","2020-09-17T00:00:00.000","2020-12-18T00:00:00.000","2020-12-23T00:00:00.000","2021-09-14T00:00:00.000",,,"3.0",,"3.0","KG","2022-08-30T03:05:00.000"
"2020-07-30T00:00:00.000","Blue Nile","Summary of Investment Information (AIP Policy 2012)","43002","https://disclosures.ifc.org/project-detail/SII/43002/blue-nile","Loan","BLUE NILE ROLLING MILLS LTD","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-08-31T00:00:00.000","2020-11-02T00:00:00.000","2020-12-17T00:00:00.000","2021-11-30T00:00:00.000",,,"8.0",,"8.0","KE","2022-08-30T03:05:00.000"
"2020-07-28T00:00:00.000","RSE COVID Agrofertil Ext","Summary of Investment Information (AIP Policy 2012)","44215","https://disclosures.ifc.org/project-detail/SII/44215/rse-covid-agrofertil-ext","Loan","AGROFERTIL S.A.","Paraguay","PAR","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Completed","2020-06-12T00:00:00.000","2020-06-12T00:00:00.000","2020-06-15T00:00:00.000","2020-06-24T00:00:00.000",,,"10.0",,"10.0","PY","2022-08-30T03:05:00.000"
"2020-07-24T00:00:00.000","Biological E II","Summary of Investment Information (AIP Policy 2012)","44216","https://disclosures.ifc.org/project-detail/SII/44216/biological-e-ii","Loan","BIOLOGICAL E. LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Pending","2020-08-26T00:00:00.000","2020-10-06T00:00:00.000","2020-11-02T00:00:00.000",,,,"30.0",,"30.0","IN","2022-08-30T03:05:00.000"
"2020-07-24T00:00:00.000","Apeel Science","Summary of Investment Information (AIP Policy 2012)","44111","https://disclosures.ifc.org/project-detail/SII/44111/apeel-science","Equity","APEEL TECHNOLOGY, INC.","World Region","WLD","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2020-08-24T00:00:00.000","2020-08-27T00:00:00.000","2020-10-05T00:00:00.000","2020-10-08T00:00:00.000",,,,"15.0","15.0","99","2022-08-30T03:05:00.000"
"2020-07-17T00:00:00.000","Otosan","Summary of Investment Information (AIP Policy 2012)","43017","https://disclosures.ifc.org/project-detail/SII/43017/otosan","Loan","FORD OTOMOTIV SANAYI A.S.","Türkiye",,"Manufacturing","B","Regional Industry MAS MCT","Active","2020-06-19T00:00:00.000","2020-06-25T00:00:00.000","2020-07-14T00:00:00.000","2020-08-06T00:00:00.000",,,"150.0",,"150.0",,"2022-08-30T03:05:00.000"
"2020-07-15T00:00:00.000","GTFP AL KURAIMI","Summary of Investment Information (AIP Policy 2012)","43386","https://disclosures.ifc.org/project-detail/SII/43386/gtfp-al-kuraimi","Guarantee","ALKURAIMI ISLAMIC MICROFINANCE BANK","Yemen, Republic of","YAR","Financial Institutions","FI-3","Regional Industry FIG MCT","Active",,"2004-11-11T00:00:00.000","2019-10-17T00:00:00.000",,,"500.0",,,"500.0","RY","2022-08-30T03:05:00.000"
"2020-07-14T00:00:00.000","Vinte 2020","Summary of Investment Information (AIP Policy 2012)","44310","https://disclosures.ifc.org/project-detail/SII/44310/vinte-2020","Loan","PROMOTORA DE VIVIENDAS INTEGRALES, S.A. DE C.V.","Mexico","MXC","other","B","CM1P7 - Regional Industry - MAS LAC/MAS Portfolio - CLA","Active","2020-07-08T00:00:00.000","2020-07-08T00:00:00.000","2020-07-09T00:00:00.000","2020-09-17T00:00:00.000",,,"20.0",,"20.0","MX","2022-08-30T03:05:00.000"
"2020-07-10T00:00:00.000","WCS COVID ProCredit Holding","Summary of Investment Information (AIP Policy 2012)","44105","https://disclosures.ifc.org/project-detail/SII/44105/wcs-covid-procredit-holding","Loan","ProCredit Holding AG & Co.KGaA","Southern Europe Region","EUR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2020-06-18T00:00:00.000","2020-06-18T00:00:00.000","2020-07-09T00:00:00.000","2020-07-15T00:00:00.000",,,"100.0",,"100.0",,"2022-08-30T03:05:00.000"
"2020-07-10T00:00:00.000","RSE COVID Jointown","Summary of Investment Information (AIP Policy 2012)","43968","https://disclosures.ifc.org/project-detail/SII/43968/rse-covid-jointown","Loan","JOINTOWN PHARMACEUTICAL GROUP CO., LTD.","China","CHA","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2020-05-29T00:00:00.000","2020-05-29T00:00:00.000","2020-05-29T00:00:00.000","2020-10-30T00:00:00.000",,,"49.66",,"49.66","CN","2022-08-30T03:05:00.000"
"2020-07-10T00:00:00.000","Linyang Grid-Parity Solar","Summary of Investment Information (AIP Policy 2012)","41370","https://disclosures.ifc.org/project-detail/SII/41370/linyang-grid-parity-solar","Loan","JIANGSU LINYANG ENERGY CO., LTD.","China","CHA","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2020-05-11T00:00:00.000","2020-05-11T00:00:00.000","2020-06-30T00:00:00.000","2020-09-14T00:00:00.000",,,"14.0",,"14.0","CN","2022-08-30T03:05:00.000"
"2020-07-09T00:00:00.000","JKH Services","Summary of Investment Information (AIP Policy 2012)","42596","https://disclosures.ifc.org/project-detail/SII/42596/jkh-services","Loan","JOHN KEELLS HOLDINGS PLC","Sri Lanka","SRI","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2020-05-19T00:00:00.000","2020-05-19T00:00:00.000","2020-06-23T00:00:00.000","2020-08-14T00:00:00.000",,,"125.0",,"125.0","LK","2022-08-30T03:05:00.000"
"2020-07-07T00:00:00.000","RSE Nyva CL","Summary of Investment Information (AIP Policy 2012)","44245","https://disclosures.ifc.org/project-detail/SII/44245/rse-nyva-cl","Loan","OOO SP NYVA PEREYASLAVSHCHYNY ","Ukraine","UKR","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Active","2020-06-23T00:00:00.000","2020-06-23T00:00:00.000","2020-06-24T00:00:00.000","2020-07-31T00:00:00.000",,,"20.0",,"20.0","UA","2022-08-30T03:05:00.000"
"2020-07-01T00:00:00.000","RSE Crisis Response Reve","Summary of Investment Information (AIP Policy 2012)","44176","https://disclosures.ifc.org/project-detail/SII/44176/rse-crisis-response-reve","Equity","AUSTRALIS REVE INVESTMENTS LP","Colombia","CLM","Tourism, Retail, and Property","B","Disruptive Technologies and Funds","Active","2020-06-15T00:00:00.000","2020-06-15T00:00:00.000","2020-06-17T00:00:00.000","2020-07-03T00:00:00.000",,,,"15.20","15.2","CO","2022-08-30T03:05:00.000"
"2020-07-01T00:00:00.000","CBC Equity & Gender DPR","Summary of Investment Information (AIP Policy 2012)","42600","https://disclosures.ifc.org/project-detail/SII/42600/cbc-equity-&-gender-dpr","Loan","COMMERCIAL BANK OF CEYLON PLC","Sri Lanka","SRI","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-01-20T00:00:00.000","2020-02-27T00:00:00.000","2020-06-30T00:00:00.000","2020-09-29T00:00:00.000",,,"50.0","15.0","65.0","LK","2022-08-30T03:05:00.000"
"2020-06-30T00:00:00.000","MCS Covid","Summary of Investment Information (AIP Policy 2012)","44118","https://disclosures.ifc.org/project-detail/SII/44118/mcs-covid","Loan","MCS (MONGOLIA) LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active",,"2020-11-20T00:00:00.000","2020-12-09T00:00:00.000","2021-03-02T00:00:00.000",,,"130.0",,"130.0","MN","2022-08-30T03:05:00.000"
"2020-06-30T00:00:00.000","Unimetco","Summary of Investment Information (AIP Policy 2012)","39478","https://disclosures.ifc.org/project-detail/SII/39478/unimetco","Loan","UNIMETCO HOLDINGS LTD","Lebanon","LEB","Manufacturing","B","Regional Industry MAS MCT","Active","2020-08-15T00:00:00.000","2020-11-03T00:00:00.000","2021-03-26T00:00:00.000","2021-06-16T00:00:00.000",,,"30.0",,"30.0","LB","2022-08-30T03:05:00.000"
"2020-06-30T00:00:00.000","GTFP Union PLC","Summary of Investment Information (AIP Policy 2012)","42662","https://disclosures.ifc.org/project-detail/SII/42662/gtfp-union-plc","Guarantee","UNION BANK OF NIGERIA PLC","Nigeria","NIR","Financial Institutions","FI-3","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active",,"2004-11-11T00:00:00.000","2019-03-13T00:00:00.000",,,"500.0",,,"500.0","NG","2022-08-30T03:05:00.000"
"2020-06-30T00:00:00.000","BML Loan I","Summary of Investment Information (AIP Policy 2012)","43969","https://disclosures.ifc.org/project-detail/SII/43969/bml-loan-i","Loan","BANK OF MALDIVES PLC","Maldives","MLD","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-29T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-08-31T00:00:00.000",,,"50.0",,"50.0","MV","2022-08-30T03:05:00.000"
"2020-06-29T00:00:00.000","WCS Crisis Response OCB","Summary of Investment Information (AIP Policy 2012)","43986","https://disclosures.ifc.org/project-detail/SII/43986/wcs-crisis-response-ocb","Loan","ORIENT COMMERCIAL JOINT STOCK BANK","Vietnam","VNM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","2020-07-15T00:00:00.000",,,"40.0",,"40.0","VN","2022-08-30T03:05:00.000"
"2020-06-29T00:00:00.000","SL Hotels Asia","Summary of Investment Information (AIP Policy 2012)","43914","https://disclosures.ifc.org/project-detail/SII/43914/sl-hotels-asia","Loan","Shangri-La Asia Limited","East Asia and Pacific Region","EAP","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2020-06-19T00:00:00.000","2020-06-26T00:00:00.000","2020-06-29T00:00:00.000","2020-07-22T00:00:00.000",,,"145.0",,"145.0","EAP","2022-08-30T03:05:00.000"
"2020-06-26T00:00:00.000","WCS Crisis Response Prime Bank","Summary of Investment Information (AIP Policy 2012)","43909","https://disclosures.ifc.org/project-detail/SII/43909/wcs-crisis-response-prime-bank","Loan","PRIME BANK LTD.","Bangladesh","BAN","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-27T00:00:00.000","2020-06-29T00:00:00.000","2020-10-19T00:00:00.000","2020-10-26T00:00:00.000",,,"35.0",,"35.0","BD","2022-08-30T03:05:00.000"
"2020-06-26T00:00:00.000","R. Fes Meknes ","Summary of Investment Information (AIP Policy 2012)","42982","https://disclosures.ifc.org/project-detail/SII/42982/r--fes-meknes-","Loan","REGION FES MEKNES","Morocco","MYC","Infrastructure","B","Regional Industry - INF Africa","Active","2020-08-07T00:00:00.000","2020-07-31T00:00:00.000","2020-12-17T00:00:00.000","2022-06-21T00:00:00.000",,,"35.0",,"35.0","MA","2022-08-30T03:05:00.000"
"2020-06-25T00:00:00.000","Banco BHDL WCS","Summary of Investment Information (AIP Policy 2012)","44083","https://disclosures.ifc.org/project-detail/SII/44083/banco-bhdl-wcs","Loan","BANCO MULTIPLE BHD LEON SA","Dominican Republic","DOM","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-19T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-07-15T00:00:00.000",,,"60.0",,"60.0","DO","2022-08-30T03:05:00.000"
"2020-06-25T00:00:00.000","WCS Crisis Response City Bank","Summary of Investment Information (AIP Policy 2012)","42171","https://disclosures.ifc.org/project-detail/SII/42171/wcs-crisis-response-city-bank","Loan","THE CITY BANK LIMITED","Bangladesh","BAN","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-06-29T00:00:00.000","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","2020-08-28T00:00:00.000",,,"40.0",,"40.0","BD","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","WCS COVID OBS","Summary of Investment Information (AIP Policy 2012)","44087","https://disclosures.ifc.org/project-detail/SII/44087/wcs-covid-obs","Loan","OPPORTUNITY BANK SERBIA","Serbia","SRB","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2020-06-30T00:00:00.000","2020-07-02T00:00:00.000","2020-08-18T00:00:00.000","2020-09-21T00:00:00.000",,,"14.50",,"14.5","YF","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","WCS COVID Daycoval","Summary of Investment Information (AIP Policy 2012)","43220","https://disclosures.ifc.org/project-detail/SII/43220/wcs-covid-daycoval","Loan","Banco Daycoval S/A.","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-12T00:00:00.000","2020-06-12T00:00:00.000","2020-06-30T00:00:00.000","2020-07-08T00:00:00.000",,,"100.0",,"100.0","BR","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","WCS Crisis Response Access Bank PLC","Summary of Investment Information (AIP Policy 2012)","44047","https://disclosures.ifc.org/project-detail/SII/44047/wcs-crisis-response-access-bank-plc","Loan","ACCESS BANK PLC","Nigeria","NIR","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-06-16T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-07-27T00:00:00.000",,,"50.0",,"50.0","NG","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","Puratos Loan","Summary of Investment Information (AIP Policy 2012)","41992","https://disclosures.ifc.org/project-detail/SII/41992/puratos-loan","Risk Management","PURATOS GROUP NV","World Region","WLD","Agribusiness and Forestry","A","Gbl Ind, Manufact, Agribus & Services","Pending","2020-08-24T00:00:00.000","2021-03-23T00:00:00.000",,,"0.81",,"102.91",,"103.72","99","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","WCS COVID Crisis Response BAM","Summary of Investment Information (AIP Policy 2012)","44102","https://disclosures.ifc.org/project-detail/SII/44102/wcs-covid-crisis-response-bam","Loan","Banco Agromercantil de Guatemala S.A.","Guatemala","GUA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-22T00:00:00.000","2020-06-29T00:00:00.000","2020-09-29T00:00:00.000","2020-10-02T00:00:00.000",,,"20.0",,"20.0","GT","2022-08-30T03:05:00.000"
"2020-06-23T00:00:00.000","Ekurhuleni Muni2","Summary of Investment Information (AIP Policy 2012)","44164","https://disclosures.ifc.org/project-detail/SII/44164/ekurhuleni-muni2","Loan","CITY OF EKURHULENI","South Africa","SOU","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2020-06-05T00:00:00.000","2020-06-05T00:00:00.000","2020-06-10T00:00:00.000","2020-06-18T00:00:00.000",,,"55.0",,"55.0","ZA","2022-08-30T03:05:00.000"
"2020-06-22T00:00:00.000","TCX II","Summary of Investment Information (AIP Policy 2012)","41700","https://disclosures.ifc.org/project-detail/SII/41700/tcx-ii","Equity","THE CURRENCY EXCHANGE FUND N.V.","World Region","WLD","Funds","FI-3","Global Industry, Financial Markets","Active","2020-07-24T00:00:00.000","2020-08-27T00:00:00.000","2020-10-30T00:00:00.000","2020-11-06T00:00:00.000",,,,"50.0","50.0","99","2022-08-30T03:05:00.000"
"2020-06-22T00:00:00.000","SeeTree","Summary of Investment Information (AIP Policy 2012)","43669","https://disclosures.ifc.org/project-detail/SII/43669/seetree","Equity","SEETREE SYSTEMS LTD","Israel","ISR","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2020-07-31T00:00:00.000","2020-08-28T00:00:00.000","2020-11-12T00:00:00.000","2020-11-19T00:00:00.000",,,,"8.0","8.0",,"2022-08-30T03:05:00.000"
"2020-06-22T00:00:00.000","WCS COVID DAVCR","Summary of Investment Information (AIP Policy 2012)","44205","https://disclosures.ifc.org/project-detail/SII/44205/wcs-covid-davcr","Loan","Banco Davivienda (Costa Rica) S.A.","Costa Rica","COS","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-06-22T00:00:00.000","2020-06-29T00:00:00.000","2021-06-09T00:00:00.000","2021-06-30T00:00:00.000",,,"40.0",,"40.0","CR","2022-08-30T03:05:00.000"
"2020-06-19T00:00:00.000","GTFP NSIA CIV","Summary of Investment Information (AIP Policy 2012)","42762","https://disclosures.ifc.org/project-detail/SII/42762/gtfp-nsia-civ",,"NSIA BANQUE COTE D'IVOIRE, S.A.","Cote D'Ivoire","IVC","Financial Institutions","C","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Pending","2020-06-05T00:00:00.000","2004-11-11T00:00:00.000",,,,,,,,"CI","2022-08-30T03:05:00.000"
"2020-06-19T00:00:00.000","WCS COVID AMRET","Summary of Investment Information (AIP Policy 2012)","44231","https://disclosures.ifc.org/project-detail/SII/44231/wcs-covid-amret","Loan","AMRET PLC","Cambodia","KAM","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-06-29T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-07-24T00:00:00.000",,,"25.0",,"25.0","KH","2022-08-30T03:05:00.000"
"2020-06-19T00:00:00.000","WCS COVID NSIA","Summary of Investment Information (AIP Policy 2012)","44054","https://disclosures.ifc.org/project-detail/SII/44054/wcs-covid-nsia","Loan","NSIA BANQUE COTE D'IVOIRE, S.A.","Cote D'Ivoire","IVC","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2020-06-17T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-08-19T00:00:00.000",,,"27.83",,"27.83","CI","2022-08-30T03:05:00.000"
"2020-06-19T00:00:00.000","WCS COVID HKL","Summary of Investment Information (AIP Policy 2012)","44211","https://disclosures.ifc.org/project-detail/SII/44211/wcs-covid-hkl","Loan","HATTHA BANK PLC.","Cambodia","KAM","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2020-06-29T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2021-01-21T00:00:00.000",,,"25.0",,"25.0","KH","2022-08-30T03:05:00.000"
"2020-06-18T00:00:00.000","WCS Crisis Response Equity Bank Kenya","Summary of Investment Information (AIP Policy 2012)","43989","https://disclosures.ifc.org/project-detail/SII/43989/wcs-crisis-response-equity-bank-kenya","Loan","EQUITY BANK KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2020-06-18T00:00:00.000","2020-06-26T00:00:00.000","2020-06-29T00:00:00.000","2020-07-01T00:00:00.000",,,"50.0",,"50.0","KE","2022-08-30T03:05:00.000"
"2020-06-16T00:00:00.000","WCS COVID VPB","Summary of Investment Information (AIP Policy 2012)","44006","https://disclosures.ifc.org/project-detail/SII/44006/wcs-covid-vpb","Loan","VIETNAM PROSPERITY JOINT STOCK COMMERCIAL BANK","Vietnam","VNM","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2020-06-19T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2020-08-04T00:00:00.000",,,"100.0",,"100.0","VN","2022-08-30T03:05:00.000"
"2020-06-16T00:00:00.000","WCS Crisis Response First City Monument Bank ","Summary of Investment Information (AIP Policy 2012)","44091","https://disclosures.ifc.org/project-detail/SII/44091/wcs-crisis-response-first-city-monument-bank-","Loan","FIRST CITY MONUMENT BANK LIMITED.","Nigeria","NIR","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-05-28T00:00:00.000","2020-05-28T00:00:00.000","2020-06-24T00:00:00.000","2020-08-05T00:00:00.000",,,"50.0",,"50.0","NG","2022-08-30T03:05:00.000"
"2020-06-16T00:00:00.000","WCS COVID CIB","Summary of Investment Information (AIP Policy 2012)","44017","https://disclosures.ifc.org/project-detail/SII/44017/wcs-covid-cib","Loan","COMMERCIAL INTERNATIONAL BANK SAE","Egypt, Arab Republic of","EGT","Financial Institutions","FI-2","CF3ME - Regional Industry - FIG ME & Africa/FIG Inv Ops - Middle East","Completed","2020-03-17T00:00:00.000","2020-06-25T00:00:00.000","2020-06-30T00:00:00.000","2020-08-14T00:00:00.000",,,"100.0",,"100.0","EG","2022-08-30T03:05:00.000"
"2020-06-10T00:00:00.000","DCM CIB Green Bond","Summary of Investment Information (AIP Policy 2012)","43061","https://disclosures.ifc.org/project-detail/SII/43061/dcm-cib-green-bond","Loan","COMMERCIAL INTERNATIONAL BANK SAE","Egypt, Arab Republic of","EGT","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2020-07-15T00:00:00.000","2020-08-25T00:00:00.000","2021-06-28T00:00:00.000","2021-07-12T00:00:00.000",,,"100.0",,"100.0","EG","2022-08-30T03:05:00.000"
"2020-05-30T00:00:00.000","One Tech 2","Summary of Investment Information (AIP Policy 2012)","40130","https://disclosures.ifc.org/project-detail/SII/40130/one-tech-2","Loan","ONE TECH HOLDING","Tunisia","TUN","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-06-29T00:00:00.000","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","2021-11-29T00:00:00.000",,,"25.01",,"25.01","TN","2022-08-30T03:05:00.000"
"2020-05-30T00:00:00.000","Yoma Micro Power","Summary of Investment Information (AIP Policy 2012)","43413","https://disclosures.ifc.org/project-detail/SII/43413/yoma-micro-power","Loan","YOMA MICRO POWER MYANMAR LTD.","Myanmar","BUA","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2020-06-29T00:00:00.000","2020-10-06T00:00:00.000",,,,,"30.0","7.40","37.4","MM","2022-08-30T03:05:00.000"
"2020-05-30T00:00:00.000","Global Bank Loan","Summary of Investment Information (AIP Policy 2012)","43578","https://disclosures.ifc.org/project-detail/SII/43578/global-bank-loan","Loan","Global Bank Corporation","Panama","PAN","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-07-15T00:00:00.000","2020-08-07T00:00:00.000","2020-10-07T00:00:00.000","2021-06-18T00:00:00.000",,,"70.0",,"70.0","PA","2022-08-30T03:05:00.000"
"2020-05-29T00:00:00.000","ALBA Asia","Summary of Investment Information (AIP Policy 2012)","43573","https://disclosures.ifc.org/project-detail/SII/43573/alba-asia","Loan","ALBA GROUP ASIA LIMITED","China","CHA","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2020-06-30T00:00:00.000","2020-07-16T00:00:00.000","2020-08-28T00:00:00.000","2020-12-09T00:00:00.000",,,"50.0",,"50.0","CN","2022-08-30T03:05:00.000"
"2020-05-29T00:00:00.000","WCS COVID Prior","Summary of Investment Information (AIP Policy 2012)","44094","https://disclosures.ifc.org/project-detail/SII/44094/wcs-covid-prior","Loan","PRIORBANK OAO","Belarus","BLR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2020-06-08T00:00:00.000","2020-06-11T00:00:00.000","2021-05-07T00:00:00.000","2021-05-28T00:00:00.000",,,"25.0",,"25.0","BY","2022-08-30T03:05:00.000"
"2020-05-29T00:00:00.000","RSE COVID JK Paper","Summary of Investment Information (AIP Policy 2012)","43078","https://disclosures.ifc.org/project-detail/SII/43078/rse-covid-jk-paper","Loan","JK PAPER LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-06-30T00:00:00.000","2020-06-26T00:00:00.000","2020-12-02T00:00:00.000","2021-12-13T00:00:00.000",,,"34.40",,"34.4","IN","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","Fullerton Loan","Summary of Investment Information (AIP Policy 2012)","43960","https://disclosures.ifc.org/project-detail/SII/43960/fullerton-loan","Loan","FULLERTON INDIA CREDIT COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-28T00:00:00.000","2020-06-30T00:00:00.000","2021-06-30T00:00:00.000","2021-11-17T00:00:00.000",,,"100.0",,"100.0","IN","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","WCS COVID CBC","Summary of Investment Information (AIP Policy 2012)","44214","https://disclosures.ifc.org/project-detail/SII/44214/wcs-covid-cbc","Loan","COMMERCIAL BANK OF CEYLON PLC","Sri Lanka","SRI","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-05-26T00:00:00.000","2020-06-03T00:00:00.000","2020-06-05T00:00:00.000","2020-06-26T00:00:00.000",,,"50.0",,"50.0","LK","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","FBN Nigeria WCS","Summary of Investment Information (AIP Policy 2012)","43060","https://disclosures.ifc.org/project-detail/SII/43060/fbn-nigeria-wcs","Loan","FIRST BANK OF NIGERIA LTD","Nigeria","NIR","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2020-06-26T00:00:00.000","2020-06-29T00:00:00.000","2020-06-30T00:00:00.000","2020-12-10T00:00:00.000",,,"125.0",,"125.0","NG","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","BoA Kenya RSF","Summary of Investment Information (AIP Policy 2012)","43897","https://disclosures.ifc.org/project-detail/SII/43897/boa-kenya-rsf","Guarantee","BANK OF AFRICA KENYA LIMITED","Kenya","KEN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2020-11-20T00:00:00.000","2020-12-03T00:00:00.000","2021-11-22T00:00:00.000",,,"5.0",,,"5.0","KE","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","FirstRand SL IV ","Summary of Investment Information (AIP Policy 2012)","42640","https://disclosures.ifc.org/project-detail/SII/42640/firstrand-sl-iv-","Loan","FIRSTRAND BANK LTD","South Africa","SOU","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-06-29T00:00:00.000","2020-06-26T00:00:00.000","2020-06-30T00:00:00.000","2021-03-31T00:00:00.000",,,"100.0",,"100.0","ZA","2022-08-30T03:05:00.000"
"2020-05-28T00:00:00.000","SBSA COVID","Summary of Investment Information (AIP Policy 2012)","44010","https://disclosures.ifc.org/project-detail/SII/44010/sbsa-covid","Loan","THE STANDARD BANK OF SOUTH AFRICA LTD","South Africa","SOU","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2020-06-29T00:00:00.000","2020-06-26T00:00:00.000","2020-06-29T00:00:00.000","2020-07-16T00:00:00.000",,,"185.0",,"185.0","ZA","2022-08-30T03:05:00.000"
"2020-05-27T00:00:00.000","WCS IDA PSW","Summary of Investment Information (AIP Policy 2012)","44346","https://disclosures.ifc.org/project-detail/SII/44346/wcs-ida-psw",,"IDA PSW BFF","World Region","WLD","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2020-06-05T00:00:00.000","2020-06-16T00:00:00.000","2020-06-26T00:00:00.000",,,,,,,"99","2022-08-30T03:05:00.000"
"2020-05-27T00:00:00.000","Priorbank & Raiffesen Leasing Belarus Green Housing","Summary of Investment Information (AIP Policy 2012)","43585","https://disclosures.ifc.org/project-detail/SII/43585/priorbank-&-raiffesen-leasing-belarus-green-housing","Loan","PRIORBANK OAO","Belarus","BLR","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - ECA","Active","2020-06-29T00:00:00.000","2020-07-07T00:00:00.000","2020-12-15T00:00:00.000","2021-01-04T00:00:00.000",,,"75.0",,"75.0","BY","2022-08-30T03:05:00.000"
