"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.11865816335205 -35.169677483681745, 149.11875604845872 -35.169210758753906))","FOOTPATH","CONCRETE","1.2","52.54685","AMAROO","ROADS_ACT"
"MULTILINESTRING ((149.11752556086643 -35.17006713199775, 149.11758563718317 -35.170053423942335, 149.11764380568087 -35.170008172850636, 149.11782587266254 -35.16982234666101))","CYCLEPATH","BITUMEN","2.5","39.44016","AMAROO","ROADS_ACT"
"MULTILINESTRING ((149.0862886221874 -35.389955806367524, 149.08633115719488 -35.389953255747265, 149.08634029140654 -35.38995261904705))","FOOTPATH","CONCRETE","1.2","4.70598","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.0864414293049 -35.390409529673896, 149.08647927126773 -35.39039039913185))","FOOTPATH","CONCRETE","1.2","4.04284","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.10121933356442 -35.18130874966508, 149.10097692285322 -35.181482158430796, 149.10075935507655 -35.18163729713048, 149.1007121889516 -35.18167108548061, 149.10061672628336 -35.181758581159436, 149.10058652726082 -35.18179830508811, 149.10058296931464 -35.18180705013819), (149.10206097175515 -35.181581645323945, 149.10206703267454 -35.1815538363406, 149.10206332572346 -35.181528017640936, 149.10204398124816 -35.1815071679255, 149.1019858607872 -35.18146453701157, 149.10187929949745 -35.18139607648912, 149.1017849002766 -35.18135541093417, 149.10163724608506 -35.18130288906665, 149.10153923575672 -35.18127218516458, 149.10145329298683 -35.18123448712203, 149.10143514189423 -35.181249417032255, 149.10141702767652 -35.18124843940205, 149.10135532664722 -35.18124253787722, 149.10132991454864 -35.18124354858397, 149.10130692201236 -35.18124852305961, 149.10129244050202 -35.18125646527801, 149.10121933356442 -35.18130874966508), (149.10058296931464 -35.18180705013819, 149.10057448525072 -35.181828146369476, 149.1005660376796 -35.18188177860785, 149.10054693856415 -35.18207944264242, 149.10051583472685 -35.18238932445995, 149.1004883522817 -35.182698257188925, 149.10046923800505 -35.18293170181452, 149.10045723022552 -35.18299227653131, 149.10044634062248 -35.18302207186272, 149.10043428278703 -35.18303798843606, 149.10040526968515 -35.18305887476945, 149.1003774552054 -35.183071783910904))","FOOTPATH","CONCRETE","1.2","320.26442","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10129241237155 -35.1821540903965, 149.10058302415263 -35.181807005033114))","FOOTPATH","CONCRETE","1.2","75.22712","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10058302415263 -35.181807005033114, 149.100538377637 -35.18178730073157))","FOOTPATH","CONCRETE","1.2","4.61535","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10121938845262 -35.18130874962344, 149.10116389626705 -35.18125998764926))","FOOTPATH","CONCRETE","1.2","7.40209","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10110826551383 -35.18123429840286, 149.10108596684123 -35.181221832633234))","FOOTPATH","CONCRETE","1.2","2.45311","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10049527044546 -35.18176975831559, 149.10047456646686 -35.18175994999607))","FOOTPATH","CONCRETE","1.2","2.17879","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10031598152295 -35.18233805699147, 149.10030948675666 -35.182420213097686))","FOOTPATH","CONCRETE","1.2","9.13278","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.0967787837069 -35.401403725845334, 149.09677051283106 -35.40144045744064))","FOOTPATH","CONCRETE","1.2","4.14435","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.09010658457066 -35.406229513878834, 149.0901376561225 -35.40620335710283, 149.09016570765104 -35.4061844122674))","FOOTPATH","CONCRETE","1.2","7.34906","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.15120844785093 -35.184118864037636, 149.1515842743321 -35.18418006885501, 149.15194281010758 -35.18424070711014, 149.15197185885413 -35.184247612600224, 149.1519970100464 -35.18425429737209, 149.15202199909402 -35.184262424371155, 149.15206927634404 -35.184272237428814))","FOOTPATH","CONCRETE","1.2","80.30073","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.1514518093522 -35.18319332821264, 149.15176070722845 -35.18327754875842, 149.15198005018908 -35.18334384889191, 149.1522291176026 -35.18342674196919, 149.15227272550425 -35.1834415163094))","FOOTPATH","CONCRETE","1.2","79.72019","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.1522291176026 -35.18342674196919, 149.1521936222953 -35.18356251609282, 149.15202199909402 -35.184262424371155))","FOOTPATH","CONCRETE","1.2","94.62326","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15237011636975 -35.18348276946544, 149.1528426696263 -35.18367679384442, 149.1529787319762 -35.183734403731506, 149.15301982803456 -35.18375643605947, 149.15303027675327 -35.183767644498886, 149.1530364400618 -35.183776559787724, 149.15304068636925 -35.183787820675306, 149.15304071230543 -35.18380255649906, 149.1530285091689 -35.1838548900729, 149.15300885238074 -35.183944860770865, 149.153003671267 -35.18396383878799, 149.1530046688721 -35.183969290317066, 149.15300654391578 -35.183974290163796, 149.153011274005 -35.18397973724922, 149.1530183608527 -35.18398319872248, 149.15304196951158 -35.18398668558617))","FOOTPATH","CONCRETE","1.2","95.2746","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15187945802768 -35.18483269458249, 149.15179945492503 -35.185162565702626))","FOOTPATH","CONCRETE","1.2","37.31895","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.1521519161915 -35.1842898046561, 149.15219161727703 -35.18429881548377, 149.15225250934088 -35.18430982907406, 149.1529393249918 -35.184423025089686))","FOOTPATH","CONCRETE","1.2","73.242","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15190992687937 -35.185306909667084, 149.15194934775943 -35.185312360866064, 149.1519990923642 -35.1853202783551, 149.15205311834865 -35.185328145696694, 149.1521034606989 -35.185332592526066, 149.15215566057665 -35.185332035058316, 149.15219325086164 -35.185326492785805, 149.15223149903713 -35.18532049908499, 149.15227571794784 -35.18530746835276, 149.1523152130388 -35.1852925955869, 149.15234433494703 -35.185278365993916, 149.15237976204762 -35.185260028117725, 149.15245708472472 -35.18521847777619, 149.1525702681628 -35.18515556966598))","FOOTPATH","CONCRETE","1.2","65.65649","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15262614826065 -35.18512526554198, 149.15277338966817 -35.18504604877744, 149.15283617294514 -35.185008436020695, 149.15285574575736 -35.18499534425277, 149.1529052300958 -35.18494895984055, 149.15292298366316 -35.184931408912966, 149.15293842716264 -35.18491120196935, 149.1529493174733 -35.184892532610306, 149.1529597150368 -35.184874584856935, 149.15297060399 -35.184855149413444, 149.15297831058433 -35.18483643877712, 149.15298420517001 -35.18481736978697, 149.1529909549987 -35.18478523128564))","FOOTPATH","CONCRETE","1.2","52.30301","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15301068283378 -35.184704318335946, 149.1530200602221 -35.18466812096495, 149.1530725891767 -35.184449409000116, 149.15309258725398 -35.184366197458466))","FOOTPATH","CONCRETE","1.2","38.2509","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15307192780193 -35.18444787761963, 149.1530228435698 -35.18444068080395))","FOOTPATH","CONCRETE","1.2","4.54191","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15310824323763 -35.184310885560166, 149.15317989346732 -35.18401013468658))","FOOTPATH","CONCRETE","1.2","34.00177","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15317989346732 -35.18401013468658, 149.15313217950217 -35.184001674495626))","FOOTPATH","CONCRETE","1.2","4.44658","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15317989346732 -35.18401013468658, 149.15341982621385 -35.184047071142906, 149.15358323217447 -35.18407787981651, 149.15367630832944 -35.18409948926913, 149.15378493127372 -35.18412842543774, 149.15386385153093 -35.18415316108905, 149.15396919081465 -35.184187508677155, 149.1540962954006 -35.184238143153394, 149.15418611014968 -35.1842776013791, 149.15433350987936 -35.1843510585767, 149.15448197624906 -35.184437717995806, 149.15468713028713 -35.184578205239646))","FOOTPATH","CONCRETE","1.2","153.52725","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15301945912927 -35.184669653848765, 149.15321970011522 -35.18470199637927, 149.1534281838197 -35.18473946600664, 149.15349556031387 -35.18475439177624, 149.1535478384226 -35.18476726261809, 149.15359128013338 -35.184780639701515, 149.15362659909243 -35.18479456724658, 149.1536889485723 -35.18482238715632, 149.15379668391714 -35.184876515018104, 149.15385026490213 -35.18491214137189, 149.1539152282161 -35.184959065071595, 149.1539732270213 -35.18500964724821, 149.15401864047337 -35.18505145705099, 149.15412462106772 -35.185168180292415))","FOOTPATH","CONCRETE","1.2","119.36346","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.11117548026425 -35.19241273401756, 149.1111683627288 -35.19247204373876, 149.1111664179833 -35.19258560572421))","FOOTPATH","CONCRETE","1.2","19.21395","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.1059655798497 -35.19629301142949, 149.10605038803743 -35.19642425910018))","FOOTPATH","CONCRETE","1.2","16.486","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.09032054647736 -35.39755609304941, 149.0903428149064 -35.39770077247214, 149.09034861310042 -35.39777539139945, 149.09036013893578 -35.397909082877334, 149.09038704875346 -35.39823707173498))","FOOTPATH","CONCRETE","1.2","75.82201","WANNIASSA","ROADS_ACT"
"MULTILINESTRING ((149.10528354126095 -35.196588629639564, 149.10530377213868 -35.19661272264437, 149.10532211174743 -35.19661572738329, 149.10570138511002 -35.19659866278977))","FOOTPATH","CONCRETE","1.2","39.54016","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10408798437717 -35.197318383475576, 149.10405404794952 -35.19731070412534, 149.10384148834132 -35.197318530840064, 149.1038213492955 -35.19732620734845, 149.10360107524667 -35.197356931953216, 149.1035901979451 -35.19735058644649, 149.10347206999674 -35.197172361647056))","FOOTPATH","CONCRETE","1.2","68.68225","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.11399730996982 -35.183782477711375, 149.11395122435337 -35.18384231714144, 149.11383907718303 -35.18387963661662, 149.1137341029492 -35.18390325042067, 149.11362432562285 -35.1839052827247, 149.11355509447725 -35.18389362572998, 149.1135236574921 -35.18386237851962))","FOOTPATH","BITUMEN","1.2","49.72482","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.11041819686668 -35.18350229153456, 149.1103203792785 -35.183498948276544))","FOOTPATH","BITUMEN","1.2","8.91419","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10934870422943 -35.184781277590204, 149.10908671635954 -35.1848747755744))","FOOTPATH","CONCRETE","1.2","26.02285","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.1080044514598 -35.18484037700822, 149.10794059948316 -35.18478328816372, 149.1078751767489 -35.184698170909755, 149.10783858489756 -35.184624025734706, 149.10781734911123 -35.18453887250917, 149.1077801244476 -35.184440618721474))","FOOTPATH","CONCRETE","1.2","49.70378","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.108201416743 -35.186256930449694, 149.10794243220687 -35.186070352322105, 149.10792808319906 -35.186051887866775, 149.107923936837 -35.18602751175706, 149.10793005515058 -35.18600312729358, 149.10795357399763 -35.18597872866603))","FOOTPATH","CONCRETE","1.2","42.76141","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.10756978866138 -35.185809060043766, 149.10776613446774 -35.18594521849106, 149.10779585504818 -35.185965382895674, 149.1078224834203 -35.18597040838967, 149.1078481145949 -35.185967863980096, 149.10787165788216 -35.18596365390488, 149.10790028265842 -35.1859401073455))","FOOTPATH","CONCRETE","1.2","37.65376","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.1073288834488 -35.18563688633475, 149.10723553886135 -35.185566527174345, 149.10720536480844 -35.18553419578717, 149.10718211158965 -35.18550564415715, 149.10709607246514 -35.18530202549341, 149.10705427090505 -35.18523162458508, 149.1070124990919 -35.185185963634545, 149.1069637676018 -35.18514981672895, 149.10688895863808 -35.185109995579175))","FOOTPATH","CONCRETE","1.2","72.91476","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.09695454265432 -35.18286052578441, 149.09697835834848 -35.18290561736616))","FOOTPATH","CONCRETE","1.2","5.45402","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.09726354599624 -35.183143347268455, 149.09713431955342 -35.18307715223297, 149.09710867107353 -35.18306315599577, 149.09709153381172 -35.183052262985804, 149.09707346002938 -35.183038216189516, 149.0970573074289 -35.183024213062986, 149.0970382904717 -35.183000838748946, 149.0970202049416 -35.182975886526464, 149.09697835834848 -35.18290561736616))","FOOTPATH","CONCRETE","1.2","38.07779","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.14598546689356 -35.18416362389278, 149.1459361150611 -35.18416020964893))","FOOTPATH","CONCRETE","1.2","4.51351","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.09844636301315 -35.18249595327934, 149.09697835834848 -35.18290561736616))","FOOTPATH","CONCRETE","1.2","141.23743","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.1448734719832 -35.18397839939657, 149.14584759998135 -35.18414084188933))","FOOTPATH","CONCRETE","1.2","90.54698","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14594761853 -35.184310213977774, 149.14616219007507 -35.18434660863072), (149.14482990605384 -35.18412071447633, 149.14594761853 -35.184310213977774), (149.14616219007507 -35.18434660863072, 149.1462861672163 -35.18436760342944))","FOOTPATH","CONCRETE","1.2","135.44956","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14616218999953 -35.184346563567026, 149.1461565120997 -35.18436486587249))","FOOTPATH","CONCRETE","1.2","2.09473","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14945037211805 -35.18267693182814, 149.1494918806587 -35.18268418413847), (149.14864997187703 -35.182543159404716, 149.14916898175812 -35.18262777696817, 149.14945037211805 -35.18267693182814))","FOOTPATH","CONCRETE","1.2","78.27568","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14916978925632 -35.18380425616075, 149.14922941625875 -35.183814011212746), (149.14835088062756 -35.183670503154126, 149.14916978925632 -35.18380425616075))","FOOTPATH","CONCRETE","1.2","81.59852","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14928640841663 -35.18382367915219, 149.14971401368987 -35.18389560182328, 149.1501260275985 -35.18396555830107, 149.15018620582828 -35.1839765289629))","FOOTPATH","CONCRETE","1.2","83.70084","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14945037211805 -35.18267693182814, 149.14924359065563 -35.1835012071618, 149.14916978925632 -35.18380425616075))","FOOTPATH","CONCRETE","1.2","127.66537","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14916978925632 -35.18380425616075, 149.14894879617722 -35.18469893685361))","FOOTPATH","CONCRETE","1.2","101.2908","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15038232595307 -35.182895491072145, 149.15042966258275 -35.18290832418312), (149.14957182498898 -35.18269927810322, 149.14966180581158 -35.182709583627016, 149.1497489932116 -35.1827233171698, 149.15038232595307 -35.182895491072145))","FOOTPATH","CONCRETE","1.2","81.67606","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.09844636301315 -35.18249595327934, 149.09845993373784 -35.18250793025312, 149.0985511815064 -35.18272817976256))","FOOTPATH","CONCRETE","1.2","27.63093","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.0984705198616 -35.181750265544856, 149.09844369667266 -35.18176605759645, 149.09841650150088 -35.18179302572753, 149.09838657368277 -35.181830766099466, 149.09835379330912 -35.1818700407279, 149.09833225835925 -35.18190317841409, 149.09831259379843 -35.18194014514157, 149.09829667343573 -35.181987879353386, 149.09828546342257 -35.18202641709749, 149.09828835807193 -35.18206336725139, 149.09829965489266 -35.18210414165328, 149.0983174818596 -35.182143424152926, 149.09833534932497 -35.18216954800359, 149.09834381739537 -35.182183421417676, 149.09834850149704 -35.18220036194729, 149.0983485335234 -35.182229608300425, 149.09834857482707 -35.182267326632385, 149.09834954504706 -35.182301213862395, 149.09835237053454 -35.18232509557546, 149.09835618397452 -35.182348931498545, 149.09836368094605 -35.18237821742825, 149.0983740270141 -35.182402814632745))","FOOTPATH","CONCRETE","1.2","78.80083","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.1481043743994 -35.18467349984729, 149.14883840459427 -35.18479117438878, 149.149366433305 -35.18487713259626, 149.14981413894884 -35.184951870677835, 149.14988134081457 -35.18496107585617, 149.14991840955105 -35.18497130737749))","FOOTPATH","CONCRETE","1.2","168.54579","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.1477735819705 -35.18530720456281, 149.1480314248955 -35.18535183816607, 149.1486788272092 -35.18546010436874, 149.14971513117143 -35.18563078096001, 149.14973984005266 -35.185635393888404))","FOOTPATH","CONCRETE","1.2","182.77195","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.14988134081457 -35.18496107585617, 149.14989006734353 -35.18492857475362))","FOOTPATH","CONCRETE","1.2","3.6927","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.09839658717095 -35.18245362996048, 149.09840318480892 -35.1824636292624, 149.09844636301315 -35.18249595327934))","FOOTPATH","CONCRETE","1.2","6.58242","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.09880371955578 -35.18197358118714, 149.0986005946101 -35.182040064903504))","FOOTPATH","CONCRETE","1.2","19.917","NICHOLLS","ROADS_ACT"
"MULTILINESTRING ((149.15039006904547 -35.182897645116945, 149.1503762672068 -35.182946915903344, 149.15031222339832 -35.183208090010574, 149.15025994568904 -35.18341733691073, 149.15020714564494 -35.18364213139189, 149.1501474001257 -35.18388189508979, 149.1501269058347 -35.18396555728025))","FOOTPATH","CONCRETE","1.2","120.89291","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.1501269058347 -35.18396555728025, 149.15001412453216 -35.18442159851494, 149.14996697687056 -35.184614526203994, 149.1499077797012 -35.18485478481032))","FOOTPATH","CONCRETE","1.2","100.66221","GUNGAHLIN","ROADS_ACT"
"MULTILINESTRING ((149.15052176077612 -35.182936697177986, 149.15130688665982 -35.18315280620109, 149.1513515319675 -35.18316460544381))","FOOTPATH","CONCRETE","1.2","79.70417","GUNGAHLIN","ROADS_ACT"
