"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2022","Q2","Daylight","1","Baltimore","3",,,"Not Applicable","0","Unknown","99","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE6492001K","Property Damage Crash","Not Applicable","0","20220620","15:30:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Other Vehicle","1",,,,"0","North","N","MAPLE CREST DR","0","Feet","F","N",,,,"SHIPFRIEND RD","39.3504786601727","-76.4422248518536","POINT (-76.442224851854 39.350478660173)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6255002L","Property Damage Crash",,"6.01","20201229","18:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2585471666667","-76.5253192166667","POINT (-76.525319216667 39.258547166667)"
"2021","Q4","Daylight","1","Caroline","5",,"0","Not Applicable","0","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","MSP67330063","Injury Crash",,"6.01","20211223","09:42:00",,"No","N","N","MSP","UNK","Other Object","10","Not Applicable","0","318","MD",,"10.64","East","E","BRIDGEVILLE RD","0.2","Miles","M","E","219","CO",,"WHITE RD","38.8890863333333","-75.8234231666667","POINT (-75.823423166667 38.889086333333)"
"2021","Q1","Daylight","1","Wicomico","22",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","DE6147000F","Property Damage Crash","Not Applicable","0","20210327","11:38:00",,"No","N","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.347902159702","-75.5809839709805","POINT (-75.58098397098 38.347902159702)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","HB04790003","Property Damage Crash",,"6.01","20210127","15:04:00",,"No","N","N","PGPARK","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.80939303176","-76.7490368019921","POINT (-76.749036801992 38.80939303176)"
"2022","Q1","Dark Lights On","3","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","AE535100JD","Injury Crash",,"6.01","20220310","21:19:00",,"No","N","N","BACOPD","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.37166505","-76.4643756166667","POINT (-76.464375616667 39.37166505)"
"2021","Q4",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6112004H","Property Damage Crash",,"6.01","20211223","21:15:00",,"No","N","N","BACOPD","UNK","Not Applicable","0","Other Vehicle","1",,,,,,,,,,,,,,,,"39.3224003606463","-76.7272661665184","POINT (-76.727266166518 39.322400360646)"
"2022","Q1","Dark Lights On","3","Baltimore City","24",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","ADJ236008X","Property Damage Crash",,"8.04","20220128","18:00:00","CAD#3002","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3712470509751","-76.609443374192","POINT (-76.609443374192 39.371247050975)"
"2020","Q2","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP3085002C","Property Damage Crash",,"7.01","20200519","16:57:00","55222","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0260329150334","-77.1082107928691","POINT (-77.108210792869 39.026032915033)"
"2022","Q2","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ADK435003D","Property Damage Crash","Not Applicable","0","20220617","17:07:00","CAD#3125","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"39.2889663329006","-76.6130918705988","POINT (-76.613091870599 39.288966332901)"
"2020","Q2","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP2615003K","Property Damage Crash",,"6.01","20200419","12:55:00","55222","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0416604","-76.9878853","POINT (-76.9878853 39.0416604)"
"2020","Q4","Daylight","1","Prince George's","16",,"0",,"5.01","Single Vehicle","17","Dry","2",,,"No Defects","1","One-way Trafficway","2",,"23.03","MSP7079000B","Property Damage Crash",,"6.01","20201101","15:29:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","414","MD",,"2.079","East","E","ST BARNABAS RD","0","Miles","M","E","95","RP",,"RAMP 4 FR MD 414 NB TO IS 95 EB","38.8075286","-76.9709949666667","POINT (-76.970994966667 38.8075286)"
"2022","Q1","Daylight","1","Montgomery","15",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","EJ7888001P","Injury Crash",,"8.04","20220107","10:30:00","54212","No","N","N","GAITHERSBURG","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1560211","-77.2178958","POINT (-77.2178958 39.1560211)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6415001K","Property Damage Crash",,"6.01","20211224","10:50:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"39.3802521576389","-76.4284810883588","POINT (-76.428481088359 39.380252157639)"
"2021","Q1","Dark Lights On","3","Washington","21",,,,,"Other","88",,,,,,,,,"Not Applicable","0","BX54870006","Property Damage Crash",,"6.01","20210316","22:25:00",,"No","N","N","HAGERSTOWN","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"39.6383123365644","-77.7102619501744","POINT (-77.710261950174 39.638312336564)"
"2022","Q1","Daylight","1","Cecil","7",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZG08400011","Property Damage Crash",,"6.01","20220226","08:27:00",,"No","N","N","CECIL","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.598823728013","-75.8378071047946","POINT (-75.837807104795 39.598823728013)"
"2021","Q4","Unknown","99","Montgomery","15",,,,,"Unknown","99",,,,,,,,,,"99","MCP137800YT","Property Damage Crash","Unknown","99","20211019","15:40:00","55222","No","N","N","MONTGOMERY","UNK","Unknown","99","Not Applicable","0",,,,,,,,,,,,,,,,"39.060855","-76.9582516666667","POINT (-76.958251666667 39.060855)"
"2020","Q2","Daylight","1","Harford","12",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"Holes, Ruts, Etc.","3","Other","88",,"88","ZL0772002S","Injury Crash",,"6.01","20200612","10:25:00","1050 PI","No","N","Y","HARFORD","UNK","Other","88","Not Applicable","0","238","CO",,"1.17","East","E","HENDERSON RD","25","Feet","F","W","1035","CO",,"LEESWOOD RD","39.55658275","-76.3443552","POINT (-76.3443552 39.55658275)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP2927003Z","Injury Crash","Not Applicable","0","20211023","12:00:00","5424","No","N","N","MONTGOMERY","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.0027726059369","-77.01248136191","POINT (-77.01248136191 39.002772605937)"
"2020","Q2","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP31950018","Property Damage Crash",,"6.01","20200415","16:08:00","5522","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.112716378348","-76.9358243094686","POINT (-76.935824309469 39.112716378348)"
"2021","Q4","Daylight","1","Carroll","6",,"155","Not Applicable","0","Same Direction Rear End","3","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","DVA163001C","Property Damage Crash",,"6.01","20211019","08:40:00",,"No","N","N","WESTMINSTER","UNK","Parked Vehicle","2","Not Applicable","0","175","MU",,"0","North","N","DANIEL DR","20","Feet","F","N","246","MU",,"JOHAHN DR","39.5848957813281","-77.0203140130457","POINT (-77.020314013046 39.584895781328)"
"2020","Q2","Not Applicable","0","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5987002T","Property Damage Crash","Not Applicable","0","20200620","08:30:00",,"No","N","N","BACOPD","UNK","Not Applicable","0","Not Applicable","0",,,,,,,,,,,,,,,,"39.3852852","-76.7991526333333","POINT (-76.799152633333 39.3852852)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE6339003K","Property Damage Crash",,"6.01","20210825","07:50:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3368464833333","-76.4881386333333","POINT (-76.488138633333 39.336846483333)"
"2021","Q1","Daylight","1","Baltimore","3",,"0","Not Applicable","0","Same Direction Sideswipe","7","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Curb","4","AE442400XL","Property Damage Crash",,"7.01","20210129","12:25:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Fixed Object","9","2000","CO",,"4.16","North","N","ROLLING RD","300","Feet","F","S","6389","CO",,"TUDSBURY RD","39.3278672833333","-76.75904575","POINT (-76.75904575 39.327867283333)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DD56280056","Property Damage Crash",,"7.01","20211227","13:12:00","5521-2","No","N","N","ROCKVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0988726472099","-77.139504856724","POINT (-77.139504856724 39.09887264721)"
"2020","Q2","Dark Lights On","3","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","MCP3217000N","Property Damage Crash",,"6.01","20200603","23:30:00","45212","No","N","N","MONTGOMERY","UNK","Backing","19","Not Applicable","0",,,,,,,,,,,,,,,,"39.1841233333333","-77.2635283333333","POINT (-77.263528333333 39.184123333333)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE6339001T","Property Damage Crash",,"6.01","20201219","12:54:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3376199333333","-76.4860713","POINT (-76.4860713 39.337619933333)"
"2022","Q2","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,,"88","DS0353000R","Property Damage Crash",,"6.01","20220510","22:50:00",,"No","N","N","UMCP","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.9850101025499","-76.9411340902996","POINT (-76.9411340903 38.98501010255)"
"2021","Q3","Daylight","1","Baltimore","3",,"0","Intersection Related","3","Other","88","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE456100FC","Injury Crash",,"6.01","20210719","07:28:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0","26","MD",,"7.798","East","E","LIBERTY RD","0","Feet","F","W","0","UU",,"ENT TO BUSINESS","39.3529529747738","-76.7560297971913","POINT (-76.756029797191 39.352952974774)"
"2021","Q4","Dark No Lights","4","Charles","8",,,,,"Single Vehicle","17",,,,,,,,,"Embankment","6","ZH07400002","Property Damage Crash",,"6.01","20211128","00:20:00",,"No","N","N","CHARLES","UNK","Off Road","16","Other Object","10",,,,,,,,,,,,,,,,"38.6530691666667","-76.87946145","POINT (-76.87946145 38.653069166667)"
"2022","Q1","Dark Lights On","3","Wicomico","22",,"133",,"9.04","Same Movement Angle","11","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","DE1141003H","Property Damage Crash",,"7.01","20220224","18:45:00",,"No","N","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0","12","MD",,"5.88","North","N","SNOW HILL RD","200","Feet","F","N","277","CO",,"BEAGLIN PARK DR","38.3475555930701","-75.5819348641712","POINT (-75.581934864171 38.34755559307)"
"2021","Q4","Dark Lights On","3","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","MDTA1773001C","Property Damage Crash",,"6.01","20211031","01:00:00",,"No","N","N","MDTA","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.33576","-76.51755","POINT (-76.51755 39.33576)"
"2020","Q4",,"5.02","Baltimore","3",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","AE5452003H","Property Damage Crash",,"6.01","20201229","17:21:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3172942018612","-76.3859962729853","POINT (-76.385996272985 39.317294201861)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE63430038","Property Damage Crash",,"6.01","20220524","09:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.288712671765","-76.7333667541311","POINT (-76.733366754131 39.288712671765)"
"2021","Q4","Dark No Lights","4","Montgomery","15",,"130","Non Intersection","1","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","DD5653000K","Injury Crash","Not Applicable","0","20211227","18:35:00",,"No","N","N","ROCKVILLE","UNK","Pedestrian","3","Not Applicable","0","2140","MU",,"1.1","South","S","MONROE ST","900","Feet","F","N","0","UU",,"ROAD END","39.0726636920342","-77.1546194838314","POINT (-77.154619483831 39.072663692034)"
"2021","Q1","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,,"88","DA42220014","Property Damage Crash",,"6.01","20210129","22:05:00",,"Yes","Y","N","PGCOPD","UNK","Parked Vehicle","2","Other","88",,,,,,,,,,,,,,,,"38.7978545224525","-76.9830012963389","POINT (-76.983001296339 38.797854522453)"
"2021","Q3","Daylight","1","St. Mary's","18",,,,,"Opposite Direction Both Left Turn","15",,,,,,,,,"Not Applicable","0","ZR0366001B","Property Damage Crash","Raining","3","20210727","13:56:00","075121","Yes","Y","N","STMARYS","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.2598762166667","-76.4663484666667","POINT (-76.466348466667 38.259876216667)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE57830051","Property Damage Crash","Not Applicable","0","20200511","19:02:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2884529722377","-76.7327691242869","POINT (-76.732769124287 39.288452972238)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE57590085","Property Damage Crash","Not Applicable","0","20210225","00:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4705363666667","-76.8225280333333","POINT (-76.822528033333 39.470536366667)"
"2020","Q2","Daylight","1","Baltimore City","24",,,,,"Same Direction Rear End","3",,,,,,,,,"Building","2","ADH584009W","Property Damage Crash",,"6.01","20200630","16:00:00","CAD#2853","No","N","N","BALTIMORE","UNK","Not Applicable","0","Not Applicable","0",,,,,,,,,,,,,,,,"39.3384887","-76.6681603387298","POINT (-76.66816033873 39.3384887)"
"2020","Q2","Daylight","1","Howard","13",,"0","Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Not Applicable","0","MSP6916008X","Property Damage Crash","Not Applicable","0","20200619","18:31:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","70","IS",,"6.98","East","E","NO NAME","100","Feet","F","E","0","UU",,"EXIT #76","39.31869985","-76.98323335","POINT (-76.98323335 39.31869985)"
"2020","Q3","Dark Lights On","3","Anne Arundel","2",,"0","Non Intersection","1","Same Direction Sideswipe","7","Dry","2","Right Turn Lane","1","Not Applicable","0","Two-way, Not Divided","1","Not Applicable","0","AC1746003C","Property Damage Crash",,"6.01","20200920","00:31:00","3D2","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0","4066","CO",,"1.42","South","S","BAY GREEN DR","400","Feet","F","N","4427","CO",,"BAY DALE DR","39.0396010177796","-76.4798553337864","POINT (-76.479855333786 39.03960101778)"
"2020","Q3","Daylight","1","Prince George's","16",,"0","Not Applicable","0","Single Vehicle","17","Dry","2","Left Turn Lane","2","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Guardrail or Barrier","5","MSP7192003R","Property Damage Crash",,"7.01","20200904","15:00:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","595","IS",,"2.05","East","E","JOHN HANSON HWY","500","Feet","F","W","950","MD","C","LOTTSFORD VISTA RD","38.9472","-76.82672","POINT (-76.82672 38.9472)"
"2020","Q3","Daylight","1","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Tree Shrubbery","11","CBPD0088004R","Injury Crash",,"6.01","20200902","13:00:00",,"No","N","N","BOWIE","UNK","Other Vehicle","1","Fixed Object","9",,,,,,,,,,,,,,,,"38.9443295188346","-76.7340832882923","POINT (-76.734083288292 38.944329518835)"
"2020","Q3","Unknown","99","Baltimore","3",,"0","Non Intersection","1","Unknown","99","Not Applicable","0",,,"Unknown","99","Two-way, Not Divided","1","Curb","4","AE5860004K","Property Damage Crash","Not Applicable","0","20200919","00:00:00",,"No","N","N","BACOPD","UNK","Unknown","99","Unknown","99","5148","CO",,"0.6","South","S","BALTIMORE ST","50","Feet","F","N","5137","CO",,"CANTON CENTER DR","39.2965294705198","-76.5223644629822","POINT (-76.522364462982 39.29652947052)"
"2020","Q3","Daylight","1","Montgomery","15",,"0","Non Intersection","1","Other","88","Not Applicable","0","Acceleration Lane","3","Holes, Ruts, Etc.","3","Two-way, Divided, Positive Median Barrier","4","Not Applicable","0","MCP3249000K","Property Damage Crash",,"6.01","20200919","18:25:00","55112","Yes","Y","N","MONTGOMERY","UNK","Other Vehicle","1","Other Vehicle","1","29","US",,"4.5","North","N","COLUMBIA PIKE","0","Feet","F","N","7490","CO",,"OAK LEAF DR","39.0413316666667","-76.9950216666667","POINT (-76.995021666667 39.041331666667)"
"2020","Q3","Daylight","1","Anne Arundel","2",,"0","Intersection","2","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Other Pole","10","AC2420000B","Property Damage Crash",,"6.01","20200824","07:02:00",,"No","N","N","AACOPD","UNK","Off Road","16","Fixed Object","9","2","MD",,"9.17","North","N","SOLOMONS ISLAND RD","0","Feet","F","N","0","UU",,"BETHEL LA","38.8431746431138","-76.6065342331294","POINT (-76.606534233129 38.843174643114)"
"2020","Q3","Daylight","1","Allegany","1",,"0","Not Applicable","0","Single Vehicle","17","Wet","1",,,"No Defects","1","Two-way, Divided, Positive Median Barrier","4","Guardrail or Barrier","5","MSP5396005G","Property Damage Crash",,"7.01","20200829","10:45:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","68","IS",,"31.14","East","E","NATIONAL FREEWAY","100","Feet","F","E","40","US","SC","FIFTEEN MILE CREEK RD","39.6740522333333","-78.4566056","POINT (-78.4566056 39.674052233333)"
"2020","Q3","Dark Lights On","3","Baltimore City","24",,"999","Non Intersection","1","Same Direction Sideswipe","7","Wet","1","Left Turn Lane","2","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ADJ715003Z","Property Damage Crash","Raining","3","20200902","22:40:00","CAD#4360","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Other Vehicle","1","542","MD",,"1.925","North","N","LOCH RAVEN BLVD","200","Feet","F","N","0","UU",,"PENTRIDGE RD","39.3477869026478","-76.5920119679147","POINT (-76.592011967915 39.347786902648)"
"2020","Q3","Daylight","1","Anne Arundel","2",,"0","Intersection","2","Same Movement Angle","11","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Not Applicable","0","AC2311002K","Property Damage Crash",,"6.01","20200904","16:49:00","3B2","Yes","Y","N","AACOPD","UNK","Other Vehicle","1","Other Vehicle","1","694","CO",,"1.32","South","S","OAKWOOD RD","0","Feet","F","S","100","RP",,"RAMP 4 FR OAKWOOD RD NB TO MD 100 EB","39.13931765","-76.6185253666667","POINT (-76.618525366667 39.13931765)"
"2020","Q3","Daylight","1","Baltimore City","24",,"999","Intersection","2","Same Movement Angle","11","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Unprotected (painted >4 feet) Median","3","Not Applicable","0","ADK1980011","Property Damage Crash",,"6.01","20200828","15:17:00","2953","Yes","Y","N","BALTIMORE","UNK","Other Vehicle","1","Other Vehicle","1","6370","MU",,"0.227","West","W","RAMSAY ST","0","Feet","F","W","0","UU",,"ASHTON AVE","39.2828064080655","-76.6483445791945","POINT (-76.648344579194 39.282806408066)"
"2020","Q3","Daylight","1","Anne Arundel","2",,"0","Intersection Related","3","Same Direction Rear End","3","Wet","1","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AC2331001D","Property Damage Crash","Raining","3","20200926","13:59:00","5D1","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0","450","MD",,"0.94","East","E","DEFENSE HWY","100","Feet","F","W","2682","CO",,"TARRYTOWN AVE","38.9920167666667","-76.6918531166667","POINT (-76.691853116667 38.992016766667)"
"2020","Q3","Daylight","1","Montgomery","15",,"0","Intersection","2","Same Direction Rear End","3","Dry","2","Left Turn Lane","2","No Defects","1","Two-way, Divided, Unprotected (painted >4 feet) Median","3","Not Applicable","0","MCP2411005P","Injury Crash",,"6.01","20200812","09:59:00","54112","Yes","Y","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0","4121","CO",,"0.68","North","N","NEBEL ST","0","Feet","F","N","1659","CO",,"RANDOLPH RD","39.0536666666667","-77.111165","POINT (-77.111165 39.053666666667)"
"2020","Q3","Dark No Lights","4","Queen Anne's","17",,"0","Not Applicable","0","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ZQ0207000V","Property Damage Crash",,"6.01","20200911","20:31:00",,"No","N","N","QACSO","UNK","Animal","8","Not Applicable","0","173","CO",,"4.54","South","S","BENNETT POINT RD","50","Feet","F","S","284","CO",,"QUEENS DR","38.9073413507859","-76.1807388428138","POINT (-76.180738842814 38.907341350786)"
"2020","Q3",,"6.02","St. Mary's","18",,"0","Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","ZR0370000L","Injury Crash",,"6.01","20200810","19:47:00","069220","No","N","N","STMARYS","UNK","Overturn","11","Off Road","16","242","MD",,"3.89","North","N","COLTON POINT RD","50","Feet","F","S","0","UU",,"PENE RENE LA","38.2696568770376","-76.770595425352","POINT (-76.770595425352 38.269656877038)"
"2020","Q3","Daylight","1","Baltimore","3",,"0","Intersection","2","Head On","1","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Unprotected (painted >4 feet) Median","3","Not Applicable","0","AE5848005L","Property Damage Crash",,"6.01","20200920","16:30:00",,"Yes","Y","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0","6389","CO",,"0","West","W","TUDSBURY RD","0","Feet","F","W","6382","CO",,"LORD BALTIMORE DR","39.3278089666667","-76.7514949833333","POINT (-76.751494983333 39.327808966667)"
"2020","Q2","Daylight","1","Calvert","4",,"0","Intersection Related","3","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","One-way Trafficway","2","Sign Support Pole","9","ZD32070028","Property Damage Crash",,"6.01","20200624","17:54:00","VA20-12","Yes","Y","N","CALVERT","UNK","Backing","19","Fixed Object","9","42","CO",,"0.13","East","E","LOWERY RD","150","Feet","F","W","41","CO",,"BOWIE SHOP RD","38.5964268583415","-76.633105538721","POINT (-76.633105538721 38.596426858342)"
"2021","Q1","Dark Lights On","3","Montgomery","15",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","MCP2931004Z","Property Damage Crash",,"8.04","20210201","20:50:00","45212","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.0653793151929","-77.1600135607911","POINT (-77.160013560791 39.065379315193)"
"2021","Q4","Daylight","1","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,,"88","AJ0151005F","Property Damage Crash",,"6.01","20211028","10:20:00","90D14","No","N","N","BELAIR","UNK","Fixed Object","9","Fixed Object","9",,,,,,,,,,,,,,,,"39.5184774432252","-76.3445890515637","POINT (-76.344589051564 39.518477443225)"
"2020","Q2","Daylight","1","Baltimore","3",,"0","Non Intersection","1","Other","88","Dry","2",,,"No Defects","1","Two-way, Divided, Positive Median Barrier","4","Not Applicable","0","AE6207003T","Property Damage Crash",,"6.01","20200610","07:34:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0","1","US",,"2.93","North","N","SOUTHWESTERN BLVD","200","Feet","F","S","695","IS",,"BALTO BELTWAY","39.26396095","-76.7070570833333","POINT (-76.707057083333 39.26396095)"
"2021","Q4","Daylight","1","Wicomico","22",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DE41150070","Property Damage Crash",,"6.01","20211024","16:05:00","DE 8270","No","N","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.3580419003496","-75.6002854357313","POINT (-75.600285435731 38.35804190035)"
"2022","Q1","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","MCP2667007V","Property Damage Crash",,"6.01","20220131","08:45:00","55212","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.1798266666667","-77.179265","POINT (-77.179265 39.179826666667)"
"2022","Q2","Daylight","1","Baltimore","3",,"0","Non Intersection","1","Same Direction Left Turn","9","Dry","2","Left Turn Lane","2","No Defects","1","Other","88","Not Applicable","0","AE576100BY","Property Damage Crash",,"6.01","20220415","15:46:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0","695","MD",,"1.03","North","N","BALTO BELTWAY","15","Feet","F","S","40","US",,"PULASKI HWY","39.3349732258522","-76.4904991470113","POINT (-76.490499147011 39.334973225852)"
"2020","Q2","Daylight","1","Washington","21",,,,,"Same Movement Angle","11",,,,,,,,,"Curb","4","ZU80410056","Property Damage Crash",,"6.01","20200516","12:37:00",,"No","N","N","WASHINGTON","UNK","Fixed Object","9","Other Vehicle","1",,,,,,,,,,,,,,,,"39.625170059173","-77.6990686584981","POINT (-77.699068658498 39.625170059173)"
"2022","Q1",,"5.02","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","AC2529000X","Property Damage Crash",,"6.01","20220321","06:02:00","4B2","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.93181785","-76.5686331166667","POINT (-76.568633116667 38.93181785)"
