"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"AppReb00352","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1258","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00353","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","872","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00354","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00355","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00356","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","987","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00357","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","609","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00358","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00359","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","525","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00360","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1269","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00361","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","928","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Carroll"
"AppReb00362","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","999","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00363","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","571","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00364","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00365","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","920","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00366","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","845","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00367","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1053","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00368","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","399","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00369","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","760","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00370","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","819","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00371","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","549","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00372","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","762","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00373","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00374","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","605","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00375","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","850","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Carroll"
"AppReb00376","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1099","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00377","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","739","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00378","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","600","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00379","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","539","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00380","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","644","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00381","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1099","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00382","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1513","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00383","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","594","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00384","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1647","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00385","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","656","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00386","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","580","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00387","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","594","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00388","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1781","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00389","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","549","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00390","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1062","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00391","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1198","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00392","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","859","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00393","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","808","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00394","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","830","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00395","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","479","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00396","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00397","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00398","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00399","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","899","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00400","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1881","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00401","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","561","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00402","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00403","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00404","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1299","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","5A",,"Carroll"
"AppReb00405","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00406","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1806","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00407","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","720","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00408","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1376","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00409","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","888","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00410","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1198","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00411","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","898","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00412","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1281","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00413","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1100","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00414","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","539","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00415","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","571","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00416","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1419","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00417","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1384","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00418","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","609","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00419","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","858","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00420","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","739","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00421","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","593","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00422","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1097","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","9A",,"Howard"
"AppReb00423","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","609","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00424","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","654","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00425","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","926","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00426","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1199","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00427","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","252","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00428","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","756","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00429","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1268","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00430","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","762","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1C",,"Washington"
"AppReb00431","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","599","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00432","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","571","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00433","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","900","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00434","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","667","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00435","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","636","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00436","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","559","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00437","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00438","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","854","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00439","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00440","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","485","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00441","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","825","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00442","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","647","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00443","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00444","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00445","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","631","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00446","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","772","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00447","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","915","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00448","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","782","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00449","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","833","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00450","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","494","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00451","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1144","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00452","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","666","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00453","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00454","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","671","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00455","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","741","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00456","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","476","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00457","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","600","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00458","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","914","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00459","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","479","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00460","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00461","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","561","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00462","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","700","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00463","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1693","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00464","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","547","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00465","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","710","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00466","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1062","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00467","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","685","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00468","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1020","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00469","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","599","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers",,,
"AppReb00470","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1079","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00471","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","593","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00472","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","916","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00473","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1198","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00474","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","926","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00475","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","858","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00476","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
