"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1013555","London Plane","Platanus x acerifolia","Platanus","Platanaceae","53","1997","1997-03-07T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:03.000","
,  
(-37.810448283530924, 144.9488425587528)","-37.810448283530924","144.9488425587528","319441.64","5813233.97"
"1013556","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.81036545411379, 144.94905919256777)","-37.81036545411379","144.94905919256777","319460.51","5813243.58"
"1013557","London Plane","Platanus x acerifolia","Platanus","Platanaceae","76","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.81028446245119, 144.94927270816575)","-37.81028446245119","144.94927270816575","319479.11","5813252.98"
"1013570","London Plane","Platanus x acerifolia","Platanus","Platanaceae","41","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80886413083462, 144.95241143365595)","-37.80886413083462","144.95241143365595","319751.98","5813416.65"
"1013571","London Plane","Platanus x acerifolia","Platanus","Platanaceae","49","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:57.000","
,  
(-37.808723085943825, 144.95234343005433)","-37.808723085943825","144.95234343005433","319745.65","5813432.17"
"1013572","London Plane","Platanus x acerifolia","Platanus","Platanaceae","15","1900","2000-01-02T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80868691476162, 144.95221709941345)","-37.80868691476162","144.95221709941345","319734.44","5813435.94"
"1013588","Pin Oak","Quercus palustris","Quercus","Fagaceae","24","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80845497305134, 144.95133753943892)","-37.80845497305134","144.95133753943892","319656.44","5813459.98"
"1013589","Pin Oak","Quercus palustris","Quercus","Fagaceae","31","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80850370402179, 144.951237827337)","-37.80850370402179","144.951237827337","319647.78","5813454.38"
"1013590","Pin Oak","Quercus palustris","Quercus","Fagaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.808575666880614, 144.95109044840407)","-37.808575666880614","144.95109044840407","319634.98","5813446.11"
"1013591","Pin Oak","Quercus palustris","Quercus","Fagaceae","22","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:56.000","
,  
(-37.8086602923976, 144.9509146634037)","-37.8086602923976","144.9509146634037","319619.71","5813436.38"
"1013593","Pin Oak","Quercus palustris","Quercus","Fagaceae","50","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:03.000","
,  
(-37.80878787590308, 144.95065443168713)","-37.80878787590308","144.95065443168713","319597.11","5813421.72"
"1013594","Pin Oak","Quercus palustris","Quercus","Fagaceae","48","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80886913407348, 144.95048714417857)","-37.80886913407348","144.95048714417857","319582.58","5813412.38"
"1013595","Pin Oak","Quercus palustris","Quercus","Fagaceae","38","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80903334526299, 144.9501516124962)","-37.80903334526299","144.9501516124962","319553.44","5813393.51"
"1013596","Pin Oak","Quercus palustris","Quercus","Fagaceae","43","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80893348280615, 144.95035280960056)","-37.80893348280615","144.95035280960056","319570.91","5813404.98"
"1013597","Pin Oak","Quercus palustris","Quercus","Fagaceae","50","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:02.000","
,  
(-37.80867646181807, 144.95035764523772)","-37.80867646181807","144.95035764523772","319570.71","5813433.51"
"1013598","Pin Oak","Quercus palustris","Quercus","Fagaceae","46","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80910412189573, 144.95000346915654)","-37.80910412189573","144.95000346915654","319540.57","5813385.37"
"1013599","Pin Oak","Quercus palustris","Quercus","Fagaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.80916151515615, 144.94988375162774)","-37.80916151515615","144.94988375162774","319530.17","5813378.77"
"1013600","Pin Oak","Quercus palustris","Quercus","Fagaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:15.000","
,  
(-37.80922933849711, 144.94974716173405)","-37.80922933849711","144.94974716173405","319518.31","5813370.98"
"1013601","Pin Oak","Quercus palustris","Quercus","Fagaceae","40","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:02.000","
,  
(-37.80905115431375, 144.94958545914116)","-37.80905115431375","144.94958545914116","319503.64","5813390.44"
"1013602","Pin Oak","Quercus palustris","Quercus","Fagaceae","41","1900","2000-01-01T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:14.000","
,  
(-37.80898787267675, 144.94971374499085)","-37.80898787267675","144.94971374499085","319514.78","5813397.71"
"1013604","Pin Oak","Quercus palustris","Quercus","Fagaceae","44","1900","2000-01-01T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.808871228125476, 144.94996549824992)","-37.808871228125476","144.94996549824992","319536.66","5813411.14"
"1013605","Pin Oak","Quercus palustris","Quercus","Fagaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80847687800973, 144.950768210642)","-37.80847687800973","144.950768210642","319606.37","5813456.45"
"1013606","Pin Oak","Quercus palustris","Quercus","Fagaceae","31","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:58.000","
,  
(-37.808417248547656, 144.95089412181053)","-37.808417248547656","144.95089412181053","319617.31","5813463.31"
"1013610","London Plane","Platanus x acerifolia","Platanus","Platanaceae","16","1900","2000-01-02T00:00:00.000","Semi-Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80847203213208, 144.95103867844387)","-37.80847203213208","144.95103867844387","319630.17","5813457.51"
"1013612","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:09.000","
,  
(-37.8086652418753, 144.95064498714774)","-37.8086652418753","144.95064498714774","319595.98","5813435.31"
"1013613","London Plane","Platanus x acerifolia","Platanus","Platanaceae","24","1900","2000-01-02T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:03:55.000","
,  
(-37.808757269244765, 144.95044923278599)","-37.808757269244765","144.95044923278599","319578.97","5813424.72"
"1013614","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.808842025343246, 144.95027582832853)","-37.808842025343246","144.95027582832853","319563.91","5813414.98"
"1013615","London Plane","Platanus x acerifolia","Platanus","Platanaceae","12","1997","1997-03-07T00:00:00.000","Juvenile","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80893890421227, 144.9500792573471)","-37.80893890421227","144.9500792573471","319546.84","5813403.85"
"1013621","Pin Oak","Quercus palustris","Quercus","Fagaceae","35","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:54.000","
,  
(-37.81056984511855, 144.9469961025422)","-37.81056984511855","144.9469961025422","319279.38","5813216.91"
"1013622","Pin Oak","Quercus palustris","Quercus","Fagaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:09.000","
,  
(-37.81062831308981, 144.94687101186662)","-37.81062831308981","144.94687101186662","319268.51","5813210.18"
"1013623","Pin Oak","Quercus palustris","Quercus","Fagaceae","26","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.81070561920076, 144.94670995934538)","-37.81070561920076","144.94670995934538","319254.52","5813201.29"
"1013624","Pin Oak","Quercus palustris","Quercus","Fagaceae","34","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.810808763289856, 144.94650093752878)","-37.810808763289856","144.94650093752878","319236.37","5813189.44"
"1013625","Pin Oak","Quercus palustris","Quercus","Fagaceae","35","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.81086787508729, 144.94637662334443)","-37.81086787508729","144.94637662334443","319225.57","5813182.64"
"1013626","Pin Oak","Quercus palustris","Quercus","Fagaceae","38","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.81095077395113, 144.94621075764263)","-37.81095077395113","144.94621075764263","319211.17","5813173.12"
"1013627","Pin Oak","Quercus palustris","Quercus","Fagaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.81102566200848, 144.94605579098555)","-37.81102566200848","144.94605579098555","319197.71","5813164.51"
"1013628","Pin Oak","Quercus palustris","Quercus","Fagaceae","25","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:53.000","
,  
(-37.810920653990536, 144.94572395338116)","-37.810920653990536","144.94572395338116","319168.24","5813175.52"
"1013629","Pin Oak","Quercus palustris","Quercus","Fagaceae","42","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:54.000","
,  
(-37.81087996136039, 144.94582958338373)","-37.81087996136039","144.94582958338373","319177.44","5813180.24"
"1013632","Pin Oak","Quercus palustris","Quercus","Fagaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.81082014041726, 144.94594937410216)","-37.81082014041726","144.94594937410216","319187.84","5813187.11"
"1013633","Pin Oak","Quercus palustris","Quercus","Fagaceae","47","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:16.000","
,  
(-37.81072150690502, 144.94614827587475)","-37.81072150690502","144.94614827587475","319205.11","5813198.44"
"1013636","Pin Oak","Quercus palustris","Quercus","Fagaceae","14","1900","2000-01-01T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.81047503987729, 144.9466548958159)","-37.81047503987729","144.9466548958159","319249.11","5813226.77"
"1013637","Pin Oak","Quercus palustris","Quercus","Fagaceae","24","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:00.000","
,  
(-37.810413049354366, 144.94678985259267)","-37.810413049354366","144.94678985259267","319260.84","5813233.91"
"1013640","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:00.000","
,  
(-37.81035244095445, 144.9471746654673)","-37.81035244095445","144.9471746654673","319294.57","5813241.38"
"1013641","London Plane","Platanus x acerifolia","Platanus","Platanaceae","33","1900","2000-01-01T00:00:00.000","Semi-Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:15.000","
,  
(-37.81047646332426, 144.94691224824803)","-37.81047646332426","144.94691224824803","319271.77","5813227.11"
"1013642","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1900","2000-01-01T00:00:00.000",,,,,"Street","2021-10-01T02:04:02.000","
,  
(-37.81061108508396, 144.94664272116697)","-37.81061108508396","144.94664272116697","319248.37","5813211.65"
"1013643","London Plane","Platanus x acerifolia","Platanus","Platanaceae","20","1900","2000-01-01T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:18.000","
,  
(-37.81071839715529, 144.9464194990096)","-37.81071839715529","144.9464194990096","319228.98","5813199.31"
"1013644","London Plane","Platanus x acerifolia","Platanus","Platanaceae","27","1900","2000-01-01T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.81081011332538, 144.9462321481974)","-37.81081011332538","144.9462321481974","319212.71","5813188.77"
"1013645","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1900","2000-01-01T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:53.000","
,  
(-37.81090058201152, 144.94604562661786)","-37.81090058201152","144.94604562661786","319196.51","5813178.37"
"1013646","London Plane","Platanus x acerifolia","Platanus","Platanaceae","25","1900","2000-01-01T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:03:54.000","
,  
(-37.81099219663315, 144.9458628212731)","-37.81099219663315","144.9458628212731","319180.64","5813167.85"
"1013647","London Plane","Platanus x acerifolia","Platanus","Platanaceae","21","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:09.000","
,  
(-37.81107971999973, 144.94567797067683)","-37.81107971999973","144.94567797067683","319164.58","5813157.78"
"1013648","Pin Oak","Quercus palustris","Quercus","Fagaceae","64","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80930632640776, 144.95189262003927)","-37.80930632640776","144.95189262003927","319707.38","5813366.58"
"1013729","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","29","1900","2000-01-01T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:58.000","
,  
(-37.80938447562048, 144.94568565686623)","-37.80938447562048","144.94568565686623","319161.12","5813345.91"
"1013730","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","45","1997","1997-03-07T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:02.000","
,  
(-37.80950580250349, 144.94552202265677)","-37.80950580250349","144.94552202265677","319147.01","5813332.13"
"1013731","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","28","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:53.000","
,  
(-37.80926405018061, 144.94584415414704)","-37.80926405018061","144.94584415414704","319174.78","5813359.58"
"1013732","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:18.000","
,  
(-37.8096383585283, 144.945346036364)","-37.8096383585283","144.945346036364","319131.84","5813317.08"
"1013733","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","82","1997","1997-03-07T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80975038840707, 144.94517641146035)","-37.80975038840707","144.94517641146035","319117.18","5813304.32"
"1013734","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","49","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80989026668014, 144.9450069226132)","-37.80989026668014","144.9450069226132","319102.6","5813288.47"
"1013735","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","50","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:14.000","
,  
(-37.80985711706845, 144.94485279456617)","-37.80985711706845","144.94485279456617","319088.95","5813291.85"
"1013736","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","23","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80966381960247, 144.94511122698012)","-37.80966381960247","144.94511122698012","319111.23","5813313.8"
"1013738","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","33","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80934553258664, 144.94554032272984)","-37.80934553258664","144.94554032272984","319148.23","5813349.95"
"1013740","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","23","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.809281344713824, 144.94603484141933)","-37.809281344713824","144.94603484141933","319191.61","5813358.03"
