"date","state","gender","period_of_service","veterans"
"2020-09-30T00:00:00.000","Maine","Female","(a) All Veterans (b+c)","10127"
"2020-09-30T00:00:00.000","Maine","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","8165"
"2020-09-30T00:00:00.000","Maine","Female","(c) Peacetime Veterans (h+l+o+t+x)","1962"
"2020-09-30T00:00:00.000","Maine","Female","(d) World War II (i+j+k)","35"
"2020-09-30T00:00:00.000","Maine","Female","(e) Korean Conflict (j+k+m+n)","385"
"2020-09-30T00:00:00.000","Maine","Female","(f) Vietnam Era (k+n+p+q+r+s)","2165"
"2020-09-30T00:00:00.000","Maine","Female","(g) Gulf War Era (q+r+s+u+v+w)","6332"
"2020-09-30T00:00:00.000","Maine","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Maine","Female","(i) WWII only","35"
"2020-09-30T00:00:00.000","Maine","Female","(j) WWII & KC","0"
"2020-09-30T00:00:00.000","Maine","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","Maine","Female","(l) Between WWII & KC","4"
"2020-09-30T00:00:00.000","Maine","Female","(m) KC only","369"
"2020-09-30T00:00:00.000","Maine","Female","(n) KC & VNE","15"
"2020-09-30T00:00:00.000","Maine","Female","(o) Between KC & VNE","442"
"2020-09-30T00:00:00.000","Maine","Female","(p) VNE only","1414"
"2020-09-30T00:00:00.000","Maine","Female","(q) VNE & GW Era - Pre 9/11","156"
"2020-09-30T00:00:00.000","Maine","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","2"
"2020-09-30T00:00:00.000","Maine","Female","(s) VNE & GW Era - Post 9/11","579"
"2020-09-30T00:00:00.000","Maine","Female","(t) Between VNE & GW Era","1517"
"2020-09-30T00:00:00.000","Maine","Female","(u) GW Era - Pre 9/11 only","2761"
"2020-09-30T00:00:00.000","Maine","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1001"
"2020-09-30T00:00:00.000","Maine","Female","(w) GW Era - Post 9/11 only","1833"
"2020-09-30T00:00:00.000","Maine","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Maryland","Male","(a) All Veterans (b+c)","320443"
"2020-09-30T00:00:00.000","Maryland","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","248060"
"2020-09-30T00:00:00.000","Maryland","Male","(c) Peacetime Veterans (h+l+o+t+x)","72383"
"2020-09-30T00:00:00.000","Maryland","Male","(d) World War II (i+j+k)","5636"
"2020-09-30T00:00:00.000","Maryland","Male","(e) Korean Conflict (j+k+m+n)","18793"
"2020-09-30T00:00:00.000","Maryland","Male","(f) Vietnam Era (k+n+p+q+r+s)","100907"
"2020-09-30T00:00:00.000","Maryland","Male","(g) Gulf War Era (q+r+s+u+v+w)","132324"
"2020-09-30T00:00:00.000","Maryland","Male","(h) Pre-WWII","32"
"2020-09-30T00:00:00.000","Maryland","Male","(i) WWII only","4585"
"2020-09-30T00:00:00.000","Maryland","Male","(j) WWII & KC","720"
"2020-09-30T00:00:00.000","Maryland","Male","(k) WWII, KC, VNE","331"
"2020-09-30T00:00:00.000","Maryland","Male","(l) Between WWII & KC","1502"
"2020-09-30T00:00:00.000","Maryland","Male","(m) KC only","16366"
"2020-09-30T00:00:00.000","Maryland","Male","(n) KC & VNE","1376"
"2020-09-30T00:00:00.000","Maryland","Male","(o) Between KC & VNE","23819"
"2020-09-30T00:00:00.000","Maryland","Male","(p) VNE only","92358"
"2020-09-30T00:00:00.000","Maryland","Male","(q) VNE & GW Era - Pre 9/11","4585"
"2020-09-30T00:00:00.000","Maryland","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","1341"
"2020-09-30T00:00:00.000","Maryland","Male","(s) VNE & GW Era - Post 9/11","917"
"2020-09-30T00:00:00.000","Maryland","Male","(t) Between VNE & GW Era","47031"
"2020-09-30T00:00:00.000","Maryland","Male","(u) GW Era - Pre 9/11 only","42275"
"2020-09-30T00:00:00.000","Maryland","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","38859"
"2020-09-30T00:00:00.000","Maryland","Male","(w) GW Era - Post 9/11 only","44347"
"2020-09-30T00:00:00.000","Maryland","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Maryland","Female","(a) All Veterans (b+c)","52130"
"2020-09-30T00:00:00.000","Maryland","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","41592"
"2020-09-30T00:00:00.000","Maryland","Female","(c) Peacetime Veterans (h+l+o+t+x)","10538"
"2020-09-30T00:00:00.000","Maryland","Female","(d) World War II (i+j+k)","174"
"2020-09-30T00:00:00.000","Maryland","Female","(e) Korean Conflict (j+k+m+n)","515"
"2020-09-30T00:00:00.000","Maryland","Female","(f) Vietnam Era (k+n+p+q+r+s)","6195"
"2020-09-30T00:00:00.000","Maryland","Female","(g) Gulf War Era (q+r+s+u+v+w)","35781"
"2020-09-30T00:00:00.000","Maryland","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Maryland","Female","(i) WWII only","168"
"2020-09-30T00:00:00.000","Maryland","Female","(j) WWII & KC","4"
"2020-09-30T00:00:00.000","Maryland","Female","(k) WWII, KC, VNE","2"
"2020-09-30T00:00:00.000","Maryland","Female","(l) Between WWII & KC","12"
"2020-09-30T00:00:00.000","Maryland","Female","(m) KC only","301"
"2020-09-30T00:00:00.000","Maryland","Female","(n) KC & VNE","208"
"2020-09-30T00:00:00.000","Maryland","Female","(o) Between KC & VNE","598"
"2020-09-30T00:00:00.000","Maryland","Female","(p) VNE only","5127"
