"lastupdatedate","town_no","town","towntotalcases","townconfirmedcases","townprobablecases","towncaserate","towntotaldeaths","townconfirmeddeaths","townprobabledeaths","peopletested","ratetested100k","numberoftests","numberofpositives","numberofnegatives","numberofindeterminates"
"2022-06-17T00:00:00.000","114","Preston","1093","990","103","23632","9","9","0","4108","88822","18395","1280","17088","27"
"2022-06-17T00:00:00.000","115","Prospect","2101","1808","293","21655","10","10","0","7902","81447","36725","2605","34069","51"
"2022-06-17T00:00:00.000","116","Putnam","2228","2127","101","23730","36","33","3","8149","86793","32048","2689","29332","27"
"2022-06-17T00:00:00.000","117","Redding","1410","1249","161","15467","22","18","4","7996","87714","32407","1746","30627","34"
"2022-06-17T00:00:00.000","118","Ridgefield","4367","3917","450","17497","69","52","17","23875","95657","99333","5338","93900","95"
"2022-06-17T00:00:00.000","119","Rocky Hill","4303","3828","475","21392","150","126","24","17239","85702","89518","5498","83892","128"
"2022-06-17T00:00:00.000","120","Roxbury","318","226","92","14777","2","0","2","1948","90520","6850","367","6480","3"
"2022-06-17T00:00:00.000","121","Salem","826","774","52","20230","5","5","0","3540","86701","14858","1020","13822","16"
"2022-06-17T00:00:00.000","122","Salisbury","547","487","60","15194","2","1","1","5150","143056","22825","649","22163","13"
"2022-06-17T00:00:00.000","123","Scotland","122","118","4","7297","2","2","0","483","28888","2027","149","1878","0"
"2022-06-17T00:00:00.000","124","Seymour","3991","3526","465","24281","83","68","15","14226","86549","69913","4849","64926","138"
"2022-06-17T00:00:00.000","125","Sharon","293","283","10","10896","4","3","1","2244","83451","9491","360","9128","3"
"2022-06-17T00:00:00.000","126","Shelton","9842","8574","1268","23930","212","169","43","37158","90345","173345","12103","160972","270"
"2022-06-17T00:00:00.000","127","Sherman","520","358","162","14325","3","0","3","3111","85702","10501","581","9901","19"
"2022-06-17T00:00:00.000","128","Simsbury","3656","3330","326","14397","34","29","5","21973","86525","93813","4283","89443","87"
"2022-06-17T00:00:00.000","129","Somers","2101","1937","164","19483","23","20","3","8329","77235","59996","2451","57468","77"
"2022-06-17T00:00:00.000","130","Southbury","3578","2901","677","18282","85","72","13","17140","87579","87989","4514","83379","96"
"2022-06-17T00:00:00.000","131","Southington","9224","7892","1332","21043","135","115","20","36382","82999","182185","11367","170604","214"
"2022-06-17T00:00:00.000","132","South Windsor","4603","4151","452","17594","67","44","23","21378","81714","80713","5402","75200","111"
"2022-06-17T00:00:00.000","133","Sprague","764","696","68","26723","6","5","1","2699","94404","13727","921","12795","11"
"2022-06-17T00:00:00.000","134","Stafford","1706","1547","159","14345","34","26","8","7456","62692","33695","2082","31579","34"
"2022-06-17T00:00:00.000","135","Stamford","31052","28658","2394","23953","384","336","48","130741","100851","493298","39703","453097","498"
"2022-06-17T00:00:00.000","136","Sterling","767","710","57","20280","3","3","0","2754","72819","10476","910","9555","11"
"2022-06-17T00:00:00.000","137","Stonington","3526","3187","339","18999","60","40","20","16594","89412","74534","4344","70129","61"
"2022-06-17T00:00:00.000","138","Stratford","13906","11900","2006","26820","201","166","35","48476","93495","226968","17347","209326","295"
"2022-06-17T00:00:00.000","139","Suffield","3618","3094","524","22878","51","39","12","14553","92026","116211","4430","111702","79"
"2022-06-17T00:00:00.000","140","Thomaston","1864","1570","294","24738","18","18","0","6342","84167","31205","2337","28840","28"
"2022-06-17T00:00:00.000","141","Thompson","1819","1715","104","19394","13","8","5","6591","70274","26421","2168","24211","42"
"2022-06-17T00:00:00.000","142","Tolland","2298","2063","235","15720","25","12","13","11639","79621","45715","2696","42971","48"
"2022-06-17T00:00:00.000","143","Torrington","7933","7524","409","23302","182","162","20","29418","86412","155336","9778","145299","259"
"2022-06-17T00:00:00.000","144","Trumbull","8868","7758","1110","24859","176","122","54","35555","99669","165965","10983","154758","224"
"2022-06-17T00:00:00.000","145","Union","217","200","17","25864","2","2","0","1082","128963","4342","252","4086","4"
"2022-06-17T00:00:00.000","146","Vernon","5031","4520","511","17136","78","52","26","22313","76001","91538","5871","85537","130"
"2022-06-17T00:00:00.000","147","Voluntown","527","492","35","20996","6","6","0","2120","84462","8391","624","7760","7"
"2022-06-17T00:00:00.000","148","Wallingford","10667","9516","1151","24065","217","187","30","40209","90712","233364","13145","219947","272"
"2022-06-17T00:00:00.000","149","Warren","157","115","42","11254","0","0","0","1025","73477","3826","179","3642","5"
"2022-06-17T00:00:00.000","150","Washington","538","444","94","15694","2","2","0","3993","116482","17856","614","17226","16"
"2022-06-17T00:00:00.000","151","Waterbury","33687","29447","4240","31317","503","442","61","106650","99147","544095","43430","499754","911"
"2022-06-17T00:00:00.000","152","Waterford","4452","4161","291","23749","76","57","19","18114","96629","86988","5361","81537","90"
"2022-06-17T00:00:00.000","153","Watertown","5208","4441","767","24136","77","70","7","19407","89939","95381","6636","88594","151"
"2022-06-17T00:00:00.000","154","Westbrook","1311","1229","82","19086","10","6","4","6186","90057","24123","1614","22481","28"
"2022-06-17T00:00:00.000","155","West Hartford","11676","10339","1337","18544","273","206","67","58771","93339","292920","14276","278347","297"
