"id","region","pin","county","cont_no","sh","descript","bin","length","fa_code","fa_proj","est_total","bid_price","executed","asbuiltsdone","numbersheets","dot_quad_no","prop_only","e_spec_date","has_as_let","is_permit","route","loc_municipality","url"
"4667127","1","1051.03","ALBANY","C69-18","C69-18","DEMOLITION,;RT. I-787;",,"0.47",,"I-787-3(122)","0.095","60881.75","1969-09-26T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C69-18"
"4668044","1","1051.04","ALBANY","C69-20","C69-20","DEMOLITION,;RT. I-787;",,"0.37",,"I-787-3(122)","0.071","46441.00","1969-10-01T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C69-20"
"4668043","1","1051.05","ALBANY","C69-23","C69-23","DEMOLITION,;RT. I-787;",,"0.75",,"I-787-3(122)","0.064","40364.92","1969-11-12T00:00:00.000","No",,"189A","Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C69-23"
"4668042","2","2008.02","ONEIDA","C69-24","C65-18, C69-24","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,,,,"0.020","12802.50","1969-10-20T00:00:00.000","No",,,"Yes",,"No","No","921C, I787","C-Utica, T-Colonie, V-Menands","https://rpol.dot.ny.gov/?id=C69-24"
"4668866","2","2067.01","HERKIMER","C69-25","C69-25","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"0.14",,,"0.150","85541.25","1969-11-26T00:00:00.000","Yes","5","142D","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C69-25"
"4668865","1","1027.02","ALBANY, RENSSELAER","C69-27","C69-27","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION;",,,,,"0.117","85830.00","1969-12-12T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C69-27"
"4668864","4","4033.20","MONROE","C70-01","C70-02, C70-01, GNE 70-2, C52-12","ROCHESTER INNER LOOP,;BRIDGE CONSTRUCTION; RT. I-490, 940T","1063870,1064009","0.64",,"U-1089(19), U-627(20)","5.463","5248297.50","1970-03-31T00:00:00.000","Yes","260","40B","No",,"No","No","909C, 930P, 940T, 942G, I86, NY17, NY27, NY440","C-Rochester, C-Staten Island, T-Brookhaven, T-Cuba, T-De Witt, T-Friendship, T-Islip, T-Southampton, V-Cuba","https://rpol.dot.ny.gov/?id=C70-01"
"4667783","5","5443.00","ERIE","C70-03","C70-03, C53-14, C54-09","FUHRMANN BLVD. VIADUCT,;REHAB. NORTH APPROACH & RAMPS A & C; RT. 5","100157B","0.36",,,"0.340","322000.00","1970-03-24T00:00:00.000","Yes","22","11A","No",,"No","No","947A, NY17, NY27, NY5, US6","C-Buffalo, T-Blooming Grove, T-Carlton, T-Chester, T-Kendall, T-Southampton, V-Chester","https://rpol.dot.ny.gov/?id=C70-03"
"4667782","1","1053.00","ALBANY, RENSSELAER","C70-04","C70-04","C.C.P. CONSTRUCTION,;RT. I-787;","109294A,1092970,109297A,109298A,109298B,109298C,1092991,1092992,109299A,109299B,1093010,7093000","1.53",,"I-787-3(135), U-118(10)","42.110","40764556.50","1970-03-09T00:00:00.000","Yes","1031","208B","No",,"No","No","914B, I787, I86, I890, NY17, NY54","C-Albany, T-Bath, T-Rotterdam, V-Bath","https://rpol.dot.ny.gov/?id=C70-04"
"4667781","2","2067.02","HERKIMER","C70-05","C70-05","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"0.98",,,"0.132","73445.00","1970-03-18T00:00:00.000","Yes","11","142D","No",,"No","No","I86, I890, NY17, NY5S, NY890","T-Cuba, T-Glenville, T-Hinsdale, T-Rotterdam, V-Cuba","https://rpol.dot.ny.gov/?id=C70-05"
"4667780","5","5127.20","ERIE","C70-06","C70-06","LANDSCAPING,;CHURCH ST. ARTERIAL;",,"0.50",,"U-750(31)","0.285","261725.00","1970-04-13T00:00:00.000","Yes","30","11A, 11B","No",,"No","No","NY17, NY34","T-Barton, T-Nichols, V-Waverly","https://rpol.dot.ny.gov/?id=C70-06"
"4667779","2","2125.00","FULTON","C70-09","5096, C53-10, C52-01, C56-19, C70-09","RT. 148 BYPASS, COMRIE AVE.,;A.C. RECON.; RT. 30A",,"3.37",,,"0.501","464345.00","1970-04-27T00:00:00.000","Yes","33","172D, 173A, 173B","No",,"No","No","901C, 920C, 920D, 987C, I87, I95, NY23, NY29, NY30A, NY590, NY67, NY878, US9","C-Bronx, C-Gloversville, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, T-Livingston, T-Mohawk, V-Fonda, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=C70-09"
"4675712","4",,"ONTARIO","RC 0003","0191","A.C. RESURFACING;",,,,,,,"1909-07-16T00:00:00.000","Yes","1",,"No",,"No","No","US20A","T-Richmond","https://rpol.dot.ny.gov/?id=RC-0003"
"4667777","5","5019.03","NIAGARA","C70-12","C70-12, C55-13, C56-12","RIVER ROAD ARTERIAL,;A.C. RECON.; RT. 265, 384",,"3.01",,,"0.167","166734.50","1970-06-05T00:00:00.000","Yes","10","11C","No",,"No","No","I81, I86, NY17, NY265, NY384","C-North Tonawanda, T-Hinsdale, T-Lafayette, T-Olean, T-Onondaga, T-Tully","https://rpol.dot.ny.gov/?id=C70-12"
"4667776","5","5024.02","ERIE","C70-13","C70-13","YOUNG ST. ARTERIAL,;PEDESTRIAN BRIDGE CONSTRUCTION;","1063080",,,"U-1161(4)","0.241","224535.00","1970-08-03T00:00:00.000","Yes","20","10D","No",,"No","No","I390, I86, NY17","T-Avoca, T-Bath, V-Bath","https://rpol.dot.ny.gov/?id=C70-13"
"4667775","8","8031.03","WESTCHESTER","C70-14","C70-14","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,"1.37",,,"0.314","242970.00","1970-07-22T00:00:00.000","Yes","18","215A, 215B","No",,"No","No","962A, I86, NY17","T-Almond, T-Hornellsville, V-Almond","https://rpol.dot.ny.gov/?id=C70-14"
"4667774","1","1027.03","ALBANY, RENSSELAER","C70-15","C70-15","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION; RT. I-787",,,,,"0.189","142375.00","1970-08-14T00:00:00.000","No",,,"Yes",,"No","No","I86, NY17","T-Amity, T-Angelica, T-West Almond, V-Angelica","https://rpol.dot.ny.gov/?id=C70-15"
"4667773","2","2019.02","MONTGOMERY","C70-16","C70-16","EAST-WEST ARTERIAL,;DEMOLITION; RT. 5, 8, 12",,,,,"0.056","34970.00","1970-10-26T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-16"
"4667677","2","2067.04","HERKIMER","C70-17","C70-17","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,"1.00",,,"0.124","49410.00","1970-08-31T00:00:00.000","Yes","11","142D","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-17"
"4667676","5","5303.00","ERIE","C70-18","C70-18","ELM-OAK ARTERIAL,;DEMOLITION;",,,,"U-715(6)","0.168","112600.00","1970-08-27T00:00:00.000","Yes","13","11B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-18"
"4667675","9","9016.01","CHENANGO","C70-19","C54-13, C70-19","NORTH BROAD ST.,;A.C. RECON.; RT. 12",,"0.73",,,"0.127","74512.50","1970-08-17T00:00:00.000","Yes","4","105D","No",,"No","No","NY12, US219","C-Norwich, T-Ashford, T-Concord, V-Springville","https://rpol.dot.ny.gov/?id=C70-19"
"4667674","9","9357.22","OTSEGO","C70-20","C70-20","GRAND ST. ARTERIAL,;DEMOLITION;",,"0.14",,,"0.049","19800.00","1970-09-23T00:00:00.000","Yes","8","131B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-20"
"4668009","5","5147.21","NIAGARA","C70-21","C70-21","LASALLE ARTERIAL,;DEMOLITION;",,,,"U-536(8)","0.070","58360.00","1970-09-23T00:00:00.000","Yes","23","5D, 10C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-21"
"4667402","2","2068.01","ONEIDA","C70-23","C70-23","UTICA NORTH GENESEE ST. ARTERIAL;",,"0.05",,,"0.068","38774.00","1970-10-20T00:00:00.000","Yes","9","128C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-23"
"4667401","2","2068.03","ONEIDA","C70-24","C70-24","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"0.06",,,"0.121","72232.00","1970-10-20T00:00:00.000","Yes","9","128C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-24"
"4667400","2","2068.04","ONEDIA","C70-25","C70-25","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"0.09",,,"0.083","59855.00","1970-10-30T00:00:00.000","Yes","7","128C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-25"
"4667399","3","3076.00","CAYUGA","C70-26","0592, C70-26","AUBURN GRANT AVE. ARTERIAL,;A.C. RECON.; RT. 5",,"1.59",,,"1.650","1561544.00","1970-11-02T00:00:00.000","Yes","100","64B","No",,"No","No","NY5","C-Auburn, T-Brutus, T-Sennett","https://rpol.dot.ny.gov/?id=C70-26"
"4668642","2","2068.02","ONEIDA","C70-27","C70-27","UTICA NORTH GENESEE ST. ARTERIAL,;DEMOLITION;",,"0.06",,,"0.152","90995.00","1970-10-19T00:00:00.000","Yes","7","128C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-27"
"4668641","8","8536.00","WESTCHESTER","C70-30","C68-06, C70-30","CENTRAL PARK AVE. ARTERIAL,;STORM SEWER DRAINAGE;",,"0.60",,,"0.870","794849.00","1970-12-02T00:00:00.000","Yes","58","215B","No",,"No","No","NY100","C-Yonkers","https://rpol.dot.ny.gov/?id=C70-30"
"4668640","2","2335.05","ONEIDA","C70-32","C70-32","UTICA EAST-WEST ARTERIAL,;BRIDGE REMOVAL;",,"0.67",,,"0.260","191831.50","1970-12-31T00:00:00.000","Yes","29","115D","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C70-32"
"4668639","7","7293.00","JEFFERSON","C71-03","C52-04, C52-05, C71-03","BRIDGE REHAB. OVER RAILROAD,;ARSENAL ST.; RT. 3",,"0.26",,,"0.570","438990.00","1971-05-03T00:00:00.000","Yes","40","89A","No",,"No","No","I690, NY3, NY37C, NY5, NY695","C-Watertown, T-Bombay, T-Brasher, T-Geddes, T-Hanover, V-Silver Creek","https://rpol.dot.ny.gov/?id=C71-03"
"4669241","9","9357.24","OTSEGO","C71-04","C71-04","GRAND ST. ARTERIAL,;DEMOLITION;",,,,,"0.090","57350.00","1971-02-09T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C71-04"
"4669240","9","9357.19","OTSEGO","C71-05","8233, 5455, 0316, 0162, C71-06, C71-05, 71--06","C.C.P. CONSTRUCTION,;RT. I-88;","1095220,10952391095241,1095242,1095250,1095269,1095279,1095289,1095290","4.36",,"I-IG-88-1(4), U-388(2), U-469","17.000","13584555.58","1971-06-03T00:00:00.000","Yes","487","131B","No",,"No","No","991F, 992D, I88, NY23, NY28, NY7","C-Oneonta, T-Davenport, T-Franklin, T-Meredith, T-Oneonta","https://rpol.dot.ny.gov/?id=C71-05"
"4659350","4","4110.00","ONTARIO","C71-11","C71-11, 1278","A.C. RECON.,;EAST GIBSON ST. ARTERIAL; RT. 21","1092360","0.93",,"SU-662(4)","1.200","921298.00","1971-08-04T00:00:00.000","Yes","94","46B","No",,"No","No","NY21, NY488","C-Canandaigua, T-Canandaigua, T-Hopewell, T-Phelps","https://rpol.dot.ny.gov/?id=C71-11"
"4669239","3","3466.00","ONONDAGA","C71-12","C71-12, C65-28","LANDSCAPING & PARKING LOT,;RT. I-81 INTERCHANGE; RT. I-690",,"0.71",,"I-81-2(114)","1.400","1293992.95","1971-06-17T00:00:00.000","Yes","86","82C","No",,"No","No","I690, I81, NY12","C-Syracuse, T-Morristown","https://rpol.dot.ny.gov/?id=C71-12"
"4668278","1","1027.04","RENSSELAER","C71-14","C71-14, C71-15","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION; RT. I-787",,,,"U-1105(8)","0.100","70801.00","1971-10-19T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C71-14"
"4668277","3","3111.07","CAYUGA","C71-16","C71-16","AUBURN EAST-WEST ARTERIAL,;DEMOLITION; RT. 5, 20",,,,"U-331(9)","0.200","118600.00","1971-11-03T00:00:00.000","Yes","13","64B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C71-16"
"4668276","2","2067.05","HERKIMER","C71-17","C71-17","LITTLE FALLS EAST-WEST ARTERIAL,;DEMOLITION; RT. 5",,,,"U-352(17)","0.150","79112.50","1971-10-08T00:00:00.000","Yes","19","142C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C71-17"
"4668275","8","8031.04","WESTCHESTER","C71-20","C71-21, C71-20","CROSS WESTCHESTER ARTERIAL,;DEMOLITION;",,"2.11",,"U-1124(7)","0.150","77535.00","1971-10-20T00:00:00.000","Yes","15","215A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C71-20"
"4657909","8","8479.02","COLUMBIA","D250402","1933","A.C.; PAVEMENT MARKINGS",,,,,,"251960.00","1983-03-11T00:00:00.000","No",,,"Yes",,"No","No","NY295","T-Chatham, V-Chatham","https://rpol.dot.ny.gov/?id=D250402"
"4669091","2","2068.00","ONEIDA","C71-22","C71-22","A.C. RECON.,;NORTH GENESEE ST. ARTERIAL; RT. 921N, 921C","1090509,109050A,1090510","1.16",,"U-707(6)","10.500","10106133.30","1971-09-24T00:00:00.000","Yes","518","128C","No",,"No","No","921C, 921P","C-Utica","https://rpol.dot.ny.gov/?id=C71-22"
"4666656","8","8039.21","ULSTER","C74-13","C74-13","NORTH-SOUTH ARTERIAL,;C.C.P. RECON.,;RT. 9W, 983A;",,"0.33",,,,"711877.50","1975-01-03T00:00:00.000","Yes","47","211A","No",,"No","No","US9W","C-Kingston","https://rpol.dot.ny.gov/?id=C74-13"
"4662260","2","2088.00","ONEIDA","C72-03","1943, C72-03, C72-04","A.C. RECON.,;BURRSTONE RD. ARTERIAL; RT. 921B","1002269,1054309,1090530,1090540","1.45",,"F-618(8), F-752(15)","9.362","8511050.05","1973-01-31T00:00:00.000","Yes","448","115D","No",,"No","No","921B, I684, I90","C-Utica, T-Bedford, T-Lewisboro, T-New Hartford, T-North Salem, T-Schodack, V-New York Mills","https://rpol.dot.ny.gov/?id=C72-03"
"4669090","2","2088.02","ONEIDA","C72-05","C72-05","BURRSTONE RD. ARTERIAL,;DEMOLITION;",,,,"U-618(5)","0.039","18735.00","1972-08-29T00:00:00.000","No",,,"Yes",,"No","No","991L, I88","T-Afton, T-Colesville","https://rpol.dot.ny.gov/?id=C72-05"
"4669089","5","5303.01","ERIE","C72-06","C72-06","ELM-OAK ARTERIAL,;DEMOLITION;",,,,,"0.080","46670.00","1972-09-13T00:00:00.000","Yes","7","11B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C72-06"
"4666765","2","2361.03","ONEIDA","C72-07","C56-05, C56-06, C60-25, C72-07","A.C. RESURFACING & MEDIAN BARRIER; RT. 12",,"1.53",,"I-790-4(2), T-4002(17)","0.165","148937.40","1972-09-20T00:00:00.000","Yes","9","128C","No",,"No","No","I495, I790, NY12, NY3, NY5, NY5S, NY8","C-Queens, C-Utica, T-Granby","https://rpol.dot.ny.gov/?id=C72-07"
"4669088","8","8031.00","WESTCHESTER","C72-08","C72-08","NEPPERHAN AVE. ARTERIAL,;A.C. RECON.; RT. 983B, 983C","1095460,1095470","0.85",,"M-7011(1)","8.268","7517187.80","1973-02-08T00:00:00.000","Yes","382","215A","No",,"No","No","983B, 983C","C-Yonkers","https://rpol.dot.ny.gov/?id=C72-08"
"4669087","5","5083.03","ERIE","C73-01","C73-01","ELM-OAK ARTERIAL,;DEMOLITION;",,,,,"0.081","73900.00","1973-02-06T00:00:00.000","No",,,"Yes",,"No","No","NY104, NY440","C-Staten Island, T-Webster","https://rpol.dot.ny.gov/?id=C73-01"
"4669086","1","1528.19","ALBANY","C73-02","C66-17, C73-02","MISC.,;RT. I-90;",,"0.12",,"I-90-5(61)","0.145","134384.00","1973-07-31T00:00:00.000","Yes","24","208B, 226A","No",,"No","No","I684, I90","C-Albany, C-Rensselaer, T-Bedford, T-Schodack","https://rpol.dot.ny.gov/?id=C73-02"
"4669085","2","2067.00","HERKIMER","C73-03","C73-03","A.C. RECON.,;LITTLE FALLS EAST-WEST ARTERIAL; RT. 5",,"1.08",,"F-DP-352(18)","3.892","3538090.75","1973-04-06T00:00:00.000","Yes","174","142D","No",,"No","No","961J, I390, I86, NY167, NY17, NY5","C-Little Falls, T-Avoca, T-Ellery, T-North Harmony, V-Avoca","https://rpol.dot.ny.gov/?id=C73-03"
"4669084","5","5051.02","NIAGARA","C73-04","C73-04","A.C. RECON.,;RAINBOW BLVD. ARTERIAL; RT. 384",,"0.63",,"U-500(22)","2.187","1988355.00","1973-04-24T00:00:00.000","Yes","127","5D","No",,"No","No","954V, I88","C-Niagara Falls, T-Afton, T-Bainbridge","https://rpol.dot.ny.gov/?id=C73-04"
"4656564","3","3076.01","CAYUGA","C73-05","0590, 73--05, C73-05","A.C. CONSTRUCTION; RT. 5","1069180,1069190,1207160","1.17",,"F-331(14), F-1155(6)","2.746","2505555.00","1973-05-14T00:00:00.000","Yes","130","64B","No",,"No","No","NY326, NY5, US20","C-Auburn, T-Aurelius, T-Montezuma","https://rpol.dot.ny.gov/?id=C73-05"
"4669083","1","1040.38","ALBANY","C73-06","C73-06","LARK-DOVE ARTERIAL,;DEMOLITION; RT. 9, I-90",,,,,"0.003","2825.00","1973-05-04T00:00:00.000","No",,,"Yes",,"No","No","I88","T-Sidney","https://rpol.dot.ny.gov/?id=C73-06"
"4669082","1","1027.00","RENSSELAER","C73-07","C73-07","TROY NORTH-SOUTH ARTERIAL,;DEMOLITION;",,,,,,"2200.00","1973-07-11T00:00:00.000","No",,,"Yes",,"No","No","954J, I86, I88, NY17, NY430","T-Bainbridge, T-Ellery, T-Ellicott, T-Sidney, V-Bemus Point, V-Sidney","https://rpol.dot.ny.gov/?id=C73-07"
"4669081","2","M204.00","ONEIDA","C73-08","C73-08, C58-07","BRIDGE OVER RAILROAD,;BRIDGE PAINTING;",,,,,,"14234.60","1973-10-11T00:00:00.000","Yes","2","115A","No",,"No","No","991J, I88, NY26, NY46, NY49, NY69","C-Rome - inner district, T-Otego, T-Sidney, V-Otego","https://rpol.dot.ny.gov/?id=C73-08"
"4669080","3","3076.02","CAYUGA","C73-09","C73-09","AUBURN,;COLUMBUS ST. TO GRANT AVE.,;DEMOLITION; RT. 5",,,,"F-331(11)",,"100467.00","1973-11-14T00:00:00.000","Yes","11","64B","No",,"No","No","I390","T-Avoca, V-Avoca","https://rpol.dot.ny.gov/?id=C73-09"
"4669079","5","5083.01","ERIE","C73-10","C73-10","ELM-OAK ARTERIAL,;DEMOLITION;",,,,,,"16800.00","1973-11-30T00:00:00.000","No",,,"Yes",,"No","No","NY318","T-Junius, T-Phelps, T-Tyre","https://rpol.dot.ny.gov/?id=C73-10"
"4669077","8","8031.02","WESTCHESTER","C73-11","C73-11","CROSS WESTCHESTER ARTERIAL,;A.C. RECON.; RT. 983C",,"0.49",,"M-7382(2)",,"2648425.00","1973-11-27T00:00:00.000","Yes","111","215A","No",,"No","No","983C, 991H, I88, NY104","C-Rochester, C-Yonkers, T-Sidney, V-Unadilla","https://rpol.dot.ny.gov/?id=C73-11"
"4669078","1","1054.00","ALBANY, RENSSELAER","C73-12","C73-12","TROY EAST-WEST ARTERIAL,;DEMOLITION,; LET BY REGION;",,,,,,"3850.00","1974-01-28T00:00:00.000","No",,,"Yes",,"No","No","991H","T-Sidney, V-Unadilla","https://rpol.dot.ny.gov/?id=C73-12"
"4667791","8","8076.02","WESTCHESTER","C73-13","C73-13","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,,,"QU-1170(3)",,"34483.50","1974-01-07T00:00:00.000","No",,"131A, 131B","Yes",,"No","No","I88","C-Oneonta, T-Oneonta, T-Otego","https://rpol.dot.ny.gov/?id=C73-13"
"4667790","8","8141.01","DUTCHESS","C73-14","C73-14","EAST-WEST ARTERIAL,;DEMOLITION;",,,,"U-521(6)",,"105171.00","1974-01-30T00:00:00.000","Yes","13","212A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C73-14"
"4667787","3","3076.02","CAYUGA","C74-02","0590, C74-02, C74-03, C74-04, C74-05","A.C. RECON.,;CITY OF AUBURN; RT. 5, 20","1068921,1068922","2.90",,"U-331(17), U-114(9), U-642(4)",,"8634938.95","1974-03-12T00:00:00.000","Yes","432","64B","No",,"No","No","987E, I390, NY34, NY38, NY5, NY8, US20","C-Auburn, T-Aurelius, T-Cohocton, T-Deerfield, T-Highlands, T-Montezuma, T-Wayland","https://rpol.dot.ny.gov/?id=C74-02"
"4667171","5","5029.01","NIAGARA","C74-06","C74-06","ERIE HIGHLAND ARTERIAL,;A.C. RECON.; RT. 952B",,"0.34",,"U-461(18)",,"903891.60","1974-08-12T00:00:00.000","Yes","58","5D","No",,"No","No","NY384","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C74-06"
"4667170","8","8038.00","WESTCHESTER","C74-07","C74-07","WHITE PLAINS ARTERIAL FEEDER,;DEMOLITION,;RT. 119;",,,,,,"19835.00","1974-07-18T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C74-07"
"4667169","1","1027.00","RENSSELAER","C74-08","C74-08","TROY NORTH-SOUTH ARTERIAL,;SITE PREPARATION;",,,,,,"48868.35","1974-08-20T00:00:00.000","Yes","6","226A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C74-08"
"4666659","2","2019.08","MONTGOMERY","C74-09","C74-09","NORTH-SOUTH & EAST-WEST ARTERIALS,;DEMOLITION;",,,,"F-349(23)",,"37610.00","1974-10-24T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C74-09"
"4666658","8","8523.00","WESTCHESTER","C74-10","C74-10","NEPPERHAN AVE. ARTERIAL,;C.C.P. RECON.; RT. 9A","7700500","0.54",,"U-1170(7)",,"4114804.00","1974-11-12T00:00:00.000","Yes","87","215B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C74-10"
"4668542","5","5750.53","ERIE","C75-29","C54-09, C75-33, C75-32, C75-29","CHURCH ST. ARTERIAL RECON.;",,"0.76",,"FF-0750(37)",,"1393778.70","1975-09-03T00:00:00.000","Yes","158","11A","No",,"No","No","950E, 952G, NY17, NY5, US6","C-Buffalo, T-Blooming Grove, T-Chester, V-Chester","https://rpol.dot.ny.gov/?id=C75-29"
"4666657","3","3750.30","ONONDAGA","C74-11","C66-09, 0429, 68--04, C74-11","THOMPSON RD. ARTERIAL,;A.C. RECON.;",,"1.18",,"M-4000(33)",,"748323.00","1974-12-06T00:00:00.000","Yes","74","82D","No",,"No","No","930P, I690, I86, NY17, NY25B, NY5, NY635","C-Syracuse, T-De Witt, T-Fremont, T-Hornellsville, T-Howard, V-East Syracuse, V-Old Westbury","https://rpol.dot.ny.gov/?id=C74-11"
"4666221","11","M004.00","BRONX","CBE 72-1","CBE, BRP","BRIDGE PAINTING,;RT. I-95;",,,,,"0.130","89729.00","1972-10-06T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=CBE-72-1"
"4666655","1","1054.00","RENSSELAER","C74-15","C74-15","MAPLEWOOD TO HOOSICK ST. ARTERIAL,;DEMOLITION;",,,,,,"19000.00","1974-12-23T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C74-15"
"4666654","2","2034.38","ONEIDA","C75-01","C62-12, C75-01","NORTHSIDE ARTERIAL,;A.C. RECON.;",,"0.24",,"U-518(11)",,"113614.50","1975-03-31T00:00:00.000","Yes","9","128C","No",,"No","No","921C, I790, I81, NY49, NY5","C-Utica, T-Cortlandville, T-Homer, V-Homer","https://rpol.dot.ny.gov/?id=C75-01"
"4666653","8","8031.05","WESTCHESTER","C75-02","C75-02, C75-03","NEPPERHAN AVE. ARTERIAL,;DEMOLITION;",,,,"M-7011(2)",,"103980.25","1975-02-26T00:00:00.000","No",,,"Yes",,"No","No","NY19, NY417","V-Wellsville","https://rpol.dot.ny.gov/?id=C75-02"
"4668667","5","5029.00","NIAGARA","C75-04","C75-04, C75-05","RAINBOW BLVD. ARTERIAL,;A.C. RECON.; RT. 384",,"0.62",,"U-500(23)",,"1778930.70","1975-05-08T00:00:00.000","Yes","87","5D","No",,"No","No","952B, 954V, NY384","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C75-04"
"4668666","6","6096.00","STEUBEN","C75-06","C75-06","NORTH-SOUTH ARTERIAL,;DEMOLITION;",,,,"U-705(5)",,"53242.50","1975-05-01T00:00:00.000","Yes","8","43C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C75-06"
"4668665","9","9304.00","BROOME","C75-07","C48-07, C75-07","COURT ST.,;RETAINING WALL REPAIRS;",,"0.41",,,,"477964.50","1975-04-16T00:00:00.000","Yes","16","96D","No",,"No","No","US11","C-Binghamton","https://rpol.dot.ny.gov/?id=C75-07"
"4668664","2","2019.08","MONTGOMERY","C75-08","C75-08","NORTH-SOUTH ARTERIAL,;DEMOLITION;",,,,"F-349(23)",,"50519.35","1975-05-12T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C75-08"
"4670348","5","5029.00","NIAGARA","C75-09","C75-09","MAIN ST. ARTERIAL,;A.C. RECON.; RT. 104",,"0.43",,"U-461(20)",,"588076.34","1975-02-26T00:00:00.000","Yes","67","5D","No",,"No","No","NY104","C-Niagara Falls","https://rpol.dot.ny.gov/?id=C75-09"
"4666490","5","5083.01","ERIE","C75-10","C75-10","ELM-OAK ARTERIAL,;DEMOLITION;",,,,,,"26190.00","1975-02-26T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C75-10"
"4666489","9","9500.35","BROOME","C75-11","C63-24, C75-11","BINGHAMTON STATE HOSPITAL RD.,;DRAINAGE;",,"0.10",,,,"46020.00","1975-02-26T00:00:00.000","Yes","6","96C, 96D","No",,"No","No","I81","C-Binghamton, T-Kirkwood","https://rpol.dot.ny.gov/?id=C75-11"
"4666488","4","4088.00","MONROE","C75-13","C58-02, C60-06, C75-13","EASTERN EXPRESSWAY,;SAFETY IMPROVEMENTS;","1048780,1048790,1048800","2.79",,"I-UI-490-2(102), U-4003(31)",,"3218781.12","1975-06-25T00:00:00.000","Yes","115","40B","No",,"No","No","I295, I490, I495, I695, I95, US209","C-Bronx, C-Queens, C-Rochester, T-Ulster, V-Old Westbury","https://rpol.dot.ny.gov/?id=C75-13"
"4666487","5","5470.02","ERIE","C75-14","C75-14, C63-02","KENSINGTON EXPRESSWAY,;A.C. RECON. & BRIDGE REHAB.,;RTS. 33, 198;",,"0.53",,"U-1087(7)",,"1495538.59","1975-05-12T00:00:00.000","Yes","155","11B","No",,"No","No","908G, I290, NY167, NY198, NY33","C-Buffalo, T-Little Falls, T-Smithtown, T-Tonawanda","https://rpol.dot.ny.gov/?id=C75-14"
"4666486","1","1295.01","ALBANY","C75-15","C75-15","MID-CROSSTOWN ARTERIAL,;DEMOLITION;",,,,,,"13483.80","1975-05-23T00:00:00.000","No",,,"Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=C75-15"
