"retailer","name","street","city","state","zip","quick_draw","latitude","longitude","georeference"
"112729","GRAND UNION OF SARANAC LAKE","156 CHURCH ST","SARANAC LAKE","NY","12983","Y","44.328772","-74.130596","POINT (-74.130596 44.328772)"
"112728","B&N WINES AND LIQUORS INC","406 E TREMONT AVE","BRONX","NY","10457",,"40.847397","-73.900691","POINT (-73.900691 40.847397)"
"112726","ITALY CONVENIENCE AND MORE INC","139 MULBERRY ST","NEW YORK","NY","10013",,"40.718768","-73.997847","POINT (-73.997847 40.718768)"
"112725","TJ DELI & GRILL CORP","1920 RICHMOND TER","STATEN ISLAND","NY","10302",,"40.637606","-74.128879","POINT (-74.128879 40.637606)"
"112724","PAPIN MINI MARKET CORP.","259 PATCHEN AVE","BROOKLYN","NY","11233",,"40.682460","-73.925668","POINT (-73.925668 40.68246)"
"112723","FRESH DELI MARKET INC","710 GEORGIA AVE","BROOKLYN","NY","11207",,"40.659349","-73.893515","POINT (-73.893515 40.659349)"
"112722","A J PETROLEUM INC","1880 FRONT ST","EAST MEADOW","NY","11554",,"40.719409","-73.564042","POINT (-73.564042 40.719409)"
"112721","QUICK STOP DELI AND CONVENIENC","266 CENTRAL AVE","WHITE PLAINS","NY","10606",,"41.035646","-73.782224","POINT (-73.782224 41.035646)"
"112719","J & M CORONA DELI","91-14 CORONA AVE","ELMHURST","NY","11373",,"40.742237","-73.873008","POINT (-73.873008 40.742237)"
"112718","MASTIC BEACH DELI CORP.","65 MASTIC BEACH ROAD","MASTIC BEACH","NY","11951",,"40.771450","-72.842191","POINT (-72.842191 40.77145)"
"112717","CARLE PLACE GOURMET & PRODUCE","514 WESTBURY AVE","CARLE PLACE","NY","11514",,"40.750961","-73.605214","POINT (-73.605214 40.750961)"
"112716","GOOD LUCK GROCERY STORE","1102 AVE U","BROOKLYN","NY","11223",,"40.598150","-73.960928","POINT (-73.960928 40.59815)"
"112715","NEWS CORNER","854 3RD ST","NEW YORK","NY","10022",,"40.757263","-73.969500","POINT (-73.9695 40.757263)"
"112713","GRAND UNION OF CORTLAND","3932 ST. ROUTE 281","CORTLAND","NY","13045","Y","42.601181","-76.180484","POINT (-76.180484 42.601181)"
"112712","GRAND UNION OF COOPERSTOWN","5 COMMONS DR. ROUTE 28","COOPERSTOWN","NY","13326","Y","42.700630","-74.924321","POINT (-74.924321 42.70063)"
"112711","METROPHARM INC","123 WALKER ST","NEW YORK","NY","10013",,"40.717384","-73.999937","POINT (-73.999937 40.717384)"
"112710","RATTAN PETROLEUM 2 INC","677 KENT AVE","BROOKLYN","NY","11249",,"40.700831","-73.962490","POINT (-73.96249 40.700831)"
"112709","7-ELEVEN #20480C","362 VETERANS MEMORIAL HWY","COMMACK","NY","11725",,"40.832095","-73.259651","POINT (-73.259651 40.832095)"
"112708","PARKWAY EXPRESS CANTON","5994 US HWY 11","CANTON","NY","13617","Y","44.599719","-75.140182","POINT (-75.140182 44.599719)"
"112706","BP 205 INC","205 LOWELL AVE","CENTRAL ISLIP","NY","11722",,"40.791921","-73.191932","POINT (-73.191932 40.791921)"
"112704","PLAYERS CAFE","241 BLEECKER ST","NEW YORK","NY","10014",,"40.730822","-74.002479","POINT (-74.002479 40.730822)"
"112702","LOVE'S TRAVEL STOP #833","6201 SHORTMAN RD","RIPLEY","NY","14775","Y","42.270007","-79.751004","POINT (-79.751004 42.270007)"
"112700","161 LI AVE FOOD STORE CORP","161-6 & 161-7 LONG ISLAND AVE","HOLTSVILLE","NY","11742",,"40.814802","-73.042587","POINT (-73.042587 40.814802)"
"112699","QUICK STOP & GO DELI CORP","300 302 NEW MAIN ST","YONKERS","NY","10701",,"40.927709","-73.895337","POINT (-73.895337 40.927709)"
"112698","101 LUCKY DELI INC.","97-19 101 AVE","OZONE PARK","NY","11416",,"40.685201","-73.843632","POINT (-73.843632 40.685201)"
"112697","NEW YARA WINES & LIQUOR","122-126 EAST 157TH ST","BRONX","NY","10451",,"40.825203","-73.926102","POINT (-73.926102 40.825203)"
"112696","AFZAL HOSSAIN","675 3RD AVENUE","NEW YORK","NY","10017",,"40.751016","-73.973869","POINT (-73.973869 40.751016)"
"112695","ARDEN CANDY CORP","1547 ARTHUR KILL RD STE 6","STATEN ISLAND","NY","10312",,"40.563099","-74.191742","POINT (-74.191742 40.563099)"
"112694","GOURMET DELI NYC INC","25 SAINT NICHOLAS TER","NEW YORK","NY","10027",,"40.813235","-73.951898","POINT (-73.951898 40.813235)"
"112693","GRAND UNION OF NORWICH","54 E. MAIN ST.","NORWICH","NY","13815","Y","42.531471","-75.520545","POINT (-75.520545 42.531471)"
"112692","GRAND UNION OF OWEGO","1145 RT. 17-C","OWEGO","NY","13827","Y","42.101840","-76.252821","POINT (-76.252821 42.10184)"
"112691","CLARKS FOOD MART LLC","33 NORTH ST","DRYDEN","NY","13053",,"42.494697","-76.298827","POINT (-76.298827 42.494697)"
"112690","BUSY BEE STORES CORP #101","17 MERRICK RD","BALDWIN","NY","11510",,"40.650941","-73.611360","POINT (-73.61136 40.650941)"
"112689","GTB FUEL 4 CORPORATION","6371 STATE ROUTE 167","DOLGEVILLE","NY","13329","Y","43.094365","-74.785776","POINT (-74.785776 43.094365)"
"112688","THE MILLS COUNTRY STORE","5270 COUNTY ROUTE 14","CHASE MILLS","NY","13621",,"44.848948","-75.080361","POINT (-75.080361 44.848948)"
"112687","FARMACIA POPULAR INC","8111 NORTHERN BLVD","JACKSON HEIGHTS","NY","11372",,"40.755785","-73.885866","POINT (-73.885866 40.755785)"
"112686","THE MORLEY STORE","7249 COUNTY ROUTE 27","CANTON","NY","13617",,"44.666032","-75.199286","POINT (-75.199286 44.666032)"
"112685","CORNER SIDE NEWS","93 W CAMPBELL RD","SCHENECTADY","NY","12306",,"42.808854","-73.987859","POINT (-73.987859 42.808854)"
"112684","AMERICANS BEST DEAL ABD TRADIN","4507 48TH AVE","WOODSIDE","NY","11377","Y","40.739528","-73.919929","POINT (-73.919929 40.739528)"
"112683","KARAM SERVICE STATION INC","600 PELHAM PKWY S","BRONX","NY","10462",,"40.856398","-73.868794","POINT (-73.868794 40.856398)"
"112682","THE PROMISE FOOD CORP","4201 FARRAGUT RD","BROOKLYN","NY","11203",,"40.637601","-73.936865","POINT (-73.936865 40.637601)"
"112681","M K FOOD MART INC","1065 UPPER FRONT ST","BINGHAMTON","NY","13905",,"42.146194","-75.902516","POINT (-75.902516 42.146194)"
"112680","KING GOURMET AVE N DELI INC","5803 AVENUE N","BROOKLYN","NY","11234",,"40.619684","-73.919011","POINT (-73.919011 40.619684)"
"112679","GTB FUEL 6 CORPORATION","32 MOHAWK AVE","SCHENECTADY","NY","12302",,"42.825001","-73.960399","POINT (-73.960399 42.825001)"
"112678","MIKE DELI & CONVENIENCE INC","418 E 14TH ST","NEW YORK","NY","10009",,"40.730713","-73.981774","POINT (-73.981774 40.730713)"
"112677","A ROD GROCERY","457 MYRTLE AVE","BROOKLYN","NY","11205",,"40.693476","-73.967252","POINT (-73.967252 40.693476)"
"112676","LUCKY MOON CONVIENCE INC","872 JAY ST","ROCHESTER","NY","14611",,"43.159607","-77.644259","POINT (-77.644259 43.159607)"
"112675","COCO FARMS OF SOUTH SALEM INC","380 SMITH RIDGE RD","SOUTH SALEM","NY","10590",,"41.214969","-73.517170","POINT (-73.51717 41.214969)"
"112674","POTTERSVILLE MINI MART","38 VALLEY FARM RD","POTTERSVILLE","NY","12860","Y","43.712540","-73.810078","POINT (-73.810078 43.71254)"
"112673","ATTIYA PETROLEUM INC.","558 HOOSICK ST","TROY","NY","12180",,"42.739604","-73.657547","POINT (-73.657547 42.739604)"
"112672","GTB FUEL 5 CORPORATION","185 BROADWAY","WHITEHALL","NY","12887",,"43.548110","-73.405249","POINT (-73.405249 43.54811)"
"112671","GEORGE HENRY'S","3735 MAIN ST","WARRENSBURG","NY","12885","Y","43.490843","-73.767088","POINT (-73.767088 43.490843)"
"112669","JAHAAN'S FOOD MART INC","784 ULSTER AVE","KINGSTON","NY","12401",,"41.951475","-73.993650","POINT (-73.99365 41.951475)"
"112668","KNUCKLES KNOCKOUT GRILL","25 OLD SCOTTSVILLE CHILI RD","ROCHESTER","NY","14624","Y","43.101928","-77.754377","POINT (-77.754377 43.101928)"
"112667","RALPH'S SPORTS BAR","1571 RICHMOND RD","STATEN ISLAND","NY","10304","Y","40.591347","-74.101272","POINT (-74.101272 40.591347)"
"112666","SMOKE SHOP","377 FLATBUSH AVE","BROOKLYN","NY","11238",,"40.676537","-73.971775","POINT (-73.971775 40.676537)"
"112662","GREEN'S GRAB AND GO","50 WOLF ROAD","ALBANY","NY","12205",,"42.713642","-73.815672","POINT (-73.815672 42.713642)"
"112661","KWIK-E MART","666 ELM ST (@CARLTON RM#K-130A","BUFFALO","NY","14263",,"42.898014","-78.865395","POINT (-78.865395 42.898014)"
"112660","BOLLA 203 E PARK AVE","203 E PARK AVE","LONG BEACH","NY","11561","Y","40.588966","-73.657638","POINT (-73.657638 40.588966)"
"112659","ARJ GAS CO II INC","1550 BRENTWOOD RD","BAY SHORE","NY","11706",,"40.756413","-73.245359","POINT (-73.245359 40.756413)"
"112658","ISLANDIA EXPRESSWAY INC","1395 VETERANS HWY","ISLANDIA","NY","11749",,"40.813043","-73.189316","POINT (-73.189316 40.813043)"
"112657","GREENPORT MINI STOP","200 FRONT ST","GREENPORT","NY","11944",,"41.102077","-72.361889","POINT (-72.361889 41.102077)"
"112656","FOLEYS","558 SMITHTOWN BYP","SMITHTOWN","NY","11787","Y","40.836667","-73.185832","POINT (-73.185832 40.836667)"
"112655","TAX DEPOT","652 JACKSON AVE","BRONX","NY","10455",,"40.815855","-73.907997","POINT (-73.907997 40.815855)"
"112654","58 MAIN BBQ & BREW","58 N MAIN ST","BROCKPORT","NY","14420","Y","43.218842","-77.937100","POINT (-77.9371 43.218842)"
"112653","RIVERSIDE EXPRESS MART INC","550 TONAWANDA ST","BUFFALO","NY","14207",,"42.943987","-78.901111","POINT (-78.901111 42.943987)"
"112651","SOUTH GATE DELI INC","1 S GATE DR","POUGHKEEPSIE","NY","12601",,"41.642408","-73.920804","POINT (-73.920804 41.642408)"
"112650","BEST PHARMACY","720 E TREMONT AVE","BRONX","NY","10457",,"40.844914","-73.890546","POINT (-73.890546 40.844914)"
"112649","SUNNYSIDE MARKET","4601 SKILLMAN AVE","SUNNYSIDE","NY","11104",,"40.746680","-73.917848","POINT (-73.917848 40.74668)"
"112648","KINGS 616 BROADWAY C-STORE","616 BROADWAY","AMITYVILLE","NY","11701",,"40.695377","-73.424604","POINT (-73.424604 40.695377)"
"112647","BLAUVELT STATION ONE DELI","549 WESTERN HWY","BLAUVELT","NY","10913",,"41.060619","-73.957350","POINT (-73.95735 41.060619)"
"112644","SAI STOP DELI & GROCERY","101-05 LEFFERTS BLVD","S RICHMOND HL","NY","11419",,"40.689805","-73.825602","POINT (-73.825602 40.689805)"
"112643","85 NORTH MAIN ST CORP","85 N MAIN ST","FREEPORT","NY","11520",,"40.659660","-73.585269","POINT (-73.585269 40.65966)"
"112642","MIDLAND RS 1CORP","875 MIDLAND AVE","YONKERS","NY","10704",,"40.935791","-73.860108","POINT (-73.860108 40.935791)"
"112641","YINGS","1460 FRENCH RD","DEPEW","NY","14043","Y","42.869279","-78.698479","POINT (-78.698479 42.869279)"
"112640","HILLSIDE TAVERN LLC","2630 OLD BUFFALO RD","ATTICA","NY","14011","Y","42.873971","-78.305046","POINT (-78.305046 42.873971)"
"112639","EDEN BOWLING LLC","8716 S MAIN ST","EDEN","NY","14057","Y","42.648807","-78.899346","POINT (-78.899346 42.648807)"
"112638","ST JAMES PLEASANT INN LLC","268 LAKE AVE","SAINT JAMES","NY","11780","Y","40.876972","-73.157080","POINT (-73.15708 40.876972)"
"112636","M & S SARAH CORP","180 W SERVICE RD","STATEN ISLAND","NY","10314",,"40.589188","-74.194291","POINT (-74.194291 40.589188)"
"112635","WILLIS SERVICE STATION CORP.","993 WILLIS AVE","ALBERTSON","NY","11507",,"40.771079","-73.649187","POINT (-73.649187 40.771079)"
"112634","LIGHT2 PETROL LLC","2054 GRAND AVENUE","BALDWIN","NY","11510",,"40.646503","-73.612182","POINT (-73.612182 40.646503)"
"112633","DGNJ 144 GASSTATION INC","144 HEMPSTEAD TPKE","WEST HEMPSTEAD","NY","11552",,"40.405377","-73.643925","POINT (-73.643925 40.405377)"
"112632","MY PLACE TAVERN","990 MIDDLE COUNTRY RD","SELDEN","NY","11784","Y","40.863729","-73.047458","POINT (-73.047458 40.863729)"
"112631","QUICKLEE'S #26","1311 FAIRPORT RD.","FAIRPORT","NY","14450","Y","43.101351","-77.461640","POINT (-77.46164 43.101351)"
"112630","XANDERMART","95 FRANKLIN ST","BUFFALO","NY","14202",,"42.884067","-78.877086","POINT (-78.877086 42.884067)"
"112629","JAMAO DELI & GROCERY INC","201-01 LINDEN BLVD","SAINT ALBANS","NY","11412",,"40.694971","-73.751249","POINT (-73.751249 40.694971)"
"112628","A & E SUPERMARKET INC","11731 FARMERS BLVD","SAINT ALBANS","NY","11412",,"40.690741","-73.761911","POINT (-73.761911 40.690741)"
"112627","BIG LOU DELI & GROCERY CORP","20101 MURDOCK AVE","SAINT ALBANS","NY","11412",,"40.700547","-73.753609","POINT (-73.753609 40.700547)"
"112626","GRAND UNION OF WARRENSBURG","3836 MAIN STREET","WARRENSBURG","NY","12885","Y","43.495377","-73.773326","POINT (-73.773326 43.495377)"
"112625","BOLLA 1152 UTICA AVENUE C-STOR","1152 UTICA AVE","BROOKLYN","NY","11203",,"40.644525","-73.929830","POINT (-73.92983 40.644525)"
"112624","CHAUMONT COUNTRY STORE","12070 NY STATE ROUTE 12E","CHAUMONT","NY","13622","Y","44.066577","-76.130130","POINT (-76.13013 44.066577)"
"112623","SHIV NEWSTAND INC","1211 6TH AVE","NEW YORK","NY","10036",,"40.758504","-73.981828","POINT (-73.981828 40.758504)"
"112621","ALLTOWN FRESH LIVINGSTON","US RTE 9H & RTE 23","HUDSON","NY","12534",,"42.222439","-73.734975","POINT (-73.734975 42.222439)"
"112619","LAPOSTA BROS. MARKET","181 SPEIGLETOWN ROAD","TROY","NY","12182",,"42.795914","-73.645986","POINT (-73.645986 42.795914)"
"112618","MINOGUE'S BEVERAGE CENTER","266 QUAKER RD","QUEENSBURY","NY","12804","Y","43.331536","-73.649056","POINT (-73.649056 43.331536)"
"112617","MINOGUE'S BEVERAGE CENTER","624 MAPLE AVE","SARATOGA SPRINGS","NY","12866","Y","43.119860","-73.768036","POINT (-73.768036 43.11986)"
"112616","MINOGUE'S BEVERAGE CENTER","16 WEST AVE","SARATOGA SPRINGS","NY","12866","Y","43.084045","-73.803549","POINT (-73.803549 43.084045)"
"112615","MINOGUE'S BEVERAGE CENTER","2421 STATE ROUTE 9","BALLSTON SPA","NY","12020","Y","43.028434","-73.792359","POINT (-73.792359 43.028434)"
"112614","LEX NEWS CORP","277 PARK AVE IN LOBBY","NEW YORK","NY","10172",,"40.755472","-73.974295","POINT (-73.974295 40.755472)"
"112613","GRAYS DELI INC.","31 S WHITE ST","POUGHKEEPSIE","NY","12601",,"41.697504","-73.916522","POINT (-73.916522 41.697504)"
"112612","MAYSALAH CORP","34-02 31ST STREET","ASTORIA","NY","11106",,"40.759572","-73.927667","POINT (-73.927667 40.759572)"
"112611","JAY BHOLE NEWSSTAND INC.","393 MERRICK AVE","MERRICK","NY","11566",,"40.676382","-73.557686","POINT (-73.557686 40.676382)"
"112610","MUKTI 360 PETROLEUM INC.","360 SUNRISE HWY","ROCKVILLE CENTRE","NY","11570",,"40.656827","-73.640986","POINT (-73.640986 40.656827)"
"112608","ALLERTON LIQUORS","691 ALLERTON AVE","BRONX","NY","10467",,"40.865572","-73.867683","POINT (-73.867683 40.865572)"
"112607","A&M DELI MARKET","1815 ROUTE 22","WINGDALE","NY","12594","Y","41.648813","-73.564216","POINT (-73.564216 41.648813)"
"112606","CLEVER SMOKE N CIGAR","2370 MERRICK RD # A","BELLMORE","NY","11710",,"40.661116","-73.538359","POINT (-73.538359 40.661116)"
"112605","BEER & SMOKE CORP","7805 17TH AVE","BROOKLYN","NY","11214",,"40.612806","-74.000260","POINT (-74.00026 40.612806)"
"112604","IN N OUT CONVENIENCE & SMOKE S","343 ROCKAWAY TPKE UNIT 1","LAWRENCE","NY","11559",,"40.626264","-73.738311","POINT (-73.738311 40.626264)"
"112602","LIC GOURMET DELI","2103 45TH AVE","LONG ISLAND CITY","NY","11101",,"40.747458","-73.947389","POINT (-73.947389 40.747458)"
"112601","TAKE FIVE GOURMET DELI INC","714 CASTLETON AVE","STATEN ISLAND","NY","10310",,"40.634574","-74.106445","POINT (-74.106445 40.634574)"
"112598","AVENUE NEWSSTAND LLP","200 PARK AVE","NEW YORK","NY","10166",,"40.753532","-73.976679","POINT (-73.976679 40.753532)"
"112596","WESTERN BEEF #02","44-44 COLLEGE POINT BLVD","FLUSHING","NY","11355",,"40.750665","-73.832395","POINT (-73.832395 40.750665)"
"112595","FARM FRESH EXPRESS 2","233 E RIDGE RD","ROCHESTER","NY","14621",,"43.194142","-77.611689","POINT (-77.611689 43.194142)"
"112594","SOUTH WEDGE CONVENIENT MART IN","931 CLINTON AVE S","ROCHESTER","NY","14620",,"43.139878","-77.596210","POINT (-77.59621 43.139878)"
"112592","MINI MART","16902 35TH AVE","FLUSHING","NY","11358","Y","40.764694","-73.796503","POINT (-73.796503 40.764694)"
"112591","GOLDEN BRIDGE II INC.","30 SPORTSMEN ST","CENTRAL ISLIP","NY","11722",,"40.783196","-73.177975","POINT (-73.177975 40.783196)"
"112589","FOUR STAR BEER & SMOKE INC","237 MEDFORD AVE","PATCHOGUE","NY","11772",,"40.775480","-73.007425","POINT (-73.007425 40.77548)"
"112588","TM CONVENIENCE INC.","1800 GREAT NECK RD STE 5","COPIAGUE","NY","11726",,"40.681277","-73.400254","POINT (-73.400254 40.681277)"
"112586","C TOWN FOOD MART INC.","308 CHENANGO ST","BINGHAMTON","NY","13901",,"42.107347","-75.904104","POINT (-75.904104 42.107347)"
"112584","LUCKY ONE STOP INC","158A CHURCH STREET","NEW YORK","NY","10007",,"40.715183","-74.007954","POINT (-74.007954 40.715183)"
"112582","COMMACK EXPRESSWAY INC","700 COMMACK RD","COMMACK","NY","11725",,"40.805597","-73.294119","POINT (-73.294119 40.805597)"
"112581","M C'S DUGOUT SPORTS BAR & GRIL","1370 BUFFALO RD","ROCHESTER","NY","14624","Y","43.150163","-77.687225","POINT (-77.687225 43.150163)"
"112580","KEY FOOD","5725 SHORE FRONT PKWY","ARVERNE","NY","11692","Y","40.589384","-73.787551","POINT (-73.787551 40.589384)"
"112579","NEW GRAND AVE WINE & LIQUOR","7003 GRAND AVE","MASPETH","NY","11378",,"40.727584","-73.892947","POINT (-73.892947 40.727584)"
"112577","TORRES DELI & GROCERY CORP.","84A BROADWAY","FREEPORT","NY","11520",,"40.659043","-73.580912","POINT (-73.580912 40.659043)"
"112576","K & E MOBIL LLC","1764 DR MARTIN L KING JR BLVD","BRONX","NY","10453",,"40.849159","-73.916540","POINT (-73.91654 40.849159)"
"112575","99 CENTS PLUS & DELI GROCERY","215-12 91ST AVE","QUEENS VILLAGE","NY","11428",,"40.722712","-73.744987","POINT (-73.744987 40.722712)"
"112574","101 METRO DISCOUNTS INC","105-01 101 AVENUE","OZONE PARK","NY","11416","Y","40.686802","-73.838002","POINT (-73.838002 40.686802)"
"112573","SNACK SHACK","618 UPPER FALLS BLVD","ROCHESTER","NY","14605","Y","43.171244","-77.601408","POINT (-77.601408 43.171244)"
"112572","JOE JOE DELI INC","2712 HIGHLAND AVE","NIAGARA FALLS","NY","14305",,"43.113067","-79.049247","POINT (-79.049247 43.113067)"
"112571","JAY VISAT ONE STOP CORP.","1409 COUNTY ROUTE 24","GRANVILLE","NY","12832",,"43.432642","-73.282602","POINT (-73.282602 43.432642)"
"112570","7-ELEVEN 38103H","2320 UNION BLVD","BAY SHORE","NY","11706","Y","40.730697","-73.227674","POINT (-73.227674 40.730697)"
"112569","7-ELEVEN #41742H","425 UNION BLVD","WEST ISLIP","NY","11795","Y","40.708144","-73.301052","POINT (-73.301052 40.708144)"
"112568","BJ'S WHOLESALE CLUB #386","2 VETERAN'S MEMORIAL HWY","COMMACK","NY","11725",,"40.840952","-73.290243","POINT (-73.290243 40.840952)"
"112567","SPEEDWAY #01615","7001 PACKARD AVE","NIAGARA FALLS","NY","14304","Y","43.108817","-78.984851","POINT (-78.984851 43.108817)"
"112566","7-ELEVEN #38022A","4525 SUNRISE HWY","BOHEMIA","NY","11716",,"40.754067","-73.119258","POINT (-73.119258 40.754067)"
"112565","BRIGHTON MINI MART LLC","846 STATE ROUTE 86","GABRIELS","NY","12939",,"44.429543","-74.175315","POINT (-74.175315 44.429543)"
"112564","JOY DELI & MINI MART INC.","1617 BAY RIDGE PKWY","BROOKLYN","NY","11204",,"40.616097","-74.000141","POINT (-74.000141 40.616097)"
"112563","7-ELEVEN #20944F","69-58 MAIN STREET","FLUSHING","NY","11367",,"40.729891","-73.823476","POINT (-73.823476 40.729891)"
"112562","7-ELEVEN #32406B","162-01 46TH AVENUE","FLUSHING","NY","11358",,"40.753749","-73.804819","POINT (-73.804819 40.753749)"
"112561","7-ELEVEN #33975B","101-04 METROPOLITAN AVE","FOREST HILLS","NY","11375",,"40.710616","-73.851841","POINT (-73.851841 40.710616)"
"112560","STEWART'S SHOPS #0138","1560 CENTRAL AVE","ALBANY","NY","12205",,"42.715581","-73.831065","POINT (-73.831065 42.715581)"
"112559","INNIS DELI INC","174 INNIS AVE","POUGHKEEPSIE","NY","12601",,"41.708419","-73.903604","POINT (-73.903604 41.708419)"
"112558","BOLLA 820 HEMPSTEAD C-STORE","820 HEMPSTEAD AVE","WEST HEMPSTEAD","NY","11552","Y","40.687598","-73.659395","POINT (-73.659395 40.687598)"
"112557","DARK HORSE SALOON INC","10516 STATE RTE 36","DANSVILLE","NY","14437","Y","42.511257","-77.696789","POINT (-77.696789 42.511257)"
"112556","EXPRESS CONVENIENCE","25 CHESTNUT RIDGE RD","ROCHESTER","NY","14624","Y","43.115859","-77.730372","POINT (-77.730372 43.115859)"
"112553","3389 ROUTE 82 INC.","3389 ROUTE 82","VERBANK","NY","12585","Y","41.729026","-73.715852","POINT (-73.715852 41.729026)"
"112550","AMNAS PETROLEUM INC","2955 CROPSEY AVE","BROOKLYN","NY","11214",,"40.582852","-73.985861","POINT (-73.985861 40.582852)"
"112549","ANDREWS DELI GROCERY LLC","6816 3RD AVE","BROOKLYN","NY","11220",,"40.636326","-74.026128","POINT (-74.026128 40.636326)"
"112548","RAJESHWARI D PANDYA","1656 BROADWAY","NEW YORK","NY","10019",,"40.762155","-73.983298","POINT (-73.983298 40.762155)"
"112547","FOREST HILLS PHARMACY","6365 108TH ST","FOREST HILLS","NY","11375",,"40.733421","-73.849623","POINT (-73.849623 40.733421)"
"112544","E-Z SUPERMART INC.","619 MONROE AVE","ROCHESTER","NY","14607",,"43.144792","-77.591328","POINT (-77.591328 43.144792)"
"112542","OLD SCHOOL BAR & GRILL","600 CULVER AVE STE 3","UTICA","NY","13501","Y","43.090418","-75.198738","POINT (-75.198738 43.090418)"
"112541","M S SMOKE & GROCERY INC","707 FULTON STREET","BROOKLYN","NY","11217",,"40.687616","-73.977112","POINT (-73.977112 40.687616)"
"112540","SPRINGFIELD PARKWAY INC","18525 N CONDUIT AVE","SPRNGFLD GDNS","NY","11413",,"40.666837","-73.758124","POINT (-73.758124 40.666837)"
"112539","SEASONS EXPRESS WOODMERE","700 W BROADWAY","WOODMERE","NY","11598",,"40.627919","-73.721831","POINT (-73.721831 40.627919)"
"112538","RIDGE CHEMISTS LLC","4620 3RD AVE","BROOKLYN","NY","11220",,"40.649715","-74.013109","POINT (-74.013109 40.649715)"
"112537","INKONAV CORP","64 AVENUE A","NEW YORK","NY","10009",,"40.724391","-73.984554","POINT (-73.984554 40.724391)"
"112533","SMOKE KILGORE","1965 NEW HIGHWAY","FARMINGDALE","NY","11735",,"40.753294","-73.414260","POINT (-73.41426 40.753294)"
"112531","FAIRWAYS AND DREAMS","6919 STATE ROUTE 3","PULASKI","NY","13142","Y","43.537196","-76.199301","POINT (-76.199301 43.537196)"
"112528","HEMPSTEAD PETROLEUM INC","1955 HEMPSTEAD TPKE","EAST MEADOW","NY","11554",,"40.724657","-73.563841","POINT (-73.563841 40.724657)"
"112527","CREEKSIDE CONVENIENCE","4200 ROUTE 78","BLISS","NY","14024",,"42.647841","-78.198703","POINT (-78.198703 42.647841)"
"112526","GREEN DELI","1 PARK LN STE F","MASSAPEQUA","NY","11758",,"40.679333","-73.439449","POINT (-73.439449 40.679333)"
"112525","K AND K UNION INC","1747 UNION ST","SCHENECTADY","NY","12309",,"42.802959","-73.899540","POINT (-73.89954 42.802959)"
"112524","AJ GAS MART INC","1981 FILLMORE AVE","BUFFALO","NY","14214","Y","42.927978","-78.838950","POINT (-78.83895 42.927978)"
"112521","TULL'S MARKET","18 NYS ROUTE # 38B","ENDICOTT","NY","13760",,"42.155690","-76.070407","POINT (-76.070407 42.15569)"
"112519","BELVEDERES LOUNGE","194 STATE ST","AUBURN","NY","13021","Y","42.940289","-76.572323","POINT (-76.572323 42.940289)"
"112518","PROCTORS LOTTO & GROCERY LLC","2621 MAIN ST","GORHAM","NY","14461",,"42.798772","-77.132158","POINT (-77.132158 42.798772)"
"112517","REZEKINC","535 VANDERBILT AVE","STATEN ISLAND","NY","10304",,"40.613716","-74.087051","POINT (-74.087051 40.613716)"
"112516","WINE & LIQUOR","1173 BEDFORD AVE","BROOKLYN","NY","11216",,"40.683327","-73.953618","POINT (-73.953618 40.683327)"
"112513","88 LIBERTY WINE AND LIQUOR","8817 LIBERTY AVE","OZONE PARK","NY","11417",,"40.680065","-73.849986","POINT (-73.849986 40.680065)"
"112512","COBBLE POND FARMS","1771 ROUTE 23","CRARYVILLE","NY","12521","Y","42.175248","-73.581673","POINT (-73.581673 42.175248)"
"112511","BROADWAY AUTO TECH INC","4275 BROADWAY","NEW YORK","NY","10033",,"40.851002","-73.935715","POINT (-73.935715 40.851002)"
"112508","WHEELER ENT INC","360 WHEELER RD","HAUPPAUGE","NY","11788",,"40.808052","-73.217587","POINT (-73.217587 40.808052)"
"112507","SUPERFRESH","1764 GRAND AVE","BALDWIN","NY","11510","Y","40.667069","-73.609503","POINT (-73.609503 40.667069)"
"112506","UNION MARKET VARIETY STORE","648A UNION AVE","WESTBURY","NY","11590",,"40.760138","-73.576738","POINT (-73.576738 40.760138)"
"112502","ECUATORIANITA DELI CORP","978 LONGWOOD AVE","BRONX","NY","10459",,"40.817047","-73.897766","POINT (-73.897766 40.817047)"
"112499","HUANG LING LIQUORS INC","2557 3RD AVE","BRONX","NY","10451",,"40.811693","-73.926406","POINT (-73.926406 40.811693)"
"112498","CHESTNUT MARTS INC","680 MAIN ST","MOUNT KISCO","NY","10549",,"41.188838","-73.733099","POINT (-73.733099 41.188838)"
"112497","NG SUPERMARKET INC","507 CORTELYOU RD","BROOKLYN","NY","11218",,"40.638603","-73.974310","POINT (-73.97431 40.638603)"
"112496","TINDAHAN","8104 BROADWAY","ELMHURST","NY","11373",,"40.743212","-73.883796","POINT (-73.883796 40.743212)"
"112495","BOLLA 494 MEDFORD AVE C-STORE","494 MEDFORD AVE","PATCHOGUE","NY","11772",,"40.785246","-73.009288","POINT (-73.009288 40.785246)"
"112494","TENDA DISCOUNT INC.","6801 FORT HAMILTON PKWY","BROOKLYN","NY","11219",,"40.628949","-74.011301","POINT (-74.011301 40.628949)"
"112492","ONE STOP DELI MARKET INC","1574 ROUTE 9G","HYDE PARK","NY","12538","Y","41.819438","-73.902119","POINT (-73.902119 41.819438)"
