"snapshot_year","latest_admission_type","county_of_indictment","gender","most_serious_crime","current_age","housing_facility","facility_security_level","race_ethnicity"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 1ST","38","FIVE POINTS","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 2ND","38","MOHAWK","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 3RD","38","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","38","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","38","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","38","FRANKLIN","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","38","CAYUGA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","38","BARE HILL","MEDIUM  SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CR POS WEAP 3 SUB1-3","38","CAPE VINCENT GENERAL","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","38","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT RAPE 1ST","38","SOUTHPORT","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","38","SOUTHPORT CADRE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","38","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 1ST","38","WYOMING","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","38","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","38","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 3RD","38","GREENE","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","38","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","38","UPSTATE SINGLE CELL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","39","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","39","CLINTON GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","39","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","WATERTOWN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","39","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","USE FIREAMS 1ST","39","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","39","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","39","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","39","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","39","SING SING GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 1ST B FELONY","39","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","39","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","39","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","39","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","39","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","39","ELMIRA GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 1ST","39","ELMIRA GENERAL","MAXIMUM SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 3RD","39","WOODBOURNE","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","39","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","39","DOWNSTATE RECEPTION","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGGR DWI:2 PRIOR 10 YR","39","DOWNSTATE RECEPTION","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","39","OTISVILLE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","39","OTISVILLE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","39","OGDENSBURG","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CR POS WEAP 3 SUB1,2,3","39","OGDENSBURG","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","39","FIVE POINTS KEEPLOCK","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","39","MOHAWK","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","39","MOHAWK","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","39","MOHAWK","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","39","MOHAWK","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","39","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEXUAL ABUSE 1ST","39","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 2ND","39","MARCY","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","39","MARCY","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","39","MARCY OSOTP","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 1ST B FELONY","39","FRANKLIN","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","39","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","39","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 3RD","39","FRANKLIN","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","39","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","39","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","39","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","WYOMING","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 3RD","39","WYOMING","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","39","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","39","GREENE","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","39","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","39","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONSPIRACY 2ND","39","LIVINGSTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","39","LIVINGSTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","40","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 3RD","40","CLINTON ANNEX","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","40","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","40","WATERTOWN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","40","GREAT MEADOW GENERAL","MAXIMUM SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","40","FISHKILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","40","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 1ST","40","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","40","SING SING TRANSIT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","40","SING SING TRANSIT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","40","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","40","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","WOODBOURNE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","40","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONSPIRACY 2ND","40","OTISVILLE","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","40","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","40","MOHAWK","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","40","MOHAWK","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG VEHICULAR ASSLT","40","GOWANDA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","40","GOWANDA ASAT","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","40","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","40","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 4TH","40","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 3RD","40","COLLINS","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","40","MARCY","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","40","MARCY","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","40","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 3RD","40","FRANKLIN","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","40","ALTONA","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 3RD","40","ALTONA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGGR DWI:2 PRIOR 10 YR","40","CAYUGA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEXUAL ABUSE 1ST","40","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","40","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEX CONDUCT CHILD 1ST","40","WASHINGTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","40","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","GRAND LARCEN 4TH","40","GREENE","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CR POS WEAP 3 SUB1,2,3","40","LIVINGSTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","40","LIVINGSTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","41","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","41","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","41","CLINTON GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","41","CLINTON GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","41","CLINTON GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","41","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","41","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ARSON 2ND","41","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","41","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEX CONDUCT CHILD 1ST","41","SING SING GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","41","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","41","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","41","GREEN HAVEN","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONSPIRACY 2ND","41","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","41","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","41","COXSACKIE","MAXIMUM SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","41","WOODBOURNE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","41","WOODBOURNE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","41","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","41","HUDSON WORK RELEASE","MINIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 5TH","41","OGDENSBURG","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 2ND","41","LINCOLN","MINIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","41","WENDE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","DRIVE INTOX 2 OFF","41","GOWANDA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","41","GOWANDA ASAT","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","41","MID-STATE","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","41","MID-STATE PC","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 2ND","41","MID-STATE STP DN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","41","MARCY OSOTP","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","41","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","41","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","41","RIVERVIEW","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","KIDNAPPING 2ND","41","SOUTHPORT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","41","WASHINGTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","41","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","41","WASHINGTON","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","41","WYOMING","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","41","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 2ND","41","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","41","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM MISCHIEF 3RD","41","GREENE SHU200","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","41","SHAWANGUNK","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","41","SULLIVAN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","41","HALE CREEK ASACTC","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","42","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","42","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 1ST","42","GREAT MEADOW GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEX CONDUCT CHILD 1ST","42","GREAT MEADOW ICP","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","42","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","42","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 1ST","42","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","42","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","42","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","42","ELMIRA GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 5TH","42","DOWNSTATE RECEPTION","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","42","DOWNSTATE RECEPTION","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","42","HUDSON WORK RELEASE","MINIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","42","HUDSON WORK RELEASE","MINIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","TAMPERING EVIDENCE","42","OGDENSBURG","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 3RD","42","FIVE POINTS","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","42","WENDE RMU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","42","GOWANDA","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","42","MID-STATE STP DN","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","42","MARCY","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","PROMO CHILD SEX","42","FRANKLIN","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 2ND 2007","42","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","42","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ARSON 3RD","42","WASHINGTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","42","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","42","LIVINGSTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","42","HALE CREEK ASACTC","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","43","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","43","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","43","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","43","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG.CRIMINAL CONTEMPT","43","WATERTOWN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","43","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","43","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 2ND","43","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","43","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 1ST B FELONY","43","EASTERN","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","43","COXSACKIE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","43","WOODBOURNE","MEDIUM  SECURITY","BLACK"
