"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"A0328718","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3697803","551633","2018-01-03T16:28:08.000","2018-01-03T16:28:08.000","2018-01-03T16:34:33.000","2018-01-03T16:42:44.000","NAT","Necessary Action Taken","N","7C01","062XX Chef Menteur Hwy","70126","7","(30.010296, -90.01585949)"
"A0321118","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3684546","548029","2018-01-03T15:34:05.000","2018-01-03T15:46:37.000","2018-01-03T15:51:23.000","2018-01-03T17:02:04.000","RTF","REPORT TO FOLLOW","N","3T01","Gentilly Blvd & Clermont Dr","70122","3","(30.00079948, -90.0578691)"
"A0307218","103D","DOMESTIC DISTURBANCE","1A","103D","DOMESTIC DISTURBANCE","2B","3696579","520244","2018-01-03T13:27:58.000","2018-01-03T15:15:14.000","2018-01-03T15:15:21.000","2018-01-03T16:40:07.000","RTF","REPORT TO FOLLOW","N","4C02","036XX General De Gaulle Dr","70114","4","(29.92402477, -90.02086141)"
"A1577918","17F","FUGITIVE ATTACHMENT","1I","17F","FUGITIVE ATTACHMENT","1I","3696244","534199","2018-01-14T00:31:10.000","2018-01-14T00:34:29.000",,"2018-01-14T00:40:04.000","RTF","REPORT TO FOLLOW","N","5E01","Saint Claude Ave & Forstall St","70117","5","(29.96240756, -90.02141638)"
"A0297618","17T","TRAFFIC ATTACHMENT","1F","17T","TRAFFIC ATTACHMENT","1F","3668113","535072","2018-01-03T11:54:49.000","2018-01-03T11:54:49.000",,"2018-01-03T11:55:04.000","NAT","Necessary Action Taken","N","2T05","S Carrollton Ave & Washington Ave","70118","2","(29.96566445, -90.11022088)"
"A0338318","52F","FIRE","1B","52F","FIRE","1B","3666969","527634","2018-01-03T17:48:25.000","2018-01-03T20:46:17.000","2018-01-03T20:52:23.000","2018-01-03T21:00:13.000","GOA","GONE ON ARRIVAL","N","2M03","030XX Calhoun St","70118","2","(29.94524569, -90.11408443)"
"A0284418","20I","AUTO ACCIDENT WITH INJURY","2B","20","AUTO ACCIDENT","1C","3664835","531471","2018-01-03T09:43:30.000","2018-01-03T09:44:23.000","2018-01-03T10:02:20.000","2018-01-03T11:23:13.000","RTF","REPORT TO FOLLOW","N","2K04","S Carrollton Ave & S Claiborne Ave","70125","2","(29.95585656, -90.12069334)"
"A0352318","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3684195","557635","2018-01-03T20:29:56.000","2018-01-03T20:31:09.000",,"2018-01-03T20:44:46.000","NAT","Necessary Action Taken","N","3S04","023XX Killdeer St","70122","3","(30.02722246, -90.05864171)"
"A0356218","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3681958","543846","2018-01-03T21:12:09.000","2018-01-03T21:12:09.000","2018-01-03T21:13:02.000","2018-01-03T21:55:29.000","NAT","Necessary Action Taken","N","3X01","N Broad St & Treasure St","70122","3","(29.98937503, -90.06619223)"
"A0280518","62","SIMPLE BURGLARY","1E","62","SIMPLE BURGLARY","1E","3701411","519632","2018-01-03T09:04:28.000","2018-01-03T15:27:51.000","2018-01-03T15:39:23.000","2018-01-03T17:12:40.000","RTF","REPORT TO FOLLOW","N","4D01","007XX River Oaks Dr","70131","4","(29.92219079, -90.00563353)"
"A0274118","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3670279","536474","2018-01-03T07:23:00.000",,"2018-01-03T07:23:00.000","2018-01-03T07:38:04.000","NAT","Necessary Action Taken","Y","1L04","S Pierce St & D'Hemecourt St","70119","1","(29.96945366, -90.10333221)"
"A0304018","24","MEDICAL","2B","29","DEATH","1B","37369000","3513814","2018-01-03T12:49:28.000","2018-01-03T12:52:21.000","2018-01-03T13:02:38.000","2018-01-03T13:04:13.000","NAT","Necessary Action Taken","N","4C02","040XX Behrman Pl","70114","4","(0.0, 0.0)"
"A0327218","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3680759","534762","2018-01-03T16:13:54.000",,"2018-01-03T16:13:54.000","2018-01-03T22:27:33.000","NAT","Necessary Action Taken","Y","1F02","009XX N Villere St","70116","1","(29.9644343, -90.07029589)"
"A0310018","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3676243","525318","2018-01-03T13:56:48.000","2018-01-03T13:56:48.000","2018-01-03T13:56:54.000","2018-01-03T14:16:26.000","NAT","Necessary Action Taken","N","6F03","022XX Simon Bolivar Ave","70113","6","(29.9386009, -90.08488133)"
"A0322618","21","COMPLAINT OTHER","1H","18","TRAFFIC INCIDENT","1H","3681339","533349","2018-01-03T15:45:39.000",,"2018-01-03T15:45:39.000","2018-01-03T16:01:06.000","NAT","Necessary Action Taken","Y","1E03","N Rampart St & Saint Peter St","70112","1","(29.9605317, -90.06851229)"
"A0364418","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3700038","532145","2018-01-03T23:04:45.000",,,"2018-01-03T23:04:45.000","NAT","Necessary Action Taken","N","5E04","063XX Burgundy St","70117","5","(29.95663933, -90.00951058)"
"A0341718","62C","SIMPLE BURGLARY VEHICLE","1E","62C","SIMPLE BURGLARY VEHICLE","1E","3687361","553447","2018-01-03T18:18:35.000","2018-01-03T18:21:04.000","2018-01-03T18:24:15.000","2018-01-04T00:27:29.000","RTF","REPORT TO FOLLOW","N","3R04","055XX Lafaye St","70122","3","(30.01560874, -90.04878567)"
"A0283718","20","AUTO ACCIDENT","1C","20I","AUTO ACCIDENT WITH INJURY","2B","3680322","538272","2018-01-03T09:33:15.000","2018-01-03T09:40:10.000","2018-01-03T09:54:12.000","2018-01-03T12:04:30.000","RTF","REPORT TO FOLLOW","N","1B01","N Galvez St & Columbus St","70119","1","(29.97409893, -90.07155371)"
"A0317518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3674730","534147","2018-01-03T15:08:04.000","2018-01-03T23:07:40.000","2018-01-03T23:10:56.000","2018-01-03T23:20:12.000","GOA","GONE ON ARRIVAL","N","1H02","003XX S Broad St","70119","1","(29.96292302, -90.08935464)"
"A0349718","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3672629","526285","2018-01-03T19:55:53.000",,"2018-01-03T19:55:53.000","2018-01-03T20:15:37.000","NAT","Necessary Action Taken","Y","6I04","S Claiborne Ave & Toledano St","70115","6","(29.9413687, -90.09625825)"
"A0356718","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3716351","566194","2018-01-03T21:17:25.000",,"2018-01-03T21:17:25.000","2018-01-03T22:57:38.000","RTF","REPORT TO FOLLOW","N","7K03","123XX N I-10 Service Rd","70128","7","(30.04973218, -89.95670651)"
"A0267318","24","MEDICAL","2B","21","COMPLAINT OTHER","1H","37369000","3513814","2018-01-03T03:50:25.000",,"2018-01-03T03:50:25.000","2018-01-03T05:02:57.000","NAT","Necessary Action Taken","Y","8G04","005XX Canal St","70130","8","(0.0, 0.0)"
"A0313718","100","HIT & RUN","1A","100","HIT & RUN","1E","3669241","536306","2018-01-03T14:32:48.000","2018-01-03T17:31:36.000","2018-01-03T17:46:17.000","2018-01-03T17:53:59.000","GOA","GONE ON ARRIVAL","N","3D01","S Carrollton Ave & Tulane Ave","70119","3","(29.96902247, -90.10661552)"
"A0361818","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2018-01-03T22:32:59.000",,"2018-01-03T22:32:59.000","2018-01-04T00:36:20.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"A0325418","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3666970","533203","2018-01-03T16:01:02.000","2018-01-03T16:01:02.000","2018-01-03T16:01:07.000","2018-01-03T16:01:17.000","NAT","Necessary Action Taken","N","2U04","Earhart Blvd & Short St","70125","2","(29.96055718, -90.1138918)"
"A0352918","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3668943","534047","2018-01-03T20:36:17.000",,"2018-01-03T20:36:17.000","2018-01-03T21:37:59.000","NAT","Necessary Action Taken","Y","2U04","Pine St & Stroelitz St","70125","2","(29.96282196, -90.10763351)"
"A0292318","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3671701","531936","2018-01-03T11:09:20.000","2018-01-03T11:09:20.000",,"2018-01-03T11:52:35.000","NAT","Necessary Action Taken","N","6N02","042XX Earhart Blvd","70125","6","(29.95693611, -90.09899781)"
"A0252518","58R","RECOVERY OF REPORTED STOLEN VEHICLE","1G","58","RETURN FOR ADDITIONAL INFO","1G","3702115","557336","2018-01-03T00:10:03.000",,"2018-01-03T00:10:03.000","2018-01-03T00:48:06.000","NAT","Necessary Action Taken","Y","7Q03","068XX Mayo Blvd","70126","7","(30.02583896, -90.00202643)"
"A0365218","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","2A","3671814","528929","2018-01-03T23:16:25.000","2018-01-03T23:25:59.000","2018-01-03T23:33:27.000","2018-01-03T23:50:06.000","NAT","Necessary Action Taken","N","6M01","037XX Washington Ave","70125","6","(29.94866429, -90.09874146)"
"A0270518","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3681207","531239","2018-01-03T04:59:40.000","2018-01-03T05:01:18.000",,"2018-01-03T05:11:47.000","NAT","Necessary Action Taken","N","8D04","002XX Bourbon St","70130","8","(29.95473409, -90.06900222)"
"A0355618","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3674909","527847","2018-01-03T21:08:10.000",,"2018-01-03T21:08:10.000","2018-01-03T21:34:44.000","NAT","Necessary Action Taken","Y","6J01","S Claiborne Ave & Josephine St","70113","6","(29.94559544, -90.08900787)"
"A0290818","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3693211","535209","2018-01-03T10:54:22.000",,"2018-01-03T10:54:22.000","2018-01-03T13:02:10.000","NAT","Necessary Action Taken","Y","5D04","011XX Poland Ave","70117","5","(29.96527879, -90.03095684)"
"A0256918","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3668862","539508","2018-01-03T01:10:59.000",,"2018-01-03T01:10:59.000","2018-01-03T01:25:54.000","NAT","Necessary Action Taken","Y","3D02","S Saint Patrick St & Cleveland Ave","70119","3","(29.97783807, -90.10770679)"
"A0287618","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3712821","558089","2018-01-03T10:10:20.000","2018-01-03T10:10:20.000","2018-01-03T10:10:24.000","2018-01-03T11:07:43.000","NAT","Necessary Action Taken","N","7I01","101XX Dwyer Rd","70127","7","(30.02756361, -89.96817036)"
"A0268618","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3692978","529591","2018-01-03T04:17:41.000","2018-01-03T04:17:41.000","2018-01-03T04:17:47.000","2018-01-03T05:31:32.000","NAT","Necessary Action Taken","N","4H02","024XX Sanctuary Dr","70114","4","(29.94983828, -90.03189416)"
"A0311518","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3713148","566568","2018-01-03T14:08:04.000",,,"2018-01-03T14:08:11.000","NAT","Necessary Action Taken","N","7I14","117XX Morrison Rd","70128","7","(30.05086793, -89.96681576)"
"A0265818","67A","AUTO THEFT","1B","67A","AUTO THEFT","1B","3682241","527841","2018-01-03T03:21:27.000",,"2018-01-03T03:21:27.000","2018-01-03T04:28:14.000","RTF","REPORT TO FOLLOW","Y","8A02","Notre Dame St & S Peters St",,"8","(29.94535981, -90.0658589)"
"A0341118","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3675038","527061","2018-01-03T18:12:15.000","2018-01-03T18:12:15.000","2018-01-03T18:12:27.000","2018-01-03T18:31:38.000","NAT","Necessary Action Taken","N","6I03","Jackson Ave & Clara St","70113","6","(29.94342996, -90.0886264)"
"A0313218","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3682700","532711","2018-01-03T14:26:36.000","2018-01-03T17:25:28.000","2018-01-03T17:30:22.000","2018-01-03T17:47:33.000","NAT","Necessary Action Taken","N","8E01","007XX Royal St","70116","8","(29.95873439, -90.06423714)"
"A0331418","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3673958","538435","2018-01-03T16:48:08.000",,"2018-01-03T16:48:08.000","2018-01-03T17:22:18.000","NAT","Necessary Action Taken","Y","1M03","Toulouse St & N Jefferson Davis Pkwy","70119","1","(29.97473735, -90.0916475)"
"A0294018","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3671045","529952","2018-01-03T11:25:25.000","2018-01-03T11:25:25.000",,"2018-01-03T11:26:07.000","NAT","Necessary Action Taken","N","2V02","Washington Ave & S White St","70125","2","(29.95149924, -90.1011357)"
"A0301918","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3665670","534049","2018-01-03T12:31:47.000",,"2018-01-03T12:31:47.000","2018-01-03T12:31:56.000","NAT","Necessary Action Taken","Y","2T02","Earhart Blvd & Cambronne St","70118","2","(29.96292315, -90.11797075)"
"A0353918","62L","BURGLAR ALARM, LOCAL","2B","62A","BURGLAR ALARM, SILENT","2C","3681307","555743","2018-01-03T20:47:11.000","2018-01-03T20:48:22.000","2018-01-03T20:52:40.000","2018-01-03T21:14:15.000","NAT","Necessary Action Taken","N","3S01","062XX Wainwright Dr","70122","3","(30.02210664, -90.06783437)"
"A0339818","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3662143","528112","2018-01-03T18:00:38.000",,,"2018-01-03T18:03:45.000","VOI","VOID","N","2L01","080XX Oak St","70118","2","(29.94670003, -90.12930373)"
"A0262618","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3699337","559356","2018-01-03T02:34:58.000",,,"2018-01-03T02:34:58.000","NAT","Necessary Action Taken","N","7D08","070XX Bamberry St","70126","7","(30.03148247, -90.01073205)"
"A0284818","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3690750","548863","2018-01-03T09:46:51.000",,"2018-01-03T09:46:51.000","2018-01-03T11:42:47.000","NAT","Necessary Action Taken","Y","3U01","045XX Blk Old Gentilly Rd","70126","3","(30.00290016, -90.03824153)"
"A0299118","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3684255","533516","2018-01-03T12:09:46.000",,"2018-01-03T12:09:46.000","2018-01-03T12:27:02.000","NAT","Necessary Action Taken","Y","8E05","012XX Decatur St","70116","8","(29.96090026, -90.05929873)"
"A0277318","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","0","0","2018-01-03T08:22:12.000","2018-01-03T08:26:59.000","2018-01-03T08:33:46.000","2018-01-03T09:10:24.000","NAT","Necessary Action Taken","N","3U01","041XX Chef Menteur Hwy",,"0",
"A0342918","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3679181","531659","2018-01-03T18:31:39.000","2018-01-03T18:41:04.000","2018-01-03T18:41:59.000","2018-01-03T19:10:24.000","NAT","Necessary Action Taken","N","8J03","Cleveland Ave & S Liberty St","70112","8","(29.95595011, -90.07538667)"
"A0357818","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3682523","533453","2018-01-03T21:33:17.000","2018-01-03T21:36:23.000","2018-01-03T21:38:03.000","2018-01-03T21:42:52.000","NAT","Necessary Action Taken","N","8E01","008XX Dumaine St","70116","8","(29.96078232, -90.06477114)"
"A0363718","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3670454","524386","2018-01-03T22:58:14.000","2018-01-03T22:58:14.000","2018-01-03T22:58:38.000","2018-01-03T23:39:15.000","NAT","Necessary Action Taken","N","2N03","Napoleon Ave & S Robertson St","70115","2","(29.93621229, -90.10319078)"
"A0300818","911","SILENT 911 CALL","2D","911","SILENT 911 CALL","2D","3685587","557993","2018-01-03T12:20:35.000","2018-01-03T12:24:27.000",,"2018-01-03T12:25:39.000","DUP","DUPLICATE","N","3S04","066XX Franklin Ave","70122","3","(30.02816393, -90.05423129)"
"A0264118","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3681870","529049","2018-01-03T02:53:38.000",,"2018-01-03T02:53:38.000","2018-01-03T03:04:37.000","NAT","Necessary Action Taken","Y","8G02","Poydras St & Tchoupitoulas St","70130","8","(29.9486915, -90.06698809)"
"A0274218","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3670697","530450","2018-01-03T07:24:27.000",,,"2018-01-03T07:36:11.000","VOI","VOID","N","2V02","041XX Eve St","70125","2","(29.95287921, -90.10221756)"
"A0285918","17F","FUGITIVE ATTACHMENT","1G","17F","FUGITIVE ATTACHMENT","1G","3695986","518968","2018-01-03T09:54:53.000",,"2018-01-03T09:54:53.000","2018-01-03T10:50:28.000","RTF","REPORT TO FOLLOW","Y","4C02","035XX Garden Oaks Dr","70114","4","(29.92053512, -90.02278201)"
"A0348118","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3670915","530065","2018-01-03T19:39:01.000",,"2018-01-03T19:39:01.000","2018-01-03T19:57:38.000","NAT","Necessary Action Taken","Y","2V02","041XX Washington Ave","70125","2","(29.95181408, -90.10154065)"
"A0259318","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3696321","534053","2018-01-03T01:37:14.000","2018-01-03T01:37:14.000","2018-01-03T01:37:20.000","2018-01-03T02:24:08.000","NAT","Necessary Action Taken","N","5E01","051XX Saint Claude Ave","70117","5","(29.96200388, -90.02117868)"
"A0307518","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3703797","562889","2018-01-03T13:29:54.000","2018-01-03T13:30:29.000","2018-01-03T13:29:54.000","2018-01-03T13:43:48.000","NAT","Necessary Action Taken","Y","7P01","086XX Dinkins St","70127","7","(30.04105337, -89.99650833)"
"A0328318","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3668168","534889","2018-01-03T16:18:58.000","2018-01-03T16:18:58.000",,"2018-01-03T18:02:33.000","NAT","Necessary Action Taken","N","2U04","037XX S Carrollton Ave","70125","2","(29.96515938, -90.11005439)"
"A0271018","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3682362","541284","2018-01-03T05:14:38.000","2018-01-03T05:14:38.000","2018-01-03T05:14:45.000","2018-01-03T06:23:45.000","NAT","Necessary Action Taken","N","5K02","N Dorgenois St & Allen St","70119","5","(29.98231913, -90.06500545)"
"A0305818","103","DISTURBANCE (OTHER)","1A","21N","NOISE COMPLAINT","1E","3707355","559244","2018-01-03T13:10:37.000","2018-01-04T02:17:57.000","2018-01-04T02:24:27.000","2018-01-04T02:53:33.000","NAT","Necessary Action Taken","N","7R04","068XX Tara Ln","70127","7","(30.03091729, -89.9853995)"
"A0319718","966","DRUG VIOLATIONS","1G","966","DRUG VIOLATIONS","1G","3699719","555579","2018-01-03T15:25:45.000","2018-01-03T15:49:34.000","2018-01-03T15:25:45.000","2018-01-03T16:40:26.000","RTF","REPORT TO FOLLOW","N","7C04","Dwyer Rd & Westlake Dr","70126","7","(30.02108468, -90.00966134)"
"A0344618","103D","DOMESTIC DISTURBANCE","2B","103D","DOMESTIC DISTURBANCE","2B","3708526","566293","2018-01-03T18:53:12.000","2018-01-03T20:02:25.000","2018-01-03T20:01:31.000","2018-01-03T21:15:22.000","RTF","REPORT TO FOLLOW","N","7I13","105XX Hayne Blvd","70127","7","(30.05026152, -89.98143421)"
"A0321518","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3680095","530445","2018-01-03T15:37:33.000","2018-01-03T15:53:45.000","2018-01-03T15:58:03.000","2018-01-03T16:10:57.000","NAT","Necessary Action Taken","N","8I01","009XX Gravier St","70112","8","(29.95258304, -90.07254362)"
"A0363018","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3681810","532085","2018-01-03T22:40:47.000",,,"2018-01-03T23:11:27.000","NAT","Necessary Action Taken","N","8D05","Saint Louis St & Bourbon St","70112","8","(29.95704093, -90.06706964)"
"A0299618","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3661800","526061","2018-01-03T12:14:11.000","2018-01-03T14:07:41.000","2018-01-03T14:16:35.000","2018-01-03T14:27:27.000","NAT","Necessary Action Taken","N","2H02","006XX Adams St","70118","2","(29.94106956, -90.13045633)"
"A0316718","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3683694","532687","2018-01-03T15:00:43.000",,"2018-01-03T15:00:43.000","2018-01-03T15:01:34.000","NAT","Necessary Action Taken","Y","8B02","009XX Decatur St","70116","8","(29.95863874, -90.06110006)"
"A0304718","71","ISSUING WORTHLESS CHECKS","1F","71","ISSUING WORTHLESS CHECKS","1F","3676125","537587","2018-01-03T12:55:49.000","2018-01-03T12:55:49.000",,"2018-01-03T12:57:29.000","RTF","REPORT TO FOLLOW","N","1M05","028XX Orleans Ave","70119","1","(29.97234002, -90.08483304)"
"A0316218","18","TRAFFIC INCIDENT","2A","18","TRAFFIC INCIDENT","2A","3722090","550599","2018-01-03T14:56:11.000","2018-01-03T15:40:33.000",,"2018-01-03T15:42:23.000","NAT","Necessary Action Taken","N","7G05","036XX Paris Rd","70129","7","(30.00666152, -89.9391685)"
"A0300918","67","THEFT","1E","67","THEFT","1E","3685587","557993","2018-01-03T12:21:14.000","2018-01-03T12:25:44.000","2018-01-03T12:31:02.000","2018-01-03T14:41:06.000","RTF","REPORT TO FOLLOW","N","3S04","066XX Franklin Ave","70122","3","(30.02816393, -90.05423129)"
"A0356618","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2018-01-03T21:15:58.000","2018-01-03T21:21:14.000","2018-01-03T21:23:15.000","2018-01-03T21:56:47.000","NAT","Necessary Action Taken","N","8I01","002XX Carondelet St","70112","8","(0.0, 0.0)"
