"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"A0086621","58","RETURN FOR ADDITIONAL INFO","1I","58","RETURN FOR ADDITIONAL INFO","1I","3692978","529591","2021-01-01T16:23:32.550","2021-01-01T16:23:32.550","2021-01-01T16:23:32.550","2021-01-01T16:53:35.647","NAT","Necessary Action Taken","Y","4H02","024XX Sanctuary Dr","70114","4","POINT (-90.03189416 29.94983828)"
"A0086721","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3672268","541593","2021-01-01T16:24:45.477","2021-01-01T16:24:45.477","2021-01-01T16:24:45.477","2021-01-01T16:33:44.147","NAT","Necessary Action Taken","Y","3H02","City Park Ave & N Hennessey St","70119","3","POINT (-90.0968784 29.98347092)"
"A0086821","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3678960","532906","2021-01-01T16:24:48.853","2021-01-01T16:24:48.853","2021-01-01T16:24:48.853","2021-01-01T17:41:54.130","NAT","Necessary Action Taken","Y","1E01","Iberville St & N Robertson St","70112","1","POINT (-90.07604007 29.95938475)"
"A0086921","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3682030","534262","2021-01-01T16:25:22.103","2021-01-01T16:25:22.103","2021-01-01T16:25:22.103","2021-01-01T17:17:46.137","NAT","Necessary Action Taken","Y","1F02","N Rampart St & Saint Philip St","70116","1","POINT (-90.06629815 29.96302132)"
"A0087021","62C","SIMPLE BURGLARY VEHICLE","1G","62C","SIMPLE BURGLARY VEHICLE","1G","3675646","547380","2021-01-01T16:25:45.150","2021-01-01T17:17:42.047","2021-01-01T17:20:10.017","2021-01-01T19:28:29.207","RTF","REPORT TO FOLLOW","N","3I05","Wisner Blvd & Harrison Ave","70124","3","POINT (-90.08600861 29.99928393)"
"A0087121","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","1C","3704380","511955","2021-01-01T16:25:46.423","2021-01-01T16:26:39.197","2021-01-01T16:35:34.607","2021-01-01T16:43:38.720","GOA","GONE ON ARRIVAL","N","4D05","055XX Tullis Dr","70131","4","POINT (-89.99654206 29.90098677)"
"A0087221","35D","SIMPLE BATTERY DOMESTIC","2C","103D","DOMESTIC DISTURBANCE","2C","3715490","565624","2021-01-01T16:27:13.180","2021-01-01T17:02:59.733","2021-01-01T17:11:12.413","2021-01-01T19:34:36.133","RTF","REPORT TO FOLLOW","N","7I11","121XX N I-10 Service Rd","70128","7","POINT (-89.95945037 30.0481948)"
"A0087321","22A","AREA CHECK","1K","22A","AREA CHECK","1K","0","0","2021-01-01T16:27:31.443","2021-01-01T16:27:31.443","2021-01-01T16:27:31.443","2021-01-01T17:16:13.653","NAT","Necessary Action Taken","Y","None","N Norman C Francis & Orleans","None","0","POINT (0 0)"
"A0087421","107","SUSPICIOUS PERSON","2C","107","SUSPICIOUS PERSON","2C","3714922","557163","2021-01-01T16:28:18.810","2021-01-01T16:30:09.023","2021-01-01T16:33:14.917","2021-01-01T16:40:13.990","NAT","Necessary Action Taken","N","7J03","048XX Corinne St","70127","7","POINT (-89.96156581 30.02494786)"
"A0087521","21","COMPLAINT OTHER","1J","56","SIMPLE CRIMINAL DAMAGE","1F","3683227","545249","2021-01-01T16:29:33.320","2021-01-01T17:05:42.310","2021-01-01T17:10:52.243","2021-01-01T18:13:19.423","RTF","REPORT TO FOLLOW","N","3X02","039XX Pauger St","70122","3","POINT (-90.06213466 29.9931937)"
"A0087721","67","THEFT","1G","67","THEFT","1G","3679750","526248","2021-01-01T16:29:44.060","2021-01-01T16:53:33.573","2021-01-01T17:08:55.537","2021-01-01T17:16:44.507","GOA","GONE ON ARRIVAL","N","6E04","012XX Saint Charles Ave","70130","6","POINT (-90.07377621 29.94105495)"
"A0087821","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3666635","550844","2021-01-01T16:30:13.640","2021-01-01T16:30:13.640","2021-01-01T16:30:13.640","2021-01-01T17:02:14.403","NAT","Necessary Action Taken","Y","3F01","West End Blvd & Lane St","70124","3","POINT (-90.11435768 30.00907377)"
"A0087921","24","MEDICAL","2D","24","MEDICAL","2D","37369000","3513814","2021-01-01T16:30:20.957","2021-01-01T16:30:20.957","2021-01-01T16:30:20.957","2021-01-01T16:49:43.680","NAT","Necessary Action Taken","Y","4E04","Lancaster St & Berkley Dr","70131","4","POINT (0 0)"
"A0088021","99","RECKLESS DRIVING","1F","99","RECKLESS DRIVING","1F","3686933","548807","2021-01-01T16:31:44.093","2021-01-01T17:14:31.487",,"2021-01-01T17:15:35.680","GOA","GONE ON ARRIVAL","N","3Y03","Gentilly Blvd & Franklin Ave","70122","3","POINT (-90.05030226 30.00286512)"
"A0088121","21","COMPLAINT OTHER","1J","107","SUSPICIOUS PERSON","2C","3680844","537031","2021-01-01T16:31:50.357","2021-01-01T16:32:42.073","2021-01-01T16:35:05.233","2021-01-01T16:42:31.697","NAT","Necessary Action Taken","N","1B01","017XX Esplanade Ave","70116","1","POINT (-90.06994798 29.97066926)"
"A0088221","21N","NOISE COMPLAINT","1G","103","DISTURBANCE (OTHER)","1C","3678213","524124","2021-01-01T16:35:12.740","2021-01-01T16:38:35.543","2021-01-01T16:39:24.257","2021-01-01T17:01:51.643","NAT","Necessary Action Taken","N","6E01","Saint Andrew St & Saint Charles Ave","70130","6","POINT (-90.07870329 29.93525883)"
"A0088321","62C","SIMPLE BURGLARY VEHICLE","1A","62C","SIMPLE BURGLARY VEHICLE","1G","3664703","529261","2021-01-01T16:35:37.467","2021-01-01T19:43:18.357","2021-01-01T19:51:43.917","2021-01-01T19:57:04.023","GOA","GONE ON ARRIVAL","N","2L03","077XX Cohn St","70118","2","POINT (-90.12118474 29.94978445)"
"A0088421","21","COMPLAINT OTHER","1J","21","COMPLAINT OTHER","1J","3678800","525773","2021-01-01T16:36:36.003","2021-01-01T16:36:36.003","2021-01-01T16:36:36.003","2021-01-01T16:42:59.437","NAT","Necessary Action Taken","Y","6G02","Martin Luther King Jr Blvd & Robert C Blakes Sr Dr","70113","6","POINT (-90.0767943 29.93977687)"
"A0088521","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1J","3687137","536534","2021-01-01T16:36:38.720","2021-01-01T22:03:33.820","2021-01-01T22:06:13.487","2021-01-01T22:35:53.083","GOA","GONE ON ARRIVAL","N","5C02","Franklin Ave & Saint Claude Ave","70117","5","POINT (-90.05009257 29.96911091)"
"A0088621","62A","BURGLAR ALARM, SILENT","2E","62A","BURGLAR ALARM, SILENT","2E","3681387","537860","2021-01-01T16:36:52.720","2021-01-01T16:38:19.150","2021-01-01T16:41:40.360","2021-01-01T16:56:17.613","NAT","Necessary Action Taken","N","1B01","015XX N Roman St","70116","1","POINT (-90.0682051 29.97293259)"
"A0088721","21","COMPLAINT OTHER","1C","21","COMPLAINT OTHER","1J","3714301","564847","2021-01-01T16:37:00.757","2021-01-02T00:57:51.740","2021-01-02T00:58:07.383","2021-01-02T01:08:00.710","GOA","GONE ON ARRIVAL","N","7I10","118XX N I-10 Service Rd","70128","7","POINT (-89.96323677 30.04609725)"
"A0088921","21","COMPLAINT OTHER","1D","21","COMPLAINT OTHER","1J","3718829","572508","2021-01-01T16:40:19.043","2021-01-01T23:33:21.413","2021-01-01T23:41:32.793","2021-01-01T23:45:55.350","GOA","GONE ON ARRIVAL","N","7K04","Curran Blvd & Shamrock Dr","70128","7","POINT (-89.94863415 30.06701262)"
"A0089121","38D","SIMPLE ASSAULT DOMESTIC","2D","103D","DOMESTIC DISTURBANCE","2C","3717008","566797","2021-01-01T16:42:12.650","2021-01-01T17:30:02.460","2021-01-01T17:30:14.310","2021-01-01T19:34:06.303","RTF","REPORT TO FOLLOW","N","7K03","123XX N I-10 Service Rd","70128","7","POINT (-89.95460888 30.05136954)"
"A0089221","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3669084","543785","2021-01-01T16:44:20.427","2021-01-01T16:44:20.427","2021-01-01T16:44:20.427","2021-01-01T17:21:21.690","NAT","Necessary Action Taken","Y","3I01","Navarre Ave & General Diaz St","70124","3","POINT (-90.10685813 29.98959265)"
"A0089321","67","THEFT","1A","67","THEFT","1G","3704712","558007","2021-01-01T16:44:29.397","2021-01-02T01:24:28.357","2021-01-02T01:28:48.093","2021-01-02T01:46:35.570","GOA","GONE ON ARRIVAL","N","7Q03","057XX Crowder Blvd","70126","7","POINT (-89.99379764 30.02760157)"
"A0089421","100","HIT & RUN","1G","100","HIT & RUN","1G","3681027","532243","2021-01-01T16:46:16.153",,,"2021-01-01T17:33:17.843","VOI","VOID","N","8D03","Burgundy St & Conti St","70112","8","POINT (-90.06953643 29.95750014)"
"A0089521","103","DISTURBANCE (OTHER)","1C","37","AGGRAVATED ASSAULT","2E","3707653","559095","2021-01-01T16:47:18.847","2021-01-01T16:50:32.047","2021-01-01T17:02:32.500","2021-01-01T19:33:01.983","RTF","REPORT TO FOLLOW","N","7R04","067XX Bundy Rd","70127","7","POINT (-89.98446144 30.0304983)"
"A0089621","103F","FIGHT","1A","103F","FIGHT","2D","3704936","558381","2021-01-01T16:48:22.080","2021-01-02T07:18:18.480",,"2021-01-02T07:18:25.880","GOA","GONE ON ARRIVAL","N","7Q03","S I-10 Service Rd & Crowder Blvd","70127","7","POINT (-89.99307627 30.02862153)"
"A0089721","20","AUTO ACCIDENT","1A","20","AUTO ACCIDENT","1E","3698704","519311","2021-01-01T16:50:28.223","2021-01-01T17:08:47.550","2021-01-01T17:10:37.180","2021-01-01T18:25:00.627","RTF","REPORT TO FOLLOW","N","4D01","General De Gaulle Dr & Holiday Dr","70131","4","POINT (-90.0141899 29.92139286)"
"A0089821","94F","FIREWORKS","1B","37","AGGRAVATED ASSAULT","2E","3673995","557723","2021-01-01T16:51:39.550","2021-01-01T17:09:03.977","2021-01-01T21:27:06.660","2021-01-01T22:34:37.840","GOA","GONE ON ARRIVAL","N","3K01","XX Tern St","70124","3","POINT (-90.09086958 30.02777107)"
"A0089921","21","COMPLAINT OTHER","1A","107","SUSPICIOUS PERSON","2C","3686441","538318","2021-01-01T16:52:00.753","2021-01-02T08:55:31.350","2021-01-02T09:28:29.843","2021-01-02T09:56:30.290","NAT","Necessary Action Taken","N","5G02","024XX N Claiborne Ave","70117","5","POINT (-90.05222682 29.97403949)"
"A0090021","21","COMPLAINT OTHER","1J","21","COMPLAINT OTHER","1J","3680552","538334","2021-01-01T16:52:49.207","2021-01-01T17:32:26.030","2021-01-01T17:37:23.547","2021-01-01T18:08:07.153","NAT","Necessary Action Taken","N","1B01","015XX N Johnson St","70116","1","POINT (-90.07082577 29.97426137)"
"A0090121","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3705603","521492","2021-01-01T16:53:31.890","2021-01-01T16:53:31.890","2021-01-01T16:53:31.890","2021-01-01T17:11:20.493","NAT","Necessary Action Taken","Y","4E02","Woodland Dr & General Meyer Ave","70131","4","POINT (-89.9923312 29.92716986)"
"A0090221","911","SILENT 911 CALL","2F","911","SILENT 911 CALL","2F","3678805","537543","2021-01-01T16:53:57.863","2021-01-01T16:54:32.250",,"2021-01-01T16:54:54.123","NAT","Necessary Action Taken","N","1J04","011XX N Tonti St","70119","1","POINT (-90.0763693 29.97214002)"
"A0090321","22B","BUSINESS CHECK","1K","22B","BUSINESS CHECK","1K","3671573","539631","2021-01-01T16:54:14.477","2021-01-01T16:54:14.477","2021-01-01T16:54:14.477","2021-01-01T17:00:47.807","NAT","Necessary Action Taken","Y","3H01","004XX N Carrollton Ave","70119","3","POINT (-90.09913807 29.9780973)"
"A0090421","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3690200","522806","2021-01-01T16:55:36.343","2021-01-01T16:55:36.343","2021-01-01T16:55:36.343","2021-01-01T17:55:43.180","NAT","Necessary Action Taken","Y","4B01","021XX Hendee St","70114","4","POINT (-90.04090616 29.93127005)"
"A0090521","42","AGGRAVATED RAPE","2C","42","AGGRAVATED RAPE","2C","37369000","3513814","2021-01-01T16:57:38.693","2021-01-01T16:59:57.647","2021-01-01T17:29:50.830","2021-01-01T21:50:28.453","RTF","REPORT TO FOLLOW","N","5I06","016XX Blk Gordon St","70117","5","POINT (0 0)"
"A0090621","67C","THEFT FROM EXTERIOR OF VEHICLE","1G","62C","SIMPLE BURGLARY VEHICLE","1G","3671661","534540","2021-01-01T16:58:41.523","2021-01-01T19:12:01.723","2021-01-01T19:13:36.367","2021-01-01T20:03:10.587","RTF","REPORT TO FOLLOW","N","1K01","S Norman C Francis Pkwy & Gravier St","70119","1","POINT (-90.09903273 29.96409537)"
"A0090721","94F","FIREWORKS","2J","94F","FIREWORKS","2J","3667409","540476","2021-01-01T16:58:50.967",,,"2021-01-01T16:59:12.797","VOI","VOID","N","3D02","001XX City Park Ave","70119","3","POINT (-90.11226191 29.9805424)"
"A0090821","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","2C","3699826","554487","2021-01-01T16:59:12.823","2021-01-02T12:22:12.933","2021-01-02T12:30:36.060","2021-01-02T12:35:33.027","GOA","GONE ON ARRIVAL","N","7C04","046XX America St","70126","7","POINT (-90.00936468 30.01807796)"
"A0090921","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3669692","541654","2021-01-01T17:00:27.253","2021-01-01T17:00:27.253","2021-01-01T17:00:27.253","2021-01-01T17:20:32.123","NAT","Necessary Action Taken","Y","3H02","Toulouse St & City Park Ave","70119","3","POINT (-90.1050127 29.98371413)"
"A0091021","21","COMPLAINT OTHER","1J","63","PROWLER","2E","3684729","538367","2021-01-01T17:01:14.257","2021-01-01T17:01:53.480","2021-01-01T17:05:26.403","2021-01-01T17:57:12.990","NAT","Necessary Action Taken","N","5A04","016XX Elysian Fields Ave","70116","5","POINT (-90.05763289 29.97422494)"
"A0091121","22B","BUSINESS CHECK","1K","22B","BUSINESS CHECK","1K","3673062","526130","2021-01-01T17:02:11.140","2021-01-01T17:02:11.140","2021-01-01T17:02:11.140","2021-01-01T17:24:58.407","NAT","Necessary Action Taken","Y","6I04","029XX S Claiborne Ave","70115","6","POINT (-90.09489756 29.94093056)"
"A0091221","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3667459","551695","2021-01-01T17:02:33.127","2021-01-01T17:02:33.127","2021-01-01T17:02:33.127","2021-01-01T17:29:12.153","NAT","Necessary Action Taken","Y","3F01","Milne Blvd & Porteous St","70124","3","POINT (-90.11172717 30.01138944)"
"A0091321","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3682489","531125","2021-01-01T17:02:55.480","2021-01-01T17:02:55.480","2021-01-01T17:02:55.480","2021-01-01T17:24:04.807","NAT","Necessary Action Taken","Y","8B02","Decatur St & Conti St","70130","8","POINT (-90.06495858 29.95437985)"
"A0091421","63","PROWLER","2E","63","PROWLER","2E","3679862","527168","2021-01-01T17:03:16.080","2021-01-01T17:04:14.130","2021-01-01T17:05:35.587","2021-01-01T18:37:45.403","RTF","REPORT TO FOLLOW","N","6G04","007XX Howard Ave","70130","6","POINT (-90.07339113 29.94358092)"
"A0091621","99","RECKLESS DRIVING","1D","99","RECKLESS DRIVING","1F","3721830","569949","2021-01-01T17:05:58.687","2021-01-01T23:38:32.857",,"2021-01-01T23:38:41.783","GOA","GONE ON ARRIVAL","N","7L05","I-10 E & Little Woods Exit","70128","7","POINT (-89.93924668 30.0598742)"
"A0091721","29ST","SUICIDE THREAT","2D","35D","SIMPLE BATTERY DOMESTIC","2C","37369000","3513814","2021-01-01T17:07:51.027","2021-01-01T17:11:29.723","2021-01-01T17:22:43.630","2021-01-01T19:01:26.317","NAT","Necessary Action Taken","N","4D02","036XX Somerset Dr","70131","4","POINT (0 0)"
"A0091821","20","AUTO ACCIDENT","2A","20","AUTO ACCIDENT","1E","3704765","558910","2021-01-01T17:08:47.017","2021-01-01T17:48:59.917","2021-01-01T17:58:54.937","2021-01-01T18:16:35.780","GOA","GONE ON ARRIVAL","N","7O09","I-10 W & Crowder Blvd","70127","7","POINT (-89.99359546 30.03008253)"
"A0091921","94","DISCHARGING FIREARM","1A","94","DISCHARGING FIREARM","2D","3690017","536524","2021-01-01T17:09:14.740","2021-01-01T17:23:38.300","2021-01-01T17:29:13.467","2021-01-01T18:38:40.937","GOA","GONE ON ARRIVAL","N","5C02","Piety St & Urquhart St","70117","5","POINT (-90.04099722 29.96899578)"
"A0092021","94F","FIREWORKS","1A","37","AGGRAVATED ASSAULT","2E","3673728","527447","2021-01-01T17:10:46.870","2021-01-01T17:15:00.103","2021-01-01T17:23:38.853","2021-01-01T17:34:21.577","NAT","Necessary Action Taken","N","6K01","030XX 2nd St","70125","6","POINT (-90.09274999 29.94453168)"
"A0092121","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1J","3694495","522484","2021-01-01T17:11:47.837","2021-01-01T18:33:37.200","2021-01-01T18:38:49.483","2021-01-01T18:46:14.733","NAT","Necessary Action Taken","N","4I02","021XX Pace Blvd","70114","4","POINT (-90.02736012 29.9302491)"
"A0092221","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3667286","517180","2021-01-01T17:12:13.577","2021-01-01T17:12:13.577","2021-01-01T17:12:13.577","2021-01-01T17:45:50.577","NAT","Necessary Action Taken","Y","2B02","Tchoupitoulas St & Valmont St","70115","2","POINT (-90.11343297 29.91649146)"
"A0092321","103F","FIGHT","2D","103F","FIGHT","2D","3672354","536772","2021-01-01T17:12:20.830","2021-01-01T17:13:09.510","2021-01-01T17:15:19.147","2021-01-01T17:56:29.623","NAT","Necessary Action Taken","N","1L03","035XX Cleveland Ave","70119","1","POINT (-90.09677101 29.97021202)"
"A0092421","21","COMPLAINT OTHER","1J","21","COMPLAINT OTHER","1J","3693053","544947","2021-01-01T17:13:55.640","2021-01-01T17:13:55.640","2021-01-01T17:13:55.640","2021-01-01T17:54:14.373","NAT","Necessary Action Taken","Y","5Q02","034XX Desire Pkwy","70126","5","POINT (-90.03110549 29.99206008)"
"A0092521","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1C","3701527","552272","2021-01-01T17:14:41.093","2021-01-02T07:26:48.103",,"2021-01-02T07:26:55.783","NAT","Necessary Action Taken","N","7C04","072XX Chef Menteur Hwy","70126","7","POINT (-90.00406961 30.01193441)"
"A0092621","22B","BUSINESS CHECK","1K","22B","BUSINESS CHECK","1K","3670030","539264","2021-01-01T17:15:27.600","2021-01-01T17:15:27.600","2021-01-01T17:15:27.600","2021-01-01T17:37:47.257","NAT","Necessary Action Taken","Y","3H01","044XX Canal St","70119","3","POINT (-90.10402355 29.97713299)"
"A0092721","20","AUTO ACCIDENT","2A","20","AUTO ACCIDENT","1E","3710276","561560","2021-01-01T17:15:29.287","2021-01-01T17:58:01.583","2021-01-01T18:25:38.070","2021-01-01T19:27:26.270","RTF","REPORT TO FOLLOW","N","7I06","I-10 W & Read Blvd","70127","7","POINT (-89.9760807 30.03719174)"
"A0092821","67P","PICKPOCKET","1G","67P","PICKPOCKET","1G","3681488","531661","2021-01-01T17:15:55.673","2021-01-01T17:15:55.673","2021-01-01T17:15:55.673","2021-01-01T18:17:46.110","RTF","REPORT TO FOLLOW","Y","8D04","003XX Blk Bourbon St","70112","8","POINT (-90.06810205 29.95588434)"
"A0092921","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3679132","529736","2021-01-01T17:16:33.167","2021-01-01T17:16:33.167","2021-01-01T17:16:33.167","2021-01-01T17:24:19.883","NAT","Necessary Action Taken","Y","8H04","Poydras St & Loyola Ave","70113","8","POINT (-90.07560792 29.95066459)"
"A0093021","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1J","3697554","532622","2021-01-01T17:17:14.987","2021-01-01T20:06:15.033","2021-01-01T20:16:38.527","2021-01-01T21:11:21.907","NAT","Necessary Action Taken","N","5E01","055XX Dauphine St","70117","5","POINT (-90.01733787 29.95803012)"
"A0093121","21N","NOISE COMPLAINT","1A","21N","NOISE COMPLAINT","1G","3694004","528691","2021-01-01T17:17:15.983","2021-01-01T17:59:37.430","2021-01-01T18:06:36.983","2021-01-01T18:22:29.580","NAT","Necessary Action Taken","N","4H02","002XX Raphael Semmes St","70114","4","POINT (-90.02868848 29.94733328)"
"A0093221","TS","TRAFFIC STOP","1J","TS","TRAFFIC STOP","1J","3681677","530250","2021-01-01T17:17:45.587","2021-01-01T17:17:45.587","2021-01-01T17:17:45.587","2021-01-01T17:35:57.743","NAT","Necessary Action Taken","Y","8G04","005XX Blk Canal St","70130","8","POINT (-90.0675534 29.95200054)"
"A0093321","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2E","3678405","547563","2021-01-01T17:19:57.100","2021-01-01T23:15:04.707","2021-01-01T23:20:43.173","2021-01-01T23:58:44.093","NAT","Necessary Action Taken","N","3M04","014XX Harrison Ave","70122","3","POINT (-90.07728563 29.99970372)"
"A0093421","22A","AREA CHECK","1K","22A","AREA CHECK","1K","3666880","546131","2021-01-01T17:21:02.887","2021-01-01T17:21:02.887","2021-01-01T17:21:02.887","2021-01-01T17:32:55.910","NAT","Necessary Action Taken","Y","3E02","Milne Blvd & Kenilworth St","70124","3","POINT (-90.11374275 29.99610748)"
"A0093521","22B","BUSINESS CHECK","1K","22B","BUSINESS CHECK","1K","3672650","539260","2021-01-01T17:21:04.897","2021-01-01T17:21:04.897","2021-01-01T17:21:04.897","2021-01-01T17:51:21.013","NAT","Necessary Action Taken","Y","1M02","005XX N Carrollton Ave","70119","1","POINT (-90.09574889 29.97704381)"
"A0093621","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1J","3698627","559621","2021-01-01T17:21:53.330","2021-01-02T12:21:28.927","2021-01-02T12:30:31.080","2021-01-02T12:41:48.160","NAT","Necessary Action Taken","N","7D08","068XX Coventry St","70126","7","POINT (-90.01296439 30.03223295)"
"A0093721","21N","NOISE COMPLAINT","1A","21N","NOISE COMPLAINT","1G","3693453","527303","2021-01-01T17:22:32.770",,,"2021-01-01T18:13:51.537","DUP","DUPLICATE","N","4I01","025XX General Meyer Ave","70114","4","POINT (-90.0304761 29.94353268)"
"A0093821","94F","FIREWORKS","2J","94","DISCHARGING FIREARM","2D","3683231","528696","2021-01-01T17:22:35.320","2021-01-01T17:23:43.760","2021-01-01T17:27:12.733","2021-01-01T17:39:45.840","NAT","Necessary Action Taken","N","8A02","005XX Port Of New Orleans Pl","70130","8","POINT (-90.06270271 29.94768064)"
