"o_c","casenumber","propertyaddress","casehistory","hearingdate","hearingtime","judgment","prevhearing","prevhearingstat","caseestablished","inspected","inspectionresult","councildistrict","geoaddress","city","state","zip","geopin","xpos","ypos","caseid","hashid","lastupload"
"Closed","12-08363-PNBL","1322 REYNES ST","Reset Hearing","2013-09-16T09:30:00.000","2013-09-16T09:30:00.000","Guilty: Public Nuisance","2013-06-20T10:45:00.000","Reset: Work In Progress","2012-08-01T14:58:19.000","2013-06-10T00:00:00.000","Violation: No WIP","E","1322 Reynes St","New Orleans","LA","70117","41125090","3696157.15","535246.43","168275","a71d9ee6379b7a9d4f857c273ca4be4d","2022-04-18T23:18:03.000"
"Open","19-00213-MPM","8824-8826 PRITCHARD PL","Reset Hearing","2020-08-06T09:30:00.000","2020-08-06T09:30:00.000","Guilty: Abated","2019-12-17T10:00:00.000","Reset: Office Closure","2019-01-10T15:24:04.000","2019-01-30T00:00:00.000","Violation: No WIP","A","8826 Pritchard Pl","New Orleans","LA","70118","41028438","3664060.12","534665.5","248888","ce022c801135596502cb51b1211e88be","2020-08-06T23:18:05.000"
"Closed","13-00055-PNBL","2920 - 2922 BANKS ST","Reset Hearing","2013-07-01T10:00:00.000","2013-07-01T10:00:00.000","Guilty: Public Nuisance Blight","2013-03-26T10:30:00.000","Reset: Work In Progress","2013-01-03T15:22:47.000","2013-01-03T15:15:00.000","Violation: No WIP","B","2922 Banks St","New Orleans","LA","70119","41033645","3673649.27","534734.13","172918","fff8582c06c0b478d90b583b3faa20df","2022-04-18T23:18:03.000"
"Open","19-06107-MPM","205 WESTPARK CT","Reset Hearing","2020-08-04T15:00:00.000","2020-08-04T15:00:00.000","Guilty","2019-12-17T09:45:00.000","Reset: Office Closure","2019-06-06T14:22:56.000","2019-06-06T14:24:00.000","Violation: No WIP","C","205 Westpark Ct","New Orleans","LA","70114","41004006","3695814.3","522445.08","254782","517eba7098fb78810108724582e02e7c","2020-08-06T23:18:05.000"
"Closed","12-08363-PNBL","1322 REYNES ST","Initial Hearing","2013-06-20T10:45:00.000","2013-06-20T10:45:00.000","Reset: Work In Progress",,,"2012-08-01T14:58:19.000","2013-06-10T00:00:00.000","Violation: No WIP","E","1322 Reynes St","New Orleans","LA","70117","41125090","3696157.15","535246.43","168275","5dbcc93a4b1a7c52f24c8895078feb3e","2022-04-18T23:18:03.000"
"Closed","12-07317-PNBL","3703 BARONNE ST","Reset Hearing","2013-04-09T09:00:00.000","2013-04-09T09:00:00.000","In Compliance Fees Due","2013-03-04T10:00:00.000","Reset: Not Re-Inspected","2012-06-29T08:39:46.000","2012-07-25T08:30:00.000","Violation: No WIP","B","3703 Baronne St","New Orleans","LA","70115","41052238","3672899.97","521961.21","167227","d297b5ed5c9729cc205cc049ce08fec3","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-941960","6102 BACCICH ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1994-06-10T00:00:00.000","Complete"," ","6104 Baccich St","New Orleans","LA","70122","41073034","3687382.87381","555694.04085","76554","df76da6f3a5a0bc524de6a6afc7d206d","2020-10-18T23:17:35.000"
"Closed","ENVHADJ-942957","6104 BACCICH ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","6104 Baccich St","New Orleans","LA","70122","41073034","3687382.87381","555694.04085","77660","8f5e42d0119b929fb286660caa232014","2020-10-18T23:17:35.000"
"Closed","20-20223-MPM","4310 S JOHNSON ST","Initial Hearing","2020-05-11T15:05:00.000","2020-05-11T15:05:00.000","Guilty",,,"2020-04-08T13:42:28.000","2020-04-08T08:00:00.000","Violation: No WIP","B","4310 S Johnson St","New Orleans","LA","70125","41048696","3670525.98","527194.74","260843","2c360443595de8b0908bd683bb4f43e5","2020-06-01T12:19:21.000"
"Closed","13-00055-PNBL","2920 - 2922 BANKS ST","Initial Hearing","2013-03-26T10:30:00.000","2013-03-26T10:30:00.000","Reset: Work In Progress",,,"2013-01-03T15:22:47.000","2013-01-03T15:15:00.000","Violation: No WIP","B","2922 Banks St","New Orleans","LA","70119","41033645","3673649.27","534734.13","172918","eb4e696bf6e84a8b028682361c3fe137","2022-04-18T23:18:03.000"
"Open","19-08887-MPM","1337 CHARBONNET ST","Reset Hearing","2020-08-04T11:00:00.000","2020-08-04T11:00:00.000","Guilty","2019-12-17T09:30:00.000","Reset: Office Closure","2019-09-05T12:43:34.000","2019-10-22T00:00:00.000","Violation: No WIP","E","1337 Charbonnet St","New Orleans","LA","70117","41121072","3698922.81","534637.04","257562","a41ebec1f0ec9d2ffb78e01dcbfc0769","2020-08-06T23:18:05.000"
"Closed","12-07317-PNBL","3703 BARONNE ST","Reset Hearing","2013-03-04T10:00:00.000","2013-03-04T10:00:00.000","Reset: Not Re-Inspected","2013-01-29T10:00:00.000","Reset: Work In Progress","2012-06-29T08:39:46.000","2012-07-25T08:30:00.000","Violation: No WIP","B","3703 Baronne St","New Orleans","LA","70115","41052238","3672899.97","521961.21","167227","318ba05f91f7c7cd346b7b480709ffb1","2022-04-18T23:18:03.000"
"Closed","12-07317-PNBL","3703 BARONNE ST","Reset Hearing","2013-01-29T10:00:00.000","2013-01-29T10:00:00.000","Reset: Work In Progress","2012-11-26T10:00:00.000","Reset: Work In Progress","2012-06-29T08:39:46.000","2012-07-25T08:30:00.000","Violation: No WIP","B","3703 Baronne St","New Orleans","LA","70115","41052238","3672899.97","521961.21","167227","03a6fe79f95435056cd29cfef6c7703e","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-942983","6102 BACCICH ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","6104 Baccich St","New Orleans","LA","70122","41073034","3687382.87381","555694.04085","77690","7aae029dccae141e565ad3ddfc464601","2020-10-18T23:17:35.000"
"Closed","12-07317-PNBL","3703 BARONNE ST","Initial Hearing","2012-11-26T10:00:00.000","2012-11-26T10:00:00.000","Reset: Work In Progress",,,"2012-06-29T08:39:46.000","2012-07-25T08:30:00.000","Violation: No WIP","B","3703 Baronne St","New Orleans","LA","70115","41052238","3672899.97","521961.21","167227","bd32d92247628407ee5c2a0da517b60e","2022-04-18T23:18:03.000"
"Closed","14-09865-MPM","1925-1927 4TH ST","Initial Hearing","2014-11-06T09:00:00.000","2014-11-06T09:00:00.000","Dismissed Abated",,,"2014-10-15T14:54:38.000","2014-10-15T00:00:00.000","Violation: No WIP","B","1927 Fourth St","New Orleans","LA","70113","41038158","3675490.34164","523814.72232","193482","ebb8621975d9c12d4eb81fad2d8b749f","2016-09-07T23:13:08.000"
"Closed","ENVHADJ-09-03076","5611 MUSIC ST","Initial Hearing","2010-01-06T00:00:00.000","2010-01-06T00:00:00.000","Found Guilty",,,"2009-11-09T13:07:22.000",,""," ","5611 Music St","New Orleans","LA","70122","41085566","3685545.1","553672.06","94859","83870a4140008639e24ae07001bac74d","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-09-01811","1322 REYNES ST","Initial Hearing","2009-10-27T00:00:00.000","2009-10-27T00:00:00.000","Found Guilty",,,"2009-09-04T15:01:53.000","2009-06-09T16:29:00.000","Violation Unoccupied - Bldg"," ","1322 Reynes St","New Orleans","LA","70117","41125090","3696157.15","535246.43","93253","b63790e6374863551ed26abc44e394c5","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-09-01136","11230 WOODVINE LN","Initial Hearing","2009-09-28T00:00:00.000","2009-09-28T00:00:00.000","Found Guilty",,,"2009-08-06T08:28:24.000","2009-05-27T08:28:00.000","Adjudication Fast Track"," ","11230 Woodvine Ln","New Orleans","LA","70128","41104271","3716484.6","559750.38","92539","83d222599b085d49e0767260a5a50df3","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-97512","3701 BARONNE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","1800 Amelia St","New Orleans","LA","70115","41052238","3672899.97","521961.21","23403","96acedfd4d17b09a4621dae6062cd2aa","2022-04-18T23:18:03.000"
"Closed","ENVHADJ-994687SN","4739 MAGAZINE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","905 Bordeaux St","New Orleans","LA","70115","41055632","3669635.06809","518734.262","33114","091392608a32d01eab422ef1a21e2163","2022-07-16T23:19:54.000"
"Closed","19-05790-MPM","528 S GALVEZ ST","Reset Hearing","2020-01-06T09:30:00.000","2020-01-06T09:30:00.000","Reset: Office Closure","2019-11-19T10:15:00.000","Reset: Per Hearing Officer","2019-06-04T08:22:08.000","2019-06-04T00:00:00.000","Violation: No WIP","B","528 S Galvez St","New Orleans","LA","70119","41031963","3675806.59","532126.43","254465","8b3925c904227bc1efa2a166740ef075","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-99654HB","2851 POWHATAN ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-10-12T00:00:00.000","Complete"," ","2851 Powhatan St","New Orleans","LA","70126","41111869","3688969.78971","547833.57972","33486","63c9a8501fa545f77121e10139f7d6aa","2022-07-16T23:19:54.000"
"Closed","ENVHADJ-20023369HB","2831 POWHATAN ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-04-10T00:00:00.000","Complete"," ","2831 Powhatan St","New Orleans","LA","70126","41111865","3688854.83393","547826.6361","48049","990aae9204d6b5ae699a3d5653a008da","2022-07-16T23:19:54.000"
"Open","18-09074-MPM","1622 REV JOHN RAPHAEL, JR WAY, 2237 FELICITY ST, 1620 REV JOHN RAPHAEL","Initial Hearing","2019-08-27T10:15:00.000","2019-08-27T10:15:00.000","Guilty",,,"2018-09-12T08:40:34.000","2018-10-29T00:00:00.000","Violation: No WIP","B","2237 Felicity St","New Orleans","LA","70113","41032148","3676415.45","526710.04","245153","0298f8f1ae8e9574c8a6f8d7da5141e3","2020-08-06T23:18:05.000"
"Closed","20-23247-MPM","1709-1711 MARAIS ST","Initial Hearing","2021-08-16T09:30:00.000","2021-08-16T09:30:00.000","Guilty: Abated",,,"2020-12-03T10:21:50.000","2021-03-31T00:00:00.000","Violation: No WIP","C","1709 Marais St","New Orleans","LA","70116","41065545","3683207.36","536556.79","263867","a36cdb5103d8921d0ea68c1cd485f1e7","2021-09-29T23:19:00.000"
"Closed","14-07915-MPM","1631-1633 PAINTERS ST","Initial Hearing","2014-11-13T10:15:00.000","2014-11-13T10:15:00.000","Guilty: Abated",,,"2014-08-29T14:39:04.000","2014-10-22T00:00:00.000","Violation: No WIP","D","1631 Painters St","New Orleans","LA","70117","41060196","3687430.16782","538623.39149","191532","6fc817a9084908d5fcc074af19fc8ba9","2022-02-19T23:18:07.000"
"Closed","ENVHADJ-2009545EH","4801 LAUREL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-12-09T00:00:00.000","Complete"," ","700 Bordeaux St","New Orleans","LA","70115","41055691","3669609.56032","517994.47902","67972","177d361627644a4e9ef51bdfa562e601","2022-07-16T23:19:54.000"
"Closed","16-01748-MPM","1031 EGANIA ST","Reset Hearing","2018-03-05T09:15:00.000","2018-03-05T09:15:00.000","Guilty","2017-12-19T09:30:00.000","Reset: Work In Progress","2016-03-28T09:24:58.000","2016-05-09T00:00:00.000","Violation: No WIP","E","1031 Egania St","New Orleans","LA","70117","41183454","3696789.7","533877.45","209106","0c6a73c5498be5e49c6e6283d8cc73a9","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-941549C","407 BOUNY ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Dismissed",,,"2009-04-10T15:52:46.000","1994-05-02T00:00:00.000","Complete"," ","409 Bouny St","New Orleans","LA","70114","41144619","3685916.71419","529952.63973","76096","6b73bc2286651089d0b1b19ced51283d","2022-07-16T23:19:54.000"
"Closed","16-05821-MPM","516-518 S OLYMPIA ST","Initial Hearing","2017-06-20T09:45:00.000","2017-06-20T09:45:00.000","Guilty",,,"2016-06-22T11:37:07.000","2016-07-22T00:00:00.000","Violation: No WIP","A","518 S Olympia St","New Orleans","LA","70119","41032745","3668425.90292","538156.14874","213181","70ccc84f23babe27be7f068def88b339","2020-08-06T23:18:05.000"
"Closed","17-01222-MPM","1638 DESIRE ST","Initial Hearing","2017-04-11T09:00:00.000","2017-04-11T09:00:00.000","Guilty",,,"2017-02-14T13:41:54.000","2017-02-14T00:00:00.000","Violation: No WIP","D","1638 Desire St","New Orleans","LA","70117","41064647","3690653.67","537891.4","222957","bc4f02e8c61759c68a7d6c5e80dbb13a","2020-08-06T23:18:05.000"
"Open","14-00815-MPM","1817 N CLAIBORNE AVE","Initial Hearing","2015-12-01T09:15:00.000","2015-12-01T09:15:00.000","Guilty: Abated",,,"2014-02-11T08:42:14.000","2014-02-04T08:30:00.000","Violation: No WIP","C","1817 N Claiborne Ave","New Orleans","LA","70116","41128882","3683512.73083","538070.2103","184431","733a01e0deb54d6be7279f8a89a9626e","2020-08-06T23:18:05.000"
"Open","17-12761-MPM","122 N JOHNSON ST","Reset Hearing","2020-01-21T10:15:40.000","2020-01-21T10:15:40.000","Result Pending","2018-09-21T11:17:00.000","Guilty","2017-10-20T08:03:50.000","2017-10-05T00:00:00.000","Violation: No WIP","B","122 N Johnson St","New Orleans","LA","70112","41018226","3677511.93","533804.59","234501","c55f0e15c7f92f640bad30210cff544e","2020-06-01T12:19:21.000"
"Closed","13-07551-MPM","1428 - 1430 GALLIER ST","Initial Hearing","2015-10-06T09:45:00.000","2015-10-06T09:45:00.000","Guilty",,,"2013-09-09T10:53:19.000","2013-09-26T00:00:00.000","Violation: No WIP","C","1428 Gallier St","New Orleans","LA","70117","41065888","3690709.9","536983.68","180416","2c0bb95a0110a63d5e58240c9e645893","2020-08-06T23:18:05.000"
"Closed","15-05971-MPM","516-518 S OLYMPIA ST","Initial Hearing","2015-08-25T13:30:00.000","2015-08-25T13:30:00.000","Guilty",,,"2015-07-06T15:16:50.000","2015-07-21T00:00:00.000","Violation: No WIP","A","518 S Olympia St","New Orleans","LA","70119","41032745","3668425.90281","538156.14905","202180","cac42f2ffb2bea7bf1a34071c35d5dfd","2020-08-06T23:18:05.000"
"Open","13-06726-PNBL","6701 DOWNMAN RD","Initial Hearing","2014-05-22T09:00:00.000","2014-05-22T09:00:00.000","Guilty",,,"2013-08-15T14:33:00.000","2013-11-21T00:00:00.000","Violation: No WIP","D","6701 Downman Rd","New Orleans","LA","70126","41095171","3695823.39","555205.2","179591","fc73e902028de569ab1dee450ef578e5","2020-08-06T23:18:05.000"
"Closed","CEHB-11-7553","5918 MORRISON RD","Initial Hearing","2013-09-17T10:30:00.000","2013-09-17T10:30:00.000","Guilty: Public Nuisance Blight",,,"2011-10-10T06:36:50.000","2011-10-10T09:36:00.000","Violation Unoccupied","D","5918 Morrison Rd","New Orleans","LA","70126","41091704","3695238.45","557295.98","155410","494bf0a4d4ce89c0892f3f5e46fa8645","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081471V","1235 BOURBON ST.","Initial Hearing","2012-05-12T11:28:15.000","2012-05-12T11:28:15.000","Result Pending",,,"2009-04-10T15:52:46.000","2008-09-17T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65601","694481306d69f4e6c8218ed6f7cde39e","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20014246V","1235 BOURBON ST.","Initial Hearing","2012-05-12T10:22:49.000","2012-05-12T10:22:49.000","Result Pending",,,"2009-04-10T15:52:46.000","2001-06-29T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","42871","37cfbd66d3592d146a3f29a5daeffb34","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-10-01762","4215 ERATO ST","Initial Hearing","2011-02-09T00:00:00.000","2011-02-09T00:00:00.000","Found Guilty",,,"2010-04-22T14:56:28.000",,""," ","4215 Erato St","New Orleans","LA","70125","41035801","3671063.55","531460.91","111066","20ca7617864f19abc3b3cc60c64b0a54","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-10-00527","3166 TOULOUSE ST","Initial Hearing","2010-04-26T00:00:00.000","2010-04-26T00:00:00.000","Found Guilty",,,"2010-02-03T11:18:48.000","2009-11-12T11:19:00.000","Adjudication Fast Track"," ","3166 Toulouse St","New Orleans","LA","70119","41019997","3674727.29","537773.43","109695","10c2006b94e0e630efdf877493a9175e","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20015242V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-08-27T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","43954","b3f7b2dc4e90df39a18f976ba84d4e70","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20015243V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-08-29T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","43955","67a6f6fb1c30808b203d0d1944a38436","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20021543EH","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-01-04T00:00:00.000","Complete","C","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","46025","d9329cedfcefb548af4f593a749e067a","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20022623F","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-04-19T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","47222","a2d393732937900bb86a53ae2f6eacd7","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20031538EH","420 S. SCOTT ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-03-10T00:00:00.000","Complete","A","420 S Scott St","New Orleans","LA","70119","41033586","3670947.11","536645.45","50753","ae5d7d5579e7f6af842cf751ac2dd223","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20052599SN","1320 LOWERLINE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2005-03-17T00:00:00.000","Complete"," ","1322 Lowerline St","New Orleans","LA","70118","41027163","3663913.1294","527338.33573","61713","86a66bc8d328095f3c569f4592be795f","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081455V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-08-26T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65583","97a3f63b4408215e9e289efd32b2a9a1","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081456V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-08-27T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65584","851f5c8bb5ff9a749ad443f0bc82a526","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081457V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-08-28T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65585","f7992c40926dfb96977c45a1251b9a6f","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081458V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-08-29T00:00:00.000","Complete","C","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65586","e822e74b6be93e1ba77d31091165e668","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081459V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-09-01T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65587","28fb3d93ed47f7c2de2e146bc029f46f","2020-08-06T23:18:05.000"
"Closed","ENVHADJ-20081460V","1235 BOURBON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-09-02T00:00:00.000","Complete"," ","1233 Bourbon St","New Orleans","LA","70116","51002292","3683480.52891","534380.89158","65589","87060ffc522e51178982d7b9634f166d","2020-08-06T23:18:05.000"
