"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","22-03667-MPM","2257 Allen Toussaint Blvd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T14:08:58.000","2022-07-20T14:08:58.000",,,,,,"07MCH-13519","2007-09-27T00:00:00.000","General Mechanical","Inspection - Completed","0.0","2257 Allen Toussaint Blvd","New Orleans","LA","70122","41072348","3684045.17","555903.64","-90.05917743503737","30.02246452189686","278906",
"Open","22-03097-MPM","3221 Blythe St","1 - Inspection","The case was filed on 06/29/2022 and the property is awaiting inspection to proceed further.","2022-06-29T10:29:24.000","2022-06-29T10:29:24.000",,,,,,,,,,"0.0","3221 Blythe St","New Orleans","LA","70131","41004517","3712178.64","518542.65","-89.97168616743436","29.918845491989007","276338",
"Open","21-08500-MPM","2613-2615 Joliet St","1 - Inspection","The case was filed on 11/22/2021 and the property is awaiting inspection to proceed further.","2021-11-22T11:23:20.000","2021-11-22T11:23:20.000",,,,,,,,,,"0.0","2613 Joliet St","New Orleans","LA","70118","41029882","-10032332.29","3498463.76","-134.89343935248672","31.076664309178888","272804",
"Open","22-02397-MPM","4740 Bonita Dr","1 - Inspection","The case was filed on 06/01/2022 and the property is awaiting inspection to proceed further.","2022-06-01T13:54:15.000","2022-06-01T13:54:15.000",,,,,,,,,,"0.0","4740 Bonita Dr","New Orleans","LA","70126","41098738","3704427.98","555285.48","-89.99479596239678","30.02012585602992","275637",
"Open","22-05148-MPM","7808 Pearl St, 430 Burdette St","1 - Inspection","The case was filed on 09/02/2022 and the property is awaiting inspection to proceed further.","2022-09-02T13:55:22.000","2022-09-02T13:55:22.000",,,,,,,,,,"0.0","430 Burdette St","New Orleans","LA","70118","41142003","3661055.8","525809.42","-90.13281501864579","29.940398313284717","281388",
"Open","22-00149-MPM","1630-1632 S Liberty St","1 - Inspection","The case was filed on 01/12/2022 and the property is awaiting inspection to proceed further.","2022-01-12T10:37:21.000","2022-01-12T10:37:21.000",,,,,,,,,,"0.0","1630 S Liberty St","New Orleans","LA","70113","41215940","-10028040.83","3496058.3","-134.87786177175335","31.074900335492593","273377",
"Open","22-04873-MPM","3616 Cadillac St","1 - Inspection","The case was filed on 08/24/2022 and the property is awaiting inspection to proceed further.","2022-08-24T17:49:03.000","2022-08-24T17:49:03.000",,,,,,"21-30488-MOWN","2021-10-29T14:43:41.000","Mow to Own Program","Permit Denied","0.0","3616 Cadillac St","New Orleans","LA","70122","41107193","3676948.05","545432.75","-90.08196397529764","29.993888397951697","281113",
"Open","22-00696-MPM","3968 Annunciation St","2 - Title Research","The property was inspected on 03/12/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-03-12T00:00:00.000","2022-02-15T15:50:10.000","2022-03-12T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","3968 Annunciation St","New Orleans","LA","70115","41059305","3672801.35","517880.55","-90.0960026533963","29.918252873170978","273932",
"Open","22-03257-MPM","2608 Almonaster Ave","1 - Inspection","The case was filed on 07/05/2022 and the property is awaiting inspection to proceed further.","2022-07-05T16:35:22.000","2022-07-05T16:35:22.000",,,,,,"11BLD-03086","2011-04-12T00:00:00.000","Demolition","Inspection - Completed No Requirements","0.0","2608 Almonaster Ave","New Orleans","LA","70117","41066265","3688474.23","542238.78","-90.04566792514788","29.9847549721644","276498",
"Open","22-01659-MPM","1499 Athis St","1 - Inspection","The case was filed on 04/27/2022 and the property is awaiting inspection to proceed further.","2022-04-27T10:15:30.000","2022-04-27T10:15:30.000",,,,,,"06BLD-04560","2006-08-16T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","1499 Athis St","New Orleans","LA","70122","41082690","3678333.34","553765.84","-90.07729949915576","30.01675975257795","274897",
"Open","22-02355-MPM","1569 Athis St","1 - Inspection","The case was filed on 05/31/2022 and the property is awaiting inspection to proceed further.","2022-05-31T15:41:24.000","2022-05-31T15:41:24.000",,,,,,"18-25363-SLBN","2018-07-31T16:53:49.000","Streetlight Banner","Application Review","0.0","1569 Athis St","New Orleans","LA","70122","41082705","3678916.08","553855.73","-90.07545516775038","30.016989340495176","275595",
"Open","22-03118-MPM","1711 Audubon St","1 - Inspection","The case was filed on 06/29/2022 and the property is awaiting inspection to proceed further.","2022-06-29T11:52:24.000","2022-06-29T11:52:24.000",,,,,,"21-17771-RSTC","2021-06-21T14:33:30.000","Street Cut","Permit Approved","0.0","1711 Audubon St","New Orleans","LA","70118","41043931","3665508.98","527875.71","-90.11868639596696","29.945950904772644","276359",
"Open","22-03117-MPM","4338 Banks St","1 - Inspection","The case was filed on 06/29/2022 and the property is awaiting inspection to proceed further.","2022-06-29T11:47:28.000","2022-06-29T11:47:28.000",,,,,,"06OCC-01361","2006-02-25T00:00:00.000","CO No Work","Certificate of Occupancy - Issued No Meter","0.0","4338 Banks St","New Orleans","LA","70119","41036155","3669257.58","538133.19","-90.10650400967403","29.97404578633663","276358",
"Open","22-02171-MPM","3827 Blair St","1 - Inspection","The case was filed on 05/23/2022 and the property is awaiting inspection to proceed further.","2022-05-23T11:05:31.000","2022-05-23T11:05:31.000",,,,,,,,,,"0.0","3827 Blair St","New Orleans","LA","70131","41200485","3709205.94","516856.05","-89.981132174077","29.91430472965678","275411",
"Open","22-04924-MPM","2301 Canal St","1 - Inspection","The case was filed on 08/26/2022 and the property is awaiting inspection to proceed further.","2022-08-26T11:30:50.000","2022-08-26T11:30:50.000",,,,,,"20-43922-EVAC","2020-10-16T12:36:27.000","Electrical Vacancy","Application Review","0.0","2301 Canal St","New Orleans","LA","70119","41018162","3676744.54","534234.86","-90.08299281919479","29.963104164316288","281164",
"Open","22-02431-MPM","444 Canal St","1 - Inspection","The case was filed on 06/02/2022 and the property is awaiting inspection to proceed further.","2022-06-02T08:14:32.000","2022-06-02T08:14:32.000",,,,,,"22-04926-SPMA","2022-02-16T09:29:29.000","Special Event - Master","Permit Issued","0.0","444 Canal St","New Orleans","LA","70130","41033706","3681797.6","530089.87","-90.0671805085791","29.951554270302374","275671",
"Open","22-04921-MPM","1453 Casa Calvo St","1 - Inspection","The case was filed on 08/26/2022 and the property is awaiting inspection to proceed further.","2022-08-26T11:11:03.000","2022-08-26T11:11:03.000",,,,,,"05MCH-02987","2005-06-05T00:00:00.000","General Mechanical","Inspection - Completed","0.0","1453 Casa Calvo St","New Orleans","LA","70114","41004813","3692003.7","525775.83","-90.03510905012345","29.939378099046","281161",
"Open","22-03268-MPM","4974 Gallier Dr","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T08:45:56.000","2022-07-06T08:45:56.000",,,,,,"08MCH-00779","2008-02-13T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","4974 Gallier Dr","New Orleans","LA","70126","41087299","3691674.87","552528.45","-90.03519032705594","30.01294852020606","276509",
"Open","22-05145-MPM","4674 Cerise Ave","1 - Inspection","The case was filed on 09/02/2022 and the property is awaiting inspection to proceed further.","2022-09-02T11:13:14.000","2022-09-02T11:13:14.000",,,,,,"17-05515-ERPR","2017-02-15T12:17:52.000","Electrical Repair / Replacement / Addition","Permit Issued","0.0","4674 Cerise Ave","New Orleans","LA","70127","41099202","3708572.71","555294.0","-89.98169971941716","30.02001550124417","281385",
"Open","22-00026-MPM","2179-2181 Law St","1 - Inspection","The case was filed on 01/06/2022 and the property is awaiting inspection to proceed further.","2022-01-06T08:40:59.000","2022-01-06T08:40:59.000",,,,,,"07MCH-06430","2007-05-26T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2179 Law St","New Orleans","LA","70119","41077177","-10025308.5","3501465.78","-134.8761636425644","31.0914903092885","273252",
"Open","22-03693-MPM","5543-5585 Bundy Rd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T17:04:08.000","2022-07-20T17:04:08.000",,,,,,,,,,"0.0","5555 Bundy Rd","New Orleans","LA","70127","41098938","3709089.3","557806.94","-89.97997369360702","30.02690833820899","278932",
"Open","22-01629-MPM","7210-7212 Boston Dr","1 - Inspection","The case was filed on 04/26/2022 and the property is awaiting inspection to proceed further.","2022-04-26T15:50:44.000","2022-04-26T15:50:44.000",,,,,,"09MCH-11456","2009-12-17T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","7212 Boston Dr","New Orleans","LA","70127","41089443","3706046.22","561375.4","-89.98945719677964","30.036818680255372","274867",
"Open","22-03249-MPM","217 N Broad St","1 - Inspection","The case was filed on 07/05/2022 and the property is awaiting inspection to proceed further.","2022-07-05T15:55:20.000","2022-07-05T15:55:20.000",,,,,,"14-29705-DEMO","2014-09-24T00:00:00.000","Demolition","Permit Issued","0.0","217 N Broad St","New Orleans","LA","70119","41020352","3675659.93","535658.02","-90.08636898382875","29.96704987173723","276490",
"Open","22-03692-MPM","5501 Bundy Rd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T17:02:10.000","2022-07-20T17:02:10.000",,,,,,"07COM-01545","2007-09-16T00:00:00.000","Interior Demolition","Mechanical Approval - Approved No Meter Required","0.0","5501 Bundy Rd","New Orleans","LA","70127","41098943","3709937.85","558061.93","-89.97728284988071","30.02758187558611","278931",
"Open","22-03684-MPM","5529-5531 Bundy Rd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T15:43:12.000","2022-07-20T15:43:12.000",,,,,,"E02004889","2002-06-27T00:00:00.000","Electrical - SPIN","Permit Issued","0.0","5531 Bundy Rd","New Orleans","LA","70127","41098934","3709841.23","558170.49","-89.97758409982154","30.027883516577386","278923",
"Open","22-03683-MPM","6901 Bundy Rd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T15:30:49.000","2022-07-20T15:30:49.000",,,,,,"04MCH-03097","2004-08-22T00:00:00.000","General Mechanical","Inspection - Completed","0.0","6901 Bundy Rd","New Orleans","LA","70127","41090322","3707837.15","560896.34","-89.98381535384503","30.03544357851563","278922",
"Open","22-02360-MPM","7020 Bundy Rd","1 - Inspection","The case was filed on 05/31/2022 and the property is awaiting inspection to proceed further.","2022-05-31T15:58:58.000","2022-05-31T15:58:58.000",,,,,,"21-26742-ACCS","2021-09-23T12:42:57.000","Accessory Structure","VOIDED - Applicant Withdrew Permit","0.0","7020 Bundy Rd","New Orleans","LA","70127","41089528","3706936.82","560832.74","-89.9866628885139","30.03529782894567","275600",
"Open","22-03928-MPM","2437 Calhoun St","1 - Inspection","The case was filed on 07/27/2022 and the property is awaiting inspection to proceed further.","2022-07-27T15:19:10.000","2022-07-27T15:19:10.000",,,,,,"06MCH-09552","2006-11-25T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2437 Calhoun St","New Orleans","LA","70118","41051182","3666211.81","525972.59","-90.11653112480921","29.940697432750053","280166",
"Open","22-03420-MPM","6118 Campus Blvd","1 - Inspection","The case was filed on 07/11/2022 and the property is awaiting inspection to proceed further.","2022-07-11T14:59:07.000","2022-07-11T14:59:07.000",,,,,,"13-28510-SOLR","2013-06-26T00:00:00.000","Solar","Permit Issued","0.0","6118 Campus Blvd","New Orleans","LA","70126","41086596","3688454.69","555805.93","-90.04524791891279","30.022060295461767","278659",
"Open","21-06821-MPM","2310-2312 Abundance St.","1 - Inspection","The case was filed on 08/19/2021 and the property is awaiting inspection to proceed further.","2021-08-19T10:39:37.000","2021-08-19T10:39:37.000",,,,,,,,,,"0.0",,,,,,"-1.0","-1.0","-101.51779913517808","28.09889070681073","271125","POINT (-101.51779913517808 28.09889070681073)"
"Open","22-00056-MPM","2232-2234 Louisa St","1 - Inspection","The case was filed on 01/07/2022 and the property is awaiting inspection to proceed further.","2022-01-07T08:28:09.000","2022-01-07T08:28:09.000",,,,,,"08ELC-10692","2008-06-04T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","2234 Louisa St","New Orleans","LA","70117","41071515","-10023093.1","3500891.43","-134.86891145960078","31.092282720326125","273282",
"Open","21-08864-MPM","517-519 S Dorgenois St","1 - Inspection","The case was filed on 12/22/2021 and the property is awaiting inspection to proceed further.","2021-12-22T13:16:21.000","2021-12-22T13:16:21.000",,,,,,"07ELC-04755","2007-03-12T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","517 S Dorgenois St","New Orleans","LA","70119","41032521","3674654.04","533359.67","-90.08962437581718","29.960760244162568","273168",
"Open","22-04936-MPM","4775 Citrus Dr","1 - Inspection","The case was filed on 08/26/2022 and the property is awaiting inspection to proceed further.","2022-08-26T14:42:28.000","2022-08-26T14:42:28.000",,,,,,"15-09092-MECH","2015-03-26T08:38:59.000","General Mechanical","Certificate of Completion","0.0","4775 Citrus Dr","New Orleans","LA","70127","41099404","3710830.87","556032.64","-89.97453704529022","30.02197303624268","281176",
"Open","22-02463-MPM","600 Carondelet St","1 - Inspection","The case was filed on 06/02/2022 and the property is awaiting inspection to proceed further.","2022-06-02T10:53:30.000","2022-06-02T10:53:30.000",,,,,,"22-27310-SPMA","2022-09-09T09:54:02.000","Special Event - Master","Permit Approved","0.0","600 Carondelet St","New Orleans","LA","70130","41221158","3680235.17","528927.01","-90.07215431692953","29.94840417596385","275703",
"Open","22-01596-MPM","7210 Chadbourne Dr","1 - Inspection","The case was filed on 04/25/2022 and the property is awaiting inspection to proceed further.","2022-04-25T12:23:24.000","2022-04-25T12:23:24.000",,,,,,"13-08600-DEMO","2013-03-20T00:00:00.000","Demolition","Certificate of Completion","0.0","7210 Chadbourne Dr","New Orleans","LA","70126","41093195","3700882.44","557373.4","-90.00592225511049","30.025980242695567","274834",
"Open","22-03314-MPM","4856 Charlene Dr","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T14:56:24.000","2022-07-06T14:56:24.000",,,,,,"08BLD-05244","2008-08-13T00:00:00.000","Emergency Permit","Application Acceptance - Approved No Review","0.0","4856 Charlene Dr","New Orleans","LA","70127","41099305","3707756.46","556425.83","-89.98423668147242","30.023154042990267","278553",
"Open","22-03082-MPM","5919-5937 Chef Menteur Hwy","1 - Inspection","The case was filed on 06/29/2022 and the property is awaiting inspection to proceed further.","2022-06-29T10:11:56.000","2022-06-29T10:11:56.000",,,,,,"16-31700-RTA","2016-09-23T18:49:20.000","RTA Shelter","Permit Issued","0.0","5937 Chef Menteur Hwy","New Orleans","LA","70126","41212763","3696461.2","551652.95","-90.02009989709248","30.010391255318744","276323",
