"grid_address","watts","fixture_style","bulb_type","bridge_indicator","pole_material","lumens","latitude","longitude","geocoded_column","street_address","work_order_number","work_order_status","entered_date","entered_by_user","number_of_lights_out","resolution","date_completed","number_of_days_out","light_outage"
"N0620BG1500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9258","-76.2478","(36.9257996402168, -76.2478298768352)",,,,,,,,,,
"N0717RA7400","250","ENCL","High Pressure Sodium","No","Aluminum","23000","36.855","-76.1777","(36.8549713659505, -76.1777043606802)",,,,,,,,,,
"N0518NI3000","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8867","-76.2684","(36.8867192494635, -76.2684205844778)",,,,,,,,,,
"N0619CM8900","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9136","-76.2447","(36.9135991520326, -76.2446554156969)",,,,,,,,,,
"N0518VU4000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8877","-76.2549","(36.8877029628586, -76.2548993276188)",,,,,,,,,,
"N0519IF1800","150","ENFL","High Pressure Sodium","No","Wood","14000","36.904","-76.2775","(36.9039841467281, -76.277457634952)",,,,,,,,,,
"N0621KA3300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9376","-76.2323","(36.9376427635459, -76.2322968124246)",,,,,,,,,,
"N0617KA9200","400","ULTR","High Pressure Sodium","No","Steel","42000","36.8557","-76.2325","(36.8557002627822, -76.2325197122516)",,,,,,,,,,
"N0616XN2900","400","ULFL","High Pressure Sodium","No","Aluminum","42000","36.8522","-76.2097","(36.8522002739168, -76.2096958147386)",,,,,,,,,,
"N0519RB2800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8986","-76.2621","(36.8986215404037, -76.2621256164043)",,,,,,,,,,
"N0516VH7000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.843","-76.2541","(36.8429813531193, -76.2540741315485)",,,,,,,,,,
"N0517FK8600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8688","-76.2812","(36.8687921344897, -76.2812297852967)",,,,,,,,,,
"N0620QL5800","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9328","-76.2214","(36.9328031484967, -76.221434077921)",,,,,,,,,,
"N0517HB5100","250","ENFL","High Pressure Sodium","No","Concrete","23000","36.8558","-76.2785","(36.8558449014189, -76.2784853886751)",,,,,,,,,,
"N0620DN1700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9369","-76.2446","(36.9369019546898, -76.2446036235654)",,,,,,,,,,
"N0620CI4700","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9287","-76.245","(36.928723635369, -76.2449815705791)",,,,,,,,,,
"N0620FO1600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9367","-76.2407","(36.9366915867052, -76.2406988791657)",,,,,,,,,,
"N0416YI1700","250","ULTR","High Pressure Sodium","No","Steel","23000","36.8457","-76.2917","(36.8456562184301, -76.2917271075329)",,,,,,,,,,
"N0619OD4100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9001","-76.2249","(36.900054942706, -76.2249464769869)",,,,,,,,,,
"N0620JM6100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9332","-76.2327","(36.9332386689974, -76.2327353331172)",,,,,,,,,,
"N0616AJ8700","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8469","-76.2489","(36.8468728489477, -76.2489318416934)",,,,,,,,,,
"N0617CO8800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8748","-76.2449","(36.8747670211201, -76.2448842169436)",,,,,,,,,,
"N0618DD3500","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8802","-76.2441","(36.8801521966378, -76.2441011081521)",,,,,,,,,,
"N0619LK5200","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9097","-76.23","(36.909687118925, -76.2299877489376)",,,,,,,,,,
"N0517VC9400","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8577","-76.2539","(36.8577422681884, -76.2539386572424)",,,,,,,,,,
"N0621HF0400","100","COXX","LED","No","Wood","2","36.9451","-76.2375","(36.9450644220135, -76.2374918022464)",,,,,,,,,,
"N0517DJ1700","70","COLN","High Pressure Sodium","No","Fiberglass","5000","36.8678","-76.2861","(36.8678120132606, -76.2860972773828)",,,,,,,,,,
"N0720DB7100","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9185","-76.2012","(36.9184910122068, -76.2012435835775)",,,,,,,,,,
"N0518SA3100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8754","-76.2603","(36.8753830906288, -76.2603368503984)",,,,,,,,,,
"N0621ID5700","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9425","-76.2349","(36.9425413570662, -76.2348734214276)",,,,,,,,,,
"N0517FO9100","250","SBBA","LED","No","Fiberglass","5","36.8741","-76.2814","(36.8740662224847, -76.2814054637193)",,,,,,,,,,
"N0720DJ7200","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9295","-76.2018","(36.929494077863, -76.2017531893494)",,,,,,,,,,
"N0517MC1600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8579","-76.2708","(36.8578828247297, -76.2707672305584)",,,,,,,,,,
"N0519XK2000","250","COXX","LED","No","Aluminum","4","36.9097","-76.2519","(36.9096565974865, -76.2519034436651)",,,,,,,,,,
"N0516DM6500","400","ENCL","High Pressure Sodium","No","Steel","42000","36.8511","-76.2852","(36.851077824355, -76.2852232034711)",,,,,,,,,,
"N0521UA8500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9384","-76.2558","(36.9383620299281, -76.2558324625542)",,,,,,,,,,
"N0720KH1800","400","SBBA","LED","No","Fiberglass","6","36.9275","-76.1909","(36.9274722821543, -76.1909390992163)",,,,,,,,,,
"N0621BK7200","150","TRAD","High Pressure Sodium","No","Fiberglass","14000","36.9517","-76.2467","(36.9517166252963, -76.246689777395)",,,,,,,,,,
"N0517UB5500","250","ENFL","High Pressure Sodium","No","Fiberglass","23000","36.8563","-76.2566","(36.8562829634232, -76.2566067109389)",,,,,,,,,,
"N0618ND8900","250","ENFL","High Pressure Sodium","No","Wood","23000","36.881","-76.2258","(36.8809746249145, -76.22575838111)",,,,,,,,,,
"N0418VF9200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8822","-76.2953","(36.8822220548135, -76.2952750966225)",,,,,,,,,,
"N0619SF0200","100","COXX","LED","No","Wood","2","36.903","-76.2192","(36.9030184811844, -76.2192199807122)",,,,,,,,,,
"N0517HD5600","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8595","-76.2788","(36.8594599407272, -76.2787873554362)",,,,,,,,,,
"N0518TG7500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8842","-76.2575","(36.8842294764567, -76.257465223295)",,,,,,,,,,
"N0516FG1500","400","ENCL","High Pressure Sodium","No","Concrete","42000","36.8425","-76.2827","(36.8425254587719, -76.2827354342863)",,,,,,,,,,
"N0616SJ6800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.847","-76.218","(36.8470016665931, -76.2180461098859)",,,,,,,,,,
"N0518JF0400","70","CLTC","LED","No","Concrete","2","36.8827","-76.2759","(36.8826679543597, -76.2758509269731)",,,,,,,,,,
"N0619JM3000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9128","-76.2332","(36.9128491340066, -76.2332494805867)",,,,,,,,,,
"N0417UF9100","70","COLN","High Pressure Sodium","No","Fiberglass","5000","36.8616","-76.2971","(36.8616370451628, -76.2971296985981)",,,,,,,,,,
"N0619SE5500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9022","-76.2179","(36.9022385128959, -76.2179089943459)","2030 Colane Rd","33417946","CLOSED","2022-08-04T12:39:55.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-15T00:00:00.000","11","Light Outage"
"N0419RP6100","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9171","-76.3029","(36.9170562968035, -76.30289314479)",,,,,,,,,,
"N0518BE3500","100","CLTC","LED","No","Fiberglass","3","36.8813","-76.2888","(36.8812709474999, -76.2888472547253)",,,,,,,,,,
"N0617OH7500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8646","-76.2247","(36.864554284352, -76.2246710858481)",,,,,,,,,,
"N0520QA8900","250","ENCL","High Pressure Sodium","No","Wood","23000","36.9181","-76.2626","(36.9180631696255, -76.2625722752407)",,,,,,,,,,
"N0720CB1000","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9184","-76.2044","(36.9183907890329, -76.2043756154554)",,,,,,,,,,
"N0616WA8600","400","EPXX","LED","No","Steel","6","36.8344","-76.2108","(36.8344199306635, -76.2107948432892)",,,,,,,,,,
"N0618OA1900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8765","-76.2254","(36.8765095665065, -76.225447723709)",,,,,,,,,,
"N0621LA3300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9377","-76.2304","(36.9377364524056, -76.2304019781992)",,,,,,,,,,
"N0720EG1300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9254","-76.201","(36.925415325639, -76.2009700525674)",,,,,,,,,,
"N0620UE2500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9229","-76.2152","(36.9229149155725, -76.2151712177154)",,,,,,,,,,
"N0618OL1100","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8906","-76.2258","(36.8905740570363, -76.2257577347132)",,,,,,,,,,
"N0516LN6600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8523","-76.2716","(36.8523406845042, -76.2716001715303)",,,,,,,,,,
"N0620NL7900","250","ULTR","High Pressure Sodium","No","Wood","23000","36.933","-76.2261","(36.9330471203213, -76.2261077128691)",,,,,,,,,,
"N0719BJ5700","70","COLN","High Pressure Sodium","No","Fiberglass","5000","36.9091","-76.2054","(36.909147989418, -76.2054354089431)",,,,,,,,,,
"N0516WG5300","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8421","-76.253","(36.8420983950469, -76.2530274929307)",,,,,,,,,,
"N0620KC5700","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9209","-76.2315","(36.9208600857031, -76.2314595465284)",,,,,,,,,,
"N0417WL0800","70","TRAD","High Pressure Sodium","No","Aluminum","5000","36.8706","-76.2952","(36.8705725843185, -76.2951959896791)",,,,,,,,,,
"N0520XA7600","150","ENFL","High Pressure Sodium","No","Wood","14000","36.9175","-76.2508","(36.9175390445617, -76.250847025798)",,,,,,,,,,
"N0618CH8200","150","ULTR","High Pressure Sodium","No","Wood","14000","36.885","-76.2449","(36.8850256682284, -76.2449301364781)",,,,,,,,,,
"N0619MD2200","100","COXX","LED","No","Fiberglass","2","36.9013","-76.2288","(36.9013380045771, -76.2287892180031)",,,,,,,,,,
"N0420JH2900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9275","-76.3173","(36.9274796475427, -76.3173437431096)",,,,,,,,,,
"N0519NM3100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9125","-76.2686","(36.9124539937541, -76.2686195523419)",,,,,,,,,,
"N0717FA4600","400","ENFL","High Pressure Sodium","No","Concrete","42000","36.8552","-76.1987","(36.8551829731497, -76.1987033218042)",,,,,,,,,,
"N0617MK7300","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8686","-76.2282","(36.8686479803946, -76.228216446497)",,,,,,,,,,
"N0518OC5300","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8783","-76.2667","(36.8782870187875, -76.2666859501584)",,,,,,,,,,
"N0516VO6200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.853","-76.2544","(36.8529755299749, -76.2544455766338)",,,,,,,,,,
"N0616PF8100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8409","-76.2228","(36.8408787053715, -76.2227696703308)",,,,,,,,,,
"N0517LE1900","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8611","-76.2724","(36.8610788640239, -76.2724258400295)",,,,,,,,,,
"N0521TH3000","100","ENCL","High Pressure Sodium","No","Aluminum","8000","36.9472","-76.2585","(36.9472244505891, -76.258470556848)",,,,,,,,,,
"N0618DL8900","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8915","-76.2432","(36.891459548809, -76.2431858655152)",,,,,,,,,,
"N0418VB6400","150","ENFL","High Pressure Sodium","No","Wood","14000","36.877","-76.2965","(36.8769637683105, -76.2965418373001)",,,,,,,,,,
"N0617SA5000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8545","-76.2179","(36.8545056050154, -76.2179434283333)",,,,,,,,,,
"N0620VN4600","70","CARL","High Pressure Sodium","No","Fiberglass","5000","36.9354","-76.2129","(36.9354322277911, -76.2129265144204)",,,,,,,,,,
"N0516YK3500","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8479","-76.2504","(36.8478547164512, -76.2504319693749)",,,,,,,,,,
"N0618NJ2100","100","COXX","LED","No","Wood","2","36.8873","-76.225","(36.8873151712988, -76.2250243582014)",,,,,,,,,,
"N0519HD1200","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9004","-76.279","(36.900447116445, -76.2789946733491)",,,,,,,,,,
"N0617RJ3600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8675","-76.2203","(36.8674689631004, -76.2202615074632)",,,,,,,,,,
"N0517KL2200","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8696","-76.274","(36.8696348050985, -76.2739985251628)",,,,,,,,,,
"N0616HL1500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8477","-76.2378","(36.8477305452181, -76.2378276188698)",,,,,,,,,,
"N0516TB9800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8361","-76.2572","(36.8360717360233, -76.2572235933486)",,,,,,,,,,
"N0521VI8000","70","COXX","LED","No","Concrete","1","36.9488","-76.2541","(36.948789526969, -76.2540987495506)",,,,,,,,,,
"N0522GG6000","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9669","-76.2803","(36.966939664442, -76.2802963650368)",,,,,,,,,,
"N0517DB7500","250","ENCL","High Pressure Sodium","No","Wood","23000","36.8565","-76.2848","(36.856531653249, -76.2848073993066)",,,,,,,,,,
"N0619PM0300","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9129","-76.2238","(36.9128934503181, -76.2238341401204)",,,,,,,,,,
"N0618AJ9000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8876","-76.2472","(36.8876461055545, -76.2471916762704)",,,,,,,,,,
"N0619PN5600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9149","-76.2232","(36.9149148713245, -76.2231625480408)",,,,,,,,,,
"N0517FD2500","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8594","-76.2823","(36.8593908362367, -76.2822709381567)",,,,,,,,,,
"N0521VM6000","150","ENCL","High Pressure Sodium","No","Wood","14000","36.954","-76.2559","(36.9539883894715, -76.2558684936176)",,,,,,,,,,
"N0618ID1600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8801","-76.2357","(36.8801361940282, -76.2356911805945)","4703 Pinehurst Ave","33402771","CLOSED","2022-07-22T21:59:09.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-04T00:00:00.000","13","Light Outage"
"N0417QD9500","150","ENFL","High Pressure Sodium","No","Fiberglass","14000","36.8591","-76.3044","(36.859111758133, -76.3043612208574)",,,,,,,,,,
"N0521TH4300","100","ENCL","High Pressure Sodium","No","Aluminum","8000","36.9479","-76.2583","(36.9478991609615, -76.2583179515831)",,,,,,,,,,
"N0420RA6500","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9174","-76.3026","(36.9174335873414, -76.3026159045625)",,,,,,,,,,
"N0518NJ2300","150","TRAD","High Pressure Sodium","No","Fiberglass","14000","36.8879","-76.2691","(36.8878746006072, -76.2690990917753)",,,,,,,,,,
"N0618DB0000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8766","-76.2446","(36.8766263419749, -76.2446156617925)",,,,,,,,,,
"N0520PA5401","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9169","-76.2605","(36.9168893574532, -76.2605445248668)",,,,,,,,,,
"N0617EI2000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8654","-76.2423","(36.8653998968656, -76.2423078843521)",,,,,,,,,,
"N0616BL9400","100","CLTC","LED","No","Fiberglass","2","36.8494","-76.2468","(36.8493523676904, -76.2468226735959)","3119 N Stonebridge Dr","33385458","CLOSED","2022-07-08T10:05:57.000","Dominion","1","RPL SV HEAD NOT LISTED","2022-07-21T00:00:00.000","13","Light Outage"
"N0518CF9500","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8829","-76.2851","(36.8828763577465, -76.2851293266393)",,,,,,,,,,
"N0416YJ0400","150","ACBA","LED","No","Fiberglass","3","36.8463","-76.2921","(36.8463376704137, -76.2921288605773)",,,,,,,,,,
"N0521VN0300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.956","-76.2555","(36.9560379851327, -76.2555444114436)",,,,,,,,,,
"N0618FO7900","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8952","-76.2398","(36.8951602097143, -76.2397508373936)",,,,,,,,,,
"N0718IC7400","106","COXX","LED","No","Fiberglass","3","36.8781","-76.1934","(36.8780722480191, -76.1933867989286)",,,,,,,,,,
"N0618DB5100","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8764","-76.2438","(36.8763655542886, -76.2437684716042)",,,,,,,,,,
"N0516WN6900","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8525","-76.2528","(36.8525144303634, -76.2528245737337)",,,,,,,,,,
"N0720MG6300","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.9252","-76.1867","(36.9252147836002, -76.1866984444538)",,,,,,,,,,
"N0517NM8500","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8711","-76.2694","(36.8710814592302, -76.2694203668744)",,,,,,,,,,
"N0417WL3500","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8701","-76.2944","(36.8700505586793, -76.2944083120329)",,,,,,,,,,
"N0420UI7300","54","CLSD","LED","No","Fiberglass","2","36.9282","-76.2979","(36.9281952230626, -76.2979101948131)",,,,,,,,,,
"N0520NO3700","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9369","-76.2687","(36.9369343886425, -76.268663829957)",,,,,,,,,,
"N0416XK9700","150","ACBA","LED","No","Aluminum","3","36.8481","-76.2924","(36.8480875842013, -76.2924070924394)",,,,,,,,,,
"N0617JF1200","250","ENCL","High Pressure Sodium","No","Wood","23000","36.8616","-76.2338","(36.861553615866, -76.2338262557518)",,,,,,,,,,
"N0619PD8100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9012","-76.2228","(36.9012456097051, -76.2228102919379)",,,,,,,,,,
"N0619WO4700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9163","-76.2116","(36.9163282126273, -76.2115995473279)",,,,,,,,,,
"N0717FA9800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8555","-76.1977","(36.8555445528285, -76.1976929071745)",,,,,,,,,,
"N0417VL9600","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8702","-76.2947","(36.8701723304106, -76.2947200451002)",,,,,,,,,,
"N0718IC4900","106","COBR","LED","No","Fiberglass","4","36.8791","-76.194","(36.8791090159528, -76.1939621652219)","1555 Premium Outlets Blvd","33401658","CLOSED","2022-07-21T21:45:41.000","Dominion","1","NO PROBLEM FOUND","2022-07-22T00:00:00.000","1","Light Outage"
"N0517BI4300","100","TRAD","High Pressure Sodium","No","Concrete","8000","36.8656","-76.2887","(36.8656137102933, -76.2887284987908)",,,,,,,,,,
"N0517WA7600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8552","-76.2522","(36.8552440241686, -76.2522464011833)",,,,,,,,,,
"N0516DN6700","400","ENFL","High Pressure Sodium","No","Wood","42000","36.8523","-76.2851","(36.8522806618169, -76.2851253497827)",,,,,,,,,,
"N0518PO8600","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8954","-76.2644","(36.8953555797234, -76.2644376365667)",,,,,,,,,,
"N0520RD5400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9214","-76.2612","(36.9213529710656, -76.26123878075)",,,,,,,,,,
"N0720IE1900","150","COLN","High Pressure Sodium","No","Fiberglass","14000","36.9233","-76.1943","(36.9232578813676, -76.1942710745599)",,,,,,,,,,
"N0519JG6400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9048","-76.275","(36.9048245380666, -76.2749732629171)",,,,,,,,,,
"N0518SB1400","250","ENFL","High Pressure Sodium","No","Wood","23000","36.877","-76.2611","(36.876988703755, -76.2611191386033)",,,,,,,,,,
"N0518CE6100","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8808","-76.2867","(36.8808415538788, -76.2867250766076)",,,,,,,,,,
"N0519HK2100","150","ENCL","High Pressure Sodium","No","Wood","14000","36.911","-76.2793","(36.9110193722238, -76.2792520222086)",,,,,,,,,,
"N0517HB6900","70","COLN","High Pressure Sodium","No","Fiberglass","5000","36.8571","-76.2785","(36.8570649792247, -76.2784628503684)",,,,,,,,,,
"N0417XO2900","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8748","-76.2937","(36.8748256437402, -76.2937487094121)",,,,,,,,,,
"N0518FD3700","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8803","-76.2822","(36.880263829737, -76.2821890227968)",,,,,,,,,,
"N0521RL1300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9529","-76.2627","(36.9528744401982, -76.262723988051)",,,,,,,,,,
"N0620UH6300","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9271","-76.2149","(36.9271249375726, -76.2149140649554)",,,,,,,,,,
"N0616JI3300","150","ULTR","High Pressure Sodium","No","Wood","14000","36.8455","-76.2343","(36.8455477804699, -76.2342797980386)",,,,,,,,,,
"N0616DK0200","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8474","-76.2449","(36.8474237040226, -76.2449146073698)",,,,,,,,,,
"N0616YA2100","400","ULFL","High Pressure Sodium","No","Aluminum","42000","36.8534","-76.21","(36.8534232430633, -76.2099757056909)",,,,,,,,,,
"N0518SF9200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8822","-76.2591","(36.8821936923622, -76.2591191380535)",,,,,,,,,,
"N0417TH5200","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8643","-76.2998","(36.8643179437637, -76.2997674244253)",,,,,,,,,,
"N0515PM4600","250","ULTR","High Pressure Sodium","No","Wood","23000","36.8298","-76.2651","(36.8298103996809, -76.2651462893147)",,,,,,,,,,
"N0516CK1000","150","ACRN","High Pressure Sodium","No","Fiberglass","14000","36.8472","-76.2879","(36.847173277573, -76.2879171989409)","500 E Plume St","33434654","CLOSED","2022-08-18T09:43:03.000","Dominion","1","REPLACE BULB - GROUP RELAMP","2022-08-27T00:00:00.000","9","Light Outage"
"N0618IO9600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8954","-76.2343","(36.8954102726915, -76.2343319086982)",,,,,,,,,,
"N0619MI3300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9074","-76.2292","(36.9074264827708, -76.2291590975971)","6944 Doummar Dr","33420208","CLOSED","2022-08-05T16:23:24.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-15T00:00:00.000","10","Light Outage"
"N0417RN6000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8721","-76.3028","(36.8720740107248, -76.3027788845455)",,,,,,,,,,
"N0716FG2000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8428","-76.1992","(36.8428271959173, -76.1992164844237)",,,,,,,,,,
"N0519DB9900","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8983","-76.2839","(36.8983471885794, -76.2838931347829)",,,,,,,,,,
"N0515HO4300","250","ENCL","High Pressure Sodium","Yes","Aluminum","23000","36.8323","-76.2776","(36.8323129073495, -76.2776215680761)",,,,,,,,,,
"N0517NN9700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8731","-76.2669","(36.8731260185937, -76.2668900626578)",,,,,,,,,,
"N0618PF7500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8827","-76.2227","(36.8827475562343, -76.2226818400079)",,,,,,,,,,
"N0516GJ4300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8464","-76.2803","(36.846397668371, -76.2802846450499)",,,,,,,,,,
"N0521UN2800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9565","-76.2563","(36.9564908064519, -76.2562770543382)",,,,,,,,,,
"N0516SI6100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8446","-76.2596","(36.8446283602859, -76.2595916682269)",,,,,,,,,,
"N0516TN0400","150","ENFL","High Pressure Sodium","No","Wood","14000","36.852","-76.259","(36.852037768753, -76.2590010045805)",,,,,,,,,,
"N0520WC0200","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9196","-76.2535","(36.9196227500289, -76.2534951970583)",,,,,,,,,,
"N0516DO2600","400","ENFL","High Pressure Sodium","No","Concrete","42000","36.8536","-76.2856","(36.8535675067308, -76.2856303250661)",,,,,,,,,,
"N0520RE2000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9223","-76.2619","(36.9223101041441, -76.2618709211506)",,,,,,,,,,
"N0620IH3400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9267","-76.236","(36.9267271178659, -76.236003177889)",,,,,,,,,,
"N0515GM1800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8291","-76.2796","(36.8291430224725, -76.2796396331279)",,,,,,,,,,
"N0619HN5100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9136","-76.2371","(36.9135668219294, -76.2370747104975)",,,,,,,,,,
"N0617RK0000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8682","-76.2208","(36.8681647400693, -76.2207550800129)",,,,,,,,,,
"N0417WG1400","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8631","-76.2948","(36.8631026912421, -76.2948336716016)",,,,,,,,,,
"N0720EC1000","150","ENCL","High Pressure Sodium","No","Wood","14000","36.9194","-76.2012","(36.9193639999856, -76.2011741600592)",,,,,,,,,,
"N0521VK9000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9514","-76.254","(36.951417153737, -76.2540139996302)",,,,,,,,,,
"N0716ID2400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8382","-76.1944","(36.8381511514026, -76.194361707239)",,,,,,,,,,
"N0616RF7300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8408","-76.2193","(36.840787230668, -76.2193302843349)",,,,,,,,,,
"N0720AD4300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9214","-76.2071","(36.9213787614677, -76.207128661611)",,,,,,,,,,
"N0515IO4700","250","ENCL","High Pressure Sodium","Yes","Aluminum","23000","36.8326","-76.2759","(36.8326022631, -76.2758944237951)",,,,,,,,,,
"N0419NA1800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8972","-76.3106","(36.8972170133376, -76.3105773639459)",,,,,,,,,,
"N0616SE3300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8393","-76.2183","(36.8392552050673, -76.2183487119749)",,,,,,,,,,
"N0519UM1200","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9127","-76.2571","(36.9126701608859, -76.257146642212)",,,,,,,,,,
"N0617KJ2300","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8671","-76.2326","(36.8670594234519, -76.2325855489888)",,,,,,,,,,
"N0717DF9200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8629","-76.2034","(36.8628736224908, -76.2033925021276)",,,,,,,,,,
"N0516WG9400","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8422","-76.252","(36.8422292138662, -76.2520323279765)",,,,,,,,,,
