"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2326811","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-F-0420-S-P-LH","HS-HC-UND-F-0420-S-P-LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 14","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-F-0420-S-P-LH_10022018212333_5413116"
"2326812","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-F-0420-SS-P","HS-HC-UND-F-0420-SS-P","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 17","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-F-0420-SS-P_10022018212613_5573623"
"2326813","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-F-0420-SS-P-LH","HS-HC-UND-F-0420-SS-P-LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 18","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-F-0420-SS-P-LH_10022018212649_5609513"
"2326814","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 31","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB_10032018164630_5190312"
"2326815","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB-ADA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 33","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB-ADA_10032018172449_7489996"
"2326816","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB-ADA-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 34","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB-ADA-L_10032018172527_7527660"
"2326817","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 32","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB-L_10032018172402_7442257"
"2326818","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB-PH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 37","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB-PH_10032018200937_7377255"
"2326819","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMB-PH-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 38","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMB-PH-L_10032018201018_7418725"
"2326820","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBPH-ADA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 39","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBPH-ADA_10032018201135_7495280"
"2326821","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBPH-ADA-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 40","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBPH-ADA-L_10032018201219_7539934"
"2326822","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBSS","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 35","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBSS_10032018172611_7571176"
"2326823","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBSS-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 36","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBSS-L_10032018200852_7332245"
"2326824","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBSS-PH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 41","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBSS-PH_10032018201300_7580907"
"2326825","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-UFMBSS-PH-L","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 42","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-UFMBSS-PH-L_10032018202232_8152599"
"2326826","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 19","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420_10022018212834_5714330"
"2326827","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420-ADA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 21","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420-ADA_10022018213009_5809715"
"2326828","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420-ADA-LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 22","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420-ADA-LH_10032018140511_5511473"
"2326829","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420-LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 20","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420-LH_10022018212918_5758196"
"2326830","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420SS","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 23","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420SS_10032018161557_3357622"
"2326831","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0420SS-LH","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 24","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0420SS-LH_10032018163757_4677078"
"2326832","Standex Scientific Solutions","Nor-Lake Scientific","White Diamond Series","PF051SSS/0M","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","2","Manual","R-600a","R-600a (GWP:3)","","4.02","-20.16","7.25","0.97",,"0.92","10.36","23","33.63","23.25","Door Lock, Temperature Monitor, 47","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PF051SSS/0M_10032018202624_8384676"
"2327348","Standex Scientific Solutions","American BioTech Supply","PH-ABT-HC-UCBI-0404G-ADA","PH-ABT-HC-UCBI-0404G-ADA","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 86","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-ABT-HC-UCBI-0404G-ADA_10112018182645_2405792"
"2327349","Standex Scientific Solutions","American BioTech Supply","PH-ABT-HC-UCBI-0404G-ADA-LH","PH-ABT-HC-UCBI-0404G-ADA-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 87","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-ABT-HC-UCBI-0404G-ADA-LH_10112018182757_2477854"
"2327350","Standex Scientific Solutions","American BioTech Supply","PH-ABT-HC-UCBI-0404G-LH","PH-ABT-HC-UCBI-0404G-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 85","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-ABT-HC-UCBI-0404G-LH_10112018182540_2340968"
"2327351","Standex Scientific Solutions","American BioTech Supply","PH-ABT-HC-UCBI-0404SS","PH-ABT-HC-UCBI-0404SS","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 88","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-ABT-HC-UCBI-0404SS_10112018182841_2521016"
"2327352","Standex Scientific Solutions","American BioTech Supply","PH-ABT-HC-UCBI-0404SS-LH","PH-ABT-HC-UCBI-0404SS-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 89","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-ABT-HC-UCBI-0404SS-LH_10112018182924_2564116"
"2327358","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-R-0404-G-P-ADA-LH","HS-HC-UND-R-0404-G-P-ADA-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 95","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-R-0404-G-P-ADA-LH_10112018185028_3828905"
"2327359","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-R-0404-SS-P","HS-HC-UND-R-0404-SS-P","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 96","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-R-0404-SS-P_10112018190351_4631483"
"2327360","Standex Scientific Solutions","Horizon Scientific","HS-HC-UND-R-0404-SS-P-LH","HS-HC-UND-R-0404-SS-P-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 97","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-UND-R-0404-SS-P-LH_10112018190433_4673910"
"2327361","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 98","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404_10112018190944_4984774"
"2327362","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 99","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404-LH_10112018191028_5028390"
"2327363","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404G","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 100","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404G_10112018191107_5067236"
"2327364","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404G-ADA","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 102","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404G-ADA_10112018191258_5178545"
"2327365","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404G-ADA-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 103","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404G-ADA-LH_10112018191332_5212182"
"2327366","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404G-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 101","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404G-LH_10112018191217_5137827"
"2327367","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404SS","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 104","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404SS_10112018191416_5256151"
"2327379","Standex Scientific Solutions","LabRepCo, LLC","Silver Series","LHP-5-URB","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 114","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LHP-5-URB_10112018194448_7088318"
"2327380","Standex Scientific Solutions","Lab Research Products","Plus Series","LRP-HC-UCBI-0404SS-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 105","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-UCBI-0404SS-LH_10112018193341_6421923"
"2327381","Standex Scientific Solutions","Lab Research Products","Plus Series","PH-LRP-HC-UCBI-0404","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 106","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-LRP-HC-UCBI-0404_10112018193653_6613479"
"2327382","Standex Scientific Solutions","Lab Research Products","Plus Series","PH-LRP-HC-UCBI-0404-LH","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 107","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-LRP-HC-UCBI-0404-LH_10112018193738_6658047"
"2327383","Standex Scientific Solutions","Lab Research Products","Plus Series","PH-LRP-HC-UCBI-0404G","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 108","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-LRP-HC-UCBI-0404G_10112018193820_6700931"
"2327384","Standex Scientific Solutions","Lab Research Products","Plus Series","PH-LRP-HC-UCBI-0404G-ADA","","","General Purpose Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Manual","R-600a","R-600a (GWP:3)","","3.56","3.91","6.21","1.15",,"1.1","2.44","23.25","32.25","23.25","Door Lock, Temperature Monitor, 110","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_PH-LRP-HC-UCBI-0404G-ADA_10112018194118_6878436"
