"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2257934","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56990","","","ES_31577_56990_02052016130756_7139436"
"2257935","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56990","","","ES_31577_56990_02052016130756_4496094"
"2257936","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56990","","","ES_31577_56990_02052016130756_9462732"
"2257937","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56990","","","ES_31577_56990_02052016130756_7982250"
"2257938","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56983","","","ES_31577_56983_02052016130735_1631350"
"2257939","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56983","","","ES_31577_56983_02052016130735_5708783"
"2257940","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56983","","","ES_31577_56983_02052016130735_1300559"
"2257941","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56983","","","ES_31577_56983_02052016130735_9043189"
"2257942","Globe Electric Inc.","Light Fixtures","Directional Luminaire","Globe","Portable Desk Task","56983","","","ES_31577_56983_02052016130735_5711766"
"2257992","Mocha Solutions","Light Fixtures","Directional Luminaire","Mocha Solutions","ESP-LUNGO-2522","ESP-LUNGO-2522","","","ES_1135475_ESP-LUNGO-2522_02012016074210_1750909"
"2258021","Good Earth Lighting, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Good Earth Lighting","FL1059-XXX-11LF0-X","FL1059-XXX-11LF0-X","","","ES_1020049_FL1059-XXX-11LF0-X_01222016105748_4776117"
"2258022","Good Earth Lighting, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Good Earth Lighting","FL1059-XXX-15LF0-X","FL1059-XXX-15LF0-X","","","ES_1020049_FL1059-XXX-15LF0-X_01222016111644_3654443"
"2258023","Good Earth Lighting, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Good Earth Lighting","FL1059-XXX-19LF0-X","FL1059-XXX-19LF0-X","","","ES_1020049_FL1059-XXX-19LF0-X_01222016112957_3451806"
"2259852","AFX Inc.","Light Fixtures","Directional Luminaire","AFX","Outdoor Fixture","PSW0812700L50BK-50","","","ES_20475_PSW0812700L50BK-50_02092016114650_3808847"
"2259853","AFX Inc.","Light Fixtures","Directional Luminaire","AFX","Outdoor Fixture","PSW0812700L50BKPC-50","","","ES_20475_PSW0812700L50BKPC-50_02092016114650_3361218"
"2259865","Signify","Light Fixtures","Directional Luminaire","Lightolier","CorePro","CP4RB07930W",",CP4RB07830W,; ,CP4RB07840W,; ,CP6RB07830W,","","ES_41247_CP4RB07930W_02092016184805_3686000"
"2259867","Signify","Light Fixtures","Directional Luminaire","Lightolier","CorePro","CP6RB10930W",",CP6RB10830W,; ,CP6RB10840W,","","ES_41247_CP6RB10930W_02092016190750_4870620"
"2259921","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Downlight","LED/DL4/10W/27K/RETRO/BLK/STD",",,63642","","ES_1026018_LED/DL4/10W/27K/RETRO/BLK/STD_02102016120945_2721296"
"2259922","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Downlight","LED/DL4/10W/30K/RETRO/BLK/STD",",,63645","","ES_1026018_LED/DL4/10W/30K/RETRO/BLK/STD_02102016121316_9480351"
"2259923","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Downlight","LED/DL4/10W/40K/RETRO/BLK/STD",",,63648","","ES_1026018_LED/DL4/10W/40K/RETRO/BLK/STD_02102016121428_6907834"
"2257434","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1061-**#-12LF0-E","UC1061-**#-12LF0-E","","","ES_1020049_UC1061-XXX-12LF0-U_01202016134609_3804132"
"2257435","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","UTILITECH Pro","UC1061-**#-12LF0-U","UC1061-**#-12LF0-U","","","ES_1114486_UC1061-XXX-12LF0-U_01252016114456_993615"
"2257436","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1061-**#-18LF0-E","UC1061-**#-18LF0-E","","","ES_1020049_UC1061-XXX-18LF0-U_01202016154833_9396173"
"2257437","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","UTILITECH Pro","UC1061-**#-18LF0-U","UC1061-**#-18LF0-U","","","ES_1114486_UC1061-XXX-18LF0-U_01272016082605_1524927"
"2257438","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1061-**#-24LF0-E","UC1061-**#-24LF0-E","","","ES_1020049_UC1061-XXX-24LF0-U_01202016164536_7094232"
"2257439","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","UTILITECH Pro","UC1061-**#-24LF0-U","UC1061-**#-24LF0-U","","","ES_1114486_UC1061-XXX-24LF0-U_01272016083621_592004"
"2257466","American Lighting Company, Inc.","Light Fixtures","Directional Luminaire","US Green","Inseparable SSL Luminaire","L/CM2R14/26/XU/830/F001","Inseparable SSL Luminaire,L/CM2R14/26/XU/850/F001,","","ES_1128069_L/CM2R14/26/XU/830/F001_01292016110748_2297718"
"2257472","The Home Depot","Light Fixtures","Directional Luminaire","Commercial Electric","LED Downlight retrofit kits","531661XX-A(XX=00-99)","","","ES_31912_531661XX-A(XX=00-99)_01292016110701_7165184"
"2257473","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","RD-LED900-12-3000K","","","ES_1134909_RD-LED900-12-3000K_01292016110643_8523986"
"2257474","The Home Depot","Light Fixtures","Directional Luminaire","Commercial Electric","LED Downlight retrofit kits","531811XX",",,(Where “XX“ denotes color temperature, 01-10 identifies 2700K, 11-30 identifies 3000K, 31-40 identifies 3500K, 41-50 identifies 4000K, 61-70 identifies 5000K)","","ES_31912_531811XX_01292016120245_5982594"
"2257475","Con-Tech Lighting","Light Fixtures","Directional Luminaire","ConTech Lighting","LED Downlight Retrofit","RF6L127KCE-WHT","LED Downlight Retrofit,RF6L135KCG-PL,","","ES_1025884_RF6L127KCE-WHT_01292016110600_8980071"
"2257476","Con-Tech Lighting","Light Fixtures","Directional Luminaire","ConTech Lighting","LED Downlight Retrofit","RF4L127KCE-WHT","LED Downlight Retrofit,RF4L135KCG-PL,","","ES_1025884_RF4L127KCE-WHT_01292016110520_9343402"
"2257477","Good Earth Lighting, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Good Earth Lighting","LF1057-XXX-48LF0-G","LF1057-XXX-48LF0-G","","","ES_1020049_LF1057-XXX-48LF0-G_01272016161217_7209588"
"2257479","Good Earth Lighting, Inc.","Light Fixtures","Directional Luminaire","EcoLight","UC1051-XXX-14LF0-E","UC1051-XXX-14LF0-E","","","ES_1020049_UC1051-XXX-14LF0-E_01132016134654_9658624"
"2257480","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","UTILITECH Pro","UC1051-XXX-14LF0-U","UC1051-XXX-14LF0-U","","","ES_1114486_UC1051-XXX-14LF0-U_01132016134654_3130762"
"2257481","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","Metalux","LED WRAP OPP1","4WPLD2340R","","","ES_1018926_4WPLD2340R_01292016170226_6946309"
"2257482","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","Metalux","LED WRAP OPP2","4WPLD3140R9","","","ES_1018926_4WPLD3140R9_01292016172623_8383864"
"2257483","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR6-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR6-10-120-#K-$$-XX_01292016121603_8151891"
"2257484","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR6-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR6-10-120-#K-$$-XX_01292016121649_6914358"
"2257485","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR6-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR6-10-120-#K-$$-XX_01292016121724_3139507"
"2257486","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR6-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR6-10-120-#K-$$-XX_01292016121759_1289546"
"2257487","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR5-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR5-10-120-#K-$$-XX_01292016121849_3502520"
"2257488","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR5-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR5-10-120-#K-$$-XX_01292016121928_6247624"
"2257489","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR5-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR5-10-120-#K-$$-XX_01292016122000_1528305"
"2257490","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DQR5-10-120-#K-$$-XX",",,(# represents 2,3,4,5 for CCT.  2 is for 2700K, 3 for 3000K, 4 for 4000K, 5 for 5000K.   $$ represents A-Z for distinction of trim finishes.  XX could be ""BF"" or blank, and represents with or without baffle decoration.)","","ES_1102966_DQR5-10-120-#K-$$-XX_01292016122036_7447130"
"2257491","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL4-10&&-UNV with ADL4-10&&-MDL-#K-$$",",,(# represents 3,4,5 for CCT. 3K is for 3000K, 4K is for 4000K, 5K is for 5000K.  $$ represents A-Z for distinction of trim finishes.  && represents 0-9 for different packages.)","","ES_1102966_ADL4-10&&-UNV with ADL4-10&&-MDL-#K-$$_01292016122140_4634758"
"2257492","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL4-10&&-UNV with ADL4-10&&-MDL-#K-$$",",,(# represents 3,4,5 for CCT. 3K is for 3000K, 4K is for 4000K, 5K is for 5000K.  $$ represents A-Z for distinction of trim finishes.  && represents 0-9 for different packages.)","","ES_1102966_ADL4-10&&-UNV with ADL4-10&&-MDL-#K-$$_01292016122251_9204810"
"2256054","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED  Downlight Retrofits","LOD-DL4SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 50000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4SM-AD10W-XXK_01052016152646_8165667"
"2256071","The Home Depot Pro","Light Fixtures","Indoor Non-Directional Luminaire","Monument","LED Oval Ceiling Fixture","2480047",",,2480047","","ES_1095007_2480047_01052016154020_8005515"
"2256072","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","FL1248D-30K","","","ES_43668_FL1248D-30K_01052016151358_8497382"
"2256073","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","FL1248D-40K","","","ES_43668_FL1248D-40K_01052016151358_4237361"
"2256074","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","FL1224D-30K","","","ES_43668_FL1224D-30K_01052016151358_9807099"
"2256075","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","FL1224D-40K","","","ES_43668_FL1224D-40K_01052016151358_6393799"
"2256076","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","780CLD-30K","","","ES_43668_780CLD-30K_01052016151358_7733467"
"2256077","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","780CLD-40K","","","ES_43668_780CLD-40K_01052016151358_4010461"
"2256078","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","790CLD-30K","","","ES_43668_790CLD-30K_01052016151358_4796435"
"2256079","Sunpark Electronics Corporation","Light Fixtures","Indoor Non-Directional Luminaire","Sunpark","LED Wrapped Lens Luminaire – Ceiling Mounting Light","790CLD-40K","","","ES_43668_790CLD-40K_01052016151358_3767795"
"2256140","The Home Depot","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Hampton Bay","GUV1691L-2/1PK","GUV1691L-2/1PK","","6940500316406","ES_31912_GUV1691L-2/1PK_01062016085551_0551566"
"2256176","American De Rosa Lamparts, LLC (dba Luminance Brands)","Light Fixtures","Directional Luminaire","Sunset Lighting","F9904-30-1","F9904-30-1","","","ES_1122933_F9904-30-1_07242015085930_8370807"
"2256177","American De Rosa Lamparts, LLC (dba Luminance Brands)","Light Fixtures","Directional Luminaire","Sunset Lighting","F9905-30-1","F9905-30-1","","","ES_1122933_F9905-30-1_07242015090012_8412962"
"2256184","International Development Company","Light Fixtures","Directional Luminaire","Honeywell","SH660501Qyzz","SH660501Qyzz","","","ES_30350_SH660501Qyzz_01072016031909_6749941"
"2256186","ETi Solid State Lighting (Zhuhai) Limited","Light Fixtures","Directional Luminaire","ETI","LED Shop light","545681XX","","","ES_1129756_545681XX_01072016053510_4910771"
"2256195","The Home Depot","Light Fixtures","Directional Luminaire","Commercial Electric","LED Shop light","545681XX","","","ES_31912_545681XX_01072016063013_8213990"
"2256256","The Home Depot Pro","Light Fixtures","Indoor Non-Directional Luminaire","Monument","LED Cloud Ceiling Fixture","2480048",",,2480048","","ES_1095007_2480048_01082016140735_3194073"
"2256257","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC005-30K","","","ES_1088274_LC005-30K_01082016134134_6910672"
"2256258","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC005-40K","","","ES_1088274_LC005-40K_01082016134134_5145498"
"2256259","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC019-30K","","","ES_1088274_LC019-30K_01082016134134_2035226"
"2256260","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC019-40K","","","ES_1088274_LC019-40K_01082016134134_1493457"
"2256261","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD001-30K","","","ES_1088274_LD001-30K_01082016134134_3759757"
"2256262","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD001-40K","","","ES_1088274_LD001-40K_01082016134134_8369882"
"2256263","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD002-30K","","","ES_1088274_LD002-30K_01082016134134_2678042"
"2256264","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD002-40K","","","ES_1088274_LD002-40K_01082016134134_1660247"
"2256265","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC005-35K","","","ES_1088274_LC005-35K_01082016134134_3786037"
"2256266","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC005-50K","","","ES_1088274_LC005-50K_01082016134134_6290907"
"2256267","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC019-35K","","","ES_1088274_LC019-35K_01082016134134_4108369"
"2256268","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LC019-50K","","","ES_1088274_LC019-50K_01082016134134_7508747"
"2256269","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD001-35K","","","ES_1088274_LD001-35K_01082016134134_5830048"
"2256270","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD001-50K","","","ES_1088274_LD001-50K_01082016134134_6324897"
"2256271","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD002-35K","","","ES_1088274_LD002-35K_01082016134134_2081953"
"2256272","Zhongshan Luxmode Industrial Co., LTD.","Light Fixtures","Indoor Non-Directional Luminaire","Luxmode","LED Wrapped Lens Luminaire – Ceiling mounting Light","LD002-50K","","","ES_1088274_LD002-50K_01082016134134_7128410"
"2256273","LED One Corporation","Light Fixtures","Indoor Non-Directional Luminaire","LED ONE","Surface-Mount Luminaires","LOD-DL56SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL56SM-AD10W-XXK_01082016142203_2995527"
"2256274","LED One Corporation","Light Fixtures","Indoor Non-Directional Luminaire","LED ONE","Surface-Mount Luminaires","LOD-DL56SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL56SM-AD10W-XXK_01082016142450_4023705"
"2256275","LED One Corporation","Light Fixtures","Indoor Non-Directional Luminaire","LED ONE","Surface-Mount Luminaires","LOD-DL56SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL56SM-AD10W-XXK_01082016142538_2128933"
"2256276","LED One Corporation","Light Fixtures","Indoor Non-Directional Luminaire","LED ONE","Surface-Mount Luminaires","LOD-DL56SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL56SM-AD10W-XXK_01082016142627_2067600"
"2256277","LED One Corporation","Light Fixtures","Indoor Non-Directional Luminaire","LED ONE","Surface-Mount Luminaires","LOD-DL56SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL56SM-AD10W-XXK_01082016142702_2469469"
"2256351","International Development Company","Light Fixtures","Directional Luminaire","Honeywell","SH880501Qyzz","SH880501Qyzz","","","ES_30350_SH880501Qyzz_01072016085746_7066073"
"2256414","Kichler Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Kichler","Hatteras Bay","43883",",43883NILED,; ,43883OZLED,; ,43883PNLED,; Hatteras Bay,43883,","","ES_20516_43883_01112016180659_5619651"
"2256426","Maxlite","Light Fixtures","Outdoor Non-Directional Luminaire","MaxLED","LED Outdoor Fixture","ML4LS12SRLBK827","","767627560026","ES_1018391_ML4LS12SRLBK827_01062016021950_1023949"
"2256451","AFX Inc.","Light Fixtures","Directional Luminaire","AFX","Ceiling Fixture","CAF142400L30ENSN","","","ES_20475_CAF142400L30ENSN_01122016111710_7098671"
"2256452","AFX Inc.","Light Fixtures","Directional Luminaire","AFX","Ceiling Fixture","CAF141200L30ENSN","","","ES_20475_CAF141200L30ENSN_01122016111659_4405879"
"2256497","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight retrofits","D704","","","ES_1122253_D704_01122016114355_5490840"
"2256498","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight retrofits","D704","","","ES_1122253_D704_01122016114355_4327976"
"2256499","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight retrofits","D704","","","ES_1122253_D704_01122016114355_8825035"
"2256500","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S9W-3K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S9W-3K**_01122016124239_8983011"
"2256501","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S9W-4K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S9W-4K**_01122016114259_7053865"
"2256502","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S9W-3K**-SQ",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S9W-3K**-SQ_01122016114259_2175873"
"2256503","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S9W-4K**-SQ",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S9W-4K**-SQ_01122016114259_4402582"
"2256504","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S15W-3K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S15W-3K**_01122016124516_1411540"
"2256505","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S15W-4K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S15W-4K**_01122016114239_8286383"
"2256506","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S15W-3K**-SQ",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S15W-3K**-SQ_01122016114239_7000813"
"2256507","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S15W-4K**-SQ",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S15W-4K**-SQ_01122016114239_5285709"
"2256524","Maxlite","Light Fixtures","Directional Luminaire","MaxLED","LED Downlight","DLR63030","","767627953248","ES_1018391_DLR63030_01122016114156_3006576"
"2256537","Maxlite","Light Fixtures","Directional Luminaire","MaxLED","LED Downlight","DLR62040","","767627955907","ES_1018391_DLR62040_01122016114139_2156137"
"2256607","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S12W-3K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S12W-3K**_01132016111550_2029090"
"2256608","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-S12W-4K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-S12W-4K**_01132016104717_2832721"
"2256609","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S12W-3K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S12W-3K**_01132016104717_9428971"
"2256610","Energy Efficient Lighting Co., Ltd.","Light Fixtures","Directional Luminaire","ULTRA THIN","LED Downlight","UTLED-6-S12W-4K**",",,The Symbol ** in the model number represents the shell color, WH is white, BK is black.  SQ means the product with satin quare.","","ES_1134909_UTLED-6-S12W-4K**_01132016104717_4710948"
