"case_number","status","case_request","case_subrequest","additional_subrequest","date_time_opened","date_time_closed","case_origin","oem_id","contact_type","preferred_language","state_issue","parent_case","closed_when_created","incident_address","incident_city","incident_council_district","incident_zip_code","latitude","longitude","mapped_location"
"168083","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-04-11T17:09:00.000","2019-04-19T09:22:00.000","Phone",,,,"FALSE",,"FALSE","3811 Barlow Dr","NASHVILLE","30","37211","36.07092","-86.70557","(36.07092, -86.70557)"
"167507","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-10T19:43:00.000","2019-04-10T19:43:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163764","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-03T15:34:00.000","2019-04-03T15:34:00.000","Phone",,"Resident",,"FALSE",,"FALSE","6514 Rolling Fork Dr","NASHVILLE","23","37205","36.1002471","-86.9025526","(36.1002471, -86.9025526)"
"161493","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-29T14:23:00.000","2019-03-29T14:23:00.000","Phone",,"Resident",,"FALSE",,"FALSE","2439 Buena Vista Pike","NASHVILLE","2","37218","36.2022959","-86.822594","(36.2022959, -86.822594)"
"168707","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-12T15:58:00.000","2019-04-12T15:58:00.000","Phone",,"Resident",,"FALSE",,"FALSE","516 Gun Club Rd","NASHVILLE","23","37205","36.1125984","-86.8799135","(36.1125984, -86.8799135)"
"167747","Closed","Streets, Roads & Sidewalks","Traffic Light Issue","Traffic Light Issue","2019-04-11T12:08:00.000","2019-04-12T11:54:00.000","Phone","OE-00011118_4/11/2019 0:05",,,"FALSE",,"FALSE","10TH AV S / DEMONBREUN ST","NASHVILLE","19","37203","36.1560743","-86.78275502","(36.1560743, -86.78275502)"
"172938","Closed","Property Violations","Tall Grass and Weeds","Tall Grass and Weeds","2019-04-22T17:45:00.000","2019-05-21T07:02:00.000","hubNashville Community",,,,"FALSE",,"FALSE","4706 Trousdale Dr","NASHVILLE","26","37220","36.079828","-86.75815","(36.079828, -86.75815)"
"168160","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-11T18:18:00.000","2019-04-11T18:18:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"157965","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-21T22:19:00.000","2019-03-27T21:22:00.000","hubNashville Community",,,,"FALSE",,"FALSE","811 Huntington Cir","NASHVILLE","25","37215","36.0909014","-86.8159736","(36.0909014, -86.8159736)"
"167469","New","Property Violations","Residential Complaint","Residential Complaint","2019-04-10T19:07:00.000",,"Phone",,,,"FALSE",,"FALSE","3258 Brick Church Pike","NASHVILLE","3","37207","36.2361149","-86.7832466","(36.2361149, -86.7832466)"
"160074","Closed","Public Safety","Abandoned Vehicles","Abandoned Vehicles","2019-03-27T14:12:00.000","2019-05-30T07:18:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1825 Pearl St","NASHVILLE","21","37203","36.15824182","-86.8033073","(36.15824182, -86.8033073)"
"165121","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-05T15:17:00.000","2019-04-05T15:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172007","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-19T13:01:00.000","2019-04-19T13:01:00.000","Phone","OE-00012033_4/18/2019 16:27",,,"FALSE",,"TRUE","WEDGEWOOD AV / 8TH AV S","NASHVILLE","17","37203","36.13428467","-86.77909285","(36.13428467, -86.77909285)"
"166076","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Recycle","2019-04-08T18:03:00.000","2019-04-16T17:08:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1044 40th Ave N","NASHVILLE","21","37209","36.16446","-86.83815","(36.16446, -86.83815)"
"168237","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-04-11T19:34:00.000","2019-04-16T20:13:00.000","Phone",,,,"FALSE",,"FALSE","252 Coleridge Ct","ANTIOCH","30","37013","36.0570608","-86.6971941","(36.0570608, -86.6971941)"
"161067","New","Property Violations","Residential Complaint","Residential Complaint","2019-03-28T18:05:00.000",,"Phone",,,,"FALSE",,"FALSE","Harlin Dr","NASHVILLE","16","37211","36.1063521","-86.7489965","(36.1063521, -86.7489965)"
"171108","Closed","Trash, Recycling & Litter","Illegal Dumping","Roadway","2019-04-17T20:08:00.000","2019-04-19T20:12:00.000","Phone",,,,"FALSE",,"FALSE","224 Duke St","NASHVILLE","5","37207","36.2070437","-86.7634573","(36.2070437, -86.7634573)"
"173684","Closed","Property Violations","Cars Parked on Lawn","Cars Parked on Lawn","2019-04-23T18:52:00.000","2019-06-12T07:01:00.000","hubNashville Community",,"Resident",,"FALSE",,"FALSE","5477 Oak Chase Dr","ANTIOCH","31","37013","36.0324616","-86.6792271","(36.0324616, -86.6792271)"
"164879","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-04-04T21:11:00.000","2019-04-08T16:39:00.000","Phone",,,,"FALSE",,"FALSE","345 Wimpole Dr","NASHVILLE","16","37211","36.1234348","-86.7218306","(36.1234348, -86.7218306)"
"162638","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T19:08:00.000","2019-04-01T19:08:00.000","Phone",,,,"FALSE",,"TRUE","180 Wallace Rd","NASHVILLE","30","37211","36.081674","-86.7042364","(36.081674, -86.7042364)"
"167020","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Backdoor","2019-04-10T12:34:00.000","2019-04-12T09:12:00.000","Phone",,,,"FALSE",,"FALSE","1517 12th Ave N","NASHVILLE","21","37208","36.17483","-86.80234","(36.17483, -86.80234)"
"158916","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Recycle","2019-03-25T13:37:00.000","2019-03-27T21:22:00.000","Phone",,,,"FALSE",,"FALSE","1003 Curdwood Blvd","NASHVILLE","8","37216","36.22068","-86.73062","(36.22068, -86.73062)"
"158199","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-22T14:56:00.000","2019-03-22T14:56:00.000","Phone",,"Resident",,"FALSE",,"FALSE","1817 Wedgewood Ave","NASHVILLE","18","37212","36.1371222","-86.7978938","(36.1371222, -86.7978938)"
"165765","Closed","Property Violations","Tall Grass and Weeds","Tall Grass and Weeds","2019-04-08T13:22:00.000","2019-05-01T07:18:00.000","Phone",,,,"FALSE",,"FALSE","705 Colfax Dr","NASHVILLE","14","37214","36.1567478","-86.658249","(36.1567478, -86.658249)"
"161583","Closed","Trash, Recycling & Litter","Unwanted Recycling or Trash","Unwanted Recycling","2019-03-29T15:16:00.000","2019-03-29T21:32:00.000","Phone",,,,"FALSE",,"FALSE","1908 Wild Oaks Ct","ANTIOCH","32","37013","36.04872","-86.64345","(36.04872, -86.64345)"
"169471","Closed","Public Safety","Animal Welfare Concern","Animal Welfare Concern","2019-04-15T15:30:00.000","2019-12-23T15:19:00.000","hubNashville Community",,,,"FALSE",,"FALSE","766 Pippin Dr","ANTIOCH","28","37013","36.0610349","-86.6528222","(36.0610349, -86.6528222)"
"159598","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Trash","2019-03-26T15:14:00.000","2019-03-28T21:20:00.000","Phone",,,,"FALSE",,"FALSE","701 ARBOR TRACE CIR","NASHVILLE","8","37207","36.22509712","-86.75688396","(36.22509712, -86.75688396)"
"170359","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T19:32:00.000","2019-04-16T19:32:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"166926","Closed","Public Safety","Abandoned Vehicles","Abandoned Vehicles","2019-04-09T22:33:00.000","2019-05-02T07:16:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1406 Elmwood Ave","NASHVILLE","18","37212","36.12681","-86.79128","(36.12681, -86.79128)"
"157714","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-21T17:24:00.000","2019-03-21T17:24:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"171930","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-18T23:25:00.000","2019-04-24T09:07:00.000","Mobile App",,,,"FALSE",,"FALSE","4936 Hopedale Dr","NASHVILLE","30","37211","36.07149461","-86.71591636","(36.07149461, -86.71591636)"
"165572","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Report a Damaged Cart","2019-04-06T16:08:00.000","2019-04-15T16:42:00.000","hubNashville Community",,,,"FALSE",,"FALSE","720 Greeley Dr","NASHVILLE","23","37205","36.1218962","-86.8787774","(36.1218962, -86.8787774)"
"163299","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-04-02T18:55:00.000","2019-04-11T16:24:00.000","Phone",,,,"FALSE",,"FALSE","1127 N 5th St","NASHVILLE","5","37207","36.1923","-86.7618079","(36.1923, -86.7618079)"
"164466","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T15:27:00.000","2019-04-04T15:27:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"164311","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T14:03:00.000","2019-04-04T14:03:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173479","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-23T16:03:00.000","2019-04-23T16:03:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"159314","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-25T20:07:00.000","2019-03-25T20:07:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160466","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T19:25:00.000","2019-03-27T19:25:00.000","Phone",,,,"FALSE",,"TRUE","4862 Jonquil Dr","NASHVILLE","26","37211","36.0845319","-86.717921","(36.0845319, -86.717921)"
"160495","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T19:42:00.000","2019-03-27T19:42:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"159722","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-26T17:35:00.000","2019-03-26T17:35:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172637","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-22T13:19:00.000","2019-04-24T09:05:00.000","Phone",,,,"FALSE",,"FALSE","1021 31st Ave N","NASHVILLE","21","37209","36.1652785","-86.8241717","(36.1652785, -86.8241717)"
"173876","Closed","Streets, Roads & Sidewalks","Shared Scooter and Bike Issues","Scooter Complaint","2019-04-24T08:10:00.000","2019-04-24T20:44:00.000","hubNashville Community",,,,"FALSE",,"FALSE","700 12th Ave S","NASHVILLE","19","37203","36.15068","-86.78399","(36.15068, -86.78399)"
"164498","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-04T15:44:00.000","2019-04-04T15:44:00.000","Phone",,"Resident",,"FALSE",,"FALSE","704 Greymont Dr","NASHVILLE","16","37217","36.1191613","-86.7155625","(36.1191613, -86.7155625)"
"165802","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-08T13:58:00.000","2019-04-08T13:58:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162703","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T20:17:00.000","2019-04-01T20:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"158381","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-22T17:26:00.000","2019-03-22T17:27:00.000","Phone",,"Resident",,"FALSE",,"FALSE","2632 Oak Forest Dr","ANTIOCH","28","37013","36.0788466","-86.6501593","(36.0788466, -86.6501593)"
"159863","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-26T20:21:00.000","2019-03-28T21:26:00.000","Phone",,,,"FALSE",,"FALSE","937 Due West Valley Dr","MADISON","8","37115","36.252559","-86.74852","(36.252559, -86.74852)"
"171823","Closed","Streets, Roads & Sidewalks","Traffic Engineering","Intersection Review","2019-04-18T20:06:00.000","2020-01-21T17:00:00.000","Phone",,,,"FALSE",,"FALSE","Hickory Valley Rd & Davidson Rd","NASHVILLE","23","37205","36.1172375","-86.8764487","(36.1172375, -86.8764487)"
"162969","Closed","Streets, Roads & Sidewalks","Illegal Dumping","Roadway","2019-04-02T14:30:00.000","2019-04-04T17:41:00.000","Phone",,,,"FALSE",,"FALSE","3408 Meadow Ct","NASHVILLE","3","37207","36.2542906","-86.7728764","(36.2542906, -86.7728764)"
"162122","Closed","Other Metro Services and Forms","Other Metro Services and Forms","Other Metro Services and Forms","2019-03-31T14:44:00.000","2019-04-01T13:44:00.000","hubNashville Community",,,,"FALSE",,"FALSE","215 6th Ave N","NASHVILLE","19","37219","36.163","-86.782","(36.163, -86.782)"
"160493","Closed","Transit","State Routes","State Routes","2019-03-27T19:41:00.000","2019-03-28T21:09:00.000","hubNashville Community",,,,"FALSE",,"FALSE","596 Donelson Pike","NASHVILLE","15","37214","36.14209","-86.66711","(36.14209, -86.66711)"
"161908","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-03-29T21:34:00.000","2019-07-19T20:18:00.000","hubNashville Community",,,,"FALSE",,"FALSE","4822 Milner Dr","NASHVILLE","26","37211","36.0743906","-86.733445","(36.0743906, -86.733445)"
"168910","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-12T18:53:00.000","2019-04-12T18:53:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"166946","Closed","Property Violations","Tenant Complaint","Tenant Complaint","2019-04-10T00:21:00.000","2019-04-19T07:14:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2131 Elm Hill Pike","NASHVILLE","15","37210","36.14882","-86.6943","(36.14882, -86.6943)"
"159015","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-03-25T14:59:00.000","2019-03-26T17:30:00.000","Phone",,,,"FALSE",,"FALSE","8004 Sawyer Brown Rd","NASHVILLE","22","37221","36.08471","-86.94009","(36.08471, -86.94009)"
"166043","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Recycle Cart Pickup","2019-04-08T17:43:00.000","2019-04-16T17:13:00.000","Phone",,,,"FALSE",,"FALSE","1900 Piedmont Ave","NASHVILLE","7","37216","36.2010212","-86.7162338","(36.2010212, -86.7162338)"
"172478","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-20T14:34:00.000","2019-04-24T09:06:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2516 Pennington Ave","NASHVILLE","7","37206","36.194767","-86.7312917","(36.194767, -86.7312917)"
"161877","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-29T21:01:00.000","2019-03-29T21:01:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"172770","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-04-22T15:14:00.000","2019-04-23T20:19:00.000","Phone",,,,"FALSE",,"FALSE","1416 Holly St","NASHVILLE","6","37206","36.1755208","-86.744525","(36.1755208, -86.744525)"
"173071","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Trash","2019-04-22T19:34:00.000","2019-05-24T09:02:00.000","Phone",,,,"FALSE",,"FALSE","1233 2nd Ave S","NASHVILLE","17","37210","36.143967","-86.763897","(36.143967, -86.763897)"
"161847","Closed","Streets, Roads & Sidewalks","Dead Animal Pickup","Dead Animal Pickup","2019-03-29T20:24:00.000","2019-04-01T17:44:00.000","Phone",,,,"FALSE",,"FALSE","1101 Massman Dr","NASHVILLE","13","37217","36.1352857","-86.7066401","(36.1352857, -86.7066401)"
"170027","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T14:06:00.000","2019-04-16T14:06:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170213","Closed","Streets, Roads & Sidewalks","Overgrowth on right of way","Roadway","2019-04-16T16:51:00.000","2019-04-19T16:03:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1800 Primrose Ave","NASHVILLE","18","37212","36.12033602","-86.79844203","(36.12033602, -86.79844203)"
"160585","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T21:10:00.000","2019-03-27T21:10:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"168694","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-12T15:51:00.000","2019-04-12T15:51:00.000","Phone",,"Resident",,"FALSE",,"FALSE","2810 Dunmore Dr","NASHVILLE","15","37214","36.1556352","-86.6607701","(36.1556352, -86.6607701)"
"171601","Closed","Streets, Roads & Sidewalks","Roadwork Complaint","Roadwork Complaint","2019-04-18T16:42:00.000","2019-12-13T10:01:00.000","Phone",,,,"FALSE",,"FALSE","800 6th Ave S","NASHVILLE","19","37203","36.1510295","-86.7737649","(36.1510295, -86.7737649)"
"167192","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-10T15:28:00.000","2019-04-12T20:43:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3509 Dakota Ave","NASHVILLE","24","37209","36.1484298","-86.8265642","(36.1484298, -86.8265642)"
