"survey_year","particpant_id","sample","q1_stable_housing","q2_adults_in_home","q2a_children_in_home","q3_zip_code","zip_code_group","q4_closest_cross_street","q5_01_desktop_computer","q5_02_laptop_computer","q5_03_tablet_device","q5_04_smartphone","q5a_device_used_by_1","q5b_01_shared_devices","q5b_02_shared_devices","q5b_03_shared_devices","q5b_04_shared_devices","aggregate_of_shared_devices","q6_years_using_computer","q7_years_using_internet","q8_years_using_smartphone","q9_use_internet","q10_start_using_internet","q11_high_speed_internet_worth","q12_01_internet_connection","q12_02_concerned_about_safety","q12_03_no_time_not_interested","q12_04_someone_will_do","q12_05_no_one_to_teach_me","q12_06_language_barriers","q12_07_device_is_too_old","q12_08_internet_is_too","q13_01_low_cost_options","q13_02_low_cost_options","q13_03_low_cost_options","q13_04_low_cost_options","q13_05_low_cost_options","q13_06_low_cost_options","q13_07_low_cost_options","aggregate_of_low_cost_options","q14_sign_up_for_government","q15_01_frequency_of_use_own","q15_02_frequency_of_use_work","q15_03_frequency_of_use_retail","q15_04_frequency_of_use_public","q15_05_frequency_of_use","q15_06_frequency_of_use_public","q15_07_frequency_of_use_school","q15_08_frequenct_of_use_mobile","q16_best_source_of_reliable","q17_home_internet_connection","q18_01_internet_service_type","q18_02_internet_service_type","q18_03_internet_service_type","q18_04_internet_service_type","q18_05_internet_service_type","q18_06_internet_service_type","q18_07_internet_service_type","q18_09_internet_service_type","q18x7_internet_service_type","aggregate_of_internet_service","q19_amount_pay_monthly_for","q20_charged_extra","q21_01_freqeuncy_slow_or","q21_02_frequency_slow_access","q21_03_frequency_problems","q21_04_frequency_dropped","q21_05_frequency_slow_internet","q21_06_frequency_router","q22_01_agreement_internet","q22_02_agreement_cost_of","q22_03_agreement_always","q22_04_agreement_interested","q22_05_agreement_can_fix","q22_06_agreement_language","q22_07_agreement_lack_of","q22_08_agreement_comfortable","q22_09_agreement_enjoy","q22_10_agreement_feel_safe","q22_11_agreement_can_t_do","q22_12_agreement_disadvantaged","q22_13_agreement_disadvantaged","q22_14_agreement_have_enough","q22_15_agreement_had_negative","q22_16_agreement_government","q22_17_agreement_feeling","q22_18_agreement_financially","q22_19_agreement_have_support","q23_01_frequency_past_year","q23_02_frequency_past_year","q23_03_frequency_past_year","q23_04_frequency_past_year","q23_05_frequency_past_year","q23_06_frequency_past_year","q23_07_frequency_past_year","q23_08_frequency_past_year","q23_09_frequency_past_year","q23_10_frequency_past_year","q23_11_frequency_past_year","q23_12_frequency_past_year","q23_13_frequency_past_year","q23_14_frequency_past_year","q23_15_frequency_past_year","q24_01_capability_turn_on","q24_02_capability_get_use","q24_03_capability_computer","q24_04_capability_upload","q24_05_capability_block_spam","q24_06_capability_write_resume","q24_07_capability_protect","q24_08_capability_create","q24_09_capability_create","q24_10_capability_write_code","q24_11_capability_make_content","q24_12_capability_arrange","q24_13_capability_make_online","q25_01_want_learn_to_code","q25_02_want_start_business","q25_03_want_create_app","q25_04_want_take_classes","q25_05_want_become_influencer","q25_06_want_create_media","q25_07_want_learn_tech_policy","q25_08_want_start_tech","q25_09_want_teach_people","q26_tech_support","q27_year_born","age","age_groups","q28_years_in_nashville","years_in_nashville_groups","q29_01_race_ethnicity_american","q29_02_race_ethnicity_asian","q29_03_race_ethnicity_black","q29_04_race_ethnicity_hispanic","q29_05_race_ethnicity_middle","q29_06_race_ethnicity_native","q29_07_race_ethnicity_white","q29_08_race_ethnicity_other","q29x8_race_ethnicity_define","race_ethnicity_groups","q30_01_gender_female","q30_02_gender_male","q30_03_gender_transgender","q30_04_gender_genderqueer","q30_05_gender_agender","q30_06_gender_cisgender","q30_07_gender_gender_non","q30_08_gender_other","q30x8_gender_define_other","gender_groups","q31_01_sexual_identity","q31_02_sexual_identity","q31_03_sexual_identity","q31_04_sexual_identity_asexual","q31_05_sexual_identity_other","q31x5_sexual_identity_define","sexual_orientation_groups","q32_01_disability_ability","q32_02_disability_ability","q32_03_disability_ability","q32_04_disability_ability","q32_05_disability_ability","q32_06_disability_ability","q32_07_disability_ability","q32_08_disability_ability","q32x8_disability_ability","aggregate_of_disabity","q33_langauge_spoken_in_home","q33x8_language_define_other","q34_01_level_of_school","q34_02_level_of_school","q34_03_level_of_school","q35_total_family_income_2020"
"2021","1827","Random","Yes","5","0","37013","All other zip codes","Antioch Pike and Haywood Lane","1","4","1","5","Yes","Desktop Computer","Laptop Computer","Tablet Device",,"Multiple Devices","20","15","15","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Several Times a Week","Don't have Access","Access Rarely","Don't have Access","Access Rarely","Don't have Access","Don't have Access","Access Rarely","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","No answer","Don't know","Rarely","Rarely","Rarely","Never","Rarely","Never","Agree","No answer","No answer","Agree","Disagree","No answer","No answer","Neutral","Neutral","Disagree","No answer","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Neutral","Neutral","Strongly Disagree","Neutral","Several Times a Week","Never","No answer","Rarely","Never","Monthly","Monthly","Daily","Several Times a Week","Monthly","Never","Several Times a Week","Several Times a Week","Several Times a Week","Never","Neutral","Neutral","Neutral","Neutral","Neutral","Disagree","Strongly Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Neutral","Agree","Strongly Disagree","Neutral","Disagree","Agree","Neutral","Neutral","Neutral","Strongly Disagree","Disagree","In-person support","1976","45","40-49 Years Old","42","40-49 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,"A sensory impairment (vision or hearing)",,,,,,,,"A sensory impairment (vision or hearing)","English",,"Technical Certificate, 2-Year College Degree or Some College","High School or GED/Equivalent","Graduate or Professional Degree","No answer"
"2021","1828","Random","Yes","1","0","37205","All other zip codes","Craighead Ave","0","1","0","1","No",,,,,"None","35","25","15","Yes",,,,,,,,,,,,,,,,"AT&T Internet Basic",,"AT&T Internet Basic","Don't Know/No answer","Daily","Daily","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Don't have Access","At work","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","$51 or more","Yes","Once a Week","Once a Week","Once a Week","Once a Week","No answer","No answer","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Neutral","Neutral","Neutral","Agree","Agree","Agree","No answer","No answer","No answer","No answer","Agree","Strongly Agree","Neutral","Neutral","Disagree","No answer","No answer","Daily","Several Times a Week","No answer","Several Times a Week","Several Times a Week","Daily","No answer","Monthly","No answer","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Strongly Disagree","Disagree","Agree","Strongly Agree","Neutral","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Neutral","Online support","1979","42","40-49 Years Old","27","20-29 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Technical Certificate, 2-Year College Degree or Some College","Elementary or Middle School","High School or GED/Equivalent","$60,000 to $99,999"
"2021","1829","Random","Yes","6","1","37209","All other zip codes","Not Provided","1","1","3","6","Yes","Desktop Computer","Laptop Computer",,,"Multiple Devices","18","18","15","Yes",,,,,,,,,,,,,,,,,"Spectrum Internet Assist","Spectrum Internet Assist","Yes","Daily","Daily","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","Yes","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Disagree","Agree","Agree","Agree","Neutral","Agree","Strongly Agree","Neutral","Disagree","Disagree","Neutral","Disagree","Strongly Disagree","Strongly Agree","Several Times a Week","Monthly","Daily","Several Times a Week","Monthly","Once a Week","Once a Week","Daily","Rarely","Several Times a Week","Monthly","Daily","Several Times a Week","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neutral","Strongly Agree","Neutral","Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Online support","1972","49","40-49 Years Old","20","20-29 Years",,"Asian",,,,,,,,"Asian",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","High School or GED/Equivalent","High School or GED/Equivalent","$30,000 to $59,999"
"2021","1830","Random","Yes","3","1","37013","All other zip codes","Barnes Bend Dr","2","5","5","5","No",,,,,"None","30","30","15","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Daily","Access Rarely","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Yes","Rarely","Rarely","Never","Rarely","Never","Rarely","Strongly Agree","Neutral","Strongly Disagree","Strongly Agree","Strongly Agree","Disagree","No answer","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Neutral","Neutral","Never","Rarely","Daily","Monthly","Rarely","Monthly","Monthly","Daily","Never","Daily","Rarely","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","No Answer","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Online support","1971","50","50-59 Years Old","35","30-39 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","High School or GED/Equivalent","Elementary or Middle School","Under $30,000"
"2021","1831","Random","Yes","1","0","37221","All other zip codes","Deer Lake Dr","0","1","0","2","No",,,,,"None","21","21","19","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,,,"Comcast Internet Essentials","Don't Know/No answer","Daily","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","No answer","Yes",,,,,,,,"Don't know",,"Don't know","$51 or more","No","Never","Never","Never","Never","No answer","No answer","Strongly Agree","Neutral","Strongly Disagree","Agree","Strongly Disagree","No answer","No answer","Agree","No answer","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Agree","Neutral","Agree","Strongly Agree","Never","Never","Never","Never","Never","Never","Monthly","Rarely","Never","Rarely","Never","Rarely","Never","Daily","Never","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Agree","Strongly Disagree","No Answer","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","In-person support","1941","80","70+ Years Old","77","70+ Years",,,,"Hispanic/Latinx/Spanish origin",,,,,,"Hispanic/Latinx/Spanish origin","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","Elementary or Middle School","High School or GED/Equivalent","Under $30,000"
"2021","1832","Random","Yes","1","0","37211","37207, 37208, 37211","Brewer Dr","No answer","1","No answer","No answer","No",,,,,"None","99","34","18","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,,,"Comcast Internet Essentials","Don't Know/No answer","Daily","Don't have Access","Don't have Access","Don't have Access","Access Rarely","Don't have Access","Don't have Access","Once a week","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Yes","Several Times a Week","No answer","Once a Week","Once a Week","Several Times a Week","Never","Strongly Agree","Agree","No answer","Neutral","Strongly Agree","No answer","No answer","Strongly Agree","No answer","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Strongly Disagree","Neutral","Neutral","Agree","Several Times a Week","Never","Never","Rarely","Never","Monthly","Once a Week","Several Times a Week","Never","Monthly","Never","Daily","Several Times a Week","No answer","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Disagree","Online support","1956","65","60-69 Years Old","20","20-29 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","4-Year Undergraduate Degree","Graduate or Professional Degree","No answer"
"2021","1833","Random","Yes","1","1","37214","All other zip codes","elm hill , mcgavock","1","1","0","2","Don't know",,,,,"None","30","20","15","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Don't have Access","Daily","Don't have Access","Don't have Access","Access Rarely","Don't have Access","Access Rarely","Daily","Using a data plan on my mobile device","No",,,,,,,,"Don't know",,"Don't know","No answer","Don't know","No answer","No answer","No answer","No answer","No answer","No answer","Neutral","No answer","No answer","No answer","Neutral","No answer","No answer","Agree","Neutral","Disagree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Neutral","Neutral","Neutral","Rarely","Monthly","Daily","Rarely","Rarely","Rarely","Monthly","Several Times a Week","Never","Rarely","Never","Several Times a Week","Rarely","Once a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Agree","Agree","Agree","Agree","Neutral","Strongly Disagree","Disagree","Agree","Agree","No answer","Neutral","No answer","Neutral","No answer","No answer","No answer","No answer","No answer","Online support","1961","60","60-69 Years Old","17","10-19 Years",,"Asian",,,,,,,,"Asian",,,,,,"Cisgender",,,,"Other","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Technical Certificate, 2-Year College Degree or Some College","High School or GED/Equivalent","Elementary or Middle School","No answer"
"2021","1834","Random","Yes","2","1","37211","37207, 37208, 37211","Nolensville Pike","3","2","2","2","Yes","Desktop Computer","Laptop Computer",,,"Multiple Devices","99","41","2","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials","Verizon Fios",,,"Multiple Options","No","Daily","Daily","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service","Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Yes","Rarely","Never","Never","Never","Never","Never","Neutral","Neutral","Strongly Disagree","Neutral","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Disagree","Agree","Rarely","Monthly","Once a Week","Monthly","Rarely","Several Times a Week","Several Times a Week","Daily","Never","Rarely","Never","Several Times a Week","Never","Never","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Agree","Neutral","Neutral","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Strongly Disagree","No answer","1974","47","40-49 Years Old","20","20-29 Years",,"Asian",,,,,,,,"Asian",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","Graduate or Professional Degree","$30,000 to $59,999"
"2021","1835","Random","Yes","1","0","37217","All other zip codes","Saturn Dr","No answer","1","No answer","1","No",,,,,"None","30","20","10","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Access Rarely","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","Yes","Several Times a Week","Once a Week","Once a Week","Monthly","Once a Week","Monthly","Strongly Agree","Strongly Agree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Disagree","Agree","Disagree","Agree","No answer","Strongly Agree","Disagree","Disagree","Agree","Daily","No answer","Once a Week","Several Times a Week","Rarely","Monthly","Once a Week","Several Times a Week","Never","Monthly","Never","Daily","Daily","No answer","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","No Answer","No Answer","Disagree","No Answer","Agree","Agree","Disagree","No answer","No answer","Agree","No answer","No answer","No answer","No answer","No answer","Online support","9999",,,"35","30-39 Years",,,"Black/African American",,,,,,,"Black/African American","Female",,,,,,,,,"Female",,,,,,,,"I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Elementary or Middle School","No answer","No answer"
"2021","1836","Random","Yes","1","0","37013","All other zip codes","Murfreesboro Road and Una Antioch","0","1","1","1","No",,,,,"None","30","30","10","Yes",,,,,,,,,,,"Lifeline",,,,,"AT&T Internet Basic",,"Multiple Options","Yes","Daily","Daily","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","No answer","No","Daily","Rarely","Never","Rarely","Never","Never","Strongly Agree","Neutral","Strongly Disagree","Agree","Strongly Agree","Strongly Disagree","No answer","Strongly Agree","Strongly Agree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Agree","Never","Never","Daily","Several Times a Week","Never","Daily","Daily","Daily","Never","Rarely","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Online support","1963","58","50-59 Years Old","21","20-29 Years",,,"Black/African American",,,,,,,"Black/African American","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","No answer","No answer","$60,000 to $99,999"
"2021","1837","Random","Yes","2","0","37013","All other zip codes","Mossdale and Anderson Road","1","2","3","2","No",,,,,"None","40","25","5","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,"AT&T Internet Basic",,"Multiple Options","Yes","Daily","Don't have Access","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","$51 or more","No","Rarely","No answer","Monthly","Monthly","Several Times a Week","Monthly","Strongly Agree","Agree","Neutral","Strongly Agree","Disagree","Neutral","Neutral","Agree","Agree","Agree","Strongly Disagree","Neutral","Disagree","Agree","Agree","Neutral","Agree","Agree","Agree","Never","Never","Never","Monthly","Never","Rarely","Several Times a Week","Daily","No answer","Monthly","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Disagree","Strongly Disagree","Strongly Disagree","Agree","No Answer","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Disagree","Phone support","1948","73","70+ Years Old","44","40-49 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,,,,,,"A temporary impairment due to illness or injury",,,"A temporary impairment due to illness or injury","English",,"Graduate or Professional Degree","Technical Certificate, 2-Year College Degree or Some College","Graduate or Professional Degree","$30,000 to $59,999"
"2021","1838","Random","Yes","1","0","37218","All other zip codes","Snell Blvd","0","0","3","2","No",,,,,"None","40","40","30","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Several Times a Week","Several Times a Week","Once a week","Once a week","Once a week","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","$51 or more","No","Daily","Rarely","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Rarely","Daily","Daily","Once a Week","Once a Week","Several Times a Week","Several Times a Week","Daily","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","No Answer","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Online support","1970","51","50-59 Years Old","40","40-49 Years",,,"Black/African American",,,,,,,"Black/African American","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Technical Certificate, 2-Year College Degree or Some College","Technical Certificate, 2-Year College Degree or Some College","Graduate or Professional Degree","$60,000 to $99,999"
