"Site","Site ID","Parameter","Date","Value","Units"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/18/2016 0:00","3996","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/17/2016 0:00","3980","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/16/2016 0:00","3955","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/15/2016 0:00","3913","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/14/2016 0:00","3889","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/13/2016 0:00","3866","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/12/2016 0:00","3849","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/11/2016 0:00","3830","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/10/2016 0:00","3809","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/9/2016 0:00","3773","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/8/2016 0:00","3746","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/7/2016 0:00","3727","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/6/2016 0:00","3710","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/5/2016 0:00","3696","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/4/2016 0:00","3680","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/3/2016 0:00","3663","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/2/2016 0:00","3644","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/1/2016 0:00","3626","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/30/2016 0:00","3608","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/29/2016 0:00","3589","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/28/2016 0:00","3570","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/27/2016 0:00","3546","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/26/2016 0:00","3523","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/25/2016 0:00","3503","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/24/2016 0:00","3483","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/23/2016 0:00","3464","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/22/2016 0:00","3441","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/21/2016 0:00","3422","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/20/2016 0:00","3394","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/19/2016 0:00","3372","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/18/2016 0:00","3353","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/17/2016 0:00","3334","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/16/2016 0:00","3315","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/15/2016 0:00","3294","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/14/2016 0:00","3271","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/13/2016 0:00","3250","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/12/2016 0:00","3229","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/11/2016 0:00","3209","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/10/2016 0:00","3185","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/9/2016 0:00","3163","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/8/2016 0:00","3142","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/7/2016 0:00","3118","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/6/2016 0:00","3096","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/5/2016 0:00","3074","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/4/2016 0:00","3049","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/3/2016 0:00","3023","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/2/2016 0:00","2995","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/1/2016 0:00","2973","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/31/2016 0:00","2945","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/30/2016 0:00","2913","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/29/2016 0:00","2887","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/28/2016 0:00","2861","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/27/2016 0:00","2834","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/26/2016 0:00","2810","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/25/2016 0:00","2782","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/24/2016 0:00","2758","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/23/2016 0:00","2731","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/22/2016 0:00","2705","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/21/2016 0:00","2676","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/20/2016 0:00","2650","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/19/2016 0:00","2620","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/18/2016 0:00","2593","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/17/2016 0:00","2565","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/16/2016 0:00","2523","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/15/2016 0:00","2489","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/14/2016 0:00","2464","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/13/2016 0:00","2454","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/12/2016 0:00","2452","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/11/2016 0:00","2458","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/10/2016 0:00","2458","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/9/2016 0:00","2460","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/8/2016 0:00","2461","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/7/2016 0:00","2463","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/6/2016 0:00","2465","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/5/2016 0:00","2465","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/4/2016 0:00","2465","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/3/2016 0:00","2467","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/2/2016 0:00","2469","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/1/2016 0:00","2484","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/30/2016 0:00","2448","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/29/2016 0:00","2470","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/28/2016 0:00","2501","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/27/2016 0:00","2533","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/26/2016 0:00","2567","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/25/2016 0:00","2601","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/24/2016 0:00","2635","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/23/2016 0:00","2657","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/22/2016 0:00","2676","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/21/2016 0:00","2709","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/20/2016 0:00","2756","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/19/2016 0:00","2807","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/18/2016 0:00","2852","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/17/2016 0:00","2896","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/16/2016 0:00","2941","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/15/2016 0:00","2984","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/14/2016 0:00","3026","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/13/2016 0:00","3055","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/12/2016 0:00","3089","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/11/2016 0:00","3127","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/10/2016 0:00","3162","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/9/2016 0:00","3198","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/8/2016 0:00","3238","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/7/2016 0:00","3281","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/6/2016 0:00","3320","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/5/2016 0:00","3358","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/4/2016 0:00","3416","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/3/2016 0:00","3477","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/2/2016 0:00","3538","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/1/2016 0:00","3600","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/31/2016 0:00","3663","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/30/2016 0:00","3730","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/29/2016 0:00","3795","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/28/2016 0:00","3862","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/27/2016 0:00","3923","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/26/2016 0:00","3990","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/25/2016 0:00","4052","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/24/2016 0:00","4115","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/23/2016 0:00","4182","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/22/2016 0:00","4246","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/21/2016 0:00","4308","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/20/2016 0:00","4369","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/19/2016 0:00","4432","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/18/2016 0:00","4491","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/17/2016 0:00","4554","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/16/2016 0:00","4613","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/15/2016 0:00","4673","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/14/2016 0:00","4726","Acre feet"
