"unnamed_column","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"856","9100 Block QUARRY BEND DR","SY201654342","SANDY CITY",,"2016-11-02T08:33:12.000","Monday","14","2016-10-31T14:27:00.000","DRUG-FORGED/ALTERED PRESCRIP","779610245","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.585840908078254","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109037","Drugs","UT","2016-11-30T11:30:31.000",
"857","300 Block SEGO LILY DR","SY201654693","SANDY CITY",,"2016-11-04T08:33:13.000","Wednesday","17","2016-11-02T17:20:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780320772","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.5735377324325","{'type': 'Point', 'coordinates': [-111.878888044825, 40.5735377324325]}","-111.87888804482546","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"858","8700 Block PIPER LN","SY201654699","SANDY CITY",,"2016-11-04T08:33:13.000","Wednesday","17","2016-11-02T17:57:00.000","FRAUD-IDENTITY THEFT","780320773","[RMS] FRAUD-IDENTITY THEFT","40.59310073024092","{'type': 'Point', 'coordinates': [-111.840433433943, 40.5931007302409]}","-111.84043343394266","Theft","UT","2016-12-02T11:31:05.000",
"859","10400 Block STATE ST","SY201655017","SANDY CITY",,"2016-11-17T09:33:19.000","Friday","20","2016-11-04T20:32:00.000","ROBBERY","781407440","[RMS] ROBBERY","40.56305883739351","{'type': 'Point', 'coordinates': [-111.894305981066, 40.5630588373935]}","-111.89430598106588","Robbery","UT","2016-12-04T11:31:46.000",
"860","7700 Block UNIONWOOD DR","SY201655249","SANDY CITY",,"2016-11-08T09:33:14.000","Sunday","10","2016-11-06T10:13:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780651250","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.61012209989114","{'type': 'Point', 'coordinates': [-111.877182544279, 40.6101220998911]}","-111.87718254427882","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"861","10300 Block ASHLEY RIDGE RD","SY201655267","SANDY CITY",,"2016-11-08T09:33:14.000","Sunday","13","2016-11-06T13:28:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780651267","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.56350462329318","{'type': 'Point', 'coordinates': [-111.837658377325, 40.5635046232932]}","-111.83765837732463","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"862","9700 Block QUINDARO RD","SY201655346","SANDY CITY",,"2016-11-10T09:33:20.000","Sunday","17","2016-11-06T17:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780815457","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.574385205237256","{'type': 'Point', 'coordinates': [-111.876552948915, 40.5743852052373]}","-111.87655294891512","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"863","500 Block WOODROSE CIR","SY201655387","SANDY CITY",,"2016-11-09T09:33:20.000","Sunday","22","2016-11-06T22:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780733173","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.61199026682375","{'type': 'Point', 'coordinates': [-111.874959837531, 40.6119902668238]}","-111.87495983753064","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"864","1500 Block E 8685 S","SY201656303","SANDY CITY",,"2016-11-15T09:33:22.000","Tuesday","18","2016-11-08T18:39:00.000","FRAUD-IDENTITY THEFT","781232294","[RMS] FRAUD-IDENTITY THEFT","40.59336891530806","{'type': 'Point', 'coordinates': [-111.846339912231, 40.5933689153081]}","-111.8463399122305","Theft","UT","2016-12-08T11:30:17.000",
"865","1400 Block MADRID WAY","SY201655674","SANDY CITY",,"2016-11-10T09:33:20.000","Tuesday","21","2016-11-08T21:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780815471","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.6014515863819","{'type': 'Point', 'coordinates': [-111.847641364921, 40.6014515863819]}","-111.84764136492139","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"866","1400 Block MADRID WAY","SY201655680","SANDY CITY",,"2016-11-11T09:33:23.000","Wednesday","1","2016-11-09T01:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","780899590","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.6014458499891","{'type': 'Point', 'coordinates': [-111.848649649833, 40.6014458499891]}","-111.84864964983339","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"867","8900 Block S 60 E","SY201655678","SANDY CITY",,"2016-11-10T09:33:20.000","Wednesday","4","2016-11-09T04:30:00.000","ROBBERY","780815485","[RMS] ROBBERY","40.588813330096215","{'type': 'Point', 'coordinates': [-111.888118091471, 40.5888133300962]}","-111.88811809147076","Robbery","UT","2016-12-09T11:30:52.000",
"868","10100 Block WASATCH BLVD","SY201655699","SANDY CITY",,"2016-11-12T09:33:21.000","Wednesday","8","2016-11-09T08:15:00.000","ROBBERY","780975386","[RMS] ROBBERY","40.566089","{'type': 'Point', 'coordinates': [-111.804118, 40.566089]}","-111.804118","Robbery","UT","2016-12-09T11:30:53.000","84092.0"
"869","800 Block E 9000 S","SY201656028","SANDY CITY",,"2016-11-15T09:33:22.000","Thursday","21","2016-11-10T21:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781232298","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.58939056018098","{'type': 'Point', 'coordinates': [-111.865654318938, 40.589390560181]}","-111.8656543189375","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"870","9400 Block HIGHLAND DR","SY201656080","SANDY CITY",,"2016-11-15T09:33:22.000","Friday","12","2016-11-11T12:36:00.000","ROBBERY","781232302","[RMS] ROBBERY","40.58044764604014","{'type': 'Point', 'coordinates': [-111.833386249943, 40.5804476460401]}","-111.83338624994302","Robbery","UT","2016-12-11T11:30:12.000",
"871","600 Block E 8000 S","SY201656098","SANDY CITY",,"2016-11-18T09:33:27.000","Friday","14","2016-11-11T14:09:00.000","ALCOHOL-PUBLIC INTOXICATION","781485794","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.60656507478479","{'type': 'Point', 'coordinates': [-111.873633494932, 40.6065650747848]}","-111.87363349493249","Other","UT","2016-12-11T11:30:13.000",
"872","7700 Block CANDLELITE LN","SY201657195","SANDY CITY",,"2016-11-22T09:33:29.000","Sunday","0","2016-11-13T00:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781826292","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.61013224978822","{'type': 'Point', 'coordinates': [-111.873148824924, 40.6101322497882]}","-111.87314882492379","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"873","10800 Block BERRYWOOD CT","SY201656491","SANDY CITY",,"2016-11-15T09:33:22.000","Monday","9","2016-11-14T09:26:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781232357","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.55392667354118","{'type': 'Point', 'coordinates': [-111.872373595022, 40.5539266735412]}","-111.87237359502211","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"874","2000 Block CANDLE TREE COVE","SY201656629","SANDY CITY",,"2016-11-17T09:33:24.000","Tuesday","5","2016-11-15T05:17:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781407470","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.576579800496354","{'type': 'Point', 'coordinates': [-111.831531441838, 40.5765798004964]}","-111.83153144183787","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"875","11300 Block SILVER BUCKLE WAY","SY201657015","SANDY CITY",,"2016-11-22T09:33:29.000","Tuesday","12","2016-11-15T12:59:00.000","FRAUD-IDENTITY THEFT","781826300","[RMS] FRAUD-IDENTITY THEFT","40.54532485801439","{'type': 'Point', 'coordinates': [-111.84516053054, 40.5453248580144]}","-111.84516053054041","Theft","UT","2016-12-15T11:32:04.000",
"876","9600 Block S 1300 E","SY201656802","SANDY CITY",,"2016-11-17T09:33:24.000","Wednesday","4","2016-11-16T04:34:00.000","DRUG-FOUND/SURRENDERED","781407484","[RMS] DRUG-FOUND/SURRENDERED","40.57581746783294","{'type': 'Point', 'coordinates': [-111.852910357673, 40.5758174678329]}","-111.85291035767332","Drugs","UT","2016-12-16T11:30:12.000",
"877","1600 Block TREVINO RD","SY201656932","SANDY CITY",,"2016-11-18T09:33:27.000","Wednesday","18","2016-11-16T18:20:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781485814","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.53840815146514","{'type': 'Point', 'coordinates': [-111.844945656721, 40.5384081514651]}","-111.84494565672114","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"878","9600 Block VILLA SPRINGS COVE","SY201656970","SANDY CITY",,"2016-11-19T09:33:24.000","Thursday","4","2016-11-17T04:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781568657","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.57643670567729","{'type': 'Point', 'coordinates': [-111.90903455245, 40.5764367056773]}","-111.90903455245008","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"879","9600 Block BIRCHWOOD WAY","SY201659276","SANDY CITY",,"2016-12-07T09:33:38.000","Sunday","11","2016-11-20T11:15:00.000","FRAUD-IDENTITY THEFT","784170306","[RMS] FRAUD-IDENTITY THEFT","40.57525248059592","{'type': 'Point', 'coordinates': [-111.824217525949, 40.5752524805959]}","-111.82421752594912","Theft","UT","2016-12-20T11:31:07.000",
"880","10000 Block CENTENNIAL PKY","SY201657552","SANDY CITY",,"2016-12-14T09:33:48.000","Monday","7","2016-11-21T07:51:00.000","PUB PEACE-FREE TXT","784926072","[RMS] PUB PEACE-FREE TXT","40.57106091078427","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.89496415966288","Disorder","UT","2016-12-21T11:33:41.000",
"881","3600 Block E 9050 S","SY201657944","SANDY CITY",,"2016-11-30T09:33:35.000","Monday","13","2016-11-21T13:00:00.000","FRAUD-IDENTITY THEFT","782578111","[RMS] FRAUD-IDENTITY THEFT","40.5866356","{'type': 'Point', 'coordinates': [-111.793286, 40.5866356]}","-111.793286","Theft","UT","2016-12-21T11:33:58.000","84093.0"
"882","8200 Block MAIO DR","SY201657707","SANDY CITY",,"2016-11-24T09:33:34.000","Monday","19","2016-11-21T19:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781991629","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.601727071506176","{'type': 'Point', 'coordinates': [-111.842637190064, 40.6017270715062]}","-111.84263719006394","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"883","1800 Block BLITHFIELD CIR","SY201657721","SANDY CITY",,"2016-11-23T09:33:31.000","Tuesday","7","2016-11-22T07:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","781915614","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.57148458887431","{'type': 'Point', 'coordinates': [-111.837517904596, 40.5714845888743]}","-111.83751790459586","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"884","10500 Block S 700 E","SY201657787","SANDY CITY",,"2016-11-24T09:33:34.000","Tuesday","14","2016-11-22T14:26:00.000","ROBBERY","781991641","[RMS] ROBBERY","40.55917334976545","{'type': 'Point', 'coordinates': [-111.872042343926, 40.5591733497655]}","-111.87204234392556","Robbery","UT","2016-12-21T11:33:52.000",
"885","3000 Block GRANITE SLOPE LN","SY201660739","SANDY CITY",,"2016-12-15T09:33:47.000","Wednesday","0","2016-11-23T00:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","785002107","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.575161516287245","{'type': 'Point', 'coordinates': [-111.805966466036, 40.5751615162872]}","-111.805966466036","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"886","10000 Block SOUTH CENTENNIAL PKWY","SY201657885","SANDY CITY",,"2016-11-29T09:33:42.000","Wednesday","1","2016-11-23T01:31:00.000","FRAUD-IDENTITY THEFT","782284776","[RMS] FRAUD-IDENTITY THEFT","40.5710491","{'type': 'Point', 'coordinates': [-111.8953897, 40.5710491]}","-111.8953897","Theft","UT","2016-12-23T11:30:11.000","84070.0"
"887","10000 Block CENTENNIAL PKY","SY201657972","SANDY CITY",,"2016-12-07T09:33:44.000","Wednesday","15","2016-11-23T15:57:00.000","PUB PEACE-FREE TXT","784170518","[RMS] PUB PEACE-FREE TXT","40.57106091078427","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.89496415966288","Disorder","UT","2016-12-23T11:30:12.000",
"888","8400 Block RUA BRANCO DR","SY201658476","SANDY CITY",,"2016-12-01T09:33:44.000","Saturday","18","2016-11-26T18:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","782783524","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.59730783494109","{'type': 'Point', 'coordinates': [-111.834044835088, 40.5973078349411]}","-111.83404483508751","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"889","2100 Block BORG DR","SY201658579","SANDY CITY",,"2016-12-01T09:33:44.000","Sunday","22","2016-11-27T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","782783540","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.57263819339484","{'type': 'Point', 'coordinates': [-111.828560612317, 40.5726381933948]}","-111.82856061231685","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"890","11300 Block OHENRY RD","SY201658652","SANDY CITY",,"2016-12-02T09:33:46.000","Monday","14","2016-11-28T14:47:00.000","BURGLARY-NO FORCE ENTRY RESIDE","782931015","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.54566447213674","{'type': 'Point', 'coordinates': [-111.877473906721, 40.5456644721367]}","-111.87747390672146","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"891","9600 Block S 1300 E","SY201658712","SANDY CITY",,"2016-11-30T09:33:38.000","Monday","20","2016-11-28T20:44:00.000","ALCOHOL-PUBLIC INTOXICATION","782578179","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.57581746783294","{'type': 'Point', 'coordinates': [-111.852910357673, 40.5758174678329]}","-111.85291035767332","Other","UT","2016-12-28T11:30:13.000",
"892","8000 Block BRYCE DR","SY201658817","SANDY CITY",,"2016-12-01T09:33:44.000","Monday","21","2016-11-28T21:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","782783544","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.604984187478216","{'type': 'Point', 'coordinates': [-111.8770100652, 40.6049841874782]}","-111.87701006520015","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"893","700 Block CLUB OAKS DR","SY201658759","SANDY CITY",,"2016-12-02T09:33:46.000","Monday","22","2016-11-28T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","782931016","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.58355559930833","{'type': 'Point', 'coordinates': [-111.911813394231, 40.5835555993083]}","-111.91181339423088","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"894","400 Block E 10600 S","SY201658740","SANDY CITY",,"2016-11-30T09:33:38.000","Tuesday","0","2016-11-29T00:04:00.000","ALCOHOL-PUBLIC INTOXICATION","782578188","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.55856712994809","{'type': 'Point', 'coordinates': [-111.876213718794, 40.5585671299481]}","-111.87621371879425","Other","UT","2016-12-29T11:30:51.000",
"895","8500 Block S 1300 E","SY201658820","SANDY CITY",,"2016-12-01T09:33:44.000","Tuesday","13","2016-11-29T13:56:00.000","DRUG-FOUND/SURRENDERED","782783563","[RMS] DRUG-FOUND/SURRENDERED","40.5962334177292","{'type': 'Point', 'coordinates': [-111.854096283896, 40.5962334177292]}","-111.8540962838964","Drugs","UT","2016-12-29T11:30:55.000",
"896","500 Block E 9270 S","SY201662891","SANDY CITY",,"2016-12-30T09:33:58.000","Wednesday","1","2016-11-30T01:37:00.000","BURGLARY-NO FORCE ENTRY RESIDE","787078315","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.583050640665036","{'type': 'Point', 'coordinates': [-111.87494472483, 40.583050640665]}","-111.87494472482965","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"897","1200 Block E 10600 S","SY201659264","SANDY CITY",,"2016-12-03T09:33:41.000","Wednesday","14","2016-11-30T14:00:00.000","FRAUD-IDENTITY THEFT","783015040","[RMS] FRAUD-IDENTITY THEFT","40.5581304","{'type': 'Point', 'coordinates': [-111.8537814, 40.5581304]}","-111.8537814","Theft","UT","2016-12-30T11:30:13.000","84094.0"
"898","400 Block E 10065 S","SY201659280","SANDY CITY",,"2016-12-07T09:33:50.000","Wednesday","22","2016-11-30T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170550","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.56868904540659","{'type': 'Point', 'coordinates': [-111.877529334831, 40.5686890454066]}","-111.87752933483144","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"899","8500 Block ESCALANTE DR","SY201659117","SANDY CITY",,"2016-12-03T09:33:41.000","Thursday","0","2016-12-01T00:00:00.000","FRAUD-IMPERSONATION","783015054","[RMS] FRAUD-IMPERSONATION","40.596008154560884","{'type': 'Point', 'coordinates': [-111.820751398779, 40.5960081545609]}","-111.82075139877901","Theft","UT","2016-12-31T11:30:12.000",
"900","1100 Block LODGEPOLE DR","SY201659156","SANDY CITY",,"2016-12-03T09:33:41.000","Thursday","0","2016-12-01T00:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","783015055","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.60660062199796","{'type': 'Point', 'coordinates': [-111.857823556341, 40.606600621998]}","-111.8578235563414","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"901","500 Block E 10600 S","SY201661314","SANDY CITY",,"2016-12-16T09:33:58.000","Thursday","0","2016-12-01T00:00:00.000","FRAUD-IDENTITY THEFT","785090333","[RMS] FRAUD-IDENTITY THEFT","40.559024952960755","{'type': 'Point', 'coordinates': [-111.876396187901, 40.5590249529608]}","-111.87639618790122","Theft","UT","2016-12-31T11:30:17.000",
"902","300 Block E 8620 S","SY201659189","SANDY CITY",,"2016-12-03T09:33:41.000","Thursday","18","2016-12-01T18:12:00.000","THEFT-THEFT BY DECEPTION","783015057","[RMS] THEFT-THEFT BY DECEPTION","40.59498153554567","{'type': 'Point', 'coordinates': [-111.8796193384, 40.5949815355457]}","-111.8796193383999","Theft","UT","2016-12-31T11:30:12.000",
"903","1000 Block QUARRY VIEW WAY","SY201659272","SANDY CITY",,"2016-12-07T09:33:50.000","Friday","10","2016-12-02T10:14:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170568","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.589205649324356","{'type': 'Point', 'coordinates': [-111.86154878238, 40.5892056493244]}","-111.86154878238008","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"904","9600 Block S 1835 E","SY201659305","SANDY CITY",,"2016-12-07T09:33:50.000","Friday","13","2016-12-02T13:37:00.000","DRUG-FOUND/SURRENDERED","784170573","[RMS] DRUG-FOUND/SURRENDERED","40.57581220279798","{'type': 'Point', 'coordinates': [-111.838871234409, 40.575812202798]}","-111.83887123440917","Drugs","UT","2017-01-01T11:30:13.000",
"905","1500 Block HEGAN CIR","SY201659298","SANDY CITY",,"2016-12-07T09:33:50.000","Friday","13","2016-12-02T13:45:00.000","FRAUD-IDENTITY THEFT","784170571","[RMS] FRAUD-IDENTITY THEFT","40.5368103","{'type': 'Point', 'coordinates': [-111.8489668, 40.5368103]}","-111.8489668","Theft","UT","2017-01-01T11:30:13.000","84092.0"
"906","11100 Block FARNSWORTH LN","SY201659376","SANDY CITY",,"2016-12-07T09:33:50.000","Friday","16","2016-12-02T16:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170580","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.54959369771652","{'type': 'Point', 'coordinates': [-111.873681351411, 40.5495936977165]}","-111.87368135141112","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"907","2500 Block OAK GROVE DR","SY201659819","SANDY CITY",,"2016-12-07T09:33:50.000","Sunday","9","2016-12-04T09:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170638","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.54382325794035","{'type': 'Point', 'coordinates': [-111.819030884672, 40.5438232579404]}","-111.81903088467188","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"908","10600 Block S 1090 E","SY201659713","SANDY CITY",,"2016-12-07T09:33:50.000","Monday","9","2016-12-05T09:50:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170652","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.557869169548546","{'type': 'Point', 'coordinates': [-111.858935510238, 40.5578691695485]}","-111.85893551023771","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"909","11400 Block WASATCH BLVD","SY201659783","SANDY CITY",,"2016-12-07T09:33:50.000","Monday","15","2016-12-05T15:43:00.000","FRAUD-IDENTITY THEFT","784170655","[RMS] FRAUD-IDENTITY THEFT","40.54261572738693","{'type': 'Point', 'coordinates': [-111.811793234099, 40.5426157273869]}","-111.81179323409899","Theft","UT","2017-01-04T11:30:16.000",
"910","10200 Block EASTDELL DR","SY201659862","SANDY CITY",,"2016-12-07T09:33:50.000","Monday","20","2016-12-05T20:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784170658","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.56488999808995","{'type': 'Point', 'coordinates': [-111.82334046066, 40.56488999809]}","-111.82334046065975","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"911","8600 Block S 550 E","SY201661689","SANDY CITY",,"2016-12-20T09:34:00.000","Wednesday","12","2016-12-07T12:14:00.000","FRAUD-IDENTITY THEFT","786240273","[RMS] FRAUD-IDENTITY THEFT","40.594282689839105","{'type': 'Point', 'coordinates': [-111.875006489526, 40.5942826898391]}","-111.87500648952631","Theft","UT","2017-01-06T11:32:18.000",
"912","10800 Block MELISSA KAYE DR","SY201662617","SANDY CITY",,"2016-12-30T09:34:05.000","Thursday","1","2016-12-08T01:00:00.000","FRAUD-IDENTITY THEFT","787078325","[RMS] FRAUD-IDENTITY THEFT","40.554528485934135","{'type': 'Point', 'coordinates': [-111.88741923994, 40.5545284859341]}","-111.8874192399399","Theft","UT","2017-01-07T11:32:56.000",
"913","400 Block E 10065 S","SY201660330","SANDY CITY",,"2016-12-10T09:33:57.000","Thursday","15","2016-12-08T15:21:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784590220","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.56868904540659","{'type': 'Point', 'coordinates': [-111.877529334831, 40.5686890454066]}","-111.87752933483144","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"914","9600 Block S 1300 E","SY201660370","SANDY CITY",,"2016-12-10T09:33:57.000","Thursday","18","2016-12-08T18:42:00.000","DRUG-FOUND/SURRENDERED","784590224","[RMS] DRUG-FOUND/SURRENDERED","40.57581746783294","{'type': 'Point', 'coordinates': [-111.852910357673, 40.5758174678329]}","-111.85291035767332","Drugs","UT","2017-01-07T11:31:40.000",
"915","9500 Block BRANDY SPRING LN","SY201661875","SANDY CITY",,"2016-12-20T09:34:00.000","Saturday","8","2016-12-10T08:00:00.000","FRAUD-IDENTITY THEFT","786240276","[RMS] FRAUD-IDENTITY THEFT","40.57840492804371","{'type': 'Point', 'coordinates': [-111.897022641843, 40.5784049280437]}","-111.8970226418432","Theft","UT","2017-01-09T11:30:18.000",
"916","1000 Block SUNBURN LN","SY201660664","SANDY CITY",,"2016-12-14T09:34:02.000","Saturday","16","2016-12-10T16:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","784926282","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.54123664230325","{'type': 'Point', 'coordinates': [-111.860970811567, 40.5412366423032]}","-111.86097081156713","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"917","11500 Block DRY GULCH RD","SY201660818","SANDY CITY",,"2016-12-13T09:33:57.000","Monday","9","2016-12-12T09:19:00.000","FRAUD-IDENTITY THEFT","784849282","[RMS] FRAUD-IDENTITY THEFT","40.54222230330493","{'type': 'Point', 'coordinates': [-111.863566584766, 40.5422223033049]}","-111.86356658476579","Theft","UT","2017-01-11T11:30:13.000",
"918","8000 Block S 700 E","SY201660906","SANDY CITY",,"2016-12-14T09:34:02.000","Monday","17","2016-12-12T17:23:00.000","ALCOHOL-PUBLIC INTOXICATION","784926295","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.60568317656986","{'type': 'Point', 'coordinates': [-111.872152108078, 40.6056831765699]}","-111.87215210807813","Other","UT","2017-01-11T11:30:13.000",
"919","1800 Block GYRFALCON DR","SY201660975","SANDY CITY",,"2016-12-15T09:34:01.000","Monday","22","2016-12-12T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","785002335","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.56847285551154","{'type': 'Point', 'coordinates': [-111.836747132388, 40.5684728555115]}","-111.8367471323881","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"920","9100 Block TORTELLINI DR","SY201661159","SANDY CITY",,"2016-12-17T09:34:00.000","Tuesday","21","2016-12-13T21:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","785986539","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.58654989833528","{'type': 'Point', 'coordinates': [-111.835216249866, 40.5865498983353]}","-111.8352162498664","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"921","10400 Block LEILANI DR","SY201662560","SANDY CITY",,"2016-12-29T09:34:11.000","Wednesday","0","2016-12-14T00:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","786931606","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.561266803651634","{'type': 'Point', 'coordinates': [-111.872341681388, 40.5612668036516]}","-111.87234168138771","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"922","2000 Block E 9400 S","SY201662218","SANDY CITY",,"2016-12-23T09:34:11.000","Tuesday","15","2016-12-20T15:20:00.000","THEFT-THEFT BY DECEPTION","786496364","[RMS] THEFT-THEFT BY DECEPTION","40.581717023782744","{'type': 'Point', 'coordinates': [-111.831988424986, 40.5817170237827]}","-111.83198842498628","Theft","UT","2017-01-19T12:45:59.000",
"923","11700 Block BRIARGLEN LN","SY20171565","SANDY CITY",,"2017-01-12T09:34:22.000","Friday","0","2016-12-23T00:01:00.000","BURGLARY-NO FORCE ENTRY RESIDE","788680069","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.53769550540425","{'type': 'Point', 'coordinates': [-111.841776028201, 40.5376955054043]}","-111.84177602820066","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"924","2100 Block E 10000 S","SY201662751","SANDY CITY",,"2017-01-07T09:34:22.000","Friday","13","2016-12-23T13:12:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","788243195","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.569440801869334","{'type': 'Point', 'coordinates': [-111.829373079559, 40.5694408018693]}","-111.82937307955861","Disorder","UT","2017-01-22T11:30:12.000",
"925","500 Block APPLE TREE ROAD","SY201663721","SANDY CITY",,"2017-01-10T09:34:21.000","Saturday","14","2016-12-24T14:42:00.000","THEFT-THEFT BY DECEPTION","788485650","[RMS] THEFT-THEFT BY DECEPTION","40.553342","{'type': 'Point', 'coordinates': [-111.875696, 40.553342]}","-111.875696","Theft","UT","2017-01-23T11:30:16.000","84070.0"
