"entity_id","id","vendor_code","posting_date","gender","amount","batch_id","last_mod_date","last_mod_user","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","org1","org2","org3","org4","org5","org6","org7","org8","org9","org10","cat1","cat2","cat3","cat4","cat5","cat6","cat7","fund1","fund2","fund3","fund4","vendor_id","hourly_rate","program1","program2","program3","program4","program5","program6","program7","function1","function2","function3","function4","function5","function6","function7","account_number","myid"
"Jefferson Academy","136452481",,"30-Jun-10",,"25593.3","6687","15DEC2011:00:20:23",,"2010","201032","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2118533","11",,,,,,,,,,,,,,,,
"Millard School District","297517307",,"30-Jun-14",,"129.38","21035","25JUL2014:17:41:09","import-script","2014","468","Payroll",,"3",,,"1450155","1450157",,,,,,,,,"1360487","1360489",,,,,,"1001395",,,,"3406301","65",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","98254636",,"11-Jan-11",,"300","2597","02MAY2011:23:10:27",,"2011","8514","Dues & Fees",,"1",,,"1450155","1450157",,,,,,,,,"1037387","1044959",,,,,,"1001311",,,,"1055578","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152093293",,"15-Feb-12",,"50","8639","12APR2012:00:58:32",,"2012","4116","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2174891","0",,,,,,,,,,,,,,,,
"Juab School District","68293753",,"2-Jun-10",,"17.82","969","19JUL2010:23:00:03",,"2010","2010-EX-_2Y711KGMU","credit",,"1",,,"1451217",,,,,,,,,,"1037327","1039173","1072111",,,,,"1001451",,,,"647158","0",,,,,,,,,,,,,,,,
"Logan School District","124716707",,"30-Jun-11",,"5979.85","5309","29SEP2011:23:56:32",,"2011","1.05001E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"1927821","250",,,,,,,,,,,,,,,,
"Monticello Academy","70660335",,"10-Dec-09",,"0.29","1092","25AUG2010:23:00:03",,"2010","5776","Check",,"1",,,"1450161","1450183",,,,,,,,,"1036965","1043723",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463728375",,"6-Apr-11",,"0.29","34467","18FEB2016:22:43:34","import-script","2011","40639","Bill",,"1",,,"1450161","1450217",,,,,,,,,"1036965","1042421",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"28319"
"Juab School District","163157527",,"2-Mar-11",,"203.93","9636","22JUN2012:23:00:07",,"2011","2011-EX-_35U0X5G6G","Produce",,"1",,,"1451217","1451219",,,,,,,,,"1037053","1038777","1071979",,,,,"1002203",,,,"647185","0",,,,,,,,,,,,,,,,
"Liberty Academy","159686709",,"31-Aug-10",,"283","9326","06JUN2012:00:24:15",,"2011","4727","At-risk - Regular Program",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1055251",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177981011",,"28-Feb-11",,"161","11041","18SEP2012:23:00:06",,"2011","20186","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037199","1075319",,,,,,"1001311",,,,"641006","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463725589",,"2-Feb-11",,"8.94","34467","18FEB2016:22:36:41","import-script","2011","40576","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068499",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"26925"
"Lincoln Academy","450777147",,"13-Apr-12",,"14.22","32843","05JAN2016:22:39:13","import-script","2012","41012","Medicare",,"1",,,"1450161","1450187",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"58497"
"Monticello Academy","70659314",,"30-Sep-09",,"1666.67","1092","25AUG2010:23:00:03",,"2010","5262","Check",,"1",,,"1450161","1450207",,,,,,,,,"1036885","1057325",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Millard School District","282705273",,"31-Jan-13",,"562.5","20207","29MAY2014:17:52:28","import-script","2013","685100002","Pop Fund",,"2",,,"1450155",,,,,,,,,,,,,,,,,"1001317",,,,"1698959",,,,,,,,,,,,,,,,,
"Liberty Academy","159687065",,"29-Sep-10",,"20.22","9326","06JUN2012:00:24:15",,"2011","4806","Payroll Expenses",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1044939",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154308503",,"3-May-11",,"49.87","8901","25APR2012:01:28:37",,"2011","9836","Social Security Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066943",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143631",,"8-Sep-09",,"5","813","09JUN2010:03:11:30",,"2010","40064","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","193477509",,"29-Oct-10",,"685","12847","18JAN2013:17:20:40","import-script","2011","865","Employee Benefits",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1037535",,,,,,"1001311",,,,"542116",,,,,,,,,,,,,,,,,
"Monticello Academy","70658674",,"20-Aug-09",,"1310.41","1092","25AUG2010:23:00:03",,"2010","5122","Check",,"1",,,"1450161","1450207",,,,,,,,,"1037199","1079147",,,,,,"1001311",,,,"652264","0",,,,,,,,,,,,,,,,
"Juab School District","68295277",,"30-Apr-10",,"-5756","969","19JUL2010:23:00:03",,"2010","2010-EX-_2ZE0ZZ7A4","Misc. Receipts",,"1",,,"1450155","1450157",,,,,,,,,"1037327",,,,,,,"1001451",,,,"647281","0",,,,,,,,,,,,,,,,
"Monticello Academy","70662322",,"19-May-10",,"30","1092","25AUG2010:23:00:03",,"2010","6637","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1037887",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lakeview Academy","185907515",,"24-Oct-11",,"60","11947","31OCT2012:17:09:31","import-script","2012","1761","Equipment - Facilities",,"1",,,"1450161","1450185",,,,,,,,,"1037327","1039165",,,,,,"1001311",,,,"540770",,,,,,,,,,,,,,,,,
"Lincoln Academy","67143198",,"21-Aug-09",,"150","813","09JUN2010:03:11:30",,"2010","40046","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068847",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Lakeview Academy","170236973",,"7-Jun-12",,"40","10389","31JUL2012:00:31:04",,"2012","13393","Special Ed Services",,"1",,,"1450161","1450175",,,,,,,,,"1037263","1052837",,,,,,"1001311",,,,"2193257","0",,,,,,,,,,,,,,,,
"Liberty Academy","159681989",,"27-Jan-11",,"435.45","9326","06JUN2012:00:24:15",,"2011","5343","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635940",,"26-Mar-10",,"361.55","935","13JUL2010:23:04:00",,"2010","1006","Bill",,"1",,,"1450161","1450169",,,,,,,,,"1037021","1038851",,,,,,"1001311",,,,"542278","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463721093",,"26-Sep-10",,"186.3","34467","18FEB2016:22:25:40","import-script","2011","40447","Bill",,"1",,,"1450161","1450185",,,,,,,,,"1037021","1069253",,,,,,"1001311",,,,"1057670",,,,,,,,,,,,,,,,,"24671"
"Karl G Maeser Preparatory Academy","98253572",,"3-Dec-10",,"4000","2597","02MAY2011:23:10:27",,"2011","8214","Admissions",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1042531",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Liberty Academy","159682461",,"30-Jun-11",,"550.8","9326","06JUN2012:00:24:15",,"2011","5963","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Merit College Preparatory Academy","67219556",,"23-Dec-09",,"8","843","15JUN2010:23:06:08",,"2010","40170","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1046121",,,,,,"1001311",,,,"637731","0",,,,,,,,,,,,,,,,
"Jefferson Academy","119543133",,"13-May-11",,"36","4589","11AUG2011:04:47:04",,"2011","2659","Related Payroll Taxes",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038731",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67142572",,"1-Jul-09",,"10.62","813","09JUN2010:03:11:30",,"2010","39995","Bill",,"1",,,"1450161","1450209",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634527","0",,,,,,,,,,,,,,,,
"Monticello Academy","156987927",,"8-Sep-10",,"129.99","9073","02MAY2012:00:18:09",,"2011","7360","Supplies & Materials",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1042687",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177983839",,"1-Jul-11",,"9.53","11043","18SEP2012:23:03:01",,"2012","20958","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1073219",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Monticello Academy","156986791",,"28-Jul-10",,"495","9073","02MAY2012:00:18:09",,"2011","7664","Sweepers",,"1",,,"1450161","1450173",,,,,,,,,"1036885","1079325",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Liberty Academy","159389041",,"29-Apr-10",,"21.25","9320","04JUN2012:23:03:37",,"2010","4221","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Millard School District","114426045",,"30-Jun-11",,"4200","4061","20JUL2011:00:04:00",,"2011","1.01122E+16","SALARIES - TEACHERS",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1043385",,,,,,"1001395",,,,"1701003","0",,,,,,,,,,,,,,,,
"Lakeview Academy","78499583",,"8-Sep-10",,"453.6","1559","03NOV2010:23:02:48",,"2011","1000","The Workman Group - Framing",,"1",,,"1450231","1450233",,,,,,,,,"1037021","1037415",,,,,,"1001311",,,,"941769","0",,,,,,,,,,,,,,,,
"Lakeview Academy","179520023",,"30-Jun-12",,"698.5","11205","28SEP2012:01:37:15",,"2012","20120352","Leave Paid",,"3",,,"1450155","1450365",,,,,,,,,"1082993","1082999",,,,,,"1001311",,,,"2658825","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67145065",,"1-Dec-09",,"4.76","813","09JUN2010:03:11:30",,"2010","40148","Bill",,"1",,,"1450161","1450209",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634639","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659832",,"5-Nov-09",,"83.95","1092","25AUG2010:23:00:03",,"2010","5570","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1079223",,,,,,"1001311",,,,"652318","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154253149",,"5-Nov-09",,"3022","8891","25APR2012:01:12:30",,"2010","5284","Equipment",,"1",,,"1450155","1450157",,,,,,,,,"1037327","1037329",,,,,,"1001311",,,,"629851","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463730505",,"27-May-11",,"38.82","34467","18FEB2016:22:48:54","import-script","2011","40690","Check",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"29387"
"Karl G Maeser Preparatory Academy","67299394",,"3-Mar-10",,"20","874","29JUN2010:23:01:55",,"2010","5205","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066827",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Murray School District","320086333",,,,"1138.65","22731","24OCT2014:18:06:04","import-script","2014","698","EMPLOYEE BENEFITS",,"3",,,"1479557","1484303",,,,,,,,,"1039671",,,,,,,"1008039",,,,"3971261","0",,,,,,,,,,,,,,,,
"Monticello Academy","156992863",,"24-Mar-11",,"43.8","9073","02MAY2012:00:18:09",,"2011","8905","Postage",,"1",,,"1450161","1450207",,,,,,,,,"1037053","1037101",,,,,,"1001311",,,,"652240","0",,,,,,,,,,,,,,,,
"Morgan School District","79743123",,"30-Jun-10",,"500","1637","12NOV2010:00:03:18",,"2010","1.01041E+16","Salaries - Teachers",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1043385",,,,,,"1001395",,,,"953169","500",,,,,,,,,,,,,,,,
"Monticello Academy","70662394",,"31-May-10",,"128.25","1092","25AUG2010:23:00:03",,"2010","6619","General Journal",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1047561",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177971935",,"14-May-10",,"28.46","11039","17SEP2012:23:06:55",,"2010","18639","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Jefferson Academy","192851501",,"31-Jul-12",,"-300","12677","14JAN2013:17:03:20","import-script","2013","5148","Classroom Teacher",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038697",,,,,,"1001311",,,,"542173",,,,,,,,,,,,,,,,,
"Liberty Academy","159681715",,"27-Jul-10",,"319.95","9326","06JUN2012:00:24:15",,"2011","4580","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635402",,"22-May-10",,"455","935","13JUL2010:23:04:00",,"2010","1316","Bill",,"1",,,"1450161","1450187",,,,,,,,,"1038809","1038811",,,,,,"1001311",,,,"644728","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179945769",,"16-Dec-11",,"250","11281","29SEP2012:02:42:06",,"2012","2641","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"2308607","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463718117",,"20-Jul-10",,"252","34467","18FEB2016:22:18:11","import-script","2011","40379","Bill",,"1",,,"1450161","1450185",,,,,,,,,"1037053","1068469",,,,,,"1001311",,,,"634763",,,,,,,,,,,,,,,,,"23181"
"Mountain Heights Academy","179973657",,"12-Aug-11",,"148","11297","01OCT2012:23:08:41",,"2012","2045","Miscellaneous",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"542130","0",,,,,,,,,,,,,,,,
"Monticello Academy","156989215",,"29-Oct-10",,"153144","9073","02MAY2012:00:18:09",,"2011","7679","Regular School Program K-12",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1042387",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661271",,"28-Feb-10",,"26","1092","25AUG2010:23:00:03",,"2010","6323","General Journal",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1079117",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Juab School District","68291357",,"23-Apr-10",,"30.33","969","19JUL2010:23:00:03",,"2010","2010-EX-_2X30PBV40","services",,"1",,,"1451217","1451219",,,,,,,,,"1047953","1076697","1076699",,,,,"1002203",,,,"647160","0",,,,,,,,,,,,,,,,
"Morgan School District","79742877",,"30-Jun-10",,"4100","1637","12NOV2010:00:03:18",,"2010","1.00501E+16","Salaries - Teachers",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1043385",,,,,,"1001395",,,,"953041","2050",,,,,,,,,,,,,,,,
"John Hancock Charter School","177969891",,"1-Oct-09",,"100","11039","17SEP2012:23:06:55",,"2010","17128","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1075045",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Juab School District","161427287",,"30-Jun-11",,"18617.77","9452","14JUN2012:23:03:48",,"2011","201360","Regular Wages",,"3",,,"1450155","1454619",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2396287","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660813",,"25-Jan-10",,"54","1092","25AUG2010:23:00:03",,"2010","6048","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1066707",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Liberty Academy","159392489",,"16-Mar-10",,"1750","9320","04JUN2012:23:03:37",,"2010","4050","Educational Svcs",,"1",,,"1450161","1450219",,,,,,,,,"1037199","1055115",,,,,,"1001311",,,,"640330","0",,,,,,,,,,,,,,,,
"Mountainville Academy","169933807",,"18-Apr-12",,"1250.9","10353","27JUL2012:23:16:39",,"2012","954","Utilities- Gas",,"1",,,"1450161","1450185",,,,,,,,,"1037021","1037433",,,,,,"1001311",,,,"2511203","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661343",,"1-Mar-10",,"13","1092","25AUG2010:23:00:03",,"2010","6202","Check",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652289","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463731517",,"24-Jun-11",,"215.76","34467","18FEB2016:22:51:21","import-script","2011","40718","Check",,"1",,,"1450161","1450209",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"29893"
"Lincoln Academy","463724037",,"20-Dec-10",,"25","34467","18FEB2016:22:32:53","import-script","2011","40532","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068851",,,,,,"1001311",,,,"634877",,,,,,,,,,,,,,,,,"26143"
"Lincoln Academy","67143981",,"23-Sep-09",,"102.62","813","09JUN2010:03:11:30",,"2010","40079","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068529",,,,,,"1001311",,,,"634569","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","67297433",,"26-Aug-09",,"46.55","874","29JUN2010:23:01:55",,"2010","3945","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1042629",,,,,,"1001311",,,,"640710","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463718051",,"15-Jul-10",,"3.95","34467","18FEB2016:22:18:01","import-script","2011","40374","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634556",,,,,,,,,,,,,,,,,"23148"
"Logan School District","124722249",,"30-Jun-11",,"174","5309","29SEP2011:23:56:32",,"2011","1.05001E+16","PAY FLOW THRU",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1082357",,,,,,"1002345",,,,"1928853","7.25",,,,,,,,,,,,,,,,
"Kane School District","67282473",,"30-Apr-10",,"1250","867","25JUN2010:23:03:32",,"2010","28998 - 10704069021000133 - 2","Payroll",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1048537",,,,,,"1001395",,,,"639984","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177969785",,"1-Dec-09",,"2692.33","11039","17SEP2012:23:06:55",,"2010","17499","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1075049",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635843",,"1-Mar-10",,"7","935","13JUL2010:23:04:00",,"2010","1068","General Journal",,"1",,,"1450161","1450175",,,,,,,,,"1038809","1038815",,,,,,"1001311",,,,"543284","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179905323",,"21-Jun-12",,"22.97","11261","29SEP2012:02:26:18",,"2012","5063","Texts",,"1",,,"1450161","1450219",,,,,,,,,"1037053","1038759",,,,,,"1001311",,,,"1102578","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450775613",,"7-Mar-12",,"-30","32843","05JAN2016:22:35:27","import-script","2012","40975","Refundable Deposits",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1069225",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"57730"
"Lincoln Academy","67142870",,"7-Aug-09",,"121.68","813","09JUN2010:03:11:30",,"2010","40032","Check",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"634542","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","163302839",,"18-Oct-11",,"286.94","9694","25JUN2012:23:19:25",,"2012","10983","Athletics",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1056105",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Jefferson Academy","243047871",,"30-Jun-13",,"3473","17071","08NOV2013:17:06:03","import-script","2013","7726","Fed IDEA PL",,"2",,,"1450155","1450157",,,,,,,,,"1037837","1038919",,,,,,"1001311",,,,"542230",,,,,,,,,,,,,,,,,
"Monticello Academy","156993165",,"31-Mar-11",,"160","9073","02MAY2012:00:18:09",,"2011","9098","Substititue Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1047561",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660235",,"3-Dec-09",,"88","1092","25AUG2010:23:00:03",,"2010","5733","Check",,"1",,,"1452807","1452809",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"652298","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69382637",,"6-May-10",,"135","1018","02AUG2010:23:04:53",,"2010","40304","Credit Card Charge",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068501",,,,,,"1001311",,,,"652549","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463719113",,"18-Aug-10",,"50","34467","18FEB2016:22:20:42","import-script","2011","40408","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1069033",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"23680"
"Juab School District","68285768",,"18-Dec-09",,"272.07","969","19JUL2010:23:00:03",,"2010","2010-EX-_2TM0S0RNB","PR Void Check",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001375",,,,"647222","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659273",,"30-Sep-09",,"11.69","1092","25AUG2010:23:00:03",,"2010","5261","Check",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1079129",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177978103",,"20-Sep-10",,"50.95","11041","18SEP2012:23:00:06",,"2011","19275","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1075089",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","67634102",,"15-Oct-09",,"33","934","13JUL2010:23:03:23",,"2010","145","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1038731",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146686",,"22-Mar-10",,"20","813","09JUN2010:03:11:30",,"2010","40259","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068853",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154293051",,"15-Jul-10",,"166.02","8901","25APR2012:01:28:37",,"2011","7029","FUTA/SUTA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066909",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Liberty Academy","159392881",,"10-Sep-09",,"157","9320","04JUN2012:23:03:37",,"2010","3280","Printing & Binding",,"1",,,"1450161","1450175",,,,,,,,,"1037263","1043641",,,,,,"1001311",,,,"640376","0",,,,,,,,,,,,,,,,
"Mountainville Academy","220750925",,"10-May-13",,"50","15307","29JUL2013:17:01:40","import-script","2013","9338","HRA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1037539",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"John Hancock Charter School","177977723",,"1-Sep-10",,"0.95","11041","18SEP2012:23:00:06",,"2011","19166","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1073219",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Morgan School District","79744405",,"30-Jun-10",,"76.5","1637","12NOV2010:00:03:18",,"2010","2.305E+16","BENEFITS",,"3",,,"1450473","1450479",,,,,,,,,"1045443","1045445",,,,,,"1001355",,,,"953773","750",,,,,,,,,,,,,,,,
"Liberty Academy","159685849",,"10-Aug-10",,"250.25","9326","06JUN2012:00:24:15",,"2011","4623","Telephone",,"1",,,"1450161","1450207",,,,,,,,,"1037263","1037281",,,,,,"1001311",,,,"640368","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177986189",,"30-Nov-11",,"623","11043","18SEP2012:23:03:01",,"2012","21782","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1075411",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Monticello Academy","156986457",,"30-Jun-10",,"1000","9071","02MAY2012:00:17:06",,"2010","7351","Miscellaneous",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Monticello Academy","156995137",,"30-Jun-11",,"55.68","9073","02MAY2012:00:18:09",,"2011","9843","Employee Benefits",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1037535",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Murray School District","320086815",,,,"3895.56","22731","24OCT2014:18:06:06","import-script","2014","939","EMPLOYEE BENEFITS",,"3",,,"1479557","1484301",,,,,,,,,"1039671",,,,,,,"1008039",,,,"3971493","0",,,,,,,,,,,,,,,,
