"citation_number","offensedate","offensetime","location","race_known","reason_for_stop_tcole_form","sex","race","search_yn","search_based_on","search_found"
"14200392","2017-02-24T00:00:00.000","18:30","1100 KINGSBURY STREET","false",,"M","W","false",,
"14200396","2017-02-02T00:00:00.000","00:00","6710 ARROYO SECO","false",,"M","W","false",,
"14200397","2018-07-01T00:00:00.000","20:20","10000 BLOCK LOGISTIC LANE","false",,"M","B","false",,
"14200400","2019-03-04T00:00:00.000","18:45","10000 LOGISTIC LANE","false",,"M","H","false",,
"14200409","2017-06-28T00:00:00.000","20:31","4600 SUBURBAN DRIVE","false",,"M","H","false",,
"14200413","2017-07-07T00:00:00.000","00:00","2508 EAST RIVERSIDE DRIVE","false",,"M","W","true","PROBABLE CAUSE","NOTHING"
"14200417","2017-03-18T00:00:00.000","18:25","1100 BLOCK EAST 5TH STREET","false",,"M","W","false",,
"14200420","2017-05-25T00:00:00.000","22:58","2100 BLOCK ANDREW ZILKER ROAD","false",,"F","W","false",,
"14200422","2017-07-30T00:00:00.000","00:24","60 BLOCK RAINEY STREET","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14200449","2017-03-25T00:00:00.000","00:06","3400 BLOCK PARKER LANE","false",,"M","W","false",,
"14200487","2018-03-23T00:00:00.000","14:00","LAKE AUSTIN ZONE 5","false",,"F","W","false",,
"14200493","2019-07-28T00:00:00.000","16:45","LADY BIRD LAKE ZONE 4","false",,"M","W","false",,
"14200496","2017-03-26T00:00:00.000","16:20","LAKE AUSTIN ZONE 5","false",,"M","O","false",,
"14200676","2017-07-02T00:00:00.000","16:15","LAMAR BRIDGE AND LADY BIRDLAKE","false",,"M","W","false",,
"14200747","2019-06-15T00:00:00.000","19:40","LAKE AUSTIN ZONE 5","false",,"M","H","false",,
"14200756","2017-10-31T00:00:00.000","11:22","700 BLOCK ROBERT E. LEE ROAD","false",,"M","ME","false",,
"14200757","2017-11-01T00:00:00.000","10:30","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14200758","2017-11-03T00:00:00.000","06:49","2300 BLOCK ANDREW ZILKER ROAD","false",,"M","W","false",,
"14200759","2017-11-03T00:00:00.000","08:00","3900 SOUTH MOPAC SERVICE","false",,"M","B","false",,
"14200760","2017-11-10T00:00:00.000","04:40","706 GONZALES STREET","false",,"M","H","false",,
"14200761","2017-11-14T00:00:00.000","13:04","VIC MATHIAS PARK","false",,"M","W","false",,
"14200762","2017-11-15T00:00:00.000","07:43","1000 BLOCK EDGECLIFF DRIVE","false",,"M","W","false",,
"14200763","2017-11-15T00:00:00.000","11:00","700 BLOCK ROBERT E.LEE ROAD","false",,"M","W","false",,
"14200764","2017-11-15T00:00:00.000","11:20","700 BLOCK ROBERT E LEE ROAD","false",,"M","W","false",,
"14200765","2017-11-16T00:00:00.000","04:50","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","H","false",,
"14200766","2017-08-05T00:00:00.000","09:39","2410 DURWOOD STREET","false",,"M","B","false",,
"14200767","2017-08-06T00:00:00.000","01:25","2000 BLOCK LOU NEFF ROAD AND PEDISTRAIN BRIDGE","false",,"F","H","false",,
"14200768","2017-08-21T00:00:00.000","14:34","2000 BLOCK BARTON SPRINGS ROAD","false",,"M","W","false",,
"14200769","2017-09-05T00:00:00.000","09:06","2000 BLOCK HOMEDALE DRIVE","false",,"M","W","false",,
"14200770","2017-09-07T00:00:00.000","08:25","BARTON SPRINGS ROAD AND ROBERT E. LEE ROAD","false",,"M","B","false",,
"14200771","2017-09-07T00:00:00.000","08:25","BARTON SPRINGS ROAD AT AND ROBERT E LEE ROAD","false",,"F","W","false",,
"14200772","2017-09-08T00:00:00.000","04:41","2608 GONZALES STREET","false",,"M","B","false",,
"14200773","2017-09-08T00:00:00.000","04:41","2608 GONZALES STREET","false",,"M","H","false",,
"14200775","2017-09-13T00:00:00.000","12:39","GLASS AND PARK","false",,"F","H","false",,
"14200786","2017-07-03T00:00:00.000","16:50","LAKE AUSTIN ZONE 4","false",,"M",,"false",,
"14200806","2017-11-21T00:00:00.000","09:15","2509 CANTERBURY STREET","false",,"F","W","false",,
"14200807","2017-11-22T00:00:00.000","09:25","3427 PARKER LANE","false",,"M","H","false",,
"14200808","2017-11-22T00:00:00.000","09:44","3427 PARKER LANE","false",,"M","W","false",,
"14200811","2018-01-27T00:00:00.000","17:12","2309 CANTERBURY STREET","false",,"M","W","false",,
"14200812","2018-02-03T00:00:00.000","00:00","WEST 29TH STREET AND SHOAL CREEK BOUVLARD","false",,"M","W","false",,
"14200813","2018-02-16T00:00:00.000","06:40","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14200814","2018-02-16T00:00:00.000","06:40","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14200815","2018-02-16T00:00:00.000","06:45","1100 BLOCK RIVERSIDE","false",,"M","H","false",,
"14200865","2017-07-02T00:00:00.000","16:15","LAMAR BRIDGE / LADY BIRD LAKE","false",,"F","W","false",,
"14200930","2019-10-03T00:00:00.000","16:24","2215 WESTLAKE DRIVE","false",,"M",,"false",,
"14200957","2017-05-27T00:00:00.000","16:00","PFLUGER PEDESTRIAN BRIDGE","false",,"M","W","false",,
"14200959","2017-05-27T00:00:00.000","04:00","PFLUGER PED BRIDGE","false",,"M","W","false",,
"14200976","2017-05-27T00:00:00.000","00:00","PFLUGER PED BRIDGE","false",,"M","W","false",,
"14200989","2017-09-02T00:00:00.000","15:59","LAKE AUSTIN ZONE 1","false",,"M","W","false",,
"14201018","2017-07-04T00:00:00.000","22:23","DECKER LAKE","false",,"M","H","false",,
"14201076","2017-03-23T00:00:00.000","00:11","LAKE AUSTIN ZONE 5","false",,"M","H","false",,
"14201085","2017-07-01T00:00:00.000","14:30","LADYBIRD LAKE AND LAMAR BRIDGE","false",,"M","W","false",,
"14201124","2017-03-19T00:00:00.000","17:02","LAKE AUSTIN ZONE 5","false",,"M","W","false",,
"14201176","2017-09-04T00:00:00.000","14:51","LADY BIRD LAKE (MOPAC BRIDGE)","false",,"M","W","false",,
"14201177","2017-09-04T00:00:00.000","14:54","LADY BIRD LAKE (MOPAC BRIDGE)","false",,"M","W","false",,
"14201179","2017-09-04T00:00:00.000","17:34","LADY BIRD LAKE AND LAMAR BRIDGE","false",,,,"false",,
"14201180","2017-09-04T00:00:00.000","17:34","LAMAR AND LADY BIRD LAKE","false",,"F","W","false",,
"14201181","2017-09-04T00:00:00.000","17:35","LADY BIRD AND LAMAR BRIDGE","false",,"M","W","false",,
"14201303","2017-05-24T00:00:00.000","08:22","2700 BLOCK EAST 7TH STREET","false",,"M","B","false",,
"14201368","2018-08-10T00:00:00.000","04:36","2504 DURWOOD STREET","false",,"M","B","false",,
"14201369","2018-08-10T00:00:00.000","04:40","1500 BLOCK TOOMEY ROAD","false",,"M","W","false",,
"14201370","2018-08-10T00:00:00.000","04:40","1500 BLOCK TOOMEY ROAD","false",,"M","W","false",,
"14201376","2017-12-11T00:00:00.000","16:30","1000 BLOCK WALLER CREEK","false",,"F","H","false",,
"14201377","2017-12-11T00:00:00.000","04:30","1000 BLOCK WALLER CREEK","false",,"M","B","false",,
"14201378","2017-12-11T00:00:00.000","04:30","1000 BLOCK WALLER CREEK","false",,"F","H","false",,
"14201379","2017-12-11T00:00:00.000","04:30","1000 BLOCK WALLER CREEK","false",,"M","B","false",,
"14201380","2017-12-11T00:00:00.000","04:30","1000 BLOCK WALLER CREEK","false",,"M","B","false",,
"14201381","2017-12-18T00:00:00.000","04:30","200 BLOCK WALLER CREEK","false",,"M","B","false",,
"14201382","2017-12-18T00:00:00.000","04:30","1600 BLOCK TOOMEY CIRCLE","false",,"M","W","false",,
"14201383","2018-01-05T00:00:00.000","04:30","1200 IH 35","false",,"M","W","false",,
"14201384","2018-01-05T00:00:00.000","04:30","200 BLOCK NORTH IH 35 SERVICE ROAD","false",,"M","W","false",,
"14202066","2017-05-18T00:00:00.000","14:50","9500 SOUTH I H 35 SERVICE ROAD","true",,"F","W","true","PROBABLE CAUSE","NOTHING"
"14202078","2017-12-26T00:00:00.000","14:40","11200 LAKELINE MALL DRIVE STE. CO5","false",,"M","H","false",,
"14202102","2018-05-04T00:00:00.000","13:27","1503 TERRAPIN CT","false",,"F","W","true","TOWING OF MOTOR VEHICLE","NOTHING"
"14202141","2017-06-06T00:00:00.000","00:21","SOUTH LAMAR BOULEVARD","false",,"F","W","true","PROBABLE CAUSE","DRUGS"
"14202159","2017-01-12T00:00:00.000","21:20","710 E BEN WHITE BOULEVARD SERVICE ROAD","false",,"F","W","false",,
"14202161","2017-03-25T00:00:00.000","21:28","2901 SOUTH CAPITAL OF TEXAS HIGHWAY","false",,"F","H","true","PROBABLE CAUSE","NOTHING"
"14202162","2017-04-17T00:00:00.000","22:18","6000 BLOCK MACHACA ROAD","false",,"F","W","true","PROBABLE CAUSE","ALCOHOL"
"14202164","2017-04-17T00:00:00.000","22:18","6001 MANCHACA ROAD","false",,"M","W","true","PROBABLE CAUSE","ALCOHOL"
"14202165","2017-04-17T00:00:00.000","22:18","6001 MANCHACA ROAD","false",,"F","W","true","PROBABLE CAUSE","ALCOHOL"
"14202209","2017-02-27T00:00:00.000","15:05","2508 EAST RVERSIDE DRIVE","false",,"M","B","false",,
"14202276","2017-04-25T00:00:00.000","10:45","8801 SOUTH IH 35 SERVICE ROAD","false",,"F","W","false",,
"14202357","2017-03-18T00:00:00.000","18:00","OLTORF STREET AND SOUTH 1ST STREET","false",,"M","W","false",,
"14202359","2017-09-13T00:00:00.000","20:35","710 EAST BEN WHITE BOULEVARD","false",,"F","H","false",,
"14202361","2017-11-24T00:00:00.000","16:56","2500 MOUNTAIN VIEW DRIVE","false",,"M","W","false",,
"14202402","2017-01-08T00:00:00.000","18:39","710 EAST BEN WHITE BOULEVARD","false",,"F","W","false",,
"14202447","2018-04-01T00:00:00.000","00:00","1710 CAMP CRAFT ROAD","true",,"M","W","false",,
"14202466","2017-02-11T00:00:00.000","18:21","2508 EAST RIVERSIDE DRIVE","true",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14202467","2017-02-13T00:00:00.000","14:00","2508 EAST RIVERSIDE DRIVE","false",,"F","W","false",,
"14202469","2017-02-19T00:00:00.000","18:30","2508 EAST RIVERSIDE DRIVE","false",,"M","H","true","PROBABLE CAUSE","ALCOHOL"
"14202470","2017-02-19T00:00:00.000","18:30","2508 EAST RIVERSIDE DRIVE","false",,"M","H","true","PROBABLE CAUSE","ALCOHOL"
"14202471","2017-02-20T00:00:00.000","14:55","2508 EAST RIVERSIDE DRIVE","false",,"M","H","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14202473","2017-02-24T00:00:00.000","15:38","2508 EAST RIVERSIDE DRIVE","true",,"M","W","true","PROBABLE CAUSE","OTHER"
"14202475","2017-02-27T00:00:00.000","16:20","2508 EAST RIVERSIDE DRIVE","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14202519","2017-02-12T00:00:00.000","00:14","QUICKSILVER BOULEVARD AND AND STONELEIGH PLACE","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14202599","2018-10-10T00:00:00.000","17:00","5017 WEST US HIGHWAY 290","false",,"M","H","false",,
"14202609","2019-02-06T00:00:00.000","18:10","EAST 7TH STREET AND PLEASANT VALLEY ROAD","false",,"F","H","false",,
"14202610","2019-05-24T00:00:00.000","19:55","5700 BLOCK MANOR ROAD","true",,"F","W","false",,
"14202611","2019-06-28T00:00:00.000","10:00","2700 BLOCK EAST 7TH STREET","true",,"M","B","false",,
"14202612","2019-07-10T00:00:00.000","17:30","EAST 7TH STREET AND PLEASANT VALLEY ROAD","false",,"M","W","false",,
"14202613","2019-07-10T00:00:00.000","19:55","2200 BLOCK BURTON DRIVE","false",,"M","B","false",,
"14202623","2017-09-13T00:00:00.000","13:30","710 EAST BEN WHITE BOULEVARD","false",,"F","W","false",,
"14202649","2017-02-01T00:00:00.000","22:24","6607 SOUTH I H 35 SERVICE ROAD","false",,"M","B","false",,
"14202652","2017-04-27T00:00:00.000","22:24","4602 EAST STASSNEY","false",,"M","O","true","PROBABLE CAUSE","OTHER"
"14202653","2017-05-15T00:00:00.000","22:51","1601 EAST ST. ELMO","false",,"M","H","false",,
"14202729","2017-01-05T00:00:00.000","15:33","2508 EAST RIVERSIDE DRIVE","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14202730","2017-01-07T00:00:00.000","16:00","2508 EAST RIVERSIDE DRIVE","true",,"M","W","false",,
"14202733","2017-01-21T00:00:00.000","18:15","2508 EAST RIVERSIDE DRIVE","false",,"M","W","true","PROBABLE CAUSE","ALCOHOL"
"14202734","2017-01-24T00:00:00.000","13:45","2501 EAST IRVERSIDE DRIVE","false",,"F","H","false",,
"14202735","2017-01-24T00:00:00.000","16:00","2508 EAST RIVERSIDE DRIVE","false",,"F","H","false",,
"14202798","2018-02-23T00:00:00.000","15:02","5017 W US HIGHWAY 290 SERVICE ROAD","true",,"M","W","false",,
"14202829","2017-03-15T00:00:00.000","15:10","2508 EAST RIVERSIDE DRIVE","false",,"F","B","true","PROBABLE CAUSE","OTHER"
"14202830","2017-05-02T00:00:00.000","15:00","2508 EAST RIVERSIDE DRIVE H E B","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14202831","2017-05-08T00:00:00.000","00:00","2508 EAST RIVERSIDE DRIVE","false",,"M","H","false",,
"14202889","2017-01-06T00:00:00.000","18:34","2525 WEST ANDERSON LANE","true",,"F","H","true","FRISK FOR SAFETY","NOTHING"
"14202892","2019-01-12T00:00:00.000","17:00","UNKNOWN","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14202893","2019-01-30T00:00:00.000","20:10","1800 BLOCK EAST 51ST STREET","false",,"F","H","true","FRISK FOR SAFETY","NOTHING"
"14203010","2017-01-10T00:00:00.000","13:35","4400 BLOCK NORTH IH 35","true",,"M","W","false",,
"14203106","2018-03-28T00:00:00.000","15:00","525 NORTH LAMAR BOULEVARD","false",,"M","H","false",,
"14203417","2017-04-26T00:00:00.000","12:53","5500 BLOCK CAMERON ROAD","true",,"M","W","true","CONSENT","DRUGS"
"14203418","2017-06-02T00:00:00.000","15:35","7500 BLOCK NORTH IH 35 SERVICE ROAD","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14203420","2017-06-28T00:00:00.000","19:27","SPRINGDALE ROAD AND MARTIN LUTHER KING JR. BOULEVARD","false",,"F","B","true","PROBABLE CAUSE","OTHER"
"14203502","2017-06-21T00:00:00.000","17:40","5700 MANOR ROAD","false",,"F","B","true","PROBABLE CAUSE","NOTHING"
"14203505","2017-07-12T00:00:00.000","00:00","1300 BLOCK EAST ST. JOHNS AVENUE","false",,"M","B","false",,
"14203515","2017-02-25T00:00:00.000","20:54","1000 BLOCK EAST 41ST STREET","false",,"M","W","false",,
"14203599","2017-02-13T00:00:00.000","04:37","1801 EAST 51ST STREET","false",,"F","W","false",,
"14203660","2017-05-04T00:00:00.000","18:40","9607 RESEARCH BOUELVARD","false",,"F","W","true","TOWING OF MOTOR VEHICLE","NOTHING"
"14203671","2017-04-27T00:00:00.000","11:05","525 NORTH LAMAR BOULEVARD","false",,"M","W","false",,
"14203691","2017-01-01T00:00:00.000","03:17","5600 BLOCK NORTH IH 35","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14203748","2017-02-25T00:00:00.000","14:57","7300 BLOCK CAMERON ROAD","false",,"M","H","false",,
"14203750","2017-04-18T00:00:00.000","13:18","RADCLIFF ROAD AND CAMERON ROAD","false",,"M","B","true","PROBABLE CAUSE","ALCOHOL"
"14203751","2017-04-19T00:00:00.000","13:24","1100 BLOCK REINLI STREET","false",,"M","B","false",,
"14203774","2017-01-30T00:00:00.000","11:35","EAST 15TH STREET AND IH 35 SERVICE ROAD","false",,"M","W","false",,
"14203792","2017-06-03T00:00:00.000","06:22","15119 N IH 35 SERVICE ROAD","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14203832","2017-03-31T00:00:00.000","21:25","835 WEST RUNDBERG LANE","true",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14203833","2018-01-21T00:00:00.000","00:00","13200 BLOCK NORTH FM 620 ROAD","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14203850","2017-03-27T00:00:00.000","10:19","9401 NORTH IH 35 SERVICE ROAD","true",,"M","B","false",,
"14203886","2017-02-09T00:00:00.000","11:40","CULLES STREET AND EAST 7TH STREET","true",,"M","B","false",,
"14203911","2017-05-14T00:00:00.000","19:30","5101 NORTH LAMAR BOULEVARD","false",,"M","W","false",,
"14203912","2017-06-13T00:00:00.000","17:55","5706 MANOR ROAD","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14203938","2017-02-10T00:00:00.000","15:21","800 BLOCK WEST KEONIG LANE","true",,"M","W","false",,
"14203972","2017-01-24T00:00:00.000","10:09","9320 BLOCK NORTH LAMAR BOULEVARD","false",,"M","B","true","ARREST OF PERSON IN VEHICLE","OTHER"
"14204010","2019-06-04T00:00:00.000","10:31","10100 BLOCK GOLDEN MEADOW DRIVE","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14204063","2017-01-07T00:00:00.000","02:00","11500 BLOCK ROCK ROSE AVENUE","false",,"M","H","false",,
"14204064","2017-08-19T00:00:00.000","20:00","800 BLOCK THURMOND STREET","false",,"M","B","false",,
"14204128","2017-05-28T00:00:00.000","08:14","11901 PAVILLION BOULVEVARD","false",,"M","H","true","PROBABLE CAUSE","DRUGS"
"14204237","2018-10-10T00:00:00.000","10:45","2240 BLOCK WEST BRAKER LANE","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14204297","2017-03-01T00:00:00.000","15:30","1030 NORWOOD PARK","false",,"M","H","false",,
"14204299","2017-03-04T00:00:00.000","02:51","1030 NORWOOD PARK","true",,"M","W","false",,
"14204300","2017-03-19T00:00:00.000","19:00","1030 BLOCK NORWOOD PARK BOULEVARD","false",,"M","H","false",,
"14204301","2017-03-19T00:00:00.000","20:00","1030 NORWOOD PARK BOULEVARD","false",,"M","B","false",,
"14204302","2017-04-11T00:00:00.000","14:30","1030 NORWOOD PARK BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14204303","2017-04-12T00:00:00.000","12:00","1030 NORWOOD PARK BOULEVARD","false",,"M","B","false",,
"14204304","2017-04-30T00:00:00.000","17:43","1030 NORWOOD PARK","false",,"M","W","false",,
"14204305","2017-04-22T00:00:00.000","13:00","1030 NORWOOD PARK BOULEVARD","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14204345","2017-07-06T00:00:00.000","11:57","NORTH FM 620 AT AND PECAN PARK BOULEVARD","false",,"F","B","false",,
"14204415","2017-04-16T00:00:00.000","18:42","13200 BLOCK NORTH US HIGHWAY 183","false",,"M","H","true","ARREST OF PERSON IN VEHICLE","DRUGS"
"14204637","2018-03-13T00:00:00.000","15:45","1000 BLOCK NORWOOD PARK BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14204756","2018-04-16T00:00:00.000","16:42","1000 EAST 41ST STREET","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14204759","2018-10-25T00:00:00.000","18:43","1801 EAST 51ST STREET","false",,"M","W","false",,
"14204790","2017-06-15T00:00:00.000","15:17","1000 BLOCK EAST 41ST STREET","true",,"F","B","false",,
"14204961","2017-01-27T00:00:00.000","23:19","600 BLOCK RIVER STREET","false",,"M","W","false",,
"14204978","2017-02-07T00:00:00.000","14:10","3900 BLOCK SOUTH MOPAC EXPRESSWAY","false",,"M","W","false",,
"14204979","2017-02-10T00:00:00.000","04:46","714 PERDERNALES STREET","false",,"M","W","false",,
"14204980","2017-02-10T00:00:00.000","08:23","10200 BLOCK OLD SAN ANTONIO ROAD","false",,"M","W","false",,
"14204985","2017-07-04T00:00:00.000","04:45","2608 GONZALES","false",,"M","H","false",,
"14204988","2017-02-01T00:00:00.000","13:35","1209 BARTON SPRINGS ROAD","false",,"M","W","false",,
"14204991","2017-02-10T00:00:00.000","04:46","714 PEDERNALES","false",,"M","B","false",,
"14204992","2017-02-10T00:00:00.000","05:20","800 BLOCK WALLER CREEK","false",,"M","B","false",,
"14204994","2017-02-10T00:00:00.000","05:30","800 BLOCK WALLER CREEK","false",,"F","B","false",,
"14204995","2017-02-10T00:00:00.000","05:35","800 BLOCK WALLER CREEK","false",,"M","B","false",,
"14205006","2018-06-18T00:00:00.000","17:15","2500 BLOCK EAST 3RD STREET","true",,"M","W","true","PROBABLE CAUSE","DRUGS"
"14205165","2017-10-06T00:00:00.000","20:26","2714 SPIRIT OF TEXAS","false",,"M","W","false",,
"14205191","2017-07-04T00:00:00.000","19:20","4400 BLOCK SOUTH LAMAR BOULEVARD","false",,"M","W","false",,
"14205193","2017-09-11T00:00:00.000","09:01","3600 BLOCK PRESIDENTIAL BOULEVARD","false",,"M","B","false",,
"14205194","2017-10-19T00:00:00.000","15:57","3600 BLOCK PRESIDENTAL BOUVLARD","false",,"M","W","true","CONTRABAND/EVIDENCE IN PLAIN VIEW","WEAPONS"
"14205195","2017-11-21T00:00:00.000","07:03","3600 BLOCK PRESIDENTIAL BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","NOTHING"
"14205217","2017-02-26T00:00:00.000","07:25","3600 BLOCK PRESIDENTIAL BOULEVARD","false",,"M","W","false",,
"14205223","2017-05-01T00:00:00.000","10:30","3600 BLOCK PRESIDENTAL BOUVLARD","false",,"M","W","true","PROBABLE CAUSE","NOTHING"
"14205227","2019-04-22T00:00:00.000","17:29","3600 BLOCK PRESIDENTIAL BOUVLARD","false",,"F","W","false",,
"14205237","2017-05-07T00:00:00.000","01:42","3600 BLOCK PRESIDENTAL BOUVLARD","false",,"M","W","false",,
"14205243","2018-03-10T00:00:00.000","06:18","3600 PRESIDENTIAL DRIVE","false",,"M","W","false",,
"14205244","2018-03-19T00:00:00.000","09:12","3600 BLOCK PRESIDENTIAL BOULEVARD","false",,"M","N","false",,
"14205252","2017-09-26T00:00:00.000","06:00","3600 BLOCK PRESIDENTIAL BOULEVARD","false",,"F","W","false",,
"14205386","2017-04-19T00:00:00.000","12:50","2101 JESSE SEGOVIA STREET","false",,"M","H","false",,
"14205587","2017-07-18T00:00:00.000","17:15","8000 BLOCK RESEARCH BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","ALCOHOL"
"14205625","2017-01-10T00:00:00.000","00:09","400 BLOCK ONION STREET","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14205657","2017-01-21T00:00:00.000","18:00","1030 NORWOOD PARK BOULEVARD","false",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14205658","2017-01-21T00:00:00.000","21:30","1030 NORWOOD PARK BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","CASH"
"14205659","2017-04-27T00:00:00.000","17:46","1030 NORWOOD PARK BOULEVARD","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14205660","2017-05-16T00:00:00.000","16:04","1030 NORWOOD PARK BOULEVARD","false",,"M","W","false",,
"14205661","2017-06-08T00:00:00.000","00:02","1030 NORWOOD PARK BOULEVARD","false",,"F","W","false",,
"14205662","2017-06-10T00:00:00.000","17:28","1030 NORWOOD PARK BOULEVARD","false",,"F","W","true","PROBABLE CAUSE","OTHER"
"14205664","2017-08-10T00:00:00.000","13:10","1030 NORWOOD PARK","false",,"M","W","false",,
"14205665","2017-08-13T00:00:00.000","12:20","1030 NORWOOD PARK BOULEVARD","true",,"M","W","true","PROBABLE CAUSE","OTHER"
"14205666","2017-01-04T00:00:00.000","17:10","EAST OLTORF","false",,"M","W","false",,
"14205719","2018-06-26T00:00:00.000","20:08","5400 BLOCK NORTH IH 35 SERVICE ROAD","false",,"M","W","true","CONTRABAND/EVIDENCE IN PLAIN VIEW","DRUGS"
"14205820","2017-03-07T00:00:00.000","13:08","8700 BLOCK GEORGIAN DRIVE","false",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14205825","2017-04-10T00:00:00.000","14:31","ST JOHNS AND BENNETT","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14205957","2017-02-02T00:00:00.000","14:08","5200 BLOCK BURNET ROAD","true",,"M","W","false",,
"14205958","2017-02-27T00:00:00.000","19:25","1000 BLOCK EAST 41ST STREET","false",,"F","ME","false",,
"14206048","2017-02-24T00:00:00.000","19:46","RED RIVER STREET AND EAST 7TH STREET","false",,"M","B","false",,
"14206069","2017-03-17T00:00:00.000","13:38","GEORGIAN DRIVE AND 183 SERVICE ROAD","true",,"F","B","true","PROBABLE CAUSE","DRUGS"
"14206153","2017-05-22T00:00:00.000","20:00","WEST 12TH STREET AND WEST LYNN","false",,"M","W","false",,
"14206169","2017-01-23T00:00:00.000","00:00","710 EAST BEN WHITE BOULEVARD","false",,"F","W","true","FRISK FOR SAFETY","NOTHING"
"14206170","2017-01-31T00:00:00.000","16:45","710 EAST BEN WHITE BOULEVARD","false",,"F","H","true","FRISK FOR SAFETY","NOTHING"
"14206171","2017-03-04T00:00:00.000","17:32","710 EAST BEN WHITE BOULEVARD","false",,,,"false",,
"14206172","2017-03-12T00:00:00.000","16:11","2400 SOUTH CONGRESS AVENUE","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14206173","2017-03-29T00:00:00.000","15:54","2901 SOUTH CAPITAL OF TEXAS HIGHWAY","false",,"F","W","false",,
"14206175","2017-05-01T00:00:00.000","17:00","710 E BEN WHITE BOULVARD SERVICE ROAD","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14206182","2017-02-22T00:00:00.000","19:00","6900 BLOCK BRODIE LANE","false",,"M","W","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14206185","2017-04-27T00:00:00.000","15:37","2300 WEST BEN WHITE","true",,"F","B","false",,
"14206270","2017-01-24T00:00:00.000","00:00","2336 BLOCK DOUGLAS STREET","false",,"F","W","true","FRISK FOR SAFETY","OTHER"
"14206460","2017-04-09T00:00:00.000","15:41","11100 BLOCK NORTH MOPAC EXPRESSWAY","false",,"M","ME","false",,
"14206461","2017-04-09T00:00:00.000","17:15","10710 RESEARCH BOULEVARD SERVICE ROAD","false",,"F","W","true","PROBABLE CAUSE","OTHER"
"14206462","2017-05-10T00:00:00.000","11:25","12900 BLOCK NORTH I H 35 SERVICE ROAD","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14206465","2017-05-26T00:00:00.000","15:07","500 BLOCK CANYON RIDGE DRIVE","false",,"F","W","false",,
"14206512","2017-04-18T00:00:00.000","07:29","14022 NORTH US 183 SERVICE ROAD","false",,"M","W","true","PROBABLE CAUSE","NOTHING"
"14206528","2017-04-19T00:00:00.000","19:05","CAMERN ROAD AND EAST ANDERSON LANE","false",,"M","H","false",,
"14206560","2017-03-17T00:00:00.000","14:41","500 BLOCK NORTH LAMAR","false",,"M","W","false",,
"14206616","2017-02-12T00:00:00.000","18:00","11200 LAKELINE MALL DRIVE","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14206745","2017-03-13T00:00:00.000","01:46","700 BLOCK EAST 7TH STREET","false",,"M","H","false",,
"14206819","2017-03-02T00:00:00.000","22:55","5415 CAMERON ROAD","false",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14206853","2017-04-01T00:00:00.000","15:39","1434 WELLS BRANCH PARKWAY","true",,"F","W","true","FRISK FOR SAFETY","NOTHING"
"14206854","2017-04-01T00:00:00.000","00:00","1434 WELLS BRANCH PARKWAY","false",,"F","W","false",,
"14206855","2017-11-30T00:00:00.000","15:33","12901 NORTH I H 35 SERVICE  ROAD","false",,"M","H","false",,
"14206899","2017-03-15T00:00:00.000","23:55","EAST 4TH STREET AND WALLER","false",,"M","H","false",,
