"unique_id","project_name","project_image","project_description","status","address","city","state","zip","country","latitude","longitude","mapping","council_district","planting_priority","project_category_mapping","project_category","project_subcategory","tree_inches_planted","trees_cared_for","people_taught","people_inspired","metrics_source","project_year","applicant","recipient","recipient_type","funding_channel","funding_source","amount_spent","project_hyperlink","resource_documents","created_by","created_date","modified_by","modified_date"
"526","“It’s All Connected” Gardening & Outdoor Science Program","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","8101 Croftwood Drive","Austin","TX","78749","United States","30.203724","-97.840351","Mapped","8","Low","Informing","Informing","Education",,,"400",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"527","“It’s All Connected” Gardening & Outdoor Science Program","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","3100 East 4th St","Austin","TX","78702","United States","30.254624","-97.708056","Mapped","3","High","Informing","Informing","Education",,,"450",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"528","“It’s All Connected” Gardening & Outdoor Science Program","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","1106 Rio Grande St","Austin","TX","78701","United States","30.27496","-97.747854","Mapped","9","Lowest","Informing","Informing","Education",,,"400",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"529","Outdoor Teaching To Inspire","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","11104 Oak View Drive","Austin","TX","78759","United States","30.419567","-97.76892","Mapped","10","Low","Informing","Informing","Education",,,"500",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"530","Discovery Garden - What is Photosynthesis?","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","9800 Curlew Drive","Austin","TX","78748","United States","30.177975","-97.834104","Mapped","5","Low","Informing","Informing","Education",,,"500",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"531","Shading & Upgrading our School Park","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","5901 SW Parkway","Austin","TX","78735","United States","30.244003","-97.849617","Mapped","8","Low","Growing","Growing","Tree Planting","20",,,,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"532","Early Childhood Natural Outdoor Learning Space","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","1102 Congress Ave","Austin","TX","78704","United States","30.254169","-97.748337","Mapped","9","Low","Caring","Caring","Planning",,"40",,,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"533","Pass the Green CAMPUS Please","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","1106 Rio Grande St","Austin","TX","78701","United States","30.27496","-97.747854","Mapped","9","Lowest","Growing","Growing","Tree Planting","15",,,,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"534","PEAS - Educational Outdoor Learning Initiative","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","3500 Susquehanna Ln","Austin","TX","78723","United States","30.313958","-97.665349","Mapped","1","Moderate","Informing","Informing","Education",,,"500",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"535","PEAS at CAMPUS for 2019-20","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","3500 Susquehanna Ln","Austin","TX","78723","United States","30.313958","-97.665349","Mapped","1","Moderate","Caring","Caring","Planning",,"25",,,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"536","Families in Nature Community Expansion","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","5006 Sunset Trail","Austin","TX","78745","United States","30.227666","-97.80504","Mapped","5","Moderate","Inspiring","Inspiring","Community Events",,,,"800",,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"537","Campus Nature Community","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","9607 Brodie Lane","Austin","TX","78748","United States","30.18786","-97.846444","Mapped","5","Low","Inspiring","Inspiring","Community Events",,,,"650",,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"538","Firewise Demonstration Garden","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","4801 Monterey Oaks","Austin","TX","78749","United States","30.23317","-97.840937","Mapped","8","Moderate","Informing","Informing","Education",,,"1200",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","2660.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"539","Light Pollution Survey","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","7309 Lazy Creek Dr","Austin","TX","78724","United States","30.314126","-97.657023","Mapped","1","Highest","Informing","Informing","Education",,,"1000",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"540","Campus Campout","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","8101 Croftwood Drive","Austin","TX","78749","United States","30.203724","-97.840351","Mapped","8","Low","Inspiring","Inspiring","Community Events",,,,"350",,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","1300.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"541","Renewing Maplewood’s Courtyard Pollinator Garden","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","3808 Maplewood Ave","Austin","TX","78722","United States","30.292603","-97.714436","Mapped","9","Moderate","Caring","Caring","Invasive Species Control",,"9",,,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","2370.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"542","Wildlife Garden","https://drive.google.com/uc?export=view&id=15Q56hc_ckejrf4EVpn4364eLaNsAM9lo","Bright Green Future Grants is a competitive program that provides funding for school-based sustainability projects up to $3,000.","Complete","12207 Brigadoon Lane","Austin","TX","78727","United States","30.418372","-97.719063","Mapped","7","Low","Informing","Informing","Education",,,"400",,,"2019","City of Austin Office of Sustainability","City of Austin Office of Sustainability","Government","Urban Forest Portal","Urban Forest Replenishment Fund","3000.00","https://www.austintexas.gov/department/bright-green-future-school-grants",,"hayniel","2020-06-12T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"718","Widen Middle School Tree Planting","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78744","United States","30.187892","-97.739724","Mapped","2","Highest","Growing","Growing","Tree Planting",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"719","Tree Mulching at Brooke Elementary School","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78702","United States","30.255166","-97.709077","Mapped","3","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"720","Dobie Middle School Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78753","United States","30.353698","-97.67975","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"721","Covington Middle School Tree Planting","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78749","United States","30.214029","-97.835316","Mapped","5","Lowest","Growing","Growing","Tree Planting",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"722","Wells Branch/Katherine Fleischer Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78728","United States","30.441231","-97.675785","Mapped","(no district defined)","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"723","Wells Branch Disc Golf Course Tree Mulching and Tree Planting","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78728","United States","30.433785","-97.671883","Mapped","(no district defined)","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"724","Mulching and Tree Planting at Wells Branch Disc Golf Course","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78728","United States","30.4334","-97.672325","Mapped","(no district defined)","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"725","Wells Branch Mills Pond Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78728","United States","30.449632","-97.680217","Mapped","(no district defined)","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"726","A Morning in the Park - Come Mulch With Us at Rollingwood Park!","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78746","United States","30.274878","-97.788076","Mapped","(no district defined)","Lowest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"727","Brownie Park Tree Mulching and Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10000 Brownie Dr","Austin","TX","78753","United States","30.364425","-97.686647","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"728","Mulching and Invasive Removal Brownie Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10000 Brownie Dr","Austin","TX","78753","United States","30.36426","-97.686784","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"729","Dittmar Park Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1009 W Dittmar Rd","Austin","TX","78748","United States","30.183938","-97.802973","Mapped","2","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"730","Dittmar Park Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1009 W Dittmar Rd","Austin","TX","78748","United States","30.184805","-97.803375","Mapped","2","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"731","Indiangrass Wildlife Sanctuary Invasive Plant Removal and Habitat Restoration","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10203 Lindell Ln","Austin","TX","78724","United States","30.309017","-97.591936","Mapped","1","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"732","Northwest Balcones Park Tree Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10225 Talleyran Dr","Austin","TX","78750","United States","30.426343","-97.801544","Mapped","6","Lowest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"733","Great Hills Park Tree Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10801 Sierra Oaks","Austin","TX","78759","United States","30.41382","-97.762392","Mapped","10","Low","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"734","Great Hills Park Tree Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10801 Sierra Oaks","Austin","TX","78759","United States","30.410634","-97.756532","Mapped","10","Low","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"735","Mulching at South Austin Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1100 Cumberland Rd","Austin","TX","78704","United States","30.242108","-97.769895","Mapped","3","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"736","Invasive Removal at South Austin Neighborhood Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1100 Cumberland Rd","Austin","TX","78704","United States","30.242202","-97.769868","Mapped","3","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"737","Pease Park Tree Mulching and Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1100 Kingsbury St","Austin","TX","78703","United States","30.281944","-97.751949","Mapped","9","Lowest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"738","Quail Creek Neighborhood Park Tree Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1101 Mearns Meadow Dr","Austin","TX","78758","United States","30.369663","-97.701263","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"739","North Acres and Little Walnut Creek Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1112 Hermitage Dr","Austin","TX","78753","United States","30.348259","-97.686043","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"740","Mulching and Invasive Removal at N. Acres Park/Greenbelt and Little Walnut Creek","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1112 Hermitage Dr","Austin","TX","78753","United States","30.347479","-97.686559","Mapped","4","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"741","Boggy Creek Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1114 Nile St","Austin","TX","78702","United States","30.270256","-97.71304","Mapped","1","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"742","Boggy Creek Greenbelt Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1114 Nile St","Austin","TX","78702","United States","30.269762","-97.712959","Mapped","3","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"743","Invasive Removal @ Northstar Greenbelt","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","11701 Tallow Field Way","Austin","TX","78758","United States","30.39409","-97.697776","Mapped","7","Moderate","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"744","Mulching at Springdale Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1175 Nickols Ave","Austin","TX","78721","United States","30.278308","-97.682816","Mapped","1","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"745","Springdale Park Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1175 Nickols Ave","Austin","TX","78721","United States","30.277646","-97.683516","Mapped","1","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"746","Mulching at Montopolis Park","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1200 Montopolis Dr","Austin","TX","78741","United States","30.232118","-97.700977","Mapped","3","Highest","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
