"masterincidentnumber","calendaryear","month","dayofmonth","call_type","problem","battalion","jurisdiction","responsearea","prioritydescription","response_status","districts","location_1"
"14046055","2014","May","17","Fire","AUTO - Auto Fire","B3","AFD","00-2608","2F","Code 3","-","(30302908, 97653887)"
"14046064","2014","May","17","Fire","AUTO - Auto Fire","B3","AFD","00-2605","2F","Code 3","-","(30282324, 97651998)"
"14046165","2014","May","17","Fire","ELEC - Electrical Fire","B4","AFD","00-3203","3F","Code 3","-","(30258522, 97790848)"
"14046176","2014","May","17","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2304","4F","Code 1","-","(30354368, 97685714)"
"14046197","2014","May","17","Fire","BBQ - Unsafe Cooking","B3","AFD","00-1803","4F","Code 1","-","(30308696, 9.7709E+7)"
"14046209","2014","May","17","Fire","TRASH - Trash Fire","B5","AFD","00-1503","3F","Code 3","-","(30261258, 97698193)"
"14028019","2014","Mar","25","Fire","AUTO - Auto Fire","B2","AFD","00-1602","2F","Code 3","-","(30340771, 97703396)"
"14046296","2014","May","17","Fire","AUTO - Auto Fire","B3","AFD","00-2301","2F","Code 3","-","(30378978, 97674889)"
"14028033","2014","Mar","25","Fire","AUTO - Auto Fire","B2","AFD","00-1905","2F","Code 3","-","(30321305, 97755996)"
"14052032","2014","Jun","3","Fire","DUMP - Dumpster Fire","B1","AFD","00-0301","3F","Code 3","-","(30293376, 97741808)"
"14046387","2014","May","17","Fire","BBQ - Unsafe Cooking","B4","AFD","00-1705","4F","Code 1","-","(30232769, 97775464)"
"14046537","2014","May","18","Fire","TRASH - Trash Fire","B3","AFD","00-2801","3F","Code 3","-","(30426255, 97690052)"
"14046556","2014","May","18","Fire","TRASH - Trash Fire","B3","AFD","00-2806","3F","Code 3","-","(30429243, 97717299)"
"14046672","2014","May","18","Fire","BBQ - Unsafe Cooking","B4","AFD","00-1701","4F","Code 1","-","(30222319, 97772083)"
"14046680","2014","May","18","Fire","BBQ - Unsafe Cooking","B2","AFD","00-3303","4F","Code 1","-","(30394887, 97754087)"
"14046683","2014","May","18","Fire","ELEC - Electrical Fire","B5","AFD","00-2203","3F","Code 3","-","(30240419, 97711549)"
"14046702","2014","May","18","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2403","4F","Code 1","-","(30190343, 97767086)"
"14046709","2014","May","18","Fire","TRASH - Trash Fire","B5","AFD","00-0701","3F","Code 3","-","(30268031, 97717411)"
"14046711","2014","May","18","Fire","BBQ - Unsafe Cooking","B3","AFD","00-3002","4F","Code 1","-","(30402086, 97701934)"
"14046739","2014","May","18","Fire","GRASS - Small Grass Fire","B2","AFD","00-4403","3F","Code 3","-","(30441196, 97774019)"
"14052313","2014","Jun","3","Fire","AUTO - Auto Fire","B1","AFD","00-0301","2F","Code 3","-","(30288534, 97752769)"
"14046996","2014","May","19","Fire","AUTO - Auto Fire","B4","AFD","00-3606","2F","Code 3","-","(30183238, 97783741)"
"14047318","2014","May","20","Fire","AUTO - Auto Fire","B2","AFD","00-3403","2F","Code 3","-","(30474882, 97804206)"
"14047320","2014","May","20","Fire","TRASH - Trash Fire","B2","AFD","00-3403","3F","Code 3","-","(30474882, 97804206)"
"14047330","2014","May","20","Fire","AUTO - Auto Fire","B4","AFD","00-1701","2F","Code 3","-","(30221043, 97772877)"
"14047700","2014","May","21","Fire","TRASH - Trash Fire","B1","AFD","00-1204","3F","Code 3","-","(30324747, 97737052)"
"14047706","2014","May","21","Fire","TRASH - Trash Fire","B2","AFD","00-4403","3F","Code 3","-","(30441196, 97774019)"
"14047724","2014","May","21","Fire","TRASH - Trash Fire","B3","AFD","00-1803","3F","Code 3","-","(30307967, 97696909)"
"14047735","2014","May","21","Fire","TRASH - Trash Fire","B4","AFD","00-3701","3F","Code 3","-","(30246776, 97880251)"
"14052477","2014","Jun","4","Fire","AUTO - Auto Fire","B4","AFD","00-3602","2F","Code 3","-","(30140218, 97795587)"
"14052571","2014","Jun","4","Fire","BBQ - Unsafe Cooking","B4","AFD","00-3703","4F","Code 1","-","(30245218, 97889798)"
"14047777","2014","May","22","Fire","GRASS - Small Grass Fire","B4","AFD","00-2702","3F","Code 3","-","(30236155, 97839793)"
"14052619","2014","Jun","4","Fire","GRASS - Small Grass Fire","B4","AFD","00-1709","3F","Code 3","-","(30214347, 97766914)"
"14047959","2014","May","22","Fire","ELEC - Electrical Fire","B5","AFD","00-2204","3F","Code 3","-","(30230409, 97712574)"
"14048025","2014","May","22","Fire","DUMP - Dumpster Fire","B2","AFD","00-3802","3F","Code 3","-","(30457028, 97821491)"
"14048089","2014","May","22","Fire","AUTO - Auto Fire","B3","AFD","00-2301","2F","Code 3","-","(30355964, 97684336)"
"14048091","2014","May","22","Fire","TRASH - Trash Fire","B4","AFD","00-1102","3F","Code 3","-","(30236892, 97783864)"
"14048268","2014","May","23","Fire","GRASS - Small Grass Fire","B2","AFD","00-2103","3F","Code 3","-","(30384254, 97743103)"
"14052680","2014","Jun","5","Fire","AUTO - Auto Fire","B1","AFD","00-0902","2F","Code 3","-","(30312315, 97730808)"
"14048352","2014","May","23","Fire","TRASH - Trash Fire","B2","AFD","00-2104","3F","Code 3","-","(30368308, 97753523)"
"14048428","2014","May","23","Fire","AUTO - Auto Fire","B2","AFD","00-2503","2F","Code 3","-","(30401832, 97746136)"
"14048491","2014","May","23","Fire","DUMP - Dumpster Fire","B3","AFD","00-0801","3F","Code 3","-","(30371267, 97716048)"
"14048585","2014","May","24","Fire","TRASH - Trash Fire","B3","AFD","00-4001","3F","Code 3","-","(30401969, 97635098)"
"14052857","2014","Jun","5","Fire","AUTO - Auto Fire","B5","AFD","00-2403","2F","Left Blank","-","(30192685, 97765136)"
"14048623","2014","May","24","Fire","FIRE - Fire Standby","B5","AFD","00-4212","4F","Left Blank","-","(30134681, 97637637)"
"14048690","2014","May","24","Fire","AUTO - Auto Fire","B3","AFD","00-0807","2F","Code 3","-","(30390694, 97738406)"
"14048691","2014","May","24","Fire","AUTO - Auto Fire","B3","AFD","00-0807","2F","Code 3","-","(30390694, 97738406)"
"14048706","2014","May","24","Fire","ELEC - Electrical Fire","B3","AFD","00-2301","3F","Code 3","-","(30355917, 97676776)"
"14048718","2014","May","24","Fire","BBQ - Unsafe Cooking","B3","AFD","00-0801","4F","Code 1","-","(30375791, 97711007)"
"14048720","2014","May","24","Fire","ELEC - Electrical Fire","B4","AFD","00-1703","3F","Code 3","-","(30219323, 97780311)"
"14048723","2014","May","24","Fire","TRASH - Trash Fire","B4","AFD","00-1712","3F","Code 1","-","(30235678, 97807339)"
"14048794","2014","May","24","Fire","TRASH - Trash Fire","B5","AFD","00-4201","3F","Code 3","-","(30206494, 97637035)"
"14048814","2014","May","24","Fire","BBQ - Unsafe Cooking","B4","AFD","00-1705","4F","Code 3","-","(30230457, 97779964)"
"14048822","2014","May","24","Fire","AUTO - Auto Fire","B3","AFD","00-4107","2F","Code 3","-","(30338548, 97594078)"
"14049046","2014","May","25","Fire","GRASS - Small Grass Fire","B3","AFD","00-3003","3F","Code 3","-","(30381825, 97675573)"
"14049064","2014","May","25","Fire","AUTO - Auto Fire","B4","AFD","00-3601","2F","Left Blank","-","(30172456, 97799554)"
"14049079","2014","May","25","Fire","TRASH - Trash Fire","B4","AFD","00-2705","3F","Code 3","-","(30218745, 97862688)"
"14049122","2014","May","25","Fire","TRASH - Trash Fire","B5","AFD","00-0502","3F","Code 3","-","(30281147, 97693465)"
"14049133","2014","May","25","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2206","4F","Code 3","-","(30222216, 97705176)"
"14049327","2014","May","26","Fire","AUTO - Auto Fire","B3","AFD","00-3001","2F","Code 3","-","(30378988, 97687998)"
"14053068","2014","Jun","6","Fire","ELEC - Electrical Fire","B5","AFD","00-2402","3F","Code 3","-","(30194729, 97734853)"
"14049424","2014","May","26","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2608","4F","Code 3","-","(30301628, 97651099)"
"14049439","2014","May","26","Fire","AUTO - Auto Fire","B2","AFD","00-4401","2F","Code 3","-","(30426354, 97771743)"
"14049457","2014","May","26","Fire","BBQ - Unsafe Cooking","B4","AFD","00-2902","4F","Code 1","-","(30198671, 97840054)"
"14049480","2014","May","26","Fire","BBQ - Unsafe Cooking","B4","AFD","00-2902","4F","Code 1","-","(30198671, 97840054)"
"14049540","2014","May","26","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2201","4F","Code 1","-","(30226897, 97726456)"
"14049598","2014","May","27","Fire","ELEC - Electrical Fire","B1","AFD","00-0902","3F","Code 3","-","(30310843, 97732976)"
"14049624","2014","May","27","Fire","AUTO - Auto Fire","B4","AFD","00-1706","2F","Code 3","-","(30238863, 97770388)"
"14053282","2014","Jun","6","Fire","GRASS - Small Grass Fire","B4","AFD","00-1701","3F","Other","-","(30226271, 97769057)"
"14053296","2014","Jun","6","Fire","TRASH - Trash Fire","B3","AFD","00-1406","3F","Code 3","-","(30309275, 97713967)"
"14053303","2014","Jun","6","Fire","TRASH - Trash Fire","B2","AFD","00-3802","3F","Code 3","-","(30455526, 97811313)"
"14053308","2014","Jun","6","Fire","AUTO - Auto Fire","B2","AFD","00-3801","2F","Code 3","-","(30431505, 97791596)"
"14053430","2014","Jun","7","Fire","DUMP - Dumpster Fire","B5","AFD","00-0501","3F","Code 3","-","(30285862, 97682628)"
"14053458","2014","Jun","7","Fire","TRASH - Trash Fire","B3","AFD","00-0804","3F","Left Blank","-","(30360396, 97717738)"
"14053527","2014","Jun","7","Fire","TRASH - Trash Fire","B5","AFD","00-3502","3F","Code 3","-","(30218648, 97749809)"
"14053532","2014","Jun","7","Fire","TRASH - Trash Fire","B3","AFD","00-1405","3F","Code 1","-","(30295606, 97719409)"
"14053571","2014","Jun","7","Fire","TRASH - Trash Fire","B4","AFD","00-1703","3F","Code 3","-","(30224122, 97786933)"
"14049830","2014","May","27","Fire","ELEC - Electrical Fire","B4","AFD","00-2706","3F","Left Blank","-","(30207053, 97880461)"
"14049901","2014","May","28","Fire","ELEC - Electrical Fire","B1","AFD","00-0401","3F","Code 1","-","(30268956, 97755263)"
"14050061","2014","May","28","Fire","ELEC - Electrical Fire","B3","AFD","00-3001","3F","Code 3","-","(30382355, 97709706)"
"14050067","2014","May","28","Fire","TRASH - Trash Fire","B4","AFD","00-3604","3F","Code 3","-","(30173996, 97807441)"
"14053669","2014","Jun","7","Fire","AUTO - Auto Fire","B2","AFD","00-3403","2F","Code 3","-","(30466759, 97804284)"
"14050118","2014","May","28","Fire","ELEC - Electrical Fire","B4","AFD","00-1102","3F","Code 3","-","(30240479, 97782161)"
"14050128","2014","May","28","Fire","AUTO - Auto Fire","B5","AFD","00-3504","2F","Code 3","-","(30217686, 97683293)"
"14050173","2014","May","28","Fire","GRASS - Small Grass Fire","B5","AFD","00-2204","3F","Code 3","-","(30225583, 97704828)"
"14050307","2014","May","29","Fire","TRASH - Trash Fire","B2","AFD","00-3809","3F","Code 3","-","(30447373, 97764484)"
"14050367","2014","May","29","Fire","GRASS - Small Grass Fire","B5","AFD","00-0505","3F","Code 3","-","(30286776, 97664454)"
"14050444","2014","May","29","Fire","ELEC - Electrical Fire","B5","AFD","00-2404","3F","Left Blank","-","(30169206, 97742714)"
"14050476","2014","May","29","Fire","ELEC - Electrical Fire","B1","AFD","00-0101","3F","Code 3","-","(30268626, 97737519)"
"14050486","2014","May","29","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2806","4F","Code 1","-","(30410332, 97717048)"
"14050543","2014","May","29","Fire","TRASH - Trash Fire","B3","AFD","00-4101","3F","Code 3","-","(30356068, 97614026)"
"14050546","2014","May","29","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2202","4F","Code 1","-","(30235454, 97724774)"
"14050587","2014","May","30","Fire","AUTO - Auto Fire","B4","AFD","00-3602","2F","Left Blank","-","(30148008, 97792714)"
"14050593","2014","May","30","Fire","AUTO - Auto Fire","B2","AFD","00-1602","2F","Code 3","-","(30339535, 97700011)"
"14050684","2014","May","30","Fire","ELEC - Electrical Fire","B2","AFD","00-2104","3F","Code 3","-","(30380607, 97744213)"
"14050706","2014","May","30","Fire","ELEC - Electrical Fire","B5","AFD","00-4207","3F","Code 3","-","(30202624, 97666966)"
"14053840","2014","Jun","8","Fire","FIRE - Fire Standby","B5","AFD","00-4212","4F","Other","-","(30136294, 97643301)"
"14053912","2014","Jun","8","Fire","ELEC - Electrical Fire","B4","AFD","00-2903","3F","Code 3","-","(30188451, 97829039)"
"14053969","2014","Jun","8","Fire","ELEC - Electrical Fire","B4","AFD","00-1101","3F","Code 3","-","(30259594, 97774914)"
"14050897","2014","May","30","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2202","4F","Code 1","-","(30232477, 97732517)"
"14050903","2014","May","30","Fire","ELEC - Electrical Fire","B4","AFD","00-1703","3F","Code 3","-","(30217977, 97787235)"
"14050929","2014","May","30","Fire","TRASH - Trash Fire","B3","AFD","00-1406","3F","Code 3","-","(30307417, 97711825)"
"14050960","2014","May","31","Fire","ELEC - Electrical Fire","B2","AFD","00-3902","3F","Code 3","-","(30395304, 97827687)"
"14050990","2014","May","31","Fire","TRASH - Trash Fire","B4","AFD","00-1101","3F","Code 3","-","(30260935, 97772086)"
"14051067","2014","May","31","Fire","ELEC - Electrical Fire","B3","AFD","00-0805","3F","Code 1","-","(30359651, 97737975)"
"14054009","2014","Jun","8","Fire","ELEC - Electrical Fire","B3","AFD","00-0803","3F","Code 3","-","(30355955, 97703248)"
"14051159","2014","May","31","Fire","AUTO - Auto Fire","B3","AFD","00-1403","2F","Code 3","-","(30284897, 97715391)"
"14051222","2014","May","31","Fire","ELEC - Electrical Fire","B5","AFD","00-0701","3F","Code 3","-","(30260308, 97727727)"
"14051333","2014","May","31","Fire","BBQ - Unsafe Cooking","B4","AFD","00-3606","4F","Code 1","-","(30197798, 97789534)"
"14054187","2014","Jun","9","Fire","BOXL- Structure Fire","B2","AFD","00-1905","1F","Code 3","-","(30315644, 97769065)"
"14054341","2014","Jun","9","Fire","AUTO - Auto Fire","B4","AFD","00-3604","2F","Code 3","-","(30163109, 97788679)"
"14051553","2014","Jun","1","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2806","4F","Code 1","-","(30410332, 97717048)"
"14051577","2014","Jun","1","Fire","AUTO - Auto Fire","B2","AFD","00-3901","2F","Left Blank","-","(30405086, 97853305)"
"14051595","2014","Jun","1","Fire","AUTO - Auto Fire","B1","AFD","00-0203","2F","Code 3","-","(30273919, 97718878)"
"14054479","2014","Jun","10","Fire","ELEC - Electrical Fire","B1","AFD","00-0202","3F","Code 3","-","(30275747, 97742636)"
"14051617","2014","Jun","1","Fire","AUTO - Auto Fire","B5","AFD","00-4203","2F","Left Blank","-","(30169034, 97657003)"
"14054596","2014","Jun","10","Fire","AUTO - Auto Fire","B5","AFD","00-2201","2F","Code 3","-","(30229414, 97718037)"
"14054606","2014","Jun","10","Fire","TRASH - Trash Fire","B1","AFD","00-0903","3F","Code 3","-","(30319244, 97727411)"
"14051703","2014","Jun","2","Fire","AUTO - Auto Fire","B4","AFD","00-1710","2F","Code 3","-","(30201817, 97761832)"
"14051729","2014","Jun","2","Fire","ELEC - Electrical Fire","B1","AFD","00-0201","3F","Left Blank","-","(30285109, 97730696)"
"14051766","2014","Jun","2","Fire","TRASH - Trash Fire","B5","AFD","00-1505","3F","Code 3","-","(30247074, 97690861)"
"14051867","2014","Jun","2","Fire","GRASS - Small Grass Fire","B4","AFD","00-3208","3F","Left Blank","-","(30281138, 97822096)"
"14054697","2014","Jun","10","Fire","TRASH - Trash Fire","B4","AFD","00-2901","3F","Code 3","-","(30208015, 97843902)"
"14054718","2014","Jun","10","Fire","TRASH - Trash Fire","B3","AFD","00-4108","3F","Code 3","-","(30325593, 97577451)"
"14054843","2014","Jun","11","Fire","TRASH - Trash Fire","B1","AFD","00-0203","3F","Code 3","-","(30276743, 97724627)"
"14051994","2014","Jun","2","Fire","TRASH - Trash Fire","B2","AFD","00-2502","3F","Code 3","-","(30408237, 97744716)"
"14065777","2014","Jul","13","Fire","ELEC - Electrical Fire","B4","AFD","00-2903","3F","Code 3","-","(30186579, 97843251)"
"14065882","2014","Jul","13","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2201","4F","Code 1","-","(30230773, 97721155)"
"14065905","2014","Jul","13","Fire","BBQ - Unsafe Cooking","B2","AFD","00-4505","4F","Code 3","-","(30492911, 97761535)"
"14065911","2014","Jul","13","Fire","GRASS - Small Grass Fire","B3","AFD","00-2606","3F","Code 3","-","(30287326, 97647666)"
"14065918","2014","Jul","13","Fire","TRASH - Trash Fire","B1","AFD","00-0102","3F","Code 3","-","(30275736, 97742588)"
"14065928","2014","Jul","13","Fire","ELEC - Electrical Fire","B4","AFD","00-1703","3F","Code 3","-","(30219697, 97782435)"
"14065949","2014","Jul","13","Fire","TRASH - Trash Fire","B3","AFD","00-3005","3F","Code 3","-","(30368403, 97684439)"
"14065956","2014","Jul","13","Fire","BBQ - Unsafe Cooking","B5","AFD","00-3502","4F","Code 1","-","(30226272, 97728512)"
"14065974","2014","Jul","13","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30315506, 97678008)"
"14066048","2014","Jul","14","Fire","DUMP - Dumpster Fire","B2","AFD","00-3303","3F","Code 3","-","(30394887, 97754087)"
"14066191","2014","Jul","14","Fire","BBQ - Unsafe Cooking","B5","AFD","00-0501","4F","Code 1","-","(30278372, 97671971)"
"14066209","2014","Jul","14","Fire","TRASH - Trash Fire","B3","AFD","00-0804","3F","Code 3","-","(30351735, 97714229)"
"14066241","2014","Jul","14","Fire","TRASH - Trash Fire","B5","AFD","00-0501","3F","Code 3","-","(30278983, 97687021)"
"14066282","2014","Jul","14","Fire","GRASS - Small Grass Fire","B4","AFD","00-3603","3F","Code 3","-","(30137777, 97800262)"
"14066287","2014","Jul","14","Fire","ELEC - Electrical Fire","B5","AFD","00-0602","3F","Code 3","-","(30228627, 97746432)"
"14066289","2014","Jul","14","Fire","AUTO - Auto Fire","B4","AFD","00-2702","2F","Code 3","-","(30234978, 97857947)"
"14055021","2014","Jun","11","Fire","AUTO - Auto Fire","B3","AFD","00-0803","2F","Code 3","-","(30364319, 97714591)"
"14066349","2014","Jul","14","Fire","TRASH - Trash Fire","B4","AFD","00-3209","3F","Left Blank","-","(30271367, 97823486)"
