"house_no","fraction","hse_suff","street_nam","street_typ","st_dir","unit_no","city","state","zip","collection_day","collection_week"
"2406",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2909",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1401",,,"SANCHEZ","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1013",,"A","3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1200",,,"WINDSOR","RD",,"UNIT 3","AUSTIN","TX","78703","FRIDAY","A"
"7",,,"SCOTT","CRES",,,"AUSTIN","TX","78703","FRIDAY","A"
"1008",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3500",,"C","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1012",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"5747",,,"SCOUT ISLAND","CIR","N",,"AUSTIN","TX","78731","FRIDAY","A"
"3303",,,"CHERRY","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"3309",,,"CLEARVIEW","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"2100",,,"RALEIGH","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"1902",,,"TILLOTSON","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1911",,,"8TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1208",,,"SINGLETON","AVE",,"UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"2601",,,"TANGLEWOOD","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"5909",,,"TOM WOOTEN","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"4400",,,"EDGEMONT","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3714",,,"BRIDLE","PATH",,"UNIT 1","AUSTIN","TX","78703","FRIDAY","A"
"2015",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"703",,,"PRESSLER","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1410",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1704",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1618",,"B","HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"704",,,"MERIDEN","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"5901",,,"ROUND TABLE","CV",,,"AUSTIN","TX","78746","FRIDAY","A"
"1306",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2810",,,"CASTRO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"6700",,,"BRIDGE HILL","CV",,,"AUSTIN","TX","78746","FRIDAY","A"
"2304",,,"9TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2006",,,"FAR GALLANT","DR",,,"AUSTIN","TX","78746","FRIDAY","A"
"2511",,"A","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2311",,,"ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2101",,,"QUARRY","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"3118",,,"12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2102",,"C","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2102",,"A","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2102",,"B","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"706",,,"SAN ANTONIO","ST",,,"AUSTIN","TX","78701","FRIDAY","A"
"1802",,,"HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2508",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2305",,,"RIO GRANDE","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1611",,,"WOODLAWN","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2930",,,"13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1004",,,"JUNIPER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3103",,,"BONNIE","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"3205",,,"CHERRY","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"5706",,,"JAMBOREE","CT",,,"AUSTIN","TX","78731","FRIDAY","A"
"2109",,,"ROBINHOOD","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"3312",,,"LOOKOUT","LN",,,"AUSTIN","TX","78746","FRIDAY","A"
"3218",,"A","WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1606",,"B","POQUITO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1406",,,"CEDAR","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"5007",,,"HIGHLAND","CT",,,"AUSTIN","TX","78731","FRIDAY","A"
"3513",,,"FAWN CREEK","PATH",,,"AUSTIN","TX","78746","FRIDAY","A"
"1206",,,"HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2923",,,"16TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"4171",,,"WESTLAKE","DR",,,"AUSTIN","TX","78746","FRIDAY","A"
"1305",,"A","WALLER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3306",,"A","HANCOCK","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2801",,,"BONNIE","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2108",,"B","HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3204",,,"NEAL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1701",,,"STAMFORD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1306",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1607",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2304",,,"TOWER","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1505",,,"WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2208",,,"SUNNY SLOPE","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1706",,,"EXPOSITION","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2103",,,"NEW YORK","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1405",,,"CHICON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"SINGLETON","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"3300",,"B","MAYWOOD","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2602",,,"ESCONDIDO","CV",,,"AUSTIN","TX","78703","FRIDAY","A"
"5000",,,"BALCONES","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2309",,,"RIO GRANDE","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1406",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3300",,,"GOVALLE","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1806",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"200",,,"TILLERY","SQ",,,"AUSTIN","TX","78702","FRIDAY","A"
"3107",,,"PLEASANT RUN","PL",,,"AUSTIN","TX","78703","FRIDAY","A"
"3114",,,"CASTRO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"91",,,"RED RIVER","ST",,,"AUSTIN","TX","78701","FRIDAY","A"
"1100",,"B","TILLERY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5908",,,"VENTUS","ST",,,"AUSTIN","TX","78721","FRIDAY","A"
"640",,,"TILLERY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1181",,,"HARGRAVE","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1133",,"A","ALTUM","ST",,,"AUSTIN","TX","78721","FRIDAY","A"
"302",,,"TILLERY","SQ",,,"AUSTIN","TX","78702","FRIDAY","A"
"800",,,"SAN ANTONIO","ST",,"UNIT 2","AUSTIN","TX","78701","FRIDAY","A"
"800",,,"SAN ANTONIO","ST",,"UNIT 6","AUSTIN","TX","78701","FRIDAY","A"
"1900",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5604",,"A","CREEK MEADOWS",,,,"AUSTIN","TX","78731","FRIDAY","A"
"2403",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2309",,,"12TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"900",,,"16TH","ST","W",,"AUSTIN","TX","78701","FRIDAY","A"
"2413",,,"BRYAN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1725",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2908",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2511",,,"5TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2502",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1607",,,"NEWFIELD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2403",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2302",,,"SANTA MARIA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1209",,"C","22ND 1/2","ST","W",,"AUSTIN","TX","78705","FRIDAY","A"
"1402",,"C","13TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1105",,"A","6TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1195",,,"COMAL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1139","1/2",,"POQUITO","ST",,"UNIT 4","AUSTIN","TX","78702","FRIDAY","A"
"2208",,"B","18TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3006",,,"MAYWOOD","CIR",,"UNIT 2","AUSTIN","TX","78703","FRIDAY","A"
"2906",,,"KUHLMAN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"3312",,,"BENGSTON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2615",,,"MARIA ANNA","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1304",,,"ALAMO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5916",,,"LUX","ST",,,"AUSTIN","TX","78721","FRIDAY","A"
"1201",,,"8TH","ST","W","UNIT 101","AUSTIN","TX","78703","FRIDAY","A"
"2303",,,"QUARRY","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1204",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2013",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"6303",,,"THURGOOD","AVE",,,"AUSTIN","TX","78721","FRIDAY","A"
"1900",,,"WINSTED","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2600",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1626",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3208",,,"BRIDLE","PATH",,,"AUSTIN","TX","78703","FRIDAY","A"
"1215",,,"12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2008",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2206",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1602",,,"SHARON","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1208",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2511",,,"McCULLOUGH","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"3406",,,"GILBERT","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2922",,"A","12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"44",,,"ANTHONY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2912",,,"13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"736",,,"CHERICO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2307",,,"BOWMAN","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"1302",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2008",,,"RALEIGH","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2506",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2013",,,"HAMILTON","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"4503",,,"EDGEMONT","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2105",,"A","EXPOSITION","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2508",,,"TARRYHILL","PL",,,"AUSTIN","TX","78703","FRIDAY","A"
"1603",,,"NILES","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"6706",,,"WEST COURTYARD","DR",,,"AUSTIN","TX","78730","FRIDAY","A"
"2603",,,"PLUMCREEK","CIR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1404",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"604",,,"UPSON","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2108",,,"7TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1710",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3306",,,"NEAL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3407",,,"THOMPSON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1704",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"94",,,"NAVASOTA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2803",,,"CASTRO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1411",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1118",,,"GUNTER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3005",,,"4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3010",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1401",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1407",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1806",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1804",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3113",,,"CASTRO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1406",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2204",,"B","9TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"3505",,,"FAWN","TRL",,,"AUSTIN","TX","78746","FRIDAY","A"
"2007",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2502",,,"QUARRY","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"40",,,"ANTHONY","ST",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"45",,,"ANTHONY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"702",,,"PRESSLER","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"3400",,,"MOUNT BONNELL","RD",,,"AUSTIN","TX","78731","FRIDAY","A"
"604",,,"PATTERSON","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"3515",,,"GONZALES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"604",,,"ALLEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2906",,,"4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2619",,,"SANTA ROSA","ST",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"2507",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1616",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1401",,"E","LORRAIN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1401",,"C","LORRAIN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1604",,,"SANCHEZ","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1504",,"B","WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1623",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"5604",,,"MUSTER","CT",,,"AUSTIN","TX","78731","FRIDAY","A"
"4116",,,"CREEK LEDGE",,,,"AUSTIN","TX","78731","FRIDAY","A"
"1914",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2008",,,"8TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1913",,,"17TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"4702",,,"PALISADE","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2210",,,"18TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3300",,,"JAMESBOROUGH","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"5008",,,"WESTVIEW","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3419",,,"MOUNT BARKER","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3202",,,"HIGHLAND","TER","W",,"AUSTIN","TX","78731","FRIDAY","A"
"908",,"A","BRET","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"900",,,"CALLE LIMON",,,,"AUSTIN","TX","78702","FRIDAY","A"
"1411",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1004",,,"LYDIA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5516",,,"STEVEN CREEK","WAY",,,"AUSTIN","TX","78721","FRIDAY","A"
"1708",,"G","HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2115",,"A","9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1705",,"B","HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3001",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3003",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1801",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"82",,,"ANTHONY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1913",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2015",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1031",,,"NILE","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5613",,,"CLARION","CV",,,"AUSTIN","TX","78746","FRIDAY","A"
"2109",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2212",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2100",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1905",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"44",,,"LYNN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2003",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2219",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2619",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2707",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2514",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5907",,,"JAIN","LN",,"UNIT 2","AUSTIN","TX","78721","FRIDAY","A"
"1101",,,"MAHAN","DR",,,"AUSTIN","TX","78721","FRIDAY","A"
"1103",,,"DESIRABLE","DR",,,"AUSTIN","TX","78721","FRIDAY","A"
"2541",,,"SOL WILSON","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1185",,,"BEDFORD","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2903",,,"12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"831",,,"SPRINGDALE","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"905",,,"CALLE LIMON",,,,"AUSTIN","TX","78702","FRIDAY","A"
"2612",,,"3RD","ST","E","UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"2200",,"B","SANTA RITA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2506",,"A","INDIAN","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"1506",,,"WETHERSFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1710",,,"WETHERSFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1507",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1212",,,"12TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1403",,,"13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2414",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"102",,,"SPRINGDALE","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"76",,,"SAN SABA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1206",,"A","8TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2106",,"A","9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1912",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1909",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2002",,"A","8TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"805",,,"LINCOLN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2202",,"C","S L DAVIS","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2009",,,"NEW YORK","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"5321",,,"TORTUGA","TRL",,,"AUSTIN","TX","78731","FRIDAY","A"
"2803",,,"MOUNTAIN LAUREL","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"3306",,,"GLEN ROSE","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"905",,"A","EAST LESLIE","CIR",,,"AUSTIN","TX","78721","FRIDAY","A"
"906",,"B","EAST LESLIE","CIR",,,"AUSTIN","TX","78721","FRIDAY","A"
"3403",,,"KAY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5702",,"B","TRACY LYNN","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"1501",,"A","3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"65",,,"NAVASOTA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"602",,,"VERMONT","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"2105",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2111",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1910",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2217",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2218",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2331",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"69",,,"PEDERNALES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1121",,,"PERRY","RD",,,"AUSTIN","TX","78721","FRIDAY","A"
"2702",,,"CREST","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2941",,"A","12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"910",,,"CHOTE","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"610",,,"SPRINGDALE","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"401",,,"PLEASANT VALLEY","RD","N",,"AUSTIN","TX","78702","FRIDAY","A"
"4907",,"A","RED BLUFF","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"2504",,,"DIAZ","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2001",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"6000",,"B","TRACY LYNN","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"2004",,"A","9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2206",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2115",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2208",,"B","RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3211",,"B","HOLTON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"45",,,"LYNN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5929",,,"LUX","ST",,,"AUSTIN","TX","78721","FRIDAY","A"
"2517",,,"WINSTED","LN",,"UNIT 2","AUSTIN","TX","78703","FRIDAY","A"
"3405",,,"CHARLES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3005",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1102",,,"BAYLOR","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1901",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1900",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2009",,,"RIVERVIEW","ST",,"UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"2205",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"93",,,"MILDRED","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"81",,,"LLANO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5500",,,"STUART","CT",,,"AUSTIN","TX","78721","FRIDAY","A"
"1179",,,"PANDORA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2907",,,"12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"4609",,,"GONZALES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"4613",,,"GLISSMAN","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"4605",,,"MILBURN","LN",,,"AUSTIN","TX","78702","FRIDAY","A"
"4611",,,"MILBURN","LN",,,"AUSTIN","TX","78702","FRIDAY","A"
"4609",,,"LYONS","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"903",,,"MANSELL","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"908",,,"MANSELL","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"909",,,"CHOTE","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1902","1/2",,"DAVID","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"506",,,"VERMONT","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"606",,,"ALLEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"4228",,,"WESTLAKE","DR",,,"AUSTIN","TX","78746","FRIDAY","A"
"2709",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1704",,,"6TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1617",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"37",,,"MARGRANITA","CRES",,,"AUSTIN","TX","78703","FRIDAY","A"
"1112",,,"MYRTLE","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1405",,,"BOB HARRISON",,,,"AUSTIN","TX","78702","FRIDAY","A"
"2203",,,"ROBINHOOD","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"2108",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2001",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2012",,,"8TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1703",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2600",,,"MARIA ANNA","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
