"house_no","fraction","hse_suff","street_nam","street_typ","st_dir","unit_no","city","state","zip","collection_day","collection_week"
"9504",,,"ROXANNA","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"2203",,"A","TABOR","CT",,,"AUSTIN","TX","78748","MONDAY","A"
"9114",,,"MARSH","DR",,,"AUSTIN","TX","78748","MONDAY","A"
"3705",,"A","LEAFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"3613",,"A","LEAFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8203",,,"KELLOG","CT",,,"AUSTIN","TX","78745","MONDAY","A"
"3511",,"B","LEAFIELD","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7007",,,"BENT OAK","CIR",,,"AUSTIN","TX","78749","MONDAY","A"
"4609",,,"VILLAGE","CT","E",,"AUSTIN","TX","78744","MONDAY","A"
"2406",,,"DOVEHILL","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"5102",,,"NESTING","WAY",,,"AUSTIN","TX","78744","MONDAY","A"
"5916",,,"WAGON","BND",,,"AUSTIN","TX","78744","MONDAY","A"
"2317",,,"WAGON CROSSING","PATH",,,"AUSTIN","TX","78744","MONDAY","A"
"7811",,,"WHITSUN","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"7503",,,"ELDERBERRY","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"8405",,,"EMPRESS","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"6205",,,"PINO","LN",,,"AUSTIN","TX","78744","MONDAY","A"
"7200",,,"REABURN","ST",,,"AUSTIN","TX","78749","MONDAY","A"
"3423",,,"HARPERS FERRY","LN",,,"AUSTIN","TX","78745","MONDAY","A"
"7907",,,"WYCOMBE","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"8721",,,"CORRAN FERRY","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"4216",,,"DOS CABEZAS","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"3406",,,"CLARKSBURG","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"5513",,,"WASSAIL","ST",,,"AUSTIN","TX","78744","MONDAY","A"
"6107",,,"SOFTWOOD","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"8008",,"B","WEST GATE","BLVD",,,"AUSTIN","TX","78745","MONDAY","A"
"4802",,,"FLICKER","LN",,,"AUSTIN","TX","78744","MONDAY","A"
"6205",,,"AVIARY","CV",,,"AUSTIN","TX","78744","MONDAY","A"
"3110",,"A","PLANTATION","RD",,,"AUSTIN","TX","78745","MONDAY","A"
"3505",,"B","HARPERS FERRY","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"7602",,,"WORDHAM","DR",,,"AUSTIN","TX","78749","MONDAY","A"
"5816",,,"ABILENE","TRL",,,"AUSTIN","TX","78749","MONDAY","A"
"7505",,"B","ST AMANT","PL",,,"AUSTIN","TX","78749","MONDAY","A"
"5004",,,"BRASSIEWOOD","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"7903",,,"DONCASTER","DR",,,"AUSTIN","TX","78745","MONDAY","A"
"6810",,,"1ST","ST","S","UNIT 101","AUSTIN","TX","78745","MONDAY","A"
"2013",,,"WAGON CROSSING","PATH",,,"AUSTIN","TX","78744","MONDAY","A"
"7906",,"A","BRODIE","LN",,,"AUSTIN","TX","78749","MONDAY","A"
"5929",,,"SHANGHAI PIERCE","RD",,,"AUSTIN","TX","78749","MONDAY","A"
"4408",,,"DOVEWOOD","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"4511",,,"DOVE SPRINGS","DR",,,"AUSTIN","TX","78744","MONDAY","A"
"4501",,,"DOVE SPRINGS","DR",,,"AUSTIN","TX","78744","MONDAY","A"
