"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-17220","N Snowden Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU15T7C00/000000000167/000000212097.jpg","20131030","45.718","30.40296364","-91.02278440000001","(30.40296364, -91.0227844)"
"5491-21909","S Lakeshore Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13820ZEJ800/000000000060/000000408103.jpg","20130802","25.252","30.41290314","-91.15975164","(30.41290314, -91.15975164)"
"5491-21944","S Choctaw Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CH0MTCH00/000004000260/000004876061.jpg","20131217","59.94","30.47167423","-91.08936229","(30.47167423, -91.08936229)"
"5491-5222","Carnforth Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960UFXR00/000000000002/000000192106.jpg","20130906","42.201","30.3675352","-91.07979311","(30.3675352, -91.07979311)"
"5491-9166","Gebhart Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ0PTX900/000000000123/000000136069.jpg","20131119","49.422","30.43770194","-91.04005746","(30.43770194, -91.04005746)"
"5491-10916","Hill Pointe Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13790RE2B00/000000000125/000000096174.jpg","20130709","22.627","30.34115153","-91.10958562","(30.34115153, -91.10958562)"
"5491-7310","Feather Nest Ln","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B50TTNY00/000000000049/000000128130.jpg","20131105","41.056","30.3924313","-90.97701034000001","(30.3924313, -90.97701034)"
"5491-25479","Ventura Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0WTI400/000000000231/000000492209.jpg","20140114","53.438","30.46578098","-91.07952809","(30.46578098, -91.07952809)"
"5491-25196","Tom Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/142G15TMD00/000000000171/000000280192.jpg","20140216","56.387","30.46276932","-91.11244546","(30.46276932, -91.11244546)"
"5491-17518","Northshore Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C0PE2300/000000000019/000000068037.jpg","20130712","35.633","30.39058599","-91.20362261","(30.39058599, -91.20362261)"
"5491-27657","Woodstone Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137L1CEMR00/000000000217/000000492070.jpg","20130721","45.121","30.3912413","-91.14620021","(30.3912413, -91.14620021)"
"5491-14230","Lexington Lakes Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13790ZEM600/000000000011/000000096159.jpg","20130709","27.04","30.32958314","-91.12570953","(30.32958314, -91.12570953)"
"5491-24358","S Fieldgate Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137M0UE4000/000000000060/000000108097.jpg","20130722","46.328","30.38932552","-91.14108115000001","(30.38932552, -91.14108115)"
"5491-4877","Crepemyrtle Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM19T3100/000000000084/000000124110.jpg","20131022","34.386","30.36876421","-91.00558618","(30.36876421, -91.00558618)"
"5491-19532","Pastureview Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ForwardRight/13990QF2R20/000000000100/000000260019.jpg","20130909","51.87300000000001","30.3570354","-91.08959987","(30.3570354, -91.08959987)"
"5491-12037","Kimbleton Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AF10TQH00/000000000095/000000292068.jpg","20131015","34.274","30.38914538","-91.02992922","(30.38914538, -91.02992922)"
"5491-16193","Mosher Ct","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970WFPF00/000000004006/000000008008.jpg","20130907","28.579","30.35294405","-91.07697914000001","(30.35294405, -91.07697914)"
"5491-9766","Green Lakes Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AK0YTF500/000000000054/000000056015.jpg","20131020","23.074","30.33954753","-91.01054066","(30.33954753, -91.01054066)"
"5491-28503","Windrift Ave","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C0SFBA00/000000000039/000000020163.jpg","20130912","54.274","30.41505008","-91.08092675","(30.41505008, -91.08092675)"
"5491-2881","Berkeley St","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141F0TTJ800/000000000093/000000108155.jpg","20140115","52.959","30.45782057","-91.08413837000001","(30.45782057, -91.08413837)"
"5491-5394","Country Way Dr","6","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AP1BTTO20/000000000029/000000088036.jpg","20131025","39.917","30.41554143","-91.03261986","(30.41554143, -91.03261986)"
"5491-4245","Carriage Way","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K14EMI00/000000000017/000000160101.jpg","20130720","34.064","30.40335698","-91.16130031","(30.40335698, -91.16130031)"
"5491-9650","Glen Cove Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D1AF0E00/000000000030/000000096053.jpg","20130913","33.228","30.39316226","-91.07618355","(30.39316226, -91.07618355)"
"5491-19724","Petroleum Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AE16TYE00/000000000213/000000360161.jpg","20131014","31.21","30.34818129","-91.02041714000001","(30.34818129, -91.02041714)"
"5491-6884","Dividend Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ0ZTJA00/000000000014/000000164053.jpg","20131026","33.759","30.38146304","-91.01412807","(30.38146304, -91.01412807)"
"5491-22751","Springtree Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13790TE6F00/000000000005/000000404021.jpg","20130709","22.693","30.34065195","-91.10931195000001","(30.34065195, -91.10931195)"
"5491-22674","Sundance Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990TFCR00/000000000164/000000128038.jpg","20130909","45.183","30.35875759","-91.08182675000001","(30.35875759, -91.08182675)"
"5491-16393","North Blvd","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0VTQO00/000000000037/000001200049.jpg","20131113","50.344","30.44817272","-91.15806535","(30.44817272, -91.15806535)"
"5491-4681","Caroljack Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F0UFNI00/000000000141/000000328040.jpg","20130915","48.848","30.42027253","-91.06402745","(30.42027253, -91.06402745)"
"5491-10592","Hood Ave","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O10EJT00/000000000147/000000180087.jpg","20130724","42.539","30.4144424","-91.15330376","(30.4144424, -91.15330376)"
"5491-12844","Industriplex Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0SFDU00/000000000101/000001200049.jpg","20130917","31.213","30.38876807","-91.05968846","(30.38876807, -91.05968846)"
"5491-19603","Pollard Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138215E1U00/000000000269/000000436032.jpg","20130802","34.287","30.40570695","-91.13387882000001","(30.40570695, -91.13387882)"
"5491-15875","Malmaison Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD15TA600/000000000047/000000088028.jpg","20131213","39.11","30.4260114","-91.14691184","(30.4260114, -91.14691184)"
"5491-10854","Highland Trace Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970VFPM00/000000000151/000000168050.jpg","20130907","39.186","30.35039866","-91.07779133","(30.35039866, -91.07779133)"
"5491-14645","Monterrey Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141916TJI00/000000000012/000000120050.jpg","20140109","52.096","30.45558776","-91.08472381","(30.45558776, -91.08472381)"
"5491-4595","Chippendale Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU13TN400/000000000103/000000076068.jpg","20131030","44.474","30.39584594","-91.02412937","(30.39584594, -91.02412937)"
"5491-10915","General Lee Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D11EHQ00/000000000004/000000244173.jpg","20130713","27.473","30.35146549","-91.12906348999999","(30.35146549, -91.12906349)"
"5491-18943","Plaza Tower Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN0STW600/000000000083/000000152060.jpg","20131023","48.533","30.41652011","-91.05070566000001","(30.41652011, -91.05070566)"
"5491-8746","E St Jean Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI17TK100/000000000164/000000480075.jpg","20131018","43.51600000000001","30.43112342","-91.00251074000001","(30.43112342, -91.00251074)"
"5491-24784","Summa Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13890WEZD00/000000000111/000000176091.jpg","20130809","30.567","30.3958781","-91.09796222","(30.3958781, -91.09796222)"
"5491-20952","Rue D'orleans","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13791AE2V00/000000004061/000000320022.jpg","20130709","24.402","30.31327621","-91.11836364","(30.31327621, -91.11836364)"
"5491-6120","Director Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ13T0100/000000000183/000000088049.jpg","20131026","29.123","30.38548522","-91.01731095","(30.38548522, -91.01731095)"
"5491-7957","Firewood Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B20UTPR00/000000000021/000000828071.jpg","20131102","48.936","30.43421423","-91.01026099000001","(30.43421423, -91.01026099)"
"5491-16364","North Blvd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0VTQO00/000000000037/000000396129.jpg","20131113","52.742","30.44858163","-91.14472050000001","(30.44858163, -91.1447205)"
"5491-694","Alma Mater Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137B0PE4M00/000000000030/000000200071.jpg","20130711","24.281","30.31784899","-91.12431703","(30.31784899, -91.12431703)"
"5491-20351","Riverbend Blvd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C12EBJ00/000000000088/000000864223.jpg","20130712","26.902","30.3799838","-91.19786135","(30.3799838, -91.19786135)"
"5491-13519","Laurel Plantation Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C13E1L00/000000000145/000000512055.jpg","20130712","29.76","30.37379392","-91.19729227000001","(30.37379392, -91.19729227)"
"5491-27067","Westminster Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139B12FD300/000000000088/000000152137.jpg","20130911","57.18400000000001","30.40947687","-91.09168803","(30.40947687, -91.09168803)"
"5491-17000","Oliphant Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C17FQF00/000000000024/000000504191.jpg","20130912","37.667","30.40388565","-91.07081735","(30.40388565, -91.07081735)"
"5491-20234","Riverway Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C11E4500/000000000089/000000192204.jpg","20130712","32.073","30.38807239","-91.19984664","(30.38807239, -91.19984664)"
"5491-5346","Court St","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990OF8300/000000000041/000000196048.jpg","20130909","61.984","30.35612955","-91.09402396","(30.35612955, -91.09402396)"
"5491-23891","S Marilyn Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS17TN200/000000004015/000000052027.jpg","20131128","46.787","30.4354075","-91.0766448","(30.4354075, -91.0766448)"
"5491-13299","Leycester Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N0VEBQ00/000000004020/000000048024.jpg","20130723","36.965","30.3927325","-91.12816345","(30.3927325, -91.12816345)"
"5491-4495","Chasefield Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL0ZTPF00/000000000031/000000064161.jpg","20131021","34.691","30.35700316","-90.99550381","(30.35700316, -90.99550381)"
"5491-14198","Limewood Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B210T7Q00/000000000061/000000088095.jpg","20131102","45.226","30.43869838","-91.01370876","(30.43869838, -91.01370876)"
"5491-8454","Fiesta Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0VTC000/000000000194/000000188052.jpg","20140114","54.619","30.46239679","-91.07390491","(30.46239679, -91.07390491)"
"5491-15428","Moniteau Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0STDD00/000000000010/000000380196.jpg","20131212","57.26","30.42793213","-91.11595719","(30.42793213, -91.11595719)"
"5491-13003","Lee Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0QECJ00/000000000014/000001696095.jpg","20130724","41.331","30.39629593","-91.15757446000001","(30.39629593, -91.15757446)"
"5491-27274","Williamsburg Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B310THN00/000000000108/000000116151.jpg","20131103","40.091","30.4094378","-90.99231154","(30.4094378, -90.99231154)"
"5491-9693","Hoo Shoo Too Rd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0XTR100/000004000146/000004360019.jpg","20131022","29.36","30.35351902","-90.92378294","(30.35351902, -90.92378294)"
"5491-11300","Hickorylake Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138U1BFPQ00/000000000005/000000108157.jpg","20130830","49.24500000000001","30.37467124","-91.10314674999999","(30.37467124, -91.10314675)"
"5491-11786","Highland Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137815EER00/000006000255/000007884233.jpg","20130708","18.467","30.35845488","-91.10275134","(30.35845488, -91.10275134)"
"5491-9099","Harwich Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137F10EWG00/000000000038/000000108065.jpg","20130715","29.471","30.38973061","-91.18675517","(30.38973061, -91.18675517)"
"5491-16051","Mary Lou Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V11F3A00/000000000151/000000072181.jpg","20130831","29.228","30.38387525","-91.10513524","(30.38387525, -91.10513524)"
"5491-8457","Waverland Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS10T3E00/000000000023/000000168034.jpg","20131128","52.47","30.45476091","-91.06579915","(30.45476091, -91.06579915)"
"5491-1173","Barringer Rd","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ0ZTBX00/000000000179/000000080150.jpg","20131026","36.771","30.37597339","-91.01669506","(30.37597339, -91.01669506)"
"5491-28030","Winthrop Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB0PTLP00/000000000134/000000088167.jpg","20131211","61.994","30.44800108","-91.11899481","(30.44800108, -91.11899481)"
"5491-10264","Glenmore Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0STUZ00/000000000173/000000484031.jpg","20131114","76.68900000000001","30.43824907","-91.14658527","(30.43824907, -91.14658527)"
"5491-10950","Hillpark Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13790TERI00/000000000195/000000308106.jpg","20130709","22.283","30.34914362","-91.10183693000001","(30.34914362, -91.10183693)"
"5491-4387","Crossing Blvd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138T0WFEF00/000000000193/000000172042.jpg","20130829","30.186","30.3456187","-91.03658648","(30.3456187, -91.03658648)"
"5491-2570","Blue Ribbon Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/14190UT8U00/000000000039/000000052099.jpg","20140109","53.25400000000001","30.49089829","-91.03734291000001","(30.49089829, -91.03734291)"
"5491-24895","Sassy Ln","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/137O15EMS20/000000004072/000000048087.jpg","20130724","38.959","30.41857512","-91.14993265","(30.41857512, -91.14993265)"
"5491-16908","Old Hermitage Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D18E4R00/000000004025/000000132078.jpg","20130713","21.784","30.34870455","-91.11987852999999","(30.34870455, -91.11987853)"
"5491-20520","Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0VF8U00/000000004045/000000012066.jpg","20130917","31.292","30.37867756","-91.05385498","(30.37867756, -91.05385498)"
"5491-22600","Springhaven Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0SEUK00/000000000027/000000084114.jpg","20130710","17.732","30.35819444","-91.11264902000001","(30.35819444, -91.11264902)"
"5491-21305","Robin Ridge Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137912EZP00/000000000121/000000072004.jpg","20130709","25.515","30.33205448","-91.12806178","(30.33205448, -91.12806178)"
"5491-13382","Lake Sherwood Ave E","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP0RT9Q00/000000000044/000000168151.jpg","20131025","44.527","30.4134428","-91.04128176","(30.4134428, -91.04128176)"
"5491-1468","Briarwood Pl","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH0QTQF00/000000000091/000000092158.jpg","20131017","26.692","30.36833197","-91.03504327","(30.36833197, -91.03504327)"
