"objectid","type","subtype","start_date","end_date","description","severity","street","direction","from_cross_street","end_cross_street","recurring","major_event","full_closure","route","alt_route","sidewalk","agency","city","contact"
"18247","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-19T07:30:00.000","2022-07-22T17:00:00.000","Supplemental Sewer Repair 14-035","MINOR","W Grant St","BOTH","Alaska St","Highland Rd","Daily","W Grant St","Full","W Grant St","Highland Rd to Garfield St or W Mckinley St to Alaska St",,"DPW","Baton Rouge","Grady Crawford"
"18242","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-19T07:30:00.000","2022-07-21T17:00:00.000","Sewer Repairs","MINOR","Spain St.","BOTH","Brice St.","18th St.","Daily",,"Partial","Spain St.","Brice St. to Government St. or St. 18th St. to Louisiana Ave.","false","DPW","Baton Rouge",
"18246","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-19T07:30:00.000","2022-07-22T17:00:00.000","Supplemental sewer repair 14-030","MINOR","LSU Ave","BOTH","Emory Ave","Harvard Ave","Daily","LSU Ave","Full","LSU Ave","Emor Ave to Cornell Ave to Harvard Ave or Harvard Ave to Stanford Ave to Emory Ave",,"DPW","Baton Rouge","Grady Crawford"
"18243","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-19T07:30:00.000","2022-07-21T17:00:00.000","Sewer Repairs","MINOR","S. 18th St.","BOTH","Lousiana Ave.","Spain St.","Daily",,"Partial","S. 18th St.","S. 18th St. to Terrace Ave.","false","DPW","Baton Rouge",
"18241","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-18T08:30:00.000","2022-07-18T15:30:00.000","Powerline Maintenance in Entergy ROW","MAJOR","Millerville Rd.","NORTH","Avalon Ave.","Breton Blvd.",,,"Partial","Millerville Rd.",,"false","DPW","Baton Rouge","Utility Lines Construction Services"
"17608","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-18T07:00:00.000","2022-07-22T11:00:00.000","Roadway concrete joint and crack repairs","MINOR","Florline Blvd","BOTH","Cortana Pl","Airline Hwy","Daily","Florline Blvd","Full","Florline Blvd","Centerway Blvd",,"DPW","Baton Rouge","RJ Daigle and Sons"
"17925","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-18T07:00:00.000","2022-07-21T19:00:00.000","Perform annual sewer point repairs and pavement restoration","MINOR","Shada Ave","BOTH","Barksdale St","Scenic Hwy S","Daily","Shada Ave","Full","Shada Ave","E Mason Ave and Casper St",,"DPW","Baton Rouge","Allen & Leblanc"
"17926","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-18T07:00:00.000","2022-07-22T19:00:00.000","Sewer line tie-in under road, we will close one lane at a time, all lanes open at night","MINOR","Kimbleton Ave","BOTH","Dead end","Jefferson Hwy","Daily","Kimbleton Ave","Partial","Kimbleton Ave",,,"DPW","Baton Rouge","BJM Construction LLC"
"17924","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-18T06:00:00.000","2022-07-19T16:00:00.000",,"MINOR","Lafayette St","BOTH","Convention St","North Blvd","Daily","Lafayette St","Full","Lafayette St","River Rd",,"DPW","Baton Rouge","Shaw Center for the Arts"
"17922","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-16T07:00:00.000","2022-07-16T16:00:00.000",,"MINOR","Highland Rd","BOTH","Terrace St","Veta St","Daily","Highland Rd","Full","Highland Rd",,,"DPW","Baton Rouge","DPW Street Maint"
"17927","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-16T06:30:00.000","2022-07-17T16:30:00.000",,"MINOR","E Brookstown Dr","SOUTH","Winbourne Ave","Howell Range Ave","Daily","E Brookstown Dr","Partial","E Brookstown Dr",,,"DPW","Baton Rouge","DPW"
"17923","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-13T14:00:00.000","2022-07-13T19:00:00.000","Emergency Point Repair/Concrete restoration","MINOR","Hyacinth Ave","EAST","Lee Dr","Edinburgh Ave","Daily","Hyacinth Ave","Partial","Hyacinth Ave",,,"DPW","Baton Rouge","WWC DPW"
"17612","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-13T08:30:00.000","2022-07-13T15:30:00.000","Installation and removal of Timber Matting for Powerline Maintenance in Entergy ROW","MINOR","Millerville Rd","NORTH","Avalon Ave","Breton Blvd","Daily","Millerville Rd","Partial","Millerville Rd",,,"DPW","Baton Rouge","Diamond D Industries LLC"
"17611","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-13T07:00:00.000","2022-07-14T15:00:00.000",,"MINOR","Ontario St","BOTH","Plank Rd","Ella St","Daily","Ontario St","Full","Ontario St","Ella St",,"DPW","Baton Rouge","DPW Street Maintenance"
"17609","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-13T07:00:00.000","2022-08-12T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 14-027","MINOR","Carolina St","BOTH","E Harrison St","E Polk St","Daily","Carolina St","Full","Carolina St","Carolina St/E Polk St/Missouri St/E Harrison St",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17613","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-12T08:00:00.000","2022-07-12T18:00:00.000","Emergency Point Repair/Concrete Restoration","MINOR","Paint Ave","BOTH","Dead End","Palomino Dr","Daily","Paint Ave","Full","Paint Ave",,,"DPW","Baton Rouge","WWC DPW"
"17610","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-11T07:00:00.000","2022-08-12T19:00:00.000","Project # 20-PN-MS-0087 Supplemental Sewer Repair 14-009","MINOR","S Ramsey Dr","BOTH","Richland Ave","Churchill Ave","Daily","S Ramsey Dr","Full","S Ramsey Dr","S Ramsey Dr/Richland Ave/Churchill Ave/E Ramsey Dr",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17616","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-11T07:00:00.000","2022-08-12T19:00:00.000","PROJECT #20-PN-MS-0087 Supplemental Sewer Repair 14-008","MINOR","Ingleside Dr","BOTH","Woodside Dr","Broussard St","Daily","Ingleside Dr","Full","Ingleside Dr","Ingleside Dr/Broussard St/Woodside Dr",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17295","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-11T07:00:00.000","2022-08-12T19:00:00.000","Project #20-PN-MS-0087 Supplemental Repair 14-014","MINOR","O'Neal Ln","NORTH","Manchester Ave","Derby Ave","Daily","O'Neal Ln","Partial","O'Neal Ln","O'Neal Ln/Manchester Ave/Derby Ave/Norwick Ave",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17294","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-11T07:00:00.000","2022-08-12T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 14-022,14-023,14-024","MINOR","Churchill Ave","BOTH","Ramsey Dr","Richland Cir","Daily","Churchill Ave","Full","Churchill Ave","Ramsey Dr/Richland Ave/Churchill Ave",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17296","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-11T07:00:00.000","2022-08-12T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 14-003","MINOR","Lakeshore Ai","BOTH","Lakeshore Aly","Stanford Ave","Daily","Lakeshore Ai","Full","Lakeshore Ai","Lakeshore Ai/Stanford Ave/Lakeshore Aly/S Lakeshore Dr",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"17614","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-11T07:00:00.000","2022-07-15T19:00:00.000","Sewer line tie-in under road, We will close one lane at a time. All lanes will be open at night","MINOR","Kimbleton Ave","BOTH","Dead End","Jefferson Hwy","Daily","Kimbleton Ave","Partial","Kimbleton Ave",,,"DPW","Baton Rouge","BJM Construction LLC"
"16641","OTHER","ROAD_CLOSED_HAZARD","2022-07-09T17:00:00.000","2022-07-09T19:30:00.000","Safe Hopefully Healthy BR","HEAVY","Pitcher Street","BOTH","40th Street","42nd Street","No","Mayor's Office","Full","NA","Gus Young Ave","false","DPW","Baton Rouge","Baton Rouge Street Team"
"16331","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-09T06:00:00.000","2022-07-09T16:30:00.000","Extracting basefailure and overlaying repair","MINOR","Terrace St","WEST","Highland Rd","Nicholson Dr","Daily","Terrace St","Full","Terrace St","Louise St",,"DPW","Baton Rouge","Mtn-Street,East"
"16961","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-08T07:30:00.000","2022-07-15T10:00:00.000","Road Buckle","MINOR","6915 Jefferson Hwy.","BOTH","Jefferson Hwy.","Jefferson Hwy.","Daily",,"Partial",,,"false","DPW","Baton Rouge","DPW Street Maintenance East"
"16962","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-08T07:30:00.000","2022-07-15T10:00:00.000","Road Buckle","MINOR","8118 Tom Dr.","BOTH","Tom Dr.","Tom Dr.","Daily",,"Partial",,,"false","DPW","Baton Rouge","DPW Street Maintenance East"
"17921","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-08T07:00:00.000","2022-07-08T18:00:00.000","Emergency Point Repair/Concrete Restoration","MINOR","Sora St","BOTH","Tern St","Helene St","Daily","Sora St","Full","Sora St","Swan Ave",,"DPW","Baton Rouge","WWC DPW"
"15693","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-08T06:30:00.000","2022-07-10T06:00:00.000","Setup of 800 Ton Crane for erection of structural steel & pool for 451 florida rooftop work","MINOR","N 4th St","BOTH","Laurel St","Main St","Daily","N 4th St","Full","N 4th St",,,"DPW","Baton Rouge","The Lemoine Company LLC"
"16644","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-06T07:00:00.000","2022-07-13T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 13-025","MINOR","Winn Ave","BOTH","Esplanade Ave","Goodwood Ave","Daily","Winn Ave","Full","Winn Ave","Winn Ave/Esplanade Ave/Goodwood Ave",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"16643","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-06T07:00:00.000","2022-07-13T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 13-016","MINOR","S Eugene St","NORTH","Oleander St","McGrath St","Daily","S Eugene St","Partial","S Eugene St","Oleander ST/S Eugene St/McGrath Ave/Arlington Ave",,"DPW","Baton Rouge","Grady Crawford Construction Co"
"16332","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-05T07:00:00.000","2023-03-03T17:00:00.000","Upgrade of 24 City-Parish intersections. Installation of City-Parish fiber interconnect","MINOR","Choctaw Dr","BOTH","Chippewa St","Flannery Rd","Daily","Choctaw Dr","Partial","Choctaw Dr",,"false","DPW","Baton Rouge","Ernest P Breaux Electrical"
"16333","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-07-05T07:00:00.000","2023-03-03T17:00:00.000","Upgrade of 24 City-Parish intersections. Installation of City-Parish fiber interconnect","MINOR","Foster Dr","BOTH","Choctaw Dr","Airline Hwy","Daily","Foster Dr","Partial","Foster Dr",,,"DPW","Baton Rouge","Ernest P Breaux Electrical"
"15695","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-07-05T06:30:00.000","2022-07-31T22:00:00.000","Setup of 800 Ton Crane for erection of structural steel & pool for 451 Florida rooftop work","MINOR","N 4th St","BOTH","Florida St","Laurel St","Daily","N 4th St","Full","N 4th St",,,"DPW","Baton Rouge","The Lemoine Company LLC"
"15375","OTHER","ROAD_CLOSED_HAZARD","2022-07-04T15:00:00.000","2022-07-04T22:00:00.000","4th of July Celebration","HEAVY","River Road","BOTH","Florida Street","St. Philip St","Yes","City of Baton Rouge","Full","NA","Florida St","false","DPW","Baton Rouge","City of Baton Rouge"
"2782","OTHER",,"2022-07-04T10:00:00.000","2022-07-04T22:00:00.000","4th of July Celebration","MAJOR","River Road","BOTH","Florida St","St Philip St","Yearly","Yes","Full",,"3rd Street","false","DPW","Baton Rouge","USS Kidd"
"16642","OTHER","ROAD_CLOSED_HAZARD","2022-07-03T17:00:00.000","2022-07-03T20:00:00.000","Kenilworth Independence Parade","MINOR","Boone and Kenilworth Pkwy","ALL","Menlo","Bromley","No","KCA","Other","Boone Ave to Daventry to Menlo to Boone to Kenilworth Pkwy to Bromley to Boone","NA","false","Police","Baton Rouge","Kenilworth Civic Association"
"17292","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-30T07:30:00.000","2022-07-01T17:00:00.000","Sewer Repair 13-039","MINOR","Hillsdale Dr","BOTH","Lake Hills Pkwy","Cottonwood Ave","Daily","Hillsdale Dr","Full","Hillsdale Dr","Hillsdale Dr to Lake Hills Pkwy or Hillsdale Dr to Cottonwood Ave to Baywood to Kalurah St to Christian St",,"DPW","Baton Rouge","Grady Crawford"
"15682","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-30T07:30:00.000","2022-06-30T17:00:00.000","Restoration-Supplemental Sewer Repair 12-062","MINOR","Barksdale St","BOTH","Ralph St","Shada Ave","Daily","Barksdale St","Full","Barksdale St","Ralph St to Casper St to Shada Ave",,"DPW","Baton Rouge","Grady Crawford"
"15681","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-29T07:30:00.000","2022-06-29T17:00:00.000","Restoration-Supplemental Sewer Repair 12-070","MINOR","St Joseph St","BOTH","Myrtle St","Julia St","Daily","St Joseph St","Full","St Joseph St","Julia St to Napoleon St to Myrtle Ave",,"DPW","Baton Rouge","Grady Crawford"
"15683","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-29T07:30:00.000","2022-07-01T17:00:00.000","Sewer Point Repairs 13-043 & 13-042 Supplemental","MINOR","Laurel St","BOTH","N 10th St","N 11th St","Daily","Laurel St","Full","Laurel St","N 10th St to Main St to N 11th St",,"DPW","Baton Rouge","Grady Crawford"
"16968","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-28T07:30:00.000","2022-06-28T17:00:00.000","Restoration of Supplemental Sewer Repair 12-070","MINOR","St Joseph St","BOTH","Myrtle St","Julia St","Daily","St Joseph St","Full","St Joseph St","Julia St to Maximillian St to Myrtle St",,"DPW","Baton Rouge","Grady Crawford"
"16327","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-28T07:30:00.000","2022-07-01T17:00:00.000","Sewer Point Repair 13-045 Supplemental","MINOR","Baywood Ave","BOTH","Cottonwood Ave","Ebony Ave","Daily","Baywood Ave","Full","Baywood Ave",,"false","DPW","Baton Rouge","Grady Crawford"
"16326","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-30T17:00:00.000","Sewer Repairs 13-036,13-037,13-038","MINOR","N 39th St","BOTH","Jefferson Ave","Noah St","Daily","N 39th St","Full","N 39th St","Noah St or Jefferson Ave",,"DPW","Baton Rouge","Grady Crawford"
"16970","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-28T17:00:00.000","Restoration for Supplemental Sewer Repair 12-078","MINOR","Oriole St","BOTH","Booker St","Hastings St","Daily","Oriole St","Full","Oriole St","Oriole St to Hastings St to Jordon St to Booker St",,"DPW","Baton Rouge","Grady Crawford"
"16969","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-28T17:00:00.000","Restoration of Supplemental Sewer Repair 1-021","MINOR","Oriole St","EAST","Thelma St","Scotland Ave","Daily","Oriole St","Full","Oriole St",,,"DPW","Baton Rouge","Grady Crawford"
"16972","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-29T17:00:00.000","Sewer repair 13-35 supplemental","MINOR","S 18th St","BOTH","Terrace Ave","S 18th St","Daily","S 18th St","Full","S 18th St","S 18th St to Terrace Ave",,"DPW","Baton Rouge","Grady Crawford"
"16971","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-27T17:00:00.000","Restoration of supplemental sewer repair 12-079","MINOR","Boyd Ave","BOTH","31st St","32nd St","Daily","Boyd Ave","Full","Boyd Ave",,,"DPW","Baton Rouge","Grady Crawford"
"16329","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-29T17:00:00.000","Sewer Repair 13-039 Supplemental","MINOR","Lake Hills Pkwy","BOTH","Hillsdale Dr","E Lakeshore Dr","Daily","Lake Hills Pkwy","Full","Lake Hills Pkwy","E Lakeshore Dr or Hillsdale Dr",,"DPW","Baton Rouge","Grady Crawford"
"16328","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-27T07:30:00.000","2022-06-29T17:00:00.000","Sewer Point Repair 13-034 Supplemental","MINOR","Spain St","BOTH","Brice St","18th St","Daily","Spain St","Full","Spain St","Brice St to Government or S 10th St to Louisiana Ave",,"DPW","Baton Rouge","Grady Crawford"
"13443","OTHER","ROAD_CLOSED_HAZARD","2022-06-25T10:00:00.000","2022-06-25T15:00:00.000","Glen Oaks Neighborhood Gathering","MINOR","Oaklon Ave","BOTH","McClelland","Winchester","No","Glen Oaks","Full","NA","Sumrall Drive","false","All","Baton Rouge","Glen Oaks Homeowners Association"
"16974","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-24T09:00:00.000","2022-06-27T17:00:00.000","Sewer Repairs 13-041 & 13-040","MINOR","S Ramsey Dr","BOTH","Richland Ave","Churchill Ave","Daily","S Ramsey Dr","Full","S Ramsey Dr","Richland Ave to Churchill Ave",,"DPW","Baton Rouge","Grady Crawford"
"16335","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-24T07:30:00.000","2022-06-24T17:00:00.000","Restoration Supplemental 12-027 Sewer Repair","MINOR","Convention St","BOTH","N 16th St","N 17th St","Daily","Convention St","Full","Convention St","17th St to S 15th or St Vincent De Paul Place to Florida St",,"DPW","Baton Rouge","Grady Crawford"
"16964","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-24T07:00:00.000","2022-07-08T18:00:00.000","Finish roadway to swap traffic","MINOR","N Sherwood Forest Dr","BOTH","Greenwell Springs Rd","Sarah Jump Ave","Daily","N Sherwood Forest Dr","Full","N Sherwood Forest Dr",,,"DPW","Baton Rouge","Command Construction Industries"
"16973","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-06-24T07:00:00.000","2022-06-24T18:00:00.000","Emergency Point Repair/Concrete Restoration","MINOR","North Blvd","EAST","S Foster Dr","S Beck St","Daily","North Blvd","Partial","North Blvd",,,"DPW","Baton Rouge","WWC DPW"
"16336","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-23T07:30:00.000","2022-06-23T17:00:00.000","Restoration Supplemental Sewer 12-075","MINOR","Convention St","BOTH","N 15th St","S 16th St","Daily","Convention St","Full","Convention St","N 14th St to Florida St or St Vincent De Paul Place to Florida St",,"DPW","Baton Rouge","Grady Crawford"
"16965","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-22T07:30:00.000","2022-06-22T17:00:00.000","Restoration for Supplemental Repair 11-016","MINOR","Wyoming St","BOTH","Iris St","Violet St","Daily","Wyoming St","Full","Wyoming St","Wyoming St to Violet St to Nicholson Dr to Iris St",,"DPW","Baton Rouge","Grady Crawford"
"16330","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-22T07:00:00.000","2022-06-22T18:00:00.000","Emergency Point Repair/Concrete Restoration","MINOR","Sora St","BOTH","Tern St","Helene St","Daily","Sora St","Full","Sora St","Swan Ave",,"DPW","Baton Rouge","WWC DPW"
"16966","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-21T07:00:00.000","2022-06-21T18:00:00.000","Emergency Point Repair/Concrete Restoration","MINOR","Wisteria St","BOTH","Camellia Ave","S 22nd St","Daily","Wisteria St","Full","Wisteria St","Oleander St",,"DPW","Baton Rouge","WWC DPW"
"14721","OTHER","ROAD_CLOSED_HAZARD","2022-06-18T09:00:00.000","2022-06-18T15:00:00.000","Juneteenth","HEAVY","North Boulevard","BOTH","River Road","4th St","No",,"Full","North Boulevard","Florida Street","false","DPW","Baton Rouge","Mayor 's Office"
"14413","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-17T07:30:00.000","2022-06-17T17:00:00.000","Supplemental Sewer Repair 13-025","MINOR","Winn Ave","BOTH","Esplanade Ave","Goodwood Ave","Daily","Winn Ave","Full","Winn Ave","Goodwood Ave to Audubon Ave to Esplanade Ave",,"DPW","Baton Rouge","Grady Crawford"
"16967","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-17T07:30:00.000","2022-06-17T17:00:00.000","Supplemental Sewer Repair 13-025","MINOR","Winn Ave","NORTH","Esplanade Ave","Goodwood Ave","Daily","Winn Ave","Full","Winn Ave","Goodwood Ave to Audubon Ave to Esplanade Ave",,"DPW","Baton Rouge","Grady Crawford"
"14083","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-06-16T07:30:00.000","2022-06-17T17:00:00.000","Demo/Repairing concrete panels and pairing back panels","MINOR","Burbank Dr","EAST","Belle Grove Square Ave","Warbler Crossing Ave","Daily","Burbank Dr","Partial","Burbank Dr","Use outside lane EB",,"DPW","Baton Rouge","Mtn Street East"
"14091","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-16T07:30:00.000","2022-06-16T17:00:00.000","Restoration Supplemental Sewer Repair 10-014","MINOR","W Roosevelt St","BOTH","Iowa St","Alaska St","Daily","W Roosevelt St","Full","W Roosevelt St","W Roosevelt St to Aster St using Alaska St W Roosevelt St to Iowa St to Aster St",,"DPW","Baton Rouge","Grady Crawford"
"14088","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-06-15T07:30:00.000","2022-06-15T17:00:00.000","Restoration Supplemental Sewer Repair 10-010","MINOR","Alaska St","BOTH","Roosevelt St","Garfield St","Daily","Alaska St","Full","Alaska St","W Roosevelt to Spruce St to Aster St W Roosevelt to Iowa St to Aster St",,"DPW","Baton Rouge","Grady Crawford"
