"id","year","month","count_type","american","casino","continental","continental_express","delta","emerald","frontier","l_express","northwest","royale","united","us_airways","via","vision_airlines","total_passengers"
"198801E","1988","January","Enplanement","7702","0","3091","0","12545","0","0","0","3834","727","0","0","0","0","27899"
"198712E","1987","December","Enplanement","8573","0","3165","0","13866","0","0","0","4657","642","0","0","0","0","30903"
"198711E","1987","November","Enplanement","8502","0","3469","0","15476","0","0","0","4525","745","0","0","0","0","32717"
"198710E","1987","October","Enplanement","7913","0","3389","0","15600","0","0","0","4593","850","0","0","0","0","32345"
"198709E","1987","September","Enplanement","8426","0","3715","0","13757","0","0","0","4475","752","0","0","0","0","31125"
"198708E","1987","August","Enplanement","9526","0","3914","0","14982","0","0","0","5236","556","0","0","0","0","34214"
"198707E","1987","July","Enplanement","10524","0","4028","0","16405","0","0","0","5486","584","0","0","0","0","37027"
"198706E","1987","June","Enplanement","10846","0","3727","0","16039","0","0","0","5486","708","0","0","0","0","36806"
"198705E","1987","May","Enplanement","10667","0","3975","0","16454","0","0","0","6244","625","0","0","0","0","37965"
"198704E","1987","April","Enplanement","11545","0","4557","0","15557","0","0","0","5667","710","0","0","0","0","38036"
"198703E","1987","March","Enplanement","11416","0","4404","0","16362","0","0","0","5438","862","0","0","0","0","38482"
"198702E","1987","February","Enplanement","7867","0","3721","0","13628","0","0","0","3863","752","0","0","0","0","29831"
"198701E","1987","January","Enplanement","7628","0","3390","0","13532","0","0","0","4098","767","0","0","0","0","29415"
"198612E","1986","December","Enplanement","9695","0","3651","0","14163","0","0","0","5064","820","0","0","0","0","33393"
"198611E","1986","November","Enplanement","8958","0","3272","0","14899","0","0","0","4558","810","0","0","0","0","32497"
"198610E","1986","October","Enplanement","9334","0","3527","0","15828","0","0","0","4927","1014","0","0","0","0","34630"
"198609E","1986","September","Enplanement","7510","0","3373","0","14112","0","0","0","4152","875","0","0","0","0","30022"
"198608E","1986","August","Enplanement","9414","0","3510","0","15954","0","0","0","4739","829","0","0","0","0","34446"
"198607E","1986","July","Enplanement","8625","0","3359","0","16034","0","0","0","4732","872","0","0","0","0","33622"
"198606E","1986","June","Enplanement","8137","0","3520","0","16069","0","0","0","4707","1042","0","0","0","0","33475"
"198605E","1986","May","Enplanement","7832","0","3859","0","16177","0","0","0","5244","1146","0","0","0","0","34258"
"198604E","1986","April","Enplanement","6318","0","3790","0","15673","0","0","0","5037","1104","0","0","0","0","31922"
"198603E","1986","March","Enplanement","4197","0","3980","0","16842","0","0","0","5620","1001","0","0","0","0","31640"
"198602E","1986","February","Enplanement","3589","0","4015","0","15266","0","0","0","4855","931","0","0","0","0","28656"
"198601E","1986","January","Enplanement","4199","0","4005","0","15987","0","0","0","5200","915","0","0","0","0","30306"
