"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"S16638900002","2014-01-02T00:00:00.000","3440","Hawkeye Pantry","501 LOCUST ST","DES MOINES","50309","POINT (-93.62410400000002 41.586991)","77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A., Inc.","43124","Bacardi Superior Rum","24","375","4.31","6.47","24","155.28","9.00","2.38"
"S16625900011","2014-01-02T00:00:00.000","4827","Sauce","108 E COLLEGE ST","IOWA CITY","52240","POINT (-91.533522 41.658979)","52","Johnson","1031200","VODKA FLAVORED","259","Heaven Hill Brands","941336","Burnett's Orange Vodka","12","750","4.83","7.25","48","348.00","36.00","9.51"
"S16624200002","2014-01-02T00:00:00.000","4001","Wal-Mart 1787 / Carroll","2014 KITTY HAWK AVE","CARROLL","51401","POINT (-94.893501 42.081312)","14","Carroll","1062310","SPICED RUM","260","Diageo Americas","43285","Captain Morgan Original Spiced Rum Pet","12","750","8.25","12.62","24","302.88","18.00","4.76"
"S16642600023","2014-01-02T00:00:00.000","4939","Urban Liquor","6401 DOUGLAS AVE   STE 1","URBANDALE","50322","POINT (-93.705732 41.629411)","77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation","86670","Jack Daniel's Tennessee Honey","12","750","14.04","21.05","3","63.15","2.25","0.59"
"S16623200004","2014-01-02T00:00:00.000","4132","Camanche Food Pride","908 7TH AVE","CAMANCHE","52730","POINT (-90.257535 41.788751)","23","Clinton","1011200","STRAIGHT BOURBON WHISKIES","55","Sazerac North America","21594","Ten High","24","375","2.96","4.44","24","106.56","9.00","2.38"
"S16622100033","2014-01-02T00:00:00.000","4265","Kwik Stop 3 / Waterloo","1104 WASHINGTON ST","WATERLOO","50702","POINT (-92.336965 42.489106)","07","Black Hawk","1081305","APPLE SCHNAPPS","65","Jim Beam Brands","82606","Dekuyper Sour Apple Pucker","12","750","6.30","9.45","4","37.80","3.00","0.79"
"S16625200056","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1051110","BLACKBERRY BRANDIES","434","Luxco-St Louis","55087","Paramount Blackberry Brandy","12","1000","6.53","9.80","12","117.60","12.00","3.17"
"S16617200030","2014-01-02T00:00:00.000","2285","John's Grocery","401 EAST MARKET ST","IOWA CITY","52240","POINT (-91.529854 41.663541)","52","Johnson","1011100","BLENDED WHISKIES","260","Diageo Americas","25607","Seagrams 7 Crown Bl Whiskey","12","1000","8.00","11.99","12","143.88","12.00","3.17"
"S16624500015","2014-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.518868 41.676095)","52","Johnson","1012300","IRISH WHISKIES","370","Pernod Ricard USA/Austin Nichols","15626","Jameson","12","750","14.49","21.74","12","260.88","9.00","2.38"
"S16629100016","2014-01-02T00:00:00.000","2130","Sycamore Convenience","617 SYCAMORE","WATERLOO","50703","POINT (-92.335358 42.497854)","07","Black Hawk","1011500","STRAIGHT RYE WHISKIES","255","Wilson Daniels Ltd.","27102","Templeton Rye","6","750","18.09","27.14","6","162.84","4.50","1.19"
"S16635300007","2014-01-02T00:00:00.000","2448","Bottle Boutique","705 E. SECOND","INDIANOLA","50125","POINT (-93.55261600000001 41.358176)","91","Warren","1031080","VODKA 80 PROOF","434","Luxco-St Louis","36307","Hawkeye Vodka","12","1000","3.96","5.94","12","71.28","12.00","3.17"
"S16630800013","2014-01-02T00:00:00.000","4380","Kum & Go #254 / West Branch","620 S DOWNEY ST","WEST BRANCH","52358","POINT (-91.346676 41.668271)","16","Cedar","1031080","VODKA 80 PROOF","205","E AND J GALLO WINERY","36969","New Amsterdam Vodka","12","750","6.90","10.35","5","51.75","3.75","0.99"
"S16616000018","2014-01-02T00:00:00.000","4050","Five Star Snacks and Liquor","437 SULLIVAN","WATERLOO","50701","POINT (-92.355915 42.487326)","07","Black Hawk","1051010","AMERICAN GRAPE BRANDIES","115","Constellation Wine Company, Inc.","53214","Paul Masson Grande Amber Brandy","24","375","3.05","4.57","24","109.68","9.00","2.38"
"S16628700085","2014-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1ST AVE","IOWA CITY","52240",,"52","Johnson","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","85","Brown-Forman Corporation","64676","Chambord Liqueur Royale De France","12","750","18.56","27.84","1","27.84","0.75","0.20"
"S16629300041","2014-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 LOGAN AVE","WATERLOO","50703","POINT (-92.337583 42.530476)","07","Black Hawk","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY","52593","E & J Vs Brandy","24","200","1.85","2.78","24","66.72","4.80","1.27"
"S16636200015","2014-01-02T00:00:00.000","4368","Kum & Go #570 / Johnston","5800 NORTHGLEN DR","JOHNSTON","50131","POINT (-93.698308 41.682764)","77","Polk","1012100","CANADIAN WHISKIES","260","Diageo Americas","11290","Crown Royal Canadian Whisky Mini","10","300","6.90","10.35","1","10.35","0.30","0.08"
"S16638600032","2014-01-02T00:00:00.000","4108","Oasis Grocery and Liquor /","2917 PAYNE","DES MOINES","50310","POINT (-93.658311 41.620075)","77","Polk","1031200","VODKA FLAVORED","205","E AND J GALLO WINERY","40593","New Amsterdam Peach","24","375","3.40","5.10","24","122.40","9.00","2.38"
"S16632000186","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1032200","IMPORTED VODKA - MISC","434","Luxco-St Louis","36034","Pearl Peach","12","750","7.86","11.79","2","23.58","1.50","0.40"
"S16613600034","2014-01-02T00:00:00.000","4840","Independence Ave Liquor & Food / Wat","1761 INDEPENDENCE AVE","WATERLOO","50707","POINT (-92.302514 42.498404)","07","Black Hawk","1031100","100 PROOF VODKA","434","Luxco-St Louis","36301","Hawkeye Vodka 80 Prf Mini","12","500","3.73","5.59","1","5.59","0.50","0.13"
"S16641200008","2014-01-02T00:00:00.000","2626","Hy-Vee Drugstore / University / DSM","4100 UNIVERSITY AVE","DES MOINES","50311","POINT (-93.673222 41.600361)","77","Polk","1031200","VODKA FLAVORED","205","E AND J GALLO WINERY","40599","New Amsterdam Red Berry","12","750","6.90","10.35","12","124.20","9.00","2.38"
"S16629400035","2014-01-02T00:00:00.000","3926","Liquor Downtown / Iowa City","315 S GILBERT ST","IOWA CITY","52240","POINT (-91.530181 41.657654)","52","Johnson","1081200","CREAM LIQUEURS","330","Gemini Spirits","80456","Ryan's Cream Liqueur","12","750","6.70","10.05","3","30.15","2.25","0.59"
"S16624500034","2014-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.518868 41.676095)","52","Johnson","1042100","IMPORTED DRY GINS","35","Bacardi U.S.A., Inc.","28206","Bombay Dry Gin","12","750","10.26","15.39","3","46.17","2.25","0.59"
"S16634200003","2014-01-02T00:00:00.000","3785","Southside Tobacco and Liquor","2424 SW 9TH ST","DES MOINES","50315","POINT (-93.624729 41.56373)","77","Polk","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols","34366","Fris Danish Vodka","12","750","5.74","8.61","12","103.32","9.00","2.38"
"S16629500005","2014-01-02T00:00:00.000","4969","Lake Liquors Wine and Spirits","910 N 8TH ST W","CLEAR LAKE","50428","POINT (-93.396651 43.142775)","17","Cerro Gordo","1051010","AMERICAN GRAPE BRANDIES","205","E AND J GALLO WINERY","52599","E & J Vs Brandy Round","12","1000","6.94","10.41","12","124.92","12.00","3.17"
"S16637500157","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","259","Heaven Hill Brands","65195","Hpnotiq","6","750","9.83","14.74","3","44.22","2.25","0.59"
"S16635800078","2014-01-02T00:00:00.000","4349","Southside Food Mart","1101 ARMY POST RD","DES MOINES","50315","POINT (-93.628783 41.526511)","77","Polk","1022100","TEQUILA","260","Diageo Americas","89154","Don Julio Reposado","6","750","28.50","42.75","3","128.25","2.25","0.59"
"S16632400006","2014-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","DES MOINES","50314","POINT (-93.619787 41.60566)","77","Polk","1041100","AMERICAN DRY GINS","434","Luxco-St Louis","31658","Paramount Gin","6","1750","7.11","10.67","6","64.02","10.50","2.77"
"S16625800020","2014-01-02T00:00:00.000","4686","Sunny's Mart / Clinton","630 N 3rd ST","CLINTON","52732","POINT (-90.189909 41.850694000000004)","23","Clinton","1031080","VODKA 80 PROOF","255","Wilson Daniels Ltd.","37886","Seagrams Vodka","12","750","5.38","8.07","4","32.28","3.00","0.79"
"S16636800008","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11788","Black Velvet","6","1750","10.45","15.67","6","94.02","10.50","2.77"
"S16635100127","2014-01-02T00:00:00.000","2595","Hy-Vee Wine and Spirits / Denison","1620  4TH AVE, SOUTH","DENISON","51442","POINT (-95.348601 42.012395)","24","Crawford","1012200","SCOTCH WHISKIES","260","Diageo Americas","4626","Buchanan's 12 Yr Deluxe Scotch","12","750","21.00","31.50","12","378.00","9.00","2.38"
"S16635000044","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1011200","STRAIGHT BOURBON WHISKIES","259","Heaven Hill Brands","17958","Evan Williams Yr Str Bourbon","6","1750","14.29","21.44","6","128.64","10.50","2.77"
"S16602400005","2014-01-02T00:00:00.000","4956","The Cooler","4920, JOHNSON AVE NW","CEDAR RAPIDS","52405","POINT (-91.734311 41.967997)","57","Linn","1032200","IMPORTED VODKA - MISC","434","Luxco-St Louis","33918","Pearl Apple Pie Mini","12","500","5.00","7.50","2","15.00","1.00","0.26"
"S16632000191","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1031200","VODKA FLAVORED","260","Diageo Americas","40939","Smirnoff Passion Fruit Vodka","12","750","8.25","12.37","3","37.11","2.25","0.59"
"S16640200052","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1071100","AMERICAN COCKTAILS","55","Sazerac North America","57125","Chi-Chi's Gold Margarita","6","1750","6.00","9.25","6","55.50","10.50","2.77"
"S16625200005","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1012200","SCOTCH WHISKIES","55","Sazerac North America","8827","Lauder's","12","1000","6.14","9.21","12","110.52","12.00","3.17"
"S16629300042","2014-01-02T00:00:00.000","2571","Hy-Vee Food Store #2 / Waterloo","2181 LOGAN AVE","WATERLOO","50703","POINT (-92.337583 42.530476)","07","Black Hawk","1011100","BLENDED WHISKIES","65","Jim Beam Brands","22784","Beam's 8 Star Bl Whiskey","24","375","1.90","2.85","24","68.40","9.00","2.38"
"S16631500048","2014-01-02T00:00:00.000","2665","Hy-Vee / Waukee","1005 E HICKMAN RD","WAUKEE","50263","POINT (-93.854477 41.615059)","25","Dallas","1031200","VODKA FLAVORED","380","Phillips Beverage Company","41692","Uv Blue (raspberry) Vodka","6","1750","7.99","13.49","6","80.94","10.50","2.77"
"S16617700009","2014-01-02T00:00:00.000","4804","Walgreens #07833 / Des Moines","3501 INGERSOLL AVE","DES MOINES","50312","POINT (-93.664571 41.586323)","77","Polk","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64866","Fireball Cinnamon Whiskey","12","750","8.98","13.47","24","323.28","18.00","4.76"
"S16631200042","2014-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 UNIVERSITY","CEDAR FALLS","50613","POINT (-92.435236 42.512789)","07","Black Hawk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","259","Heaven Hill Brands","65195","Hpnotiq","6","750","9.83","14.74","6","88.44","4.50","1.19"
"S16624400010","2014-01-02T00:00:00.000","3980","Wal-Mart 1721 / Iowa City","919 HWY 1 WEST","IOWA CITY","52246","POINT (-91.552125 41.646646)","52","Johnson","1012100","CANADIAN WHISKIES","115","Constellation Wine Company, Inc.","11788","Black Velvet","6","1750","10.45","15.67","12","188.04","21.00","5.55"
"S16640200088","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1081600","WHISKEY LIQUEUR","259","Heaven Hill Brands","828","Cinerator Mini","8","600","5.10","7.65","4","30.60","2.40","0.63"
"S16640200108","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1031200","VODKA FLAVORED","205","E AND J GALLO WINERY","40593","New Amsterdam Peach","24","375","3.40","5.10","3","15.30","1.12","0.30"
"S16630500045","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1011200","STRAIGHT BOURBON WHISKIES","259","Heaven Hill Brands","73715","Evan Williams Cherry Reserve","12","750","7.94","11.91","1","11.91","0.75","0.20"
"S16617600002","2014-01-02T00:00:00.000","2955","Dahl's / Beaver","1819 BEAVER","DES MOINES","50310","POINT (-93.672695 41.610525)","77","Polk","1062310","SPICED RUM","260","Diageo Americas","43336","Captain Morgan Original Spiced","12","750","8.25","12.62","12","151.44","9.00","2.38"
"S16637500006","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1031080","VODKA 80 PROOF","380","Phillips Beverage Company","37338","UV Vodka PET","6","1750","7.99","13.49","6","80.94","10.50","2.77"
"S16637500095","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1062100","JAMAICA RUM","260","Diageo Americas","42166","Myers's Rum Original Dark","12","750","10.00","14.99","2","29.98","1.50","0.40"
"S16631200059","2014-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 UNIVERSITY","CEDAR FALLS","50613","POINT (-92.435236 42.512789)","07","Black Hawk","1031200","VODKA FLAVORED","380","Phillips Beverage Company","41704","Uv Red (cherry) Vodka","12","750","6.50","9.74","12","116.88","9.00","2.38"
"S16637600060","2014-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N JEFFERSON","INDIANOLA","50125",,"91","Warren","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","192","Sidney Frank Importing Co.","65257","Jagermeister Liqueur","12","1000","15.54","23.31","12","279.72","12.00","3.17"
"S16640900117","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1051010","AMERICAN GRAPE BRANDIES","85","Brown-Forman Corporation","52806","Korbel Brandy","12","750","5.70","8.55","12","102.60","9.00","2.38"
"S16637500093","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1032200","IMPORTED VODKA - MISC","65","Jim Beam Brands","35770","Pinnacle Cherry Whipped","12","750","7.88","11.82","3","35.46","2.25","0.59"
"S16622700120","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1022100","TEQUILA","421","Sazerac Co., Inc.","88767","Tortilla White Tequila","12","1000","7.15","10.73","12","128.76","12.00","3.17"
"S16640300056","2014-01-02T00:00:00.000","4344","Spirits / Grimes","109 EAST 1ST ST STE B","GRIMES","50111","POINT (-93.793827 41.68840000000001)","77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A., Inc.","43124","Bacardi Superior Rum","24","375","4.31","6.47","1","6.47","0.38","0.10"
"S16640200066","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1062310","SPICED RUM","240","WILLIAM GRANT AND SONS, INC.","45886","Sailor Jerry Spiced Navy Rum","12","750","9.07","13.61","12","163.32","9.00","2.38"
"S16639700052","2014-01-02T00:00:00.000","3925","Johncy's Liquor Store Inc","585 HWY 965 S  STE E","NORTH LIBERTY","52317","POINT (-91.60761 41.738129)","48","Iowa","1062310","SPICED RUM","240","WILLIAM GRANT AND SONS, INC.","45887","Sailor Jerry Spiced Navy Rum","12","1000","11.20","16.79","12","201.48","12.00","3.17"
"S16638500011","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1032080","IMPORTED VODKA","267","Imperial Brands, Inc.","34690","Sobieski Vodka","12","750","6.50","9.75","12","117.00","9.00","2.38"
"S16629600077","2014-01-02T00:00:00.000","3920","Smokin' Joe's #11 Tobacco and Liquor","1606 CAMANCHE AVE","CLINTON","52732","POINT (-90.204748 41.827845)","23","Clinton","1062310","SPICED RUM","260","Diageo Americas","43334","Captain Morgan Spiced Rum","24","375","5.00","7.50","3","22.50","1.12","0.30"
"S16630700092","2014-01-02T00:00:00.000","2561","Hy-Vee Food Store / Fleur / DSM","4605 FLEUR DRIVE","DES MOINES","50321","POINT (-93.64494300000001 41.542748)","77","Polk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","461","Campari(skyy)","67192","X Rated Fusion Liqueur","6","750","14.66","21.99","3","65.97","2.25","0.59"
"S16622200007","2014-01-02T00:00:00.000","4502","Neighborhood Mart / Waterloo","2100, LAFAYETTE ST","WATERLOO","50703","POINT (-92.31397200000002 42.489914)","07","Black Hawk","1081200","CREAM LIQUEURS","305","MHW Ltd","73050","Rumchata","6","750","12.50","18.75","6","112.50","4.50","1.19"
"S16623200005","2014-01-02T00:00:00.000","4132","Camanche Food Pride","908 7TH AVE","CAMANCHE","52730","POINT (-90.257535 41.788751)","23","Clinton","1022100","TEQUILA","395","Proximo","89198","Jose Cuervo Especial Reposado Tequila","6","1750","20.25","30.37","6","182.22","10.50","2.77"
"S16625500017","2014-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1ST ST","IOWA CITY","52245","POINT (-91.528105 42.207428)","52","Johnson","1031080","VODKA 80 PROOF","434","Luxco-St Louis","36307","Hawkeye Vodka","12","1000","3.96","5.94","12","71.28","12.00","3.17"
"S16624700049","2014-01-02T00:00:00.000","4269","Tipton Family Foods","610 CEDAR ST","TIPTON","52772","POINT (-91.128389 41.771753)","16","Cedar","1081200","CREAM LIQUEURS","434","Luxco-St Louis","68846","St. Brendan's Superior Irish Cream Liqueur","12","750","7.69","11.53","3","34.59","2.25","0.59"
"S16626200023","2014-01-02T00:00:00.000","2616","Hy-Vee Food and Drug / Clinton","901 SOUTH 4TH ST","CLINTON","52732","POINT (-90.193204 41.836268000000004)","23","Clinton","1031080","VODKA 80 PROOF","260","Diageo Americas","37996","Smirnoff Vodka 80 Prf","12","750","8.25","12.37","24","296.88","18.00","4.76"
"S16625000026","2014-01-02T00:00:00.000","2248","Ingersoll Liquor and Beverage","3500 INGERSOLL AVE","DES MOINES","50312","POINT (-93.664182 41.586319)","77","Polk","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols","42687","Malibu Black","12","750","8.50","12.74","3","38.22","2.25","0.59"
"S16623200008","2014-01-02T00:00:00.000","4132","Camanche Food Pride","908 7TH AVE","CAMANCHE","52730","POINT (-90.257535 41.788751)","23","Clinton","1062310","SPICED RUM","434","Luxco-St Louis","44658","Lady Bligh Spiced Rum","6","1750","10.50","15.75","6","94.50","10.50","2.77"
