"levy_authority_code","levy_authority_name","fiscal_year","urban_renewal_area_number","debt_title","debt_type","principal_remaining_prior_to_yearly_pymt","interest_remaining_prior_to_yearly_pymt","annual_appropriation","fiscal_year_debt_was_incurred","fiscal_year_debt_will_be_paid_in_full","coordinates"
"06G042","URBANA","2013","6009","LMI REQUIREMENTS","Outstanding LMI Housing Obligation","184276","0","NO","1996-01-01T00:00:00.000","2017","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2016","6009","CLICKSTOP","Rebates","158479","0","YES","2010-04-10T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2015","6009","CLICKSTOP#2","Rebates","80000","0","YES","2012-11-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2012","6009","SEWER PLANT","Other Debt","125000","0","NO","2012-07-01T00:00:00.000","2031","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2017","6009","CLICKSTOP","Rebates","102132","0","YES","2010-04-10T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2018","6009","CLICKSTOP","Rebates","0","0","1","2010-04-10T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2014","6009","CLICKSTOP","Rebates","268670","0","YES","2010-04-10T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2013","6009","SEWER PLANT","Other Debt","175000","0","NO","2012-07-01T00:00:00.000","2031","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2014","6009","WARBUCKS FIRST ADDITION","Rebates","157603","0","NO","2005-01-19T00:00:00.000","2017","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2014","6009","CLICKSTOP#2","Rebates","80000","0","YES","2012-11-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2012","6009","WARBUCKS FIRST ADDITION","Rebates","245700","0","NO","2005-01-19T00:00:00.000","2017","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2021","06009","SEWER PAY DOWN","Other Debt","0","0","NO","2010-10-01T00:00:00.000","2031","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2021","06009","CLICKSTOP#2","Rebates","11430","0","YES","2012-11-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2021","06009","2015 GO BOND","General Obligation Bonds/Notes","85000","1360","YES","2015-03-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2021","06009","2020 URBAN RENEWAL","General Obligation Bonds/Notes","500000","46999","YES","2020-12-01T00:00:00.000","2028","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2021","06009","CLICKSTOP #3","Rebates","252067","0","YES","2016-08-01T00:00:00.000","2025","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2020","6009","CLICKSTOP #3","Rebates","302480","0","YES","2016-08-01T00:00:00.000","2025","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2019","6009","CLICKSTOP#2","Rebates","0","0","YES","2012-11-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2020","6009","CLICKSTOP#2","Rebates","22860","0","YES","2012-11-01T00:00:00.000","2021","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2019","6009","CLICKSTOP #3","Rebates","0","0","YES","2016-08-01T00:00:00.000","2025","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2019","6009","CLICKSTOP","Rebates","0","0","NO","2010-04-10T00:00:00.000","2016","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2020","6009","LMI Obligation Outstanding","Outstanding LMI Housing Obligation","117993","0","NO","2012-11-01T00:00:00.000","2025","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2019","6009","SEWER PLANT","Other Debt","0","0","NO","2012-07-01T00:00:00.000","2031","POINT (-91.8743444 42.2241596)"
"06G042","URBANA","2020","6009","SEWER PLANT","Other Debt","100000","0","NO","2012-07-01T00:00:00.000","2031","POINT (-91.8743444 42.2241596)"
"06G043","VAN HORNE","2016","6010","2010 GO Bond","General Obligation Bonds/Notes","82000","11070","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2018","6010","2010 GO Bond","General Obligation Bonds/Notes","16400","1107","0","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2017","6010","2010 GO Bond","General Obligation Bonds/Notes","0","0","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2013","6010","2010 GO Bond","General Obligation Bonds/Notes","114800","26568","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2015","6010","2002 GO Bond","General Obligation Bonds/Notes","466000","27930","NO","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2014","6010","2002 GO Bond","General Obligation Bonds/Notes","418000","65220","NO","2022-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2018","6010","2002 GO Bond","General Obligation Bonds/Notes","46000","2152","0","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2013","6010","2002 GO Bond","General Obligation Bonds/Notes","457000","70655","NO","2022-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2015","6010","2010 GO Bond","General Obligation Bonds/Notes","98400","5166","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2014","6010","2010 GO Bond","General Obligation Bonds/Notes","114800","20664","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2016","6010","2002 GO Bond","General Obligation Bonds/Notes","335000","44818","NO","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2017","6010","2002 GO Bond","General Obligation Bonds/Notes","0","0","NO","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2021","06010","2010 GO Bond","General Obligation Bonds/Notes","0","0","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2021","06010","2002 GO Bond","General Obligation Bonds/Notes","51000","2060","YES","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2019","6010","2002 GO Bond","General Obligation Bonds/Notes","200000","10140","NO","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2019","6010","2010 GO Bond","General Obligation Bonds/Notes","49200","2214","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2020","6010","2010 GO Bond","General Obligation Bonds/Notes","0","0","NO","2010-06-01T00:00:00.000","2020","POINT (-92.091016 42.0086088)"
"06G043","VAN HORNE","2020","6010","2002 GO Bond","General Obligation Bonds/Notes","200000","5373","NO","2002-08-30T00:00:00.000","2022","POINT (-92.091016 42.0086088)"
"06G044","VINTON","2014","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","75725","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Hotel Economic Development Incentive","Internal Loans","0","0","0","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","West 13th St Watermain","Internal Loans","0","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Westridge Streets and Sewer","Internal Loans","0","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Custom Millwork Development Assistance","Other Debt","10000","0","NO","2012-07-24T00:00:00.000","2014","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Westridge Streets and Sewer","Internal Loans","0","0","0","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","179500","11797","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Anderson 2nd Subdivision Sewer","Rebates","71377","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","63000","4131","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Custom Millwork Development Assistance","Other Debt","10000","0","NO","2012-07-24T00:00:00.000","2014","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","West 5th St LMI","Other Debt","9884","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Custom Millwork Development Assistance","Other Debt","10000","0","NO","2012-07-24T00:00:00.000","2014","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Hotel Economic Development Incentive","Internal Loans","335000","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Westridge Streets and Sewer","Internal Loans","455219","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","TIF Advance Interest","Internal Loans","0","0","NO","2013-09-01T00:00:00.000","2017","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","West 13th St Watermain","Internal Loans","150000","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","7384","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6017","Water Rev and Refund 2006","Other Debt","15630","0","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","West 11th St Watermain","Internal Loans","10000","0","NO","2010-01-28T00:00:00.000","2012","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Hotel Economic Development Incentive","Internal Loans","0","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6017","Water Rev and Refund 2006","Other Debt","0","0","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","West 13th St Watermain","Internal Loans","306724","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","West 5th St LMI","Other Debt","9884","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Betterton Clinic Development Assistance","Rebates","0","0","0","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Internal Loan Interest","Other Debt","0","20231","NO","2010-09-23T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6018","South K Ave Water Main","Other Debt","20000","0","NO","2011-05-26T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Betterton Clinic Development Assistance","Rebates","50000","0","YES","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Betterton Clinic Development Assistance","Rebates","0","0","NO","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6018","LMI Fund Payment","Outstanding LMI Housing Obligation","2983","0","YES","2011-05-26T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Anderson 2nd Subdivision Sewer","Rebates","7000","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","720000","69272","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","38520","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Westridge Streets and Sewer","Internal Loans","0","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","TIF Advance Interest","Internal Loans","0","20231","NO","2013-09-01T00:00:00.000","2017","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","179500","11797","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Hotel Economic Development Incentive","Internal Loans","335000","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","75725","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","West 11 St. Extension","Internal Loans","0","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","West 11 St. Extension","Internal Loans","0","0","0","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","West 11 St. Extension","Internal Loans","12000","4","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6018","South K Ave Water Main","Other Debt","20000","0","NO","2011-05-26T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Westridge Streets and Sewer","Internal Loans","0","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","0","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","West 13th St Watermain","Internal Loans","150000","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","West 11 St. Extension","Internal Loans","120000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Betterton Clinic Development Assistance","Rebates","7642","0","NO","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Betterton Clinic Development Assistance","Rebates","50000","0","YES","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","75725","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6017","Water Rev and Refund 2006","Other Debt","45000","4930","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","33500","10","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6017","Water Rev and Refund 2006","Other Debt","45000","4930","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","West 13th St Watermain","Internal Loans","0","0","0","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Internal Loan Interest","Other Debt","0","20231","NO","2010-09-23T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Betterton Clinic Development Assistance","Rebates","50000","0","YES","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","1","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Anderson 2nd Subdivision Sewer","Rebates","9000","3","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Betterton Clinic Development Assistance","Rebates","0","0","YES","2011-05-12T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","TIF Advance Interest","Internal Loans","0","0","0","2013-09-01T00:00:00.000","2017","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","63000","4131","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Hotel Economic Development Incentive","Internal Loans","335000","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6017","Water Rev and Refund 2006","Other Debt","45000","4930","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","West 11 St. Extension","Internal Loans","12000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6017","Water Rev and Refund 2006","Other Debt","0","0","0","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Westridge Streets and Sewer","Internal Loans","455219","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","720000","69272","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","West 11 St. Extension","Internal Loans","120000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","West 13th St Watermain","Internal Loans","0","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","Westridge Streets and Sewer","Internal Loans","455219","0","NO","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Hotel Economic Development Incentive","Internal Loans","0","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","West 5th St LMI","Other Debt","0","0","0","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","West 5th St LMI","Other Debt","4884","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","720000","0","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","179500","11797","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6017","LMI Housing Payment","Outstanding LMI Housing Obligation","28620","0","YES","2006-05-01T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6018","South K Avenue Watermain","Other Debt","20000","0","NO","2011-05-26T00:00:00.000","2013","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","Anderson 2nd Subdivision Sewer","Rebates","71377","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","0","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","1","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","West 5th St LMI","Other Debt","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","Anderson 2nd Subdivision Sewer","Rebates","71377","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","0","0","0","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","GO Bond 2012 Series","General Obligation Bonds/Notes","105200","0","NO","2012-06-23T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","West 5th St LMI","Other Debt","9884","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6017","Water Rev and Refund 2006","Other Debt","0","0","NO","2006-05-01T00:00:00.000","2015","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6024","West 13th St Watermain","Internal Loans","150000","0","NO","2011-11-10T00:00:00.000","2021","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","1","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2015","6024","West 5th St LMI","Other Debt","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2017","6024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2013","6024","West 11th St Watermain","Internal Loans","10000","0","NO","2010-01-28T00:00:00.000","2012","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2018","6017","GO and Refunding Bonds, 2011","General Obligation Bonds/Notes","0","0","0","2004-12-01T00:00:00.000","2016","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2014","6024","West 11 St. Extension","Internal Loans","120000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2012","6018","Wenners Paving (2011 Refunding)","General Obligation Bonds/Notes","63000","4131","NO","2004-12-01T00:00:00.000","2012","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2016","6024","Hotel Economic Development Incentive","Internal Loans","33500","0","NO","2008-11-13T00:00:00.000","2022","POINT (-92.02351390000001 42.1686061)"
"06G044","VINTON","2021","06024","Hotel Economic Development Incentive","Internal Loans","33500","0","YES","2008-11-13T00:00:00.000","2022","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","TIF Advance Interest","Internal Loans","9000","0","NO","2013-09-01T00:00:00.000","2017","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","West 13th St Watermain","Internal Loans","0","0","YES","2011-11-10T00:00:00.000","2021","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","West 11 St. Extension","Internal Loans","12000","0","NO","2009-10-22T00:00:00.000","2019","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","GO Bond 2012 Series","General Obligation Bonds/Notes","0","0","YES","2012-06-23T00:00:00.000","2022","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","West 5th St Water/Sewer (2006A GO Bond)","General Obligation Bonds/Notes","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06018","Wenners Paving (2011 Refund)","General Obligation Bonds/Notes","0","0","NO","2004-12-01T00:00:00.000","2016","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","West 5th St LMI","Other Debt","0","0","NO","2006-08-01T00:00:00.000","2019","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","Westridge Streets and Sewer","Internal Loans","0","0","YES","2001-02-22T00:00:00.000","2023","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","Anderson 2nd Subdivision Sewer","Rebates","0","0","YES","2010-09-23T00:00:00.000","2027","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2021","06024","Betterton Clinic Development Assistance","Rebates","0","0","NO","2011-05-12T00:00:00.000","2016","POINT (-92.0235139 42.1686061)"
"06G044","VINTON","2019","6024","Westridge Streets and Sewer","Internal Loans","0","0","YES","2001-02-22T00:00:00.000","2023","POINT (-92.02351390000001 42.1686061)"
