"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-16677100003","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1031100","American Vodkas","297","Laird & Company","35914","Five O'Clock Vodka","24","375","1.93","2.90","48","139.20","18.00","4.75"
"INV-16685400005","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10807","Crown Royal Regal Apple","12","750","15.59","23.39","12","280.68","9.00","2.37"
"INV-16677000008","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1062100","Gold Rum","434","LUXCO INC","45247","Paramount Gold Rum","12","1000","4.42","6.63","3","19.89","3.00","0.79"
"INV-16677100013","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1031100","American Vodkas","205","E & J Gallo Winery","36966","New Amsterdam 80prf","48","100","1.00","1.50","48","72.00","4.80","1.26"
"INV-16676700007","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1031100","American Vodkas","255","Infinium Spirits","37888","Seagrams Extra Smooth Vodka","6","1750","10.00","15.00","6","90.00","10.50","2.77"
"INV-16677100004","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1031100","American Vodkas","300","McCormick Distilling Co.","36904","Mccormick Vodka Pet","24","375","1.80","2.70","24","64.80","9.00","2.37"
"INV-16676900003","2019-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","Des Moines","50317","POINT (-93.570489 41.607817)","77","POLK","1031100","American Vodkas","300","McCormick Distilling Co.","36903","Mccormick Vodka","48","200","1.13","1.70","48","81.60","9.60","2.53"
"INV-16676700021","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64870","Fireball Cinnamon","48","100","0.90","1.35","96","129.60","9.60","2.53"
"INV-16678100007","2019-01-02T00:00:00.000","5443","1st Stop Beverage Shop","2839 East University Ave.","Des Moines","50317","POINT (-93.561517 41.600476)","77","POLK","1081600","Whiskey Liqueur","259","Heaven Hill Brands","27453","Cinerator Mini","12","500","4.25","6.38","12","76.56","6.00","1.58"
"INV-16676800004","2019-01-02T00:00:00.000","5092","Kum & Go #2035 / West Des Moines","7265 Vista Dr","West Des Moines","50265","POINT (-93.80783900000002 41.589057)","77","POLK","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10807","Crown Royal Regal Apple","12","750","15.59","23.39","4","93.56","3.00","0.79"
"INV-16676700008","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1031100","American Vodkas","297","Laird & Company","35926","Five O'Clock Vodka PET","12","750","3.37","5.06","12","60.72","9.00","2.37"
"INV-16677000011","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1062100","Gold Rum","389","REMY COINTREAU USA INC","42666","Mt. Gay Eclipse Rum","12","750","9.98","14.97","3","44.91","2.25","0.59"
"INV-16677000026","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1022200","100% Agave Tequila","410","Patron Spirits Company","88296","Patron Silver","12","750","27.50","41.25","4","165.00","3.00","0.79"
"INV-16676700033","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1032100","Imported Vodkas","420","MOET HENNESSY USA","34155","Belvedere Vodka","6","750","17.15","25.73","1","25.73","0.75","0.19"
"INV-16677100033","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64870","Fireball Cinnamon","48","100","0.90","1.35","144","194.40","14.40","3.80"
"INV-16677000014","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1031100","American Vodkas","260","DIAGEO AMERICAS","37991","Smirnoff 80prf Mini","12","500","7.47","11.21","4","44.84","2.00","0.52"
"INV-16677100036","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1081600","Whiskey Liqueur","434","LUXCO INC","86832","Rebel Yell Ginger Whiskey","6","750","8.50","12.75","1","12.75","0.75","0.19"
"INV-16676700039","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1041200","Flavored Gin","370","PERNOD RICARD USA","33286","Seagrams Peach Twisted Gin","12","750","6.49","9.74","1","9.74","0.75","0.19"
"INV-16677000012","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1052100","Imported Brandies","420","MOET HENNESSY USA","48106","Hennessy VS","12","750","19.99","29.99","2","59.98","1.50","0.39"
"INV-16677100007","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1062500","Flavored Rum","370","PERNOD RICARD USA","42703","Malibu Pineapple Rum","12","750","7.49","11.24","2","22.48","1.50","0.39"
"INV-16676700035","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1041100","American Dry Gins","564","Jacob Rieger & Company LLC","30668","Riegers Midwestern Dry Gin","6","750","13.32","19.98","2","39.96","1.50","0.39"
"INV-16677100014","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1012200","Scotch Whiskies","370","PERNOD RICARD USA","4716","Chivas Regal 12 Yr","12","750","18.98","28.47","1","27.74","0.75","0.19"
"INV-16676600016","2019-01-02T00:00:00.000","4829","Central City 2","1501 Michigan Ave","Des Moines","50314","POINT (-93.613739 41.60572)","77","POLK","1071100","Cocktails /RTD","421","SAZERAC COMPANY  INC","59037","Desert Island Long Island Ice Tea Cocktail","12","1000","3.70","5.55","12","78.48","12.00","3.17"
"INV-16676700028","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1081200","Cream Liqueurs","260","DIAGEO AMERICAS","68031","Baileys Original Irish Cream Mini","4","1000","25.25","37.88","1","37.88","1.00","0.26"
"INV-16693000002","2019-01-02T00:00:00.000","5004","Ida Grove Food Pride","200 Susan Lawrence Dr","Ida Grove","51445",,"47","IDA","1062400","Spiced Rum","260","DIAGEO AMERICAS","43337","Captain Morgan Spiced Rum","12","1000","11.75","17.63","12","211.56","12.00","3.17"
"INV-16682800049","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1011100","Blended Whiskies","065","Jim Beam Brands","24458","Kessler Blend Whiskey","6","1750","11.00","16.50","6","99.00","10.50","2.77"
"INV-16676700055","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1081300","American Cordials & Liqueur","434","LUXCO INC","78866","Paramount Creme de Cacao White","12","750","5.00","7.50","2","15.00","1.50","0.39"
"INV-16676600005","2019-01-02T00:00:00.000","4829","Central City 2","1501 Michigan Ave","Des Moines","50314","POINT (-93.613739 41.60572)","77","POLK","1062200","White Rum","035","BACARDI USA INC","43128","Bacardi Superior","6","1750","15.00","22.50","6","135.00","10.50","2.77"
"INV-16677000021","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1032100","Imported Vodkas","421","SAZERAC COMPANY  INC","34368","Fris Danish Vodka","6","1750","8.49","12.74","6","76.44","10.50","2.77"
"INV-16676600018","2019-01-02T00:00:00.000","4829","Central City 2","1501 Michigan Ave","Des Moines","50314","POINT (-93.613739 41.60572)","77","POLK","1082200","Imported Schnapps","421","SAZERAC COMPANY  INC","69637","Dr McGillicuddys Cherry","12","1000","11.00","16.50","12","198.00","12.00","3.17"
"INV-16676900005","2019-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","Des Moines","50317","POINT (-93.570489 41.607817)","77","POLK","1031100","American Vodkas","300","McCormick Distilling Co.","36901","McCormick Vodka Mini","6","500","4.70","7.05","6","42.30","3.00","0.79"
"INV-16677100018","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1082000","Imported Cordials & Liqueurs","259","Heaven Hill Brands","65194","Hpnotiq","12","375","6.35","9.53","2","19.06","0.75","0.19"
"INV-16679800029","2019-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6th St SW","Cedar Rapids","52404","POINT (-91.67706 41.962419)","57","LINN","1031100","American Vodkas","434","LUXCO INC","36304","Hawkeye Vodka","24","375","1.86","2.79","6","16.74","2.25","0.59"
"INV-16679900063","2019-01-02T00:00:00.000","5142","Smokin' Joe's #13 Tobacco and Liquor Outlet","2315 Mt Vernon Rd SE","Cedar Rapids","52303",,"57","Linn","1062400","Spiced Rum","259","Heaven Hill Brands","43026","Admiral Nelson Spiced Rum","12","750","5.78","8.67","3","26.01","2.25","0.59"
"INV-16680000106","2019-01-02T00:00:00.000","2588","Hy-Vee Food and Drug #6 / Cedar Rapids","4035 Mt Vernon Rd SE","Cedar Rapids","52403","POINT (-91.60978 41.976835)","57","LINN","1031100","American Vodkas","260","DIAGEO AMERICAS","37996","Smirnoff 80prf","12","750","8.25","12.38","12","148.56","9.00","2.37"
"INV-16676900002","2019-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","Des Moines","50317","POINT (-93.570489 41.607817)","77","POLK","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","10550","Black Velvet Toasted Caramel","12","750","6.75","10.13","12","121.56","9.00","2.37"
"INV-16676700050","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1011200","Straight Bourbon Whiskies","461","Skyy Spirits Inc","22175","Russell's Reserve 10YR","6","750","20.00","30.00","2","60.00","1.50","0.39"
"INV-16676800001","2019-01-02T00:00:00.000","5092","Kum & Go #2035 / West Des Moines","7265 Vista Dr","West Des Moines","50265","POINT (-93.80783900000002 41.589057)","77","POLK","1031100","American Vodkas","301","FIFTH GENERATION INC","38176","Titos Handmade Vodka","12","750","9.64","14.46","12","173.52","9.00","2.37"
"INV-16676700024","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1701100","Temporary & Specialty Packages","260","DIAGEO AMERICAS","64439","Ciroc Black Raspberry","12","375","9.25","13.88","3","41.64","1.12","0.29"
"INV-16677100023","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1062200","White Rum","035","BACARDI USA INC","43388","Castillo Silver Rum","6","1750","8.33","12.50","6","75.00","10.50","2.77"
"INV-16677100027","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1062400","Spiced Rum","395","PROXIMO","46504","Kraken Black Spiced Rum","12","750","10.45","15.68","1","15.68","0.75","0.19"
"INV-16677400025","2019-01-02T00:00:00.000","4377","Quik Trip #562 / NE 14th / DSM","4801 NE 14th St","Des Moines","50313","POINT (-93.600266 41.648602)","77","POLK","1022100","Mixto Tequila","395","PROXIMO","89199","Jose Cuervo Especial Reposado Square","12","375","5.50","8.25","3","24.75","1.12","0.29"
"INV-16677000025","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1062500","Flavored Rum","370","PERNOD RICARD USA","42716","Malibu Coconut Rum","12","750","7.49","11.24","3","33.72","2.25","0.59"
"INV-16682800024","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1012100","Canadian Whiskies","085","Brown Forman Corp.","12464","Canadian Mist Whisky","24","375","2.90","4.35","1","4.35","0.37","0.09"
"INV-16679000011","2019-01-02T00:00:00.000","4684","Indy 66 #928 / Indianola","1201 N Jefferson","Indianola","50125",,"91","WARREN","1031100","American Vodkas","300","McCormick Distilling Co.","36904","Mccormick Vodka Pet","24","375","1.80","2.70","24","64.80","9.00","2.37"
"INV-16677000005","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1031100","American Vodkas","297","Laird & Company","35918","Five O'Clock Vodka","6","1750","7.20","10.80","6","64.80","10.50","2.77"
"INV-16677000015","2019-01-02T00:00:00.000","3456","Quick Shop / Clear Lake","904 N 8th St","Clear Lake","50428","POINT (-93.378772 43.142868)","17","Cerro Gord","1081400","American Schnapps","055","SAZERAC NORTH AMERICA","84172","99 Bananas Mini","10","600","6.00","9.00","1","9.00","0.60","0.15"
"INV-16676700042","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1051100","American Brandies","434","LUXCO INC","55087","Paramount Blackberry Brandy","12","1000","6.53","9.80","2","19.60","2.00","0.52"
"INV-16677100020","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1071100","Cocktails /RTD","395","PROXIMO","58868","Jose Cuervo Authentic Strawberry Margarita","6","1750","8.74","13.11","2","26.22","3.50","0.92"
"INV-16676900019","2019-01-02T00:00:00.000","4617","Lickety Liquor","2501 HUBBELL AVE","Des Moines","50317","POINT (-93.570489 41.607817)","77","POLK","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10805","Crown Royal Regal Apple","24","375","8.00","12.00","24","288.00","9.00","2.37"
"INV-16679100077","2019-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N Jefferson","Indianola","50125",,"91","WARREN","1011400","Tennessee Whiskies","085","Brown Forman Corp.","26827","Jack Daniels Old #7 Black Label","12","1000","18.89","28.34","12","340.08","12.00","3.17"
"INV-16676700020","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1052100","Imported Brandies","420","MOET HENNESSY USA","48106","Hennessy VS","12","750","19.99","29.99","24","719.76","18.00","4.75"
"INV-16676700048","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1012100","Canadian Whiskies","260","DIAGEO AMERICAS","10791","Crown Royal Vanilla","12","750","15.59","23.39","3","70.17","2.25","0.59"
"INV-16676600006","2019-01-02T00:00:00.000","4829","Central City 2","1501 Michigan Ave","Des Moines","50314","POINT (-93.613739 41.60572)","77","POLK","1052100","Imported Brandies","420","MOET HENNESSY USA","48107","Hennessy VS","12","1000","22.99","34.49","12","404.88","12.00","3.17"
"INV-16676700014","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11786","Black Velvet Traveler","12","750","5.23","7.85","12","94.20","9.00","2.37"
"INV-16676800008","2019-01-02T00:00:00.000","5092","Kum & Go #2035 / West Des Moines","7265 Vista Dr","West Des Moines","50265","POINT (-93.80783900000002 41.589057)","77","POLK","1022100","Mixto Tequila","395","PROXIMO","89196","Jose Cuervo Especial Reposado","12","750","11.07","16.61","3","49.83","2.25","0.59"
"INV-16676800022","2019-01-02T00:00:00.000","5092","Kum & Go #2035 / West Des Moines","7265 Vista Dr","West Des Moines","50265","POINT (-93.80783900000002 41.589057)","77","POLK","1031100","American Vodkas","205","E & J Gallo Winery","36968","New Amsterdam 80prf","24","375","3.50","5.25","4","21.00","1.50","0.39"
"INV-16676700060","2019-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","Des Moines","50314","POINT (-93.619787 41.60566)","77","POLK","1062100","Gold Rum","461","Skyy Spirits Inc","43371","Appleton Signature Blend","12","750","10.50","15.75","2","31.50","1.50","0.39"
"INV-16677100032","2019-01-02T00:00:00.000","5299","Pearl City Tobacco & Liquor Outlet","200, Green Street","Muscatine","52761","POINT (-91.05788 41.413877)","70","MUSCATINE","1011100","Blended Whiskies","297","Laird & Company","23824","Five Star","24","375","2.09","3.14","24","75.36","9.00","2.37"
"INV-16682800080","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1031100","American Vodkas","297","Laird & Company","35926","Five O'Clock Vodka PET","12","750","3.37","5.06","12","60.72","9.00","2.37"
