"itemno","category_name","im_desc","vendor_no","vendor_name","bottle_volume_ml","pack","innerpack","age","proof","listdate","upc","scc","state_bottle_cost","state_case_cost","state_bottle_retail","date"
"17087","Straight Bourbon Whiskies","Bulleit Bourbon","260","DIAGEO AMERICAS","1000","12","1","0","90","2015-09-01T00:00:00.000","859824001973","82000763659","21.49","257.88","32.24","2022-09-01T00:00:00.000"
"17088","Straight Bourbon Whiskies","Bulleit Bourbon","260","DIAGEO AMERICAS","1750","6","1","0","90","2017-06-01T00:00:00.000","87000004047","82000763659","28.99","173.94","43.49","2022-09-01T00:00:00.000"
"17090","Straight Bourbon Whiskies","Bulleit Bourbon 10YR","260","DIAGEO AMERICAS","750","12","1","0","91","2013-11-01T00:00:00.000","82000760832","82000763659","24.49","293.88","36.74","2022-09-01T00:00:00.000"
"17092","Straight Bourbon Whiskies","Bulleit Bourbon Barrel Strength DISCO","260","DIAGEO AMERICAS","750","6","1","0","120","2018-01-01T00:00:00.000","82000778516","10082194105942","24.99","149.94","37.49","2022-09-01T00:00:00.000"
"17127","Straight Bourbon Whiskies","Cabin Still Str Bourbon","259","Heaven Hill Brands","1000","12","1","0","80","1987-10-01T00:00:00.000","82000760832","10096749232403","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"17186","Bottled in Bond Bourbon","Calumet Farm 14YR","492","WESTERN SPIRITS BEVERAGE","750","6","1","14","94","2020-08-01T00:00:00.000","812459014565","10080432112196","59.65","357.90","89.48","2022-09-01T00:00:00.000"
"17190","Bottled in Bond Bourbon","Calumet Farm 8YR","492","WESTERN SPIRITS BEVERAGE","750","6","1","8","90","2022-05-01T00:00:00.000","88352110806","10812459014555","25.05","150.30","37.58","2022-09-01T00:00:00.000"
"17194","Bottled in Bond Bourbon","Calumet Farm 16 YR","492","WESTERN SPIRITS BEVERAGE","750","6","1","16","106","2022-05-01T00:00:00.000","812459014565","10812459015507","75.25","451.50","112.88","2022-09-01T00:00:00.000"
"17196","Single Barrel Bourbon Whiskies","CCD Straight Bourbon","706","Cowboy Country Distilling, Inc.","750","12","1","0","106","2021-08-01T00:00:00.000","812459014565","10675901128183","88.00","1056.00","132.00","2022-09-01T00:00:00.000"
"16906","Temporary & Specialty Packages","Bookers Bourbon","065","Jim Beam Brands","750","6","1","0","127","2022-06-01T00:00:00.000","80686011408","10088004042308","42.50","255.00","63.75","2022-09-01T00:00:00.000"
"17260","Straight Bourbon Whiskies","Ranch Road Straight Bourbon Whiskey","661","Bedford & Grove LLC/ Chankaska Creek and Ranch Winery","750","6","1","28","80","2021-07-01T00:00:00.000","82000760832","10859524004639","23.33","139.98","35.00","2022-09-01T00:00:00.000"
"17334","Straight Bourbon Whiskies","Chicken Cock Kentucky Straight Bourbon","368","Park Street Imports","750","6","1","0","90","2021-09-01T00:00:00.000","810020890020","10082194105942","34.84","209.04","52.26","2022-09-01T00:00:00.000"
"17520","Straight Bourbon Whiskies","Clyde Mays Straight Bourbon","305","Mhw LTD","750","6","1","0","92","2016-10-01T00:00:00.000","89016016915","10812459014555","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"17206","Straight Bourbon Whiskies","Cedar Ridge Bourbon","125","CEDAR RIDGE VINEYARDS LL","750","6","1","0","80","2010-08-01T00:00:00.000","859824001300","10812459014555","18.67","112.02","28.01","2022-09-01T00:00:00.000"
"17531","Straight Rye Whiskies","Copper Cross Single Barrel Straight Bourbon","229","DEHNER DISTILLERY","750","6","1","2","90","2019-11-01T00:00:00.000","40063400027","10858506004261","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"17543","Temporary & Specialty Packages","Clyde Mays Special Reserve Straight Bourbon Whiskey 6YR","305","Mhw LTD","750","6","1","0","110","2022-01-01T00:00:00.000","736040003755","10858506004261","34.85","209.10","52.28","2022-09-01T00:00:00.000"
"17562","Straight Bourbon Whiskies","David Nicholson Reserve","434","LUXCO INC","750","6","1","0","100","2022-01-01T00:00:00.000","736040003755","10088352133673","17.50","105.00","26.25","2022-09-01T00:00:00.000"
"17566","Straight Bourbon Whiskies","David Nicholson 1843 Bourbon","434","LUXCO INC","750","6","1","0","100","2018-09-01T00:00:00.000","850047003003","10088352133659","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"17630","Straight Bourbon Whiskies","Daviess County Kentucky Straight Bourbon Whiskey","434","LUXCO INC","750","6","1","0","96","2020-04-01T00:00:00.000","736040003755","10088352134298","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"17632","Straight Bourbon Whiskies","Daviess County KSBW French Oak Finished","434","LUXCO INC","750","6","1","0","96","2020-04-01T00:00:00.000","850047003003","10088352134809","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"17544","Temporary & Specialty Packages","Clyde Mays Special Reserve Straight Bourbon - use code 17543","305","Mhw LTD","750","6","1","0","110","2021-11-01T00:00:00.000","736040003755","10812459014555","33.34","200.04","50.01","2022-09-01T00:00:00.000"
"17658","Temporary & Specialty Packages","Double Barrel Bourbon","645","Rocky Top Investments / Rock River Distillation","375","12","1","2","90","2022-01-01T00:00:00.000","860003102411","10088352134809","15.00","180.00","22.50","2022-09-01T00:00:00.000"
"17672","Straight Bourbon Whiskies","Duke Kentucky Straight Bourbon Whiskey","368","Park Street Imports","750","6","1","0","88","2022-04-01T00:00:00.000","736040003755","10816136023410","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"17766","Single Barrel Bourbon Whiskies","Eagle Rare","421","SAZERAC COMPANY  INC","750","6","1","0","90","2000-11-01T00:00:00.000","88004021344","10816136027098","18.00","108.00","27.00","2022-09-01T00:00:00.000"
"17826","Straight Bourbon Whiskies","Early Times 36 Mo Ky Str Bourbon","421","SAZERAC COMPANY  INC","750","12","1","0","80","1983-05-01T00:00:00.000","81128010621","10816136027098","7.02","84.24","10.53","2022-09-01T00:00:00.000"
"17830","Straight Bourbon Whiskies","Early Times 36 Mo Ky Str Bourbon PET","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2004-02-01T00:00:00.000","860003102411","81128010416","13.22","79.32","19.83","2022-09-01T00:00:00.000"
"17659","Straight Bourbon Whiskies","Double Barrel Bourbon","645","Rocky Top Investments / Rock River Distillation","750","12","1","2","90","2021-03-01T00:00:00.000","860003102411","20860003102422","20.00","240.00","30.00","2022-09-01T00:00:00.000"
"17915","Straight Bourbon Whiskies","Elijah Craig Small Batch","259","Heaven Hill Brands","375","12","1","0","94","2019-10-01T00:00:00.000","81128010621","20096749001877","8.50","102.00","12.75","2022-09-01T00:00:00.000"
"17916","Straight Bourbon Whiskies","Elijah Craig","259","Heaven Hill Brands","750","12","1","0","94","2013-01-01T00:00:00.000","860003102411","10096749000064","16.50","198.00","24.75","2022-09-01T00:00:00.000"
"17913","Temporary & Specialty Packages","Elijah  Craig Toasted Barrel","259","Heaven Hill Brands","750","6","1","0","94","2022-10-01T00:00:00.000","736040003755","20096749002874","27.50","165.00","41.25","2022-09-01T00:00:00.000"
"17919","Straight Bourbon Whiskies","Elijah Craig  Small Batch","259","Heaven Hill Brands","1750","6","1","0","94","2020-07-01T00:00:00.000","96749000074","20096749001877","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"17917","Temporary & Specialty Packages","Elijah Craig  Barrel Proof","259","Heaven Hill Brands","750","6","1","12","132","2022-10-01T00:00:00.000","96749472215","10089000750808","35.00","210.00","52.50","2022-09-01T00:00:00.000"
"17956","Straight Bourbon Whiskies","Evan Williams Black","259","Heaven Hill Brands","750","12","1","0","86","1979-02-01T00:00:00.000","96749000074","10096749001399","8.50","102.00","12.75","2022-09-01T00:00:00.000"
"17957","Straight Bourbon Whiskies","Evan Williams  Black","259","Heaven Hill Brands","1000","12","1","0","86","2020-06-01T00:00:00.000","793573797940","10096749021243","9.00","108.00","13.50","2022-09-01T00:00:00.000"
"17958","Straight Bourbon Whiskies","Evan Williams Black","259","Heaven Hill Brands","1750","6","1","0","86","1991-04-01T00:00:00.000","736040003755","10096749021144","16.50","99.00","24.75","2022-09-01T00:00:00.000"
"1799","Spiced Rum","Captain Morgan Original Spiced Barrel","260","DIAGEO AMERICAS","1750","6","1","0","70","2013-03-01T00:00:00.000","812459014565","82000788492","18.00","108.00","27.00","2022-09-01T00:00:00.000"
"18006","Straight Bourbon Whiskies","Buffalo Trace Bourbon","421","SAZERAC COMPANY  INC","750","12","1","0","90","2009-09-01T00:00:00.000","96749472215","10080244009233","13.00","156.00","19.50","2022-09-01T00:00:00.000"
"18046","Straight Bourbon Whiskies","Evan Williams Green Label DISCO","259","Heaven Hill Brands","750","12","1","0","80","2013-02-01T00:00:00.000","736040003755","96749021321","6.00","72.00","9.00","2022-09-01T00:00:00.000"
"18048","Straight Bourbon Whiskies","Evan Williams Green Label DISCO","259","Heaven Hill Brands","1750","6","1","0","80","2013-02-01T00:00:00.000","793573797940","96749021123","12.00","72.00","18.00","2022-09-01T00:00:00.000"
"18095","Straight Bourbon Whiskies","Evan Williams 1783 Small Batch","259","Heaven Hill Brands","750","6","1","0","90","2020-10-01T00:00:00.000","812459014565","20096749002980","11.00","66.00","16.50","2022-09-01T00:00:00.000"
"18096","Straight Rye Whiskies","Evan Williams 1783","259","Heaven Hill Brands","750","12","1","0","86","2014-03-01T00:00:00.000","96749141326","10080686013263","10.99","131.88","16.49","2022-09-01T00:00:00.000"
"18103","Straight Bourbon Whiskies","Evan Williams 1783 Small Batch","259","Heaven Hill Brands","1750","6","1","0","90","2021-05-01T00:00:00.000","96749003006","20096749002980","19.00","114.00","28.50","2022-09-01T00:00:00.000"
"18116","Straight Bourbon Whiskies","Evan Williams Black PET","259","Heaven Hill Brands","750","12","1","0","86","2013-04-01T00:00:00.000","96749021772","10080686013263","8.50","102.00","12.75","2022-09-01T00:00:00.000"
"18120","Single Barrel Bourbon Whiskies","Evan Williams Single Barrel","259","Heaven Hill Brands","750","6","1","0","86","2016-11-01T00:00:00.000","96749003006","20096749750010","15.50","93.00","23.25","2022-09-01T00:00:00.000"
"18196","Straight Bourbon Whiskies","Ezra Brooks Sour Mash Bourbon","434","LUXCO INC","750","12","1","0","90","1984-11-01T00:00:00.000","96749472215","10088352110926","8.50","102.00","12.75","2022-09-01T00:00:00.000"
"18198","Straight Bourbon Whiskies","Ezra Brooks Sour Mash Bourbon","434","LUXCO INC","1750","6","1","0","90","2005-07-01T00:00:00.000","793573797940","10088352110902","16.50","99.00","24.75","2022-09-01T00:00:00.000"
"18201","Straight Bourbon Whiskies","Ezra Brooks 99pr Bourbon","434","LUXCO INC","750","6","1","0","99","2021-02-01T00:00:00.000","96749003006","10088352135424","13.50","81.00","20.25","2022-09-01T00:00:00.000"
"18203","Straight Bourbon Whiskies","Ezra Brooks 99pr Bourbon","434","LUXCO INC","1750","6","1","0","99","2022-07-01T00:00:00.000","96749021772","10088352139095","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"18290","Straight Bourbon Whiskies","Fistful of Bourbon","240","William Grant & Sons Inc","750","6","1","0","90","2020-03-01T00:00:00.000","83664873906","10088352139095","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"17920","Temporary & Specialty Packages","Elijah Craig 18yr Single Barrel","259","Heaven Hill Brands","750","3","1","0","90","2022-01-01T00:00:00.000","96749000074","30096749010180","75.00","225.00","112.50","2022-09-01T00:00:00.000"
"18347","Straight Bourbon Whiskies","Four Roses Small Batch Mini","184","FOUR ROSES DISTILLERY","50","5","12","0","90","2021-08-01T00:00:00.000","40232498282","10088352110926","29.85","149.25","44.78","2022-09-01T00:00:00.000"
"18348","Straight Bourbon Whiskies","Four Roses Small Batch","184","FOUR ROSES DISTILLERY","750","6","1","0","90","2013-12-01T00:00:00.000","793573797940","40063400300","17.50","105.00","26.25","2022-09-01T00:00:00.000"
"18350","Single Barrel Bourbon Whiskies","Four Roses Single Barrel","184","FOUR ROSES DISTILLERY","750","6","1","0","100","2013-12-01T00:00:00.000","40063400027","10088352135424","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"18351","Straight Bourbon Whiskies","Four Roses Bourbon","184","FOUR ROSES DISTILLERY","1750","6","1","0","80","2020-10-01T00:00:00.000","40063400430","10096749000064","23.50","141.00","35.25","2022-09-01T00:00:00.000"
"18352","Straight Bourbon Whiskies","Four Roses Bourbon","184","FOUR ROSES DISTILLERY","750","12","1","0","80","2014-12-01T00:00:00.000","40063400409","10096749000064","12.50","150.00","18.75","2022-09-01T00:00:00.000"
"18291","Temporary & Specialty Packages","Fistful of Bourbon Mini","240","William Grant & Sons Inc","50","1","60","0","90","2021-07-01T00:00:00.000","83664873913","10088352135424","32.40","32.40","48.60","2022-09-01T00:00:00.000"
"18375","Straight Bourbon Whiskies","Four Roses Small Batch Select Mini","184","FOUR ROSES DISTILLERY","50","5","12","0","104","2022-06-01T00:00:00.000","40232498299","10096749000064","41.80","209.00","62.70","2022-09-01T00:00:00.000"
"18376","Straight Bourbon Whiskies","Four Roses Small Batch Select","184","FOUR ROSES DISTILLERY","750","6","1","6","104","2021-11-01T00:00:00.000","81128002664","10040232288330","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"18407","Straight Bourbon Whiskies","G & W Bourbon","297","Laird & Company","1000","12","1","0","80","1988-08-01T00:00:00.000","84848200204","10040232288330","6.41","76.92","9.62","2022-09-01T00:00:00.000"
"18408","Straight Bourbon Whiskies","G & W Bourbon","297","Laird & Company","1750","6","1","0","80","1977-08-01T00:00:00.000","40232498282","10084848200102","11.99","71.94","17.99","2022-09-01T00:00:00.000"
"18412","Straight Bourbon Whiskies","George Remus Straight Bourbon","434","LUXCO INC","750","6","1","4","94","2022-01-01T00:00:00.000","854054008075","10040232288330","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"18604","Straight Bourbon Whiskies","High West Bourbon Whiskey","115","CONSTELLATION BRANDS INC","750","6","1","2","92","2015-10-01T00:00:00.000","86003267220","10096749000064","21.00","126.00","31.50","2022-09-01T00:00:00.000"
"18613","Straight Bourbon Whiskies","Hirsch The Horizon Bourbon","391","HOTALING & CO","750","6","1","0","92","2022-02-01T00:00:00.000","87229150273","10096749000064","22.60","135.60","33.90","2022-09-01T00:00:00.000"
"18656","Bottled in Bond Bourbon","Henry Mckenna Single Barrel 10YR","259","Heaven Hill Brands","750","6","1","10","100","2021-10-01T00:00:00.000","854054008075","20096749200560","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"18661","Corn Whiskies","Hudson Baby Bourbon DISCO","240","William Grant & Sons Inc","750","6","1","0","92","2016-12-01T00:00:00.000","813715020931","10084848200102","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"18672","Straight Bourbon Whiskies","Hudson Bright Light & Big Bourbon","240","William Grant & Sons Inc","750","6","1","0","92","2021-05-01T00:00:00.000","83664874507","10096749000064","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"18856","Straight Bourbon Whiskies","Larceny","259","Heaven Hill Brands","750","6","1","0","92","2017-09-01T00:00:00.000","96749031559","10096749000064","14.00","84.00","21.00","2022-09-01T00:00:00.000"
"18858","Straight Bourbon Whiskies","Larceny","259","Heaven Hill Brands","1750","6","1","0","92","2022-07-01T00:00:00.000","96749031535","10081128101777","27.50","165.00","41.25","2022-09-01T00:00:00.000"
"18859","Straight Bourbon Whiskies","Larceny Small Batch","259","Heaven Hill Brands","750","12","1","0","92","2022-10-01T00:00:00.000","736040003755","10096749031556","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"18358","Temporary & Specialty Packages","Four Roses Single Barrel - Private Selection-Barrel Strength","184","FOUR ROSES DISTILLERY","750","6","1","0","115","2022-03-01T00:00:00.000","40063400294","10088352139095","40.00","240.00","60.00","2022-09-01T00:00:00.000"
"18860","Temporary & Specialty Packages","Larceny Barrel Proof","259","Heaven Hill Brands","750","3","1","0","128","2022-06-01T00:00:00.000","96749031535","20096749002652","30.00","90.00","45.00","2022-09-01T00:00:00.000"
"18990","Straight Bourbon Whiskies","James E Pepper 1776 Straight Bourbon Whiskey 100prf","886","Georgetown Trading Co. LLC / James Pepper Distilling Co.","750","6","1","0","100","2020-06-01T00:00:00.000","19962789632","10084848200102","16.33","97.98","24.50","2022-09-01T00:00:00.000"
"18989","Temporary & Specialty Packages","Jeffersons Reserve Twin Oak","370","PERNOD RICARD USA","750","6","1","0","90","2022-04-01T00:00:00.000","854054008075","20814794011272","29.98","179.88","44.97","2022-09-01T00:00:00.000"
"19006","Straight Bourbon Whiskies","Jeffersons Reserve","370","PERNOD RICARD USA","750","6","1","0","90","2014-07-01T00:00:00.000","655709000013","864903000174","29.97","179.82","44.96","2022-09-01T00:00:00.000"
"19009","Straight Bourbon Whiskies","Jeffersons Very Small Batch","370","PERNOD RICARD USA","750","6","1","0","82","2014-07-01T00:00:00.000","854054008075","10655709000300","22.39","134.34","33.59","2022-09-01T00:00:00.000"
"19017","Straight Bourbon Whiskies","Jeffersons Ocean Aged at Sea","370","PERNOD RICARD USA","750","6","1","0","90","2018-08-01T00:00:00.000","854054008075","10814794010643","42.51","255.06","63.77","2022-09-01T00:00:00.000"
"19019","Straight Bourbon Whiskies","Jesse James Bourbon","294","Levecke Corporation JJB","750","12","1","0","80","2012-06-01T00:00:00.000","89105510331","10084848200102","9.52","114.22","14.28","2022-09-01T00:00:00.000"
"19021","Straight Bourbon Whiskies","Jim Beam Black Mini","065","Jim Beam Brands","50","12","10","0","86","2017-04-01T00:00:00.000","80686034902","10096749031556","8.30","99.60","12.45","2022-09-01T00:00:00.000"
"19026","Straight Bourbon Whiskies","Jim Beam Black","065","Jim Beam Brands","750","12","1","0","86","1997-06-01T00:00:00.000","720815931633","10080686034077","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"19028","Straight Bourbon Whiskies","Jim Beam Black","065","Jim Beam Brands","1750","6","1","0","86","2020-07-01T00:00:00.000","89105510331","10080686034107","23.50","141.00","35.25","2022-09-01T00:00:00.000"
"18997","Temporary & Specialty Packages","Jeffersons Reserve Pritchard Hill Cask","370","PERNOD RICARD USA","750","6","1","0","90","2022-04-01T00:00:00.000","814794010974","10084848200102","29.98","179.88","44.97","2022-09-01T00:00:00.000"
"19048","Straight Bourbon Whiskies","Jim Beam Double Oak","065","Jim Beam Brands","750","12","1","0","86","2016-08-01T00:00:00.000","80686018094","10080686034107","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"19045","Temporary & Specialty Packages","Jeffersons Reserve Old Rum Cask","370","PERNOD RICARD USA","750","6","1","0","90","2022-01-01T00:00:00.000","814794010714","10080686034107","29.98","179.88","44.97","2022-09-01T00:00:00.000"
"19061","Straight Bourbon Whiskies","Jim Beam Mini","065","Jim Beam Brands","50","12","10","0","80","1985-11-01T00:00:00.000","655709000013","10080686001901","7.00","84.00","10.50","2022-09-01T00:00:00.000"
"19062","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","100","48","1","0","80","2015-11-01T00:00:00.000","80686001805","10080686001901","1.40","67.20","2.10","2022-09-01T00:00:00.000"
"19063","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","200","48","1","4","80","1988-04-01T00:00:00.000","80686001706","10080686001901","3.63","174.24","5.45","2022-09-01T00:00:00.000"
"19064","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","375","24","1","4","80","1985-05-01T00:00:00.000","80686034902","10080686001277","5.60","134.40","8.40","2022-09-01T00:00:00.000"
"19066","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","750","12","1","4","80","1985-05-01T00:00:00.000","720815931633","80686001416","11.00","132.00","16.50","2022-09-01T00:00:00.000"
"19067","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","1000","12","1","4","80","1983-11-01T00:00:00.000","720815931633","10080686001208","13.00","156.00","19.50","2022-09-01T00:00:00.000"
"19068","Straight Bourbon Whiskies","Jim Beam","065","Jim Beam Brands","1750","6","1","0","80","1983-09-01T00:00:00.000","80686001102","10080686034107","21.50","129.00","32.25","2022-09-01T00:00:00.000"
"19070","Straight Bourbon Whiskies","Jim Beam PET","065","Jim Beam Brands","1750","6","1","4","80","2017-05-01T00:00:00.000","80686001119","10080686001901","21.50","129.00","32.25","2022-09-01T00:00:00.000"
"19054","Temporary & Specialty Packages","Jeffersons Ocean Wheated Bourbon","370","PERNOD RICARD USA","750","6","1","0","90","2022-04-01T00:00:00.000","80686034902","10814794011268","42.50","255.00","63.75","2022-09-01T00:00:00.000"
"19096","Straight Bourbon Whiskies","Jim Beam PET","065","Jim Beam Brands","750","12","1","0","80","1990-10-01T00:00:00.000","80686001430","10721059003145","11.00","132.00","16.50","2022-09-01T00:00:00.000"
"19112","Straight Bourbon Whiskies","Jim Beam Devils Cut","065","Jim Beam Brands","750","12","1","0","90","2011-06-01T00:00:00.000","720815931633","10080686005015","14.00","168.00","21.00","2022-09-01T00:00:00.000"
"19116","Single Barrel Bourbon Whiskies","Jim Beam Single Barrel","065","Jim Beam Brands","750","6","1","0","95","2014-03-01T00:00:00.000","80686001409","10080686013263","19.41","116.46","29.12","2022-09-01T00:00:00.000"
"19094","Temporary & Specialty Packages","Jim Beam Cubs Edition","065","Jim Beam Brands","750","12","1","0","80","2021-12-01T00:00:00.000","80686001409","20096749002652","10.50","126.00","15.75","2022-09-01T00:00:00.000"
"19226","Straight Bourbon Whiskies","Knob Creek","065","Jim Beam Brands","750","6","1","0","100","1992-09-01T00:00:00.000","80686016762","10080686013263","21.00","126.00","31.50","2022-09-01T00:00:00.000"
"19227","Straight Bourbon Whiskies","Knob Creek","065","Jim Beam Brands","1000","6","1","0","100","2017-05-01T00:00:00.000","80686016205","10088004025547","26.00","156.00","39.00","2022-09-01T00:00:00.000"
"19228","Straight Bourbon Whiskies","Knob Creek","065","Jim Beam Brands","1750","6","1","9","100","2015-06-01T00:00:00.000","80686016106","10080686001277","36.00","216.00","54.00","2022-09-01T00:00:00.000"
"19123","Temporary & Specialty Packages","Jeppsons Bourbon Single Barrel","641","CH Distillery / 773 LLC","750","12","1","0","120","2022-06-01T00:00:00.000","850995005395","10080686013263","27.50","330.00","41.25","2022-09-01T00:00:00.000"
"19235","Single Barrel Bourbon Whiskies","Knob Creek Single Barrel Reserve","065","Jim Beam Brands","750","6","1","9","120","2011-04-01T00:00:00.000","80686001430","10080686016813","27.33","163.98","41.00","2022-09-01T00:00:00.000"
"19234","Temporary & Specialty Packages","BP Knob Creek Distillers Pick","065","Jim Beam Brands","750","6","1","0","120","2022-05-01T00:00:00.000","80686016823","10088004025547","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"19250","Straight Bourbon Whiskies","The Wiseman Bourbon","277","STOLI GROUP","750","6","1","0","91","2021-10-01T00:00:00.000","857361007229","10088352139095","25.03","150.18","37.55","2022-09-01T00:00:00.000"
"19320","Blended Whiskies","Kentucky Owl Confiscated","277","STOLI GROUP","750","6","1","4","96","2022-07-01T00:00:00.000","857361007052","10080686016813","67.50","405.00","101.25","2022-09-01T00:00:00.000"
"19239","Temporary & Specialty Packages","Knob Creek 12YR","065","Jim Beam Brands","750","6","1","12","100","2022-05-01T00:00:00.000","80686016786","10080686013263","35.00","210.00","52.50","2022-09-01T00:00:00.000"
"19368","Straight Bourbon Whiskies","Kentucky 10 Bourbon","783","Citadel Beverages","750","12","1","2","90","2022-08-01T00:00:00.000","810735016760","10857361007172","28.50","342.00","42.75","2022-09-01T00:00:00.000"
"19378","Straight Bourbon Whiskies","Sweetheart of the Rodeo","588","Kooper Distilling, LLC","750","6","1","4","90","2022-02-01T00:00:00.000","810735016760","864903000174","29.50","177.00","44.25","2022-09-01T00:00:00.000"
"19468","Straight Bourbon Whiskies","Marksman","421","SAZERAC COMPANY  INC","750","12","1","0","80","2020-09-01T00:00:00.000","857361007229","10088004042285","10.24","122.88","15.36","2022-09-01T00:00:00.000"
"19471","Straight Bourbon Whiskies","Makers Mark Mini","065","Jim Beam Brands","50","10","12","0","90","2020-04-01T00:00:00.000","857361007229","20085246171565","16.80","168.00","25.20","2022-09-01T00:00:00.000"
"19475","Straight Bourbon Whiskies","Makers Mark Replica","065","Jim Beam Brands","375","12","1","0","90","2014-11-01T00:00:00.000","85246185001","20085246171565","9.33","111.96","14.00","2022-09-01T00:00:00.000"
"19476","Straight Bourbon Whiskies","Makers Mark","065","Jim Beam Brands","750","12","1","0","90","1983-12-01T00:00:00.000","85246139431","10088004025547","18.00","216.00","27.00","2022-09-01T00:00:00.000"
"19477","Straight Bourbon Whiskies","Makers Mark","065","Jim Beam Brands","1000","12","1","0","90","2002-08-01T00:00:00.000","85246139424","864903000174","22.50","270.00","33.75","2022-09-01T00:00:00.000"
"19478","Straight Bourbon Whiskies","Makers Mark","065","Jim Beam Brands","1750","6","1","0","90","1999-09-01T00:00:00.000","80686012320","85246449219","34.00","204.00","51.00","2022-09-01T00:00:00.000"
"19481","Straight Bourbon Whiskies","Makers Mark Cask Strength","065","Jim Beam Brands","750","6","1","0","110","2016-06-01T00:00:00.000","85246501221","20085246171565","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"19486","Straight Bourbon Whiskies","Makers 46","065","Jim Beam Brands","750","6","1","0","94","2010-06-01T00:00:00.000","85246500101","10088004025547","21.50","129.00","32.25","2022-09-01T00:00:00.000"
"19324","Temporary & Specialty Packages","Kentucky Owl St Patricks Edition","277","STOLI GROUP","750","6","1","0","100","2022-03-01T00:00:00.000","857361007052","10857361007172","67.50","405.00","101.25","2022-09-01T00:00:00.000"
"19490","Temporary & Specialty Packages","Makers Mark Bespoke","065","Jim Beam Brands","750","6","1","0","90","2021-07-01T00:00:00.000","85246501122","10088004028012","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"19494","Temporary & Specialty Packages","Makers Mark 46 Cask Strength","065","Jim Beam Brands","750","6","1","0","109","2021-07-01T00:00:00.000","85246501535","10088004025547","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"19496","Temporary & Specialty Packages","Makers Mark Wood Finishing Series SE4","065","Jim Beam Brands","750","6","1","0","108","2020-08-01T00:00:00.000","85246501122","10085246501631","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"19497","Temporary & Specialty Packages","Makers Mark Wood Finishing Series 2021","065","Jim Beam Brands","750","6","1","0","110","2021-10-01T00:00:00.000","85246501801","10085246501631","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"19498","Temporary & Specialty Packages","Makers Mark 101","065","Jim Beam Brands","750","6","1","0","101","2021-06-01T00:00:00.000","85246501566","10085246501631","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"19880","Straight Bourbon Whiskies","Michters US*1 Small Batch","287","CHATHAM IMPORTS INC","750","6","1","0","91","2015-02-01T00:00:00.000","85246501566","40039383007199","24.50","147.00","36.75","2022-09-01T00:00:00.000"
"19567","Temporary & Specialty Packages","Makers Mark Holiday Label","065","Jim Beam Brands","750","12","1","0","90","2021-11-01T00:00:00.000","85246501610","20085246171565","18.00","216.00","27.00","2022-09-01T00:00:00.000"
"19908","Straight Bourbon Whiskies","Nelson Bros Classic Whiskey","115","CONSTELLATION BRANDS INC","750","6","1","0","93","2022-05-01T00:00:00.000","852962007104","85246449219","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"19909","Straight Bourbon Whiskies","Nelson Bros Whiskey Reserve Bourbon","115","CONSTELLATION BRANDS INC","750","6","1","0","108","2022-03-01T00:00:00.000","852962007098","10088004025547","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"20116","Straight Bourbon Whiskies","Old Grand Dad 114prf","065","Jim Beam Brands","750","12","1","0","114","2021-07-01T00:00:00.000","852962007104","10080686409400","13.84","166.08","20.76","2022-09-01T00:00:00.000"
"19905","Straight Bourbon Whiskies","Nefarious Bourbon Whiskey","777","Blue Ox Spirits, Inc.","750","6","1","2","86","2019-11-01T00:00:00.000","854647008338","40039383007199","17.50","105.00","26.25","2022-09-01T00:00:00.000"
