"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2014_HARRISON_REVS_SA","2014","43","HARRISON","7870757","6000","319100","7545657","11100","55500","689718","4547665","32575","608430","122260","199565","13812470","1861000","0","0","15673470","8756909","24430379","POINT (-95.8169209 41.6828528)"
"2014_FREMONT_REVS_SA","2014","36","FREMONT","4189732","0","194015","3995717","1650","24045","1022910","4383467","26250","292893","71662","74749","9893343","1057558","107948","24000","11082849","3935549","15018398","POINT (-95.6046765 40.7455892)"
"2012_HENRY_REVS_SA","2012","44","HENRY","6734233","0","263546","6470687","3467","53300","863782","3911635","41000","1637750","79613","48000","13109234","1081504","0","0","14190738","3620672","17811410","POINT (-91.5445241 40.9879383)"
"2010_SAC_REVS_SA","2010","81","SAC","4225568","4756","100","4220712","509","27535","387289","4019938","18500","861723","146825","15500","9698531","1079071","0","0","10777602","3004784","13782386","POINT (-95.1053946 42.3862604)"
"2016_LYON_REVS_SA","2016","60","LYON","6588704","0","291820","6296884","0","23030","1869252","6881454","70550","836435","151419","196493","16325517","2567513","0","30000","18923030","6221603","25144633","POINT (-96.2102924 43.380497)"
"2019_EMMET_REVS_SA","2019","32","EMMET","4938866","170","300370","4638326","170","8150","394338","3279131","12300","338039","41470","239476","8951400","1046210","0","0","9997610","5135794","15133404","POINT (-94.6784803 43.37802250000001)"
"2011_MONTGOMERY_REVS_SA","2011","69","MONTGOMERY","4312801","2100","202236","4108465","1019","15800","513406","4269105","8200","395181","62765","47350","9421291","989784","15840","0","10426915","2429042","12855957","POINT (-95.1563758 41.03014)"
"2010_FREMONT_REVS_SA","2010","36","FREMONT","3225062","1650","177020","3046392","1650","24045","1016707","3995953","14555","257855","138615","319081","8814853","855661","144740","24000","9839254","4046350","13885604","POINT (-95.6046765 40.7455892)"
"2016_MILLS_REVS_SA","2016","65","MILLS","7807865","0","245555","7562310","0","57606","941312","4742535","193850","492569","99669","132399","14222250","2483785","0","8000","16714035","4621159","21335194","POINT (-95.62132670000001 41.0334523)"
"2014_POTTAWATTAMIE_REVS_SA","2014","78","POTTAWATTAMIE","35474538","0","688000","34786538","13600","304500","8352203","27836925","315350","2527000","438669","3048146","77622931","6050000","0","0","83672931","14089337","97762268","POINT (-95.5423935 41.3366123)"
"2020_TAYLOR_REVS_SA","2020","87","TAYLOR","4600465","3230","258692","4338543","715","0","306953","4842918","4766","278750","40710","24218","9837573","943568","0","0","10781141","3656832","14437973","POINT (-94.6964148 40.73743240000001)"
"2017_DICKINSON_REVS_SA","2017","30","DICKINSON","9178296","1280","242266","8934750","1280","44200","2109180","5177541","62850","625680","233485","255075","17444041","3788277","0","1000","21233318","12318098","33551416","POINT (-95.1508301 43.3779848)"
"2020_HOWARD_REVS_SA","2020","45","HOWARD","5863725","0","302810","5560915","950","11100","2344597","4978926","19000","455789","269230","123007","13763514","2038742","0","0","15802256","5622421","21424677","POINT (-92.3171989 43.3567673)"
"2014_WINNEBAGO_REVS_SA","2014","95","WINNEBAGO","4165639","737","188190","3976712","1000","10550","685133","3283348","15556","1054056","260596","118915","9405866","1566462","300000","0","11272328","7428254","18700582","POINT (-93.7341955 43.37756780000001)"
"2016_SCOTT_REVS_SA","2016","82","SCOTT","47395718","20603","1427968","45947147","20603","800000","6690708","13935767","633670","5479153","181221","753100","74441369","11247067","0","351000","86039436","28743936","114783372","POINT (-90.6232428 41.6370978)"
"2014_DUBUQUE_REVS_SA","2014","31","DUBUQUE","28594023","14120","845707","27734196","14120","229250","4785324","16038754","83250","3972797","251267","224393","53333351","6482787","680000","0","60496138","19087436","79583574","POINT (-90.8824564 42.468832)"
"2021_POTTAWATTAMIE_REVS_SA","2021","78","POTTAWATTAMIE","44930425","0","1720400","43210025","3000","317000","8038803","20421592","282300","2780903","644505","5943000","81641128","12625000","0","600000","94866128","46422291","141288419","POINT (-95.5423935 41.3366123)"
"2022_CEDAR_REVS_SA","2022","16","CEDAR","10643752","0","522724","10121028","400","42200","1150076","6566568","34689","1250790","164902","128327","19458980","2778821","20000","1000","22258801","17735686","39994487","POINT (-91.1324125 41.7723207)"
"2022_CLAY_REVS_SA","2022","21","CLAY","8843518","0","466069","8377449","495","20750","1398195","5261944","15500","650033","368383","171400","16264149","2225283","0","0","18489432","18993748","37483180","POINT (-95.1509194 43.0825804)"
"2015_WINNEBAGO_REVS_SA","2015","95","WINNEBAGO","4463835","737","146000","4317098","1100","5071","2082773","3834481","15296","995518","51033","224360","11526730","1603228","0","0","13129958","2966434","16096392","POINT (-93.7341955 43.37756780000001)"
"2011_MARSHALL_REVS_SA","2011","64","MARSHALL","11548449","0","474267","11074182","1700","12000","1937904","8269411","46775","717572","374918","346610","22781072","2045550","750000","4000","25580622","6589520","32170142","POINT (-92.9987706 42.0358499)"
"2015_GREENE_REVS_SA","2015","37","GREENE","5005818","0","301575","4704243","0","5000","546295","3365778","55725","351700","55306","366940","9450987","1190000","0","0","10640987","3560909","14201896","POINT (-94.3968356 42.0362394)"
"2019_KEOKUK_REVS_SA","2019","54","KEOKUK","5047555","90000","294100","4663455","1565","42000","567218","6209279","49500","547970","176170","114000","12371157","2192000","0","0","14563157","5435487","19998644","POINT (-92.1786426 41.336465)"
"2018_APPANOOSE_REVS_SA","2018","4","APPANOOSE","3994820","0","384181","3610639","0","6000","1070082","4417271","3150","330115","21368","92144","9550769","735590","99283","0","10385642","7075080","17460722","POINT (-92.8686104 40.7431635)"
"2016_TAYLOR_REVS_SA","2016","87","TAYLOR","3720474","3200","274509","3442765","1260","4510","319093","5093439","14731","190525","49467","101235","9217025","797881","0","0","10014906","4167899","14182805","POINT (-94.6964148 40.73743240000001)"
"2016_MUSCATINE_REVS_SA","2016","70","MUSCATINE","15913553","0","715278","15198275","4500","123000","2080982","7255768","64100","1054351","503950","191551","26476477","1654756","4200000","57000","32388233","10803566","43191799","POINT (-91.1127562 41.4839221)"
"2015_KEOKUK_REVS_SA","2015","54","KEOKUK","4715980","130000","140000","4445980","1050","37500","158048","3184124","45000","559415","347845","135000","8913962","1321200","0","0","10235162","4345122","14580284","POINT (-92.1786426 41.336465)"
"2019_GREENE_REVS_SA","2019","37","GREENE","5379355","0","298550","5080805","0","20000","705777","4431834","61625","469000","39547","548393","11356981","1573150","0","0","12930131","4106758","17036889","POINT (-94.3968356 42.0362394)"
"2013_POTTAWATTAMIE_REVS_SA","2013","78","POTTAWATTAMIE","33777818","0","670950","33106868","13300","304500","8160694","28720719","214850","2431975","241806","3354981","76549693","6166387","0","0","82716080","19939240","102655320","POINT (-95.5423935 41.3366123)"
"2012_LOUISA_REVS_SA","2012","58","LOUISA","4850051","2800","139096","4708155","7250","38000","1173514","5437486","11575","602284","34273","56207","12068744","1977081","0","0","14045825","4288719","18334544","POINT (-91.2596184 41.2185073)"
"2022_WAPELLO_REVS_SA","2022","90","WAPELLO","9707678","0","788883","8918795","5462","0","3036914","5063215","68600","679585","220371","486092","18479034","1254000","0","2100","19735134","12167289","31902423","POINT (-92.4094499 41.03058450000001)"
"2021_HUMBOLDT_REVS_SA","2021","46","HUMBOLDT","6073654","0","319993","5753661","788","15575","799339","3308637","10500","337670","42315","90500","10358985","2090185","0","1000","12450170","4653420","17103590","POINT (-94.2071868 42.7764686)"
"2016_KOSSUTH_REVS_SA","2016","55","KOSSUTH","8491686","0","411039","8080647","0","36050","1092286","6121657","16850","606450","169436","143090","16266466","2813273","0","20000","19099739","8542700","27642439","POINT (-94.2067199 43.20413)"
"2012_BUTLER_REVS_SA","2012","12","BUTLER","5613634","0","203400","5410234","0","8000","771562","29958853","13790","583970","456669","220875","37423953","3249000","0","0","40672953","10835865","51508818","POINT (-92.7901934 42.7315661)"
"2014_WASHINGTON_REVS_SA","2014","92","WASHINGTON","8754200","0","354310","8399890","741","70500","3532318","5476983","52550","697977","147184","363250","18741393","2373465","0","0","21114858","7783948","28898806","POINT (-91.7178676 41.335591)"
"2011_CARROLL_REVS_SA","2011","14","CARROLL","6694312","0","225440","6468872","0","20000","1036851","6501318","93800","1671630","229064","783180","16804715","1383740","400000","0","18588455","7832006","26420461","POINT (-94.8605593 42.0362382)"
"2018_CLAY_REVS_SA","2018","21","CLAY","8018937","285","479319","7539333","130","32680","1370984","4758278","14406","594839","279026","544250","15133926","2169279","0","0","17303205","7339976","24643181","POINT (-95.1509194 43.0825804)"
"2020_WASHINGTON_REVS_SA","2020","92","WASHINGTON","12616218","0","768220","11847998","1031","53250","1823125","6321024","81300","774010","355670","1550780","22808188","3575207","6920435","500","33304330","6303872","39608202","POINT (-91.7178676 41.335591)"
"2017_LINN_REVS_SA","2017","57","LINN","63032467","197897","2359665","60474905","30680","680000","8793618","26334897","1220200","6902565","488649","1437477","106362991","21614815","0","41875","128019681","38988225","167007906","POINT (-91.5989646 42.0789478)"
"2016_CRAWFORD_REVS_SA","2016","24","CRAWFORD","7976672","7372","358900","7610400","880","48000","787595","7367567","3500","792334","112816","134097","16857189","2690500","0","226500","19774189","7352146","27126335","POINT (-95.3819678 42.0372125)"
"2015_CLAYTON_REVS_SA","2015","22","CLAYTON","8176582","0","554597","7621985","1327","61500","1375016","5393426","24345","509540","182620","376155","15545914","1600000","0","25000","17170914","6148896","23319810","POINT (-91.34143280000002 42.8447493)"
"2019_JACKSON_REVS_SA","2019","49","JACKSON","6974503","0","400660","6573843","75","3820","947855","5231240","41960","631353","399588","562103","14391837","1167700","0","25","15559562","8017598","23577160","POINT (-90.5742294 42.1717426)"
"2013_HUMBOLDT_REVS_SA","2013","46","HUMBOLDT","4868204","0","166700","4701504","530","7000","505205","2866258","4400","251450","97400","22600","8456347","1494070","0","1500","9951917","2702362","12654279","POINT (-94.2071868 42.7764686)"
"2011_DALLAS_REVS_SA","2011","25","DALLAS","19008930","0","5","19008925","0","210000","631579","8903753","147200","1906835","493488","315024","31616804","6607807","0","0","38224611","18650715","56875326","POINT (-94.0397374 41.6848862)"
"2021_LINN_REVS_SA","2021","57","LINN","77748416","242181","3577020","73929215","25108","569653","8854272","27892805","1278106","8031320","2085542","1396024","124062045","18976961","5000000","22350","148061356","40229989","188291345","POINT (-91.5989646 42.0789478)"
"2020_DES MOINES_REVS_SA","2020","29","DES MOINES","14210713","6620","865600","13338493","8164","130000","2564809","6902246","49885","939510","286882","321738","24541727","2371771","7511143","16000","34440641","12689990","47130631","POINT (-91.1814707 40.9231829)"
"2013_LUCAS_REVS_SA","2013","59","LUCAS","3456781","0","62395","3394386","1310","31100","468207","3820499","450","222154","27020","67286","8032412","582561","100000","500","8715473","1314544","10030017","POINT (-93.3277207 41.0293738)"
"2017_MAHASKA_REVS_SA","2017","62","MAHASKA","7733621","0","334639","7398982","1150","40900","1009259","5392157","28700","607875","215310","716340","15410673","2207679","0","49000","17667352","9183333","26850685","POINT (-92.6409094 41.3352035)"
"2015_LUCAS_REVS_SA","2015","59","LUCAS","3674227","3620","177270","3493337","3560","21300","618144","2569364","450","224720","8020","27600","6966495","604252","200000","500","7771247","1865285","9636532","POINT (-93.3277207 41.0293738)"
"2019_POTTAWATTAMIE_REVS_SA","2019","78","POTTAWATTAMIE","43097695","0","1627500","41470195","5000","315000","8070169","18423354","275800","2354955","71870","3783300","74769643","7998500","0","0","82768143","38586190","121354333","POINT (-95.5423935 41.3366123)"
"2014_MARION_REVS_SA","2014","63","MARION","10896474","0","379439","10517035","500","53000","1316109","5629151","36250","1026826","205966","275800","19060637","2423006","0","1000","21484643","10880514","32365157","POINT (-93.0994367 41.3344515)"
"2021_WAYNE_REVS_SA","2021","93","WAYNE","4454938","0","179469","4275469","0","0","459071","3592104","8038","466504","120285","7278","8928749","784700","0","0","9713449","5586803","15300252","POINT (-93.3273639 40.73947020000001)"
"2018_EMMET_REVS_SA","2018","32","EMMET","4795485","20","257105","4538360","220","12780","393245","3298179","11250","338368","26576","266550","8885528","1075058","0","0","9960586","6391545","16352131","POINT (-94.6784803 43.37802250000001)"
"2018_HOWARD_REVS_SA","2018","45","HOWARD","5304379","0","306317","4998062","1000","11100","2343228","4886481","19000","432807","137781","302059","13131518","1874443","0","0","15005961","6014072","21020033","POINT (-92.3171989 43.3567673)"
"2011_WINNESHIEK_REVS_SA","2011","96","WINNESHIEK","7307401","1300","320419","6985682","650","25650","1387676","7360376","16250","611300","183555","982752","17553891","2061209","0","5000","19620100","4092473","23712573","POINT (-91.8437074 43.2906746)"
"2011_IDA_REVS_SA","2011","47","IDA","2591046","310","85000","2505736","25","4000","403955","2302648","12300","175000","9515","206227","5619406","987228","0","0","6606634","1813595","8420229","POINT (-95.5134962 42.3868747)"
"2020_LYON_REVS_SA","2020","60","LYON","6938808","0","354255","6584553","0","25070","2048982","5919282","76050","958746","297521","263311","16173515","3765567","0","150000","20089082","7802539","27891621","POINT (-96.2102924 43.380497)"
"2017_SIOUX_REVS_SA","2017","84","SIOUX","9960013","0","493050","9466963","650","53000","2036416","7544885","15750","869610","83149","573675","20644098","2981870","0","4500","23630468","8630478","32260946","POINT (-96.1778827 43.0826174)"
"2010_JACKSON_REVS_SA","2010","49","JACKSON","4986624","0","295002","4691622","421","49775","868813","5286422","55521","542305","475025","241670","12211574","1853889","0","2525","14067988","4494333","18562321","POINT (-90.5742294 42.1717426)"
"2015_DUBUQUE_REVS_SA","2015","31","DUBUQUE","29612542","14120","1057100","28541322","14120","229250","4852988","15982385","86200","3983647","227385","225664","54142961","6803299","0","2000","60948260","16992836","77941096","POINT (-90.8824564 42.468832)"
"2017_CLARKE_REVS_SA","2017","20","CLARKE","4544514","2993","232544","4308977","960","45000","317245","2959571","14750","309965","25891","237039","8219398","676992","0","0","8896390","4029342","12925732","POINT (-93.78515790000002 41.0290323)"
