"si_station_num","si_sri","si_mp","si_lat","si_lon","county_code","muni_code","county_descr","muni","ev_aadt_tot","ev_aadt_dir1","ev_aadt_dir2","count_year","station_desc","direction"
"12ms8c","00000530__","2","39.96813","-74.69779","3","329","Burlington","Pemberton Twp","21997","10906","11091","2012-01-01T00:00:00.000","major","East/West"
"11c191r","00000001__X102520","0.05","40.46529601","-74.44664102","12","1215","Middlesex","North Brunswick Twp","0","4374","0","2012-01-01T00:00:00.000","ramp","North"
"110488","04000674__","0.87","39.90586","-74.956345","4","409","Camden","Cherry Hill Twp","12834","6392","6442","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-7-007","07000649__","2.17","40.75082898","-74.33209262","7","712","Essex","Millburn Twp","23873","12384","11489","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-4-340","00000495__","0.61","40.77810023","-74.04781342","9","908","Hudson","North Bergen Twp","91024","32172","58852","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c193r","00000001__X102660","0.01","40.47629001","-74.42603902","12","1214","Middlesex","New Brunswick City","0","522","0","2012-01-01T00:00:00.000","ramp","North"
"11c340r","00000078__X102090","20.9","40.64746","-74.83092","10","1018","Hunterdon","Lebanon Boro","0","1198","0","2012-01-01T00:00:00.000","ramp","North"
"11c307r","00000078__A102690","0.01","40.64422403","-74.71828208","18","1801","Somerset","Bedminster Twp","0","2299","0","2012-01-01T00:00:00.000","ramp","North"
"12ms3a","00000553__","6.82","39.28428","-75.13863","6","604","Cumberland","Downe Twp","1191","606","585","2012-01-01T00:00:00.000","major","North/South"
"11c229r","00000009__A111830","118.3","40.31676","-74.30491","13","1326","Monmouth","Manalapan Twp","0","932","0","2012-01-01T00:00:00.000","ramp","North"
"4-4-360","00000026__","1.82","40.4692861","-74.4699806","12","1215","Middlesex","North Brunswick Twp","20107","10095","10012","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c242r","00000009__B107050","70.5","39.694477","-74.25914","15","1530","Ocean","Stafford Twp","0","1303","0","2012-01-01T00:00:00.000","ramp","North"
"12n899r","00000046__A106180",,"40.87779265","-74.15910319","16","1602","Passaic","Clifton City","0","7045","0","2012-01-01T00:00:00.000","ramp","East"
"11ms3d","00000047__","15.21","39.15398","-74.84233","5","506","Cape May","Middle Twp","7063","3472","3591","2012-01-01T00:00:00.000","major","North/South"
"6-0-460","13161327__","0.98","40.2323583","-74.310725","13","1316","Monmouth","Freehold Twp","5101","2579","2522","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"3h5h704","20000630__","0.5","40.717195","-74.2828","20","2019","Union","Union Twp","28292","13239","15053","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12n908r","00000046__B106090",,"40.8731022","-74.173619","16","1602","Passaic","Clifton City","0","5148","0","2012-01-01T00:00:00.000","ramp","East"
"11c227r","00000009__A109850","98.5","40.0465","-74.22087","15","1507","Ocean","Toms River Twp","0","2919","0","2012-01-01T00:00:00.000","ramp","East"
"121369","13000050__","7.17","40.3993833","-74.1119944","13","1331","Monmouth","Middletown Twp","11313","5564","5749","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-4-402","00000525__","5.63","40.6376528","-74.5736333","18","1820","Somerset","Warren Twp","11180","5272","5908","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12n919r","00000046__A105860",,"40.88356145","-74.21218379","16","1605","Passaic","Little Falls Twp","0","4488","0","2012-01-01T00:00:00.000","ramp","East"
"11c233r","00000009__A112370","123.7","40.39405","-74.30683","12","1209","Middlesex","Old Bridge Twp","0","3388","0","2012-01-01T00:00:00.000","ramp","East"
"12s079r","00000038__B100270","0.06","39.93784803","-75.03123002","4","409","Camden","Cherry Hill Twp","0","1099","0","2012-01-01T00:00:00.000","ramp","East"
"dd10803","00000030__","57.07","39.37567996","-74.44707518","1","102","Atlantic","Atlantic City","43282","21525","21757","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s003r","00000042__A100980","9.88","39.81553365","-75.0661837","4","415","Camden","Gloucester Twp","0","4691","0","2012-01-01T00:00:00.000","ramp","North"
"11c236r","00000009__A112780","127.8","40.45257","-74.29671","12","1209","Middlesex","Old Bridge Twp","0","5599","0","2012-01-01T00:00:00.000","ramp","East"
"12n960r","00000046__A104320",,"40.89045733","-74.47673431","14","1408","Morris","Denville Twp","0","1462","0","2012-01-01T00:00:00.000","ramp","East"
"11ms3d","00000047__","15.21","39.15398","-74.84233","5","506","Cape May","Middle Twp","5931","2983","2948","2012-01-01T00:00:00.000","major","North/South"
"121390","13031088__","0.11","40.219522","-74.000792","13","1303","Monmouth","Asbury Park City","1678","1178","500","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11ms5d","00000050__","16.21","39.416924","-74.744255","1","109","Atlantic","Estell Manor City","3772","1819","1953","2012-01-01T00:00:00.000","major","North/South"
"12n968r","00000046__A105800",,"40.88963552","-74.21950462","16","1605","Passaic","Little Falls Twp","0","3596","0","2012-01-01T00:00:00.000","ramp","East"
"11c245r","00000009__B111840","118.4","40.317265","-74.30531","13","1326","Monmouth","Manalapan Twp","0","1529","0","2012-01-01T00:00:00.000","ramp","North"
"12s007r","00000042__B101060","10.83","39.82387391","-75.08027654","4","415","Camden","Gloucester Twp","0","3462","0","2012-01-01T00:00:00.000","ramp","North"
"11c243r","00000009__B111380","113.8","40.25266","-74.28705","13","1315","Monmouth","Freehold Boro","0","313","0","2012-01-01T00:00:00.000","ramp","North"
"12s018r","00000676__A100050","0.4","39.90356371","-75.11181792","4","408","Camden","Camden City","0","2684","0","2012-01-01T00:00:00.000","ramp","North"
"11c130r","00000001__A100810","0.01","40.29821003","-74.67779805","11","1113","Mercer","West Windsor Twp","0","7800","0","2012-01-01T00:00:00.000","ramp","North/South"
"12s009r","00000042__X100640","6.54","39.77057813","-75.04917725","8","818","Gloucester","Washington Twp","0","3261","0","2012-01-01T00:00:00.000","ramp","South"
"4-0-373","18101365__","0.72","40.5199639","-74.6188833","18","1810","Somerset","Hillsborough Twp","8245","4169","4076","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s075r","00000030__B101850","0.29","39.77674856","-74.90848282","4","435","Camden","Waterford Twp","0","175","0","2012-01-01T00:00:00.000","ramp","East"
"3n5h708","07111792__","0.81","40.72810317","-74.27416049","7","711","Essex","Maplewood Twp","6232","3554","2678","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6-4-328","00000035__","2.27","39.93721325","-74.07790832","15","1527","Ocean","Seaside Park Boro","10084","4766","5318","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c262r","00000009__B513290","132.9","40.51889","-74.29474","12","1225","Middlesex","Woodbridge Twp","0","3802","0","2012-01-01T00:00:00.000","ramp","East"
"1-4-606","18061036__","1.91","40.6576944","-74.5926639","18","1802","Somerset","Bernards Twp","3737","1690","2047","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c261r","00000009__B413290","132.9","40.51754","-74.29694","12","1225","Middlesex","Woodbridge Twp","0","1593","0","2012-01-01T00:00:00.000","ramp","North"
"12s027r","00000676__B100220","2.2","39.92860397","-75.11520172","4","408","Camden","Camden City","0","1287","0","2012-01-01T00:00:00.000","ramp","North"
"11c251r","00000009__B112440","124.4","40.40262","-74.30481","12","1209","Middlesex","Old Bridge Twp","0","1204","0","2012-01-01T00:00:00.000","ramp","North"
"2-4-664","16021562__","0.28","40.85145121","-74.15098687","16","1602","Passaic","Clifton City","1452","756","696","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"11c248r","00000009__B112370","123.7","40.39405","-74.30683","12","1209","Middlesex","Old Bridge Twp","0","1705","0","2012-01-01T00:00:00.000","ramp","North"
"12s023r","00000676__B100030","0.21","39.90124527","-75.10988328","4","408","Camden","Camden City","0","4642","0","2012-01-01T00:00:00.000","ramp","North"
"11c250r","00000009__B112410","124.1","40.39877","-74.30599","12","1209","Middlesex","Old Bridge Twp","0","4174","0","2012-01-01T00:00:00.000","ramp","North"
"2-4-665","16021222__","0.67","40.88485807","-74.17578202","16","1602","Passaic","Clifton City","589","168","421","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c257r","00000009__B113290","132.9","40.51727","-74.29789","12","1225","Middlesex","Woodbridge Twp","0","5205","0","2012-01-01T00:00:00.000","ramp","North"
"12s077r","00000038__A100260","0.01","39.93785813","-75.03148102","4","409","Camden","Cherry Hill Twp","0","219","0","2012-01-01T00:00:00.000","ramp","East"
"11c254r","00000009__B113050","130.5","40.48426","-74.29658","12","1220","Middlesex","South Amboy City","0","5679","0","2012-01-01T00:00:00.000","ramp","North"
"12s083r","00000038__B100290","0.07","39.93779402","-75.02923506","4","409","Camden","Cherry Hill Twp","0","3284","0","2012-01-01T00:00:00.000","ramp","East"
"11c256r","00000009__B113150","131.3","40.49799","-74.2991","12","1219","Middlesex","Sayreville Boro","0","3191","0","2012-01-01T00:00:00.000","ramp","North"
"2-4-676","16151181__","0.78","41.08029368","-74.38552511","16","1615","Passaic","West Milford Twp","2921","1488","1433","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c273r","00000009__X112430","124.3","40.40088","-74.30699","12","1209","Middlesex","Old Bridge Twp","0","1141","0","2012-01-01T00:00:00.000","ramp","East"
"4-4-351","00000018__","37.65","40.44671205","-74.39587301","12","1204","Middlesex","East Brunswick Twp","80596","39991","40605","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c265r","00000009__X107040","70.4","39.693733","-74.2612","15","1530","Ocean","Stafford Twp","0","1095","0","2012-01-01T00:00:00.000","ramp","East"
"6-4-310","00000035__","16.65","40.1255639","-74.0683472","13","1352","Monmouth","Wall Twp","22101","11303","10798","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"11c224r","00000001__Y103630","36.3","40.57193","-74.29388","12","1225","Middlesex","Woodbridge Twp","0","0","16355","2012-01-01T00:00:00.000","ramp","South"
"12s089r","00000038__A100520","0.01","39.94269313","-74.98299302","3","319","Burlington","Maple Shade Twp","0","2667","0","2012-01-01T00:00:00.000","ramp","East"
"11c223r","00000001__Y103270","32.7","40.5371","-74.34435","12","1205","Middlesex","Edison Twp","0","0","2731","2012-01-01T00:00:00.000","ramp","South"
"12s087r","00000038__B100510","0.12","39.94255105","-74.98484102","3","319","Burlington","Maple Shade Twp","0","1366","0","2012-01-01T00:00:00.000","ramp","East"
"11c263r","00000009__C112360","123.6","40.39647","-74.30714","12","1209","Middlesex","Old Bridge Twp","0","6040","0","2012-01-01T00:00:00.000","ramp","North"
"6-4-401","00000547__","27.14","40.2915917","-74.0555139","13","1311","Monmouth","Eatontown Boro","18163","9419","8744","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11n111r","00000080__X105830","58.3","40.90854","-74.17322","16","1608","Passaic","Paterson City","0","0","10378","2012-01-01T00:00:00.000","ramp","West"
"12s085r","00000038__A100500","0.02","39.94230001","-74.98544803","3","319","Burlington","Maple Shade Twp","0","642","0","2012-01-01T00:00:00.000","ramp","East"
"11c269r","00000009__X111490","114.9","40.26794","-74.29491","13","1316","Monmouth","Freehold Twp","0","2330","0","2012-01-01T00:00:00.000","ramp","East"
"1-7-704","21000604__","0.08","40.851058","-74.823125","21","2108","Warren","Hackettstown Town","9280","4457","4823","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c280r","00000009__X113280","132.8","40.51785","-74.30063","12","1225","Middlesex","Woodbridge Twp","0","5013","0","2012-01-01T00:00:00.000","ramp","East"
"6-4-383","00000034__","22.02","40.40345052","-74.23099366","13","1329","Monmouth","Matawan Boro","18575","9625","8950","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"pd12702","00000040__","4.91","39.68212","-75.42146","17","1713","Salem","Carneys Point Twp","11111","5643","5468","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"6-4-372","00000033__","29.38","40.23649302","-74.24508204","13","1319","Monmouth","Howell Twp","18812","8990","9822","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c281r","00000009__X112000","120","40.339638","-74.30843","13","1328","Monmouth","Marlboro Twp","0","4202","0","2012-01-01T00:00:00.000","ramp","East"
"12s094r","00000038__B100550","0.1","39.94260505","-74.97932104","3","319","Burlington","Maple Shade Twp","0","4120","0","2012-01-01T00:00:00.000","ramp","East"
"11n126r","00000080__X205830","58.3","40.90689","-74.17307","16","1608","Passaic","Paterson City","0","0","3280","2012-01-01T00:00:00.000","ramp","West"
"12s091r","00000038__B100530","0.11","39.94276805","-74.98226305","3","319","Burlington","Maple Shade Twp","0","1872","0","2012-01-01T00:00:00.000","ramp","East"
"11n127r","00000080__X205900","59","40.90602","-74.15966","16","1608","Passaic","Paterson City","0","0","2890","2012-01-01T00:00:00.000","ramp","West"
"12s081r","00000038__A100280","0.03","39.93783301","-75.02926803","4","409","Camden","Cherry Hill Twp","0","3137","0","2012-01-01T00:00:00.000","ramp","East"
"11n131r","00000080__Y100390","3.9","40.93226","-75.099495","21","2113","Warren","Knowlton Twp","0","0","2375","2012-01-01T00:00:00.000","ramp","West"
"2-5-405","00000511__","26.82","41.09279154","-74.26710238","16","1611","Passaic","Ringwood Boro","11824","5888","5936","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"11n133r","00000080__Y101200","12","40.925343","-74.95933","21","2111","Warren","Hope Twp","0","0","270","2012-01-01T00:00:00.000","ramp","West"
"12ms6c","04000673__","2.9","39.809666","-75.01924","4","422","Camden","Lindenwold Boro","19676","9443","10233","2012-01-01T00:00:00.000","major","North/South"
"11n134r","00000080__Y101980","19.8","40.918213","-74.813515","21","2101","Warren","Allamuchy Twp","0","0","705","2012-01-01T00:00:00.000","ramp","West"
"2-5-411","00000511A_","5.34","40.9645289","-74.30127087","14","1431","Morris","Pequannock Twp","9198","4253","4945","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"11n135r","00000080__Y101990","19.9","40.918224","-74.81252","21","2101","Warren","Allamuchy Twp","0","0","1320","2012-01-01T00:00:00.000","ramp","West"
"12s191r","00000295__A201790","0.33","39.81960805","-75.24081645","8","807","Gloucester","Greenwich Twp","0","4633","0","2012-01-01T00:00:00.000","ramp","North"
"11n137r","00000080__Y102870","28.7","40.893604","-74.66579","14","1436","Morris","Roxbury Twp","0","0","7500","2012-01-01T00:00:00.000","ramp","West"
"12s195r","00000295__B101860","0.13","39.82261547","-75.23374134","8","814","Gloucester","Paulsboro Boro","0","8031","0","2012-01-01T00:00:00.000","ramp","North"
"11n138r","00000080__Y103040","30.4","40.897724","-74.63515","14","1426","Morris","Mount Arlington Boro","0","0","3138","2012-01-01T00:00:00.000","ramp","West"
"12s073r","00000030__A101840","0.01","39.77752609","-74.90973554","4","435","Camden","Waterford Twp","0","587","0","2012-01-01T00:00:00.000","ramp","East"
"11n112r","00000080__X105850","58.5","40.90792","-74.16999","16","1608","Passaic","Paterson City","0","0","2955","2012-01-01T00:00:00.000","ramp","West"
"7-0-459","17071004__","0.48","39.72490993","-75.4670836","17","1708","Salem","Pennsville Twp","440","239","201","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11n148r","00000080__Y104500","45","40.86105","-74.386215","14","1429","Morris","Parsippany-Troy Hills Twp","0","0","7407","2012-01-01T00:00:00.000","ramp","West"
"12s187r","00000295__A101720","0.01","39.81439436","-75.26055216","8","807","Gloucester","Greenwich Twp","0","883","0","2012-01-01T00:00:00.000","ramp","North"
"11n142r","00000080__Y103870","38.7","40.89682","-74.486824","14","1408","Morris","Denville Twp","0","0","7709","2012-01-01T00:00:00.000","ramp","West"
"1-8-744","14121020__","0.12","40.82260622","-74.40348443","14","1412","Morris","Hanover Twp","366","200","166","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"11n161r","00000080__Y106570","65.7","40.86969","-74.05512","2","259","Bergen","South Hackensack Twp","0","0","3967","2012-01-01T00:00:00.000","ramp","West"
"12s026r","00000676__B100120","1.19","39.91423407","-75.11585133","4","408","Camden","Camden City","0","1644","0","2012-01-01T00:00:00.000","ramp","North"
"11n162r","00000080__Y106640","66.4","40.86739","-74.04316","2","223","Bergen","Hackensack City","0","0","5522","2012-01-01T00:00:00.000","ramp","West"
"120247","02000067__","0.97","40.877354","-74.102844","2","221","Bergen","Garfield City","13251","6815","6436","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11s102r","00000055__X102160","21.6","39.34986684","-75.00007615","6","609","Cumberland","Maurice River Twp","0","0","127","2012-01-01T00:00:00.000","ramp","South"
"2-7-971","02151630__","1.95","40.91309456","-73.95178821","2","261","Bergen","Tenafly Boro","505","253","252","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11s109r","00000055__Y102960","29.62","39.44580468","-75.0633923","6","614","Cumberland","Vineland City","0","0","1103","2012-01-01T00:00:00.000","ramp","South"
"6-4-457","00000537__","34.5","40.09134","-74.525728","13","1351","Monmouth","Upper Freehold Twp","8287","4080","4207","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11ms8d","17000626__","4.95","39.532315","-75.402176","17","1711","Salem","Quinton Twp","925","462","463","2012-01-01T00:00:00.000","major","North/South"
"12s198r","00000295__B101960","0.12","39.82970038","-75.21901565","8","820","Gloucester","West Deptford Twp","0","2722","0","2012-01-01T00:00:00.000","ramp","North"
"7-4-328","00000070__","2.74","39.91688005","-75.02681037","4","409","Camden","Cherry Hill Twp","52530","25656","26874","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12s197r","00000295__A101940","0.02","39.82785559","-75.22298788","8","820","Gloucester","West Deptford Twp","0","2937","0","2012-01-01T00:00:00.000","ramp","North"
"5-8-342","11021013__","0.52","40.265194","-74.814581","11","1102","Mercer","Ewing Twp","249","107","142","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121372","13000051__","3.96","40.3295","-74.0838167","13","1336","Monmouth","Tinton Falls Boro","10254","6076","4178","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c314r","00000078__A203010","30.1","40.6414","-74.64891","18","1801","Somerset","Bedminster Twp","0","19610","0","2012-01-01T00:00:00.000","ramp","North"
"6-4-656","15181001__","1.27","39.994161","-74.260879","15","1518","Ocean","Manchester Twp","1673","754","919","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"11c312r","00000078__A104080","0.01","40.65113406","-74.4574211","18","1820","Somerset","Warren Twp","0","2503","0","2012-01-01T00:00:00.000","ramp","North"
"2-8-808","00000502__","6.57","41.00269802","-74.19572003","2","220","Bergen","Franklin Lakes Boro","9728","4529","5199","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"7-4-716","08051032__","2.17","39.57872902","-75.00562103","8","805","Gloucester","Franklin Twp","1490","826","664","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-5-416","00000506__","5.65","40.82134229","-74.22556336","7","713","Essex","Montclair Twp","24233","13056","11177","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"5-5-163","00000526__","1.51","40.2832389","-74.6055639","11","1113","Mercer","West Windsor Twp","4353","2220","2133","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"6-4-464","00000571__","0.96","39.96304015","-74.12828802","15","1507","Ocean","Toms River Twp","20983","10675","10308","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-4-212","00000022__","35.51","40.57866814","-74.59136903","18","1806","Somerset","Bridgewater Twp","94589","49224","45365","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"2-0-109","16121001__","0.08","40.89996727","-74.2399325","16","1612","Passaic","Totowa Boro","4780","2323","2457","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c346r","00000078__X104110","41.1","40.65284","-74.45354","18","1820","Somerset","Warren Twp","0","7271","0","2012-01-01T00:00:00.000","ramp","North"
"6-4-627","13181014__","0.37","40.40706393","-74.18613178","13","1318","Monmouth","Holmdel Twp","356","144","212","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c344r","00000078__X103470","34.7","40.64742","-74.5736","18","1820","Somerset","Warren Twp","0","7962","0","2012-01-01T00:00:00.000","ramp","North"
"3-3-024","20000624__","0.78","40.6765971","-74.19514719","20","2004","Union","Elizabeth City","15151","9241","5910","2012-01-01T00:00:00.000","major","East/West"
"pm12f2","00000001__","51.01","40.73162","-74.13037","7","714","Essex","Newark City","0","26528","0","2012-01-01T00:00:00.000","Volume 48hrs","North"
"6-4-652","15331090__","0.48","39.76486726","-74.25999085","15","1501","Ocean","Barnegat Light Boro","187","67","120","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"pd12102","00000206__","124.54","41.23466","-74.80149","19","1917","Sussex","Sandyston Twp","8148","4196","3952","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"2-5-415","00000501__","44.87","40.90672324","-73.96600998","2","215","Bergen","Englewood City","0","10153","0","2012-01-01T00:00:00.000","Volume 48hrs","North"
"PD11113","00000057__","7.09","40.737045","-75.04309","21","2105","Warren","Franklin Twp","11879","5881","5998","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"5-5-406","00000526__","0.39","40.2976611","-74.6106278","11","1113","Mercer","West Windsor Twp","4867","2284","2583","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"PD12604","00000009__","110.41","40.20974","-74.25795","13","1319","Monmouth","Howell Twp","41640","21630","20010","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"6-6-010","00000009__","100.12","40.0671306","-74.21845","15","1514","Ocean","Lakewood Twp","20949","11489","9460","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12c001r","00000078__","40.8","40.65165","-74.458176","18","1820","Somerset","Warren Twp","0","0","893","2012-01-01T00:00:00.000","ramp","West"
"2-8-880","02000087__","5.15","41.03455303","-74.16679404","2","233","Bergen","Mahwah Twp","10242","5178","5064","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12c157r","00000018__Y100810","0.21","40.20436702","-74.05368104","13","1334","Monmouth","Neptune Twp","0","0","1947","2012-01-01T00:00:00.000","ramp","South"
"121501","15000620__","2.32","40.01624805","-74.17563009","15","1507","Ocean","Toms River Twp","20182","10706","9476","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"pd12511","00000130__","50.8","40.105846","-74.7847","3","315","Burlington","Florence Twp","24626","13131","11495","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"6-5-022","00000070__","53.5","40.0563306","-74.1552056","15","1506","Ocean","Brick Twp","37019","19165","17854","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12c002r","00000078__","41","40.652035","-74.454","18","1820","Somerset","Warren Twp","0","0","1650","2012-01-01T00:00:00.000","ramp","West"
"6-5-501","15000632__","1.54","40.091508","-74.112018","15","1506","Ocean","Brick Twp","11831","5761","6070","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"4-4-325","00000027__","15.04","40.4882083","-74.4653389","12","1214","Middlesex","New Brunswick City","22901","11487","11414","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"3-0-801","20171055__","0.04","40.69171958","-74.31587458","20","2017","Union","Springfield Twp","118","60","58","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-4-325","00000038__","3.52","39.93951707","-75.01682011","4","409","Camden","Cherry Hill Twp","47079","23226","23853","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
