"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Charter Sightseeing","13023","INACTIVE","FORD","E450","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13023Charter Sightseeing"
"Charter Sightseeing","15358","INACTIVE","IC","M LINE SHUTTLE BUS","2015","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"15358Charter Sightseeing"
"Charter Sightseeing","15378","INACTIVE","FREIGHLINE","M LINE SHUTTLE BUS","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"15378Charter Sightseeing"
"Charter Sightseeing","17654","INACTIVE","FORD","E450","2015","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"17654Charter Sightseeing"
"Charter Sightseeing","17655","INACTIVE","FORD","E450","2015","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"17655Charter Sightseeing"
"Charter Sightseeing","17888","INACTIVE","FREIGHTLINER","M2 106","2017","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"17888Charter Sightseeing"
"Charter Sightseeing","13564","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2000","GREEN","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"13564Charter Sightseeing"
"Charter Sightseeing","19239","VIOLATION","FORD","TRANSIT","2018","BLACK","Gasoline","N","CONSTANTIN ILINESCU","8645 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"19239Charter Sightseeing"
"Charter Sightseeing","10005","INACTIVE","FORD","EXPEDITION","2007","WHITE","Gasoline","N","American Executive Limousine Services  Inc.","5353 W. BYRON ST.","CHICAGO","IL","60641",,,"10005Charter Sightseeing"
"Charter Sightseeing","9533","INACTIVE","CHEVROLET","SUBURBAN","2007","BLACK","Gasoline","N","4 STAR ELITE INC.","226 S. CROSSEN","ELK GROVE VILLAGE","IL","60007",,,"9533Charter Sightseeing"
"Charter Sightseeing","7242","INACTIVE","FORD","TROLLEY","1997","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7242Charter Sightseeing"
"Charter Sightseeing","18897","INACTIVE","FREIGHTLINER","FB65","2006","WHITE","Gasoline","N","RENTAL EXPRESS LLC","1019 S. OAKLEY BLVD.","CHICAGO","IL","60612",,,"18897Charter Sightseeing"
"Charter Sightseeing","18262","INACTIVE","DOUBLE SHUFLE","TROLLEY","2004","RED","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"18262Charter Sightseeing"
"Charter Sightseeing","12248","INACTIVE","MERCEDES","SPRINTER","2010","SILVER","Bio-Diesel","N","O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2","4610 N. CLARK ST.","CHICAGO","IL","60640",,,"12248Charter Sightseeing"
"Charter Sightseeing","18536","INACTIVE","FREIGHLINE","TROLLEY","2005","RED","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"18536Charter Sightseeing"
"Charter Sightseeing","19039","INACTIVE","FREIGHTLINER","M LINE SHUTTLE BUS","2005","RED","Gasoline","N","O'HARE WISCONSIN LIMOUSINE SERVICE, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"19039Charter Sightseeing"
"Charter Sightseeing","19040","INACTIVE","FREIGHTLINER","M LINE SHUTTLE BUS","2007","RED","Gasoline","N","O'HARE WISCONSIN LIMOUSINE SERVICE, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"19040Charter Sightseeing"
"Charter Sightseeing","7275","INACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7275Charter Sightseeing"
"Charter Sightseeing","10843","INACTIVE","FORD","F53","2006","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10843Charter Sightseeing"
"Charter Sightseeing","11643","INACTIVE","FORD","E350","2005","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"11643Charter Sightseeing"
"Charter Sightseeing","10924","INACTIVE","FORD","F53","2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10924Charter Sightseeing"
"Charter Sightseeing","19746","INACTIVE","FORD","350","2018","BLACK","Gasoline","N","SWIFT TRANSPORTATION AND LEASTING INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"19746Charter Sightseeing"
"Charter Sightseeing","19320","ACTIVE","LINCOLN","NAVIGATOR","2013","WHITE","Gasoline","N","ECHO CHARTERS INC","3821 N. NARRAGANSETT AVE.","CHICAGO","IL","60634",,,"19320Charter Sightseeing"
"Charter Sightseeing","10926","INACTIVE","FORD","F53","2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10926Charter Sightseeing"
"Charter Sightseeing","13137","INACTIVE","CHEVROLET","C5500","2008","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13137Charter Sightseeing"
"Charter Sightseeing","19642","INACTIVE","FREIGHTLINER","XBS","2018","BLUE/RED","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"19642Charter Sightseeing"
"Charter Sightseeing","8758","INACTIVE","NEOPLAN","TROLLEY","1983","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"8758Charter Sightseeing"
"Charter Sightseeing","10984","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10984Charter Sightseeing"
"Charter Sightseeing","6902206","INACTIVE","FORD","E250","2003",,"Gasoline","N","MIDWEST MEDICAL SERVICE, INC.","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"6902206Charter Sightseeing"
"Charter Sightseeing","13995","INACTIVE","FORD","F350","2012","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"13995Charter Sightseeing"
"Charter Sightseeing","10992","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10992Charter Sightseeing"
"Charter Sightseeing","13149","INACTIVE","FORD","E350","2009","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13149Charter Sightseeing"
"Charter Sightseeing","10104","INACTIVE","FORD","E350","2013","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10104Charter Sightseeing"
"Charter Sightseeing","10993","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10993Charter Sightseeing"
"Charter Sightseeing","79224","INACTIVE","FORD","TERRA","2003","WHITE/BLUE/RED","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"79224Charter Sightseeing"
"Charter Sightseeing","11831","INACTIVE","FORD","E350","2009","BLACK","Gasoline","N","TOWN & COUNTRY TRANSIT, CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"11831Charter Sightseeing"
"Charter Sightseeing","18963","RESERVED","FREIGHTLINER","S2 106","2008","WHITE","Gasoline","N","M & G TRANSPORTATION INC","3622 N. OZANAM AVE.","CHICAGO","IL","60634",,,"18963Charter Sightseeing"
"Charter Sightseeing","19769","INACTIVE","FREIGHTLINER","TROLLEY","2002","RED/GREEN","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"19769Charter Sightseeing"
"Charter Sightseeing","11158","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11158Charter Sightseeing"
"Charter Sightseeing","19622","RESERVED","FREIGHLINE","CLASSIC","2013","WHITE","Gasoline","N","M & G TRANSPORTATION INC","3622 N. OZANAM AVE.","CHICAGO","IL","60634",,,"19622Charter Sightseeing"
"Charter Sightseeing","19761","RESERVED","FREIGHLINE","CLASSIC","2012","WHITE","Gasoline","N","M & G TRANSPORTATION INC","3622 N. OZANAM AVE.","CHICAGO","IL","60634",,,"19761Charter Sightseeing"
"Charter Sightseeing","11163","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11163Charter Sightseeing"
"Charter Sightseeing","13719","INACTIVE","VAN HOOL","TD925","2008","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13719Charter Sightseeing"
"Charter Sightseeing","14820","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","LIMO CORP OF CHICAGO INC","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"14820Charter Sightseeing"
"Charter Sightseeing","15093","INACTIVE","FORD","STARCRAFT","2016","BLACK","Gasoline","N","MY LIMO DRIVER INC","6432 S. CALIFORNIA AVE.","CHICAGO","IL","60629",,,"15093Charter Sightseeing"
"Charter Sightseeing","15514","VIOLATION","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15514Charter Sightseeing"
"Charter Sightseeing","7233","INACTIVE","FORD","TROLLEY","1996","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7233Charter Sightseeing"
"Charter Sightseeing","15523","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15523Charter Sightseeing"
"Charter Sightseeing","16921","INACTIVE","BOYERTOWN","TROLLEY","1988","RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"16921Charter Sightseeing"
"Charter Sightseeing","15504","INACTIVE","FORD","F650","2014","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"15504Charter Sightseeing"
"Charter Sightseeing","15699","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15699Charter Sightseeing"
"Charter Sightseeing","13134","INACTIVE","FORD","E450","2003","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13134Charter Sightseeing"
"Charter Sightseeing","9096","INACTIVE","FORD","E350","2006","WHITE","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9096Charter Sightseeing"
"Charter Sightseeing","19770","RESERVED","MERCEDES","BENZ","2015","BLACK","Gasoline","N","DVN TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"19770Charter Sightseeing"
"Charter Sightseeing","18846","VIOLATION","OSHKOSH","SHUTTLE","1991","RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"18846Charter Sightseeing"
"Charter Sightseeing","15410","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","D T & C GLOBAL MANAGEMENT LLC","3201 S. HOYNE AVE.","CHICAGO","IL","60608",,,"15410Charter Sightseeing"
"Charter Sightseeing","19776","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","SWIFT TRANSPORTATION AND LEASTING INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"19776Charter Sightseeing"
"Charter Sightseeing","19487","INACTIVE","FORD","F550","2017","WHITE","Gasoline","N","VIP EXPRESS LIMOUSINE INC.","2735 W. BALMORAL AVE.","CHICAGO","IL","60625",,,"19487Charter Sightseeing"
"Charter Sightseeing","19773","VIOLATION","BARTH","TROLLEY","1997","RED/GREEN","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"19773Charter Sightseeing"
"Charter Sightseeing","13758","INACTIVE","FORD","EXPEDITION","2012","WHITE","Gasoline","N","CHICAGO FLYCAR LIMOUSINE INC","420 E. WATERSIDE DR.","CHICAGO","IL","60601",,,"13758Charter Sightseeing"
"Charter Sightseeing","21202","INACTIVE","FORD","F650","2007","WHITE","Gasoline","N","RENTAL EXPRESS LLC","1019 S. OAKLEY BLVD.","CHICAGO","IL","60612",,,"21202Charter Sightseeing"
"Charter Sightseeing","13010","INACTIVE","FORD","E450","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13010Charter Sightseeing"
"Charter Sightseeing","13062","INACTIVE","FORD","E350","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13062Charter Sightseeing"
"Charter Sightseeing","21407","VIOLATION","FREIGHTLINER","M LINE SHUTTLE BUS","2001","WHITE/RED","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"21407Charter Sightseeing"
"Charter Sightseeing","1054","INACTIVE","FORD","TROLLEY","1987",,"Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"1054Charter Sightseeing"
"Charter Sightseeing","12236","INACTIVE","ORION","ORION-6","1996","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12236Charter Sightseeing"
"Charter Sightseeing","19481","ACTIVE","MERCEDES","SPRINTER","2017","BLACK","Gasoline","N","ECHO CHARTERS INC","3821 N. NARRAGANSETT AVE.","CHICAGO","IL","60634",,,"19481Charter Sightseeing"
"Charter Sightseeing","13833","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"13833Charter Sightseeing"
"Charter Sightseeing","7221","INACTIVE","FREIGHLINE",,"2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7221Charter Sightseeing"
"Charter Sightseeing","19453","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","WHITE EAGLE INC","6910 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"19453Charter Sightseeing"
"Charter Sightseeing","7223","INACTIVE","FREIGHLINE",,"2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7223Charter Sightseeing"
"Charter Sightseeing","7224","INACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7224Charter Sightseeing"
"Charter Sightseeing","7278","INACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7278Charter Sightseeing"
"Charter Sightseeing","19420","ACTIVE","FREIGHTLINER","M1235","2011","GRAY","Gasoline","N","THE KIDDOS ENTERPRISES, LLC","3132 W. 26TH ST.","CHICAGO","IL","60623",,,"19420Charter Sightseeing"
"Charter Sightseeing","8973","INACTIVE","FREIGHLINE",,"2005","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"8973Charter Sightseeing"
"Charter Sightseeing","8974","INACTIVE","FREIGHLINE",,"2005","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"8974Charter Sightseeing"
"Charter Sightseeing","13079","INACTIVE","CHEVROLET","G3500","2010","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13079Charter Sightseeing"
"Charter Sightseeing","9995","INACTIVE","FREIGHTLINER","GLAVAL LEGACY","2014","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9995Charter Sightseeing"
"Charter Sightseeing","13997","INACTIVE","FREIGHTLINER","CARRYALL","2002","GREEN","Gasoline","N","YILDIRIM CAB CO","3659 W. ADDISON ST.","CHICAGO","IL","60618",,,"13997Charter Sightseeing"
"Charter Sightseeing","10983","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10983Charter Sightseeing"
"Charter Sightseeing","19804","INACTIVE","FORD","TRANSIT","2018","BLACK","Gasoline","N","SWIFT TRANSPORTATION AND LEASTING INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"19804Charter Sightseeing"
"Charter Sightseeing","13154","INACTIVE","FORD","E450","2007","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13154Charter Sightseeing"
"Charter Sightseeing","16054","RESERVED","IC","STARCRAFT","2014","WHITE","Gasoline","N","CHICAGO EXPRESS COACH COMPANY","6934 W. FLETCHER ST.","CHICAGO","IL","60634",,,"16054Charter Sightseeing"
"Charter Sightseeing","10478","INACTIVE","FORD","EXPEDITION","2008","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"10478Charter Sightseeing"
"Charter Sightseeing","11465","INACTIVE","FORD","E450","2011","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11465Charter Sightseeing"
"Charter Sightseeing","9625","INACTIVE","ORION","ORION-6","1999","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9625Charter Sightseeing"
"Charter Sightseeing","11466","INACTIVE","FORD","E450","2011","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11466Charter Sightseeing"
"Charter Sightseeing","297914","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"297914Charter Sightseeing"
"Charter Sightseeing","18275","INACTIVE","FREIGHTLINER","M2","2009","BLACK","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"18275Charter Sightseeing"
"Charter Sightseeing","15246","ACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","AMM'S LIMOUSINE SERVICE INC","321 N. CLARK ST.","CHICAGO","IL","60654",,,"15246Charter Sightseeing"
"Charter Sightseeing","12815","INACTIVE","GMC","C5500","2007","BLACK","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"12815Charter Sightseeing"
"Charter Sightseeing","79222","INACTIVE","MCI","CHALLENGER","1980","RED/WHITE/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"79222Charter Sightseeing"
"Charter Sightseeing","13063","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13063Charter Sightseeing"
"Charter Sightseeing","14077","INACTIVE","FREIGHTLINER","FX35","2006","WHITE","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"14077Charter Sightseeing"
"Charter Sightseeing","9695","INACTIVE","FORD","ECONOLINE","2007","BLACK","Gasoline","N","TOWN & COUNTRY SYSTEMS CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"9695Charter Sightseeing"
"Charter Sightseeing","11461","INACTIVE","FORD","F550","2012","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11461Charter Sightseeing"
"Charter Sightseeing","15072","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","GLAMOUR LIMOUSINE INC.","2708 W. BELDEN AVE.","CHICAGO","IL","60647",,,"15072Charter Sightseeing"
"Charter Sightseeing","19820","INACTIVE","FORD","TRANSIT","2018","BLACK","Gasoline","N","SWIFT TRANSPORTATION AND LEASTING INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"19820Charter Sightseeing"
"Charter Sightseeing","14848","INACTIVE","FORD","E350","2013","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14848Charter Sightseeing"
"Charter Sightseeing","14706","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","T & V TRANSPORTATION LLC.","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"14706Charter Sightseeing"
"Charter Sightseeing","13754","INACTIVE","INTL","CARRYALL","1997","WHITE","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"13754Charter Sightseeing"
"Charter Sightseeing","12894","INACTIVE","FREIGHTLINER","M2","2008","BLACK","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"12894Charter Sightseeing"
"Charter Sightseeing","3000","INACTIVE","FORD","TRANSIT BUS","2017","WHITE","Gasoline","N","DDSSBOS LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"3000Charter Sightseeing"
"Charter Sightseeing","9697","INACTIVE","FORD","TERRA","2013","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9697Charter Sightseeing"
"Charter Sightseeing","17530","INACTIVE","FREIGHTLINER","M2","2016","WHITE","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"17530Charter Sightseeing"
"Charter Sightseeing","18619","INACTIVE","FREIGHTLINER","M2","2017","WHITE","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"18619Charter Sightseeing"
"Charter Sightseeing","18724","INACTIVE","FORD","E450","2017","WHITE","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"18724Charter Sightseeing"
"Charter Sightseeing","11462","INACTIVE","FORD","F550","2012","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11462Charter Sightseeing"
"Charter Sightseeing","7270","INACTIVE","NEOPLAN","TROLLEY","1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7270Charter Sightseeing"
"Charter Sightseeing","15558","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","TRAVELERS LIMOUSINE LTD","6548 N. GREENVIEW AVE.","CHICAGO","IL","60626",,,"15558Charter Sightseeing"
"Charter Sightseeing","12967","INACTIVE","GMC","C5500","2007","WHITE","Gasoline","N","VISIONARY INDUSTRIES","2617 W. 43RD ST.","EVERGREEN PARK","IL","60632",,,"12967Charter Sightseeing"
"Charter Sightseeing","9694","INACTIVE","FORD","E350","2007","BLACK","Gasoline","N","TOWN & COUNTRY SYSTEMS CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"9694Charter Sightseeing"
"Charter Sightseeing","10202","INACTIVE","CHEVROLET","EXPRESS","2007","BLACK","Gasoline","N","CHICAGO LIMOUSINE AND CARS, INC","5820 N. WESTERN AVE.","CHICAGO","IL","60659",,,"10202Charter Sightseeing"
"Charter Sightseeing","13140","INACTIVE","FORD","E450","2006","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13140Charter Sightseeing"
"Charter Sightseeing","297916","INACTIVE","FORD","E350","2009","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"297916Charter Sightseeing"
"Charter Sightseeing","9996","INACTIVE","CHEVROLET","G3500","2010","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9996Charter Sightseeing"
"Charter Sightseeing","13242","INACTIVE","MERCEDES","SPRINTER","2011","BLACK","Gasoline","N","J R LIMOUSINE SERVICE INC","7610 W. PALATINE AVE.","CHICAGO","IL","60631",,,"13242Charter Sightseeing"
"Charter Sightseeing","13478","RESERVED","FORD","E450","2017","WHITE","Gasoline","N","CHICAGO CLOUD 9 LIMO INC.","1330 W. FARGO AVE.","CHICAGO","IL","60626",,,"13478Charter Sightseeing"
"Charter Sightseeing","19503","VIOLATION","FORD","E450","2017","WHITE","Gasoline","N","CHICAGO CLOUD 9 LIMO INC.","1330 W. FARGO AVE.","CHICAGO","IL","60626",,,"19503Charter Sightseeing"
"Charter Sightseeing","12968","INACTIVE","FORD","F550","1999","WHITE","Gasoline","N","VISIONARY INDUSTRIES","2617 W. 43RD ST.","EVERGREEN PARK","IL","60632",,,"12968Charter Sightseeing"
"Charter Sightseeing","11750","INACTIVE","FORD","650","2008","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"11750Charter Sightseeing"
"Charter Sightseeing","19847","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","WAY TO GO LIMOUSINE INC","7532 S. DORCHESTER AVE.","CHICAGO","IL","60619",,,"19847Charter Sightseeing"
"Charter Sightseeing","13417","RESERVED","FORD","F350","2000","WHITE","Gasoline","N","LARRY YOUNG","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"13417Charter Sightseeing"
"Charter Sightseeing","15503","INACTIVE","FORD","F650","2014","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"15503Charter Sightseeing"
"Charter Sightseeing","14851","INACTIVE","FORD","E350","2000","WHITE","Gasoline","N","JULIEN ENTERPRISES INC","4906 N. SPRINGFIELD AVE.","CHICAGO","IL","60625",,,"14851Charter Sightseeing"
"Charter Sightseeing","23262","ACTIVE","MERCEDES","SPRINTER","2017","BLACK","Gasoline","N","SPRINTLL LLC","4212 N. KEYSTONE AVE.","CHICAGO","IL","60641",,,"23262Charter Sightseeing"
