"service_request_type","service_request_number","date_service_request_was_received","location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_","is_the_building_dangerous_or_hazardous_","is_building_open_or_boarded_","if_the_building_is_open_where_is_the_entry_point_","is_the_building_currently_vacant_or_occupied_","is_the_building_vacant_due_to_fire_","any_people_using_property_homeless_childen_gangs_","address_street_number","address_street_direction","address_street_name","address_street_suffix","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","latitude","longitude","location"
"Vacant/Abandoned Building","18-03317321","2018-12-09T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","false","1339","S","KEELER","AVE","60623","1148598.0610772","1893447.32463292","24","10","29","41.863555930209394","-87.72998470351814","(41.863555930209, -87.729984703518)"
"Vacant/Abandoned Building","18-03316467","2018-12-09T00:00:00.000","Front",,"Open",,"Vacant","false","true","825","N","LAWNDALE","AVE","60651","1151568.61861408","1905254.00690853","27","11","23","41.89589693502868","-87.718769541114","(41.895896935029, -87.718769541114)"
"Vacant/Abandoned Building","18-03317385","2018-12-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","4843","S","CHAMPLAIN","AVE","60615","1181415.75498915","1873043.64652871","4","2","38","41.8068707696456","-87.61014466654596","(41.806870769646, -87.610144666546)"
"Vacant/Abandoned Building","18-03316675","2018-12-09T00:00:00.000","Garage",,"Open","SIDE","Vacant","false","false","4907","W","BERTEAU","AVE","60641","1142806.90553334","1927472.46963145","45","16","15","41.957034360275166","-87.75039501245247","(41.957034360275, -87.750395012452)"
"Vacant/Abandoned Building","18-03313950","2018-12-08T00:00:00.000","Rear",,"Open","FRONT","Vacant","false","false","324","S","MOZART","ST","60612","1157435.89852667","1898435.51481818","27","11","27","41.877069007382175","-87.69740577837044","(41.877069007382, -87.69740577837)"
"Vacant/Abandoned Building","18-03313242","2018-12-08T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","836","N","WASHTENAW","AVE","60622","1158238.74857442","1905591.39823078","26","12","24","41.89668904560114","-87.69426226659752","(41.896689045601, -87.694262266598)"
"Vacant/Abandoned Building","18-03315291","2018-12-08T00:00:00.000","Front",,"Open",,"Occupied","false","true","7318","S","LANGLEY","AVE","60619","1182160.7926209","1856645.59840002","6","3","69","41.76185579480692","-87.60791954135455","(41.761855794807, -87.607919541355)"
"Vacant/Abandoned Building","18-03312378","2018-12-08T00:00:00.000","Front",,"Open","FRONT DOOR AND WINDOWS","Vacant","false","true","7755","S","HALSTED","ST","60620","1172312.08136698","1853433.19038378","17","6","71","41.753262784599656","-87.64411033196407","(41.7532627846, -87.644110331964)"
"Vacant/Abandoned Building","18-03308373","2018-12-07T00:00:00.000","Front",,"Open","NOT BOARDED AT ALL","Vacant","false","true","5520","W","QUINCY","ST","60644","1139751.52271478","1898457.59548097","29","15","25","41.87747080051644","-87.76233784811373","(41.877470800516, -87.762337848114)"
"Vacant/Abandoned Building","18-03305533","2018-12-07T00:00:00.000",,,,,,,,"4410","S","SHIELDS","AVE","60609","1174712.1361274","1875650.61991969","3","9","37","41.814176709025574","-87.63465349131873","(41.814176709026, -87.634653491319)"
"Vacant/Abandoned Building","18-03310225","2018-12-07T00:00:00.000","Front",,"Open",,"Vacant","true","true","6327","S","ADA","ST","60636","1168406.63243089","1862804.0405749","16","7","67","41.77906257404118","-87.65815276227944","(41.779062574041, -87.658152762279)"
"Vacant/Abandoned Building","18-03309894","2018-12-07T00:00:00.000","Rear",,"Open","REAR","Vacant","false","false","6432","S","HOYNE","AVE","60636","1163468.39489796","1861979.00930833","16","7","67","41.77690355027779","-87.67627996011991","(41.776903550278, -87.67627996012)"
"Vacant/Abandoned Building","18-03307026","2018-12-07T00:00:00.000","Front",,"Open",,"Vacant","false","false","8551","S","SAGINAW","AVE","60617","1195313.0059765","1848785.26941372","7","4","46","41.73997197707297","-87.5599750251656","(41.739971977073, -87.559975025166)"
"Vacant/Abandoned Building","18-03307029","2018-12-07T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","1128","N","SPRINGFIELD","AVE","60651","1150177.84887514","1907243.72080205","37","11","23","41.9013841349208","-87.72382566092163","(41.901384134921, -87.723825660922)"
"Vacant/Abandoned Building","18-03303568","2018-12-06T00:00:00.000","Front",,"Boarded","BACK DOOR","Vacant","false","true","4044","W","FIFTH","AVE","60624","1149527.11148078","1896784.27388998","24","11","26","41.87269494302696","-87.72648759507047","(41.872694943027, -87.72648759507)"
"Vacant/Abandoned Building","18-03303182","2018-12-06T00:00:00.000","Front",,"Open",,"Occupied","false","false","3435","W","71ST","ST","60629","1154694.80008678","1857319.32999667","17","8","66","41.764296119614286","-87.7085680529412","(41.764296119614, -87.708568052941)"
"Vacant/Abandoned Building","18-03298258","2018-12-06T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","false","2137","W","ERIE","ST","60612","1162039.20931522","1904320.90842742","26","12","24","41.89312418985253","-87.68033932729726","(41.893124189853, -87.680339327297)"
"Vacant/Abandoned Building","18-03298063","2018-12-06T00:00:00.000","Front",,"Open",,"Vacant","false","false","710","N","LONG","AVE","60644","1140192.74000132","1904175.78001485","37","15","25","41.893154152914676","-87.76057766068999","(41.893154152915, -87.76057766069)"
"Vacant/Abandoned Building","18-03300859","2018-12-06T00:00:00.000","Rear",,"Open","REAR","Vacant","false","true","7915","S","EMERALD","AVE","60620","1172674.36978425","1852387.25167716","17","6","71","41.75038462345242","-87.64281344750046","(41.750384623452, -87.6428134475)"
"Vacant/Abandoned Building","18-03300760","2018-12-06T00:00:00.000","Front",,"Boarded","SIDE WINDOWS HAVE LADDER STANDING ON SIDE OF HOME","Vacant","false","true","7822","S","UNION","AVE","60620","1172992.71356718","1852913.10597247","6","6","71","41.7518206177183","-87.6416314013769","(41.751820617718, -87.641631401377)"
"Vacant/Abandoned Building","18-03302045","2018-12-06T00:00:00.000","Front",,"Open","DOORS AND WINDOWS ARE WIDE OPEN...","Vacant","false","true","8702","S","MARQUETTE","AVE","60617","1195764.32002251","1847800.74998666","7","4","46","41.737259233621636","-87.55835398842825","(41.737259233622, -87.558353988428)"
"Vacant/Abandoned Building","18-03298056","2018-12-06T00:00:00.000","Front",,"Open",,"Vacant","false","false","840","N","LEAMINGTON","AVE","60651","1141869.72018778","1905108.3816142","37","15","25","41.895682438491164","-87.75439553981167","(41.895682438491, -87.754395539812)"
"Vacant/Abandoned Building","18-03298745","2018-12-06T00:00:00.000","Front",,"Open","GATED LOT","Vacant","false","true","5032","S","SEELEY","AVE","60609","1163541.03501436","1871289.79076981","15","9","61","41.8024520044359","-87.6757525932061","(41.802452004436, -87.675752593206)"
"Vacant/Abandoned Building","18-03304548","2018-12-06T00:00:00.000","Garage",,"Open",,"Vacant","false","true","108","N","WALLER","AVE","60644","1138144.03678425","1900226.1628995","29","15","25","41.882353177908264","-87.768197434401","(41.882353177908, -87.768197434401)"
"Vacant/Abandoned Building","18-03302349","2018-12-06T00:00:00.000",,,,,,,,"10657","S","WENTWORTH","AVE","60628","1176838.10393122","1834200.26368926","34","5","49","41.700384424432116","-87.62810168222613","(41.700384424432, -87.628101682226)"
"Vacant/Abandoned Building","18-03300101","2018-12-06T00:00:00.000","Front",,"Open","SIDE REAR DOOR","Vacant","false","true","7815","S","EMERALD","AVE","60620","1172657.74418296","1852977.38676671","6","6","71","41.75200439577824","-87.64285701657192","(41.752004395778, -87.642857016572)"
"Vacant/Abandoned Building","18-03300111","2018-12-06T00:00:00.000","Front",,"Open","WINDOWS ALL AROUND","Vacant","false","true","7936","S","UNION","AVE","60620","1173011.14701552","1852255.73957817","17","6","71","41.75001631393794","-87.64158321917046","(41.750016313938, -87.64158321917)"
"Vacant/Abandoned Building","18-03304465","2018-12-06T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","true","false","322","S","KOSTNER","AVE","60624","1147110.69478981","1898088.57572022","28","11","26","41.87632063896817","-87.73532608620052","(41.876320638968, -87.735326086201)"
"Vacant/Abandoned Building","18-03298101","2018-12-06T00:00:00.000","Front",,"Open",,"Vacant","false","false","540","N","LEAMINGTON","AVE","60644","1141936.07131671","1903083.90912926","37","15","25","41.89012581580798","-87.75420203060546","(41.890125815808, -87.754202030605)"
"Vacant/Abandoned Building","18-03298061","2018-12-06T00:00:00.000","Front",,"Open",,"Vacant","false","false","3318","W","MONROE","ST","60624","1154294.13832037","1899342.07353039","28","11","27","41.87961999660733","-87.70891723689925","(41.879619996607, -87.708917236899)"
"Vacant/Abandoned Building","18-03300079","2018-12-06T00:00:00.000","Front",,"Open","REAR DOOR","Vacant","false","true","7936","S","LOWE","AVE","60620","1173345.16387504","1852263.97193226","17","6","71","41.75003152888885","-87.64035899588276","(41.750031528889, -87.640358995883)"
"Vacant/Abandoned Building","18-03300056","2018-12-06T00:00:00.000","Front",,"Open","FRONT WINDOW","Vacant","false","true","7941","S","UNION","AVE","60620","1173012.14701552","1852222.13957817","17","6","71","41.74992408918181","-87.64158054464394","(41.749924089182, -87.641580544644)"
"Vacant/Abandoned Building","18-03298870","2018-12-06T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","4733","W","GLADYS","AVE","60644","1144891.76680043","1897933.76393416","28","11","25","41.875937951720566","-87.74347724192326","(41.875937951721, -87.743477241923)"
"Vacant/Abandoned Building","18-03300166","2018-12-06T00:00:00.000","Front",,"Boarded","WINDOWS","Vacant","false","true","7832","S","UNION","AVE","60620","1172995.6747","1852802.3612","6","6","71","41.75151665467023","-87.64162381290126","(41.75151665467, -87.641623812901)"
"Vacant/Abandoned Building","18-03292723","2018-12-05T00:00:00.000",,,,,,,,"4711","W","WARWICK","AVE","60641","1144322.81352989","1924513.39567564","30","17","15","41.948885975404735","-87.7448967151271","(41.948885975405, -87.744896715127)"
"Vacant/Abandoned Building","18-03291676","2018-12-05T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","10706","S","LANGLEY","AVE","60628","1182811.17617904","1834097.07990395","9","5","50","41.69996497558746","-87.60623395796821","(41.699964975587, -87.606233957968)"
"Vacant/Abandoned Building","18-03293123","2018-12-05T00:00:00.000","Front",,"Open","NOT BOARDED AT ALL","Vacant","false","false","7820","S","RHODES","AVE","60619","1181258.83153328","1853277.7488044","6","6","69","41.75263488216699","-87.61132889157263","(41.752634882167, -87.611328891573)"
"Vacant/Abandoned Building","18-03292011","2018-12-05T00:00:00.000",,,,,,,,"5006","S","ELIZABETH","ST","60609","1168837.90991796","1871583.08310534","20","9","61","41.80314398725636","-87.65631820915902","(41.803143987256, -87.656318209159)"
"Vacant/Abandoned Building","18-03290864","2018-12-05T00:00:00.000","Front",,"Open",,"Vacant","false","true","7401","S","DOBSON","AVE","60619","1184517.72740941","1855685.38181814","8","3","69","41.75916600005182","-87.59931124168445","(41.759166000052, -87.599311241684)"
"Vacant/Abandoned Building","18-03296094","2018-12-05T00:00:00.000","Front",,"Open",,"Vacant","false","false","2901","S","QUINN","ST","60608","1170294.7860894","1885353.04827629","11","9","60","41.84089851490654","-87.6505738700165","(41.840898514907, -87.650573870016)"
"Vacant/Abandoned Building","18-03295933","2018-12-05T00:00:00.000","Front",,"Open","BACK AND FRONT","Vacant","false","true","528","E","92ND","PL","60619","1181631.33002088","1843766.65000696","9","6","44","41.726526755531815","-87.61025670138969","(41.726526755532, -87.61025670139)"
"Vacant/Abandoned Building","18-03292722","2018-12-05T00:00:00.000",,,,,,,,"4655","W","ARTHINGTON","ST","60644","1145472.59700677","1895623.58992656","24","11","25","41.86958757766823","-87.74140311101225","(41.869587577668, -87.741403111012)"
"Vacant/Abandoned Building","18-03296115","2018-12-05T00:00:00.000","Front",,"Open","FRONT BASEMENT DOOR","Vacant","false","true","2622","W","24TH","ST","60608","1159264.21637218","1887975.06351873","12","10","30","41.84832710022736","-87.6909800869387","(41.848327100227, -87.690980086939)"
"Vacant/Abandoned Building","18-03295800","2018-12-05T00:00:00.000","Rear",,"Open","REAR","Vacant","false","false","7705","S","HALSTED","ST","60620","1172302.81810543","1853767.70371441","17","6","71","41.75418093545054","-87.64413445820067","(41.754180935451, -87.644134458201)"
"Vacant/Abandoned Building","18-03296429","2018-12-05T00:00:00.000","Front",,"Open",,"Vacant","false","false","5632","S","HONORE","ST","60636","1164980.07456591","1867328.10777737","15","7","67","41.79155033209586","-87.67058702359405","(41.791550332096, -87.670587023594)"
"Vacant/Abandoned Building","18-03295761","2018-12-05T00:00:00.000","Rear",,"Open","REAR","Vacant","false","false","4055","W","MAYPOLE","AVE","60624","1149225.62859134","1901141.84689692","28","11","26","41.88465845849603","-87.72748154946848","(41.884658458496, -87.727481549468)"
"Vacant/Abandoned Building","18-03297048","2018-12-05T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","false","9438","S","JUSTINE","ST","60620","1167658.01088895","1842132.32021818","21","22","73","41.72235260441361","-87.66148904529412","(41.722352604414, -87.661489045294)"
"Vacant/Abandoned Building","18-03294396","2018-12-05T00:00:00.000","Front",,"Open",,"Vacant","false","false","2015","W","70TH","ST","60636","1164132.92811171","1858236.43622161","17","7","67","41.76661946324979","-87.67394898376064","(41.76661946325, -87.673948983761)"
"Vacant/Abandoned Building","18-03293677","2018-12-05T00:00:00.000","Front",,"Open",,"Vacant","false","true","5345","S","ROCKWELL","ST","60632","1159945.52832864","1869125.71159416","14","9","63","41.79658821528991","-87.68899841315664","(41.79658821529, -87.688998413157)"
"Vacant/Abandoned Building","18-03287968","2018-12-04T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","6522","S","ASHLAND","AVE","60636","1166792.10617376","1861467.14362213","15","7","67","41.77542859227105","-87.66410991283416","(41.775428592271, -87.664109912834)"
"Vacant/Abandoned Building","18-03289517","2018-12-04T00:00:00.000","Front",,"Boarded",,"Vacant","true","false","7438","S","PHILLIPS","AVE","60649","1193937.99368141","1855994.80011245","7","3","43","41.75978931018988","-87.56477683847437","(41.75978931019, -87.564776838474)"
"Vacant/Abandoned Building","18-03287735","2018-12-04T00:00:00.000","Garage",,"Open","GARAGE","Vacant","false","true","8951","S","UNION","AVE","60620","1173207.3733661","1845567.41457723","21","22","71","41.73165833708734","-87.64106132167225","(41.731658337087, -87.641061321672)"
"Vacant/Abandoned Building","18-03283446","2018-12-04T00:00:00.000","Front",,"Open",,"Vacant","false","true","12709","S","UNION","AVE","60628","1173970.84200641","1820560.1737216","9","5","53","41.66301779985963","-87.6390029641515","(41.66301779986, -87.639002964151)"
"Vacant/Abandoned Building","18-03288637","2018-12-04T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","11713","S","MORGAN","ST","60643","1171763.54721546","1827147.76988625","34","5","53","41.68114378511901","-87.64688850665965","(41.681143785119, -87.64688850666)"
"Vacant/Abandoned Building","18-03282545","2018-12-04T00:00:00.000","Front",,"Open","BEING USED AS A DUMPING GROUND","Vacant","false","true","7200","S","CAMPBELL","AVE","60629","1160954.59119782","1856832.65358087","18","8","66","41.76283355097082","-87.68563761312737","(41.762833550971, -87.685637613127)"
"Vacant/Abandoned Building","18-03285580","2018-12-04T00:00:00.000","Front",,"Open","ALL DEBRIS STILL LEFT ON SITE AND NEXT DOOR 6047 S KILDARE","Vacant","true","false","6049","S","KILDARE","AVE","60629","1148740.30038748","1864142.57521455","13","8","65","41.7831368360423","-87.73021769509465","(41.783136836042, -87.730217695095)"
"Vacant/Abandoned Building","18-03283448","2018-12-04T00:00:00.000","Front",,"Open",,"Vacant","false","false","11592","S","MICHIGAN","AVE","60628","1178922.60620396","1827780.23110415","9","5","53","41.68271984084466","-87.62066357112698","(41.682719840845, -87.620663571127)"
