Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HN100326,01/01/2007 02:00:00 AM,079XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0834,18,08B,1154435,1851525,2007,41.748400712,-87.709674254,"(41.748400712, -87.709674254)"
HN100237,01/01/2007 02:00:00 AM,009XX E 84TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0632,8,08B,1184212,1849165,2007,41.741280553,-87.600635206,"(41.741280553, -87.600635206)"
HN100581,01/01/2007 02:00:00 AM,006XX E 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0631,6,14,1181847,1852099,2007,41.749386703,-87.609209873,"(41.749386703, -87.609209873)"
HN100679,01/01/2007 02:00:00 AM,073XX S PHILLIPS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0334,7,06,1193918,1856850,2007,41.762136533,-87.564822113,"(41.762136533, -87.564822113)"
HN100644,01/01/2007 02:00:00 AM,079XX S COLES AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0422,7,06,1198198,1853050,2007,41.751603078,-87.549262656,"(41.751603078, -87.549262656)"
HN100729,01/01/2007 02:00:00 AM,012XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1011,24,08B,1152566,1894157,2007,41.865425914,-87.715399806,"(41.865425914, -87.715399806)"
HN100827,01/01/2007 02:00:00 AM,045XX S ROCKWELL ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,true,false,0912,12,20,1159800,1874257,2007,41.810672124,-87.689391106,"(41.810672124, -87.689391106)"
HN101810,01/01/2007 02:00:00 AM,009XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1121,27,08B,1152871,1906092,2007,41.89817077,-87.713963925,"(41.89817077, -87.713963925)"
HN100828,01/01/2007 02:00:00 AM,002XX E CULLERTON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,0134,2,14,1178111,1890745,2007,41.855520321,-87.621727544,"(41.855520321, -87.621727544)"
HN101380,01/01/2007 02:00:00 AM,030XX N SHERIDAN RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,2332,44,11,1173043,1920418,2007,41.937058463,-87.639448474,"(41.937058463, -87.639448474)"
HN100340,01/01/2007 02:00:00 AM,003XX N PINE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1523,28,04A,1139442,1901679,2007,41.886316395,-87.763395797,"(41.886316395, -87.763395797)"
HN101930,01/01/2007 02:00:00 AM,091XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0633,6,07,1183156,1844727,2007,41.729126787,-87.604641957,"(41.729126787, -87.604641957)"
HN101157,01/01/2007 02:00:00 AM,027XX W DIVISION ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1423,26,07,1158012,1907868,2007,41.902940868,-87.695032866,"(41.902940868, -87.695032866)"
HN101287,01/01/2007 02:00:00 AM,071XX S EAST END AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0324,8,05,1188771,1857931,2007,41.765227526,-87.583651676,"(41.765227526, -87.583651676)"
HN100676,01/01/2007 02:00:00 AM,039XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1732,30,14,1149449,1923640,2007,41.946391187,-87.726076319,"(41.946391187, -87.726076319)"
HN101680,01/01/2007 02:00:00 AM,035XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2122,4,14,1181338,1881588,2007,41.830318923,-87.610166099,"(41.830318923, -87.610166099)"
HN100614,01/01/2007 02:00:00 AM,060XX N NAVARRE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1611,41,14,1130609,1939930,2007,41.991437995,-87.794951094,"(41.991437995, -87.794951094)"
HN102198,01/01/2007 02:00:00 AM,053XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0934,20,07,1171874,1869592,2007,41.797614081,-87.645241931,"(41.797614081, -87.645241931)"
HN100212,01/01/2007 02:00:00 AM,011XX N DEARBORN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1824,42,03,1175736,1907732,2007,41.902187338,-87.629933817,"(41.902187338, -87.629933817)"
HN103297,01/01/2007 02:00:00 AM,048XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1533,24,14,1144095,1898231,2007,41.876768593,-87.746395256,"(41.876768593, -87.746395256)"
HN100388,01/01/2007 02:00:00 AM,001XX N LOTUS AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1523,28,06,1139928,1900521,2007,41.883129825,-87.761639393,"(41.883129825, -87.761639393)"
HN100867,01/01/2007 02:00:00 AM,020XX W SCHILLER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1424,1,07,1162574,1909428,2007,41.907127255,-87.678232016,"(41.907127255, -87.678232016)"
HN100399,01/01/2007 02:00:00 AM,073XX S RACINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,false,true,0734,17,04B,1169587,1856300,2007,41.761189159,-87.65401376,"(41.761189159, -87.65401376)"
HN105686,01/01/2007 02:00:00 AM,006XX E GRAND AVE,0890,THEFT,FROM BUILDING,PARK PROPERTY,false,false,1834,42,06,1180796,1904058,2007,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
HN100656,01/01/2007 02:00:00 AM,004XX E 110TH PL,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0513,9,08B,1181050,1831622,2007,41.693213639,-87.61275843,"(41.693213639, -87.61275843)"
HN100189,01/01/2007 02:00:00 AM,062XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0314,20,08B,1184403,1863911,2007,41.781740546,-87.599474481,"(41.781740546, -87.599474481)"
HN100332,01/01/2007 02:00:00 AM,031XX W OHIO ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1313,27,04B,1155176,1903826,2007,41.891906679,-87.705558709,"(41.891906679, -87.705558709)"
HN106119,01/01/2007 02:00:00 AM,050XX S TALMAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0911,14,08B,1159560,1871051,2007,41.801879381,-87.690359379,"(41.801879381, -87.690359379)"
HN100961,01/01/2007 02:00:00 AM,075XX S VERNON AVE,0890,THEFT,FROM BUILDING,STREET,false,true,0624,6,06,1180551,1855109,2007,41.757676306,-87.613866658,"(41.757676306, -87.613866658)"
HN100839,01/01/2007 02:00:00 AM,023XX S OAKLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1034,25,07,1161406,1888274,2007,41.849103182,-87.683111294,"(41.849103182, -87.683111294)"
HN100225,01/01/2007 02:00:00 AM,133XX S EBERHART AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,true,false,0533,9,15,1181906,1816747,2007,41.652374775,-87.610081559,"(41.652374775, -87.610081559)"
HN100236,01/01/2007 02:00:00 AM,131XX S INGLESIDE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0533,9,18,1184828,1818409,2007,41.656867778,-87.599338599,"(41.656867778, -87.599338599)"
HN101343,01/01/2007 02:00:00 AM,008XX E HYDE PARK BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2124,4,06,1182611,1871375,2007,41.802264187,-87.605812744,"(41.802264187, -87.605812744)"
HN130681,01/01/2007 02:00:00 AM,0000X W ILLINOIS ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,SIDEWALK,false,false,1831,42,08B,1176178,1903607,2007,41.890858176,-87.628434791,"(41.890858176, -87.628434791)"
HN103105,01/01/2007 02:00:00 AM,002XX W ONTARIO ST,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,false,false,1831,42,08B,1174469,1904439,2007,41.893179585,-87.634686145,"(41.893179585, -87.634686145)"
HN212285,01/01/2007 02:00:00 AM,006XX N LAKE SHORE DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,42,06,1179792,1904743,2007,41.893893173,-87.615127644,"(41.893893173, -87.615127644)"
HN100178,01/01/2007 02:00:15 AM,071XX S SPRINGFIELD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,0833,13,04A,1151601,1856941,2007,41.763319024,-87.719917631,"(41.763319024, -87.719917631)"
HN100468,01/01/2007 02:03:00 AM,011XX W ALTGELD ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1933,43,06,1168284,1916764,2007,41.927136074,-87.657044314,"(41.927136074, -87.657044314)"
HN100194,01/01/2007 02:05:00 AM,033XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1924,44,08B,1169015,1922456,2007,41.942739334,-87.654192526,"(41.942739334, -87.654192526)"
HN100122,01/01/2007 02:09:00 AM,047XX W OHIO ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1111,28,01A,1144625,1903567,2007,41.891401248,-87.744314763,"(41.891401248, -87.744314763)"
HN100202,01/01/2007 02:10:00 AM,099XX S WINSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2213,21,14,1168863,1838646,2007,41.71275972,-87.657175619,"(41.71275972, -87.657175619)"
HN100216,01/01/2007 02:10:00 AM,047XX W OHIO ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,true,false,1111,28,24,1144631,1903567,2007,41.891401135,-87.744292727,"(41.891401135, -87.744292727)"
HN100310,01/01/2007 02:10:00 AM,0000X W DIVISION ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,BAR OR TAVERN,true,false,1824,42,11,1175950,1908370,2007,41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
HN100289,01/01/2007 02:11:00 AM,008XX N MONTICELLO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1112,27,03,1151900,1905293,2007,41.895997416,-87.717551412,"(41.895997416, -87.717551412)"
HN100247,01/01/2007 02:15:00 AM,052XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2514,31,08B,1140972,1919446,2007,41.935043016,-87.757339049,"(41.935043016, -87.757339049)"
HN100701,01/01/2007 02:15:00 AM,009XX W FULLERTON AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1933,43,06,1169604,1916142,2007,41.925400604,-87.652212057,"(41.925400604, -87.652212057)"
HN100244,01/01/2007 02:15:00 AM,023XX W 23RD ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1034,25,03,1161078,1888683,2007,41.850232329,-87.684303745,"(41.850232329, -87.684303745)"
HN100282,01/01/2007 02:15:00 AM,105XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0512,34,08B,1178116,1835094,2007,41.702808152,-87.623395568,"(41.702808152, -87.623395568)"
HN100297,01/01/2007 02:15:00 AM,045XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,false,false,1113,28,14,1146210,1900113,2007,41.881893071,-87.73858166,"(41.881893071, -87.73858166)"
HN100439,01/01/2007 02:15:00 AM,0000X E OHIO ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1834,42,08B,1176786,1904213,2007,41.892507343,-87.626183598,"(41.892507343, -87.626183598)"
HN100218,01/01/2007 02:15:00 AM,020XX N CLYBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1811,43,14,1167797,1913311,2007,41.917671378,-87.658933611,"(41.917671378, -87.658933611)"
HN100241,01/01/2007 02:15:00 AM,005XX N RUSH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1834,42,08B,1177008,1904043,2007,41.892035831,-87.625373443,"(41.892035831, -87.625373443)"
HN100201,01/01/2007 02:15:02 AM,064XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2412,50,05,1158152,1942683,2007,41.998472485,-87.69356401,"(41.998472485, -87.69356401)"
HN100238,01/01/2007 02:16:54 AM,002XX N LARAMIE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1523,28,24,1141667,1901224,2007,41.885026977,-87.755236212,"(41.885026977, -87.755236212)"
HN100230,01/01/2007 02:17:15 AM,023XX S OAKLEY AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,false,false,1034,25,04B,1161398,1888562,2007,41.84989365,-87.683132652,"(41.84989365, -87.683132652)"
HN100199,01/01/2007 02:17:25 AM,108XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,0513,9,08B,1182852,1833303,2007,41.69778497,-87.60610903,"(41.69778497, -87.60610903)"
HP100200,01/01/2007 02:18:00 AM,018XX W 104TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2212,19,08B,1166038,1835723,2007,41.704798945,-87.667604457,"(41.704798945, -87.667604457)"
HN100223,01/01/2007 02:20:00 AM,049XX W FLETCHER ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,2521,31,04B,1142943,1920491,2007,41.937874031,-87.750069341,"(41.937874031, -87.750069341)"
HN100441,01/01/2007 02:20:00 AM,024XX N LINCOLN AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,false,false,1933,43,04B,1170412,1916290,2007,41.925789073,-87.64923876,"(41.925789073, -87.64923876)"
HN100204,01/01/2007 02:20:00 AM,047XX N SPAULDING AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1713,33,04B,1153523,1931386,2007,41.967566549,-87.710894693,"(41.967566549, -87.710894693)"
HN100259,01/01/2007 02:20:00 AM,003XX E NORTH WATER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,false,1834,42,08B,1178425,1903153,2007,41.889561428,-87.620196651,"(41.889561428, -87.620196651)"
HN100213,01/01/2007 02:20:20 AM,017XX W CORTEZ ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1322,1,03,1164406,1907199,2007,41.90097213,-87.671565473,"(41.90097213, -87.671565473)"
HN100210,01/01/2007 02:23:08 AM,023XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,2525,31,08B,1148998,1915175,2007,41.923171255,-87.727953777,"(41.923171255, -87.727953777)"
HN100322,01/01/2007 02:25:00 AM,034XX W OHIO ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1121,27,04B,1153147,1903783,2007,41.891829177,-87.71301151,"(41.891829177, -87.71301151)"
HN100214,01/01/2007 02:25:00 AM,101XX S PERRY AVE,0460,BATTERY,SIMPLE,ALLEY,true,false,0511,9,08B,1177388,1837738,2007,41.710080094,-87.625981783,"(41.710080094, -87.625981783)"
HN100263,01/01/2007 02:25:00 AM,060XX S JUSTINE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0713,15,15,1167035,1864744,2007,41.784415508,-87.663125865,"(41.784415508, -87.663125865)"
HN100248,01/01/2007 02:29:06 AM,015XX W 62ND ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,0713,16,26,1167162,1863615,2007,41.781314675,-87.662692517,"(41.781314675, -87.662692517)"
HN100266,01/01/2007 02:30:00 AM,060XX S NORMANDY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0812,23,26,1132775,1863699,2007,41.782211969,-87.788763243,"(41.782211969, -87.788763243)"
HN100242,01/01/2007 02:30:00 AM,022XX W 80TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,18,08B,1162763,1851235,2007,41.747435212,-87.679165459,"(41.747435212, -87.679165459)"
HN100410,01/01/2007 02:30:00 AM,103XX S HALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2212,19,26,1165735,1836080,2007,41.705785034,-87.668703917,"(41.705785034, -87.668703917)"
HN100264,01/01/2007 02:30:00 AM,021XX W VAN BUREN ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1211,2,04A,1162297,1898148,2007,41.876179819,-87.679565272,"(41.876179819, -87.679565272)"
HN100288,01/01/2007 02:30:00 AM,031XX N LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,31,14,1143148,1920584,2007,41.938125402,-87.749313588,"(41.938125402, -87.749313588)"
HN100298,01/01/2007 02:30:00 AM,010XX N HONORE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1322,1,03,1163881,1906866,2007,41.900069451,-87.673503241,"(41.900069451, -87.673503241)"
HN101064,01/01/2007 02:30:00 AM,036XX N DAMEN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1912,47,06,1162372,1924075,2007,41.947323788,-87.678563179,"(41.947323788, -87.678563179)"
HN102294,01/01/2007 02:30:00 AM,021XX N LECLAIRE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2522,31,05,1142042,1913691,2007,41.919230913,-87.753549723,"(41.919230913, -87.753549723)"
HN100479,01/01/2007 02:30:00 AM,022XX N CLARK ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1812,43,05,1173146,1915487,2007,41.923525314,-87.639216647,"(41.923525314, -87.639216647)"
HN100222,01/01/2007 02:30:00 AM,049XX W FULTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1532,28,03,1143242,1901475,2007,41.88568649,-87.74944621,"(41.88568649, -87.74944621)"
HN100229,01/01/2007 02:30:00 AM,004XX S CENTRAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,1522,29,15,1139130,1897338,2007,41.874409806,-87.764647184,"(41.874409806, -87.764647184)"
HN100753,01/01/2007 02:30:00 AM,006XX N FRANKLIN ST,0870,THEFT,POCKET-PICKING,OTHER,false,false,1831,42,06,1174211,1904618,2007,41.893676531,-87.635628328,"(41.893676531, -87.635628328)"
HN109777,01/01/2007 02:30:00 AM,047XX N MILWAUKEE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,1623,45,04B,1140428,1930694,2007,41.965918598,-87.759061316,"(41.965918598, -87.759061316)"
HN100284,01/01/2007 02:30:00 AM,026XX W EVERGREEN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1423,26,18,1158636,1908880,2007,41.905705116,-87.69271303,"(41.905705116, -87.69271303)"
HN100228,01/01/2007 02:30:00 AM,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1831,42,08B,1176050,1903312,2007,41.890051565,-87.62891376,"(41.890051565, -87.62891376)"
HN100354,01/01/2007 02:30:00 AM,003XX E ILLINOIS ST,0460,BATTERY,SIMPLE,RESTAURANT,true,false,1834,42,08B,1178473,1903680,2007,41.891006446,-87.620004288,"(41.891006446, -87.620004288)"
HN100265,01/01/2007 02:32:47 AM,029XX E 130TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,false,0433,10,08B,1197855,1819365,2007,41.659176867,-87.551640038,"(41.659176867, -87.551640038)"
HN100227,01/01/2007 02:33:29 AM,104XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2211,19,08B,1161216,1835506,2007,41.704304396,-87.685268061,"(41.704304396, -87.685268061)"
HN100270,01/01/2007 02:35:00 AM,027XX N OAK PARK AVE,0460,BATTERY,SIMPLE,STREET,true,false,2512,36,08B,1130616,1917562,2007,41.930057714,-87.795441815,"(41.930057714, -87.795441815)"
HN100257,01/01/2007 02:35:00 AM,018XX S HARDING AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,false,false,1014,24,08B,1150348,1890750,2007,41.856120221,-87.723631056,"(41.856120221, -87.723631056)"
HN100251,01/01/2007 02:35:00 AM,015XX S KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,true,false,1012,24,15,1149304,1892122,2007,41.859905436,-87.727427561,"(41.859905436, -87.727427561)"
HN100256,01/01/2007 02:35:00 AM,063XX S EBERHART AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0312,20,08B,1180666,1863182,2007,41.779826802,-87.613197481,"(41.779826802, -87.613197481)"
HN129911,01/01/2007 02:35:00 AM,016XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,true,1333,27,14,1165447,1900760,2007,41.883280935,-87.667925225,"(41.883280935, -87.667925225)"
HN100294,01/01/2007 02:36:00 AM,073XX S RIDGELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0324,8,05,1189151,1856478,2007,41.761231273,-87.582305381,"(41.761231273, -87.582305381)"
HN100339,01/01/2007 02:39:00 AM,002XX N STETSON AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0124,42,08B,1177857,1901971,2007,41.886330895,-87.622318528,"(41.886330895, -87.622318528)"
HN100267,01/01/2007 02:40:00 AM,047XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2124,4,14,1182388,1873833,2007,41.809014313,-87.606554341,"(41.809014313, -87.606554341)"
HN100215,01/01/2007 02:40:00 AM,078XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0421,7,08B,1195283,1853401,2007,41.752638649,-87.55993296,"(41.752638649, -87.55993296)"
HN100300,01/01/2007 02:40:00 AM,0000X E ELM ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1824,42,08B,1176417,1908108,2007,41.90320375,-87.627421069,"(41.90320375, -87.627421069)"
HN100295,01/01/2007 02:41:10 AM,050XX S SHIELDS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,false,false,0935,3,15,1174816,1871568,2007,41.802971292,-87.6343943,"(41.802971292, -87.6343943)"
HN100308,01/01/2007 02:43:03 AM,075XX N SHERIDAN RD,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,false,false,2422,49,03,1165619,1950124,2007,42.018734342,-87.66588196,"(42.018734342, -87.66588196)"
HN104915,01/01/2007 02:45:00 AM,020XX W NORTH AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1434,32,06,1162560,1910647,2007,41.910472572,-87.678249245,"(41.910472572, -87.678249245)"
HN100330,01/01/2007 02:45:00 AM,004XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1834,42,08B,1180011,1903658,2007,41.890910853,-87.614356731,"(41.890910853, -87.614356731)"
HN100250,01/01/2007 02:47:00 AM,032XX S RACINE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0924,11,08B,1168842,1883439,2007,41.835677754,-87.655960431,"(41.835677754, -87.655960431)"
HN100235,01/01/2007 02:47:42 AM,078XX S MARSHFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0611,17,15,1166703,1852814,2007,41.751685106,-87.664683149,"(41.751685106, -87.664683149)"
HN100309,01/01/2007 02:49:00 AM,002XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,1831,42,08B,1174457,1905023,2007,41.894782381,-87.634712752,"(41.894782381, -87.634712752)"
HN100301,01/01/2007 02:50:00 AM,024XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1933,43,08B,1170528,1916619,2007,41.926689324,-87.64880287,"(41.926689324, -87.64880287)"
HN100305,01/01/2007 02:51:20 AM,063XX S SEELEY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,OTHER,true,false,0726,15,15,1163783,1862631,2007,41.778686098,-87.675108328,"(41.778686098, -87.675108328)"
HN100253,01/01/2007 02:53:00 AM,014XX N LEAVITT ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1424,1,03,1161467,1909851,2007,41.908311126,-87.682286707,"(41.908311126, -87.682286707)"
HN100469,01/01/2007 02:53:00 AM,018XX E 71ST ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,GOVERNMENT BUILDING/PROPERTY,false,false,0324,5,14,1189728,1858235,2007,41.766038786,-87.58013428,"(41.766038786, -87.58013428)"
HN100292,01/01/2007 02:54:00 AM,001XX W GARFIELD BLVD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,0233,3,04B,1176073,1868387,2007,41.794214176,-87.629879805,"(41.794214176, -87.629879805)"
HN100543,01/01/2007 02:55:00 AM,046XX N RACINE AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2311,46,08B,1167467,1930925,2007,41.966012124,-87.65963743,"(41.966012124, -87.65963743)"
HN100321,01/01/2007 02:55:00 AM,074XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0323,6,07,1177575,1855357,2007,41.758424626,-87.624765758,"(41.758424626, -87.624765758)"
HN100271,01/01/2007 02:55:26 AM,033XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,1732,35,08B,1151801,1921943,2007,41.941688439,-87.717475869,"(41.941688439, -87.717475869)"
HN100260,01/01/2007 02:56:35 AM,076XX S EAST END AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0414,8,08A,1188863,1854582,2007,41.756035376,-87.583421482,"(41.756035376, -87.583421482)"
HN100277,01/01/2007 02:57:06 AM,014XX N MENARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2531,29,05,1137417,1908979,2007,41.906385176,-87.770656383,"(41.906385176, -87.770656383)"
HN100276,01/01/2007 02:58:05 AM,117XX S NORMAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0522,34,08B,1175078,1827014,2007,41.680703593,-87.634759873,"(41.680703593, -87.634759873)"
