CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/06/2018,Completed,12/11/2018,18-03301752,Pothole in Street,Final Outcome,Pothole Patched,48,1216 E 73RD ST,60619,1185654.1607891,1856852.40081326,5,3,69,,41.76245242231949,-87.59509624771277,"(41.762452422319, -87.595096247713)",32,21546,67,121,33
12/06/2018,Open,,18-03301723,Pothole in Street,,,,3236 S PULASKI RD,60623,1150222.9700008,1882840.06370414,22,10,30,,41.833979129002564,-87.72443595691664,"(41.833979129003, -87.724435956917)",14,21569,32,200,28
12/06/2018,Open,,18-03299343,Pothole in Street,,,,1140 W 45TH ST,60609,1169297.03821821,1874952.23707015,11,9,61,13,41.81249027010125,-87.6545080716146,"(41.812490270101, -87.654508071615)",26,14924,59,123,48
12/06/2018,Open,,18-03301007,Pothole in Street,,,,11600 S LOWE AVE,60628,1174019.55767411,1828221.68583354,34,5,53,,41.68398453973542,-87.6387434293661,"(41.683984539735, -87.638743429366)",45,21861,50,255,22
12/06/2018,Open,,18-03297559,Pothole in Street,Final Outcome,Not Within CDOT Jurisdiction,0,671 W RANDOLPH ST,60661,1171568.64000681,1901222.53436932,42,12,28,,41.88430768129849,-87.64552365578959,"(41.884307681298, -87.64552365579)",41,4452,29,784,36
12/06/2018,Open,,18-03301489,Pothole in Street,,,,2952 W IRVING PARK RD,60618,1155898.31187877,1926442.80831215,33,17,16,,41.95406141574344,-87.70283234010499,"(41.954061415743, -87.702832340105)",2,21538,16,116,20
12/06/2018,Open,,18-03298027,Pothole in Street,,,,5930 W GUNNISON ST,60630,1135523.11339653,1931622.3423322,45,16,11,,41.9686683405312,-87.77706884172153,"(41.968668340531, -87.777068841722)",20,21869,11,780,50
12/06/2018,Open,,18-03297569,Pothole in Street,,,,1430 W BARRY AVE,60657,1166227.65618824,1920680.65192372,32,19,6,27,41.93803358324844,-87.6650054977515,"(41.938033583248, -87.665005497751)",16,4449,57,712,40
12/06/2018,Open,,18-03300042,Pothole in Street,,,,1006 W 59TH ST,60621,1170590.16168025,1865696.57441354,16,7,68,,41.78706147997325,-87.65016593181436,"(41.787061479973, -87.650165931814)",19,21559,66,409,2
12/06/2018,Completed,12/07/2018,18-03301712,Pothole in Street,Final Outcome,Completed Upon Arrival,0,3121 S PULASKI RD,60623,1150205.09842818,1883597.76923263,22,10,30,,41.83622904565874,-87.72418925346282,"(41.836229045659, -87.724189253463)",14,21569,32,200,28
12/06/2018,Open,,18-03304710,Pothole in Street,,,,341 N COLUMBUS DR,60601,1178307.38047035,1902572.1000208,42,1,32,,41.8878846470662,-87.6205117403242,"(41.887884647066, -87.620511740324)",22,14309,38,580,36
12/06/2018,Completed,12/13/2018,18-03300741,Pothole in Street,Final Outcome,Pothole Patched,8,122 W SUPERIOR ST,60654,1175179.1933768,1905335.19947847,2,18,8,,41.895721784887186,-87.6322616244537,"(41.895721784887, -87.632261624454)",22,4446,37,670,11
12/06/2018,Open,,18-03300846,Pothole in Street,,,,641 W 112TH ST,60628,1173926.65986693,1830603.76379618,34,22,49,,41.690467590157255,-87.6391372784585,"(41.690467590157, -87.639137278458)",45,21861,45,486,22
12/06/2018,Open,,18-03303454,Pothole in Street,,,,9707 S MORGAN ST,60643,1171362.44558674,1840372.3579778,34,22,73,,41.7173157112873,-87.64781624954573,"(41.717315711287, -87.647816249546)",18,22212,72,592,22
12/06/2018,Completed,12/26/2018,18-03299416,Pothole in Street,Final Outcome,Pothole Patched,20,3200 W 81ST ST,60652,1156455.40899735,1850720.15722919,18,8,70,,41.74626050159246,-87.70235613673799,"(41.746260501592, -87.702356136738)",6,4300,69,199,30
12/06/2018,Open,,18-03302957,Pothole in Street,,,,3800 W 69TH ST,60629,1152225.47287126,1858581.07890279,13,8,65,,41.767915789041545,-87.71771046342096,"(41.767915789042, -87.717710463421)",23,21867,63,317,15
12/06/2018,Completed,12/11/2018,18-03302283,Pothole in Street,Final Outcome,Pothole Patched,45,5300 S NEWLAND AVE,60638,1130950.81848602,1868658.29230441,23,8,56,,41.79576012090816,-87.79548210185303,"(41.795760120908, -87.795482101853)",35,22268,53,588,6
12/06/2018,Completed,12/24/2018,18-03297841,Pothole in Street,Final Outcome,Pothole Patched,7,1400 W 49TH ST,60609,1167825.34228734,1872262.0361988,20,9,61,,41.805137897786736,-87.6600755436276,"(41.805137897787, -87.660075543628)",53,14924,59,677,4
12/06/2018,Open,,18-03301214,Pothole in Street,,,,11677 S UNION AVE,60628,1173555.42788704,1827563.27218601,34,5,53,,41.6819123269986,-87.64015941708807,"(41.681912326999, -87.640159417088)",45,21861,50,255,22
12/06/2018,Completed,12/10/2018,18-03302843,Pothole in Street,Final Outcome,No Potholes Found,0,10200 S LA SALLE ST,60628,1177069.27518691,1837321.91996697,9,5,49,41,41.708851911222034,-87.62730548645507,"(41.708851911222, -87.627305486455)",30,21861,45,569,43
12/06/2018,Open,,18-03303675,Pothole in Street,,,,3227 W BARRY AVE,60618,1154197.82160415,1920437.1473966,35,14,21,,41.937399345453784,-87.70872742570923,"(41.937399345454, -87.708727425709)",15,21538,22,216,12
12/06/2018,Open,,18-03301477,Pothole in Street,,,,12235 S PEORIA ST,60643,1172541.84540787,1823704.29497445,34,5,53,,41.67127299658982,-87.6439806469066,"(41.67127299659, -87.643980646907)",45,22212,50,662,22
12/06/2018,Completed,12/12/2018,18-03300690,Pothole in Street,Final Outcome,Pothole Patched,5,1315 W BELDEN AVE,60614,1167109.57400622,1915408.10889677,2,18,7,,41.92333069551456,-87.66141264571459,"(41.923330695515, -87.661412645715)",16,21190,68,210,11
12/06/2018,Open,,18-03299404,Pothole in Street,,,,1900 W 87TH ST,60620,1165199.51996687,1846974.85847092,21,6,71,,41.73580294431788,-87.67038948148009,"(41.735802944318, -87.67038948148)",6,21554,70,532,13
12/06/2018,Completed,12/11/2018,18-03304018,Pothole in Street,Final Outcome,Pothole Patched,2,2216 W DIVERSEY PKWY,60647,1161054.74999615,1918560.88147187,32,14,22,,41.932326048474195,-87.683909096177,"(41.932326048474, -87.683909096177)",24,22535,23,240,40
12/06/2018,Completed,12/26/2018,18-03302442,Pothole in Street,Final Outcome,Pothole Patched,18,5216 S RUTHERFORD AVE,60638,1132265.48729257,1869244.85049336,23,8,56,,41.797190266295885,-87.79064211641635,"(41.797190266296, -87.790642116416)",35,22268,53,588,6
12/06/2018,Open,,18-03301726,Pothole in Street,,,,7159 W 63RD ST,60638,1129684.78352544,1861891.39211507,23,8,64,,41.7771849355401,-87.80082330910024,"(41.77718493554, -87.8008233091)",35,22268,62,336,6
12/06/2018,Completed,12/06/2018,18-03302264,Pothole in Street,Final Outcome,Pothole Patched,1,1610 E 74TH ST,60649,1188267.22397699,1856238.38087801,8,3,43,42,41.76070728225599,-87.58529401408609,"(41.760707282256, -87.585294014086)",9,22538,39,419,35
12/06/2018,Completed,12/28/2018,18-03297786,Pothole in Street,Final Outcome,Pothole Patched,18,200 W 57TH ST,60621,1175939.60222813,1867181.06689981,3,2,68,,41.79101753183002,-87.63041948524828,"(41.79101753183, -87.630419485248)",12,21559,66,166,9
12/06/2018,Completed,12/17/2018,18-03303777,Pothole in Street,Final Outcome,Pothole Patched,8,1200 N CHERRY AVE,60642,1169152.64759998,1908176.29913287,27,18,8,,41.90353862601486,-87.65426278792667,"(41.903538626015, -87.654262787927)",16,22620,37,108,46
12/06/2018,Completed,12/10/2018,18-03300336,Pothole in Street,Final Outcome,No Potholes Found,0,5818 N WASHTENAW AVE,60659,1157287.52486573,1938532.88441135,40,20,2,,41.98736805822309,-87.6970113377069,"(41.987368058223, -87.697011337707)",46,4450,20,15,24
12/06/2018,Completed,12/13/2018,18-03299950,Pothole in Street,Final Outcome,Pothole Patched,17,1225 N DEARBORN ST,60610,1175711.28493337,1908537.3279693,2,18,8,,41.90467425709574,-87.6298608070422,"(41.904674257096, -87.629860807042)",22,14926,37,17,11
12/06/2018,Completed,12/26/2018,18-03299799,Pothole in Street,Final Outcome,Pothole Patched,32,7132 W 58TH ST,60638,1129691.27252658,1865259.0809714,23,8,56,,41.786654904249126,-87.80010006061718,"(41.786654904249, -87.800100060617)",35,22268,53,589,6
12/06/2018,Completed,12/11/2018,18-03300987,Pothole in Street,Final Outcome,Pothole Patched,19,2701 E 74TH ST,60649,1195537.05740225,1856935.6458992,7,3,43,,41.762261881027285,-87.55876134922255,"(41.762261881027, -87.558761349223)",43,22538,39,421,37
12/06/2018,Completed,12/31/2018,18-03302873,Pothole in Street,Final Outcome,Pothole Patched,37,425 S FINANCIAL PL,60605,1174949.59997362,1898379.47996782,4,1,32,,41.876251047012936,-87.63295100785419,"(41.876251047013, -87.632951007854)",48,14913,38,92,10
12/06/2018,Open,,18-03299787,Pothole in Street,,,,5400 S KILDARE AVE,60632,1148614.71021475,1868455.92541359,23,8,62,,41.794880647109295,-87.73071143826677,"(41.794880647109, -87.730711438267)",35,22248,60,793,6
12/06/2018,Completed,12/13/2018,18-03297987,Pothole in Street,Final Outcome,Pothole Patched,6,319 W DICKENS AVE,60614,1173705.42880385,1914267.78921019,43,18,7,23,41.92005734806438,-87.63722440499512,"(41.920057348064, -87.637224404995)",51,21190,68,207,34
12/06/2018,Completed,12/06/2018,18-03302241,Pothole in Street,Final Outcome,Pothole Patched,1,300 W PERSHING RD,60609,1175070.36007666,1879095.83573221,3,9,34,,41.823732063615836,-87.63326565524089,"(41.823732063616, -87.633265655241)",12,14924,35,296,9
12/06/2018,Completed,12/13/2018,18-03299907,Pothole in Street,Final Outcome,No Potholes Found,0,1530 N HUDSON AVE,60610,1173032.77106938,1910628.49047263,2,18,8,,41.910180416521534,-87.63992390988253,"(41.910180416522, -87.639923909883)",51,14926,37,309,11
12/06/2018,Open,,18-03300925,Pothole in Street,,,,11502 S LOWE AVE,60628,1174024.06780108,1828607.7395072,34,5,53,,41.685007980887725,-87.6387630003982,"(41.685007980888, -87.638763000398)",45,21861,50,255,22
12/06/2018,Completed,12/06/2018,18-03302301,Pothole in Street,Final Outcome,Pothole Patched,63,1637 W MONTVALE AVE,60643,1167303.65216836,1829456.68899607,34,22,75,,41.68749412549394,-87.66326235489096,"(41.687494125494, -87.663262354891)",45,22212,74,378,22
12/06/2018,Open,,18-03298096,Pothole in Street,,,,3407 W BELMONT AVE,60618,1153083.40621084,1921072.55102311,35,14,21,,41.93916145468578,-87.71280178251453,"(41.939161454686, -87.712801782515)",15,21538,22,216,12
12/06/2018,Open,,18-03300737,Pothole in Street,,,,751 W 111TH ST,60628,1173200.16829621,1831248.16092723,34,22,49,45,41.69224962363282,-87.64197989878278,"(41.692249623633, -87.641979898783)",45,21861,45,486,22
12/06/2018,Open,,18-03299856,Pothole in Street,,,,2105 W SCHILLER ST,60622,1162109.7196091,1909412.53267487,2,14,24,,41.90698238798341,-87.68008480134333,"(41.906982387983, -87.680084801343)",16,21560,25,517,11
12/06/2018,Open,,18-03299932,Pothole in Street,,,,1633 W NORTH AVE,60622,1165091.48002997,1910717.58498651,2,14,24,33,41.910501752102654,-87.66904895295023,"(41.910501752103, -87.66904895295)",24,21560,25,482,11
12/06/2018,Completed,12/06/2018,18-03302261,Pothole in Street,Final Outcome,Pothole Patched,8,803 E 83RD ST,60619,1183036.26330661,1850135.63771737,8,6,44,51,41.7438620093329,-87.6048824660259,"(41.743862009333, -87.604882466026)",9,21546,40,141,35
12/06/2018,Open,,18-03300621,Pothole in Street,,,,2249 W IOWA ST,60622,1161245.35209414,1905955.84521258,2,12,24,,41.89750673661437,-87.68393948007329,"(41.897506736614, -87.683939480073)",16,21560,25,541,11
12/06/2018,Open,,18-03297921,Pothole in Street,,,,5100 S MAY ST,60609,1169516.39139202,1870977.12327798,20,9,61,,41.80137649012682,-87.65399067328917,"(41.801376490127, -87.653990673289)",19,14924,59,791,4
12/06/2018,Completed,12/06/2018,18-03302537,Pothole in Street,Final Outcome,Pothole Patched,28,400 E 70TH ST,60637,1180128.18429666,1858694.78790536,6,3,69,,41.767636453807896,-87.61524914618407,"(41.767636453808, -87.615249146184)",31,22260,67,480,32
12/06/2018,Completed,12/06/2018,18-03302622,Pothole in Street,Final Outcome,Pothole Patched,5,2935 W ROSCOE ST,60618,1156153.61138527,1922369.06106728,33,17,21,,41.94265873191678,-87.70186284591361,"(41.942658731917, -87.701862845914)",2,21538,22,425,20
12/06/2018,Open,,18-03302082,Pothole in Street,,,,2003 W GRENSHAW ST,60612,1163191.52689613,1895148.20761637,27,12,28,,41.86781936855773,-87.67637592979584,"(41.867819368558, -87.676375929796)",48,21184,29,5,46
12/06/2018,Open,,18-03303944,Pothole in Street,,,,5900 S THROOP ST,60636,1168667.50556575,1865644.2263116,16,7,67,,41.786756153050234,-87.65725728828646,"(41.78675615305, -87.657257288286)",19,22257,65,278,2
12/06/2018,Completed,12/17/2018,18-03302699,Pothole in Street,Final Outcome,Pothole Patched,1,4700 N KILPATRICK AVE,60630,1144185.26979854,1930833.08340336,39,17,16,,41.96631793188364,-87.74539387016242,"(41.966317931884, -87.745393870162)",20,21869,16,362,38
12/06/2018,Open,,18-03302233,Pothole in Street,Final Outcome,Pothole Patched,3,168 E 113TH ST,60628,1179213.95842981,1830071.18958258,9,5,49,,41.68912566593206,-87.61823840339848,"(41.689125665932, -87.618238403398)",30,21861,45,253,43
12/06/2018,Completed,12/27/2018,18-03298350,Pothole in Street,Final Outcome,Pothole Patched,2,6500 S HALSTED ST,60621,1172072.2441877,1861765.10450127,20,7,68,,41.7760957556483,-87.6448909473356,"(41.776095755648, -87.644890947336)",53,21559,66,436,4
12/06/2018,Open,,18-03303353,Pothole in Street,,,,1537 W 82ND ST,60620,1167405.96807928,1850351.31493114,21,6,71,69,41.74480021113309,-87.66231297992665,"(41.744800211133, -87.662312979927)",18,21554,70,575,13
12/05/2018,Completed,12/05/2018,18-03290598,Pothole in Street,Final Outcome,Pothole Patched,51,6600 W 57TH ST,60638,1133362.73327088,1866029.52692318,23,8,56,,41.788705995930826,-87.78661797841676,"(41.788705995931, -87.786617978417)",35,22268,53,589,6
12/05/2018,Open,,18-03290618,Pothole in Street,,,,1400 E 130TH ST,60633,1187642.23571275,1819717.27150076,10,4,51,,41.66050150904262,-87.58898338384941,"(41.660501509043, -87.588983383849)",47,22250,48,174,47
12/05/2018,Open,,18-03291268,Pothole in Street,,,,5904 S STATE ST,60621,1177284.96121793,1865873.09312228,20,2,40,,41.7871554587456,-87.62565420919115,"(41.787155458746, -87.625654209191)",53,21559,7,164,4
12/05/2018,Open,,18-03294109,Pothole in Street,,,,7646 S DAN RYAN 79TH XR,,,,,,,,41.75499337388564,-87.62498735498542,"(41.754993373886, -87.624987354985)",31,21554,67,495,32
12/05/2018,Open,,18-03292741,Pothole in Street,,,,3358 W AINSLIE ST,60625,1153033.95658214,1932353.07289356,33,17,14,,41.97033312810442,-87.71335441549526,"(41.970333128104, -87.713354415495)",28,21849,14,750,20
12/05/2018,Completed,12/13/2018,18-03291152,Pothole in Street,Final Outcome,Pothole Patched,10,8847 S MAY ST,60620,1170202.73828754,1846147.18781274,21,22,71,,41.73282327294684,-87.65189077680152,"(41.732823272947, -87.651890776802)",18,21554,70,533,13
12/05/2018,Open,,18-03293348,Pothole in Street,,,,11753 S STEWART AVE,60628,1175737.21419319,1826975.17447509,34,5,53,,41.67999859364391,-87.63218489236043,"(41.679998593644, -87.63218489236)",45,21861,50,255,22
12/05/2018,Open,,18-03293403,Pothole in Street,,,,11650 S STEWART AVE,60628,1175707.3542086,1827996.09347256,34,5,53,,41.68187441260128,-87.63253277045288,"(41.681874412601, -87.632532770453)",45,21861,50,255,22
12/05/2018,Open,,18-03292777,Pothole in Street,,,,5600 W GEORGE ST,60634,1138535.84772643,1918721.78020754,31,25,19,2,41.93320944750422,-87.7663722344414,"(41.933209447504, -87.766372234441)",7,22254,19,82,17
12/05/2018,Open,,18-03290496,Pothole in Street,,,,2600 S SB OUTER LAKE SHORE DR,60616,1180899.05796803,1887220.07017108,4,1,33,,,,,,,,,
12/05/2018,Open,,18-03296251,Pothole in Street,,,,4440 W GEORGE ST,60641,1146166.70662107,1918907.9178075,31,25,20,,41.93357470424347,-87.73854270108755,"(41.933574704243, -87.738542701088)",7,22618,21,411,17
12/05/2018,Completed,12/11/2018,18-03293936,Pothole in Street,Final Outcome,Pothole Patched,1,2713 N ARTESIAN AVE,60647,1159559.21000241,1917951.27133299,32,14,22,,41.93077195994265,-87.68893196938498,"(41.930771959943, -87.688931969385)",24,22535,23,240,40
12/05/2018,Open,,18-03290625,Pothole in Street,,,,6400 S FAIRFIELD AVE,60629,1159145.22682126,1862070.33812661,17,8,66,,41.777151691518384,-87.6922706259699,"(41.777151691518, -87.69227062597)",44,21867,64,319,31
12/05/2018,Completed,12/07/2018,18-03297088,Pothole in Street,Final Outcome,Pothole Patched,1,2357 W GRACE ST,60618,1159904.8819222,1925173.94700794,47,19,5,38,41.95027224792741,-87.68821272576965,"(41.950272247927, -87.68821272577)",13,21538,46,613,18
12/05/2018,Completed,12/07/2018,18-03290534,Pothole in Street,Final Outcome,No Potholes Found,0,4000 N CAMPBELL AVE,60618,1159004.63368927,1926483.27688061,47,19,5,38,41.95403162194922,-87.69102887905554,"(41.954031621949, -87.691028879056)",13,21538,46,624,18
12/05/2018,Completed,12/07/2018,18-03292591,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5600 W WELLINGTON AVE,60634,1138514.42317,1919387.66060165,31,25,19,2,41.935037657106804,-87.76643300113246,"(41.935037657107, -87.766433001132)",7,22254,19,82,17
12/05/2018,Open,,18-03295819,Pothole in Street,,,,3617 W 47TH ST,60632,1152951.49798668,1873227.44552151,14,8,57,39,41.8078782575489,-87.71428719770249,"(41.807878257549, -87.714287197702)",49,22248,54,698,8
12/05/2018,Open,,18-03293601,Pothole in Street,,,,5259 S NARRAGANSETT AVE,60638,1134601.17996843,1869017.54550588,14,8,56,,41.79613661510433,-87.7817759177696,"(41.796136615104, -87.78177591777)",35,22268,53,587,8
12/05/2018,Open,,18-03292620,Pothole in Street,,,,5003 W LAWRENCE AVE,60630,1142136.61703206,1931451.59492256,45,16,15,,41.9678562807594,-87.75277888801713,"(41.967856280759, -87.752778888017)",20,21869,15,259,50
12/05/2018,Completed,12/11/2018,18-03296579,Pothole in Street,Final Outcome,No Potholes Found,0,6700 S STONY ISLAND AVE,60649,1188023.88028278,1860880.59078324,5,3,43,42,41.77329289585066,-87.58644236831432,"(41.773292895851, -87.586442368314)",32,22260,39,416,33
12/05/2018,Completed,12/31/2018,18-03291835,Pothole in Street,Final Outcome,Pothole Patched,0,3044 W 41ST ST,60632,1156731.38447402,1877291.15006826,12,9,58,,41.819156037201516,-87.70127884823455,"(41.819156037202, -87.701278848235)",49,22248,55,196,1
12/05/2018,Open,,18-03290935,Pothole in Street,,,,1732 N WESTERN AVE,60647,1160089.85627371,1911625.68992025,1,14,24,33,41.913102992282525,-87.68744095424302,"(41.913102992283, -87.687440954243)",24,22535,25,287,41
12/05/2018,Open,,18-03292778,Pothole in Street,,,,140 E LAKE SHORE DR,60611,1177323.45566697,1907246.95042657,2,18,8,,41.90093445939468,-87.62400825994817,"(41.900934459395, -87.624008259948)",22,21182,37,105,11
12/05/2018,Completed,12/07/2018,18-03293749,Pothole in Street,Final Outcome,Pothole Patched,3,2400 W IRVING PARK RD,60618,1159659.64501828,1926492.05129768,47,19,5,38,41.954120696614304,-87.68858958151804,"(41.954120696614, -87.688589581518)",13,21538,46,624,18
12/05/2018,Open,,18-03291731,Pothole in Street,,,,4620 N KASSON AVE,60630,1147408.22087185,1930305.18407571,39,17,14,,41.964674559224115,-87.73354763573505,"(41.964674559224, -87.733547635735)",28,21869,14,257,38
12/05/2018,Completed,12/05/2018,18-03294669,Pothole in Street,Final Outcome,Pothole Patched,9,10614 S EWING AVE,60617,1202178.468305,1835184.17792216,10,4,52,,41.702249393273824,-87.53542889077532,"(41.702249393274, -87.535428890775)",47,21202,49,602,47
12/05/2018,Open,,18-03293178,Pothole in Street,,,,3134 W COLUMBUS AVE,60652,1156755.70927659,1852512.25297042,18,8,70,,41.75116899118377,-87.70119309279956,"(41.751168991184, -87.7011930928)",6,4300,69,498,30
12/05/2018,Completed,12/07/2018,18-03292568,Pothole in Street,Final Outcome,Pothole Patched,38,5500 W WELLINGTON AVE,60641,1139181.98909206,1919403.74737737,31,25,19,,41.935068684409906,-87.76398286263368,"(41.93506868441, -87.763982862634)",7,22618,19,303,17
12/05/2018,Completed,12/14/2018,18-03292237,Pothole in Street,Final Outcome,Pothole Patched,13,4757 N ARTESIAN AVE,60625,1159176.3600007,1931522.52997057,40,19,4,21,41.96840354074776,-87.6899749990686,"(41.968403540748, -87.689974999069)",13,21849,6,666,24
12/05/2018,Open,,18-03290404,Pothole in Street,,,,4000 N CALIFORNIA AVE,60618,1157001.03811838,1926458.03942685,33,17,16,,41.954062238596016,-87.69839005643584,"(41.954062238596, -87.698390056436)",2,21538,16,116,20
12/05/2018,Open,,18-03292746,Pothole in Street,,,,5300 W GEORGE ST,60641,1140544.59859628,1918769.69527288,31,25,19,,41.93330333506715,-87.75905241289702,"(41.933303335067, -87.759052412897)",7,22618,19,303,17
12/05/2018,Open,,18-03293492,Pothole in Street,,,,1653 S STEWART AVE,60616,1173719.73998319,1892022.03996637,25,12,28,,41.85889308897148,-87.63765793628883,"(41.858893088971, -87.637657936289)",8,21194,29,97,26
12/05/2018,Open,,18-03296849,Pothole in Street,,,,5900 S CICERO AVE,60638,1145700.60082372,1865039.67101506,23,8,64,,41.78564332387561,-87.74148577840491,"(41.785643323876, -87.741485778405)",23,22268,62,232,6
12/05/2018,Open,,18-03290631,Pothole in Street,,,,4800 N NB OUTER LAKE SHORE DR,60640,1170646.53912025,1932180.52549822,48,20,3,,41.969439855648325,-87.64807149447667,"(41.969439855648, -87.648071494477)",40,22616,31,635,16
12/05/2018,Completed,12/12/2018,18-03295171,Pothole in Street,Final Outcome,No Potholes Found,0,5240 W THOMAS ST,60651,1141110.05651471,1906823.81871833,37,15,25,,41.90051107562057,-87.75742403963702,"(41.900511075621, -87.757424039637)",4,4299,26,562,45
12/05/2018,Open,,18-03292236,Pothole in Street,,,,621 S CANAL ST,60607,1173222.19112105,1897521.14326838,25,1,28,,41.87377417178974,-87.63926628092828,"(41.87377417179, -87.639266280928)",48,14917,29,97,26
12/05/2018,Open,,18-03292348,Pothole in Street,,,,4150 W 13TH ST,60623,1148837.18678704,1893715.53627295,24,10,29,,41.864390054221786,-87.7295828764001,"(41.864390054222, -87.7295828764)",36,21569,30,761,14
12/05/2018,Open,,18-03294144,Pothole in Street,,,,5107 S OAKLEY AVE,60609,1161901.77009109,1870708.97732878,15,9,63,,41.8009120439533,-87.68163490808288,"(41.800912043953, -87.681634908083)",19,14924,61,775,3
12/05/2018,Open,,18-03291276,Pothole in Street,,,,4137 W ADDISON ST,60641,1148210.47999734,1923609.59997641,30,17,16,,41.946221519964034,-87.73065907696686,"(41.946221519964, -87.730659076967)",27,22618,16,329,21
12/05/2018,Completed,12/06/2018,18-03295000,Pothole in Street,Final Outcome,Pothole Patched,46,1600 W 65TH ST,60636,1166787.90617376,1861614.54362213,15,7,67,,41.775942083651216,-87.66418708107487,"(41.775942083651, -87.664187081075)",44,22257,65,280,3
12/05/2018,Completed,12/11/2018,18-03290853,Pothole in Street,Final Outcome,Pothole Patched,32,7800 S SOUTH SHORE DR,60649,1197554.46680355,1854381.75459019,7,4,43,,41.75511499076314,-87.55159417798377,"(41.755114990763, -87.551594177984)",43,22538,39,421,37
12/05/2018,Completed,12/13/2018,18-03297019,Pothole in Street,Final Outcome,Pothole Patched,6,1132 W 92ND ST,60620,1170271.07020393,1843785.94168637,21,22,73,,41.72694278993753,-87.65193356365097,"(41.726942789938, -87.651933563651)",18,21554,72,151,13
12/05/2018,Completed,12/18/2018,18-03294740,Pothole in Street,Final Outcome,Pothole Patched,12,643 N FAIRBANKS CT,60611,1178388.2399895,1904703.75937885,42,18,8,,41.89395030335185,-87.62013725202313,"(41.893950303352, -87.620137252023)",22,21182,37,158,36
12/05/2018,Open,,18-03291710,Pothole in Street,,,,2600 S KEDZIE AVE,60623,1155443.48836559,1886558.52807571,12,10,30,25,41.84442483084393,-87.70518545233183,"(41.844424830844, -87.705185452332)",14,21569,32,146,1
12/05/2018,Completed,12/18/2018,18-03291369,Pothole in Street,Final Outcome,Pothole Patched,4,117 E HURON ST,60611,1177135.50237055,1905099.44412356,42,18,8,,41.89482845698064,-87.62452745548201,"(41.894828456981, -87.624527455482)",22,21182,37,626,36
12/05/2018,Completed,12/06/2018,18-03294725,Pothole in Street,Final Outcome,Pothole Patched,42,3700 S PRINCETON AVE,60609,1174894.65653232,1880421.60073077,11,9,34,,41.827229043883364,-87.63399324306681,"(41.827229043883, -87.633993243067)",26,14924,35,296,48
12/05/2018,Completed,12/10/2018,18-03295096,Pothole in Street,Final Outcome,Pothole Patched,4,2342 W WABANSIA AVE,60647,1160370.27007606,1911400.24696613,32,14,24,33,41.91268962444146,-87.68659468460599,"(41.912689624441, -87.686594684606)",24,22535,25,298,40
12/05/2018,Completed,12/31/2018,18-03290507,Pothole in Street,Final Outcome,Pothole Patched,1,8252 S HAMLIN AVE,60652,1152496.57989854,1849506.79841218,18,8,70,,41.74249283641561,-87.71696439700791,"(41.742492836416, -87.716964397008)",6,4300,69,199,30
12/05/2018,Open,,18-03292926,Pothole in Street,,,,7700 S DAMEN AVE,60620,1164362.30057311,1853594.07096702,18,6,71,,41.753781646026965,-87.67338248616511,"(41.753781646027, -87.673382486165)",6,21554,70,573,30
12/05/2018,Completed,12/31/2018,18-03292294,Pothole in Street,Final Outcome,Pothole Patched,2,8400 S HAMLIN AVE,60652,1152524.42393022,1848606.00850852,18,8,70,,41.740379635964736,-87.71689688211369,"(41.740379635965, -87.716896882114)",6,4300,69,198,30
12/05/2018,Completed,12/13/2018,18-03291175,Pothole in Street,Final Outcome,Pothole Patched,23,1118 W 89TH ST,60620,1170344.48010429,1845823.66617567,21,22,71,,41.73253168606941,-87.65169593093114,"(41.732531686069, -87.651695930931)",18,21554,70,533,13
12/05/2018,Open,,18-03292997,Pothole in Street,,,,600 S LOCKWOOD AVE,60644,1141103.23241824,1896806.6303002,29,15,25,,41.87286193737628,-87.75755983033683,"(41.872861937376, -87.757559830337)",52,22216,26,61,7
12/05/2018,Open,,18-03291807,Pothole in Street,,,,100 N KEDZIE AVE,60612,1155033.70330443,1900504.24696908,28,11,27,,41.882832314409654,-87.70631821355352,"(41.88283231441, -87.706318213554)",11,21572,28,176,23
12/05/2018,Open,,18-03294110,Pothole in Street,,,,2012 W 51ST ST,60609,1163751.66577288,1870844.92567281,15,9,61,,41.80133613086479,-87.67511675768577,"(41.801336130865, -87.675116757686)",19,14924,59,788,3
12/05/2018,Open,,18-03295532,Pothole in Street,,,,1599 N LA SALLE DR,60610,1174833.52052965,1910995.31348677,2,18,8,,41.91106533115013,-87.63300048150086,"(41.91106533115, -87.633000481501)",22,14926,37,100,11
12/05/2018,Open,,18-03297512,Pothole in Street,,,,3207 W PETERSON AVE,60659,1153878.99439269,1939702.91871503,39,17,13,,41.99027052584072,-87.70942335126769,"(41.990270525841, -87.709423351268)",28,4450,13,799,38
12/05/2018,Open,,18-03293131,Pothole in Street,,,,11826 S STEWART AVE,60628,1175751.61419319,1826492.87447509,34,5,53,,41.67890999046887,-87.63244340948938,"(41.678909990469, -87.632443409489)",45,21861,50,255,22
