"record","driller","community","well_name","well_field","pid","date","depth_ft","diam_in","casing_ft","wtr_lvl_ft","rate_igpm","drive_shoe","latitude","longitude","location_1","coordinates"
"108327","BERNARD'S WELL DRILLING","St Chrysostome",,,,"1980-06-04T00:00:00.000","75","4","500","30","5","No","46.501905","-64.097369","(46.501905, -64.097369)","On land"
"218239","Manderson Well Drilling Ltd","Woodvale",,,"14308","2016-09-23T00:00:00.000","105","5","67",,,"No","46.897068","-64.085315","(46.897068, -64.085315)","On land"
"113133","H. MURPHY","Charlottetown",,,,"1988-06-01T00:00:00.000","55","4","32","16","10","No","46.443124","-63.489508","(46.443124, -63.489508)","On land"
"113394","H. MURPHY","Charlottetown",,,,"1988-11-11T00:00:00.000","150","5","44","55","6","No","46.436042","-63.646952","(46.436042, -63.646952)","On land"
"114021","MOORE WELL DRILLING","Charlottetown",,,,"1989-06-19T00:00:00.000","80","5","40","35","8","No","46.397309","-63.121624","(46.397309, -63.121624)","On land"
"118546","MANDERSON WELL DRILLING","Charlottetown",,,"29686","1997-10-23T00:00:00.000","85","6","40","12","25","No","46.676730","-63.969735","(46.67673, -63.969735)","On land"
"126369","ROY'S WELL DRILLING","Charlottetown",,,"144253","2011-09-27T00:00:00.000","100","5","60","25",,"No","46.429251","-62.429919","(46.429251, -62.429919)","On land"
"123196","MOORE WELL DRILLING","Charlottetown",,,,"2005-06-06T00:00:00.000","170","5","60","35","15","No","46.359453","-63.166386","(46.359453, -63.166386)","On land"
"108125","BERNARD'S WELL DRILLING","Norway",,,,"1980-11-21T00:00:00.000","61","4","30","25","5","No","46.997608","-64.016721","(46.997608, -64.016721)","On land"
"109727","MOORE WELL DRILLING","Keppoch",,,,"1983-07-07T00:00:00.000","140","4","43","100","6","No","46.199332","-63.101096","(46.199332, -63.101096)","On land"
"115717","Watson MacDonald Well Drilling","Brookvale",,,,"1991-11-04T00:00:00.000","195","5","60","107","8","No","46.271484","-63.425682","(46.271484, -63.425682)","On land"
"115259","MOORE WELL DRILLING","Crapaud",,,,"1991-06-27T00:00:00.000","70","5","40","10","10","No","46.237980","-63.477304","(46.23798, -63.477304)","On land"
"115898","MOORE WELL DRILLING","Charlottetown",,,"788059","1992-06-30T00:00:00.000","150","5","50","85","10","No","46.159233","-62.647713","(46.159233, -62.647713)","On land"
"108300","BERNARD'S WELL DRILLING","St Felix",,,,"1978-11-16T00:00:00.000","50","4","21","37","5","No","46.914855","-64.012528","(46.914855, -64.012528)","On land"
"125204","Manderson  Well Drilling","Charlottetown",,,,"2009-05-19T00:00:00.000","85","5","40","15","12","No","46.322362","-63.799778","(46.322362, -63.799778)","On land"
"111916","ROY'S WELL DRILLING","Beach Point",,,,"1986-09-16T00:00:00.000","90","5","26","12","20","No","46.011034","-62.489775","(46.011034, -62.489775)","On land"
"110402","MOORE WELL DRILLING","Southwest Lot 16",,,,"1984-10-11T00:00:00.000","73","4","32","15","8","No","46.478743","-63.917124","(46.478743, -63.917124)","On land"
"217786","Manderson Well Drilling Ltd","Argyle Shore",,,"1091867","2018-06-26T00:00:00.000","85","5","60",,,"No","46.179879","-63.391503","(46.179879, -63.391503)","On land"
"126174","MOORE WELL DRILLING","Charlottetown",,,,"2011-05-09T00:00:00.000","90","5","44","30","10","No","46.375041","-62.388875","(46.375041, -62.388875)","On land"
"113487","BERNARD'S WELL DRILLING","Piusville",,,,"1988-08-26T00:00:00.000","60","4","39","20","0","No","46.787968","-64.198813","(46.787968, -64.198813)","On land"
"121096","Manderson  Well Drilling","Charlottetown",,,,"2002-06-12T00:00:00.000","145","5","60","44","24","No","46.559799","-63.671318","(46.559799, -63.671318)","On land"
"105282","D.B.&J. WELL DRILLING","Bothwell",,,,"1978-01-11T00:00:00.000","119","4","90","45","10","No","46.417792","-62.057871","(46.417792, -62.057871)","On land"
"120296","Manderson  Well Drilling","Charlottetown",,,,"2001-06-15T00:00:00.000","105","5","45","20","9","No","46.549479","-63.604770","(46.549479, -63.60477)","On land"
"119509","THOMPSON'S WELL DRILLING","Charlottetown",,,,"1999-06-08T00:00:00.000","80","5","58","48",,"No","46.361855","-63.712373","(46.361855, -63.712373)","On land"
"110232","MOORE WELL DRILLING","Stanhope",,,,"1984-07-16T00:00:00.000","80","4","43","20","10","No","46.415318","-63.111904","(46.415318, -63.111904)","On land"
"119113","Manderson  Well Drilling","Charlottetown",,,,"1999-07-01T00:00:00.000","85","5","40","20","20","No","46.482229","-63.706243","(46.482229, -63.706243)","On land"
"109822","MOORE WELL DRILLING","Rusticoville",,,,"1983-10-04T00:00:00.000","67","4","42","20","5","No","46.432931","-63.317600","(46.432931, -63.3176)","In the sea"
"107480","NEW HAVEN P.& H.","North Wiltshire",,,,"1979-10-19T00:00:00.000","120","4","42","73","8","No","46.303230","-63.353209","(46.30323, -63.353209)","On land"
"116292","MANDERSON WELL DRILLING","Irishtown",,,"87494","1993-06-04T00:00:00.000","180","5","46","70","15","No","46.499372","-63.585148","(46.499372, -63.585148)","On land"
"117347","MOORE WELL DRILLING","Breadalbane",,,"699850","1995-03-01T00:00:00.000","105","5","44","60","7","No","46.380140","-63.486344","(46.38014, -63.486344)","On land"
"126349","Manderson  Well Drilling","Charlottetown",,,,"2011-05-25T00:00:00.000","85","5","40","32","11","No",,,,"None provided"
"123536","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2006-01-04T00:00:00.000","72","5","40","10","20","No","46.212194","-63.601537","(46.212194, -63.601537)","In the sea"
"114379","MOORE WELL DRILLING","Charlottetown",,,,"1989-11-10T00:00:00.000","160","5","66","50","10","No","46.260898","-63.171278","(46.260898, -63.171278)","On land"
"127199","MOORE WELL DRILLING","Charlottetown",,,,"2013-07-03T00:00:00.000","90","5","43","20","10","No","46.153903","-63.328941","(46.153903, -63.328941)","On land"
"117641","MANDERSON WELL DRILLING","Charlottetown",,,,"1997-08-05T00:00:00.000","85","5","40","21","30","No","46.377667","-63.753201","(46.377667, -63.753201)","On land"
"124122","MOORE WELL DRILLING","Charlottetown",,,,"2007-08-24T00:00:00.000","90","5","32","15","20","No","46.051753","-62.930196","(46.051753, -62.930196)","On land"
"105891","JOHN MOORE & SONS","Rosebank",,,,"1978-08-24T00:00:00.000","110","4","44","35","7","No","46.210124","-63.108894","(46.210124, -63.108894)","On land"
"124636","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2007-08-10T00:00:00.000","30","5","19","24","7","No","46.438240","-63.473843","(46.43824, -63.473843)","On land"
"218148","Manderson  Well Drilling","Emerald",,,"1042787","2014-01-25T00:00:00.000","85","5","40",,,"No","46.363468","-63.573427","(46.363468, -63.573427)","On land"
"125289","MOORE WELL DRILLING","Charlottetown",,,"1006618","2006-05-25T00:00:00.000","70","5","43","21","15","No","46.444930","-63.488222","(46.44493, -63.488222)","On land"
"115502","MANDERSON WELL DRILLING","New Glasgow",,,,"1991-10-12T00:00:00.000","100","5","45","35","15","No","46.420299","-63.329238","(46.420299, -63.329238)","On land"
"219370","Manderson Well Drilling Ltd",,,,"401547","2020-11-10T00:00:00.000","81","5","40",,,"No","46.847227","-64.021557","(46.847227, -64.021557)","On Land"
"122029","MOORE WELL DRILLING","Charlottetown",,,,"2003-07-23T00:00:00.000","170","5","100","50","10","No","46.321671","-63.659891","(46.321671, -63.659891)","On land"
"217351","Moore Well Drilling Inc","North Bedeque",,,"752386","2016-09-19T00:00:00.000","190","6","100",,,"Yes","46.384000","-63.736500","(46.384, -63.7365)","On land"
"218128","Manderson  Well Drilling","Tignish",,,"4903","2014-07-09T00:00:00.000","85","5","40",,,"No","46.953120","-64.015677","(46.95312, -64.015677)","On land"
"123484","MOORE WELL DRILLING","Charlottetown",,,,"2005-11-02T00:00:00.000","150","5","120","10","10","No","46.440223","-63.282493","(46.440223, -63.282493)","On land"
"218058","Manderson  Well Drilling","Summerside",,,"1056498","2014-09-05T00:00:00.000","180","8","40",,,"No","46.414666","-63.782962","(46.414666, -63.782962)","On land"
"106767","D.B.&J. WELL DRILLING","Bloomfield",,,,"1978-09-15T00:00:00.000","85","4","30","36","10","No","46.760574","-64.149753","(46.760574, -64.149753)","On land"
"217820","Moore Well Drilling","Hermitage",,,"992024","2014-07-23T00:00:00.000","110","5","61",,,"No","46.206101","-62.871755","(46.206101, -62.871755)","On land"
"109587","D.B.&J. WELL DRILLING","Peakes",,,,"1983-04-19T00:00:00.000","70","4","47","18","6","No","46.312402","-62.707774","(46.312402, -62.707774)","On land"
"114533","Watson MacDonald Well Drilling","Crapaud",,,,"1990-09-04T00:00:00.000","61","5","44","12","8","No","46.238786","-63.499361","(46.238786, -63.499361)","On land"
"125942","Manderson  Well Drilling","Charlottetown",,,,"2010-11-15T00:00:00.000","85","5","40","27","12","No",,,,"None provided"
"119059","MOORE WELL DRILLING","Stratford",,,"865550","1999-04-07T00:00:00.000","310","6","40","10","130","No","46.213741","-63.089455","(46.213741, -63.089455)","On land"
"109173","MOORE WELL DRILLING","Scotchfort",,,,"1982-06-11T00:00:00.000","60","5","43","10","10","No","46.354129","-62.897968","(46.354129, -62.897968)","In the sea"
"121991","MOORE WELL DRILLING","Charlottetown",,,,"2003-07-11T00:00:00.000","220","5",,"50",,"No","46.347871","-62.972707","(46.347871, -62.972707)","On land"
"115692","Watson MacDonald Well Drilling","Charlottetown",,,,"1991-12-12T00:00:00.000","95","5","53","40","10","No","46.214648","-63.080381","(46.214648, -63.080381)","On land"
"117268","MANDERSON WELL DRILLING","Stanley Bridge",,,,"1996-08-26T00:00:00.000","40","6","22","31","8","No","46.438368","-63.469092","(46.438368, -63.469092)","On land"
"112698","S. SANDERSON","Charlottetown",,,,"1987-10-27T00:00:00.000","96","4","44","10","30","No","46.229068","-63.042794","(46.229068, -63.042794)","On land"
"120792","MOORE WELL DRILLING","Charlottetown",,,,"2001-12-20T00:00:00.000","230","5","80","120","15","No","46.213752","-63.075194","(46.213752, -63.075194)","On land"
"107592","JOHN MOORE & SONS","Charlottetown",,,,"1980-10-21T00:00:00.000","180","6","43","40","70","No","46.217349","-63.079088","(46.217349, -63.079088)","On land"
"121406","MOORE WELL DRILLING","Charlottetown",,,,"2002-05-22T00:00:00.000","110","5","80","40","10","No","46.373009","-62.877779","(46.373009, -62.877779)","On land"
,,,,,,"1986-11-06T00:00:00.000","100","5","42","55","10","No","46.271188","-63.674210","(46.271188, -63.67421)","On land"
"218613","Moore Well Drilling Inc","Lakeville",,,"112409","2019-06-12T00:00:00.000","90","5","60",,,"No","46.474954","-62.122936","(46.474954, -62.122936)","On Land"
"106025","D.B.&J. WELL DRILLING","Charlottetown",,,,"1978-11-08T00:00:00.000","90","4","35","32","6","No","46.272159","-63.163526","(46.272159, -63.163526)","On land"
"117107","MANDERSON WELL DRILLING","Wellington",,,"814327","1995-07-06T00:00:00.000","162","5","106","0","30","No","46.464131","-63.996325","(46.464131, -63.996325)","On land"
"218715","Manderson Well Drilling Ltd","Springbrook",,,"752824","2019-08-22T00:00:00.000","162","5","80",,,"No","46.510846","-63.511469","(46.510846, -63.511469)","On Land"
"217466","Moore Well Drilling Inc","Fortune Bridge",,,"855353","2016-05-09T00:00:00.000","110","5","48",,,"No","46.346600","-62.384000","(46.3466, -62.384)","On land"
"219395","Manderson Well Drilling Ltd","Mont-Carmel",,,"265348","2020-12-08T00:00:00.000","80","5","40",,,"No","46.399368","-64.034373","(46.399368, -64.034373)","On Land"
"110160","MOORE WELL DRILLING","Charlottetown",,,,"1984-05-08T00:00:00.000","93","4","43","30","5","No","46.267668","-63.157024","(46.267668, -63.157024)","On land"
"117612","THOMPSON'S WELL DRILLING","Travellers Rest",,,"827030","1996-06-12T00:00:00.000","84","5","43","32","0","No","46.417493","-63.737822","(46.417493, -63.737822)","On land"
"121922","MOORE WELL DRILLING","Charlottetown",,,,"2003-03-11T00:00:00.000","110","5","44","30","10","No","46.363140","-63.088398","(46.36314, -63.088398)","On land"
"217697","Moore Well Drilling","Stanley Bridge",,,"897934","2014-05-23T00:00:00.000","130","5","60",,,"No","46.470183","-63.445667","(46.470183, -63.445667)","On land"
"109642","D.B.&J. WELL DRILLING","Launching Place",,,,"1983-05-26T00:00:00.000","105","4","36","45","7","No","46.210598","-62.438668","(46.210598, -62.438668)","On land"
"124861","MOORE WELL DRILLING","Charlottetown",,,,"2008-07-16T00:00:00.000","110","5","40","30","25","No","46.761850","-64.014896","(46.76185, -64.014896)","In the sea"
"123814","MOORE WELL DRILLING","Charlottetown",,,,"2006-09-05T00:00:00.000","90","5","60","45","25","No","46.895413","-64.164447","(46.895413, -64.164447)","On land"
"108373","BERNARD'S WELL DRILLING","Duvar",,,,"1978-12-14T00:00:00.000","75","4","25","38","5","No","46.747288","-64.216239","(46.747288, -64.216239)","On land"
"126567","Reynold's Well Drilling","Charlottetown",,,,"2012-01-05T00:00:00.000","70","5","40","8",,"No","46.318168","-62.555965","(46.318168, -62.555965)","On land"
"116715","MANDERSON WELL DRILLING","Charlottetown",,,"595108","1994-06-27T00:00:00.000","78","5","44","22","15","No","46.422747","-63.760017","(46.422747, -63.760017)","On land"
"123795","MOORE WELL DRILLING","Hampton",,,"206565","2006-08-14T00:00:00.000","100","6","40","20","35","Yes","46.196635","-63.463985","(46.196635, -63.463985)","In the sea"
"126115","Watson MacDonald Well Drilling","Charlottetown",,,,"2010-10-21T00:00:00.000","225","6","60","100","10","No","46.289904","-63.291456","(46.289904, -63.291456)","On land"
"111127","BERNARD'S WELL DRILLING","West Devon",,,,"1985-11-25T00:00:00.000","54","4","30","0","0","No","46.664599","-64.117650","(46.664599, -64.11765)","On land"
"107011","C. REYNOLDS","Montague",,,,"1978-02-14T00:00:00.000","90","4","37","30","10","No","46.167329","-62.646366","(46.167329, -62.646366)","On land"
"111030","H. MURPHY","Charlottetown",,,,"1985-06-25T00:00:00.000","80","5","27","50","6","No","46.394036","-63.746611","(46.394036, -63.746611)","On land"
"119689","MOORE WELL DRILLING","Charlottetown",,,,"2000-08-06T00:00:00.000","170","5","60","70","10","No","46.218817","-63.110364","(46.218817, -63.110364)","In the sea"
"119072","MOORE WELL DRILLING","Charlottetown",,,,"1999-06-28T00:00:00.000","150","5","80","40","10","No","46.234283","-63.499968","(46.234283, -63.499968)","On land"
"124431","Watson MacDonald Well Drilling","Charlottetown",,,"997940","2006-10-06T00:00:00.000","100","5","40","20","15","No","46.811832","-64.060402","(46.811832, -64.060402)","On land"
"123154","Manderson  Well Drilling","Charlottetown",,,,"2005-06-17T00:00:00.000","125","5","60","33","8","No",,,,"None provided"
"219869","Moore Well Drilling Inc","Mount Albion",,,"847368","2021-07-13T00:00:00.000","90","5","63",,,"Yes","46.238822","-62.911705","(46.238822, -62.911705)","On Land"
"113602","REYNOLDS WELL DRILLI","Charlottetown",,,,"1989-07-05T00:00:00.000","70","5","36","18","10","No","46.017658","-62.568518","(46.017658, -62.568518)","On land"
"110991","H. MURPHY","Charlottetown",,,,"1985-08-27T00:00:00.000","70","4","39","30","6","No","46.479162","-63.921040","(46.479162, -63.92104)","On land"
"108393","D.B.&J. WELL DRILLING","West Point",,,,"1979-06-25T00:00:00.000","135","4","43","20","8","No","46.625603","-64.391164","(46.625603, -64.391164)","On land"
"218111","Manderson  Well Drilling","Glenfinnan",,,"544809","2014-06-02T00:00:00.000","145","5","140",,,"No","46.302535","-62.998524","(46.302535, -62.998524)","On land"
"117833","MOORE WELL DRILLING","Waterford",,,"767384","1993-07-14T00:00:00.000","125","5","67","60","10","No","46.883582","-64.177316","(46.883582, -64.177316)","On land"
"123570","Manderson  Well Drilling","Charlottetown",,,,"2005-12-09T00:00:00.000","85","5","42","2","20","No",,,,"None provided"
"124362","Watson MacDonald Well Drilling","Charlottetown",,,,"2006-11-20T00:00:00.000","250","10","60","54","200","No","46.241598","-63.133602","(46.241598, -63.133602)","On land"
"117191","MANDERSON WELL DRILLING","Abrams Village",,,"764472","1996-05-27T00:00:00.000","85","5","69","28","15","No","46.452539","-64.072991","(46.452539, -64.072991)","On land"
"111206","H. MURPHY","Victoria West",,,,"1985-12-11T00:00:00.000","75","4","43","35","6","No","46.539019","-64.074641","(46.539019, -64.074641)","On land"
"107835","H. MURPHY","Lennox Island",,,,"1979-08-21T00:00:00.000","80","4","35","15","10","No","46.602066","-63.855225","(46.602066, -63.855225)","On land"
"109918","D.B.&J. WELL DRILLING","Roseneath",,,,"1983-07-20T00:00:00.000","85","4","31","28","8","No","46.208720","-62.643508","(46.20872, -62.643508)","On land"
,,,,,,"1986-10-30T00:00:00.000","100","4","48","30","8","No","46.266314","-63.160264","(46.266314, -63.160264)","On land"
"112454","REYNOLDS WELL DRILLI","Peakes",,,,"1987-10-14T00:00:00.000","75","4","44","35","10","No","46.304489","-62.793523","(46.304489, -62.793523)","On land"
"117436","MANDERSON WELL DRILLING","Searletown",,,,"1996-11-14T00:00:00.000","105","5","44","21","15","No","46.315734","-63.691408","(46.315734, -63.691408)","On land"
"113709","Watson MacDonald Well Drilling","Winsloe",,,,"1989-08-11T00:00:00.000","146","5","50","67","8","No","46.291935","-63.179164","(46.291935, -63.179164)","On land"
"124273","Manderson  Well Drilling","Charlottetown",,,,"2007-06-18T00:00:00.000","165","6","40","22","41","No",,,,"None provided"
"219228","Moore Well Drilling","Alberry Plains",,,"1106244","2019-09-13T00:00:00.000","110","5","60",,,"No","46.209733","-62.805772","(46.209733, -62.805772)","On Land"
"124483","Watson MacDonald Well Drilling","Charlottetown",,,,"2005-10-10T00:00:00.000","120","5","60","46","10","No","46.883823","-64.153696","(46.883823, -64.153696)","On land"
"110076","H. MURPHY","Shamrock",,,,"1983-10-18T00:00:00.000","105","5","30","60","6","No","46.329455","-63.549554","(46.329455, -63.549554)","On land"
"119664","Manderson  Well Drilling","Charlottetown",,,,"2000-05-17T00:00:00.000","245","5","91","11","4","No","46.877278","-64.184829","(46.877278, -64.184829)","On land"
"111430","MOORE WELL DRILLING","Winsloe",,,,"1986-07-10T00:00:00.000","140","5","54","65","10","No","46.292824","-63.186308","(46.292824, -63.186308)","On land"
"120532","MOORE WELL DRILLING","Charlottetown",,,,"2001-06-18T00:00:00.000","130","6","40","10","10","No","46.552012","-63.187845","(46.552012, -63.187845)","In the sea"
"220622","Moore Well Drilling Inc","West Covehead",,,"1058940","2021-12-22T00:00:00.000","110","5","60",,,"No","46.411009","-63.163025","(46.411009, -63.163025)","On Land"
"118211","MOORE WELL DRILLING","Charlottetown",,,"766493","1997-05-15T00:00:00.000","95","5","43","20",,"No","46.400665","-62.734622","(46.400665, -62.734622)","On land"
"126019","MOORE WELL DRILLING","Charlottetown",,,,"2010-12-01T00:00:00.000","110","5","60","35","10","No","46.092221","-62.888750","(46.092221, -62.88875)","On land"
"108386","BERNARD'S WELL DRILLING","West Point",,,,"1980-01-17T00:00:00.000","50","4","30","22","5","No","46.626941","-64.354621","(46.626941, -64.354621)","On land"
"109989","BERNARD'S WELL DRILLING","Seacow Pond",,,,"1983-07-15T00:00:00.000","60","4","27","15","0","No","47.021948","-64.011919","(47.021948, -64.011919)","On land"
"119798","ROY'S WELL DRILLING","Charlottetown",,,,"2000-12-07T00:00:00.000","110","5","52","2","10","No","46.011511","-62.611192","(46.011511, -62.611192)","On land"
"111051","H. MURPHY","Malpeque",,,,"1985-05-03T00:00:00.000","76","4","40","30","6","No","46.538339","-63.697724","(46.538339, -63.697724)","On land"
"110500","D.B.&J. WELL DRILLING","Borden",,,,"1984-11-15T00:00:00.000","90","5","40","30","12","No","46.251316","-63.686291","(46.251316, -63.686291)","On land"
"124518","Watson MacDonald Well Drilling","Charlottetown",,,,"2005-06-09T00:00:00.000","80","5","40","21","10","No","46.764725","-64.093527","(46.764725, -64.093527)","On land"
"115391","Watson MacDonald Well Drilling","West River",,,,"1991-05-22T00:00:00.000","97","5","49","43","10","No","46.200808","-63.290337","(46.200808, -63.290337)","In the sea"
"110903","Watson MacDonald Well Drilling","Crapaud",,,,"1985-07-11T00:00:00.000","65","5","44","33","8","No","46.234286","-63.499320","(46.234286, -63.49932)","On land"
"122869","MOORE WELL DRILLING","Charlottetown",,,,"2005-01-14T00:00:00.000","110","5","40","55","15","No","46.469154","-63.505371","(46.469154, -63.505371)","On land"
"122661","MOORE WELL DRILLING","Charlottetown",,,,"2004-11-18T00:00:00.000","410","8","168","10",,"No","46.091871","-62.454103","(46.091871, -62.454103)","On land"
"116541","MOORE WELL DRILLING","Charlottetown",,,,"1993-06-04T00:00:00.000","90","5","58","45","10","No","46.283846","-63.172647","(46.283846, -63.172647)","On land"
"115036","MOORE WELL DRILLING","Bedeque",,,,"1990-12-28T00:00:00.000","170","5","110","40","10","No","46.335664","-63.726975","(46.335664, -63.726975)","On land"
"121507","MOORE WELL DRILLING","Charlottetown",,,,"2002-07-23T00:00:00.000","210","6","40","35","40","No","46.201811","-62.753727","(46.201811, -62.753727)","On land"
"111477","MOORE WELL DRILLING","Winsloe",,,,"1986-09-24T00:00:00.000","115","5","46","45","8","No","46.288341","-63.175258","(46.288341, -63.175258)","On land"
"120074","MOORE WELL DRILLING","Charlottetown",,,,"2000-04-25T00:00:00.000","190","5","60","60","20","No","46.426681","-63.299342","(46.426681, -63.299342)","On land"
"218244","Watson MacDonald Well Drilling","Indian River",,,"793026","2018-12-12T00:00:00.000","225","6","40",,,"No","46.474496","-63.624727","(46.474496, -63.624727)","On land"
"120243","Manderson  Well Drilling","Charlottetown",,,,"2000-11-03T00:00:00.000","84","5","40","13","16","No","46.439101","-63.742006","(46.439101, -63.742006)","On land"
"113620","MANDERSON WELL DRILLING","Park Corner",,,,"1989-06-06T00:00:00.000","60","4","44","22","8","No","46.539941","-63.571237","(46.539941, -63.571237)","On land"
"120659","MOORE WELL DRILLING","Charlottetown",,,,"2001-09-13T00:00:00.000","150","5","40","60","10","No","46.233141","-63.552483","(46.233141, -63.552483)","On land"
"123347","MOORE WELL DRILLING","Charlottetown",,,,"2005-08-10T00:00:00.000","110","5","60","25","10","No","46.379189","-63.205457","(46.379189, -63.205457)","On land"
"124204","Manderson  Well Drilling","Charlottetown",,,"66779","2006-10-24T00:00:00.000","125","5","80","4","50","No",,,,"None provided"
"113804","BERNARD'S WELL DRILLING","Cape Wolfe",,,,"1989-06-01T00:00:00.000","60","5","40","32","8","No","46.740113","-64.373162","(46.740113, -64.373162)","On land"
"121186","Manderson  Well Drilling","Charlottetown",,,,"2002-10-15T00:00:00.000","105","5","80","22","30","No","46.431960","-63.789639","(46.43196, -63.789639)","On land"
"218039","Manderson  Well Drilling","North Bedeque",,,"1073113","2014-12-09T00:00:00.000","105","5","60",,,"No","46.380996","-63.761687","(46.380996, -63.761687)","On land"
"118214","MOORE WELL DRILLING","Charlottetown",,,"819201","1997-07-29T00:00:00.000","110","5","52","50","10","No","46.319805","-63.197441","(46.319805, -63.197441)","On land"
"125542","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2009-08-13T00:00:00.000","78","6","42","8",,"No","46.389425","-63.763456","(46.389425, -63.763456)","In the sea"
"110701","Watson MacDonald Well Drilling","Keppoch",,,,"1985-06-11T00:00:00.000","121","4","44","58","10","No","46.195732","-63.101090","(46.195732, -63.10109)","On land"
"124079","MOORE WELL DRILLING","Charlottetown",,,,"2007-07-09T00:00:00.000","90","5","40","6","20","No","46.404506","-63.123591","(46.404506, -63.123591)","In the sea"
"118830","MOORE WELL DRILLING","Charlottetown",,,"478792","1998-06-11T00:00:00.000","110","5","40","45",,"No","46.308044","-63.229865","(46.308044, -63.229865)","On land"
"121511","MOORE WELL DRILLING","Charlottetown",,,"994020","2002-07-24T00:00:00.000","70","5","40","30","10","No","46.405259","-63.087868","(46.405259, -63.087868)","On land"
"117806","MOORE WELL DRILLING","Charlottetown",,,"755587","1997-10-06T00:00:00.000","150","5","42","60",,"No","46.488575","-63.368739","(46.488575, -63.368739)","On land"
"112139","MOORE WELL DRILLING","Rusticoville",,,,"1987-07-20T00:00:00.000","60","5","44","35","10","No","46.422574","-63.320142","(46.422574, -63.320142)","On land"
"111729","Watson MacDonald Well Drilling","Charlottetown",,,,"1986-05-20T00:00:00.000","100","4","25","5","10","No","46.230813","-63.120607","(46.230813, -63.120607)","On land"
"119838","MOORE WELL DRILLING","Charlottetown",,,,"2000-09-28T00:00:00.000","190","5","60","105","10","No","46.201391","-63.102513","(46.201391, -63.102513)","On land"
"114856","BERNARD'S WELL DRILLING","Huntley",,,,"1990-12-13T00:00:00.000","85","5","44","40","0","No","46.823370","-64.077672","(46.82337, -64.077672)","On land"
"111550","BERNARD'S WELL DRILLING","Richmond",,,,"1986-06-18T00:00:00.000","50","4","32","25","0","No","46.487458","-64.004569","(46.487458, -64.004569)","On land"
"112970","Watson MacDonald Well Drilling","Charlottetown",,,,"1988-06-27T00:00:00.000","130","5","45","57","8","No","46.267659","-63.163512","(46.267659, -63.163512)","On land"
"113669","MANDERSON WELL DRILLING","Tryon",,,,"1989-08-15T00:00:00.000","65","5","40","0","8","No",,,,"None provided"
"123737","Manderson  Well Drilling","Charlottetown",,,,"2006-06-21T00:00:00.000","85","5","40","18","30","No",,,,"None provided"
"121603","MOORE WELL DRILLING","Charlottetown",,,,"2002-09-25T00:00:00.000","90","5","40","30","10","No","46.202867","-62.841864","(46.202867, -62.841864)","On land"
"110449","BERNARD'S WELL DRILLING","St Lawrence",,,,"1984-11-26T00:00:00.000","60","4","35","25","5","No","46.850171","-64.188391","(46.850171, -64.188391)","On land"
"219254","Moore Well Drilling","West Covehead",,,"1106982","2020-01-24T00:00:00.000","230","6","80",,,"No","46.396109","-63.152387","(46.396109, -63.152387)","On Land"
"106146","BERNARD'S WELL DRILLING","St Louis",,,,"1978-05-26T00:00:00.000","62","4","23","30","5","No","46.890147","-64.151206","(46.890147, -64.151206)","On land"
"114343","MANDERSON WELL DRILLING","New Annan",,,,"1990-05-02T00:00:00.000","85","6","49","25","8","No","46.422149","-63.713158","(46.422149, -63.713158)","On land"
"121082","Manderson  Well Drilling","Charlottetown",,,,"2002-05-06T00:00:00.000","85","5","40","13","25","No","46.928527","-63.989614","(46.928527, -63.989614)","On land"
"115460","BERNARD'S WELL DRILLING","Summerside",,,,"1991-09-18T00:00:00.000","80","5","42","20","0","No","46.397576","-63.755765","(46.397576, -63.755765)","On land"
"109030","JOHN MOORE & SONS","Crapaud",,,,"1981-05-29T00:00:00.000","150","4","91","110","7","No","46.236567","-63.492207","(46.236567, -63.492207)","On land"
"126386","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2011-10-06T00:00:00.000","130","5","60","62","20","No","46.330541","-63.231259","(46.330541, -63.231259)","On land"
"112084","Watson MacDonald Well Drilling","Winsloe",,,,"1987-05-23T00:00:00.000","90","5","42","36","8","No","46.291943","-63.173971","(46.291943, -63.173971)","On land"
"110545","H. MURPHY","Miscouche",,,,"1984-05-25T00:00:00.000","55","4","27","5","10","No","46.439956","-63.870910","(46.439956, -63.87091)","On land"
"113483","BERNARD'S WELL DRILLING","Christopher Cross",,,,"1988-09-06T00:00:00.000","60","5","44","15","0","No","46.976785","-64.030789","(46.976785, -64.030789)","On land"
"105747","MOORE WELL DRILLING","Johnstons River",,,,"1977-11-16T00:00:00.000","59","5","29","17","5","No","46.245266","-63.047996","(46.245266, -63.047996)","On land"
"119240","MOORE WELL DRILLING","Charlottetown",,,,"1999-02-01T00:00:00.000","90","6","40","15",,"No","46.405457","-63.059845","(46.405457, -63.059845)","On land"
"118809","MOORE WELL DRILLING","Charlottetown",,,"851972","1998-05-13T00:00:00.000","210","5","80","100","10","No","46.365424","-63.453712","(46.365424, -63.453712)","On land"
"219353","Manderson Well Drilling Ltd","Miscouche",,,"63792","2020-10-23T00:00:00.000","105","5","40",,,"No","46.432493","-63.868888","(46.432493, -63.868888)","On Land"
