"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","Fire Captain - Prevention","Fire - Administration","163895.95","7937.23","8256.99","41638.87","7215.94","0.00","1259.96","81001.78","1080.04","17026.67","0.00","329313.43"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21281.12","43.28","2288.52","0.00","0.00","0.00","1180.38","6229.65",,"17026.67",,"48049.62"
"2018","Permanent","Airport Maintenance Crew Ldr","Airport Maintenance","69791.97","676.95","7599.94","0.00","0.00","0.00","1118.61","20370.06","702.76","17026.67","0.00","117286.96"
"2018","Permanent","Sr Admin Analyst","Community Recreation-Admin","113447.90","0.00","13526.49","0.00","0.00","0.00","207.72","32949.81",,"17026.67",,"177158.59"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61161.52","14177.09","2769.70","0.00","0.00","0.00","1171.08","18010.20","600.08","17026.67","0.00","114916.34"
"2018","Permanent","Animal Control Officer","Strategic Services Division","5935.02","0.00","1255.63","0.00","0.00","0.00","95.97","1677.19","23.08","17026.67","0.00","26013.56"
"2018","Permanent","Staff Assistant III","City Planning/Developmt Review","64151.12","5084.21","6888.55","0.00","0.00","0.00","751.57","18636.11","669.32","17026.67","0.00","113207.55"
"2018","Permanent","Custodian I","Custodial Services","50412.03","636.21","0.00","1930.31","0.00","0.00","1132.52","15376.60","782.84","17026.67","0.00","87297.18"
"2018","Permanent","Equipment Operator II","Cemetery","41404.49","24.72","0.00","0.00","0.00","0.00","593.88","12294.97","552.04","17026.67","0.00","71896.76"
"2018","Permanent","Pier & Harbor Services Supv","Harbor Unit","91627.39","26237.47","1749.92","40.00","0.00","100.00","1869.61","26838.76","623.12","17026.67","0.00","166112.94"
"2018","Permanent","Battalion Chief - Prevention","Fire - Administration","207571.44","59335.33","0.00","23201.89","1799.98","1983.11","1259.96","88841.71","1080.04","17026.67","0.00","402100.13"
"2018","Permanent","Transportation Management Crd","Mobility","37888.14","0.00","27727.09","0.00","0.00","0.00","636.00","10657.18",,"17026.67",,"93935.07"
"2018","Permanent","Asst City Treasurer","Revenue Services","184032.11","0.00","20474.46","0.00","0.00","0.00","0.00","53454.57",,"17026.67",,"274987.81"
"2018","Permanent","Wastewater Supervisor","Water Resources-Wastewater","101844.00","0.00","3574.34","0.00","0.00","0.00","1266.72","29686.05","232.56","17026.67","0.00","153630.34"
"2018","Permanent","Admin Asst-City Manager's Off","City Manager - Administration","64151.10","488.29","4193.21","0.00","600.08","0.00","871.59","18810.39","669.32","17026.67","0.00","106810.65"
"2018","Permanent","Wastewater Crew Leader","Water Resources-Wastewater","81228.01","3046.06","2655.54","2884.96","600.08","0.00","1096.08","23824.30","782.84","17026.67","0.00","133144.53"
"2018","Permanent","Transit Mechanic Supv","Transit Maintenance - Mgmt","93791.93","7716.43","6673.66","2040.00","0.00","0.00","307.46","27924.16","232.56","17026.67","0.00","155712.87"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.49","109946.60","4376.86","43000.33","7215.94","5975.56","1259.96","59965.01","1080.04","17026.67","0.00","356749.45"
"2018","Permanent","Maintenance Worker","Promenade Maintenance","55025.73","1907.04","2860.54","0.00","0.00","0.00","798.81","16040.75","782.84","17026.67","0.00","94442.37"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.05","42183.38","12399.01","19232.94","7215.94","0.00","1259.96","60616.62","1080.04","17026.67","0.00","287302.61"
"2018","Permanent","Police Sergeant","Police - Operations","146939.93","54682.77","10884.60","58563.62","0.00","0.00","19237.22","91898.66",,"17026.67",,"399233.46"
"2018","Permanent","Plumber","Facilities Services","74519.97","26.87","286.62","0.00","1199.90","0.00","1358.91","22166.37","459.72","17026.67","0.00","117045.02"
"2018","Permanent","Storekeeper II","Transit Finance and Admin Svs","64716.06","15039.32","6222.70","2109.76","0.00","0.00","1180.08","19498.40","782.84","17026.67","0.00","126575.83"
"2018","Permanent","Transit Gov Relations Officer","Transit Finance and Admin Svs","124836.04","0.00","9122.63","0.00","0.00","0.00","207.72","36257.38",,"17026.67",,"187450.44"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.98","6509.42","6883.87","0.00","0.00","0.00","719.94","24999.89","232.56","17026.67","0.00","141728.33"
"2018","Permanent","Traffic Painter","Street Signs and Markings","65892.06","0.00","0.00","0.00","0.00","0.00","954.92","19224.98","782.84","17026.67","0.00","103881.47"
"2018","Permanent","Lead Traffic Signal Technician","Traffic Management","88374.51","14475.14","4357.80","9719.54","0.00","0.00","1749.75","25852.94","669.32","17026.67","0.00","162225.67"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","59768.80","19831.95","0.00","0.00","0.00","0.00","3048.70","17865.40","600.08","17026.67","0.00","118141.60"
"2018","Permanent","Sewer Maintenance Worker II","Water Resources-Wastewater","20116.03","0.00","4998.53","0.00","0.00","0.00","214.60","5762.94",,"17026.67",,"48118.77"
"2018","Permanent","Hearing Officer II","Rent Control - Hearings","153036.91","0.00","2026.44","0.00","0.00","0.00","0.00","44459.92",,"17026.67",,"216549.94"
"2018","Permanent","Battalion Chief - Prevention","Fire - Administration","119929.36","8590.60","41079.66","17702.24","0.00","0.00","678.44","49986.03","623.10","17026.67","0.00","255616.10"
"2018","Permanent","Lead Transit Training Coord","Transit Safety & Security","92388.91","727.84","5999.17","0.00","600.08","0.00","1718.58","27222.66","669.32","17026.67","0.00","146353.22"
"2018","Permanent","Traffic Services Officer","Strategic Services Division","66915.70","21686.11","0.00","2187.50","0.00","0.00","1630.57","20283.57",,"17026.67",,"129730.12"
"2018","Permanent","Lead Crossing Guard","Strategic Services Division","48512.30","344.56","185.31","0.00","0.00","0.00","1400.59","14302.06","664.51","17026.67","0.00","82435.99"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","58058.39","9730.02","0.00","0.00","0.00","0.00","1429.88","17170.94","600.08","17026.67","0.00","104015.97"
"2018","Permanent","Sustainable Outreach Coord","OSE Admin","97104.01","350.13","93.37","0.00","0.00","0.00","690.01","28202.89","300.04","17026.67","0.00","143767.12"
"2018","Permanent","Parks Maintenance Supervisor","Park Maintenance","91872.05","0.00","10953.96","0.00","0.00","0.00","1044.12","26683.32","232.56","17026.67","0.00","147812.68"
"2018","Permanent","Admin Staff Assistant","Code Enforcement","56059.67","0.00","0.00","0.00","461.60","0.00","534.50","16580.36","530.84","17026.67","0.00","91193.64"
"2018","Permanent","Transportation Planning Asst","Mobility","84798.82","0.00","6214.02","0.00","0.00","0.00","338.90","24506.14",,"17026.67",,"132884.55"
"2018","Permanent","Water Systems Equipment Oper","Water Resources-Water","67155.21","8186.58","32.61","42.81","0.00","0.00","1101.51","19592.67",,"17026.67",,"113138.06"
"2018","Permanent","Beach Maintenance Supervisor","Beach Maintenance","55829.86","1225.69","13555.52","0.00","0.00","0.00","553.92","15885.08","38.76","17026.67","0.00","104115.50"
"2018","Permanent","Police Captain","Criminal Investigations","222311.62","0.00","13145.54","66838.09","0.00","0.00","13965.76","138905.01",,"17026.67",,"472192.69"
"2018","Permanent","Criminal Investigatns Sup Spec","Criminal Investigations","1769.31","0.00","23001.00","0.00","0.00","0.00","222.65","497.67",,"17026.67",,"42517.30"
"2018","Permanent","Information Analyst","Rent Control - Public Info","91799.97","165.50","5825.76","0.00","0.00","0.00","2999.88","26662.38","2700.10","17026.67","0.00","147180.26"
"2018","Permanent","Custodian II","Beach Maintenance","54540.00","3038.39","6083.31","639.50","0.00","0.00","1845.92","16080.16",,"17026.67",,"99253.94"
"2018","Permanent","Housing Specialist","Housing Services","87394.27","0.00","0.00","0.00","0.00","0.00","874.46","25388.27","669.32","17026.67","0.00","131352.99"
"2018","Permanent","Revenue Collections Asst","Counting Room Operations","56319.75","81.88","6262.79","0.00","0.00","0.00","628.45","16361.06","623.12","17026.67","0.00","97303.72"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60926.80","11299.85","704.16","0.00","0.00","0.00","1654.36","18080.55",,"17026.67",,"109692.39"
"2018","Permanent","Production Coordinator","City TV","92688.90","7992.16","9953.10","992.75","0.00","0.00","1106.90","27213.09","669.32","17026.67","0.00","157642.89"
"2018","Permanent","Property Management Spec","Airport","87092.82","1064.09","1690.02","0.00","0.00","0.00","1072.88","25303.48","669.32","17026.67","0.00","133919.28"
"2018","Permanent","Communications Oper-Police","Public Safety Communications","76534.16","42053.46","3215.72","1894.20","1199.90","0.00","1869.61","23339.90","669.32","17026.67","0.00","167802.94"
"2018","Permanent","Budget Manager","Budget","159576.02","0.00","7365.04","0.00","0.00","0.00","0.00","46347.26",,"17026.67",,"230314.99"
"2018","Permanent","Police Officer","Police - Operations","110525.99","43565.15","0.00","43071.74","1799.98","0.00","7336.42","70069.87",,"17026.67",,"293395.82"
"2018","Permanent","Irrigation Technician","Cemetery","65819.93","1067.99","5189.65","500.00","600.08","0.00","1035.59","19525.95","782.84","17026.67","0.00","111548.70"
"2018","Permanent","Pr Business Process Tech An","Customer Experience & Support","115777.50","0.00","46489.80","0.00","0.00","0.00","1192.98","33470.23",,"17026.67",,"213957.18"
"2018","Permanent","Water Systems Equipment Oper","Water Resources-Water","75372.00","5190.87","253.65","0.00","0.00","0.00","1128.15","21986.80","782.84","17026.67","0.00","121740.98"
"2018","Permanent","Event Attendant III","Civic Auditorium","65711.94","9477.69","7076.68","145.50","0.00","0.00","1720.50","19127.26","637.76","17026.67","0.00","120924.00"
"2018","Permanent","Animal Control Officer","Strategic Services Division","28969.31","1575.35","4081.63","119.50","0.00","0.00","636.65","8603.00","288.50","17026.67","0.00","61300.61"
"2018","Permanent","Police Officer","Police - Operations","99216.17","819.59","2757.39","29158.38","0.00","0.00","7225.66","62230.18","0.00","1248.44","7791.71","210447.52"
"2018","Permanent","Fire Code Enforcemt Officer II","Fire Prevention","94404.07","591.61","5918.33","0.00","0.00","0.00","1734.18","27633.75","669.32","17026.67","0.00","147977.93"
"2018","Permanent","Asst Director-Pub Wrks/Ch Sust","Public Works Admin Services","202054.59","0.00","18881.58","0.00","0.00","0.00","1912.00","58700.11",,"17026.67",,"298574.95"
"2018","Permanent","Police Sergeant","Criminal Investigations","149638.78","56946.26","4605.02","56061.57","1799.98","0.00","13780.25","93549.81",,"17026.67",,"393408.34"
"2018","Permanent","Public Services Officer","Police - Operations","41531.05","155.87","0.00","762.25","0.00","0.00","887.87","8447.40","392.36","17026.67","0.00","69203.47"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79836.01","4807.45","3982.20","0.00","0.00","0.00","1370.49","23331.46","657.78","17026.67","0.00","131012.06"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","692.40","58.85","2019.50","0.00","0.00","0.00","0.00","194.76",,,,"2965.51"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","62380.90","5835.16","204.88","0.00","0.00","0.00","1049.79","18226.33",,"17026.67",,"104723.73"
"2018","Permanent","Lead Crime Prevention Coord","Strategic Services Division","14742.29","2092.47","24526.89","25.25","0.00","0.00","413.16","4153.81","64.60","17026.67","0.00","63045.14"
"2018","Permanent","Traffic Painter Crew Leader","Street Signs and Markings","81228.01","0.00","3417.05","0.00","0.00","0.00","1421.25","23679.15","782.84","17026.67","0.00","127554.97"
"2018","Permanent","Community Svs Program Coord","Human Services - PAL","64163.12","476.37","4002.54","1295.25","0.00","0.00","686.94","19015.34",,"17026.67",,"106666.23"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","151294.69","38920.48","14021.88","48235.05","7215.94","1059.45","1259.96","81923.30","1080.04","17026.67","0.00","362037.46"
"2018","Permanent","Billing Supervisor","Revenue Services","84011.98","0.00","10016.82","0.00","0.00","0.00","0.00","24400.44",,"17026.67",,"135455.91"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","51968.36","19416.49","3857.41","0.00","0.00","0.00","1382.20","15313.87",,"17026.67",,"108964.99"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79836.03","1919.14","4260.48","0.00","0.00","0.00","1379.99","23331.47","782.84","1248.44","1799.98","114558.36"
"2018","Permanent","Police Officer","Police - Operations","110525.99","52384.69","11414.84","48591.57","0.00","0.00","7336.42","69235.02",,"17026.67",,"316515.20"
"2018","Permanent","Admin Staff Assistant","Human Services - Grants (N&P)","73356.05","628.00","5054.10","0.00","600.08","0.00","786.99","21484.43","669.32","17026.67","0.00","119605.64"
"2018","Permanent","Transit Mechanic Supv","Transit Maintenance - Mgmt","98724.03","6484.68","10631.82","12.50","0.00","0.00","307.46","28766.65","232.56","1248.44","1799.98","148208.12"
"2018","Permanent","Police Officer","Police - Operations","110525.98","39802.81","7058.92","43968.16","1799.98","0.00","7336.42","70069.86",,"17026.67",,"297588.80"
"2018","Permanent","Motor Sweeper Operator","Resource Recovery & Recycling","73512.04","3388.27","3680.19","49.38","0.00","0.00","2597.44","21475.58","782.84","17026.67","0.00","122512.41"
"2018","Permanent","Pier Maintenance Crew Leader","Pier Maintenance","81228.05","0.00","1230.14","88.75","0.00","0.00","1082.09","23699.00","782.84","17026.67","0.00","125137.54"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61321.66","51804.37","5398.56","0.00","346.20","0.00","2973.98","18360.12","600.08","17026.67","0.00","157831.63"
"2018","Permanent","Pier & Harbor Services Officer","Harbor Unit","91627.40","7087.18","7194.41","2220.00","0.00","0.00","1808.91","27472.15","669.32","17026.67","0.00","155106.04"
"2018","Permanent","Investigator-Criminal Div","City Attorney","100893.29","0.00","10317.69","0.00","0.00","0.00","1177.60","29309.03","276.96","17026.67","0.00","159001.24"
"2018","Permanent","Street Services Crew Leader","Street Maintenance","81227.99","73.22","312.42","0.00","0.00","0.00","1057.77","23655.07","782.84","17026.67","0.00","124135.97"
"2018","Permanent","Human Resources Analyst","Employment and Classification","102762.90","0.00","12174.42","0.00","1199.90","0.00","207.72","30188.96",,"17026.67",,"163560.56"
"2018","Permanent","Pr Community Services Supv","Community Recreation-Classes","96347.94","7486.67","10375.95","0.00","0.00","0.00","0.00","27983.30",,"17026.67",,"159220.52"
"2018","Permanent","Asst Fire Marshal","Fire Prevention","158744.34","14647.02","153.77","39246.32","7215.94","2770.99","1259.96","77784.12","1080.04","17026.67","0.00","319929.17"
"2018","Permanent","Custodian I","Custodial Services","50411.97","5753.13","3490.06","56.25","0.00","0.00","1193.84","14831.76","665.22","17026.67","0.00","93428.90"
"2018","Permanent","Equipment Operator II","Beach Maintenance","66851.95","2286.00","454.07","41.25","0.00","0.00","893.37","19491.88","782.84","17026.67","0.00","107828.03"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","58101.21","13288.96","0.00","0.00","0.00","0.00","1415.88","17192.89","600.08","17026.67","0.00","107625.68"
"2018","Permanent","Aquatic Site Supervisor","Community Recreation-Aquatics","79140.01","7647.68","9103.00","52.50","600.08","0.00","0.00","23175.15","232.56","17026.67","0.00","136977.65"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","0.00","0.00","0.00","0.00","314.00",,,,,"314.00"
"2018","Permanent","Groundskeeper","Park Maintenance","56963.95","0.00","219.09","0.00","600.08","0.00","784.74","16778.58","782.84","17026.67","0.00","93155.95"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.03","7587.66","3885.06","0.00","0.00","0.00","1123.19","18446.92","782.84","17026.67","0.00","111984.37"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","54092.73","2902.61","0.00","0.00","0.00","1409.88","18146.57","600.08","17026.67","0.00","155578.54"
"2018","Permanent","Lead Water Prod/Treat Plant Op","Water Resources-Water","92651.94","13263.03","10044.72","0.00","0.00","0.00","2755.55","26976.89","782.84","17026.67","0.00","163501.63"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","58184.44","16410.19","469.44","0.00","230.80","0.00","1439.88","17311.25","600.08","17026.67","0.00","111672.74"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","62828.55","4211.33","0.00","0.00","0.00","0.00","1212.58","18361.56","782.84","17026.67","0.00","104423.53"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","56997.73","18582.49","0.00","0.00","0.00","0.00","1401.88","16836.26","600.08","17026.67","0.00","111445.11"
"2018","Permanent","Police Sergeant","Strategic Services Division","150286.60","21212.45","6698.22","48059.58","1799.98","0.00","9650.28","93928.91",,"17026.67",,"348662.69"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","54539.97","7505.69","2609.01","4951.04","0.00","0.00","1185.48","17416.01","782.84","17026.67","0.00","106016.71"
"2018","Permanent","Transit Training Coordinator","Transit Safety & Security","76534.24","8606.69","2954.78","35.00","0.00","0.00","1182.16","22251.19","669.32","17026.67","0.00","129260.05"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60172.72","6024.93","0.00","0.00","0.00","0.00","1401.88","17792.62","600.08","17026.67","0.00","103018.90"
"2018","Permanent","Staff Assistant III","Traffic Management","64151.12","0.00","2434.99","0.00","0.00","0.00","2076.27","18636.11","669.32","17026.67","0.00","104994.48"
"2018","Permanent","Water Resources Crew Leader","Water Resources-Water","76233.21","1280.02","2671.34","0.00","1015.43","0.00","1056.22","22504.48","782.84","1248.44","1799.98","108591.95"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","56922.99","884.64","0.00","0.00","230.80","0.00","1919.48","17049.84","600.08","17026.67","0.00","94634.50"
"2018","Permanent","Groundskeeper","Park Maintenance","14569.65","0.00","0.00","0.00","0.00","0.00","201.49","4382.56","344.32","17026.67","0.00","36524.69"
"2018","Permanent","Police Officer","Police - Operations","110526.00","12606.28","4198.62","34547.83","0.00","0.00","7336.42","68601.35",,"17026.67",,"254843.17"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","59784.40","37535.20","8362.24","0.00","184.64","0.00","1174.62","17677.34","600.08","17026.67","0.00","142345.19"
"2018","Permanent","Infrastructure & Cloud Svs Mgr","Infrastructure and Cloud Svs","178128.07","0.00","19868.13","0.00","0.00","0.00","915.00","51735.52",,"17026.67",,"267673.38"
"2018","Permanent","Police Officer","Police - Operations","110525.99","18441.74","0.00","33964.56","0.00","0.00","7336.42","68349.84",,"17026.67",,"255645.21"
"2018","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","220020.07","0.00","11847.23","0.00","0.00","0.00","2024.97","63902.63",,"17026.67",,"314821.57"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","80289.96","1877.42","102.59","16.00","0.00","0.00","664.56","23548.24","232.56","17026.67","0.00","123758.00"
"2018","Permanent","Housing Specialist","Housing Services","87394.26","1143.50","4210.27","0.00","600.08","0.00","988.21","25562.56","623.12","17026.67","0.00","137548.66"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","59543.78","3705.54","0.00","0.00","392.36","0.00","1443.88","17740.31","600.08","17026.67","0.00","100452.62"
"2018","Permanent","Paralegal","City Attorney","97211.97","0.00","6356.17","0.00","0.00","0.00","1015.50","28234.24","276.96","17026.67","0.00","150121.51"
"2018","Permanent","Police Sergeant","Police - Operations","146939.98","16463.88","4256.16","42032.30","0.00","0.00","9437.22","89667.73",,"17026.67",,"325823.94"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.06","4294.79","0.00","0.00","0.00","0.00","1051.43","18446.93","782.84","17026.67","0.00","104734.72"
"2018","Permanent","Battalion Chief - Prevention","Fire Training","165390.53","72584.90","3035.05","33702.59","4403.64","1653.00","1259.96","78590.56","1080.04","17026.67","0.00","378726.94"
"2018","Permanent","Community Svs Pgm Supv-Cmty Sp","Community Recreation-Sports","77309.07","3433.71","5493.92","96.07","0.00","0.00","900.12","22455.76",,"17026.67",,"126715.32"
"2018","Permanent","Community Svs Pgm Supv-Youth","Human Services - CREST","75179.99","447.28","722.88","9.00","0.00","0.00","0.00","21837.81","232.56","1248.44","1799.98","101477.93"
"2018","Permanent","Plumber Crew Leader","Facilities Services","81972.02","0.00","2679.86","0.00","1199.90","0.00","1997.40","24234.38","782.84","17026.67","0.00","129893.07"
"2018","Permanent","Police Sergeant","Strategic Services Division","138744.44","9735.86","376.79","31640.80","0.00","0.00","10392.09","78831.94",,"17026.67",,"286748.59"
"2018","Permanent","Police Sergeant","Criminal Investigations","143868.51","78796.28","6363.14","59604.96","0.00","0.00","14627.80","88548.21",,"17026.67",,"408835.57"
"2018","Permanent","Building &Safety Permit Spc II","Building & Safety","72438.48","0.00","4496.25","0.00","0.00","0.00","2173.94","21043.60","669.32","17026.67","0.00","117848.26"
"2018","Permanent","Revenue Operations Specialist","Revenue Services","28774.47","0.00","3786.11","0.00","253.88","0.00","313.76","8165.09","230.80","17026.67","0.00","58550.78"
"2018","Permanent","Graffiti Removal Technician","Facilities Services","62051.95","0.00","2401.54","0.00","0.00","0.00","2220.72","18145.61","782.84","17026.67","0.00","102629.33"
"2018","Permanent","Sr Admin Analyst-Lib Admin Svs","Library - Admin & Facilities","111306.34","0.00","2552.70","141.60","0.00","0.00","207.72","32412.07",,"17026.67",,"163647.10"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60008.58","48953.43","2581.92","0.00","0.00","0.00","2379.96","17956.34",,"1248.44",,"133128.67"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","0.00","0.00","0.00","0.00","314.00",,,"17026.67",,"17340.67"
"2018","Permanent","Electrical Crew Leader","Facilities Services","87875.98","1188.23","0.00","11846.65","0.00","0.00","1674.15","25610.30","782.84","17026.67","0.00","146004.81"
"2018","Permanent","Police Lieutenant","Police - Operations","170501.97","0.00","17608.78","47678.38","0.00","0.00","11294.49","104136.38",,"17026.67",,"368246.67"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.97","2619.63","1535.31","1668.25","0.00","0.00","1251.88","23787.23","782.84","17026.67","0.00","128507.78"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","41628.40","5038.34","32636.65","0.00","0.00","7336.42","65437.48",,"17026.67",,"279629.96"
"2018","Permanent","Police Lieutenant","Police - Operations","161531.93","1043.26","16682.54","45497.29","1199.90","0.00","11122.80","99237.68",,"17026.67",,"353342.07"
"2018","Permanent","Police Officer","Criminal Investigations","110525.97","36959.43","5038.34","37531.68","0.00","0.00","16336.42","67661.78",,"17026.67",,"291080.29"
"2018","Permanent","Staff Assistant III","Water Resources-Water","64151.08","229.72","877.54","0.00","0.00","0.00","1157.15","18636.10","669.32","17026.67","0.00","102747.58"
"2018","Permanent","Mechanic II","Fleet Management","79835.98","105.55","211.10","0.00","0.00","0.00","5372.80","24500.08","782.84","17026.67","0.00","127835.02"
"2018","Permanent","Crime Prevention Coord","Strategic Services Division","92640.96","22817.56","9100.87","399.50","0.00","0.00","1149.67","27029.33","669.32","17026.67","0.00","170833.88"
"2018","Permanent","Executive Admin Asst","HR Administrative Services","73833.63","417.36","0.00","0.00","0.00","0.00","726.65","21389.37","553.92","17026.67","0.00","113947.60"
"2018","Permanent","Deputy City Attorney III","City Attorney","235175.96","0.00","448.89","0.00","0.00","0.00","0.00","68320.56",,"17026.67",,"320972.07"
"2018","Permanent","Custodian I","Custodial Services","37349.91","527.15","2520.59","186.75","0.00","0.00","698.16","10894.34","521.58","17026.67","0.00","69725.15"
"2018","Permanent","Resource Rec & Recyc Supv","Resource Recovery & Recycling","84861.18","1904.45","0.00","0.00","0.00","0.00","470.25","24658.22","232.56","17026.67","0.00","129153.33"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.98","1410.57","3684.74","2206.25","0.00","0.00","1170.60","23918.87","782.84","17026.67","0.00","130036.52"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","3188.46","704.16","0.00","0.00","0.00","1185.08","18081.65","600.08","17026.67","0.00","102186.10"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60923.04","52770.27","2581.92","0.00","0.00","0.00","1455.88","18003.67","600.08","17026.67","0.00","153361.53"
"2018","Permanent","Staff Assistant III","Police Administrative Services","64151.09","0.00","2810.20","0.00","600.08","0.00","674.07","18810.39","669.32","17026.67","0.00","104741.82"
"2018","Permanent","Pr Planner","City Planning/Developmt Review","147720.03","0.00","17044.60","0.00","0.00","0.00","1727.72","42903.81",,"17026.67",,"226422.82"
"2018","Permanent","Transit Mechanic Supv","Transit Maintenance - Mgmt","98724.00","7920.45","11770.95","1862.00","0.00","0.00","307.46","29304.03","232.56","17026.67","0.00","167148.12"
"2018","Permanent","Transit Mechanic Supv","Transit Maintenance - Mgmt","93791.91","6324.19","8477.35","2154.75","0.00","0.00","307.46","27956.30","232.56","17026.67","0.00","156271.19"
"2018","Permanent","Pr Community Services Supv","Human Services - CREST","96347.97","590.59","1065.39","0.00","600.08","0.00","0.00","28157.59","232.56","17026.67","0.00","144020.85"
"2018","Permanent","Police Officer","Criminal Investigations","110525.98","71593.64","11414.84","31068.72","1799.98","50.00","8084.25","63939.52",,"17026.67",,"315503.59"
"2018","Permanent","Admin Services Officer","Transit Finance and Admin Svs","140628.05","0.00","15685.42","0.00","0.00","0.00","207.72","40844.01",,"17026.67",,"214391.87"
"2018","Permanent","Receptionist","City Attorney","67188.01","24.23","5491.33","0.00","600.08","0.00","1881.78","19688.37","276.96","17026.67","0.00","112177.43"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61165.28","18798.94","0.00","5588.79","0.00","0.00","1936.60","19684.14","600.08","17026.67","0.00","124800.50"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61354.39","18395.47","0.00","0.00","0.00","0.00","1634.13","18132.91","600.08","17026.67","0.00","117143.64"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","15576.51","3051.36","1455.45","276.96","0.00","1443.88","18653.13","600.08","17026.67","0.00","119484.04"
"2018","Permanent","Inspection Supervisor","Building & Safety","114584.35","22875.15","0.00","288.75","0.00","0.00","1593.60","33612.17","584.09","17026.67","0.00","190564.78"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","54539.98","8823.30","0.00","1952.46","0.00","0.00","1069.78","16530.60","782.84","17026.67","0.00","100725.63"
"2018","Permanent","Staff Assistant III","Human Services - VAP","64151.08","129.87","490.06","0.00","0.00","0.00","769.99","18636.10","641.62","17026.67","0.00","101845.39"
"2018","Permanent","Resource Rec & Rec Bill Spec","Resource Recovery & Recycling","75779.93","323.35","291.46","0.00","0.00","0.00","757.80","22009.52",,"17026.67",,"116188.73"
"2018","Permanent","Sr Public Works Inspector","Civil Engineering","80764.61","1603.04","4305.19","0.00","0.00","0.00","856.67","23467.65","600.08","17026.67","0.00","128623.91"
"2018","Permanent","Staff Assistant III","Transit Finance and Admin Svs","64151.11","0.00","7102.95","0.00","0.00","0.00","702.85","18636.11","669.32","17026.67","0.00","108289.00"
"2018","Permanent","Bin Truck Driver","Resource Recovery & Recycling","55091.95","2764.54","5932.98","0.00","0.00","0.00","1011.03","16111.76","782.84","17026.67","0.00","98721.77"
"2018","Permanent","Maintenance Worker","Promenade Maintenance","21612.94","0.00","0.00","765.75","0.00","0.00","303.83","4687.51",,"17026.67",,"44396.70"
"2018","Permanent","Payroll Systems Analyst","Finance - Administration","106029.26","0.00","12849.75","0.00","0.00","0.00","322.72","30811.10",,"17026.67",,"167039.50"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61301.12","26924.25","1173.60","0.00","0.00","0.00","1419.88","18118.76","600.08","17026.67","0.00","126564.36"
