"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2015","Permanent","Fire Captain - Prevention","Fire Training","158754.05","45312.68","490.48","25721.00","7075.59","1760.20","1308.42","60655.83",,"15664.13",,"316742.38"
"2018","Permanent","Police Officer","Police - Operations","110525.99","52384.69","11414.84","48591.57","0.00","0.00","7336.42","69235.02",,"17026.67",,"316515.20"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.22","109444.08","2873.43","23571.62","7083.35","6714.66","1308.42","44905.53",,"15664.13",,"316502.43"
"2013","Permanent","Police Lieutenant","Office of Emergency Management","135212.32","0.00","6155.45","57696.74","0.00","0.00","8769.58","94758.88",,"13753.35",,"316346.31"
"2014","Permanent","Police Lieutenant","Police - Operations","142001.32","0.00","3103.90","44127.82","1799.98","0.00","8964.10","101044.34",,"15197.40",,"316238.85"
"2015","Permanent","Fire Captain - Prevention","Fire - Administration","158220.07","40275.11","3228.57","24767.73","7075.59","4262.15","1308.42","61124.14",,"15664.13",,"315925.90"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.42","57810.27","12211.12","25692.68","6062.04","14469.38","1309.96","60717.75",,"12348.35",,"315800.97"
"2018","Permanent","Police Officer","Criminal Investigations","110525.98","71593.64","11414.84","31068.72","1799.98","50.00","8084.25","63939.52",,"17026.67",,"315503.59"
"2012","Permanent","Police Sergeant","Special Services","117458.72","52524.09","5228.86","37980.59","0.00","0.00","17482.66","72153.60",,"12348.35",,"315176.87"
"2017","Permanent","Police Sergeant","Police - Operations","141017.41","16562.31","5265.69","30136.31","0.00","0.00","9392.25","95918.33",,"16850.78",,"315143.08"
"2013","Permanent","Police Lieutenant","Special Services","136774.88","0.00","5642.49","52367.85","1199.90","0.00","8880.43","96417.69",,"13753.35",,"315036.59"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","125088.04","66382.66","514.48","30431.23","7133.62","4591.11","1259.96","62324.50","456.94","16850.78",,"315033.32"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.50","98421.34","3048.58","13478.83","7215.94","15491.53","1259.96","51062.04","1080.04","17026.67","0.00","314987.42"
"2018","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","220020.07","0.00","11847.23","0.00","0.00","0.00","2024.97","63902.63",,"17026.67",,"314821.57"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106902.49","96399.41","871.02","26725.62","7215.94","1730.65","1259.96","55604.28","1080.04","17026.67","0.00","314816.07"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","129009.28","91520.18","2401.58","5482.20","7133.62","4759.52","2024.81","55145.20","456.94","16850.78",,"314784.11"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","121648.88","77669.72","489.18","22517.44","7133.62","7557.70","1944.23","58391.07","456.94","16850.78",,"314659.56"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.95","0.00","12688.62","0.00","0.00","0.00","4237.92","60907.32",,"15197.40",,"314490.21"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","136791.72","48786.42","3358.98","29701.96","7029.62","9319.95","1259.96","61660.75",,"16412.35",,"314321.71"
"2015","Permanent","Police Sergeant","Police Administrative Services","136202.95","16892.97","8716.94","35812.04","0.00","0.00","11516.88","89405.89",,"15664.13",,"314211.80"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.20","109134.22","0.00","29553.03","7083.35","0.00","1308.42","45953.63",,"15664.13",,"313633.98"
"2013","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","107427.20","101815.77","1388.32","23629.25","6243.68","4155.74","1264.75","53954.44",,"13753.35",,"313632.49"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","114605.35","90097.27","0.00","29702.86","7083.35","6022.28","1308.42","49089.20",,"15664.13",,"313572.85"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126287.99","84985.13","514.48","17559.36","7215.94","0.00","1259.96","57589.37","1080.04","17026.67","0.00","313518.94"
"2013","Permanent","Police Lieutenant","Police Administrative Services","135212.34","0.00","6155.45","51885.15","1799.98","0.00","8769.58","95635.92",,"13753.35",,"313211.77"
"2014","Permanent","Fire Marshal","Fire Prevention","173013.70","16878.08","8020.32","21986.71","1219.85","13695.32","-3829.09","67007.27",,"15197.40",,"313189.56"
"2013","Permanent","Dir of Planning &Community Dev","PCD - Administration","225948.56","0.00","13646.03","0.00","0.00","0.00","3.68","59816.07",,"13753.35",,"313167.68"
"2016","Permanent","Police Sergeant","Police Administrative Services","134916.01","17916.04","2556.23","37203.21","0.00","0.00","8843.60","95159.58",,"16412.35",,"313007.01"
"2016","Permanent","Deputy City Attorney III","City Attorney","229022.72","0.00","1655.82","87.14","0.00","0.00","0.00","65785.83",,"16412.35",,"312963.85"
"2017","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","218928.06","0.00","11729.63","0.00","0.00","0.00","54.00","65390.04",,"16850.78",,"312952.51"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","110126.61","95784.75","0.00","22348.65","7133.62","6365.62","1259.96","52785.49","207.70","16850.78",,"312863.18"
"2014","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","223526.34","0.00","13783.39","0.00","0.00","0.00","0.00","60312.70",,"15197.40",,"312819.83"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.73","60223.97","12577.84","21082.10","6243.68","5363.42","1259.96","63308.55",,"13753.35",,"312744.60"
"2015","Permanent","Deputy City Attorney III","City Attorney","231260.53","0.00","1738.69","223.43","0.00","0.00","100.00","63734.49",,"15664.13",,"312721.27"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.95","42689.80","6629.65","29532.49","7029.62","0.00","1259.96","63987.93",,"16412.35",,"312693.75"
"2014","Permanent","Asst Fire Marshal","Fire Prevention","142677.20","23697.95","6674.94","31772.01","6518.90","21577.08","1068.89","63444.10",,"15197.40",,"312628.47"
"2016","Permanent","Fire Captain - Prevention","Fire Training","159666.00","28552.05","3478.93","26093.73","7029.62","4528.58","1259.96","65563.12",,"16412.35",,"312584.34"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124848.05","68881.38","0.00","30225.52","7133.62","705.25","1309.96","62149.63","456.94","16850.78",,"312561.13"
"2012","Permanent","Police Sergeant","Criminal Investigations","121716.93","42953.22","5504.12","36630.19","0.00","0.00","18343.32","74911.34",,"12348.35",,"312407.46"
"2018","Permanent","Police Officer","Strategic Services Division","110526.00","65666.44","0.00","43606.66","0.00","150.00","7602.42","67661.79",,"17026.67",,"312239.98"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.96","101165.57","2613.06","21136.70","7133.62","3426.23","1259.96","52344.35","456.94","16850.78",,"312071.17"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.65","0.00","10967.82","0.00","0.00","0.00","18331.92","59985.77",,"12348.35",,"311818.50"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","135210.05","74804.10","1119.66","20672.84","7083.35","2640.30","1308.42","53179.67",,"15664.13",,"311682.51"
"2013","Permanent","Police Officer","Criminal Investigations","93667.35","96823.62","3375.72","35636.59","0.00","100.00","10570.04","57559.71",,"13753.35",,"311486.38"
"2013","Permanent","Police Lieutenant","Special Services","135647.55","0.00","6155.45","52067.08","0.00","0.00","8769.58","95068.69",,"13753.35",,"311461.70"
"2013","Permanent","Police Lieutenant","Police - Operations","135647.54","0.00","6155.45","51976.12","0.00","0.00","8769.58","95023.02",,"13753.35",,"311325.06"
"2017","Permanent","Police Officer","Police - Operations","106073.91","57788.31","10323.15","40329.38","0.00","0.00","8280.76","71602.04",,"16850.78",,"311248.33"
"2015","Permanent","Deputy City Attorney III","City Attorney","222681.35","0.00","11419.47","0.00","0.00","0.00","100.00","61371.67",,"15664.13",,"311236.62"
"2014","Permanent","Police Lieutenant","Strategic Services Division","142001.33","0.00","1056.65","43699.94","0.00","0.00","9064.10","100140.51",,"15197.40",,"311159.93"
"2016","Permanent","Fire Captain - Prevention","Fire Suppression & Rescue","151381.33","37682.43","589.30","26258.62","8829.60","4102.43","1259.96","64625.52",,"16412.35",,"311141.54"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104142.02","95237.43","9352.47","25783.42","8829.60","0.00","1359.96","49995.39",,"16412.35",,"311112.64"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.27","0.00","11725.75","0.00","0.00","0.00","7044.76","59792.98",,"13753.35",,"311084.11"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","120575.12","95888.86","2764.38","13373.37","7083.35","7974.40","1308.42","46447.07",,"15664.13",,"311079.10"
"2013","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","163068.94","48563.43","7291.19","7954.88","0.00","1657.38","1264.75","67458.87",,"13753.35",,"311012.79"
"2016","Permanent","Deputy City Attorney III","City Attorney","148673.56","0.00","53930.73","13982.86","0.00","0.00","24759.72","53183.70",,"16412.35",,"310942.91"
"2013","Permanent","Police Lieutenant","Police - Operations","135212.32","0.00","6155.45","51885.15","0.00","0.00","8769.58","94758.86",,"13753.35",,"310534.70"
"2016","Permanent","Dir of HR/Chief People Officer","HR Administrative Services","223716.03","0.00","5978.21","0.00","0.00","0.00","100.00","64180.99",,"16412.35",,"310387.58"
"2016","Permanent","Police Lieutenant","Police Administrative Services","144258.01","0.00","10350.90","30232.78","0.00","0.00","11091.80","98017.71",,"16412.35",,"310363.55"
"2017","Permanent","Police Officer-Lateral Transfr","Police - Operations","106073.92","87150.63","0.00","25439.12","0.00","750.00","7837.38","66121.38",,"16850.78",,"310223.21"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.06","54974.83","0.00","34988.50","7215.94","1913.60","1259.96","65235.39","1080.04","17026.67","0.00","309982.99"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","99047.97","108990.71","774.50","27357.52","6518.90","1638.88","2066.00","48362.66",,"15197.40",,"309954.54"
"2013","Permanent","Police Lieutenant","Police Administrative Services","135212.31","0.00","5642.49","51777.94","0.00","0.00","8769.58","94758.85",,"13753.35",,"309914.52"
"2014","Permanent","Police Lieutenant","Police Administrative Services","142001.37","0.00","0.00","43479.09","0.00","0.00","8964.10","100140.53",,"15197.40",,"309782.49"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","130235.49","59613.39","4891.83","29553.03","7083.35","6865.28","1308.42","54490.14",,"15664.13",,"309705.05"
"2013","Permanent","Fire Captain - Prevention","Fire Training","128931.61","47068.17","9643.02","35045.94","6243.68","2236.89","1264.75","65469.62",,"13753.35",,"309657.03"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.98","0.00","5075.45","0.00","0.00","0.00","6456.88","61462.90",,"15197.40",,"309651.61"
"2017","Permanent","Police Officer","Strategic Services Division","106378.06","64210.93","3762.88","38170.21","0.00","0.00","8456.24","71496.54",,"16850.78",,"309325.64"
"2015","Permanent","Police Lieutenant","Police - Operations","143045.93","16161.78","0.00","32776.64","0.00","0.00","8897.66","92759.66",,"15664.13",,"309305.79"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.96","0.00","2114.77","0.00","0.00","0.00","8475.84","62031.60",,"15197.40",,"309278.57"
"2015","Permanent","Police Lieutenant","Police - Operations","135017.05","21350.44","10049.40","31905.96","0.00","0.00","8477.42","86747.52",,"15664.13",,"309211.92"
"2015","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","221169.22","0.00","11385.88","0.00","0.00","0.00","18.00","60958.44",,"15664.13",,"309195.67"
"2013","Permanent","Dir of Transit Services","Transit Executive","232837.17","0.00","891.42","0.00","0.00","0.00","0.67","61627.56",,"13753.35",,"309110.17"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.96","0.00","12688.62","0.00","0.00","0.00","0.00","59756.77",,"15197.40",,"309101.75"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","98999.93","119062.48","819.49","22524.16","6062.04","0.00","1259.96","47953.67",,"12348.35",,"309030.08"
"2017","Permanent","Police Officer","Criminal Investigations","106073.89","54104.97","8714.03","38772.18","1799.98","50.00","10033.70","72541.80",,"16850.78",,"308941.33"
"2016","Permanent","Deputy City Attorney III","City Attorney","201745.88","0.00","12226.81","0.00","0.00","0.00","16062.76","62261.90",,"16412.35",,"308709.70"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","122097.67","73509.69","999.00","29832.16","7029.62","1724.52","1259.96","55801.25",,"16412.35",,"308666.21"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105684.00","79324.47","9145.72","27234.80","8933.60","0.00","2935.88","57726.33","456.94","16850.78",,"308292.52"
"2016","Permanent","Police Sergeant","Strategic Services Division","124057.42","25439.48","10122.37","35092.54","1799.98","0.00","8063.93","87193.11",,"16412.35",,"308181.18"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126287.98","85538.43","514.48","9621.26","7215.94","3256.26","1259.96","56347.32","1080.04","17026.67","0.00","308148.34"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","112378.63","100381.64","0.00","13524.84","7215.94","2973.05","1259.96","52291.90","1080.04","17026.67","0.00","308132.66"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.97","0.00","11635.47","0.00","0.00","0.00","0.00","59756.77",,"15197.40",,"308048.61"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.36","61660.02","12211.12","25692.68","6062.04","2778.69","1259.96","60717.73",,"12348.35",,"307909.95"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.69","52127.31","10743.57","23024.68","6243.68","7686.82","1263.44","64061.09",,"13753.35",,"307835.63"
"2016","Permanent","Fire Inspector","Fire Prevention","123030.00","73294.84","291.38","15272.27","7029.62","21673.21","1259.96","49529.67",,"16412.35",,"307793.30"
"2014","Permanent","Police Lieutenant","Police - Operations","142001.37","0.00","6339.88","44027.81","0.00","0.00","8964.10","97207.67","0.00","1137.88","7800.00","307478.71"
"2016","Permanent","Police Lieutenant","Police - Operations","144252.51","0.00","6744.18","30661.74","0.00","0.00","10727.66","98567.51",,"16412.35",,"307365.95"
"2017","Permanent","Police Sergeant","Strategic Services Division","116455.10","47969.28","7463.89","34048.07","0.00","0.00","8203.62","76282.65",,"16850.78",,"307273.39"
"2013","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","163068.92","21606.31","40981.02","0.00","0.00","0.00","1221.14","66596.12",,"13753.35",,"307226.86"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","138154.19","58698.43","4613.15","14179.77","7215.94","1913.60","1259.96","63070.01","1080.04","17026.67","0.00","307211.76"
"2018","Permanent","Police Sergeant","Strategic Services Division","135966.04","27437.78","2511.92","34924.39","0.00","0.00","8804.10","80494.13",,"17026.67",,"307165.03"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","128000.45","63628.31","3071.92","30648.44","7029.62","0.00","1259.96","57065.56",,"16412.35",,"307116.61"
"2013","Permanent","Police Lieutenant","Criminal Investigations","135647.53","0.00","2564.77","51266.59","0.00","0.00","8769.58","95043.56",,"13753.35",,"307045.38"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","107111.03","97360.74","3368.31","23955.08","6518.90","0.00","2180.81","51123.22",,"15197.40",,"306815.49"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.62","0.00","10967.82","0.00","0.00","0.00","14258.16","58886.86",,"12348.35",,"306645.81"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.32","0.00","15913.52","0.00","0.00","0.00","4.79","57903.54",,"13753.35",,"306342.52"
"2016","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","216228.03","0.00","11556.46","0.00","0.00","0.00","36.00","62032.76",,"16412.35",,"306265.60"
"2014","Permanent","Police Sergeant","Police Administrative Services","116990.25","52848.87","5255.45","34046.75","0.00","0.00","7951.01","73911.74",,"15197.40",,"306201.47"
"2012","Permanent","Police Lieutenant","Special Services","131274.47","0.00","5976.00","55289.96","0.00","0.00","8542.16","92648.21",,"12348.35",,"306079.14"
"2013","Permanent","Police Sergeant","Criminal Investigations","124532.33","31120.23","5669.17","34980.54","0.00","0.00","17752.74","78106.81",,"13753.35",,"305915.16"
"2016","Permanent","Police Officer","Strategic Services Division","102700.61","72097.95","3653.26","33733.53","0.00","0.00","7414.86","69843.08",,"16412.35",,"305855.64"
"2012","Permanent","Deputy City Attorney III","City Attorney","209401.18","0.00","2350.25","21072.62","0.00","0.00","0.00","60483.97",,"12348.35",,"305656.37"
"2017","Permanent","Police Sergeant","Police - Operations","109834.55","55958.52","0.00","38840.85","0.00","50.00","9825.20","74244.98",,"16850.78",,"305604.88"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","117112.96","74668.32","949.05","29632.38","7029.62","4445.50","1259.96","54039.13",,"16412.35",,"305549.27"
"2016","Permanent","Police Sergeant","Police Administrative Services","134915.96","10093.39","8052.13","33606.27","0.00","0.00","8743.60","93695.15",,"16412.35",,"305518.85"
"2017","Permanent","Police Sergeant","Police - Operations","141017.40","19802.23","0.00","21626.31","0.00","0.00","9370.62","96840.92",,"16850.78",,"305508.26"
"2013","Permanent","Dir of Human Resources","HR Administrative Services","223926.43","0.00","8330.77","0.00","0.00","0.00","104.79","59248.76",,"13753.35",,"305364.10"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","113496.73","90840.19","0.00","23880.82","6518.90","819.44","2400.25","52140.25",,"15197.40",,"305293.98"
"2012","Permanent","Police Sergeant","Police Administrative Services","114313.01","61930.69","5260.45","34554.71","0.00","0.00","7863.32","68999.06",,"12348.35",,"305269.59"
"2014","Permanent","Police Lieutenant","Police - Operations","143777.17","0.00","0.00","40210.11","0.00","0.00","9130.57","96845.77",,"15197.40",,"305161.02"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.06","50093.39","0.00","25775.23","7083.35","880.10","1308.42","58032.55",,"15664.13",,"305099.23"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","117504.03","61527.06","181.46","28629.42","7215.94","10705.30","1511.96","59542.15","1080.04","17026.67","0.00","304924.02"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","111864.48","81572.83","463.05","24032.12","7215.94","3885.86","1259.96","56383.63","1080.04","17026.67","0.00","304784.57"
"2014","Permanent","Chief Information Officer","Info Systems-Administration","218772.07","0.00","11780.03","0.00","0.00","0.00","0.00","59029.25",,"15197.40",,"304778.75"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.01","45644.92","0.00","29553.03","7083.35","0.00","1308.42","59247.86",,"15664.13",,"304763.72"
"2018","Permanent","Police Officer","Police - Operations","110525.99","50746.37","6822.75","41736.02","1799.98","50.00","7336.42","68496.64",,"17026.67",,"304540.84"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.45","55211.05","1079.51","27357.52","6518.90","947.68","2134.35","61414.69",,"15197.40",,"304468.55"
"2014","Permanent","Police Sergeant","Police Administrative Services","128101.51","22091.93","5230.95","33988.03","0.00","0.00","17051.69","82725.13",,"15197.40",,"304386.64"
"2012","Permanent","Police Lieutenant","Special Services","132815.50","0.00","5976.00","51253.97","1199.90","0.00","8700.52","92072.76",,"12348.35",,"304367.00"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123974.32","79656.49","0.00","25775.23","7083.35","0.00","1308.42","50862.59",,"15664.13",,"304324.52"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.72","68004.99","0.00","21082.10","6243.68","3921.51","1263.64","61011.08",,"13753.35",,"304212.07"
"2013","Permanent","Police Lieutenant","Police - Operations","135212.32","0.00","961.79","50549.67","0.00","0.00","8769.58","94758.86",,"13753.35",,"304005.56"
"2012","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106115.12","91096.92","5240.47","22459.48","6062.04","7115.53","1259.96","52176.41",,"12348.35",,"303874.28"
"2015","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","227983.14","0.00","10097.17","0.00","0.00","0.00","0.00","62839.96","0.00","1137.77","1800.00","303858.05"
"2014","Permanent","Deputy Fire Chief","Fire - Administration","201287.95","0.00","3787.85","8305.50","0.00","0.00","1259.96","73979.95",,"15197.40",,"303818.61"
"2018","Permanent","Deputy City Attorney III","City Attorney","218032.65","0.00","4848.09","307.66","0.00","0.00","0.00","63398.21",,"17026.67",,"303613.28"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","102803.32","104413.28","0.00","18932.84","7029.62","7551.46","1467.96","44800.30",,"16412.35",,"303411.13"
"2012","Permanent","Dir of Transit Services","Transit Executive","216208.63","0.00","7137.14","0.00","0.00","0.00","8659.73","59000.61",,"12348.35",,"303354.46"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","120528.01","62619.29","488.77","30582.30","7133.62","2648.18","1259.96","60650.53","456.94","16850.78",,"303218.38"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.58","0.00","15155.59","0.00","0.00","0.00","8147.52","57304.09",,"12348.35",,"303140.13"
"2015","Permanent","Police Sergeant","Police - Operations","136457.05","18507.78","7538.14","21730.44","0.00","0.00","12107.27","91087.84",,"15664.13",,"303092.65"
"2015","Permanent","Police Sergeant","Police Administrative Services","137678.26","8221.67","9678.60","28998.78","0.00","0.00","14516.88","88290.29",,"15664.13",,"303048.61"
"2016","Permanent","Police Sergeant","Police Administrative Services","134915.95","3039.79","11247.41","33054.61","1199.90","0.00","8743.60","94342.89",,"16412.35",,"302956.49"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","126821.04","76438.12","514.93","13535.26","7083.35","13755.07","1308.42","47774.61",,"15664.13",,"302894.93"
"2012","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","158328.07","38504.46","9599.61","7723.50","0.00","12262.10","1259.96","62834.83",,"12348.35",,"302860.87"
"2013","Permanent","Police Lieutenant","Police - Operations","135212.28","0.00","0.00","50348.66","0.00","0.00","8769.58","94758.84",,"13753.35",,"302842.70"
"2016","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","223716.03","0.00","11956.43","0.00","0.00","0.00","0.00","64180.99","0.00","1145.31","1800.00","302798.76"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","116323.51","73776.83","3421.38","21725.79","7215.94","2895.40","1259.96","58035.94","1080.04","17026.67","0.00","302761.46"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.72","52523.56","10210.53","22747.20","6243.68","2890.98","1264.75","64051.25",,"13753.35",,"302617.02"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","130235.54","60159.66","3304.12","29553.03","7083.35","0.00","1308.42","55111.64",,"15664.13",,"302419.88"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.40","58924.95","7123.16","22864.57","6062.04","9452.17","1259.96","59144.91",,"12348.35",,"302359.50"
"2018","Permanent","Police Sergeant","Police - Operations","124902.03","40518.26","2757.81","34976.00","0.00","0.00","8165.80","73891.06",,"17026.67",,"302237.63"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.95","109271.40","3843.33","6933.81","8829.60","8064.04","1359.96","43302.59",,"16412.35",,"302159.03"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123974.36","69294.80","4567.13","25775.23","7083.35","2281.96","1308.42","52021.25",,"15664.13",,"301970.63"
"2015","Permanent","Asst Director-Public Works","Public Works Admin Services","219721.29","0.00","5884.42","0.00","0.00","0.00","120.00","60478.08",,"15664.13",,"301867.91"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.95","47931.97","589.30","20812.03","7029.62","2138.54","1259.96","60506.60",,"16412.35",,"301832.32"
"2013","Permanent","Police Sergeant","Police Administrative Services","130622.81","22282.83","5492.01","34828.05","0.00","0.00","12613.12","81884.63",,"13753.35",,"301476.80"
"2012","Permanent","Police Lieutenant","Police Administrative Services","131274.48","0.00","5976.00","50381.43","1799.98","0.00","8542.16","91150.74",,"12348.35",,"301473.14"
"2018","Permanent","Police Officer","Police - Operations","110525.97","46209.40","10758.80","41805.11","0.00","0.00","7336.42","67661.78",,"17026.67",,"301324.15"
"2018","Permanent","Police Officer-Lateral Transfr","Police - Operations","110526.00","78983.61","0.00","25309.89","0.00","150.00","7375.83","61659.04",,"17026.67",,"301031.04"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.03","60651.89","4810.40","16468.25","7215.94","8017.35","1259.96","57902.63","1080.04","17026.67","0.00","300721.16"
"2017","Permanent","Fire Captain - Prevention","Fire - Administration","162023.98","3358.08","8256.99","24727.04","7133.62","0.00","3129.47","74742.75","456.94","16850.78",,"300679.65"
"2014","Permanent","Dir of Human Resources","HR Administrative Services","218772.07","0.00","7572.88","0.00","0.00","0.00","100.00","59029.25",,"15197.40",,"300671.60"
"2016","Permanent","Police Lieutenant","Police - Operations","144252.49","1653.73","0.00","28021.07","0.00","0.00","12335.80","97923.88",,"16412.35",,"300599.32"
"2018","Permanent","Police Sergeant","Police - Operations","127859.81","21604.46","4952.19","39632.74","1799.98","0.00","8548.48","79148.74",,"17026.67",,"300573.07"
"2017","Permanent","Police Officer","Police - Operations","106073.91","55713.37","7723.80","33234.07","1799.98","900.00","7448.41","70612.66",,"16850.78",,"300356.98"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","109981.02","79394.90","2120.08","23257.90","7029.62","11025.29","1259.96","49824.36",,"16412.35",,"300305.48"
"2018","Permanent","Police Chief","Police Administrative Services","181979.53","0.00","0.00","0.00","0.00","0.00","13547.66","87741.08",,"17026.67",,"300294.93"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","112650.08","74960.11","449.55","29532.49","7029.62","5559.76","1259.96","52366.01",,"16412.35",,"300219.93"
"2017","Permanent","Police Sergeant","Police - Operations","114667.99","44619.29","7723.80","33195.24","0.00","0.00","7795.58","75224.19",,"16850.78",,"300076.87"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.78","57175.40","7415.45","21082.10","6243.68","691.20","1264.75","63406.21",,"13753.35",,"299963.92"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123030.03","61460.04","0.00","23596.43","8829.60","11015.44","1259.96","54356.62",,"16412.35",,"299960.47"
"2017","Permanent","Deputy City Attorney III","City Attorney","217970.07","0.00","0.00","0.00","0.00","0.00","0.00","64996.58",,"16850.78",,"299817.43"
"2017","Permanent","Police Sergeant","Criminal Investigations","127478.10","10723.37","10574.07","34992.85","0.00","0.00","11832.36","87194.30",,"16850.78",,"299645.83"
"2018","Permanent","Police Officer","Criminal Investigations","110856.90","46807.13","8187.30","41352.54","0.00","200.00","7336.42","67860.52",,"17026.67",,"299627.48"
"2018","Permanent","Deputy City Attorney III","City Attorney","215810.53","0.00","2617.05","0.00","0.00","0.00","1400.75","62739.89",,"17026.67",,"299594.89"
"2012","Permanent","Police Lieutenant","Police - Operations","131909.76","0.00","5602.50","50436.13","0.00","0.00","8542.16","90659.50",,"12348.35",,"299498.40"
"2013","Permanent","Police Officer","Police - Operations","93667.43","91021.34","0.00","34214.36","1799.98","0.00","6370.04","58436.81",,"13753.35",,"299263.30"
