"arrest_key","relates_incident_number","day_of_the_week","arrest_date","arrest_time","age","sex","race","ethnicity","arrest_type","weapon_code","street_number","street_name","city","location"
"54166","21005379","Thu","2021-07-01T00:00:00.000","1805","22","Male","Black","Not Hispanic","On View","Handgun","1400","DARROW AV","EVANSTON","
,  
(42.04375547473112, -87.697764973215)"
"54159","21005338","Wed","2021-06-30T00:00:00.000","1522","60","Male","White",,"Taken into Custody",,"400","ASBURY AV","EVANSTON","
,  
(42.02585323613883, -87.69008895718044)"
"54158","21005350","Wed","2021-06-30T00:00:00.000","1947","46","Male","White",,"Taken into Custody",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"54155","21005306","Tue","2021-06-29T00:00:00.000","1604","22","Male","White",,,,"2500","DEMPSTER ST/MCDANIEL AV","EVANSTON",
"54157","21005325","Tue","2021-06-29T00:00:00.000","2210","29","Female","White",,"On View",,"1900","CHURCH ST","EVANSTON","
,  
(42.04836647094488, -87.6998741615417)"
"54156","21005315","Tue","2021-06-29T00:00:00.000","1854","30","Female","Black","Not Hispanic","Taken into Custody",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"54153","21005091","Tue","2021-06-29T00:00:00.000","2000","22","Male","Black","Not Hispanic","On View","Handgun","1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54152","21005260","Mon","2021-06-28T00:00:00.000","1500","14","Male","Black",,"On View",,"1200","WESLEY AV","EVANSTON","
,  
(42.0404273454067, -87.69210198944701)"
"54150","21005276","Mon","2021-06-28T00:00:00.000","1710","59","Male","Black","Not Hispanic","On View",,"1500","HOWARD ST","EVANSTON","
,  
(42.01944549214348, -87.6940898950769)"
"54154","21005285","Mon","2021-06-28T00:00:00.000","2220","36","Male","Black",,"On View",,"1100","FOWLER AV","EVANSTON","
,  
(42.03826515614911, -87.70698036036625)"
"54147","21005226","Sun","2021-06-27T00:00:00.000","0203","33","Male","Black",,"Taken into Custody",,"1700","ORRINGTON AV","EVANSTON","
,  
(42.04911412362465, -87.68035607867104)"
"54144","21001078","Sun","2021-06-27T00:00:00.000","0605","26","Male","Black",,"Taken into Custody",,"500","SHERIDAN SQ","EVANSTON","
,  
(42.027895747249524, -87.66868190947568)"
"54148","21005228","Sun","2021-06-27T00:00:00.000","0605","26","Male","Black",,"On View",,"500","SHERIDAN SQ","EVANSTON","
,  
(42.027895747249524, -87.66868190947568)"
"54149","21005243","Sun","2021-06-27T00:00:00.000","1538","33","Male",,,"On View",,"1200","CHICAGO AV","EVANSTON","
,  
(42.040224256269894, -87.68053254291043)"
"54146","21005176","Fri","2021-06-25T00:00:00.000","1650","53","Male","Black","Not Hispanic","On View",,"2400","NATHANIEL PL","EVANSTON","
,  
(42.03643262705141, -87.70779839733657)"
"54142","21005151","Thu","2021-06-24T00:00:00.000","1609","30","Male","Black",,"On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"54143","21003715","Thu","2021-06-24T00:00:00.000","1609","30","Male","Black",,"On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"54141","21005126","Wed","2021-06-23T00:00:00.000","2122","27","Female","Black",,"Taken into Custody",,"1300","MADISON ST","EVANSTON","
,  
(42.03174676232933, -87.69085902371883)"
"54140","21005035","Mon","2021-06-21T00:00:00.000","0734","54","Female","Black",,"Taken into Custody",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"54135","21004984","Sat","2021-06-19T00:00:00.000","1827","21","Female","Black",,"On View",,"1100","FOWLER AV","EVANSTON","
,  
(42.03826515614911, -87.70698036036625)"
"54136","21001658","Wed","2021-06-16T00:00:00.000","0445","28","Male","Black",,"Taken into Custody",,"2500","OAKTON ST","EVANSTON","
,  
(42.026394885534245, -87.70984951153594)"
"54130","21004888","Wed","2021-06-16T00:00:00.000","0900","53","Male","White","Not Hispanic","On View",,"1900","SIMPSON ST","EVANSTON","
,  
(42.055623553505484, -87.69960674910875)"
"54131","21004885","Wed","2021-06-16T00:00:00.000","0810","44","Female","White",,,,"600","DODGE AV","EVANSTON","
,  
(42.02933601696403, -87.6993981690666)"
"54139","21004884","Wed","2021-06-16T00:00:00.000","0457","28","Male","Black",,"Taken into Custody",,"2500","OAKTON ST","EVANSTON","
,  
(42.026394885534245, -87.70984951153594)"
"54133","21004891","Wed","2021-06-16T00:00:00.000","1116","37","Male","White",,,,"1100","LINCOLN ST","EVANSTON","
,  
(42.0621117024288, -87.68818988062806)"
"54134","20008092","Tue","2021-06-15T00:00:00.000","2142","42","Male","Black",,"On View",,,"UNKNOWN","��",
"54129","21004855","Tue","2021-06-15T00:00:00.000","1048","44","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"54127","21003816","Mon","2021-06-14T00:00:00.000","2230","15","Male","Black",,"Taken into Custody",,"1900","WESLEY AV","EVANSTON","
,  
(42.05309170512867, -87.69146067795558)"
"54128","21004306","Mon","2021-06-14T00:00:00.000","2330","15","Male","Black",,"Taken into Custody",,"1900","WESLEY AV","EVANSTON","
,  
(42.05309170512867, -87.69146067795558)"
"54132","21004822","Mon","2021-06-14T00:00:00.000","1525","45","Male","White",,"On View",,"1100","DEWEY AV","EVANSTON","
,  
(42.038458729520904, -87.69608607347429)"
"54126","21004777","Sun","2021-06-13T00:00:00.000","1316","43","Male","White",,"Taken into Custody",,"400","SHERMAN AV","EVANSTON","
,  
(42.02573232859534, -87.68232453754052)"
"54145","21004797","Sun","2021-06-13T00:00:00.000","1706","34","Male","Black",,"On View",,"1800","DARROW AV","EVANSTON","
,  
(42.051167414734834, -87.69738295085926)"
"54122","21004743","Sat","2021-06-12T00:00:00.000","0236","51","Female","Black",,"On View",,"1900","CHURCH ST","EVANSTON","
,  
(42.04836647094488, -87.6998741615417)"
"54138","21003994","Sat","2021-06-12T00:00:00.000","1107","28","Female","White",,,,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54123","21004752","Sat","2021-06-12T00:00:00.000","1040","56","Female","Black",,"Taken into Custody",,"2000","GREENWOOD ST","EVANSTON","
,  
(42.042683279907635, -87.70143032577343)"
"54124","21004712","Fri","2021-06-11T00:00:00.000","1144","27","Female","Black","Not Hispanic",,,"1100","GREENLEAF ST","EVANSTON",
"54120","21002222","Fri","2021-06-11T00:00:00.000","1722","32","Male","Black","Not Hispanic","Taken into Custody",,"1000","DAVIS ST","EVANSTON","
,  
(42.04705917282921, -87.68591346856846)"
"54119","21004675","Thu","2021-06-10T00:00:00.000","1634","60","Male","White",,"On View",,"1200","DEMPSTER ST","EVANSTON","
,  
(42.041279956339764, -87.68930691823485)"
"54137","21002040","Wed","2021-06-09T00:00:00.000","0700","28","Male","White","Not Hispanic","Taken into Custody",,"900","CHICAGO AV","EVANSTON","
,  
(42.03481295340718, -87.67955038740563)"
"54115","21004636","Wed","2021-06-09T00:00:00.000","1419","62","Male","Black",,"Taken into Custody",,"1300","RIDGE AV","EVANSTON","
,  
(42.04200340988038, -87.68840022531144)"
"54121","21004598","Tue","2021-06-08T00:00:00.000","1401","68","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54118","21004618","Tue","2021-06-08T00:00:00.000","2237","65","Male","Black",,"On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54113","21004583","Tue","2021-06-08T00:00:00.000","0243","68","Male","Black",,"Taken into Custody",,"900","FOSTER ST","EVANSTON","
,  
(42.053920007203374, -87.68412638840651)"
"54112","21004510","Mon","2021-06-07T00:00:00.000","0216","48","Male","White","Not Hispanic","On View",,"400","CUSTER AV","EVANSTON","
,  
(42.02567374153297, -87.68040285750322)"
"54114","21004570","Mon","2021-06-07T00:00:00.000","1714","42","Male","Black","Not Hispanic","On View",,"1500","HOWARD ST","EVANSTON","
,  
(42.01944549214348, -87.6940898950769)"
"54117","21004511","Mon","2021-06-07T00:00:00.000","0300","35","Male","White","Not Hispanic","Taken into Custody",,"1400","DODGE AV/LAKE ST","EVANSTON",
"54108","21004206","Thu","2021-06-03T00:00:00.000","1049","29","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54107","21004355","Tue","2021-06-01T00:00:00.000","1709","51","Male","Black",,"On View",,"1100","CHICAGO AV","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"54104","21004335","Tue","2021-06-01T00:00:00.000","0102","39","Female","Black","Not Hispanic","On View",,"1000","DODGE AV","EVANSTON","
,  
(42.03659148493038, -87.69924144158854)"
"54106","21004294","Sun","2021-05-30T00:00:00.000","1500","77","Male","Asian",,"On View",,"700","RIDGE AV","EVANSTON","
,  
(42.031275302713624, -87.6861332885754)"
"54111","21004282","Sat","2021-05-29T00:00:00.000","2307","18","Male","Black","Not Hispanic","On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54109","21004282","Sat","2021-05-29T00:00:00.000","2315","20","Male","Black","Not Hispanic","On View","Handgun","1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54110","21004282","Sat","2021-05-29T00:00:00.000","2307","18","Male","Black",,"On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54160","21004284","Sat","2021-05-29T00:00:00.000","2315","20","Male","Black","Not Hispanic","On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54103","21004257","Sat","2021-05-29T00:00:00.000","0530","24","Female","White","Not Hispanic","On View",,"2400","CHURCH ST/LELAND AV","EVANSTON",
"54116","21004283","Sat","2021-05-29T00:00:00.000","2315","20","Male","Black","Not Hispanic","On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54125","21004719","Sat","2021-05-29T00:00:00.000","2302","20","Male","Black","Not Hispanic","On View",,"1600","DODGE AV","EVANSTON","
,  
(42.04771286124296, -87.69900335431777)"
"54105","21004253","Fri","2021-05-28T00:00:00.000","2240","27","Male","Black",,"On View",,"1000","GARNETT PL","EVANSTON","
,  
(42.05310972393515, -87.68547176053745)"
"54099","21004192","Wed","2021-05-26T00:00:00.000","1540","25","Female","White",,,,"7300","N WESTERN AV","CHICAGO",
"54101","21004175","Wed","2021-05-26T00:00:00.000","1000","23","Male","White",,"On View",,"1100","RIDGE AV","EVANSTON","
,  
(42.03854487208755, -87.68778502388699)"
"54100","21004197","Wed","2021-05-26T00:00:00.000","1701","22","Female","Black",,"On View",,"2400","CHURCH ST/LELAND AV","EVANSTON",
"54102","21004163","Tue","2021-05-25T00:00:00.000","2121","59","Male","White","Not Hispanic",,,"2600","PRAIRIE AV","EVANSTON","
,  
(42.06547559452681, -87.70105163088962)"
"54097","21003810","Tue","2021-05-25T00:00:00.000","0836","24","Female","Black","Not Hispanic","Taken into Custody",,"9600","SKOKIE BLVD","SKOKIE",
"54094","21004144","Mon","2021-05-24T00:00:00.000","2255","28","Male","White","Not Hispanic","On View",,"1100","CHICAGO AV","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"54096","21004132","Mon","2021-05-24T00:00:00.000","1804","56","Male","Black",,"Taken into Custody",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"54098","21004109","Mon","2021-05-24T00:00:00.000","0753","38","Female","Black","Not Hispanic",,,"1100","RIDGE AV","EVANSTON","
,  
(42.03854487208755, -87.68778502388699)"
"54095","21004126","Mon","2021-05-24T00:00:00.000","1526","56","Male","Black",,"Taken into Custody",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"54093","21004080","Sun","2021-05-23T00:00:00.000","0903","28","Male","White",,"On View",,"800","DODGE AV","EVANSTON","
,  
(42.032956004902154, -87.69931868955699)"
"54091","21004050","Sat","2021-05-22T00:00:00.000","0242","41","Male","White","Not Hispanic","On View",,"600","MAIN ST","EVANSTON","
,  
(42.03394548973003, -87.6799268559879)"
"54092","21004053","Sat","2021-05-22T00:00:00.000","0901","30","Male","Black",,"On View",,"900","CHURCH ST/BENSON AV","EVANSTON",
"54089","21004030","Fri","2021-05-21T00:00:00.000","1956","33","Female","Black",,,,"800","DAVIS ST","EVANSTON","
,  
(42.04696657437724, -87.68263203697478)"
"54090","21004031","Fri","2021-05-21T00:00:00.000","2020","33","Female","Black",,,,"800","DAVIS ST","EVANSTON","
,  
(42.04696657437724, -87.68263203697478)"
"54088","21004029","Fri","2021-05-21T00:00:00.000","1833","33","Female","White",,"On View",,"800","DAVIS ST","EVANSTON","
,  
(42.04696657437724, -87.68263203697478)"
"54087","21004008","Fri","2021-05-21T00:00:00.000","0615","47","Female","Black","Not Hispanic","Taken into Custody",,"1900","HARTREY AV","EVANSTON","
,  
(42.05287132689126, -87.70355839791328)"
"54085","21003940","Thu","2021-05-20T00:00:00.000","1149","24","Male","White",,"On View",,"100","KEENEY ST","EVANSTON","
,  
(42.02935069787935, -87.67137837268974)"
"54083","21002488","Thu","2021-05-20T00:00:00.000","1521","32","Male","Black","Not Hispanic","Taken into Custody",,"800","DEWEY AV/WASHINGTON ST","EVANSTON",
"54082","21003952","Thu","2021-05-20T00:00:00.000","1033","36","Male","White",,"Taken into Custody",,"900","CENTRAL ST","EVANSTON","
,  
(42.064180250639836, -87.68453125726269)"
"54086","21003945","Thu","2021-05-20T00:00:00.000","0816","50","Male","White","Not Hispanic",,,"1300","WILDER ST","EVANSTON","
,  
(42.04031691852792, -87.69074043795032)"
"54080","21003913","Wed","2021-05-19T00:00:00.000","1622","66","Female","Black",,"On View",,"2400","GREENBAY RD","EVANSTON",
"54079","21003922","Wed","2021-05-19T00:00:00.000","1243","25","Male","White",,,,"1500","LAKE ST","EVANSTON","
,  
(42.04427735847504, -87.69433871396294)"
"54078","21003899","Tue","2021-05-18T00:00:00.000","1656","71","Male","White",,"Taken into Custody",,"700","MADISON ST","EVANSTON","
,  
(42.031703121056054, -87.68126002219128)"
"54073","21003886","Tue","2021-05-18T00:00:00.000","0709","39","Male","White",,,,"2500","ORRINGTON AV","EVANSTON","
,  
(42.06345968554617, -87.67953250977524)"
"54076","21003892","Tue","2021-05-18T00:00:00.000","1459","27","Female","Black",,"On View",,"1400","DODGE AV","EVANSTON","
,  
(42.04374063723177, -87.69908672170615)"
"54075","21003889","Tue","2021-05-18T00:00:00.000","1318","58","Male","Black",,"On View",,"900","CHICAGO AV","EVANSTON","
,  
(42.03481295340718, -87.67955038740563)"
"54081","21003885","Tue","2021-05-18T00:00:00.000","1410","20","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54074","21003880","Mon","2021-05-17T00:00:00.000","2044","35","Male","Black",,"Taken into Custody",,"700","SHERMAN AV","EVANSTON","
,  
(42.03120432810784, -87.6822249542451)"
"54084","21003825","Mon","2021-05-17T00:00:00.000","0810","36","Male","White",,"Taken into Custody",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"54067","21003759","Sun","2021-05-16T00:00:00.000","1223","47","Female","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54077","21003835","Sun","2021-05-16T00:00:00.000","1315","19","Male","Asian","Not Hispanic","On View",,"8700","AVERS","SKOKIE",
"54070","21003846","Sun","2021-05-16T00:00:00.000","1822","31","Female","Black","Not Hispanic","Taken into Custody",,"100","RIDGE AV","EVANSTON","
,  
(42.020371528436314, -87.68474597263067)"
"54066","21003726","Sun","2021-05-16T00:00:00.000","1216","47","Female","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54069","21003830","Sun","2021-05-16T00:00:00.000","0936","33","Male","Black",,"On View",,"1700","JUDSON AV","EVANSTON","
,  
(42.04769879102485, -87.67509432893227)"
"54068","21003798","Fri","2021-05-14T00:00:00.000","2111","36","Female","Black",,"Taken into Custody",,"1100","OAKTON ST","EVANSTON","
,  
(42.02672058106984, -87.68780004716852)"
"54071","21003796","Fri","2021-05-14T00:00:00.000","1849","27","Male","White",,"On View",,"2300","HOWARD ST","EVANSTON","
,  
(42.01917879912307, -87.70698617335283)"
"54064","21003744","Wed","2021-05-12T00:00:00.000","2202","56","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"54072","21003721","Wed","2021-05-12T00:00:00.000","0649","38","Male","White",,,,"1300","HARTREY AV","EVANSTON","
,  
(42.0418500433229, -87.70378851175971)"
"54062","21003745","Wed","2021-05-12T00:00:00.000","2135","56","Male","White",,"Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"54063","21003707","Tue","2021-05-11T00:00:00.000","2344","21","Male","White","Not Hispanic","On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54061","21003679","Mon","2021-05-10T00:00:00.000","1603","21","Male","White",,"On View",,"500","KEDZIE ST","EVANSTON","
,  
(42.03212099463435, -87.67820185594951)"
"54056","20003549","Sun","2021-05-09T00:00:00.000","2201","37","Male","Black","Not Hispanic","On View",,"2600","PRAIRIE AV","EVANSTON","
,  
(42.06547559452681, -87.70105163088962)"
"54051","21003029","Sun","2021-05-09T00:00:00.000","1712","44","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54054","21003624","Sat","2021-05-08T00:00:00.000","1348","69","Male","Black",,"On View",,"2000","GREEN BAY RD","EVANSTON","
,  
(42.05489847420959, -87.69097062478913)"
"54055","21003588","Fri","2021-05-07T00:00:00.000","1306","23","Male","White",,"Taken into Custody",,"2300","HOWARD ST","EVANSTON","
,  
(42.01917879912307, -87.70698617335283)"
"54053","21003587","Fri","2021-05-07T00:00:00.000","1313","49","Male","White","Not Hispanic","Taken into Custody",,"1100","GREENWOOD ST/OAK AV","EVANSTON",
"54050","21003443","Fri","2021-05-07T00:00:00.000","0608","66","Male","Black","Not Hispanic","Taken into Custody",,"4900","W CERMAK RD","CICERO",
"54052","21003583","Fri","2021-05-07T00:00:00.000","0751","21","Male","Black","Not Hispanic",,,"2400","DEMPSTER ST","EVANSTON","
,  
(42.040975164103514, -87.70767754633303)"
"54059","21003565","Thu","2021-05-06T00:00:00.000","1425","26","Male","Black","Not Hispanic","On View",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"54065","21003547","Thu","2021-05-06T00:00:00.000","0339","26","Male","Black","Not Hispanic","On View",,"1000","DAVIS ST","EVANSTON","
,  
(42.04705917282921, -87.68591346856846)"
"54060","21003539","Thu","2021-05-06T00:00:00.000","1511","21","Male","Black",,"On View",,"1600","SIMPSON ST","EVANSTON","
,  
(42.05570849849246, -87.69495774898995)"
"54058","21003548","Thu","2021-05-06T00:00:00.000","0339","26","Male","Black","Not Hispanic","On View",,"1000","DAVIS ST","EVANSTON","
,  
(42.04705917282921, -87.68591346856846)"
"54057","21002301","Wed","2021-05-05T00:00:00.000","0810","33","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54048","21003528","Wed","2021-05-05T00:00:00.000","1323","30","Female","Black","Not Hispanic","On View",,"400","CUSTER AV","EVANSTON","
,  
(42.02567374153297, -87.68040285750322)"
"54049","21002704","Wed","2021-05-05T00:00:00.000","1511","39","Male","White",,"Taken into Custody",,"900","SHERMAN AV","EVANSTON","
,  
(42.03487245092207, -87.68216596449874)"
"54047","21003510","Tue","2021-05-04T00:00:00.000","1650","71","Male","Black",,"On View",,"1600","FOWLER AV","EVANSTON","
,  
(42.0473370859802, -87.70677967496574)"
"54044","21003490","Tue","2021-05-04T00:00:00.000","0017","50","Male","White",,"On View",,"600","ELMWOOD AV/REBA PL","EVANSTON",
"54046","21003502","Tue","2021-05-04T00:00:00.000","1227","44","Male","White",,"On View",,"1600","OAK AV","EVANSTON","
,  
(42.04779080678063, -87.68681762808806)"
"54043","21003489","Mon","2021-05-03T00:00:00.000","2330","37","Female","Black","Not Hispanic","On View",,"900","REBA PL/ELMWOOD AV","EVANSTON",
"54042","21003443","Sun","2021-05-02T00:00:00.000","0135","66","Male","Black",,"On View",,"700","MAIN ST","EVANSTON","
,  
(42.03395729976259, -87.68133143545765)"
"54041","21003411","Sat","2021-05-01T00:00:00.000","1933","31","Male","White","Not Hispanic","On View",,"2300","MCDANIEL AV","EVANSTON","
,  
(42.0599528557254, -87.70809917020719)"
"54045","21003428","Sat","2021-05-01T00:00:00.000","1956","67","Female","Black",,"On View",,"3000","CENTRAL ST/CENTRAL PARK AV","EVANSTON",
"54037","21003362","Fri","2021-04-30T00:00:00.000","0922","32","Male","Black",,"On View",,"1200","HINMAN AV","EVANSTON","
,  
(42.04020859636366, -87.67879443648633)"
"54040","21003366","Thu","2021-04-29T00:00:00.000","1534","32","Male","Black",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54039","21003365","Thu","2021-04-29T00:00:00.000","1521","32","Male","Black",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54035","21003358","Thu","2021-04-29T00:00:00.000","1140","45","Male","Black",,"On View",,"700","MAIN ST","EVANSTON","
,  
(42.03395729976259, -87.68133143545765)"
"54033","21003355","Thu","2021-04-29T00:00:00.000","0843","35","Female","White","Not Hispanic",,,"1600","HINMAN AV","EVANSTON","
,  
(42.04651398025879, -87.67758631474244)"
"54028","21003328","Wed","2021-04-28T00:00:00.000","1047","57","Female","Black","Not Hispanic","Taken into Custody",,"1100","DAVIS ST","EVANSTON","
,  
(42.047082963622316, -87.68777248027266)"
"54031","21003340","Wed","2021-04-28T00:00:00.000","1731","53","Male","Black",,"On View",,"1300","DODGE AV","EVANSTON","
,  
(42.0419337022653, -87.69912945957202)"
"54025","21003321","Wed","2021-04-28T00:00:00.000","0842","27","Female","Black",,"On View",,"600","DEMPSTER ST","EVANSTON","
,  
(42.04119443716663, -87.6813571681751)"
"54032","21003336","Wed","2021-04-28T00:00:00.000","1632","31","Male","Black","Not Hispanic",,,"2700","BRYANT AV","EVANSTON","
,  
(42.06721181130009, -87.68801413875804)"
"54026","21003322","Wed","2021-04-28T00:00:00.000","0745","27","Female","Black",,"Taken into Custody",,"600","DEMPSTER ST","EVANSTON","
,  
(42.04119443716663, -87.6813571681751)"
"54022","21003050","Wed","2021-04-28T00:00:00.000","1610","13","Female","Black","Not Hispanic","Taken into Custody",,"1100","WASHINGTON ST","EVANSTON","
,  
(42.03282246414046, -87.6874837941109)"
"54034","20010791","Wed","2021-04-28T00:00:00.000","2152","53","Male","Black",,"On View",,"1300","DODGE AV","EVANSTON","
,  
(42.0419337022653, -87.69912945957202)"
"54029","21003330","Wed","2021-04-28T00:00:00.000","1220","46","Male","White",,"On View",,"2000","GREEN BAY RD","EVANSTON","
,  
(42.05489847420959, -87.69097062478913)"
"54027","21003325","Wed","2021-04-28T00:00:00.000","0840","42","Female","White",,,,"100","CUSTER AV","EVANSTON","
,  
(42.02032946657181, -87.68044005876548)"
"54030","21003334","Wed","2021-04-28T00:00:00.000","1538","30","Male","Black",,"Taken into Custody",,"1500","SHERMAN AV","EVANSTON","
,  
(42.045944628468234, -87.68181709791915)"
"54038","21003018","Tue","2021-04-27T00:00:00.000","1014","60","Male","White",,"Taken into Custody",,"2200","W DIVISION","CHICAGO",
"54024","21003301","Tue","2021-04-27T00:00:00.000","1754","79","Female","White",,"On View",,"2100","DEMPSTER ST","EVANSTON","
,  
(42.04105474871163, -87.70303274521278)"
"54023","21003317","Tue","2021-04-27T00:00:00.000","2224","47","Male","White",,"Taken into Custody",,"1300","OAK AV","EVANSTON","
,  
(42.041983674762015, -87.68693721537062)"
"54021","21003258","Mon","2021-04-26T00:00:00.000","1443","19","Female","White",,"On View",,"1400","MAPLE AV","EVANSTON","
,  
(42.04356645984521, -87.6850639633698)"
"54018","21003222","Sat","2021-04-24T00:00:00.000","2311","37","Male","White",,"On View",,"400","DEWEY AV","EVANSTON","
,  
(42.0257484009902, -87.69634727993595)"
"54020","21003203","Sat","2021-04-24T00:00:00.000","1450","25","Female","White",,"On View",,"1100","HOWARD ST","EVANSTON","
,  
(42.0195200150592, -87.68780705298875)"
"54017","21003213","Sat","2021-04-24T00:00:00.000","1643","19","Female","Black","Not Hispanic","Taken into Custody",,"900","DODGE AV","EVANSTON","
,  
(42.034778152472356, -87.69928179930882)"
"54019","21003201","Sat","2021-04-24T00:00:00.000","0819","22","Male","White",,,,"500","RIDGE AV/SOUTH BL","EVANSTON",
"54016","21003175","Fri","2021-04-23T00:00:00.000","0709","20","Male","White",,"On View",,"1100","LAKE ST","EVANSTON","
,  
(42.044173746978956, -87.68771428452052)"
"54011","21003130","Wed","2021-04-21T00:00:00.000","1456","29","Male","Black",,"On View",,"3000","SIMPSON ST","EVANSTON","
,  
(42.055351782271316, -87.71899142229324)"
"54013","21003107","Tue","2021-04-20T00:00:00.000","0406","23","Female","White",,"On View",,"1300","CHICAGO AV","EVANSTON","
,  
(42.04191430584547, -87.68056675805788)"
"54014","21003108","Tue","2021-04-20T00:00:00.000","0438","23","Female","White",,"Taken into Custody",,"1200","CHICAGO AV","EVANSTON","
,  
(42.040224256269894, -87.68053254291043)"
"54012","19002247","Mon","2021-04-19T00:00:00.000","1800","30","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54010","20001227","Mon","2021-04-19T00:00:00.000","2355","32","Male","White",,"Taken into Custody",,"1800","SHERMAN AV","EVANSTON","
,  
(42.051016661254536, -87.68177484307034)"
"54009","21003054","Sat","2021-04-17T00:00:00.000","1739","61","Female","White",,"Taken into Custody",,"400","KEENEY ST/JUDSON AV","EVANSTON",
"54015","21003013","Fri","2021-04-16T00:00:00.000","1441","46","Female","Black","Not Hispanic","Taken into Custody",,"1900","HARTREY AV","EVANSTON","
,  
(42.05287132689126, -87.70355839791328)"
"54004","21001140","Thu","2021-04-15T00:00:00.000","1110","43","Male","Black",,,,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"54008","21002956","Thu","2021-04-15T00:00:00.000","0659","50","Female","White",,"On View",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"54006","21002962","Wed","2021-04-14T00:00:00.000","1915","20","Male","White","Not Hispanic","On View",,"1700","OAKTON ST","EVANSTON","
,  
(42.0266382927869, -87.69711744632507)"
"54002","21002927","Tue","2021-04-13T00:00:00.000","0911","23","Male","White",,,,"7600","N WESTERN AV","CHICAGO",
"54007","21002898","Tue","2021-04-13T00:00:00.000","1420","25","Male","Asian",,"Taken into Custody",,"700","BRUMMEL ST","EVANSTON","
,  
(42.02122349790134, -87.68161554879009)"
"54005","21002907","Mon","2021-04-12T00:00:00.000","1950","29","Male","White",,"On View",,"1200","CHICAGO AV","EVANSTON","
,  
(42.040224256269894, -87.68053254291043)"
"54003","21002906","Mon","2021-04-12T00:00:00.000","1720","29","Male","White",,"On View",,"1200","CHICAGO AV","EVANSTON","
,  
(42.040224256269894, -87.68053254291043)"
"53997","21002854","Sun","2021-04-11T00:00:00.000","0245","19","Male","Black","Not Hispanic","Taken into Custody",,"1100","SHERIDAN RD/GREENLEAF ST","EVANSTON",
