"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"12532","Sun","2019-05-26T23:33:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes",,"77","1900","EMERSON ST","EVANSTON"
"12517","Sat","2019-05-25T20:40:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes",,"75","2000","MCCORMICK BL","EVANSTON"
"12520","Sat","2019-05-25T20:00:00.000","SUSP PERSON/GANG NARC/RSO","24","White","Male","Yes","NONE","74","900","DODGE AV","EVANSTON"
"12580","Sat","2019-05-25T01:21:00.000","TRAF STOP/GANG NARC","27","Black","Female","Yes","NONE","74","1000","MCDANIEL AV","EVANSTON"
"12519","Sat","2019-05-25T01:15:00.000","SUSP PERSON/GANG NARC","23","White","Male","Yes","NONE","74","900","DODGE AV","EVANSTON"
"12579","Sat","2019-05-25T01:14:00.000","TRAF STOP/GANG NARC","30","Black","Female","Yes","NONE","74","1000","MCDANIEL AV","EVANSTON"
"12514","Sat","2019-05-25T00:59:00.000","TRAF STOP/GANG NARC","36","Black","Male","Yes","ARREST","74","1000","MCDANIEL AV","EVANSTON"
"12510","Thu","2019-05-23T14:53:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes","NONE","71","1500","MAIN ST","EVANSTON"
"12512","Thu","2019-05-23T10:22:00.000","TRAFFIC STOP","29","White","Male","Yes","ARREST","99","7500","N CLARK","CHICAGO"
"12505","Thu","2019-05-23T09:30:00.000","STREET STOP/GANG NARC","49","Black","Male","Yes","NONE","99","7600","N PAULINA","CHICAGO"
"12507","Wed","2019-05-22T15:15:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","71","300","DODGE AV","EVANSTON"
"12528","Mon","2019-05-20T11:47:00.000","STREET STOP","47","Black","Male","Yes","NONE","72","700","MICHIGAN AV","EVANSTON"
"12502","Sun","2019-05-19T19:47:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes",,"77","2000","FOSTER ST","EVANSTON"
"12496","Fri","2019-05-17T21:24:00.000","TRAFFIC STOP","19","White","Female","Yes","NONE","74","1700","CHURCH ST","EVANSTON"
"12492","Thu","2019-05-16T11:18:00.000","TRAFFIC STOP","18","Black","Male","Yes","NONE","78","300","CALLAN AV","EVANSTON"
"12501","Wed","2019-05-15T15:30:00.000","STREET STOP/GANG NARC","37","Black","Male","Yes","ARREST","78","700","BRUMMEL ST","EVANSTON"
"12511","Wed","2019-05-15T14:15:00.000","GANG/NARCOTIC","33","Black","Male","Yes","NONE","99","7500","N DAMEN AVE","CHICAGO"
"12476","Sat","2019-05-11T18:40:00.000","OTHER","45","White","Male","Yes","ARREST","71","200","DODGE AV","EVANSTON"
"12478","Sat","2019-05-11T15:54:00.000","STREET STOP","55","Black","Male","Yes","ARREST","74","1900","GREENWOOD","EVANSTON"
"12474","Sat","2019-05-11T01:41:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12477","Sat","2019-05-11T01:41:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12473","Sat","2019-05-11T01:41:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"12481","Thu","2019-05-09T16:10:00.000","STREET STOP","18","White","Male","Yes","ARREST","78","400","HOWARD ST","EVANSTON"
"12482","Thu","2019-05-09T15:13:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","ARREST","77","1900","DARROW AV","EVANSTON"
"12483","Thu","2019-05-09T12:30:00.000","STREET STOP/SUSP PERSON","17","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12487","Thu","2019-05-09T12:30:00.000","STREET STOP/SUSP PERSON","19","White","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12513","Tue","2019-05-07T11:57:00.000","STREET STOP/GANG NARC/RSO","19","White","Male","Yes",,"71","1400","HOWARD ST","EVANSTON"
"12475","Sun","2019-05-05T11:49:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","74","1200","PITNER AV","EVANSTON"
"12479","Sat","2019-05-04T20:01:00.000","SUSP PERSON/GANG NARC","23","Black","Male","Yes","NONE","72","600","FOREST AV","EVANSTON"
"12460","Fri","2019-05-03T19:13:00.000","STREET STOP/SUSP PERSON","26","Black","Male","Yes","NONE","72","600","CHICAGO AV","EVANSTON"
"12471","Fri","2019-05-03T09:58:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","71","1900","MAIN ST","EVANSTON"
"12456","Thu","2019-05-02T19:10:00.000","TRAFFIC STOP","27","Black","Male","Yes","ARREST","77","2000","DEWEY AV","EVANSTON"
"12453","Tue","2019-04-30T08:40:00.000","OTHER","45","White","Male","Yes","NONE","71","200","DODGE AV","EVANSTON"
"12486","Mon","2019-04-29T14:59:00.000","TRAFFIC STOP","20",,"Male","Yes","NONE","78","1100","HOWARD ST","EVANSTON"
"12467","Mon","2019-04-29T14:59:00.000","TRAFFIC STOP","21","White","Male","Yes","NONE","71","1100","HOWARD ST","EVANSTON"
"12454","Sat","2019-04-27T17:30:00.000","TRAFFIC STOP","27","Black","Male","Yes","NONE","78","200","CUSTER AV/BRUMMEL ST","EVANSTON"
"14138","Fri","2019-04-26T12:26:00.000","SUSPICIOUS PERSON","46","Black","Male","Yes","NONE","78","1100","HARVARD TER","EVANSTON"
"12442","Wed","2019-04-24T13:30:00.000","TRAF STOP/GANG NARC/RSO","55","Black","Male","Yes","NONE","99",,"GREENLEAF/GLENWOOD","CHICAGO"
"12445","Wed","2019-04-24T12:02:00.000","TRAFFIC STOP","45","Black","Male","Yes","NONE","99","7300","N WESTERN","CHICAGO"
"12436","Mon","2019-04-22T11:23:00.000","STREET STOP/GANG NARC","35","Black","Male","Yes","NONE","78","100","CALLAN AV","EVANSTON"
"12433","Sat","2019-04-20T18:31:00.000","OTHER","35","White","Male","Yes","ARREST","77","2300","EMERSON ST","EVANSTON"
"12432","Sat","2019-04-20T04:37:00.000","STREET STOP/SUSP PERS/GANG/RSO","17","Black","Male","Yes","NONE","73","1600","BENSON AV","EVANSTON"
"12429","Wed","2019-04-17T17:28:00.000","SUSPICIOUS PERSON","17","Black","Male","Yes","NONE","77","1700","ASHLAND AV","EVANSTON"
"12428","Wed","2019-04-17T16:20:00.000","OTHER","48","Black","Male","Yes","NONE","77","1700","WESLEY AV","EVANSTON"
"12424","Tue","2019-04-16T02:44:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","72","600","HOWARD","EVANSTON"
"12423","Tue","2019-04-16T00:58:00.000","TRAF STOP/GANG NARC","17","Black","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"12558","Sat","2019-04-13T17:45:00.000","TRAFFIC STOP","21","White","Male","Yes",,"78","400","RIDGE AV","EVANSTON"
"12418","Thu","2019-04-11T13:04:00.000","STREET STOP/SUSP PERSON","24","Black","Male","Yes","ARREST","99","1600","W JONQUIL TER","CHICAGO"
"12419","Thu","2019-04-11T07:05:00.000","OTHER","77","White","Male","Yes","NONE","73","1600","MAPLE AV","EVANSTON"
"12412","Wed","2019-04-10T16:52:00.000","STREET STOP","45","Black","Male","Yes","ARREST","77","2100","DARROW AV","EVANSTON"
"12407","Tue","2019-04-09T21:43:00.000","OTHER","44","White","Male","Yes","NONE","76","1700","MAPLE AV","EVANSTON"
"12414","Tue","2019-04-09T14:31:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","25","Black","Male","Yes","NONE","71","600","ASBURY AV","EVANSTON"
"12416","Tue","2019-04-09T13:34:00.000","OTHER","28","Black","Female","Yes","NONE","73","1600","CHICAGO AV","EVANSTON"
"12406","Mon","2019-04-08T20:49:00.000","OTHER","29","Black","Male","Yes","NONE","76","900","CHURCH ST","EVANSTON"
"12397","Sat","2019-04-06T23:33:00.000","TRAF STOP/GANG NARC","21","White","Male","Yes","NONE","78","500","ASBURY AV/OAKTON ST","EVANSTON"
"12394","Sat","2019-04-06T17:55:00.000","TRAFFIC STOP","31","White","Male","Yes","ARREST","99","7400","N. DAMEN","CHICAGO"
"12393","Sat","2019-04-06T16:00:00.000","TRAFFIC STOP","26","White","Male","Yes","ARREST","99","7400","N. DAMEN","CHICAGO"
"12391","Fri","2019-04-05T19:13:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","25","Black","Male","Yes",,"75","1600","MCCORMICK BL/GREEN BAY RD","EVANSTON"
"12392","Fri","2019-04-05T15:50:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","22","Black","Male","Yes",,"72","800","MAIN ST","EVANSTON"
"12389","Thu","2019-04-04T23:56:00.000","TRAFFIC STOP","22","Black","Male","Yes",,"74","1000","DODGE AV/LEE ST","EVANSTON"
"12388","Wed","2019-04-03T23:33:00.000","TRAF STOP/GANG NARC","20","White","Male","Yes",,"71","1300","HOWARD ST","EVANSTON"
"12413","Wed","2019-04-03T18:29:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","ARREST","71","1400","MONROE ST","EVANSTON"
"12402","Tue","2019-04-02T20:07:00.000","TRAF STOP/GANG NARC","34",,"Female","Yes","NONE","78","800","AUSTIN ST","EVANSTON"
"12403","Tue","2019-04-02T20:07:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","78","800","AUSTIN ST","EVANSTON"
"12404","Tue","2019-04-02T20:07:00.000","TRAF STOP/GANG NARC","31","Black","Male","Yes","ARREST","78","800","AUSTIN ST","EVANSTON"
"12398","Mon","2019-04-01T18:57:00.000","TRAFFIC STOP","23","White","Female","Yes","NONE","77","1900","HOVLAND CT/EMERSON ST","EVANSTON"
"12401","Mon","2019-04-01T17:19:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","35","Unknown","Male","Yes","NONE","76","800","EMERSON ST","EVANSTON"
"12383","Sun","2019-03-31T20:00:00.000","STREET STOP","46","Black","Male","Yes","NONE","73","1700","SHERMAN AV","EVANSTON"
"12400","Sun","2019-03-31T18:52:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","77","1800","BROWN AV","EVANSTON"
"12384","Sun","2019-03-31T18:52:00.000","TRAFFIC STOP","21","White","Female","Yes",,"77","1800","BROWN AV","EVANSTON"
"12386","Sat","2019-03-30T19:50:00.000","TRAFFIC STOP","28","White","Male","Yes","ARREST","99","1600","W JONQUIL TER/N MARSHFIELD AV","CHICAGO"
"12399","Sat","2019-03-30T13:37:00.000","TRAFFIC STOP","40","Black","Male","Yes","NONE","77","2000","DARROW AV","EVANSTON"
"12390","Sat","2019-03-30T13:37:00.000","TRAFFIC STOP","47","Black","Male","Yes","NONE","77","2000","DARROW AV","EVANSTON"
"12380","Thu","2019-03-28T17:36:00.000","TRAFFIC STOP","34","Black","Female","Yes","NONE","78","7600","N WESTERN AV/W HOWARD ST","CHICAGO"
"12373","Mon","2019-03-25T18:25:00.000","OTHER","15","White","Male","Yes","NONE","77","2100","DEWEY AV","EVANSTON"
"12368","Mon","2019-03-25T02:14:00.000","TRAF STOP/GANG NARC","27","White","Male","Yes","NONE","78","1000","HOWARD","EVANSTON"
"12379","Sat","2019-03-23T15:12:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","19","Black","Male","Yes","NONE","74","1200","GROVE ST","EVANSTON"
"12369","Fri","2019-03-22T09:24:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","74","2100","DEWEY AVE",
"12370","Fri","2019-03-22T09:24:00.000","TRAF STOP/GANG NARC","52","Black","Male","Yes","NONE","74","2100","DEWEY AVE","EVANSTON"
"12362","Mon","2019-03-18T11:51:00.000","TRAF STOP/GANG NARC","21","White","Male","Yes","NONE","76","1100","CHURCH ST/OAK AV","EVANSTON"
"12361","Mon","2019-03-18T07:41:00.000","OTHER","51","White","Male","Yes","NONE","73","1600","SHERMAN AV","EVANSTON"
"12351","Mon","2019-03-18T01:24:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","78","100","ELMWOOD AV","EVANSTON"
"12359","Sat","2019-03-16T22:02:00.000","TRAFFIC STOP","19","White","Female","Yes","NONE","99","3300","GOLF RD","SKOKIE"
"12357","Sat","2019-03-16T22:02:00.000","TRAFFIC STOP","19","Black","Male","Yes",,"99","3300","GOLF RD","SKOKIE"
"12360","Sat","2019-03-16T22:02:00.000","TRAFFIC STOP","17","Black","Male","Yes","NONE","99","3300","GOLF RD","SKOKIE"
"12356","Sat","2019-03-16T01:08:00.000","TRAF STOP/GANG NARC","20","White","Female","Yes","NONE","75","1700","MCCORMICK BL/","EVANSTON"
"12358","Fri","2019-03-15T16:44:00.000","TRAFFIC STOP","21","White","Male","Yes","NONE","78","1300","AUSTIN ST/ASBURY AV","EVANSTON"
"12348","Wed","2019-03-13T23:44:00.000","STREET STOP","28","Black","Male","Yes","NONE","77","1700","EMERSON ST","EVANSTON"
"12354","Wed","2019-03-13T07:41:00.000","OTHER","51","White","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"12345","Mon","2019-03-11T12:33:00.000","OTHER","56","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12341","Sun","2019-03-10T01:59:00.000","TRAFFIC STOP","19","Black","Male","Yes",,"74","1300","FOWLER AV/DEMPSTER ST","EVANSTON"
"12342","Fri","2019-03-08T23:40:00.000","TRAFFIC STOP","30","Black","Male","Yes","NONE","78","100","RIDGE AV/HOWARD ST","EVANSTON"
"12333","Mon","2019-03-04T09:46:00.000","TRAF STOP/GANG NARC","40","Black","Male","Yes","NONE","78","100","CUSTER AV","EVANSTON"
"12325","Sun","2019-03-03T01:43:00.000","TRAFFIC STOP","17","White","Male","Yes","NONE","77","2800","ELGIN RD","EVANSTON"
"12328","Sun","2019-03-03T01:40:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","99","7500","WESTERN","CHICAGO"
"12319","Thu","2019-02-28T23:06:00.000","STREET STOP","26","Black","Male","Yes","NONE","71","2000","OAKTON ST/GREY AV","EVANSTON"
"12323","Thu","2019-02-28T18:29:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","28","Black","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12316","Wed","2019-02-27T09:28:00.000","OTHER","35","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12311","Wed","2019-02-27T01:36:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","71",,"HARTREY AV/CLEVELAND ST","EVANSTON"
"12314","Tue","2019-02-26T17:48:00.000","STREET STOP/SUSP PERSON","30","Black","Male","Yes","ARREST","78","600","HOWARD ST","EVANSTON"
"12315","Mon","2019-02-25T18:40:00.000","TRAFFIC STOP","30","Black","Male","Yes","ARREST","77","2300","EMERSON ST","EVANSTON"
"12307","Mon","2019-02-25T16:30:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","77","1700","GREY AV","EVANSTON"
"12306","Mon","2019-02-25T16:30:00.000","TRAFFIC STOP","19","Black","Male","Yes",,"77","1700","GREY AV","EVANSTON"
"12308","Mon","2019-02-25T16:13:00.000","TRAFFIC STOP","38","Black","Male","Yes","ARREST","78","500","HOWARD ST","EVANSTON"
"12305","Sun","2019-02-24T05:18:00.000","STREET STOP","46","Black","Male","Yes","NONE","73","1100","JUDSON AV","EVANSTON"
"12295","Sat","2019-02-23T00:19:00.000","STREET STOP/GANG NARC","20","Black","Male","Yes",,"78","1000","HULL TER","EVANSTON"
"12303","Thu","2019-02-21T15:59:00.000","TRAFFIC STOP","31","Black","Male","Yes","NONE","99",,"SHERIDAN/ROGERS","CHICAGO"
"12304","Thu","2019-02-21T15:59:00.000","TRAFFIC STOP","31","Black","Male","Yes","NONE","99",,"SHERIDAN/ROGERS","CHICAGO"
"12301","Thu","2019-02-21T15:59:00.000","OTHER","53","White","Female","Yes","ARREST","78","200","RIDGE AV","EVANSTON"
"12302","Thu","2019-02-21T15:39:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","99",,"SHERIDAN/ROGERS","CHICAGO"
"12291","Thu","2019-02-21T13:52:00.000","TRAF STOP/GANG NARC/RSO","23","Black","Male","Yes","NONE","78","700","MULFORD ST","EVANSTON"
"12285","Thu","2019-02-21T11:36:00.000","OTHER","18","White","Male","Yes","NONE","71","1200","OAKTON ST","EVANSTON"
"12288","Thu","2019-02-21T10:07:00.000","OTHER","43","White","Male","Yes","NONE","71","1200","OAKTON ST","EVANSTON"
"12290","Tue","2019-02-19T20:51:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","56","Black","Male","Yes","ARREST","78","200","CALLAN AV","EVANSTON"
"12280","Tue","2019-02-19T13:40:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","74","1300","HARTREY AV","EVANSTON"
"12276","Mon","2019-02-18T10:00:00.000","STREET STOP","28","Black","Male","Yes","NONE","72","600","OAKTON ST/CALLAN AV","EVANSTON"
"12287","Thu","2019-02-14T20:54:00.000","TRAF STOP/GANG NARC","20","Black","Male","Yes","NONE","72","600","CALLAN AV","EVANSTON"
"12283","Thu","2019-02-14T20:46:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","72","600","CALLAN AV","EVANSTON"
"12286","Thu","2019-02-14T20:28:00.000","TRAF STOP/GANG NARC","21","Black","Female","Yes",,"72","600","CALLAN AV","EVANSTON"
"12279","Thu","2019-02-14T17:27:00.000","TRAF STOP/GANG NARC/RSO","24","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"12269","Wed","2019-02-13T17:44:00.000","TRAFFIC STOP","26","Black","Male","Yes","NONE","99",,"HOWARD ST / ASBURY AV","CHICAGO"
"12271","Wed","2019-02-13T17:18:00.000","TRAF STOP/GANG NARC","29","Black","Male","Yes","NONE","78","100","CUSTER AV","EVANSTON"
"12270","Wed","2019-02-13T16:40:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","78","800","HOWARD ST","EVANSTON"
"12284","Wed","2019-02-13T16:34:00.000","TRAFFIC STOP","34","Black","Male","Yes","NONE","77","2000","FOSTER ST","EVANSTON"
"12267","Tue","2019-02-12T19:20:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","71","1600","HOWARD ST","EVANSTON"
"12257","Sun","2019-02-10T08:19:00.000","TRAF STOP/GANG NARC","43","Black","Male","Yes","NONE","71","200","DODGE AV","EVANSTON"
"12254","Sat","2019-02-09T10:37:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes",,"77","1700","SIMPSON ST","EVANSTON"
"12255","Tue","2019-02-05T20:32:00.000","TRAF STOP/GANG NARC","32","Black","Male","Yes",,"72","700","CUSTER AV","EVANSTON"
"12249","Mon","2019-02-04T15:57:00.000","STREET STOP","31","White","Male","Yes","ARREST","78","400","HOWARD ST","EVANSTON"
"12246","Sun","2019-02-03T13:50:00.000","TRAFFIC STOP","31","Black","Male","Yes","ARREST","99","2300","CHASE","CHICAGO"
"12239","Sun","2019-02-03T02:11:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","74","1900","DEMPSTER ST","EVANSTON"
"12236","Sat","2019-02-02T04:40:00.000","TRAFFIC STOP","25","Black","Female","Yes","NONE","78",,"CUSTER AV/HULL TER","EVANSTON"
"12247","Sat","2019-02-02T01:08:00.000","TRAFFIC STOP","31","Black","Male","Yes","NONE","78","200","ASBURY AV/BRUMMEL ST","EVANSTON"
"12231","Thu","2019-01-31T10:00:00.000","OTHER","46","Black","Female","Yes","NONE","74","1200","FOWLER AV","EVANSTON"
"12241","Mon","2019-01-28T18:59:00.000","TRAFFIC STOP","30","Black","Male","Yes","NONE","77","1900","DODGE AV","EVANSTON"
"12242","Fri","2019-01-25T19:30:00.000","TRAFFIC STOP","25","Unknown","Female","Yes",,"77","1900","DODGE AV","EVANSTON"
"12240","Fri","2019-01-25T19:30:00.000","TRAFFIC STOP","27","Black","Male","Yes","ARREST","77","1900","DODGE AV","EVANSTON"
"12224","Thu","2019-01-24T18:10:00.000","TRAFFIC STOP","39","Black","Male","Yes","ARREST","78","300","CHICAGO AV","EVANSTON"
"12223","Thu","2019-01-24T18:10:00.000","TRAFFIC STOP","23","Black","Female","Yes","NONE","78","300","CHICAGO AV","EVANSTON"
"12222","Thu","2019-01-24T18:10:00.000","TRAFFIC STOP","39","Black","Male","Yes","NONE","78","300","CHICAGO AV","EVANSTON"
"12220","Wed","2019-01-23T16:44:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","71",,"HOWARD/MULFORD","EVANSTON"
"12213","Fri","2019-01-18T11:09:00.000","TRAFFIC STOP","23","Black","Male","Yes","ARREST","74","1600","FLORENCE AV/DAVIS ST","EVANSTON"
"12208","Thu","2019-01-17T21:46:00.000","OTHER","54","White","Female","Yes","NONE","73","1600","BENSON AV","EVANSTON"
"12212","Thu","2019-01-17T16:11:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","23","Black","Male","Yes","ARREST","99","7400","N CLARK ST","CHICAGO"
"12217","Thu","2019-01-17T10:36:00.000","TRAFFIC STOP","35","Black","Male","Yes","NONE","99",,"ASHLAND/BIRCHWOOD","CHICAGO"
"12218","Thu","2019-01-17T10:36:00.000","TRAFFIC STOP","35","Black","Male","Yes","NONE","78",,"ASHLAND AVE/BIRCHWOOD AVE","CHICAGO"
"12201","Wed","2019-01-16T10:12:00.000","OTHER","43","White","Female","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"12211","Tue","2019-01-15T17:28:00.000","TRAF STOP/GANG NARC","18","Black","Male","Yes","NONE","99","7600","N PAULINA","CHICAGO"
"12204","Tue","2019-01-15T16:15:00.000","TRAF STOP/GANG NARC","34","White","Male","Yes","NONE","78","100","ELMWOOD AV","EVANSTON"
"12197","Mon","2019-01-14T18:00:00.000","TRAFFIC STOP","24","Black","Male","Yes","ARREST","78","400","HOWARD ST","EVANSTON"
"12185","Sat","2019-01-12T15:22:00.000","STREET STOP","15","Unknown","Male","Yes","NONE","77","1700","EMERSON ST/DEWEY AV","EVANSTON"
"12193","Sat","2019-01-12T00:55:00.000","STREET STOP/SUSP PERSON","36","Black","Male","Yes",,"71","100","DODGE AV","EVANSTON"
"12191","Fri","2019-01-11T22:21:00.000","STREET STOP","50","Black","Male","Yes","NONE","76","1100","FOSTER ST/PRATT CT","EVANSTON"
"12180","Fri","2019-01-11T01:11:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes",,"74","1300","DODGE AV","EVANSTON"
"12181","Fri","2019-01-11T01:11:00.000","TRAF STOP/GANG NARC","34","Black","Female","Yes",,"74","1300","DODGE AV","EVANSTON"
"12178","Thu","2019-01-10T19:22:00.000","TRAFFIC STOP","30","Black","Male","Yes","ARREST","78","400","HOWARD ST","EVANSTON"
"12179","Thu","2019-01-10T18:08:00.000","TRAF STOP/GANG NARC","39","White","Male","Yes","NONE","78","7600","N. MARSHFIELD","CHICAGO"
"12177","Thu","2019-01-10T09:01:00.000","OTHER","27","Black","Male","Yes","NONE","73","1000","GROVE ST","EVANSTON"
"12173","Wed","2019-01-09T20:49:00.000","TRAF STOP/GANG NARC","18","Black","Male","Yes",,"78","300","HOWARD ST","EVANSTON"
"12176","Wed","2019-01-09T19:50:00.000","TRAFFIC STOP","21","Black","Male","Yes","NONE","99","1800","JUNEWAY TER","CHICAGO"
"12175","Wed","2019-01-09T19:50:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","99","1800","JUNEWAY","CHICAGO"
"12174","Wed","2019-01-09T17:06:00.000","TRAF STOP/GANG NARC","32","Black","Male","Yes","NONE","78","200","CALLAN AV","EVANSTON"
"12168","Tue","2019-01-08T21:35:00.000","TRAF STOP/GANG NARC","15","Unknown","Male","Yes","ARREST","77","2000","EMERSON ST","EVANSTON"
"12165","Tue","2019-01-08T16:21:00.000","TRAFFIC STOP","30","Black","Male","Yes","NONE","71","500","ASBURY AV/SOUTH BL","EVANSTON"
"12164","Mon","2019-01-07T18:24:00.000","TRAF STOP/GANG NARC","30","White","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"12188","Mon","2019-01-07T15:06:00.000","STREET STOP/SUSP PERSON","19","White","Male","Yes","NONE","71","1100","SOUTH BL","EVANSTON"
"12190","Mon","2019-01-07T15:06:00.000","STREET STOP/SUSP PERSON","18","White","Male","Yes","NONE","71","1100","SOUTH BL","EVANSTON"
"12194","Mon","2019-01-07T15:06:00.000","STREET STOP/SUSP PERSON","20","White","Male","Yes","NONE","71","1100","SOUTH BL","EVANSTON"
"12189","Mon","2019-01-07T15:06:00.000","STREET STOP/SUSP PERSON","20","White","Male","Yes",,"71","1100","SOUTH BL","EVANSTON"
"12161","Sat","2019-01-05T15:51:00.000","STREET STOP","24","White","Male","Yes","ARREST","76","900","NOYES ST","EVANSTON"
"12536","Sat","2019-01-05T15:32:00.000","TRAFFIC STOP","36","Black","Male","Yes","ARREST","72","700","REBA PL","EVANSTON"
"12156","Sat","2019-01-05T14:41:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12159","Sat","2019-01-05T14:41:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12162","Sat","2019-01-05T13:48:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","ARREST","77","2300","FOSTER ST","EVANSTON"
"12154","Sat","2019-01-05T02:35:00.000","STREET STOP","17","Black","Male","Yes","NONE","74","2000","MAIN ST/BROWN AV","EVANSTON"
"12155","Sat","2019-01-05T00:30:00.000","STREET STOP","17","Black","Male","Yes","NONE","74","2000","MAIN ST/BROWN AV","EVANSTON"
"12163","Fri","2019-01-04T15:36:00.000","TRAFFIC STOP","36","White","Male","Yes","NONE","74","1600","PITNER AV","EVANSTON"
"12157","Fri","2019-01-04T14:20:00.000","TRAFFIC STOP","38","White","Male","Yes","ARREST","75","2300","JACKSON AV","EVANSTON"
"12151","Thu","2019-01-03T23:12:00.000","OTHER","28","Black","Male","Yes","NONE","73","1100","CHICAGO AV","EVANSTON"
"12152","Thu","2019-01-03T18:50:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"12149","Tue","2019-01-01T18:45:00.000","STREET STOP","57","White","Male","Yes","ARREST","74","2500","CHURCH ST","EVANSTON"
"12148","Mon","2018-12-31T10:20:00.000","OTHER","64","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12143","Mon","2018-12-31T02:54:00.000","TRAFFIC STOP","27","Black","Male","Yes",,"71","600","PITNER AV","EVANSTON"
"12170","Sun","2018-12-30T13:09:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12140","Sun","2018-12-30T03:50:00.000","TRAFFIC STOP","31","Black","Male","Yes",,"73","1000","DAVIS ST","EVANSTON"
"12145","Sat","2018-12-29T20:02:00.000","OTHER","30","Black","Male","Yes","ARREST",,"1700","ORRINGTON AV","EVANSTON"
"12146","Sat","2018-12-29T19:16:00.000","STREET STOP","18","Black","Male","Yes","NONE",,"7500","WESTERN","CHICAGO"
"12147","Sat","2018-12-29T16:42:00.000","STREET STOP/SUSP PERSON","52","Black","Male","Yes","NONE","74","1800","LAKE ST","EVANSTON"
"12139","Thu","2018-12-27T16:55:00.000","TRAFFIC STOP","18","Asian","Male","Yes",,"71","600","DEWEY AV","EVANSTON"
"12136","Thu","2018-12-27T12:49:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes",,"74","1900","GREENLEAF ST/DODGE AV","EVANSTON"
"12131","Wed","2018-12-19T18:03:00.000","OTHER","25","White","Male","Yes","NONE","71","2400","MAIN ST","EVANSTON"
