"date","week","month","year","country","commodity","type","outstanding_sales_total"
"2022-07-14T00:00:00.000","28","7","2022","COLOMBIA","Wheat","HRS","0"
"2022-07-14T00:00:00.000","28","7","2022","ECUADOR","Wheat","HRW","0"
"2022-07-14T00:00:00.000","28","7","2022","ECUADOR","Wheat","SRW","74250"
"2022-07-14T00:00:00.000","28","7","2022","BURMA","Soybeans",,"500"
"2022-07-14T00:00:00.000","28","7","2022","CHILE","Wheat","HRS","0"
"2022-07-14T00:00:00.000","28","7","2022","EGYPT","Wheat","HRS","0"
"2022-07-14T00:00:00.000","28","7","2022","EGYPT","Wheat","SRW","0"
"2022-07-07T00:00:00.000","27","7","2022","COSTA RICA","Wheat","SRW","23000"
"2022-07-07T00:00:00.000","27","7","2022","COLOMBIA","Wheat","SRW","106100"
"2022-07-07T00:00:00.000","27","7","2022","COLOMBIA","Wheat","HRS","0"
"2022-07-07T00:00:00.000","27","7","2022","TURKEY","Soybeans",,"0"
"2022-07-07T00:00:00.000","27","7","2022","UNITED KINGDOM","Corn",,"226"
"2022-07-07T00:00:00.000","27","7","2022","UNITED KINGDOM","Soybeans",,"60000"
"2022-07-07T00:00:00.000","27","7","2022","CHILE","Wheat","White","45000"
"2022-07-07T00:00:00.000","27","7","2022","COLOMBIA","Corn",,"202000"
"2022-07-07T00:00:00.000","27","7","2022","ALGERIA","Soybeans",,"210000"
"2022-07-07T00:00:00.000","27","7","2022","CHILE","Wheat","SRW","24500"
"2022-07-07T00:00:00.000","27","7","2022","VENEZUELA","Corn",,"40530"
"2022-07-07T00:00:00.000","27","7","2022","BRAZIL","Wheat","SRW","30000"
"2022-07-07T00:00:00.000","27","7","2022","BARBADOS","Wheat","HRS","7900"
"2022-07-07T00:00:00.000","27","7","2022","BELIZE","Wheat","HRS","3850"
"2022-07-07T00:00:00.000","27","7","2022","BRAZIL","Wheat","HRW","165000"
"2022-07-07T00:00:00.000","27","7","2022","BARBADOS","Wheat","SRW","3950"
"2022-07-07T00:00:00.000","27","7","2022","VIETNAM","Corn",,"0"
"2022-07-07T00:00:00.000","27","7","2022","UNKNOWN","Soybeans",,"6788986"
