"record_type","vin","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"SNOW","9810086","SNO","CLAYTON","DE","19938","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"VEH","9810","PSD","CORNING","NY","14830","STEUBEN","1960","INTER","TRAC","GAS","3175",,,"1973-09-19T00:00:00.000",,"BK","N","N","N"
"SNOW","9809841","SNO","STAR LAKE","NY","13690","ST LAWRENCE","1998","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"VEH","9809781","PAS","SPRINGVILLE","NY","14141","ERIE","1924","FORD","SEDN","GAS","1500",,,"2021-03-23T00:00:00.000","2023-06-09T00:00:00.000","BK/RD","N","N","N"
"SNOW","9809358","SNO","MONTAGUE","NJ","07827","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-04-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","9808831","SNO","TUPPER LAKE","NY","12986","FRANKLIN","1998","AR/CA","SNOW",,,,,"2022-07-28T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","9808355","SNO","BLUE MOUNTAIN","NY","12812","HAMILTON","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"TRL","98081884","TRL","HECTOR","NY","14841","SCHUYLER","1998","LO/WO","TRLR","NONE",,"5000",,"2022-06-16T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","980801","PSD","SILVER CREEK","NY","14136","CHAUTAUQUA","1998","BADGE","P/SH","DIESEL","44500",,,"2014-10-16T00:00:00.000",,"YW","N","N","N"
"VEH","98079N","COM","AURORA","NY","13026","CAYUGA","1978","PETER","DUMP","DIESEL",,"35000",,"2022-06-28T00:00:00.000","2023-07-31T00:00:00.000","BK","N","N","N"
"BOAT","9806204776R","BOT","SYRACUSE","NY","13215","ONONDAGA","1970","NYMPH","BOAT","GAS",,,,"2021-04-09T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"TRL","9805","TRL","HERMON","NY","13652","ST LAWRENCE","1969","STIDH","TRLR","NONE",,"3000",,"2022-01-25T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"TRL","980466","TRL","WYOMING","NY","14591","WYOMING","1998","PA/KA","TRLR","NONE",,"9500",,"2022-02-28T00:00:00.000","2022-12-31T00:00:00.000","WH","N","N","N"
"VEH","980447720","SPC","VALHALLA","NY","10595","WESTCHESTER","1998","AMIDA","SWT","DIESEL","2166",,,"2021-11-19T00:00:00.000","2022-12-31T00:00:00.000","TN","N","N","N"
"VEH","980447719","SPC","VALHALLA","NY","10595","WESTCHESTER","1998","AMIDA","SWT","DIESEL","2116",,,"2021-11-01T00:00:00.000","2022-12-31T00:00:00.000","TN","N","N","N"
"VEH","9804210002920","PAS","HUNTINGTON","NY","11743","SUFFOLK","1963","ME/BE","CONV","GAS","2690",,,"2021-03-25T00:00:00.000","2023-03-28T00:00:00.000","WH","N","N","N"
"TRL","98041401","TRL","GLOVERSVILLE","NY","12078","FULTON","1998","LO/WO","TRLR","NONE",,"7000",,"2022-03-21T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"BOAT","9802BA","BOT","OSWEGO","NY","13126","OSWEGO","1956","WOLVE","BOAT","GAS",,,,"2021-07-22T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"VEH","980103","PSD","PERRYSBURG","NY","14129","CATTARAUGUS","1998","BADGE","P/SH","DIESEL","44500",,,"2016-06-17T00:00:00.000",,"BR/YW","N","N","N"
"TRL","98006012050940086","TRL","RUSH","NY","14543","MONROE","1994","CUSTO","DUMP","NONE",,"9800",,"2022-04-03T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"TRL","98006010060930625","TRL","ALBION","NY","14411","ORLEANS","1993","CUSTO","TRLR","NONE",,"3000",,"2021-10-25T00:00:00.000","2022-12-31T00:00:00.000","BK","N","N","N"
"VEH","9800298","PSD","SELKIRK","NY","12158","ALBANY","2000","POWER","UTIL","NONE","26455",,,"2014-08-01T00:00:00.000",,"GR","N","N","N"
"TRL","980U81831","LTR","LAKE KATRINE","NY","12449","TOMPKINS","1980","ERIC","UTIL","NONE",,"2050",,"2021-09-30T00:00:00.000","2022-10-31T00:00:00.000","YW","N","N","N"
"TRL","980U81817","LTR","SCHENECTADY","NY","12308","SCHENECTADY","1980","ERIC","LTRL","NONE",,"1500",,"2021-11-23T00:00:00.000","2022-12-31T00:00:00.000","BL","N","N","N"
"TRL","980U81812","LTR","EAST QUOGUE","NY","11942","SUFFOLK","1980","ERIC","UTIL","NONE",,"1600",,"2021-09-28T00:00:00.000","2022-12-31T00:00:00.000","RD","N","N","N"
"VEH","980A105883","PAS","WYNANTSKILL","NY","12198","RENSSELAER","1949","FORD","2DSD","GAS","3274",,,"2022-06-09T00:00:00.000","2024-06-06T00:00:00.000","BL","N","N","N"
"BOAT","980","BOT","HOPEWELL JCT","NY","12533","DUTCHESS","1962","GRUNM","BOAT","NONE",,,,"2022-04-07T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"VEH","98W6043","PAS","BRONX","NY","10469","BRONX","1948","OLDSM","4DSD","GAS","3723",,,"2022-07-01T00:00:00.000","2024-04-07T00:00:00.000","GR","N","N","N"
"VEH","98R4314109","PAS","MOHAWK","NY","13407","HERKIMER","1950","FORD","PICK","GAS",,"4503",,"2021-06-01T00:00:00.000","2023-06-04T00:00:00.000","MR","N","N","N"
"VEH","98R4226164","PAS","N COLLINS","NY","14111","ERIE","1948","FORD","PICK","GAS",,"4801",,"2021-11-18T00:00:00.000","2023-11-17T00:00:00.000","WH","N","N","N"
"VEH","98R0438397BUF","HIS","STERLING","NY","13156","CAYUGA","1950","FORD","PICK","GAS","3450",,,"2021-12-14T00:00:00.000","2023-01-08T00:00:00.000","BL","N","N","N"
"VEH","98R0157461","PAS","SPRINGWATER","NY","14560","ONTARIO","1949","FORD","PICK","GAS",,"3001",,"2022-05-16T00:00:00.000","2024-06-16T00:00:00.000","GR","N","N","N"
"VEH","98RY379561","HIS","MOHAWK","NY","13407","HERKIMER","1950","FORD","PICK","GAS","3251",,,"2022-03-31T00:00:00.000","2023-05-11T00:00:00.000","BL","N","N","N"
"VEH","98RY365598","HIS","GRAFTON","NY","12082","RENSSELAER","1950","FORD","PICK","GAS","5000",,,"2021-12-17T00:00:00.000","2023-01-12T00:00:00.000","GR","N","N","N"
"VEH","98RY314099","PAS","MARION","NY","14505","WAYNE","1950","FORD","PICK","GAS",,"3651",,"2021-04-12T00:00:00.000","2023-05-28T00:00:00.000","GR","N","N","N"
"VEH","98RY303397","HIS","HIGHLAND","NY","12528","ULSTER","1936","FORD","PICK","GAS","2561",,,"2022-03-11T00:00:00.000","2023-03-10T00:00:00.000","RD","N","N","N"
"VEH","98RY249094","PAS","CANANDAIGUA","NY","14424","ONTARIO","1950","FORD","PICK","GAS",,"3501",,"2022-04-08T00:00:00.000","2024-04-25T00:00:00.000","BR","N","N","N"
"VEH","98RY216854","PAS","BOLTON LANDING","NY","12814","WARREN","1949","FORD","PICK","GAS",,"4261",,"2021-03-02T00:00:00.000","2023-01-27T00:00:00.000","RD","N","N","N"
"VEH","98RY199982","HIS","GRAFTON","NY","12082","RENSSELAER","1949","FORD","PICK","GAS","3880",,,"2022-02-04T00:00:00.000","2023-03-26T00:00:00.000","YW","N","N","N"
"VEH","98RY199221","PAS","OLD CHATHAM","NY","12136","COLUMBIA","1949","FORD","PICK","GAS",,"3251",,"2021-10-18T00:00:00.000","2023-10-23T00:00:00.000","RD","N","N","N"
"VEH","98RY194071","HIS","STONY POINT","NY","10980","ROCKLAND","1949","FORD","PICK","GAS","3500",,,"2022-04-15T00:00:00.000","2023-04-14T00:00:00.000","BL","N","N","N"
"VEH","98RY190899","PAS","MADRID","NY","13660","ST LAWRENCE","1949","FORD","PICK","GAS",,"3211",,"2022-06-10T00:00:00.000","2024-05-22T00:00:00.000","RD","N","N","N"
"VEH","98RY183732","PAS","DOLGEVILLE","NY","13329","FULTON","1949","FORD","PICK","GAS",,"3651",,"2022-05-02T00:00:00.000","2024-06-01T00:00:00.000","BK","N","N","N"
"VEH","98RY150707","COM","PETERSNURGH","NY","12138","RENSSELAER","1949","FORD","PICK","GAS",,"4500",,"2021-06-04T00:00:00.000","2023-06-07T00:00:00.000","RD","N","N","N"
"VEH","98RX230237","COM","CATO","NY","13033","CAYUGA","1949","FORD","PICK","GAS",,"4500",,"2021-08-12T00:00:00.000","2023-09-05T00:00:00.000","RD","N","N","N"
"VEH","98RW274479","PAS","STANFORDVILLE","NY","12581","DUTCHESS","1950","FORD","2DSD","GAS","5160",,,"2022-03-08T00:00:00.000","2024-03-20T00:00:00.000","RD","N","N","N"
"VEH","98RT482110","HIS","ROCHESTER","NY","14623","MONROE","1950","FORD","DUMP","GAS","6000",,,"2022-06-01T00:00:00.000","2023-06-30T00:00:00.000","RD","N","N","N"
"VEH","98RT480583","PAS","OYSTER BAY","NY","11771","NASSAU","1950","FORD","PICK","GAS",,"5201",,"2022-02-04T00:00:00.000","2024-02-08T00:00:00.000","RD","N","N","N"
"VEH","98RT342801BU","PAS","NORWOOD","NY","13668","ST LAWRENCE","1950","FORD","PICK","GAS",,"5431",,"2022-01-08T00:00:00.000","2023-05-20T00:00:00.000","BK/RD","N","N","N"
"VEH","98RT342760","HIS","CATTARAUGUS","NY","14719","CATTARAUGUS","1949","FORD","PICK","GAS","3500",,,"2022-07-18T00:00:00.000","2023-06-10T00:00:00.000","GR","N","N","N"
"VEH","98RT205G23","PAS","EAST PATCHOGUE","NY","11772","SUFFOLK","1949","FORD","PICK","GAS",,"3501",,"2021-03-23T00:00:00.000","2023-04-01T00:00:00.000","GR","N","N","N"
"VEH","98RT142004","HIS","ALDEN","NY","14004","ERIE","1948","FORD","FIRE","NONE","6000",,,"2021-12-29T00:00:00.000","2022-12-28T00:00:00.000","RD","N","N","N"
"VEH","98RT141966","HIS","BAYSIDE","NY","11361","QUEENS","1948","FORD","PICK","GAS","3651",,,"2021-10-19T00:00:00.000","2022-09-07T00:00:00.000","WH","N","N","N"
"VEH","98RT139263","HIS","MACEDON","NY","14502","WAYNE","1949","FORD","PICK","GAS","16000",,,"2022-05-03T00:00:00.000","2023-06-21T00:00:00.000","GR","N","N","N"
"VEH","98RTL241040","PAS","SARATOGA SPGS","NY","12866","SARATOGA","1949","FORD","PICK","GAS",,"4851",,"2022-04-04T00:00:00.000","2024-04-03T00:00:00.000","BL","N","N","N"
"VEH","98RTH314776","PAS","POUGHKEEPSIE","NY","12601","DUTCHESS","1949","FORD","PICK","GAS",,"3651",,"2022-07-06T00:00:00.000","2024-08-15T00:00:00.000","RD","N","N","N"
"VEH","98RTH283295","COM","CATSKILL","NY","12414","GREENE","1950","FORD","PICK","GAS",,"4500",,"2022-05-17T00:00:00.000","2024-04-18T00:00:00.000","GR","N","N","N"
"VEH","98RTH259134","PAS","CHESTNUT RIDGE","NY","10977","ROCKLAND","1949","FORD","PICK","GAS",,"3501",,"2021-09-27T00:00:00.000","2023-10-07T00:00:00.000","GR","N","N","N"
"VEH","98RG253530","PAS","CLAYTON","NY","13624","JEFFERSON","1950","FORD","PICK","GAS",,"3501",,"2021-05-04T00:00:00.000","2023-06-02T00:00:00.000","GR","N","N","N"
"VEH","98RG213116","PAS","SCOTIA","NY","12302","SCHENECTADY","1949","FORD","PICK","GAS",,"4976",,"2022-04-19T00:00:00.000","2024-05-22T00:00:00.000","BK","N","N","N"
"VEH","98RG184200","PAS","TROY","NY","12182","RENSSELAER","1929","FORD","2DSD","GAS","2850",,,"2020-09-15T00:00:00.000","2022-09-12T00:00:00.000","BK","N","N","N"
"VEH","98RD501814","HIS","MONTICELLO","NY","12701","SULLIVAN","1950","FORD","PICK","GAS","4800",,,"2022-03-19T00:00:00.000","2023-04-03T00:00:00.000","GR","N","N","N"
"VEH","98RD465537","PAS","BOLIVAR","NY","14715","ALLEGANY","1949","FORD","PICK","GAS",,"3301",,"2022-05-26T00:00:00.000","2024-05-25T00:00:00.000","RD","N","N","N"
"VEH","98RD460138","HIS","STATEN ISLAND","NY","10306","RICHMOND","1950","FORD","PICK","GAS","3700",,,"2021-09-28T00:00:00.000","2022-11-07T00:00:00.000","OR/BK","N","N","N"
"VEH","98RD454572","HIS","LAKE GROVE","NY","11755","SUFFOLK","1950","FORD","PICK","GAS","3501",,,"2021-10-14T00:00:00.000","2022-09-21T00:00:00.000","BK","N","N","N"
"VEH","98RD432339","HIS","FISHKILL","NY","12524","DUTCHESS","1950","FORD","PICK","GAS","4000",,,"2021-08-31T00:00:00.000","2022-08-30T00:00:00.000","GR","N","N","N"
"VEH","98RD421466","PAS","CHESTERTOWN","NY","12817","WARREN","1949","FORD","PICK","GAS",,"4001",,"2022-03-10T00:00:00.000","2024-03-09T00:00:00.000","GR","N","N","N"
"VEH","98RD420843","HIS","WADING RIVER","NY","11792","SUFFOLK","1949","FORD","PICK","GAS","3688",,,"2022-03-16T00:00:00.000","2023-04-18T00:00:00.000","RD","N","N","N"
"VEH","98RD400044","HIS","PEARL RIVER","NY","10965","ROCKLAND","1950","FORD","PICK","GAS","3500",,,"2022-07-08T00:00:00.000","2023-08-19T00:00:00.000","RD","N","N","N"
"VEH","98RD382653","HIS","WARNERS","NY","13164","ONONDAGA","1948","FORD","PICK","DIESEL","3586",,,"2022-01-05T00:00:00.000","2023-02-05T00:00:00.000","BL","N","N","N"
"VEH","98RD378634","HIS","SAINT JAMES","NY","11780","SUFFOLK","1950","FORD","PICK","GAS","3650",,,"2022-04-06T00:00:00.000","2023-05-03T00:00:00.000","BK","N","N","N"
"VEH","98RD372891","PAS","WALLKILL","NY","12589","ULSTER","1949","FORD","PICK","GAS",,"3101",,"2021-03-09T00:00:00.000","2023-03-08T00:00:00.000","LT TN","N","N","N"
"VEH","98RD306623","PAS","MARCELLUS","NY","13108","ONONDAGA","1950","FORD","STAK","GAS","3500",,,"2021-04-05T00:00:00.000","2023-05-20T00:00:00.000","RD","N","N","N"
"VEH","98RD228289","PAS","GRAND ISLAND","NY","14072","ERIE","1949","FORD","PICK","GAS",,"3689",,"2021-11-23T00:00:00.000","2023-11-22T00:00:00.000","BL","N","N","N"
"VEH","98RC80506","PAS","TROY","NY","12180","RENSSELAER","1949","FORD","PICK","GAS",,"3501",,"2022-04-11T00:00:00.000","2024-05-02T00:00:00.000","BK","N","N","N"
"VEH","98RC508439","HIS","MONTGOMERY","NY","12549","ORANGE","1950","FORD","PICK","GAS","3450",,,"2021-09-03T00:00:00.000","2022-10-06T00:00:00.000","RD","N","N","N"
"VEH","98RC507359","SRF","NIAGARA FALLS","NY","14304","NIAGARA","1948","FORD","PICK","GAS","3851",,,"2021-09-26T00:00:00.000","2023-09-15T00:00:00.000","RD","N","N","N"
"VEH","98RC505889","HIS","ALTAMONT","NY","12009","ALBANY","1950","FORD","PICK","GAS","3501",,,"2022-03-22T00:00:00.000","2023-06-05T00:00:00.000","RD","N","N","N"
"VEH","98RC505873","PAS","BINGHAMTON","NY","13904","BROOME","1950","FORD","PICK","GAS",,"4100",,"2022-06-07T00:00:00.000","2024-07-05T00:00:00.000","BL","N","N","N"
"VEH","98RC505237","HIS","WEST MONROE","NY","13167","OSWEGO","1950","FORD","PICK","GAS","5000",,,"2022-03-29T00:00:00.000","2023-05-16T00:00:00.000","MR/BK","N","N","N"
"VEH","98RC501178","HIS","BRIDGEPORT","NY","13030","MADISON","1950","FORD","PICK","GAS","4701",,,"2022-03-31T00:00:00.000","2023-05-24T00:00:00.000","RD","N","N","N"
"VEH","98RC499042","HIS","FRESH MEADOWS","NY","11365","QUEENS","1949","FORD","PICK","GAS","4000",,,"2022-02-14T00:00:00.000","2023-02-12T00:00:00.000","RD","N","N","N"
"VEH","98RC495638","HIS","REXFORD","NY","12148","SARATOGA","1950","FORD","PICK","GAS","3066",,,"2022-06-02T00:00:00.000","2023-07-05T00:00:00.000","RD","N","N","N"
"VEH","98RC494354","PAS","LYNDONVILLE","NY","14098","ORLEANS","1950","FORD","PICK","GAS",,"4001",,"2021-02-09T00:00:00.000","2023-02-08T00:00:00.000","BK","N","N","N"
"VEH","98RC492384","HIS","EAST GREENBUSH","NY","12061","RENSSELAER","1950","FORD","PICK","GAS","4000",,,"2022-05-12T00:00:00.000","2023-06-10T00:00:00.000","RD","N","N","N"
"VEH","98RC491626","PAS","WOODHAVEN","NY","11421","QUEENS","1949","FORD","PICK","GAS",,"4001",,"2022-03-15T00:00:00.000","2024-03-14T00:00:00.000","RD","N","N","N"
"VEH","98RC486771","PAS","BLASDELL","NY","14219","ERIE","1950","FORD","PICK","GAS",,"4001",,"2022-06-03T00:00:00.000","2024-06-02T00:00:00.000","BK","N","N","N"
"VEH","98RC484347HP","PAS","DENVER","NY","12421","DELAWARE","1948","FORD","PICK","GAS",,"4050",,"2022-06-07T00:00:00.000","2024-07-07T00:00:00.000","DK RD","N","N","N"
"VEH","98RC483549","HIS","HIGHLAND","NY","12528","ULSTER","1950","FORD","PICK","GAS","3450",,,"2022-06-27T00:00:00.000","2023-07-08T00:00:00.000","BK","N","N","N"
"VEH","98RC480689","HIS","CORTLAND","NY","13045","CORTLAND","1950","FORD","PICK","GAS","3300",,,"2022-05-31T00:00:00.000","2023-04-29T00:00:00.000","GR","N","N","N"
"VEH","98RC480219","HIS","FULTON","NY","13069","OSWEGO","1948","FORD","PICK","GAS","4000",,,"2022-02-25T00:00:00.000","2023-05-05T00:00:00.000","BR","N","N","N"
"VEH","98RC480110SR","HIS","ISLAND PARK","NY","11558","NASSAU","1950","FORD","PICK","GAS","3200",,,"2022-03-30T00:00:00.000","2023-05-26T00:00:00.000","BL","N","N","N"
"VEH","98RC478570","HIS","CENTEREACH","NY","11720","SUFFOLK","1950","FORD","PICK","GAS","4700",,,"2022-06-15T00:00:00.000","2023-04-19T00:00:00.000","RD","N","N","N"
"VEH","98RC476774","SRF","CUTCHOGUE","NY","11935","SUFFOLK","1950","FORD","PICK","GAS","3071",,,"2020-11-25T00:00:00.000","2022-10-02T00:00:00.000","GR","N","N","N"
"VEH","98RC467715","PAS","ROCHESTER","NY","14610","MONROE","1950","FORD","PICK","GAS",,"2901",,"2020-08-29T00:00:00.000","2022-10-11T00:00:00.000","BK","N","N","N"
"VEH","98RC465504","PAS","BATAVIA","NY","14020","GENESEE","1950","FORD","PICK","GAS",,"3201",,"2022-05-09T00:00:00.000","2024-05-17T00:00:00.000","PK","N","N","N"
"VEH","98RC464555","COM","PITTSFORD","NY","14534","MONROE","1950","FORD","PICK","GAS",,"3500",,"2021-05-10T00:00:00.000","2023-05-25T00:00:00.000","BL","N","N","N"
"VEH","98RC464420","PAS","MIDDLE VIL","NY","11379","QUEENS","1950","FORD","PICK","GAS",,"3551",,"2021-08-31T00:00:00.000","2023-11-26T00:00:00.000","BL","N","N","N"
"VEH","98RC463919","PAS","BREWERTON","NY","13029","ONONDAGA","1950","FORD","PICK","GAS",,"3501",,"2021-06-04T00:00:00.000","2023-07-14T00:00:00.000","BL","N","N","N"
"VEH","98RC454797","HIS","OGDENSBURG","NY","13669","ST LAWRENCE","1950","FORD","PICK","GAS","4000",,,"2022-03-14T00:00:00.000","2023-05-08T00:00:00.000","BK","N","N","N"
"VEH","98RC448917","PAS","AMHERST","NY","14228","ERIE","1950","FORD","PICK","GAS",,"2251",,"2022-05-03T00:00:00.000","2024-06-17T00:00:00.000","RD","N","N","N"
"VEH","98RC441657","HIS","BROOKLYN","NY","11215","KINGS","1950","FORD","PICK","GAS","3200",,,"2022-07-19T00:00:00.000","2023-06-11T00:00:00.000","BL","N","N","N"
"VEH","98RC440154","HIS","STATEN ISLAND","NY","10312","RICHMOND","1950","FORD","PICK","GAS","4200",,,"2021-08-30T00:00:00.000","2022-09-21T00:00:00.000","RD","N","N","N"
"VEH","98RC438872","PAS","VESTAL","NY","13850","BROOME","1950","FORD","PICK","GAS",,"3016",,"2020-11-23T00:00:00.000","2022-12-13T00:00:00.000","YW","N","N","N"
"VEH","98RC438790","PAS","GREENLAWN","NY","11740","SUFFOLK","1950","FORD","PICK","GAS",,"4001",,"2022-05-13T00:00:00.000","2024-06-15T00:00:00.000","BL","N","N","N"
"VEH","98RC438613","PAS","CORNING","NY","14830","STEUBEN","1950","FORD","PICK","GAS",,"3201",,"2022-04-27T00:00:00.000","2024-04-26T00:00:00.000","GY","N","N","N"
"VEH","98RC438498","COM","CORNING","NY","14830","STEUBEN","1948","FORD","PICK","GAS",,"4000",,"2021-01-29T00:00:00.000","2023-02-09T00:00:00.000","RD","N","N","N"
"VEH","98RC438328","PAS","DEXTER","NY","13634","JEFFERSON","1950","FORD","PICK","GAS",,"3501",,"2022-05-03T00:00:00.000","2024-06-14T00:00:00.000","GR","N","N","N"
"VEH","98RC435497","HIS","MAMARONECK","NY","10543","WESTCHESTER","1949","FORD","PICK","GAS","4000",,,"2022-06-30T00:00:00.000","2023-03-15T00:00:00.000","GR","N","N","N"
"VEH","98RC435066","PAS","WELLSVILLE","NY","14895","ALLEGANY","1950","FORD","PICK","GAS",,"3101",,"2021-05-05T00:00:00.000","2023-06-29T00:00:00.000","BL","N","N","N"
"VEH","98RC430577","PAS","FILLMORE","NY","14735","ALLEGANY","1950","FORD","PICK","GAS",,"3501",,"2022-05-09T00:00:00.000","2024-05-28T00:00:00.000","RD","N","N","N"
"VEH","98RC421426CS","PAS","ROCHESTER","NY","14624","MONROE","1950","FORD","PICK","GAS",,"3801",,"2022-05-07T00:00:00.000","2024-05-06T00:00:00.000","GR","N","N","N"
"VEH","98RC420577","HIS","W BABYLON","NY","11704","SUFFOLK","1949","FORD","PICK","GAS","3500",,,"2022-03-29T00:00:00.000","2023-04-30T00:00:00.000","GR","N","N","N"
"VEH","98RC417007AT","PAS","HARRISON","NY","10528","WESTCHESTER","1949","FORD","PICK","GAS",,"2986",,"2021-08-31T00:00:00.000","2023-08-30T00:00:00.000","RD","N","N","N"
"VEH","98RC411650","HIS","JAMAICA","NY","11432","QUEENS","1950","FORD","2DSD","GAS","2700",,,"2021-10-09T00:00:00.000","2022-11-15T00:00:00.000","OR","N","N","N"
"VEH","98RC4111805","COM","TIVOLI","NY","12583","DUTCHESS","1949","FORD","PICK","GAS",,"4025",,"2021-07-07T00:00:00.000","2023-07-07T00:00:00.000","RD","N","N","N"
"VEH","98RC407688","HIS","MILLBROOK","NY","12545","DUTCHESS","1950","FORD","PICK","GAS","3501",,,"2022-07-12T00:00:00.000","2023-06-09T00:00:00.000","GR","N","N","N"
"VEH","98RC401998","HIS","BUFFALO","NY","14223","ERIE","1950","FORD","VAN","GAS","4000",,,"2021-09-10T00:00:00.000","2022-10-14T00:00:00.000","BR","N","N","N"
"VEH","98RC400480","PAS","KINGS PARK","NY","11754","SUFFOLK","1950","FORD","PICK","GAS",,"3701",,"2022-07-20T00:00:00.000","2024-07-19T00:00:00.000","BK","N","N","N"
"VEH","98RC399270","ORG","WAPPINGERS FAL","NY","12590","DUTCHESS","1950","FORD","PICK","GAS","3701",,,"2021-06-11T00:00:00.000","2023-07-31T00:00:00.000","BL","N","N","N"
"VEH","98RC399036","HIS","CHEEKTOWAGA","NY","14227","ERIE","1950","FORD","PICK","GAS","4700",,,"2022-01-16T00:00:00.000","2023-01-28T00:00:00.000","RD","N","N","N"
"VEH","98RC397334","PAS","FRIENDSHIP","NY","14739","ALLEGANY","1950","FORD","PICK","GAS",,"3201",,"2021-11-25T00:00:00.000","2023-11-03T00:00:00.000","RD","N","N","N"
"VEH","98RC394709","COM","SANBORN","NY","14132","NIAGARA","1950","FORD","PICK","GAS",,"3500",,"2021-07-30T00:00:00.000","2023-08-26T00:00:00.000","RD/WH","N","N","N"
"VEH","98RC391448","PAS","WEST FALLS","NY","14170","ERIE","1950","FORD","PICK","GAS",,"3101",,"2022-05-20T00:00:00.000","2024-05-19T00:00:00.000","GR/GL","N","N","N"
"VEH","98RC391169","PAS","OSWEGO","NY","13126","OSWEGO","1950","FORD","PICK","GAS",,"4500",,"2022-05-09T00:00:00.000","2024-05-01T00:00:00.000","GY","N","N","N"
"VEH","98RC385486","PAS","ROCHESTER","NY","14623","MONROE","1950","FORD","PICK","DIESEL",,"2986",,"2021-08-31T00:00:00.000","2023-03-07T00:00:00.000","BK","N","N","N"
"VEH","98RC385324BUF","PAS","ADAMS CENTER","NY","13606","JEFFERSON","1949","FORD","PICK","GAS",,"3201",,"2022-07-29T00:00:00.000","2024-08-28T00:00:00.000","BK","N","N","N"
"VEH","98RC385291","PAS","WALWORTH","NY","14568","WAYNE","1950","FORD","PICK","GAS",,"3131",,"2021-12-06T00:00:00.000","2023-05-05T00:00:00.000","BK","N","N","N"
"VEH","98RC384178","SRF","FRANKLIN SQUAR","NY","11010","NASSAU","1949","FORD","PICK","GAS","3501",,,"2021-03-23T00:00:00.000","2023-04-30T00:00:00.000","GY","N","N","N"
"VEH","98RC379065","HIS","RAVENA","NY","12143","ALBANY","1950","FORD","PICK","GAS","4000",,,"2022-04-08T00:00:00.000","2023-05-04T00:00:00.000","RD","N","N","N"
"VEH","98RC374204","PAS","CENTRAL SQ","NY","13036","OSWEGO","1950","FORD","PICK","GAS",,"3101",,"2022-07-06T00:00:00.000","2024-08-10T00:00:00.000","RD","N","N","N"
"VEH","98RC369481","PAS","NEWARK","NY","14513","WAYNE","1949","FORD","PICK","GAS",,"3001",,"2021-05-18T00:00:00.000","2023-06-30T00:00:00.000","BR","N","N","N"
"VEH","98RC364895","PAS","FULTONVILLE","NY","12072","MONTGOMERY","1950","FORD","PICK","GAS",,"2986",,"2021-07-29T00:00:00.000","2023-07-28T00:00:00.000","GR","N","N","N"
"VEH","98RC364640","HIS","TROY","NY","12180","RENSSELAER","1950","FORD","PICK","GAS","3000",,,"2022-06-24T00:00:00.000","2023-06-23T00:00:00.000","BL","N","N","N"
"VEH","98RC363327","HIS","NORTHPORT","NY","11768","SUFFOLK","1950","FORD","PICK","GAS","3101",,,"2022-03-02T00:00:00.000","2023-03-19T00:00:00.000","MR","N","N","N"
"VEH","98RC362878","PAS","RED HOOK","NY","12571","DUTCHESS","1950","FORD","PICK","GAS",,"3001",,"2022-04-17T00:00:00.000","2024-04-22T00:00:00.000","GR","N","N","N"
"VEH","98RC353872","HIS","GOWANDA","NY","14070","CATTARAUGUS","1949","FORD","PICK","GAS","3000",,,"2022-07-15T00:00:00.000","2023-07-06T00:00:00.000","GR","N","N","N"
"VEH","98RC336925","PAS","SEAFORD","NY","11783","NASSAU","1950","FORD","PICK","GAS",,"2990",,"2021-06-25T00:00:00.000","2023-08-14T00:00:00.000","TN","N","N","N"
"VEH","98RC336767","HIS","RIDGE","NY","11961","SUFFOLK","1950","FORD","PICK","GAS","3001",,,"2022-04-16T00:00:00.000","2023-06-21T00:00:00.000","BK","N","N","N"
"VEH","98RC332698","HIS","SHIRLEY","NY","11967","SUFFOLK","1950","FORD","PICK","GAS","3000",,,"2022-04-27T00:00:00.000","2023-04-17T00:00:00.000","YW","N","N","N"
"VEH","98RC330156","PAS","WESTPORT","NY","12993","ESSEX","1950","FORD","PICK","GAS",,"3001",,"2021-05-24T00:00:00.000","2023-05-23T00:00:00.000","BL","N","N","N"
"VEH","98RC322042","PAS","JAMAICA","NY","11435","QUEENS","1950","FORD","PICK","GAS",,"3311",,"2021-12-13T00:00:00.000","2024-01-24T00:00:00.000","BK","N","N","N"
